FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Billy,Gilmour,MID,NOR,4400000,0,9,1.125,2.55681818181818E-07,2.04545454545455E-06,0,536124,0,13,0,0,0,0,0,2,6810,-1,0,9,1,0,0,0,1,0,0,0,0,5.1,299673,0,-1,0,0,348,1613,0,0,67,Chelsea,Leeds United F.C.,Brentford F.C.,Southampton,Wolverhampton,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.8,0.6,0.6,0.8,0.6,12.1
Olivier,Giroud,FWD,CHE,6500000,0,0,0,0,0,0,1052,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Norwich,Newcastle,Burnley,Leicester,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Godfrey,DEF,EVE,4800000,0,12,2,4.16666666666667E-07,2.5E-06,0,54496,1,11,0,0,0,0,0,2.5,569,-2,0,12,2,0.5,0,2.5,0,0,1,0,0,0.6,17465,0,-1,0,0,499,363,0,0,85,Watford,Wolverhampton,Tottenham,Man City,Brentford F.C.,1.1,1.7,2.7,1.3,2.1,2,1.9,1,1.7,1.3,1.3,1.3,1.5,1.4,1.8,1,2,1.2,2,2.1,1,1,1.6,1.9,1.8,2,1.5,1,1.7,1.3,23.9
Pierluigi,Gollini,GLK,TOT,4400000,0,0,0,0,0,0,12792,0,0,0,0,0,0,0,0,79,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,5238,0,-1,0,0,0,16,0,0,0,West Ham,Man Utd,Everton,Leeds United F.C.,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseph,Gomez,DEF,LIV,4800000,0,2,0.25,5.20833333333333E-08,4.16666666666667E-07,0,47859,0,1,0,0,0,0,0,0.4,335,-2,0,2,2,0,0,0.2,0,0,0,0,0,0.5,14984,0,-1,0,0,13,212,0,0,6,Man Utd,Brighton,West Ham,Arsenal,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2
Charlie,Goode,DEF,BRE,3900000,0,0,0,0,0,0,108246,0,0,0,0,0,0,0,0,1433,-1,0,0,1,0,0,0,0,0,0,0,0,2,149450,0,-1,0,0,0,932,0,0,0,Leicester,Burnley,Norwich,Newcastle,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Gordon,MID,EVE,4500000,1,6,0.75,1.66666666666667E-07,1.33333333333333E-06,0,4233,1,3,0,0,0,0,0,1.3,84,0,0,6,0,0.2,0,1,0,0,0,0,0,0.1,4892,0,-1,0,0,174,101,0,0,24,Watford,Wolverhampton,Tottenham,Man City,Brentford F.C.,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,11.9
Dan,Gosling,MID,WAT,4800000,0,1,0.125,2.60416666666667E-08,2.08333333333333E-07,0,4245,0,2,0,0,0,0,0,0.2,19,-2,0,1,2,0,0,0,0,0,0,0,0,0,808,0,-1,0,0,21,9,0,0,3,Everton,Southampton,Arsenal,Man Utd,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3
Andre,Gray,FWD,WAT,5400000,0,0,0,0,0,0,23009,0,0,0,0,0,0,0,0,64,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,5584,0,-1,0,0,0,0,0,0,0,Everton,Southampton,Arsenal,Man Utd,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Demarai,Gray,MID,EVE,5800000,5,43,4.8,8.27586206896552E-07,7.41379310344828E-06,0,706072,0,10,0,0,0,3,0,7.4,19203,3,0,43,-3,0.7,0,3.8,2,0,2,0,2,19,2152682,0,-1,0,0,759,11587,0,0,156,Watford,Wolverhampton,Tottenham,Man City,Brentford F.C.,6.1,6.9,5.4,2.8,5.3,3.4,5.4,4,4.5,5.9,5,6.5,4.8,5.4,6.1,5.2,5.6,4.7,4.5,3.8,5.1,5.1,4.7,4.3,6.4,3.4,4.2,4.7,4.5,3.9,63.7
Jack,Grealish,MID,MCI,7900000,6,32,4,5.06329113924051E-07,4.05063291139241E-06,0,1704156,1,2,0,0,0,1,0,4.1,21793,-1,0,32,1,0.4,0,2.8,0,0,6,0,2,15.9,1108375,0,-1,0,0,661,5033,0,0,140,Brighton,Crystal Palace,Man Utd,Everton,West Ham,3.4,5.2,2.8,3.8,3.4,2.8,3.6,4.1,4.5,3.6,4.8,3.7,2.6,3.3,3.3,3.6,3.8,4.3,2.4,3.5,2.7,3.9,3.5,2.7,5.2,4.9,2.9,5.3,3.2,4.9,75.7
Mason,Greenwood,MID,MUN,7600000,0,43,5.4,7.10526315789474E-07,5.6578947368421E-06,0,1327147,1,8,0,0,0,4,0,5.7,14596,1,0,43,-1,0.3,0,2.5,4,0,1,0,1,13.1,1650743,0,-1,0,1,684,12258,0,0,140,Liverpool,Tottenham,Man City,Watford,Chelsea,3.6,5.2,4.8,6.6,6,5.8,7,7,6.8,5.2,6.7,6.8,5.5,5.5,4.5,6.5,6.4,5.7,6.6,4,5.8,4.8,6.4,5,7.2,5.3,4.8,6.3,4.5,5.4,63.2
Sam,Greenwood,FWD,LEE,4500000,0,0,0,0,0,0,152838,0,0,0,0,0,0,0,0,2181,0,0,0,0,0,0,0,0,0,0,0,0,2,245981,0,-1,0,0,0,1078,0,0,0,Wolverhampton,Norwich,Leicester,Tottenham,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pascal,Gro?,MID,BHA,6000000,2,24,3.4,5.66666666666667E-07,4E-06,0,74676,0,7,0,0,0,0,0,4,456,0,0,24,0,0.4,0,2.5,1,0,3,0,2,0.4,54689,0,-1,0,0,604,159,0,0,133,Man City,Liverpool,Newcastle,Aston Villa,Leeds United F.C.,2.2,2.3,3.7,2.7,3,3.2,3.2,2.8,2.6,2.8,2.2,3,2.4,3.6,3.2,2,3.5,3.5,3.3,3.5,1.7,1.9,3.7,2.6,2.6,3.2,4.8,2.1,2.8,2.1,55.3
Vicente,Guaita,GLK,CRY,4500000,2,30,3.3,7.33333333333333E-07,6.66666666666667E-06,0,217088,0,14,0,26,0,0,0,6.7,4066,0,0,30,0,0.5,0,2.2,2,0,2,0,0,6.5,334677,0,-1,0,0,810,1157,0,0,171,Newcastle,Man City,Wolverhampton,Burnley,Aston Villa,3.3,2.4,2.7,2.4,4.2,2.6,3.2,3.9,3.8,1.6,3.4,4.3,3.6,2.8,4.4,2.6,3.7,3.7,4.2,3.1,4.5,1.6,4.3,1.7,2.3,4.4,2.2,2.9,2,4.2,20.3
Johann Berg,Gudmundsson,MID,BUR,5400000,1,15,1.7,3.14814814814815E-07,2.77777777777778E-06,0,6929,2,9,0,0,0,0,0,2.8,50,-1,0,15,1,0.1,0,0.8,0,0,1,0,1,0.1,4342,0,-1,0,0,466,16,0,0,49,Southampton,Brentford F.C.,Chelsea,Crystal Palace,Tottenham,0.9,0.8,0.8,1.4,1.1,1.6,1,0.8,1.3,0.8,0.9,0.8,0.8,1.2,0.8,0.8,0.8,0.9,0.8,0.8,1,1.3,0.8,1,0.8,1,1,1.3,0.8,1.5,17.2
Marc,Guehi,DEF,CRY,4500000,2,21,2.3,5.11111111111111E-07,4.66666666666667E-06,0,17422,0,14,0,0,0,0,0,4.7,461,0,0,21,0,0.3,0,1.5,0,0,2,0,0,0.4,18796,0,-1,0,0,810,130,0,0,154,Newcastle,Man City,Wolverhampton,Burnley,Aston Villa,1.9,1.3,1.5,1.3,2.5,1.4,1.8,2.3,2.3,1.2,2.1,2.6,2.1,1.6,2.7,1.4,2.2,2.1,2.5,1.8,2.7,1.2,2.6,1.2,1.2,2.7,1.2,1.7,1.2,2.5,22.6
Matteo,Guendouzi,MID,ARS,4500000,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Aston Villa,Leicester,Watford,Liverpool,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frederic,Guilbert,DEF,AVL,4500000,0,0,0,0,0,0,1828,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,449,0,-1,0,0,0,0,0,0,0,Arsenal,West Ham,Southampton,Brighton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ilkay,Gundogan,MID,MCI,7200000,10,29,4.8,6.66666666666667E-07,4.02777777777778E-06,0,693993,1,1,0,0,0,2,0,4,1319,-3,0,29,3,0.3,0,2.5,3,0,5,0,0,2.4,229227,0,-1,0,0,502,3277,0,0,122,Brighton,Crystal Palace,Man Utd,Everton,West Ham,4.5,6.7,3.8,5,4.5,3.7,4.7,5.4,5.9,4.8,6.1,4.9,3.5,4.4,4.4,4.7,5,5.6,3.3,4.6,3.7,5.1,4.7,3.7,6.6,6.3,3.9,6.8,4.3,6.3,57.5
Angus,Gunn,GLK,NOR,4000000,0,0,0,0,0,0,49636,0,0,0,0,0,0,0,0,457,0,0,0,0,0,0,0,0,0,0,0,0,1.5,59269,0,-1,0,0,0,85,0,0,0,Chelsea,Leeds United F.C.,Brentford F.C.,Southampton,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrik,Gunnarsson,GLK,BRE,4000000,0,0,0,0,0,0,69328,0,0,0,0,0,0,0,0,393,0,0,0,0,0,0,0,0,0,0,0,0,0.8,25898,0,-1,0,0,0,62,0,0,0,Leicester,Burnley,Norwich,Newcastle,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grant,Hanley,DEF,NOR,4400000,-1,17,1.9,4.31818181818182E-07,3.86363636363636E-06,0,11284,1,23,0,0,0,0,0,3.9,287,-1,0,17,1,0.7,0,3.2,1,0,2,0,0,0.2,7853,0,-1,0,0,810,138,0,0,156,Chelsea,Leeds United F.C.,Brentford F.C.,Southampton,Wolverhampton,1.5,1.9,1.9,1.5,1,1,1.9,1.7,1.7,1.5,1.8,1,1,1.6,1,1.7,1.9,1.8,1.1,1.6,1.3,1.4,1.4,1.7,1.6,1.2,1,1.4,1.6,2.5,32.6
Reece,Hannam,DEF,CRY,4000000,0,0,0,0,0,0,3561,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0.1,3666,0,-1,0,0,0,94,0,0,0,Newcastle,Man City,Wolverhampton,Burnley,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack,Harrison,MID,LEE,5700000,1,12,1.5,2.63157894736842E-07,2.10526315789474E-06,0,312384,0,14,0,0,0,0,0,2.1,1127,-3,0,12,3,0.2,0,1,0,0,0,0,0,1.2,62557,0,-1,0,0,495,197,0,0,39,Wolverhampton,Norwich,Leicester,Tottenham,Brighton,0.8,0.8,1,0.8,0.8,1.2,0.8,0.8,0.8,0.9,0.8,1.1,1.1,0.8,1.2,0.8,0.8,0.8,0.9,0.8,1.3,1.3,1,0.8,0.8,0.8,0.8,0.8,0.8,0.8,24.3
Joe,Hart,GLK,TOT,4500000,0,0,0,0,0,0,1552,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,West Ham,Man Utd,Everton,Leeds United F.C.,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kortney,Hause,DEF,AVL,4400000,0,17,2.125,4.82954545454545E-07,3.86363636363636E-06,0,17865,0,2,0,0,0,1,0,3.9,1136,-1,0,17,1,0.9,0,4,3,0,1,0,0,0.4,34342,0,-1,0,1,171,604,0,0,51,Arsenal,West Ham,Southampton,Brighton,Crystal Palace,1.3,1.8,1.1,1.8,1.1,2.4,1.5,2,1.4,2.2,1.8,1.4,2.1,2.2,1.2,2.3,1.1,1.4,1.5,1.9,1.6,2.3,1.7,3,2.3,1.1,2.3,1.3,2.1,1.3,9.8
Kai,Havertz,MID,CHE,8100000,3,22,2.8,3.45679012345679E-07,2.71604938271605E-06,0,858971,0,1,0,0,0,1,0,2.7,19823,-4,0,22,4,0.1,0,1.2,1,0,4,0,0,7.6,551982,0,-1,0,0,386,7585,0,0,40,Norwich,Newcastle,Burnley,Leicester,Man Utd,2.7,2.7,2.5,2.4,1.4,2.6,2.4,2.1,1.7,3.8,2.1,1.7,1.4,1.4,2,2.5,2,2,2.2,2.6,2.7,2.8,1.5,2.4,2.2,1.4,1.8,1.8,2.1,2.4,29.6
Isaac,Hayden,MID,NEW,4500000,2,13,1.6,3.55555555555556E-07,2.88888888888889E-06,0,12803,2,17,0,0,0,0,0,2.9,158,0,0,13,0,0.4,0,1.8,0,0,0,0,0,0.1,9321,0,-1,0,0,675,84,0,0,74,Crystal Palace,Chelsea,Brighton,Brentford F.C.,Arsenal,0.8,0.8,0.8,0.8,0.8,1.4,1.3,0.8,0.8,0.8,0.8,0.8,0.8,1.2,0.8,0.8,1.2,0.8,0.9,0.8,0.8,1.3,0.8,0.9,1.1,0.9,0.8,0.8,1,0.8,14.6
Tom,Heaton,GLK,MUN,4000000,0,0,0,0,0,0,24709,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0.5,26165,0,-1,0,0,0,100,0,0,0,Liverpool,Tottenham,Man City,Watford,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karl,Hein,GLK,ARS,4000000,0,0,0,0,0,0,16468,0,0,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0.6,42309,0,-1,0,0,0,470,0,0,0,Aston Villa,Leicester,Watford,Liverpool,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dean,Henderson,GLK,MUN,4800000,0,0,0,0,0,0,87272,0,0,0,0,0,0,0,0,186,-2,0,0,2,0,0,0,0,0,0,0,0,0.5,1983,0,-1,0,0,0,38,0,0,0,Liverpool,Tottenham,Man City,Watford,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,Henderson,MID,LIV,5000000,0,20,2.9,5.8E-07,4E-06,0,78202,1,6,0,0,0,0,0,4,1778,0,0,20,0,0.6,0,3,2,0,3,0,1,1.1,96124,0,-1,0,0,547,1873,0,0,84,Man Utd,Brighton,West Ham,Arsenal,Southampton,2.2,1.9,2.5,2.2,2.5,1.9,3.9,2.6,2.9,2,2.3,2.5,2.4,1.7,2.1,2.5,2.7,3,2,1.6,2.6,1.6,2.6,1.4,2.1,1.9,2.8,2.2,2.5,2,27.5
Jeff,Hendrick,MID,NEW,4800000,0,7,0.875,1.82291666666667E-07,1.45833333333333E-06,0,4233,0,2,0,0,0,1,0,1.5,89,-2,0,7,2,0.3,0,1.5,0,0,0,0,0,0.1,2949,0,-1,0,0,59,40,0,0,21,Crystal Palace,Chelsea,Brighton,Brentford F.C.,Arsenal,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,4.7
Wayne,Hennessey,GLK,BUR,4500000,0,0,0,0,0,0,10083,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2779,0,-1,0,0,0,18,0,0,0,Southampton,Brentford F.C.,Chelsea,Crystal Palace,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rico,Henry,DEF,BRE,4500000,1,27,3,6.66666666666667E-07,6E-06,0,80050,1,8,0,0,0,0,0,6,834,0,0,27,0,0.3,0,1.5,0,0,3,0,0,1.2,110978,0,-1,0,0,749,2086,0,0,106,Leicester,Burnley,Norwich,Newcastle,Everton,1.8,3.1,2.8,2.3,2.5,4.1,3.3,1.6,2.7,2.9,3.5,3,2.7,4.1,1.5,3.1,2.6,3.1,1.9,3.3,2.7,2.3,3.7,2.1,2.2,3.8,3.9,2.4,3,2.9,21.2
,Hernandez,MID,LEE,5500000,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Wolverhampton,Norwich,Leicester,Tottenham,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Onel,Hernandez,MID,NOR,4900000,0,0,0,0,0,0,4484,0,0,0,0,0,0,0,0,15,-1,0,0,1,0,0,0,0,0,0,0,0,0,392,0,-1,0,0,0,0,0,0,0,Chelsea,Leeds United F.C.,Brentford F.C.,Southampton,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leo Fuhr,Hjelde,DEF,LEE,4000000,0,0,0,0,0,0,331,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,510,0,-1,0,0,0,17,0,0,0,Wolverhampton,Norwich,Leicester,Tottenham,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ki-Jana,Hoever,DEF,WOL,4000000,1,3,0.375,9.375E-08,7.5E-07,0,140862,1,2,0,0,0,0,0,0.8,1195,0,0,3,0,0.1,0,0.5,0,0,0,0,0,2,128098,0,-1,0,0,100,230,0,0,12,Leeds United F.C.,Everton,Crystal Palace,West Ham,Norwich,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,3.8
Pierre-Emile,H?jbjerg,MID,TOT,4900000,1,30,3.3,6.73469387755102E-07,6.12244897959184E-06,0,182009,1,12,0,0,0,1,0,6.1,3183,-1,0,30,1,0.9,0,4.5,3,0,3,0,1,2.7,163786,0,-1,0,1,764,5893,0,0,171,West Ham,Man Utd,Everton,Leeds United F.C.,Burnley,2.5,2.5,1.8,3.4,2.7,2.6,4.1,2.6,2.5,1.9,4,2.5,2.7,3.2,2.3,3.6,3,1.6,2.2,2.8,2.1,2.4,4,2.1,2.8,2.9,3.6,1.7,3.8,2.9,36.4
Rob,Holding,DEF,ARS,4200000,0,0,0,0,0,0,129648,1,7,0,0,0,0,0,0,553,-3,0,0,3,0,0,0,0,0,0,0,0,0.6,20175,0,-1,0,0,180,255,0,0,25,Aston Villa,Leicester,Watford,Liverpool,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4
Mason,Holgate,DEF,EVE,4300000,0,8,1,2.32558139534884E-07,1.86046511627907E-06,0,81681,0,1,0,0,0,0,0,1.9,611,-2,0,8,2,0,0,0,0,0,1,0,0,0.6,55134,0,-1,0,0,180,98,0,0,39,Watford,Wolverhampton,Tottenham,Man City,Brentford F.C.,0.5,0.6,1,0.5,0.7,0.7,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.7,0.5,0.7,0.7,0.5,0.5,0.5,0.6,0.6,0.7,0.5,0.5,0.6,0.5,3.9
Conor,Hourihane,MID,AVL,4900000,0,0,0,0,0,0,2896,0,0,0,0,0,0,0,0,7,-1,0,0,1,0,0,0,0,0,0,0,0,0,398,0,-1,0,0,0,0,0,0,0,Arsenal,West Ham,Southampton,Brighton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Callum,Hudson-Odoi,MID,CHE,5300000,11,16,2,3.77358490566038E-07,3.0188679245283E-06,0,16338,0,1,0,0,0,1,0,3,328,-2,0,16,2,0.6,0,3.2,0,0,2,0,1,0.2,13822,0,-1,0,0,214,2745,0,0,49,Norwich,Newcastle,Burnley,Leicester,Man Utd,1.6,1.6,1.5,1.4,1,1.6,1.4,1.2,1,2.4,1.2,1,1,1,1.1,1.5,1.1,1.2,1.3,1.5,1.6,1.7,1,1.4,1.2,1,1,1,1.2,1.4,14.8
Will,Hughes,MID,CRY,4800000,0,0,0,0,0,0,5145,0,0,0,0,0,0,0,0,47,-2,0,0,2,0,0,0,0,0,0,0,0,0,2233,0,-1,0,0,0,12,0,0,0,Newcastle,Man City,Wolverhampton,Burnley,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,Hugill,FWD,NOR,5400000,0,0,0,0,0,0,3269,0,0,0,0,0,0,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,507,0,-1,0,0,0,0,0,0,0,Chelsea,Leeds United F.C.,Brentford F.C.,Southampton,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseph,Hungbo,MID,WAT,4500000,0,0,0,0,0,0,2427,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,-1,0,0,0,0,0,0,0,Everton,Southampton,Arsenal,Man Utd,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hee-Chan,Hwang,FWD,WOL,5700000,8,34,5.7,1E-06,5.96491228070175E-06,0,214447,0,4,0,0,0,4,0,6,4393,2,-1,34,-2,1.1,0,6.2,8,0,1,0,0,7.5,809730,0,-1,0,1,426,53674,1,0,125,Leeds United F.C.,Everton,Crystal Palace,West Ham,Norwich,8.2,5.9,7.4,4.6,8.2,6.2,3.8,6.2,7.8,2.8,6.1,7.7,8.6,5.5,8.4,5.8,7.5,6.1,8.6,6.7,8,6.3,5.4,8.2,4.6,8.2,4.2,6.1,6.2,7.4,34.7
Adam,Idah,FWD,NOR,4900000,0,6,0.75,1.53061224489796E-07,1.22448979591837E-06,0,44467,0,0,0,0,0,0,0,1.2,623,-1,0,6,1,0.1,0,0.5,0,0,0,0,0,0.4,35718,0,-1,0,0,38,439,0,0,20,Chelsea,Leeds United F.C.,Brentford F.C.,Southampton,Wolverhampton,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,6.6
Kelechi,Iheanacho,FWD,LEI,7000000,1,24,2.7,3.85714285714286E-07,3.42857142857143E-06,0,902790,0,3,0,0,0,1,0,3.4,2354,-5,0,24,5,0.7,0,4.8,3,0,0,0,2,3,150909,0,-1,0,0,301,5500,0,0,75,Brentford F.C.,Arsenal,Leeds United F.C.,Chelsea,Watford,2.4,2.8,2.6,1.4,3.6,2,1.5,3.5,2.8,2.2,1.4,1.8,3.2,2.4,2,1.9,2.2,2.8,1.4,3.4,2,1.9,2.5,3.2,2.8,2.6,1.9,2.8,3.1,2.7,28
Danny,Ings,FWD,AVL,7800000,2,39,4.3,5.51282051282051E-07,5E-06,0,2590884,1,14,0,0,0,3,0,5,18290,-2,0,39,2,0.4,0,3.2,4,0,3,0,2,16.3,1036187,0,-1,0,0,759,7869,0,0,146,Arsenal,West Ham,Southampton,Brighton,Crystal Palace,3.7,4.8,3.7,4.5,3.4,4.9,6,3.5,4.4,6.2,2.9,4.7,4.3,5.4,4,6.4,4.7,6.4,3.7,5.5,4.5,5.7,4.9,5.6,4.2,4.3,6.2,4.4,6.3,2.6,43
Alex,Iwobi,MID,EVE,5800000,1,16,2,3.44827586206897E-07,2.75862068965517E-06,0,20088,0,10,0,0,0,0,0,2.8,168,-2,0,16,2,0.3,0,1.5,0,0,1,0,1,0.2,11327,0,-1,0,0,375,89,0,0,53,Watford,Wolverhampton,Tottenham,Man City,Brentford F.C.,1.7,2.1,1.4,1,1.4,1,1.4,1,1.1,1.6,1.3,1.9,1.2,1.4,1.7,1.3,1.5,1.2,1.1,1,1.3,1.3,1.1,1,1.8,1,1,1.2,1.1,1,25.8
Jaros?aw,Jach,DEF,CRY,4300000,0,0,0,0,0,0,2434,0,0,0,0,0,0,0,0,24,-2,0,0,2,0,0,0,0,0,0,0,0,0,463,0,-1,0,0,0,9,0,0,0,Newcastle,Man City,Wolverhampton,Burnley,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alireza,Jahanbakhsh,MID,BHA,5500000,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Man City,Liverpool,Newcastle,Aston Villa,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
