FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Joseph,Hungbo,MID,WAT,4500000,0,0,0,0,0,0,2756,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,-1,0,0,0,0,0,0,0,Southampton,Liverpool,Leeds United F.C.,Brentford F.C.,Man City,0,0,0,0,0,0,0,0,0,0,0
Omari,Hutchinson,MID,ARS,4500000,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,-1,0,0,0,7,0,0,0,Leicester,Liverpool,Aston Villa,Crystal Palace,Brighton,0,0,0,0,0,0,0,0,0,0,0
Hee-Chan,Hwang,FWD,WOL,5400000,1,68,3.2,5.92592592592593E-07,1.25925925925926E-05,0,1664134,1,10,0,0,0,5,0,12.6,13405,-1,0,68,1,0.6,0,3.3,11,0,7,0,1,4.6,1998662,0,-1,0,1,1341,18441,0,0,251,Everton,Leeds United F.C.,Aston Villa,Newcastle,Man City,0,4.1,2.8,3.2,2.2,3.3,2.8,2.5,3.6,2.2,78.8
Adam,Idah,FWD,NOR,4900000,0,36,2.1,4.28571428571429E-07,7.3469387755102E-06,0,214765,0,11,0,0,0,1,0,7.3,3072,-1,0,36,1,0,0,0,3,0,1,0,2,0.8,233908,0,-1,0,0,617,131,0,0,107,Leeds United F.C.,Brighton,Burnley,Man Utd,Newcastle,0,0,0,0,0,0,0,0,0,0,38.5
Kelechi,Iheanacho,FWD,LEI,6900000,1,51,2.04,2.95652173913043E-07,7.39130434782609E-06,0,1210234,1,16,0,0,0,2,0,7.4,1938,-6,0,51,6,0.2,0,1.5,6,0,0,0,5,2.3,383282,0,-1,0,1,734,18132,0,0,153,Arsenal,Brentford F.C.,Man Utd,Crystal Palace,Newcastle,1.1,1.7,1.5,1.7,3,1.6,1,2.2,2,2,59.5
Danny,Ings,FWD,AVL,7700000,2,82,3.7,4.80519480519481E-07,1.06493506493506E-05,0,3649673,2,21,0,0,0,5,0,10.6,5338,-3,0,82,3,0.7,0,5.2,9,0,8,0,5,8.2,1406995,0,-1,0,1,1512,20140,0,0,278,West Ham,Arsenal,Wolverhampton,Tottenham,Liverpool,3.3,3.8,3.2,3.7,3.2,4.1,4.7,3.7,4.1,2.9,97.6
Tim,Iroegbunam,MID,AVL,4500000,0,1,0.037037037037037,8.23045267489712E-09,2.22222222222222E-07,0,258,0,0,0,0,0,0,0,0.2,6,0,0,1,0,0,0,0.2,0,0,0,0,0,0,375,0,-1,0,0,4,5,0,0,3,West Ham,Arsenal,Wolverhampton,Tottenham,Liverpool,0,0,0,0,0,0,0,0,0,0,0.2
Alex,Iwobi,MID,EVE,5800000,0,38,1.52,2.62068965517241E-07,6.55172413793103E-06,0,30281,1,19,0,0,0,1,0,6.6,158,-2,0,38,2,0.1,0,0.8,2,0,2,0,1,0.2,18971,0,-1,0,0,949,49,0,0,141,Wolverhampton,Newcastle,West Ham,Burnley,Man Utd,2.1,0,1.6,0.8,0.9,0.8,0.8,0.8,0.9,0.8,65
Jaros?aw,Jach,DEF,CRY,4200000,0,0,0,0,0,0,3493,0,0,0,0,0,0,0,0,14,-3,1,0,3,0,0,0,0,0,0,0,0,0,1025,0,-1,0,0,0,8,-1,0,0,Man City,Arsenal,Leicester,Newcastle,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0
Alireza,Jahanbakhsh,MID,BHA,5500000,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Liverpool,Tottenham,Norwich,Arsenal,Tottenham,0,0,0,0,0,0,0,0,0,0,0
Eldin,Jakupovic,GLK,LEI,3900000,0,0,0,0,0,0,8133,0,0,0,0,0,0,0,0,195,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,16327,0,-1,0,0,0,698,0,0,0,Arsenal,Brentford F.C.,Man Utd,Crystal Palace,Newcastle,0,0,0,0,0,0,0,0,0,0,0
,James,MID,EVE,6900000,0,0,0,0,0,0,100985,0,0,0,0,0,0,0,0,48,-1,0,0,1,0,0,0,0,0,0,0,0,0.5,1360,0,-1,0,0,0,0,0,0,0,Wolverhampton,Newcastle,West Ham,Burnley,Man Utd,0,0,0,0,0,0,0,0,0,0,0
Daniel,James,MID,LEE,6000000,4,81,3,5E-07,1.35E-05,0,180899,6,40,0,0,0,4,0,13.5,2042,0,0,81,0,0.4,0,2.7,2,0,4,0,4,0.9,230315,0,-1,0,1,2059,3343,0,0,201,Norwich,Wolverhampton,Southampton,Watford,Chelsea,3.3,2.9,3.2,3.2,2,2.2,1.8,1.7,2.6,2.3,122.9
Reece,James,DEF,CHE,6200000,0,109,4.03703703703704,6.51135005973716E-07,1.75806451612903E-05,0,4259521,4,10,0,0,0,5,0,17.6,44896,7,0,109,-7,0.7,0,4.5,19,0,6,0,6,11.8,4543243,1,-1,0,5,1184,4105,0,1,386,Newcastle,Brentford F.C.,Southampton,Leeds United F.C.,Arsenal,0,0,5.2,3.7,10.3,5.6,4.8,4.1,5,3.1,119.4
Vitaly,Janelt,MID,BRE,4900000,3,61,2.7,5.51020408163265E-07,1.24489795918367E-05,0,36694,3,29,0,0,0,2,0,12.4,107,-1,0,61,1,0.4,0,1.8,5,0,7,0,0,0.1,36973,0,-1,0,1,1723,138,0,0,229,Burnley,Leicester,Chelsea,West Ham,Watford,2.5,1.7,1.7,2,2.8,2.2,1.8,2.6,1.7,2.2,85.4
Pontus,Jansson,DEF,BRE,4500000,7,86,3,6.66666666666667E-07,1.91111111111111E-05,0,1004666,6,45,0,0,0,1,0,19.1,3223,0,0,86,0,0.7,0,3,8,0,6,0,4,6.2,1341317,0,-1,0,0,2601,8578,0,0,463,Burnley,Leicester,Chelsea,West Ham,Watford,3.6,2.4,3.9,3.9,2.3,3.7,3.1,2.9,3,3.7,86.6
Jack,Jenkins,MID,LEE,4500000,0,0,0,0,0,0,668,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,792,0,-1,0,0,0,16,0,0,0,Norwich,Wolverhampton,Southampton,Watford,Chelsea,0,0,0,0,0,0,0,0,0,0,0
Mathias,Jensen,MID,BRE,4900000,1,39,1.39285714285714,2.84256559766764E-07,7.95918367346939E-06,0,14288,0,24,0,0,0,0,0,8,59,-1,0,39,1,0.2,0,0.8,2,0,1,0,1,0,13523,0,-1,0,0,1126,37,0,0,185,Burnley,Leicester,Chelsea,West Ham,Watford,0.9,0.7,0.7,0.7,1,0.7,0.7,0.9,0.7,0.7,71.8
,Jesus,FWD,MCI,8400000,0,72,3.6,4.28571428571429E-07,8.57142857142857E-06,0,2210751,0,8,0,0,0,2,0,8.6,3506,-1,0,72,1,0,0,0.2,8,0,9,0,7,4.6,2188663,0,-1,0,2,1333,1358,0,0,261,Crystal Palace,Burnley,Liverpool,Wolverhampton,Brighton,3.3,0,3.7,3,6.8,4.4,4.6,3.9,3.2,3.6,139.1
Raul,Jimenez,FWD,WOL,7600000,2,89,3.3,4.34210526315789E-07,1.17105263157895E-05,0,2157594,5,16,0,0,0,6,0,11.7,11053,1,0,89,-1,0.4,0,3,11,0,11,0,4,13.4,2875366,0,-1,0,1,2102,79694,0,1,242,Everton,Leeds United F.C.,Aston Villa,Newcastle,Man City,3.8,4.3,2.9,3.3,2.3,3.5,2.9,2.6,3.7,2.3,147.4
,Joao Pedro,FWD,WAT,5400000,2,41,1.46428571428571,2.71164021164021E-07,7.59259259259259E-06,0,101574,1,22,0,0,0,2,0,7.6,1389,-1,0,41,1,0.1,0,0.7,4,0,1,0,1,0.4,111395,0,-1,0,0,1012,519,0,0,155,Southampton,Liverpool,Leeds United F.C.,Brentford F.C.,Man City,0.9,0,0.7,1.3,0.9,0.7,0.9,0.8,1.1,0.7,86.3
,Joelinton,FWD,NEW,5800000,0,53,1.96296296296296,3.38441890166028E-07,9.13793103448276E-06,0,192826,6,35,0,0,0,2,0,9.1,10811,-2,0,53,2,0.3,0,1.7,4,0,3,0,1,1,233520,0,-1,0,0,1790,335,0,0,215,Chelsea,Everton,Tottenham,Wolverhampton,Leicester,0,0,1,1.1,3.5,1.6,1.1,1,1.4,1.4,109.8
Ben,Johnson,DEF,WHU,3900000,2,41,1.46428571428571,3.75457875457875E-07,1.05128205128205E-05,0,507675,1,12,0,0,0,1,0,10.5,2499,-1,0,41,1,0.7,0,2.8,1,0,3,0,0,3.3,553728,0,-1,0,0,1117,7391,0,0,191,Aston Villa,Tottenham,Everton,Brentford F.C.,Burnley,1.1,0.9,1.3,1,1.3,1.3,1.3,0.7,1.7,1,41.6
Curtis,Jones,MID,LIV,5000000,1,33,1.22222222222222,2.44444444444444E-07,6.6E-06,0,48271,0,7,0,0,0,1,0,6.6,81,0,0,33,0,0.2,0,1,3,0,3,0,1,0.1,47763,0,-1,0,0,637,27,0,0,145,Brighton,Arsenal,Watford,Man City,Aston Villa,1.2,0,0.8,0.6,1.2,0.6,0.6,0.6,0.6,0.6,39.8
Phil,Jones,DEF,MUN,4500000,0,2,0.0714285714285714,1.58730158730159E-08,4.44444444444444E-07,0,3378,0,1,0,0,0,0,0,0.4,61,0,0,2,0,0,0,0,0,0,0,0,0,0,4398,0,-1,0,0,90,54,0,0,24,Tottenham,Leicester,Everton,Norwich,Liverpool,0,0,0,0,0,0,0,0,0,0,3.5
,Jonny,DEF,WOL,4500000,6,14,0.5,1.11111111111111E-07,3.11111111111111E-06,0,7579,0,3,0,0,0,0,0,3.1,110,0,0,14,0,0.5,0,2.3,0,0,2,0,0,0.2,19421,0,-1,0,0,265,2317,0,0,62,Everton,Leeds United F.C.,Aston Villa,Newcastle,Man City,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.3,14.8
,Jordao,MID,WOL,4500000,0,0,0,0,0,0,495,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,612,0,-1,0,0,0,0,0,0,0,Everton,Leeds United F.C.,Aston Villa,Newcastle,Man City,0,0,0,0,0,0,0,0,0,0,0
,Jorginho,MID,CHE,5800000,7,98,4.1,7.06896551724138E-07,1.68965517241379E-05,0,957082,4,14,0,0,0,6,0,16.9,6922,-2,0,98,2,0.7,0,3.8,11,0,10,0,2,4.6,864411,0,-1,0,3,1866,3466,0,0,445,Newcastle,Brentford F.C.,Southampton,Leeds United F.C.,Arsenal,4.6,0,3.9,4,7.4,3.7,3.6,4,3.8,4.7,101
Diogo,Jota,MID,LIV,8300000,7,133,4.92592592592593,5.93485051316377E-07,1.60240963855422E-05,0,5565877,2,14,0,0,0,13,0,16,61087,8,0,133,-8,0.2,0,1.4,5,0,11,0,3,17.3,6049381,0,-1,0,2,1745,8053,0,0,375,Brighton,Arsenal,Watford,Man City,Aston Villa,9.1,0,6.5,3.4,9.6,5.8,5.4,5.7,4.7,5.8,197.4
James,Justin,DEF,LEI,4900000,1,5,0.2,4.08163265306122E-08,1.02040816326531E-06,0,14095,0,6,0,0,0,0,0,1,187,-1,0,5,1,0,0,0.2,0,0,0,0,0,0.2,24005,0,-1,0,0,276,1911,0,0,33,Arsenal,Brentford F.C.,Man Utd,Crystal Palace,Newcastle,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,10
Ozan,Kabak,DEF,NOR,4300000,1,18,0.642857142857143,1.49501661129568E-07,4.18604651162791E-06,0,10087,2,25,0,0,0,0,0,4.2,28,-2,0,18,2,0.1,0,0.4,0,0,2,0,0,0,10838,0,-1,0,0,923,30,0,0,137,Leeds United F.C.,Brighton,Burnley,Man Utd,Newcastle,0.3,0,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,25.6
Christian,Kabasele,DEF,WAT,4300000,2,10,0.357142857142857,8.30564784053156E-08,2.32558139534884E-06,0,8669,0,9,0,0,0,0,0,2.3,15,-2,0,10,2,0.2,0,1,0,0,0,0,0,0,2652,0,-1,0,0,470,14,0,0,72,Southampton,Liverpool,Leeds United F.C.,Brentford F.C.,Man City,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,12.6
Samuel,Kalu,MID,WAT,4900000,0,2,0.0714285714285714,1.45772594752187E-08,4.08163265306122E-07,0,279,0,1,0,0,0,0,0,0.4,8,-1,0,2,1,0.1,0,0.3,0,0,0,0,0,0,363,0,-1,0,0,46,6,0,0,6,Southampton,Liverpool,Leeds United F.C.,Brentford F.C.,Man City,0,0,0,0,0,0,0,0,0,0,1.3
Hassane,Kamara,DEF,WAT,4500000,2,28,1,2.22222222222222E-07,6.22222222222222E-06,0,14179,2,18,0,0,0,0,0,6.2,534,0,0,28,0,0.5,0,2.3,3,0,3,0,0,0.1,21415,0,-1,0,0,983,105,0,0,207,Southampton,Liverpool,Leeds United F.C.,Brentford F.C.,Man City,0.5,0,0.9,0.6,0.6,0.9,0.6,0.5,0.5,0.8,33.9
Harry,Kane,FWD,TOT,12400000,14,123,4.6,3.70967741935484E-07,9.91935483870968E-06,0,2670101,3,35,0,0,0,12,0,9.9,8487,-1,0,123,1,0.7,0,8.8,16,0,9,0,3,23.5,3418853,0,-1,0,6,2331,102494,0,0,427,Man Utd,Brighton,West Ham,Newcastle,Aston Villa,10.1,5.9,5.9,4.4,5.5,4.9,6.5,3.3,5.8,5.6,232.9
N'Golo,Kante,MID,CHE,4900000,3,58,2.14814814814815,4.38397581254724E-07,1.18367346938776E-05,0,583433,1,9,0,0,0,2,0,11.8,2350,-1,0,58,1,0.7,0,3.2,2,0,7,0,3,2.4,377110,0,-1,0,0,1193,1660,0,0,270,Newcastle,Brentford F.C.,Southampton,Leeds United F.C.,Arsenal,1.7,0,1.4,1.4,2.6,1.3,1.3,1.5,1.3,1.7,70.8
Michal,Karbownik,DEF,BHA,4000000,0,0,0,0,0,0,5512,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3903,0,-1,0,0,0,0,0,0,0,Liverpool,Tottenham,Norwich,Arsenal,Tottenham,0,0,0,0,0,0,0,0,0,0,0
Edo,Kayembe,MID,WAT,4600000,0,13,0.464285714285714,1.00931677018634E-07,2.82608695652174E-06,0,3178,0,8,0,0,0,0,0,2.8,45,-4,1,13,4,0.1,0,0.3,1,0,1,0,0,0,3870,0,-1,0,0,413,62,-1,0,78,Southampton,Liverpool,Leeds United F.C.,Brentford F.C.,Man City,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,12.5
,Kayky,FWD,MCI,5000000,0,1,0.0357142857142857,7.14285714285714E-09,2E-07,0,22246,0,0,0,0,0,0,0,0.2,101,0,0,1,0,0,0,0,0,0,0,0,0,0,23189,0,-1,0,0,6,97,0,0,2,Crystal Palace,Burnley,Liverpool,Wolverhampton,Brighton,0,0,0,0,0,0,0,0,0,0,0
Moise,Kean,FWD,EVE,6000000,0,1,1,1.66666666666667E-07,1.66666666666667E-07,0,3291,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2460,0,-1,0,0,1,0,0,0,2,Wolverhampton,Newcastle,West Ham,Burnley,Man Utd,0,0,0,0,0,0,0,0,0,0,0
Michael,Keane,DEF,EVE,4700000,0,69,2.9,6.17021276595745E-07,1.46808510638298E-05,0,613963,1,43,0,0,0,2,0,14.7,5329,-3,0,69,3,0,0,0.2,7,0,4,0,2,2.3,564975,2,-1,0,2,2115,619,0,0,379,Wolverhampton,Newcastle,West Ham,Burnley,Man Utd,5.3,0,5.9,3.1,2.9,3.4,3.8,2.1,3.6,2.5,76.6
Naby,Keita,MID,LIV,5000000,6,48,1.77777777777778,3.55555555555556E-07,9.6E-06,0,58918,1,4,0,0,0,2,0,9.6,169,0,0,48,0,0.4,0,2.2,2,0,7,0,2,0.2,48712,0,-1,0,1,830,144,0,0,185,Brighton,Arsenal,Watford,Man City,Aston Villa,2,0,1.5,0.9,1.8,1.2,1.1,1.2,0.9,1.2,59
Caoimhin,Kelleher,GLK,LIV,4300000,0,8,0.296296296296296,6.89061154177433E-08,1.86046511627907E-06,0,17629,0,2,0,6,0,0,0,1.9,122,-2,0,8,2,0,0,0,0,0,1,0,0,0.1,14337,0,-1,0,0,180,55,0,0,52,Brighton,Arsenal,Watford,Man City,Aston Villa,0.2,0,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,4.6
Martin,Kelly,DEF,CRY,3800000,0,0,0,0,0,0,109812,0,0,0,0,0,0,0,0,2263,-2,0,0,2,0,0,0,0,0,0,0,0,1.2,105107,0,-1,0,0,0,5878,0,0,0,Man City,Arsenal,Leicester,Newcastle,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0
,Kenedy,DEF,CHE,4500000,0,0,0,0,0,0,413,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,646,0,-1,0,0,0,31,0,0,0,Newcastle,Brentford F.C.,Southampton,Leeds United F.C.,Arsenal,0,0,0,0,0,0,0,0,0,0,0
Nohan,Kenneh,MID,LEE,4400000,0,0,0,0,0,0,2330,0,0,0,0,0,0,0,0,22,-1,0,0,1,0,0,0,0,0,0,0,0,0,2717,0,-1,0,0,0,29,0,0,0,Norwich,Wolverhampton,Southampton,Watford,Chelsea,0,0,0,0,0,0,0,0,0,0,0
Jonjoe,Kenny,DEF,EVE,4400000,-1,16,0.64,1.45454545454545E-07,3.63636363636364E-06,0,10769,1,14,0,0,0,0,0,3.6,384,-1,0,16,1,0.1,0,0.4,0,0,1,0,1,0.1,10236,0,-1,0,0,702,65,0,1,103,Wolverhampton,Newcastle,West Ham,Burnley,Man Utd,0.6,0,0.6,0.3,0.3,0.3,0.4,0.3,0.3,0.3,23.3
Max,Kilman,DEF,WOL,4600000,8,102,3.6,7.82608695652174E-07,2.21739130434783E-05,0,198450,3,23,0,0,0,1,0,22.2,2813,1,0,102,-1,0.5,0,2.3,5,0,10,0,1,4,522120,0,-1,0,0,2508,18374,0,0,506,Everton,Leeds United F.C.,Aston Villa,Newcastle,Man City,4.2,4.5,3.7,3,4.6,4.7,3.7,5.1,3.5,4.8,81.8
Joshua,King,FWD,WAT,5700000,1,79,3,5.26315789473684E-07,1.3859649122807E-05,0,1524476,4,37,0,0,0,5,0,13.9,20212,2,1,79,-2,0.2,0,1.2,5,0,3,0,4,4.3,1835209,0,-1,0,2,1966,1017,-1,0,255,Southampton,Liverpool,Leeds United F.C.,Brentford F.C.,Man City,2.8,0,2,3.8,2.8,2.3,2.7,2.6,3.3,2.2,147.7
Kristoffer,Klaesson,GLK,LEE,4300000,0,0,0,0,0,0,11500,0,0,0,0,0,0,0,0,53,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,6120,0,-1,0,0,0,118,0,0,0,Norwich,Wolverhampton,Southampton,Watford,Chelsea,0,0,0,0,0,0,0,0,0,0,0
Mateusz,Klich,MID,LEE,5200000,2,50,1.78571428571429,3.43406593406593E-07,9.61538461538462E-06,0,114484,4,42,0,0,0,1,0,9.6,135,-3,0,50,3,0.2,0,1.2,4,0,1,0,2,0.3,90901,0,-1,0,1,1605,127,0,0,230,Norwich,Wolverhampton,Southampton,Watford,Chelsea,1.5,1.3,1.4,1.4,0.9,0.9,0.9,0.9,1.1,1,109.1
Robin,Koch,DEF,LEE,4300000,1,9,0.321428571428571,7.47508305647841E-08,2.09302325581395E-06,0,150176,3,28,0,0,0,0,0,2.1,98,-2,0,9,2,0.2,0,0.7,0,0,0,0,0,0.1,135929,0,-1,0,0,960,192,0,0,107,Norwich,Wolverhampton,Southampton,Watford,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,22.4
Sead,Kolasinac,DEF,ARS,4200000,0,0,0,0,0,0,11543,1,5,0,0,0,0,0,0,17,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,3727,0,-1,0,0,91,0,0,0,6,Leicester,Liverpool,Aston Villa,Crystal Palace,Brighton,0,0,0,0,0,0,0,0,0,0,0.4
Ibrahima,Konate,DEF,LIV,5100000,0,27,1,1.96078431372549E-07,5.29411764705882E-06,0,252048,2,7,0,0,0,0,0,5.3,1733,-4,0,27,4,0.2,0,1.2,0,0,4,0,0,1.1,93024,0,-1,0,0,720,123,0,0,161,Brighton,Arsenal,Watford,Man City,Aston Villa,1,0,0.5,0.8,1,0.7,0.5,0.7,0.5,0.5,18.4
,Konsa,DEF,AVL,4900000,0,66,3,6.12244897959184E-07,1.3469387755102E-05,0,233871,3,33,0,0,0,2,0,13.5,1143,-1,0,66,1,0.3,0,1.4,4,0,7,0,0,0.9,213944,0,-1,0,1,1888,760,0,2,295,West Ham,Arsenal,Wolverhampton,Tottenham,Liverpool,3.2,3.5,3,3.7,4.3,2.4,2.9,3.3,2.8,3.9,60
Cheikhou,Kouyate,DEF,CRY,4500000,5,68,2.42857142857143,5.3968253968254E-07,1.51111111111111E-05,0,101841,2,24,0,0,0,0,0,15.1,351,0,0,68,0,0.7,0,3,5,0,7,0,1,0.5,94030,0,-1,0,0,1662,354,0,0,354,Man City,Arsenal,Leicester,Newcastle,Leeds United F.C.,3.3,0,2.6,1.6,1.3,2.9,1.4,1.6,1.9,2.3,40.1
Mateo,Kovacic,MID,CHE,5000000,0,68,3.4,6.8E-07,1.36E-05,0,1152078,4,7,0,0,0,2,0,13.6,3187,0,0,68,0,0.2,0,1,7,0,7,0,5,2,1205326,0,-1,0,1,1272,626,0,0,293,Newcastle,Brentford F.C.,Southampton,Leeds United F.C.,Arsenal,3.5,0,2.9,3,5.5,2.7,2.7,3,2.8,3.5,77.5
Emil,Krafth,DEF,NEW,4300000,0,23,0.851851851851852,1.98105081826012E-07,5.34883720930233E-06,0,10346,3,15,0,0,0,0,0,5.3,154,-2,0,23,2,0.4,0,1.8,1,0,1,0,1,0.1,8570,0,-1,0,0,945,29,0,0,131,Chelsea,Everton,Tottenham,Wolverhampton,Leicester,1,0,0.4,0.4,0.8,0.4,0.8,0.6,0.5,0.4,28
Alex,Kral,MID,WHU,4400000,0,1,0.0357142857142857,8.11688311688312E-09,2.27272727272727E-07,0,21617,0,0,0,0,0,0,0,0.2,76,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,25107,0,-1,0,0,1,16,0,0,3,Aston Villa,Tottenham,Everton,Brentford F.C.,Burnley,0,0,0,0,0,0,0,0,0,0,0
Tim,Krul,GLK,NOR,4500000,4,62,2.8,6.22222222222222E-07,1.37777777777778E-05,0,184288,1,45,0,77,0,0,0,13.8,602,0,0,62,0,0.4,0,1.6,6,0,3,0,0,1.1,142458,1,-1,0,2,1980,251,0,0,390,Leeds United F.C.,Brighton,Burnley,Man Utd,Newcastle,3,0,2.9,3.3,2.8,2.2,2.4,3.6,2.8,3.4,62.1
Juraj,Kucka,MID,WAT,5500000,7,44,2,3.63636363636364E-07,8E-06,0,134316,2,28,0,0,0,1,0,8,135,0,0,44,0,0.2,0,1.3,2,0,2,0,1,0.1,141374,1,-1,0,0,1583,73,0,1,182,Southampton,Liverpool,Leeds United F.C.,Brentford F.C.,Man City,1.3,0,1,1.2,1.2,1,1.4,1.3,1.1,1.1,69
Dejan,Kulusevski,MID,TOT,6200000,11,45,1.73076923076923,2.79156327543424E-07,7.25806451612903E-06,0,58915,1,7,0,0,0,2,0,7.3,5740,2,0,45,-2,1.1,0,7,2,0,4,0,5,11.4,1050500,0,-1,0,0,590,107315,0,0,156,Man Utd,Brighton,West Ham,Newcastle,Aston Villa,1.9,1,1.4,0.9,1.1,0.9,1.1,0.9,1.3,1.1,61.8
Alexandre,Lacazette,FWD,ARS,8400000,8,79,3.6,4.28571428571429E-07,9.40476190476191E-06,0,1021821,0,11,0,0,0,4,0,9.4,7859,-1,-1,79,1,0.6,1,5.2,3,0,9,0,8,9.4,1516241,0,-1,0,1,1446,51415,1,0,276,Leicester,Liverpool,Aston Villa,Crystal Palace,Brighton,7.8,3,3,3.8,5.7,3.9,2.9,5.2,3.3,4.9,140.3
Adam,Lallana,MID,BHA,5300000,1,41,2,3.77358490566038E-07,7.73584905660377E-06,0,37826,4,18,0,0,0,0,0,7.7,200,-2,0,41,2,0.1,0,0.3,0,0,6,0,1,0.2,25034,0,-1,0,0,1515,19,0,0,232,Liverpool,Tottenham,Norwich,Arsenal,Tottenham,0,0,1.6,1,2.1,1.5,1.7,1,1.2,1.1,53
Erik,Lamela,MID,TOT,6000000,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Man Utd,Brighton,West Ham,Newcastle,Aston Villa,0,0,0,0,0,0,0,0,0,0,0
Tariq,Lamptey,DEF,BHA,4500000,2,55,2.03703703703704,4.52674897119342E-07,1.22222222222222E-05,0,258143,2,18,0,0,0,0,0,12.2,7025,0,0,55,0,0.2,0,0.8,5,0,4,0,2,2.2,408680,0,-1,0,1,1268,1306,0,0,241,Liverpool,Tottenham,Norwich,Arsenal,Tottenham,4.5,0,1.4,1.7,4.3,1.5,1.8,1.5,2,2.2,68.7
Manuel,Lanzini,MID,WHU,5700000,1,67,2.39285714285714,4.19799498746867E-07,1.17543859649123E-05,0,117941,2,18,0,0,0,4,0,11.8,845,-3,0,67,3,0.3,0,1.5,6,0,3,0,2,0.4,135319,0,-1,0,1,1232,1486,0,0,317,Aston Villa,Tottenham,Everton,Brentford F.C.,Burnley,2,1.2,2,1.5,2.3,1.2,1.7,1.9,1.3,1.7,75.5
Aymeric,Laporte,DEF,MCI,5800000,6,123,5.1,8.79310344827586E-07,2.12068965517241E-05,0,1084220,5,16,0,0,0,3,0,21.2,20565,3,0,123,-3,0.7,0,4,8,0,14,0,2,8.6,1626466,0,-1,0,2,2082,15964,0,1,523,Crystal Palace,Burnley,Liverpool,Wolverhampton,Brighton,5.3,0,6.7,7.1,13.1,4.8,6.5,5.3,6.4,6.5,90.9
Jamaal,Lascelles,DEF,NEW,4400000,2,35,1.8,4.09090909090909E-07,7.95454545454546E-06,0,43849,5,37,0,0,0,1,0,8,302,-1,0,35,1,0.1,0,0.5,1,0,2,0,1,0.2,28072,2,-1,0,0,1695,153,0,0,224,Chelsea,Everton,Tottenham,Wolverhampton,Leicester,3.1,0,1.3,1.3,2.6,1.1,2.3,2,1.6,1.5,59.1
Romeo,Lavia,MID,MCI,4400000,0,0,0,0,0,0,21733,0,0,0,0,0,0,0,0,11,-1,0,0,1,0,0,0,0,0,0,0,0,0,21853,0,-1,0,0,0,8,0,0,0,Crystal Palace,Burnley,Liverpool,Wolverhampton,Brighton,0,0,0,0,0,0,0,0,0,0,0
Pierre,Lees-Melou,MID,NOR,4800000,2,46,1.9,3.95833333333333E-07,9.58333333333333E-06,0,18118,4,37,0,0,0,0,0,9.6,55,-2,0,46,2,0.4,0,2,0,0,3,0,2,0.1,14643,0,-1,0,0,1601,13,0,0,227,Leeds United F.C.,Brighton,Burnley,Man Utd,Newcastle,1,0,1.3,1.5,1,1.5,1.1,1.1,1.4,1.2,70.6
