FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
,Bernard,MID,EVE,5500000,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Newcastle,Brighton,Norwich,Aston Villa,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bernardo,DEF,BHA,4000000,0,0,0,0,0,0,520,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Brentford F.C.,Chelsea,Everton,Crystal Palace,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bernardo,MID,MCI,7600000,2,95,5.3,6.97368421052632E-07,1.25E-05,0,869848,4,11,0,0,0,7,0,12.5,61992,6,0,95,-6,0.7,0,5.4,12,0,9,0,3,29.4,3256051,0,-1,0,3,1523,20291,0,0,400,Leicester,Brentford F.C.,Arsenal,Chelsea,Southampton,5.6,5.5,4.1,4.8,5.8,5.7,6.7,6.2,5.1,5,5.3,5.6,6.1,4.3,7.2,7.3,5.2,7.6,4.8,6.8,144.8
Ryan,Bertrand,DEF,LEI,4600000,0,4,0.25,5.43478260869565E-08,8.69565217391304E-07,0,143120,1,7,0,0,0,0,0,0.9,182,-4,0,4,4,0,0,0,0,0,0,0,0,0.3,19082,0,-1,0,0,337,22,0,0,32,Man City,Liverpool,Norwich,Burnley,Brighton,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.2
Marcus,Bettinelli,GLK,CHE,4000000,0,0,0,0,0,0,3025,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,4443,0,-1,0,0,0,44,0,0,0,Aston Villa,Brighton,Liverpool,Man City,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mads,Bidstrup,MID,BRE,4400000,0,3,0.1875,4.26136363636364E-08,6.81818181818182E-07,0,9364,0,0,0,0,0,0,0,0.7,45,-1,0,3,1,0,0,0,0,0,0,0,0,0.1,7066,0,-1,0,0,21,20,0,0,9,Brighton,Man City,Aston Villa,Liverpool,Wolverhampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.8
Yves,Bissouma,MID,BHA,4400000,0,27,2.2,5E-07,6.13636363636364E-06,0,1530206,5,12,0,0,0,0,0,6.1,5297,-1,0,27,1,0.2,0,1,3,0,3,0,1,7,1110012,0,-1,0,0,1030,831,0,0,173,Brentford F.C.,Chelsea,Everton,Crystal Palace,Leicester,1.3,1.4,1.4,1.9,1.4,0,2.1,1.9,1.7,1.9,1.1,1.1,1.9,1.1,1.2,1.8,2.2,1.1,1.4,1.2,30.8
Lamare,Bogarde,DEF,AVL,4000000,0,0,0,0,0,0,6342,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0.1,8957,0,-1,0,0,0,76,0,0,0,Chelsea,Brentford F.C.,Man Utd,Everton,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willy,Boly,DEF,WOL,4900000,0,0,0,0,0,0,10632,0,0,0,0,0,0,0,0,57,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,5543,0,-1,0,0,0,73,0,0,0,Man Utd,Southampton,Brentford F.C.,Arsenal,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jarrod,Bowen,MID,WHU,6500000,4,80,4.4,6.76923076923077E-07,1.23076923076923E-05,0,505813,2,23,0,0,0,3,0,12.3,11009,0,0,80,0,0.6,0,3.8,4,0,4,0,8,7.6,1019759,0,-1,0,1,1498,14416,0,0,235,Southampton,Watford,Crystal Palace,Leeds United F.C.,Man Utd,5.5,5.3,3.9,4.9,4.3,5.9,3.9,6,5.3,2.9,5.4,3.3,4.9,4.1,5.7,3.9,4.8,5.1,3.4,4.4,133.5
Conor,Bradley,DEF,LIV,4000000,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,-1,0,0,0,11,0,0,0,Leicester,Chelsea,Brentford F.C.,Crystal Palace,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jarrad,Branthwaite,DEF,EVE,4000000,0,9,0.529411764705882,1.32352941176471E-07,2.25E-06,0,18305,0,1,0,0,0,1,0,2.2,221,0,0,9,0,0.4,0,1.8,1,0,0,0,0,0.3,27702,0,-1,0,0,90,1527,0,0,26,Newcastle,Brighton,Norwich,Aston Villa,Newcastle,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,7.5
Nathan,Broadhead,FWD,EVE,4500000,0,0,0,0,0,0,5279,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4128,0,-1,0,0,0,0,0,0,0,Newcastle,Brighton,Norwich,Aston Villa,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Armando,Broja,FWD,SOU,5200000,4,51,3,5.76923076923077E-07,9.80769230769231E-06,0,248504,1,15,0,0,0,4,0,9.8,5411,2,0,51,-2,1,0,5.4,9,0,2,0,2,5.9,693192,0,-1,0,1,696,35285,0,0,148,West Ham,Tottenham,Newcastle,Wolverhampton,Man City,2.3,3,4.2,2.2,2.4,1.7,2.9,3.8,3.6,2,4.2,2.4,3.1,1.9,3.2,2.4,3.5,2.5,2.4,3.1,49.6
Josh,Brownhill,MID,BUR,4400000,0,26,1.7,3.86363636363636E-07,5.90909090909091E-06,0,489554,4,19,0,0,0,0,0,5.9,2121,-1,0,26,1,0.5,0,2,0,0,2,0,0,2.8,408993,0,-1,0,0,1200,395,0,0,150,Man Utd,Leeds United F.C.,Leicester,Arsenal,Man Utd,0,0.9,0.8,1,0.8,0.8,0.8,0.9,0.8,0.8,0.8,1.4,0.8,1.1,0.8,1.3,1.2,1.3,0.8,1.6,50.1
Lewis,Brunt,MID,LEI,4500000,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,-1,0,0,0,13,0,0,0,Man City,Liverpool,Norwich,Burnley,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bryan,MID,TOT,5700000,1,6,0.4,7.01754385964912E-08,1.05263157894737E-06,0,12727,0,1,0,0,0,0,0,1.1,13,-3,0,6,3,0,0,0.2,0,0,0,0,0,0.1,4935,0,-1,0,0,71,14,0,0,22,Crystal Palace,Southampton,Watford,Arsenal,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,3.8
,Buendia,MID,AVL,6200000,2,44,2.8,4.51612903225806E-07,7.09677419354839E-06,0,431614,1,17,0,0,0,1,0,7.1,1114,-3,0,44,3,0.4,0,2.6,3,0,4,0,2,1,99375,0,-1,0,1,961,127,0,0,163,Chelsea,Brentford F.C.,Man Utd,Everton,Leeds United F.C.,1.9,0,1.8,2,1.6,2.7,2.3,3.3,1.9,3.1,1.5,2.6,2.7,2.6,1.7,1.7,3.2,2.1,3.2,1.4,61.5
Hugo,Bueno,DEF,WOL,4000000,0,0,0,0,0,0,1298,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,2246,0,-1,0,0,0,51,0,0,0,Man Utd,Southampton,Brentford F.C.,Arsenal,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dan,Burn,DEF,BHA,4400000,7,23,1.4375,3.26704545454545E-07,5.22727272727273E-06,0,7397,2,6,0,0,0,0,0,5.2,59,-1,0,23,1,0.6,0,2.5,1,0,3,0,0,0.1,7567,0,-1,0,0,571,174,0,0,112,Brentford F.C.,Chelsea,Everton,Crystal Palace,Leicester,1.1,1.4,1,0.9,0.7,0,0.7,1,1,0.7,1.3,1.3,0.9,0.9,1.3,0.8,1.1,0.8,1.2,1.1,19
Jack,Butland,GLK,CRY,4400000,2,3,0.176470588235294,4.01069518716578E-08,6.81818181818182E-07,0,20778,0,5,0,5,0,0,0,0.7,148,-1,0,3,1,0.1,0,0.6,0,0,0,0,0,0.4,9709,0,-1,0,0,180,2074,0,0,29,Tottenham,Norwich,West Ham,Brighton,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.8
Sam,Byram,DEF,NOR,4400000,0,0,0,0,0,0,3094,1,1,0,0,0,0,0,0,17,-1,0,0,1,0,0,0,0,0,0,0,0,0,1786,0,-1,0,0,45,22,0,0,2,Arsenal,Crystal Palace,Leicester,Everton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6
Willy,Caballero,GLK,SOU,4500000,0,2,0.117647058823529,2.61437908496732E-08,4.44444444444444E-07,0,2853,1,5,0,6,0,0,0,0.4,461,0,0,2,0,0.2,0,0.7,0,0,0,0,0,0.1,7751,0,-1,0,0,180,215,0,0,23,West Ham,Tottenham,Newcastle,Wolverhampton,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.4
Moises,Caicedo,MID,BHA,4500000,0,0,0,0,0,0,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713,0,-1,0,0,0,0,0,0,0,Brentford F.C.,Chelsea,Everton,Crystal Palace,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominic,Calvert-Lewin,FWD,EVE,7900000,0,23,1.35294117647059,1.71258376768429E-07,2.91139240506329E-06,0,1628452,0,3,0,0,0,3,0,2.9,689,-1,0,23,1,0,0,0,5,0,1,0,0,2.6,948066,0,-1,0,0,248,10801,0,0,86,Newcastle,Brighton,Norwich,Aston Villa,Newcastle,0,1.4,0.7,0.8,0.9,0.9,1.4,0.7,0.7,0.7,0.7,1.1,0.7,0.8,1.1,0.7,0.7,0.9,0.8,0.7,33.7
Chem,Campbell,MID,WOL,4500000,0,0,0,0,0,0,33202,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0.3,37871,0,-1,0,0,0,12,0,0,0,Man Utd,Southampton,Brentford F.C.,Arsenal,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joao Pedro Cavaco,Cancelo,DEF,MCI,6900000,4,113,6.3,9.1304347826087E-07,1.63768115942029E-05,0,1266720,5,11,0,0,0,1,0,16.4,5070,9,-1,113,-9,0.7,0,4.9,17,0,10,0,7,39.7,3918145,0,-1,0,5,1607,38505,1,0,453,Leicester,Brentford F.C.,Arsenal,Chelsea,Southampton,7.5,8.3,7.4,8.2,6.7,8.5,8,9.3,7.8,8.1,6.7,8.3,7.8,8.6,8.7,6.7,7.8,8,8,9.1,124.2
Sergi,Canos,MID,BRE,5500000,2,54,3.4,6.18181818181818E-07,9.81818181818182E-06,0,393827,5,21,0,0,0,2,0,9.8,1166,0,0,54,0,0.4,0,2,5,0,5,0,3,1.4,387655,1,-1,0,1,1310,216,0,0,184,Brighton,Man City,Aston Villa,Liverpool,Wolverhampton,3.1,2.1,3.6,2,3.5,1.9,3.8,2.1,4.1,3.6,3.8,2.7,2.7,2.7,3.9,3.1,3,3.7,2.7,3.2,76.1
Todd,Cantwell,MID,NOR,5300000,0,10,0.588235294117647,1.10987791342952E-07,1.88679245283019E-06,0,69032,2,15,0,0,0,0,0,1.9,97,-2,0,10,2,0.1,0,0.6,0,0,0,0,0,0.2,27318,0,-1,0,0,438,63,0,0,48,Arsenal,Crystal Palace,Leicester,Everton,Watford,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,10.3
Scott,Carson,GLK,MCI,3900000,0,0,0,0,0,0,100829,0,0,0,0,0,0,0,0,2412,-1,0,0,1,0,0,0,0,0,0,0,0,2,239647,0,-1,0,0,0,3564,0,0,0,Leicester,Brentford F.C.,Arsenal,Chelsea,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matthew,Cash,DEF,AVL,5000000,1,57,3.2,6.4E-07,1.14E-05,0,402282,4,25,0,0,0,1,0,11.4,7583,0,0,57,0,0.5,0,2.4,3,0,6,0,0,4.4,592538,0,-1,0,1,1603,2169,0,0,274,Chelsea,Brentford F.C.,Man Utd,Everton,Leeds United F.C.,4.2,0,3.5,3.4,2.8,4.5,2,2.6,3.3,3.4,3.1,4.4,3.1,4.8,4.6,2.2,3.8,2.7,3.7,3.6,73.5
,Casilla,GLK,LEE,4500000,0,0,0,0,0,0,461,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Burnley,West Ham,Newcastle,Aston Villa,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timothy,Castagne,DEF,LEI,5300000,0,22,1.5,2.83018867924528E-07,4.15094339622642E-06,0,93032,1,21,0,0,0,0,0,4.2,444,-2,0,22,2,0.3,0,1.6,0,0,1,0,0,0.5,47480,0,-1,0,0,1181,303,0,0,150,Man City,Liverpool,Norwich,Burnley,Brighton,1.3,1.5,1.1,0.9,1.1,1.5,1.2,1.1,1.4,1.4,0.9,1.3,1.2,1.1,0.8,1.1,1.3,1.2,0.8,0.9,32.7
Craig,Cathcart,DEF,WAT,4300000,0,17,1.2,2.7906976744186E-07,3.95348837209302E-06,0,17393,3,28,0,0,0,0,0,4,85,-2,0,17,2,0.1,0,0.5,0,0,0,0,1,0.1,12270,0,-1,0,0,1194,292,0,0,167,West Ham,Tottenham,Newcastle,Norwich,West Ham,0,0.9,1.3,0.6,0.8,0.7,0.7,0.6,0.8,1,0.6,0.9,1,1,0.9,0.9,0.8,0.6,0.6,1,27.7
Edinson,Cavani,FWD,MUN,8400000,0,12,2.4,2.85714285714286E-07,1.42857142857143E-06,0,519485,0,1,0,0,0,1,0,1.4,224,-1,0,12,1,0,0,0,2,0,1,0,0,1.6,61775,0,-1,0,0,210,333,0,0,33,Newcastle,Burnley,Wolverhampton,Aston Villa,West Ham,2.7,2.1,1.2,1.7,1.8,2.1,2.1,2.7,2.7,1.6,1.7,1.7,2.2,2.3,2.2,1.5,1.7,2.1,1.2,1.8,17.9
,Cedric,DEF,ARS,4200000,0,2,0.111111111111111,2.64550264550265E-08,4.76190476190476E-07,0,24250,1,8,0,0,0,0,0,0.5,173,-3,0,2,3,0,0,0.2,0,0,0,0,0,0.2,12872,0,-1,0,0,214,19,0,0,25,Norwich,Man City,Tottenham,Burnley,Wolverhampton,0,0,0,0.1,0.1,0.1,0,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.3
Nathaniel,Chalobah,MID,WAT,5000000,0,0,0,0,0,0,1488,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,-1,0,0,0,0,0,0,0,West Ham,Tottenham,Newcastle,Norwich,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trevoh,Chalobah,DEF,CHE,4700000,1,55,3.05555555555556,6.50118203309693E-07,1.17021276595745E-05,0,712916,1,4,0,0,0,2,0,11.7,1312,-3,0,55,3,0.1,0,0.7,5,0,5,0,0,2.2,750513,0,-1,0,2,793,2454,0,0,210,Aston Villa,Brighton,Liverpool,Man City,Tottenham,2.8,3,3.9,4,4.3,0,0,2.4,2.2,3.1,2.5,3.2,3.4,2.4,3.6,3.4,3.2,2.6,3.6,1.9,31.7
,Chamberlain,MID,LIV,5800000,0,24,1.33333333333333,2.29885057471264E-07,4.13793103448276E-06,0,18668,0,5,0,0,0,0,0,4.1,100,-2,0,24,2,0.2,0,1,2,0,2,0,1,0.2,12767,0,-1,0,0,509,114,0,0,86,Leicester,Chelsea,Brentford F.C.,Crystal Palace,Leicester,0,0.7,0.7,0.7,0.7,0.7,0.7,0.9,0,0.7,0.7,0.7,1,0.7,0.7,0.7,0.8,0.7,0.7,0.8,28.1
Calum,Chambers,DEF,ARS,4200000,0,1,0.0555555555555556,1.32275132275132E-08,2.38095238095238E-07,0,30509,0,7,0,0,0,0,0,0.2,104,-3,0,1,3,0,0,0,0,0,0,0,0,0.2,10038,0,-1,0,0,170,6,0,0,27,Norwich,Man City,Tottenham,Burnley,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5
Benjamin,Chilwell,DEF,CHE,5600000,0,54,3,5.35714285714286E-07,9.64285714285714E-06,0,2320064,0,2,0,0,0,3,0,9.6,2144,-4,0,54,4,0,0,0,5,0,4,0,1,3.6,1604372,0,-1,0,2,540,79,0,0,158,Aston Villa,Brighton,Liverpool,Man City,Tottenham,0,0,0,3.9,4.2,0,0,2.3,2.2,3,2.4,3.1,3.3,2.4,3.5,3.3,3.2,2.5,3.6,1.8,54
Hamza,Choudhury,MID,LEI,4400000,1,2,0.125,2.84090909090909E-08,4.54545454545455E-07,0,14165,0,1,0,0,0,0,0,0.5,59,-1,0,2,1,0,0,0.2,0,0,0,0,0,0.1,10641,0,-1,0,0,78,29,0,0,12,Man City,Liverpool,Norwich,Burnley,Brighton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2
Andreas,Christensen,DEF,CHE,4700000,1,40,2.22222222222222,4.72813238770686E-07,8.51063829787234E-06,0,523693,2,8,0,0,0,0,0,8.5,1647,-3,0,40,3,0.1,0,0.6,1,0,5,0,0,1.8,547230,0,-1,0,0,954,472,0,0,211,Aston Villa,Brighton,Liverpool,Man City,Tottenham,1.7,1.8,2.5,2.5,2.8,0,0,1.4,1.3,1.9,1.5,2,2.1,1.5,2.3,2.1,2,1.6,2.3,1.1,25.9
Carney,Chukwuemeka,MID,AVL,4500000,1,9,0.529411764705882,1.17647058823529E-07,2E-06,0,5708,0,2,0,0,0,0,0,2,39,0,0,9,0,0.3,0,1.4,0,0,0,0,1,0,5496,0,-1,0,0,120,52,0,0,27,Chelsea,Brentford F.C.,Man Utd,Everton,Leeds United F.C.,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,9.4
Ciaran,Clark,DEF,NEW,4400000,0,13,1.1,2.5E-07,2.95454545454545E-06,0,17942,2,27,0,0,0,0,0,3,41,-1,0,13,1,-0.1,0,-0.3,1,0,0,0,1,0.1,12419,0,-1,0,0,991,54,0,1,127,Man Utd,Everton,Southampton,Watford,Leeds United F.C.,0.6,0.6,0.6,0.6,0.6,0.8,0.7,0.6,0.7,0.7,0.8,0.7,0.7,0.6,0.6,0.6,1,0.7,0.9,0.6,32.9
Tom,Cleverley,MID,WAT,4800000,0,22,1.8,3.75E-07,4.58333333333333E-06,0,24272,1,16,0,0,0,0,0,4.6,75,-2,0,22,2,0.4,0,1.8,0,0,0,0,2,0.1,19760,0,-1,0,0,724,105,0,0,105,West Ham,Tottenham,Newcastle,Norwich,West Ham,0,1,1.1,1.3,1.5,0.9,1,0.9,1,1.2,1.1,1.2,0.9,1.2,1,0.9,1.5,0.9,1,0.9,40.8
Nathaniel,Clyne,DEF,CRY,4300000,0,2,0.117647058823529,2.7359781121751E-08,4.65116279069767E-07,0,8051,1,1,0,0,0,0,0,0.5,34,-2,0,2,2,0.1,0,0.4,0,0,0,0,0,0.1,3345,0,-1,0,0,91,41,0,0,9,Tottenham,Norwich,West Ham,Brighton,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.7
Conor,Coady,DEF,WOL,4500000,0,71,3.9,8.66666666666667E-07,1.57777777777778E-05,0,601075,1,14,0,0,0,1,0,15.8,6736,0,0,71,0,1.1,0,5,5,0,7,0,0,7,657736,0,-1,0,0,1616,9101,0,0,339,Man Utd,Southampton,Brentford F.C.,Arsenal,Tottenham,0,0,5.1,3.8,5.3,5.1,5,3.3,5,4.2,4.6,5.2,4.4,3.6,5,4.4,4.2,5.7,4.3,5.4,41.3
Seamus,Coleman,DEF,EVE,4900000,0,28,2.2,4.48979591836735E-07,5.71428571428571E-06,0,116304,2,24,0,0,0,0,0,5.7,135,-1,0,28,1,0.2,0,1,1,0,2,0,1,0.4,84210,0,-1,0,1,1170,390,0,0,166,Newcastle,Brighton,Norwich,Aston Villa,Newcastle,0,1.8,2.1,1.6,2.2,1.1,2.7,1.1,2.6,2.2,1.9,1.1,1.8,1.9,2.1,2.4,2.4,1.2,2.4,1.5,41.9
Nathan,Collins,DEF,BUR,4300000,0,15,1,2.32558139534884E-07,3.48837209302326E-06,0,9119,1,5,0,0,0,0,0,3.5,53,-2,0,15,2,0.5,0,2.3,0,0,2,0,0,0.1,6380,0,-1,0,0,450,89,0,0,93,Man Utd,Leeds United F.C.,Leicester,Arsenal,Man Utd,0,0.5,0.5,0.5,0.5,0.5,0.9,0.5,0.5,0.7,0.6,0.5,0.8,0.5,0.5,0.5,0.5,0.6,0.6,0.5,18.5
Aaron,Connolly,FWD,BHA,5300000,0,5,0.3125,5.89622641509434E-08,9.43396226415094E-07,0,27699,0,1,0,0,0,0,0,0.9,216,-2,0,5,2,0.2,0,0.8,0,0,0,0,0,0.1,18935,0,-1,0,0,154,170,0,0,12,Brentford F.C.,Chelsea,Everton,Crystal Palace,Leicester,0.2,0.2,0.2,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,3.1
Liam,Cooper,DEF,LEE,4500000,0,41,2.7,6E-07,9.11111111111111E-06,0,72089,4,20,0,0,0,0,0,9.1,371,0,0,41,0,0.6,0,2.6,4,0,3,0,2,0.3,62745,0,-1,0,1,1274,6,0,0,253,Burnley,West Ham,Newcastle,Aston Villa,Everton,0,0,0,0,0,1.9,2.3,2.6,4,1.8,2.9,2.5,2.5,1.4,3.2,1.6,3.5,2.1,2.8,2.8,39.7
Jack,Cork,MID,BUR,4400000,0,13,0.866666666666667,1.96969696969697E-07,2.95454545454545E-06,0,19024,1,8,0,0,0,0,0,3,84,-1,0,13,1,0.5,0,2,0,0,2,0,0,0.1,16618,0,-1,0,0,494,106,0,0,32,Man Utd,Leeds United F.C.,Leicester,Arsenal,Man Utd,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,7
Maxwel,Cornet,MID,BUR,5900000,0,44,2.93333333333333,4.97175141242938E-07,7.45762711864407E-06,0,291043,2,8,0,0,0,5,0,7.5,2510,-1,0,44,1,0.2,0,1.3,5,0,2,0,0,0.8,338248,0,-1,0,1,562,71,0,0,125,Man Utd,Leeds United F.C.,Leicester,Arsenal,Man Utd,0,0,1.9,2.4,1.5,2.1,1.7,2.2,1.9,2,2,3.2,1.8,2.7,1.7,3.1,2.9,3.1,1.6,3.5,46.8
,Costa,MID,LEE,5400000,0,1,1,1.85185185185185E-07,1.85185185185185E-07,0,14875,0,0,0,0,0,0,0,0.2,6,-1,0,1,1,0,0,0,0,0,0,0,0,0,1668,0,-1,0,0,21,0,0,0,1,Burnley,West Ham,Newcastle,Aston Villa,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vladimir,Coufal,DEF,WHU,4700000,1,30,2,4.25531914893617E-07,6.38297872340426E-06,0,1005108,1,19,0,0,0,0,0,6.4,1876,-3,0,30,3,0.4,0,1.8,0,0,2,0,2,3.7,320409,0,-1,0,0,1092,1931,0,1,181,Southampton,Watford,Crystal Palace,Leeds United F.C.,Man Utd,1.5,1,1,2.2,1.7,1.1,1.1,1.5,1.5,2.2,1.8,2,2,1.9,1.9,2.1,2.2,1.5,2.2,1.8,50
Conor,Coventry,MID,WHU,4500000,0,0,0,0,0,0,7673,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2225,0,-1,0,0,0,0,0,0,0,Southampton,Watford,Crystal Palace,Leeds United F.C.,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matthew,Cox,GLK,BRE,4000000,0,0,0,0,0,0,2287,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,5226,0,-1,0,0,0,105,0,0,0,Brighton,Man City,Aston Villa,Liverpool,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron,Cresswell,DEF,WHU,5300000,0,52,4,7.54716981132075E-07,9.81132075471698E-06,0,1588292,0,15,0,0,0,1,0,9.8,9763,-2,0,52,2,0.1,0,0.3,7,0,3,0,2,7.4,790079,0,-1,0,1,1140,161,0,0,257,Southampton,Watford,Crystal Palace,Leeds United F.C.,Man Utd,0,2.9,3.3,5.8,4.9,3.4,3.5,4.3,4.4,5.2,5,4.7,5.3,5.1,5.1,5.4,5.7,4.3,5.6,4.9,60.4
Charlie,Cresswell,DEF,LEE,4000000,0,4,0.222222222222222,5.55555555555556E-08,1E-06,0,40774,0,3,0,0,0,0,0,1,496,0,0,4,0,0.1,0,0.4,0,0,0,0,0,0.4,57174,0,-1,0,0,95,9,0,0,17,Burnley,West Ham,Newcastle,Aston Villa,Everton,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2
,Cucho,FWD,WAT,5000000,0,29,1.8125,3.625E-07,5.8E-06,0,325458,0,17,0,0,0,2,0,5.8,1454,0,0,29,0,0.5,0,2.5,2,0,1,0,1,1.6,371291,0,-1,0,0,605,3118,0,0,126,West Ham,Tottenham,Newcastle,Norwich,West Ham,0,1.3,1.2,1.6,1.6,1.1,1.1,0.9,1.5,1.4,1.1,1.7,0.9,2,1.3,0.9,1.5,1,1.7,0.9,56.2
