FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW1Forecast,GW2Forecast,GW3Forecast,GW4Forecast,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Shandon,Baptiste,MID,BRE,4900000,1,35,2.53177019553684E-27,5.16687795007519E-34,7.14285714285714E-06,0,10458,0,15,0,0,0,1,0,7.1,0,-1,0,35,1,0,0,0,2,0,2,0,0,0,8990,0,-1,0,0,898,0,0,1,120,Liverpool,West Ham,Chelsea,Leicester,Burnley,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.3
Phil,Bardsley,DEF,BUR,3900000,0,0,0,0,0,0,73707,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.5,43991,0,-1,0,0,0,0,0,0,0,Leicester,Norwich,Man City,Southampton,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ross,Barkley,MID,CHE,5200000,7,14,1.01270807821474E-27,1.94751553502834E-34,2.69230769230769E-06,0,13311,0,2,0,0,0,1,0,2.7,0,-3,0,14,3,0,0,0,1,0,1,0,0,0.1,6042,0,-1,0,0,174,0,0,0,43,Man City,Southampton,Brentford F.C.,Norwich,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.7
Ashley,Barnes,FWD,BUR,5200000,2,32,2.31476132163368E-27,4.45146408006478E-34,6.15384615384615E-06,0,241269,4,19,0,0,0,1,0,6.2,0,-3,0,32,3,0,0,0,2,0,1,0,0,1.1,177294,0,-1,0,0,793,0,0,0,60,Leicester,Norwich,Man City,Southampton,Brentford F.C.,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.4
Harvey,Barnes,MID,LEI,6500000,6,137,3.60526315789474,5.54655870445344E-07,2.10769230769231E-05,0,1313969,2,30,0,0,0,6,0,21.1,0,-5,0,137,5,0,0,0,10,0,8,0,12,4.2,714022,0,-1,0,2,2095,0,0,0,377,Burnley,Crystal Palace,Man Utd,Brentford F.C.,Arsenal,2.6,3.4,3.6,2.6,4.2,4.2,3.1,3.4,2.8,3.3,3,3.2,4.6,3.2,3.1,4.2,0,0,2,2.6,0,3.4,3.6,2,3.2,3.4,3.5,3.7,2.6,3.5,2.7,3.8,6.4,3.8,2.7,8.1,6.4,3.9,196.8
Lewis,Bate,MID,LEE,4500000,0,3,2.17008873903158E-28,4.82241942007018E-35,6.66666666666667E-07,0,129093,0,4,0,0,0,0,0,0.7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,131523,0,-1,0,0,145,0,0,0,4,West Ham,Watford,Southampton,Wolverhampton,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
Michy,Batshuayi,FWD,CHE,5500000,0,0,0,0,0,0,14289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1384,0,-1,0,0,0,0,0,0,0,Man City,Southampton,Brentford F.C.,Norwich,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Owen,Beck,DEF,LIV,4000000,0,0,0,0,0,0,21320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21300,0,-1,0,0,0,0,0,0,0,Brentford F.C.,Man City,Watford,Man Utd,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jan,Bednarek,DEF,SOU,4400000,0,94,2.47368421052632,5.62200956937799E-07,2.13636363636364E-05,0,267883,10,52,0,0,0,4,0,21.4,0,-1,0,94,1,0,0,0,15,0,7,0,0,1.4,296247,1,-1,0,2,2629,0,0,0,499,Wolverhampton,Chelsea,Leeds United F.C.,Burnley,Watford,1.9,3.1,2,2,2.1,2.6,2.5,2.8,2.7,1.5,2.4,1.9,3.1,2.2,2.7,2.2,1.7,0,2.6,2.7,3,2.1,3.2,2.2,2.1,2.5,2.4,3.8,2,0,2.3,3,4.9,2.2,2.2,2.5,3.5,1.7,111.2
Asmir,Begovic,GLK,EVE,4000000,1,13,9.40371786913684E-28,2.35092946728421E-34,3.25E-06,0,224279,0,8,0,11,0,0,0,3.2,0,0,0,13,0,0,0,0,3,0,1,0,0,2.3,230872,0,-1,0,0,270,0,0,0,61,Norwich,Man Utd,West Ham,Watford,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2
Hector,Bellerin,DEF,ARS,4800000,0,0,0,0,0,0,70791,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,3737,0,-1,0,0,0,0,0,0,0,Tottenham,Brighton,Crystal Palace,Aston Villa,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Said,Benrahma,MID,WHU,5900000,0,138,9.98240819954526E-27,1.69193359314327E-33,2.33898305084746E-05,0,4288183,0,27,0,0,0,8,0,23.4,0,-1,0,138,1,0,0,0,15,0,9,0,6,10.7,4289826,0,-1,0,4,2162,0,0,0,441,Leeds United F.C.,Brentford F.C.,Everton,Tottenham,Aston Villa,0.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.6
Josh,Benson,MID,BUR,4500000,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Leicester,Norwich,Man City,Southampton,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rodrigo,Bentancur,MID,TOT,4900000,11,52,1.36842105263158,2.79269602577873E-07,1.06122448979592E-05,0,13422,5,12,0,0,0,0,0,10.6,0,-1,0,52,1,0,0,0,4,0,9,0,4,0.1,20754,0,-1,0,0,1360,0,0,0,266,Arsenal,Aston Villa,Newcastle,West Ham,Man Utd,0.8,0.7,0.7,0.9,0.7,0.7,0.8,0.7,0.7,0.7,0.7,0.8,0,0.7,1,0,0,0.7,0.8,0.7,0.8,0.7,0.7,0.8,0.9,1.4,0.7,0.8,1.4,0.7,0.9,0.7,0.8,0.7,0.7,1.4,0.9,0.8,68.9
Christian,Benteke,FWD,CRY,5900000,0,58,4.19550489546105E-27,7.11102524654416E-34,9.83050847457627E-06,0,547559,3,20,0,0,0,4,0,9.8,0,-6,0,58,6,0,0,0,6,0,4,0,1,1.2,504738,0,-1,0,1,1132,0,0,0,173,Brighton,Leicester,Arsenal,Newcastle,Man City,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.3
Steven,Bergwijn,MID,TOT,5900000,1,55,3.97849602155789E-27,6.74321359586084E-34,9.32203389830509E-06,0,175468,1,6,0,0,0,3,0,9.3,0,-1,0,55,1,0,0,0,3,0,3,0,2,0.4,154267,0,-1,0,1,548,0,0,0,138,Arsenal,Aston Villa,Newcastle,West Ham,Man Utd,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.1
,Bernard,MID,EVE,5500000,0,0,0,0,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Norwich,Man Utd,West Ham,Watford,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bernardo,DEF,BHA,4000000,0,0,0,0,0,0,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Crystal Palace,Arsenal,Norwich,Man City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bernardo,MID,MCI,7000000,2,155,4.07894736842105,5.82706766917293E-07,2.21428571428571E-05,0,3450935,6,23,0,0,0,8,0,22.1,0,0,0,155,0,0,0,0,15,0,16,0,8,14,4431646,0,-1,0,3,2856,0,0,0,663,Chelsea,Liverpool,Burnley,Brighton,Crystal Palace,3.2,4.6,4.1,4.3,5.2,3.1,2.4,5,3.6,4.6,3.3,4.4,3.9,3.7,4.6,4.9,4.4,4.1,4,3.5,3.2,3.9,3.8,4.3,4.4,4,3.6,4.1,3.8,0,4.2,3.2,4.4,5.4,3.6,9,3.1,4.5,257.9
Ryan,Bertrand,DEF,LEI,4600000,0,4,9.04203641263158E-25,1.96566008970252E-31,8.69565217391304E-07,0,149828,1,7,0,0,0,0,0,0.9,0,-4,0,4,4,0,0,0,0,0,0,0,0,0.3,19475,0,-1,0,0,337,0,0,0,32,Burnley,Crystal Palace,Man Utd,Brentford F.C.,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2
Marcus,Bettinelli,GLK,CHE,4000000,0,0,0,0,0,0,5370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6773,0,-1,0,0,0,0,0,0,0,Man City,Southampton,Brentford F.C.,Norwich,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mads,Bidstrup,MID,BRE,4400000,0,4,0.105263157894737,2.39234449760766E-08,9.09090909090909E-07,0,11427,0,0,0,0,0,0,0,0.9,0,-1,0,4,1,0,0,0,0,0,0,0,0,0.1,7635,0,-1,0,0,36,0,0,0,11,Liverpool,West Ham,Chelsea,Leicester,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
Mika,Biereth,FWD,ARS,4500000,0,0,0,0,0,0,18512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,33901,0,-1,0,0,0,0,0,0,0,Tottenham,Brighton,Crystal Palace,Aston Villa,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yves,Bissouma,MID,BHA,4400000,1,66,1.73684210526316,3.94736842105263E-07,1.5E-05,0,1782957,10,28,0,0,0,1,0,15,0,-1,0,66,1,0,0,0,9,0,7,0,2,4.8,1181126,0,-1,0,1,2110,0,0,0,351,Crystal Palace,Arsenal,Norwich,Man City,Liverpool,0.9,1.4,0.9,1.2,0.9,0.9,1,1.1,0.9,0.9,1.4,0.9,1.2,0.9,0.9,0,1.4,0,1.1,0.9,0.9,2.2,0.9,0,2.1,1.4,1.2,1.1,1.9,0,1.5,0.9,1.8,1.2,1.1,1,0.9,1,72.4
Adrian,Blake,MID,WAT,4500000,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,-1,0,0,0,0,0,0,0,Newcastle,Leeds United F.C.,Liverpool,Everton,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lamare,Bogarde,DEF,AVL,4000000,0,0,0,0,0,0,9663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,11987,0,-1,0,0,0,0,0,0,0,Man Utd,Tottenham,Wolverhampton,Arsenal,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willy,Boly,DEF,WOL,4900000,1,17,1.22971695211789E-27,2.50962643289366E-34,3.46938775510204E-06,0,17055,1,20,0,0,0,0,0,3.5,0,-1,0,17,1,0,0,0,0,0,1,0,0,0.1,14720,0,-1,0,0,900,0,0,0,165,Southampton,Newcastle,Aston Villa,Leeds United F.C.,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3
Jamie,Bowden,MID,TOT,4500000,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,-1,0,0,0,0,0,0,0,Arsenal,Aston Villa,Newcastle,West Ham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jarrod,Bowen,MID,WHU,6900000,2,206,5.42105263157895,7.85659801678108E-07,2.98550724637681E-05,0,3652007,6,46,0,0,0,12,0,29.9,0,4,0,206,-4,0,0,0,24,0,8,0,17,15,4802662,0,-1,0,6,2987,0,0,0,586,Leeds United F.C.,Brentford F.C.,Everton,Tottenham,Aston Villa,6.2,5.8,7.3,5.7,7.7,5.6,6.4,5.6,6.1,5.7,5,6.2,3.9,6.6,5.9,6.3,5,0,6.9,6.7,13.4,6.6,5.1,7.7,5.1,7.3,7.3,3.9,6.8,5.1,6.6,5.4,7.3,4.9,6.1,6.6,4.9,5.5,267.4
Conor,Bradley,DEF,LIV,4000000,0,0,0,0,0,0,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822,0,-1,0,0,0,0,0,0,0,Brentford F.C.,Man City,Watford,Man Utd,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jarrad,Branthwaite,DEF,EVE,4000000,0,7,5.06354039107368E-28,1.26588509776842E-34,1.75E-06,0,47223,0,17,0,0,0,1,0,1.8,0,0,0,7,0,0,0,0,1,0,0,0,0,0.3,56637,0,-1,0,0,387,0,0,1,49,Norwich,Man Utd,West Ham,Watford,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8
Nathan,Broadhead,FWD,EVE,4500000,0,0,0,0,0,0,5389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4128,0,-1,0,0,0,0,0,0,0,Norwich,Man Utd,West Ham,Watford,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Armando,Broja,FWD,SOU,5300000,0,92,2.42105263157895,4.56802383316783E-07,1.73584905660377E-05,0,1840563,2,37,0,0,0,6,0,17.4,0,3,0,92,-3,0,0,0,11,0,5,0,2,7.9,2475672,0,-1,0,1,1969,0,0,0,234,Wolverhampton,Chelsea,Leeds United F.C.,Burnley,Watford,2.2,2.3,2.1,2.9,1.9,2,1.3,2.9,2.3,2.4,2.2,2.2,1.3,2.5,2.3,1.7,1.6,0,1.8,1.8,2.3,1.5,1.8,1.4,1.9,2.5,2.7,4,2.9,0,2.4,1.7,4,1.8,2.1,1.8,1.7,2,115.6
Josh,Brownhill,MID,BUR,4300000,2,92,2.42105263157895,5.63035495716034E-07,2.13953488372093E-05,0,887431,10,45,0,0,0,2,0,21.4,0,-2,0,92,2,0,0,0,8,0,7,0,3,3.6,878097,0,-1,0,3,2952,0,0,0,428,Leicester,Norwich,Man City,Southampton,Brentford F.C.,1.8,2.5,1.3,1.3,1.4,1.4,2.5,1.2,1.7,1.9,1.3,2.1,0,1.8,1.8,1.7,0,0,0,1.4,1.6,0,3.9,1.8,1.3,3.3,3.4,1.7,1.5,0,3.3,2,3.4,2.3,2.1,2.1,3,2.3,142.5
,Bruno Guimaraes,MID,NEW,5000000,2,67,4.84653151717052E-27,9.69306303434105E-34,1.34E-05,0,105753,4,13,0,0,0,5,0,13.4,0,0,0,67,0,0,0,0,11,0,4,0,1,2.8,356596,0,-1,0,3,1031,0,0,0,245,Watford,Wolverhampton,Tottenham,Crystal Palace,Chelsea,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.3
Lewis,Brunt,MID,LEI,4500000,0,1,7.23362913010526E-29,1.60747314002339E-35,2.22222222222222E-07,0,687,0,1,0,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,993,0,-1,0,0,23,0,0,0,2,Burnley,Crystal Palace,Man Utd,Brentford F.C.,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6
,Bryan,MID,TOT,5700000,0,9,0.236842105263158,4.15512465373961E-08,1.57894736842105E-06,0,13734,0,1,0,0,0,0,0,1.6,0,-3,0,9,3,0,0,0,0,0,0,0,0,0.1,5361,0,-1,0,0,86,0,0,0,32,Arsenal,Aston Villa,Newcastle,West Ham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5
,Buendia,MID,AVL,6100000,2,107,2.81578947368421,4.6160483175151E-07,1.75409836065574E-05,0,553313,1,32,0,0,0,4,0,17.5,0,-4,0,107,4,0,0,0,8,0,7,0,6,1.3,245664,0,-1,0,2,1887,0,0,0,378,Man Utd,Tottenham,Wolverhampton,Arsenal,West Ham,1.9,2.5,2.1,2.2,1.7,1.8,1.8,2.9,1.7,2.2,2.1,2.5,2.1,1.7,2.3,1.4,2.5,0,2.2,0,1.9,2.3,2,2.5,2.3,3.2,2,4.7,1.7,2.2,2.3,2.3,0,1.8,3.1,4.1,5.5,1.4,167.8
Hugo,Bueno,DEF,WOL,4000000,0,0,0,0,0,0,25378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,28890,0,-1,0,0,0,0,0,0,0,Southampton,Newcastle,Aston Villa,Leeds United F.C.,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dan,Burn,DEF,NEW,4400000,2,92,2.42105263157895,5.50239234449761E-07,2.09090909090909E-05,0,213973,8,30,0,0,0,1,0,20.9,0,-1,0,92,1,0,0,0,6,0,9,0,1,1.1,309113,0,-1,0,1,2461,0,0,0,454,Watford,Wolverhampton,Tottenham,Crystal Palace,Chelsea,2.6,2.1,3.1,2.1,2.3,1.5,2,2.6,1.7,2.9,2.1,2.9,2.1,2.4,2.6,1.7,3,3.1,2.5,0,0,1.9,2.3,2.4,2.3,2.5,2.4,4.3,4.3,0,2.1,2.5,4.2,1.9,3.4,2.7,2.6,2.1,94
Jack,Butland,GLK,CRY,4400000,0,30,2.17008873903158E-27,4.93201986143541E-34,6.81818181818182E-06,0,159107,0,13,0,17,0,0,0,6.8,0,-1,0,30,1,0,0,0,3,0,1,0,0,0.4,153287,0,-1,1,1,765,0,0,0,132,Brighton,Leicester,Arsenal,Newcastle,Man City,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7
Sam,Byram,DEF,NOR,4400000,-1,20,1.44672582602105E-27,3.28801324095694E-34,4.54545454545455E-06,0,4887,3,27,0,0,0,0,0,4.5,0,-1,0,20,1,0,0,0,0,0,2,0,0,0,4027,0,-1,0,0,1023,0,0,0,163,Everton,Burnley,Brighton,Chelsea,Leeds United F.C.,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.7
Willy,Caballero,GLK,SOU,4200000,0,2,1.44672582602105E-28,3.44458530005013E-35,4.76190476190476E-07,0,8615,1,5,0,6,0,0,0,0.5,0,-3,0,2,3,0,0,0,0,0,0,0,0,0,10597,0,-1,0,0,180,0,0,0,23,Wolverhampton,Chelsea,Leeds United F.C.,Burnley,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4
Moises,Caicedo,MID,BHA,4500000,2,27,1.95307986512842E-27,4.34017747806316E-34,6E-06,0,3043,2,6,0,0,0,1,0,6,0,0,0,27,0,0,0,0,1,0,4,0,1,0.1,8852,0,-1,0,0,660,0,0,0,124,Crystal Palace,Arsenal,Norwich,Man City,Liverpool,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.1
Dominic,Calvert-Lewin,FWD,EVE,7700000,5,64,1.68421052631579,2.18728639781271E-07,8.31168831168831E-06,0,2119738,2,31,0,0,0,5,0,8.3,0,-3,0,64,3,0,1,0,10,0,3,0,2,3,1469276,0,-1,0,1,1281,0,0,0,207,Norwich,Man Utd,West Ham,Watford,Wolverhampton,0.9,0.9,1.5,1,0.8,1.6,1.1,1.3,1.7,0.8,1,0.8,1,0.9,1.2,0.9,0.8,0,0,0,1.3,1.3,1.2,1,1.7,1.1,1,0.8,2.4,0,2,1.4,1.5,0.8,0.9,2.4,2.5,0.9,84.7
Chem,Campbell,MID,WOL,4400000,0,1,7.23362913010526E-29,1.64400662047847E-35,2.27272727272727E-07,0,37967,0,0,0,0,0,0,0,0.2,0,-1,0,1,1,0,0,0,0,0,0,0,0,0.2,40835,0,-1,0,0,12,0,0,0,5,Southampton,Newcastle,Aston Villa,Leeds United F.C.,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6
Joao Pedro Cavaco,Cancelo,DEF,MCI,7200000,1,201,5.28947368421053,7.34649122807018E-07,2.79166666666667E-05,0,2892649,7,25,0,0,0,1,0,27.9,0,12,0,201,-12,0,0,0,27,0,19,0,11,41.4,5714818,0,-1,0,6,3227,0,0,0,829,Chelsea,Liverpool,Burnley,Brighton,Crystal Palace,5.7,6.7,5,7.5,7.1,6.6,6.6,7.5,6.6,6.7,6.5,7.3,7.5,6.1,5.1,7.4,7.5,5,6.7,6.6,6.6,7.5,5.8,7.5,6.1,7.5,6.3,7.4,5.7,0,6.6,7.5,7.5,6.2,6.6,12.4,6.6,7.1,243.6
Sergi,Canos,MID,BRE,5500000,3,81,2.13157894736842,3.8755980861244E-07,1.47272727272727E-05,0,455260,6,36,0,0,0,3,0,14.7,0,0,0,81,0,0,0,0,5,0,8,0,3,1,419588,1,-1,0,1,2077,0,0,1,268,Liverpool,West Ham,Chelsea,Leicester,Burnley,0,1.1,1.4,1.1,1.9,1.1,1.1,1.4,1.4,1.5,2,1.5,1.6,1.1,1.3,2.2,0,0,1.2,1.1,3,2.6,1.9,1.1,1.7,1.1,1.9,1.6,1.9,1.1,1.1,1.4,1.7,1.4,1.1,1.7,1.2,1.6,111
Todd,Cantwell,MID,NOR,5300000,0,10,0.263157894736842,4.96524329692155E-08,1.88679245283019E-06,0,72538,2,15,0,0,0,0,0,1.9,0,-2,0,10,2,0,0,0,0,0,0,0,0,0.2,28054,0,-1,0,0,438,0,0,0,48,Everton,Burnley,Brighton,Chelsea,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3
Scott,Carson,GLK,MCI,3900000,0,0,0,0,0,0,205316,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,1.4,296613,0,-1,0,0,0,0,0,0,0,Chelsea,Liverpool,Burnley,Brighton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matthew,Cash,DEF,AVL,5300000,7,147,3.86842105263158,7.29890764647468E-07,2.77358490566038E-05,0,1193273,8,50,0,0,0,4,0,27.7,0,3,0,147,-3,0,0,0,11,0,13,0,3,11.5,2025221,0,-1,0,3,3377,0,0,0,623,Man Utd,Tottenham,Wolverhampton,Arsenal,West Ham,4.8,4.8,3.6,5.5,4.3,4.2,4.3,4.9,4.3,5.5,3.6,5,3.6,5.5,4.3,4.8,3.9,0,5.5,0,4.8,4.9,4,5.2,3,3.9,4.3,8.9,4.8,5.1,4.1,5,0,3.6,4.7,9.8,9.3,4.8,172.1
,Casilla,GLK,LEE,4500000,0,0,0,0,0,0,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,West Ham,Watford,Southampton,Wolverhampton,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timothy,Castagne,DEF,LEI,5300000,6,75,1.97368421052632,3.72393247269116E-07,1.41509433962264E-05,0,214033,1,30,0,0,0,1,0,14.2,0,-2,0,75,2,0,0,0,6,0,6,0,0,1.5,257794,0,-1,0,1,2124,0,0,0,365,Burnley,Crystal Palace,Man Utd,Brentford F.C.,Arsenal,2.4,1.4,1.9,1.5,1.9,1.9,1.2,1.9,1.8,1.9,1.6,2.2,1.4,1.2,1.3,1.3,0,0,2,2.7,0,1.9,1.9,2.3,2.2,1.4,1.5,2,1.5,2.2,1.5,1.6,2.4,1.7,1.5,3.5,2.8,1.6,78.1
