FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Anthony,Gordon,MID,EVE,4500000,2,58,2.63636363636364,5.85858585858586E-07,1.28888888888889E-05,0,74496,1,22,0,0,0,3,0,12.9,4659,0,0,58,0,1.3,0,6,5,0,2,0,2,1.3,179918,0,-1,0,2,1153,9628,0,0,186,Southampton,Man City,Tottenham,Wolverhampton,Newcastle,1.7,1.5,1.5,5.1,2.4,1.3,1.8,2.7,1.3,1.8,1.5,2.3,1.3,93.7
Kaide,Gordon,MID,LIV,4500000,0,1,0.0416666666666667,9.25925925925926E-09,2.22222222222222E-07,0,436,0,0,0,0,0,0,0,0.2,17,0,0,1,0,0,0,0,0,0,0,0,0,0,586,0,-1,0,0,8,24,0,0,-3,Norwich,Leeds United F.C.,West Ham,Brighton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4
Dan,Gosling,MID,WAT,4700000,0,1,0.0434782608695652,9.25069380203515E-09,2.12765957446809E-07,0,5860,0,2,0,0,0,0,0,0.2,43,-3,0,1,3,0,0,0,0,0,0,0,0,0,1939,0,-1,0,0,21,11,0,0,3,Aston Villa,Crystal Palace,Man Utd,Arsenal,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
Andre,Gray,FWD,WAT,5400000,0,0,0,0,0,0,24220,0,0,0,0,0,0,0,0,12,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,5584,0,-1,0,0,0,0,0,0,0,Aston Villa,Crystal Palace,Man Utd,Arsenal,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Archie,Gray,MID,LEE,4500000,0,0,0,0,0,0,465,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,892,0,-1,0,0,0,70,0,0,0,Man Utd,Liverpool,Tottenham,Leicester,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Demarai,Gray,MID,EVE,5500000,0,73,3.6,6.54545454545455E-07,1.32727272727273E-05,0,2722506,3,26,0,0,0,5,0,13.3,29480,0,0,73,0,0.1,0,0.3,2,0,3,0,3,5.8,3045175,0,-1,0,0,1532,131,0,0,268,Southampton,Man City,Tottenham,Wolverhampton,Newcastle,0,2.6,2.5,8.1,3.9,2.3,3,4.2,1.8,3,2.5,3.7,2.2,133.5
Jack,Grealish,MID,MCI,7500000,0,58,2.32,3.09333333333333E-07,7.73333333333333E-06,0,2549066,1,4,0,0,0,2,0,7.7,7922,-5,0,58,5,0,0,0.3,0,0,11,0,2,7.3,1242998,0,-1,0,0,1264,71,0,0,233,Tottenham,Everton,Man Utd,Crystal Palace,Brighton,0,0,0,1.4,1.7,1.6,1.2,2.1,2.1,1.3,2.3,1.2,2,136.4
Mason,Greenwood,MID,MUN,7100000,0,71,2.84,4E-07,1E-05,0,2341338,1,18,0,0,0,5,0,10,7130,-4,0,71,4,0,0,0,7,0,3,0,2,4.3,1919575,0,-1,0,2,1269,102,0,0,232,Leeds United F.C.,Watford,Man City,Tottenham,Liverpool,0,0,0,0,0,2.1,1.9,2.8,1.8,2.2,2.5,1.7,2.1,107.3
Sam,Greenwood,FWD,LEE,4500000,0,1,0.0434782608695652,9.66183574879227E-09,2.22222222222222E-07,0,278203,0,1,0,0,0,0,0,0.2,2870,0,0,1,0,0,0,0,0,0,0,0,0,1.5,323217,0,-1,0,0,12,290,0,0,2,Man Utd,Liverpool,Tottenham,Leicester,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pascal,Gro?,MID,BHA,5700000,0,40,1.66666666666667,2.92397660818713E-07,7.01754385964912E-06,0,204688,0,13,0,0,0,0,0,7,286,-3,0,40,3,0.2,1,1.3,1,0,5,0,2,0.3,175044,0,-1,0,0,1170,69,0,0,213,Burnley,Aston Villa,Newcastle,Liverpool,Tottenham,1.1,1.1,1.1,1.7,0.8,1.3,0.8,0.8,1.1,1.3,0.8,0.8,0.8,98.3
Vicente,Guaita,GLK,CRY,4600000,1,72,3.3,7.17391304347826E-07,1.56521739130435E-05,0,666113,1,29,0,59,0,0,0,15.7,15061,1,0,72,-1,0.5,0,2.2,3,0,6,0,0,6.6,808043,0,-1,0,0,1935,412,0,0,386,Chelsea,Watford,Burnley,Wolverhampton,Man City,0,4.4,3.4,4.8,1.8,4.4,2.3,2.9,4.6,2.1,2.7,2.7,3.8,43.6
Johann Berg,Gudmundsson,MID,BUR,5400000,0,33,1.8,3.33333333333333E-07,6.11111111111111E-06,0,11159,2,19,0,0,0,0,0,6.1,74,-1,0,33,1,0,0,0,0,0,3,0,1,0.1,7446,0,-1,0,0,1097,9,0,0,100,Brighton,Tottenham,Crystal Palace,Leicester,Chelsea,0,0,0,0,0,0.9,1.3,0.9,1.2,1.4,1.3,0.9,1.6,46.5
Marc,Guehi,DEF,CRY,4500000,4,76,3,6.66666666666667E-07,1.68888888888889E-05,0,171877,4,34,0,0,0,2,0,16.9,2510,0,0,76,0,0.7,0,3,4,0,6,0,0,1.8,283585,0,-1,0,0,2250,3511,0,0,453,Chelsea,Watford,Burnley,Wolverhampton,Man City,5.8,3.9,2.9,4.4,1.5,3.9,2,2.5,4,1.8,2.3,2.3,3.3,75.9
Matteo,Guendouzi,MID,ARS,4500000,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Brentford F.C.,Wolverhampton,Watford,Leicester,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frederic,Guilbert,DEF,AVL,4500000,0,0,0,0,0,0,2017,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,449,0,-1,0,0,0,0,0,0,0,Watford,Brighton,Southampton,Leeds United F.C.,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ilkay,Gundogan,MID,MCI,7100000,7,82,3.28,4.61971830985915E-07,1.15492957746479E-05,0,1125677,1,8,0,0,0,5,0,11.5,2483,-4,0,82,4,0.5,0,3.7,6,0,9,0,4,2.9,686728,0,-1,0,1,1260,8116,0,0,326,Tottenham,Everton,Man Utd,Crystal Palace,Brighton,3,2.2,2.4,2.4,3,2.9,2,3.6,3.6,2.3,3.8,2.1,3.3,138.8
Angus,Gunn,GLK,NOR,4000000,2,23,0.958333333333333,2.39583333333333E-07,5.75E-06,0,109489,0,16,0,20,0,0,0,5.8,1665,0,0,23,0,1,0,4,3,0,1,0,0,1.9,143800,0,-1,1,0,540,6447,0,0,121,Liverpool,Southampton,Brentford F.C.,Leeds United F.C.,Chelsea,0.7,0.5,0.7,0.5,0.7,0.5,0.6,0.5,0.5,0.5,0.7,0.5,0.7,18.5
Patrik,Gunnarsson,GLK,BRE,3900000,0,0,0,0,0,0,152097,0,0,0,0,0,0,0,0,1646,-1,0,0,1,0,0,0,0,0,0,0,0,1.4,158906,0,-1,0,0,0,0,0,0,0,Arsenal,Newcastle,Norwich,Burnley,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewis,Hall,MID,CHE,4500000,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,-1,0,0,0,23,0,0,0,Crystal Palace,Burnley,Newcastle,Norwich,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grant,Hanley,DEF,NOR,4400000,1,50,2.4,5.45454545454545E-07,1.13636363636364E-05,0,31733,1,41,0,0,0,1,0,11.4,183,-1,0,50,1,0.2,0,1,3,0,4,0,0,0.1,25220,0,-1,0,0,1817,815,0,0,339,Liverpool,Southampton,Brentford F.C.,Leeds United F.C.,Chelsea,2.9,1.5,2.9,2.3,2.8,2.2,2.6,2.3,1.7,1.9,2.8,2.4,2.9,65.7
Reece,Hannam,DEF,CRY,3900000,0,0,0,0,0,0,8140,0,0,0,0,0,0,0,0,101,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,8199,0,-1,0,0,0,118,0,0,0,Chelsea,Watford,Burnley,Wolverhampton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack,Harrison,MID,LEE,5500000,3,67,3,5.45454545454545E-07,1.21818181818182E-05,0,436351,2,50,0,0,0,4,0,12.2,6462,-5,0,67,5,0.3,0,1.8,5,0,1,0,1,1.8,238409,0,-1,0,1,1660,1362,0,0,240,Man Utd,Liverpool,Tottenham,Leicester,Aston Villa,3.7,2.7,4.9,3.4,3,3.1,3,2.2,2,1.9,1.7,2.7,2.1,111.5
Joe,Hart,GLK,TOT,4500000,0,0,0,0,0,0,1710,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Man City,Burnley,Leeds United F.C.,Everton,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kortney,Hause,DEF,AVL,4400000,0,20,0.869565217391304,1.97628458498024E-07,4.54545454545455E-06,0,39757,0,9,0,0,0,1,0,4.5,214,-1,0,20,1,0,0,0,3,0,1,0,0,0.2,40095,0,-1,0,1,397,95,0,0,89,Watford,Brighton,Southampton,Leeds United F.C.,West Ham,0.4,0.4,0.8,0.4,0.6,0.4,0.7,0.8,0.4,0.4,0.4,0.4,0.6,17.3
Kai,Havertz,MID,CHE,7800000,2,52,3.1,3.97435897435897E-07,6.66666666666667E-06,0,1510976,1,8,0,0,0,2,0,6.7,2956,-7,0,52,7,0.3,0,2,2,0,7,0,2,3.1,810363,0,-1,0,0,1030,4467,0,0,110,Crystal Palace,Burnley,Newcastle,Norwich,Brentford F.C.,2.4,0,2.8,3.4,3.3,2.6,2.6,2.2,2.3,2.2,2.6,2.4,3.2,71.5
Isaac,Hayden,MID,NEW,4500000,0,28,2,4.44444444444444E-07,6.22222222222222E-06,0,59982,5,25,0,0,0,1,0,6.2,293,0,0,28,0,0,0,0,3,0,0,0,0,0.1,55168,0,-1,0,1,1000,22,0,0,124,West Ham,Brentford F.C.,Brighton,Southampton,Chelsea,0,0,0,0,0,1,1.4,1.4,1.5,1,1,1.3,1.2,28.3
Kaine,Hayden,DEF,AVL,4000000,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,478,0,-1,0,0,0,61,0,0,0,Watford,Brighton,Southampton,Leeds United F.C.,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maxwell,Haygarth,MID,BRE,4500000,0,0,0,0,0,0,359,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,466,0,-1,0,0,0,12,0,0,0,Arsenal,Newcastle,Norwich,Burnley,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom,Heaton,GLK,MUN,3900000,0,0,0,0,0,0,46474,0,0,0,0,0,0,0,0,1432,-1,0,0,1,0,0,0,0,0,0,0,0,0.7,62830,0,-1,0,0,0,289,0,0,0,Leeds United F.C.,Watford,Man City,Tottenham,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karl,Hein,GLK,ARS,4000000,0,0,0,0,0,0,39457,0,0,0,0,0,0,0,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0.4,50944,0,-1,0,0,0,0,0,0,0,Brentford F.C.,Wolverhampton,Watford,Leicester,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dean,Henderson,GLK,MUN,4700000,0,0,0,0,0,0,96306,0,0,0,0,0,0,0,0,159,-3,0,0,3,0,0,0,0,0,0,0,0,0.4,4638,0,-1,0,0,0,70,0,0,0,Leeds United F.C.,Watford,Man City,Tottenham,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,Henderson,MID,LIV,5000000,10,81,3.5,7E-07,1.62E-05,0,376725,3,18,0,0,0,2,0,16.2,5589,0,0,81,0,0.5,0,2.5,9,0,8,0,5,1.8,438271,0,-1,0,2,1735,3464,0,0,356,Norwich,Leeds United F.C.,West Ham,Brighton,Arsenal,7.5,0,3.1,5.3,2.7,4,1.9,2.8,3.4,3.3,3.4,2.9,3.4,107.5
Jeff,Hendrick,MID,NEW,4800000,0,8,2.7,5.625E-07,1.66666666666667E-06,0,6870,0,3,0,0,0,1,0,1.7,50,-2,0,8,2,0,0,0,0,0,0,0,0,0,3981,0,-1,0,0,69,0,0,0,25,West Ham,Brentford F.C.,Brighton,Southampton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Wayne,Hennessey,GLK,BUR,4500000,0,4,0.19047619047619,4.23280423280423E-08,8.88888888888889E-07,0,21979,0,6,0,8,0,0,0,0.9,341,0,0,4,0,0,0,0,0,0,0,0,0,0.3,21661,0,-1,0,0,180,153,0,0,37,Brighton,Tottenham,Crystal Palace,Leicester,Chelsea,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,9.3
Rico,Henry,DEF,BRE,4500000,1,65,3,6.66666666666667E-07,1.44444444444444E-05,0,245429,2,28,0,0,0,2,0,14.4,818,0,0,65,0,0.6,0,2.7,3,0,5,0,0,0.9,248953,0,-1,0,1,1743,1410,0,0,260,Arsenal,Newcastle,Norwich,Burnley,Leicester,2.9,2.5,2.6,3.7,2.3,3.7,3.8,2,4,3.1,2.8,2.8,3.8,59.1
,Hernandez,MID,LEE,5500000,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Man Utd,Liverpool,Tottenham,Leicester,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Onel,Hernandez,MID,NOR,4900000,0,0,0,0,0,0,4824,0,0,0,0,0,0,0,0,7,-1,0,0,1,0,0,0,0,0,0,0,0,0,392,0,-1,0,0,0,0,0,0,0,Liverpool,Southampton,Brentford F.C.,Leeds United F.C.,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leo Fuhr,Hjelde,DEF,LEE,4000000,0,2,0.0869565217391304,2.17391304347826E-08,5E-07,0,2488,0,5,0,0,0,0,0,0.5,150,0,0,2,0,0,0,0.2,0,0,0,0,0,0,2918,0,-1,0,0,148,30,0,0,29,Man Utd,Liverpool,Tottenham,Leicester,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1
Ki-Jana,Hoever,DEF,WOL,3900000,0,11,0.478260869565217,1.2263099219621E-07,2.82051282051282E-06,0,343579,1,3,0,0,0,0,0,2.8,2121,-1,0,11,1,0,0,0,0,0,1,0,0,1.8,317459,0,-1,0,0,192,963,0,0,44,Leicester,Arsenal,West Ham,Crystal Palace,Watford,0.4,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,5.8
Pierre-Emile,H?jbjerg,MID,TOT,4900000,3,71,3.2,6.53061224489796E-07,1.44897959183673E-05,0,595507,2,26,0,0,0,2,0,14.5,5281,-1,0,71,1,0.4,0,1.8,6,0,8,0,2,2.8,581438,0,-1,0,2,1936,2123,0,0,365,Man City,Burnley,Leeds United F.C.,Everton,Man Utd,4.2,2.1,3,4.8,2.7,3.8,2.4,3,2.3,2.9,1.6,3.4,3.1,93.3
Rob,Holding,DEF,ARS,4100000,0,14,0.636363636363636,1.55210643015521E-07,3.41463414634146E-06,0,179014,2,8,0,0,0,0,0,3.4,1513,-4,0,14,4,0.1,0,0.3,0,0,2,0,0,0.6,68856,0,-1,0,0,427,664,0,0,83,Brentford F.C.,Wolverhampton,Watford,Leicester,Liverpool,0.7,0,0.3,0.8,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,16.2
Mason,Holgate,DEF,EVE,4200000,1,21,1.8,4.28571428571429E-07,5E-06,0,111195,2,17,0,0,0,0,0,5,660,-3,0,21,3,0.6,0,2.7,0,0,2,0,1,0.5,77439,1,-1,0,0,967,534,0,1,122,Southampton,Man City,Tottenham,Wolverhampton,Newcastle,0.9,2.2,1.4,2.4,0.9,1.4,1.5,1.4,1.8,1.9,0.9,2,1.2,20.2
Conor,Hourihane,MID,AVL,4900000,0,0,0,0,0,0,3105,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,398,0,-1,0,0,0,0,0,0,0,Watford,Brighton,Southampton,Leeds United F.C.,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Callum,Hudson-Odoi,MID,CHE,5300000,0,49,2.04166666666667,3.85220125786164E-07,9.24528301886792E-06,0,159825,1,8,0,0,0,1,0,9.2,1858,-2,0,49,2,0,0,0,1,0,6,0,4,0.3,163215,0,-1,0,0,958,145,0,0,163,Crystal Palace,Burnley,Newcastle,Norwich,Brentford F.C.,0,0,1.4,1.8,1.7,1.3,1.3,1.1,1.1,1.1,1.3,1.2,1.7,82.7
Will,Hughes,MID,CRY,4700000,2,29,1.20833333333333,2.5709219858156E-07,6.17021276595745E-06,0,13815,2,15,0,0,0,0,0,6.2,234,-3,0,29,3,0.4,0,1.8,2,0,2,0,2,0.1,14051,0,-1,0,0,808,102,0,0,144,Chelsea,Watford,Burnley,Wolverhampton,Man City,1.2,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.6,30
Jordan,Hugill,FWD,NOR,5400000,0,0,0,0,0,0,3448,0,0,0,0,0,0,0,0,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,507,0,-1,0,0,0,0,0,0,0,Liverpool,Southampton,Brentford F.C.,Leeds United F.C.,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseph,Hungbo,MID,WAT,4500000,0,0,0,0,0,0,2737,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,-1,0,0,0,0,0,0,0,Aston Villa,Crystal Palace,Man Utd,Arsenal,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Omari,Hutchinson,MID,ARS,4500000,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,-1,0,0,0,17,0,0,0,Brentford F.C.,Wolverhampton,Watford,Leicester,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hee-Chan,Hwang,FWD,WOL,5400000,1,49,3.1,5.74074074074074E-07,9.07407407407407E-06,0,1604556,1,7,0,0,0,4,0,9.1,3627,-1,0,49,1,0.1,0,0.5,8,0,5,0,0,2.5,1743736,0,-1,0,1,1022,3176,0,0,181,Leicester,Arsenal,West Ham,Crystal Palace,Watford,5.9,3,6.1,3.5,3.7,2.8,3.1,2,2.9,2.4,2.4,3.1,2.3,56.9
Adam,Idah,FWD,NOR,4900000,0,36,2.1,4.28571428571429E-07,7.3469387755102E-06,0,162713,0,11,0,0,0,1,0,7.3,21769,-1,0,36,1,0.3,0,1.7,3,0,1,0,2,1.3,232175,0,-1,0,0,617,669,0,0,107,Liverpool,Southampton,Brentford F.C.,Leeds United F.C.,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,38.5
Kelechi,Iheanacho,FWD,LEI,6900000,1,46,2.09090909090909,3.03030303030303E-07,6.66666666666667E-06,0,1198640,0,14,0,0,0,2,0,6.7,2195,-6,0,46,6,0.1,0,0.7,6,0,0,0,4,1.9,356237,0,-1,0,1,632,2352,0,0,144,Wolverhampton,Burnley,Leeds United F.C.,Arsenal,Brentford F.C.,1.3,1.2,2.5,1.1,1.9,1.6,1.9,1.4,1.9,1.1,2.2,2,2,54.6
Danny,Ings,FWD,AVL,7700000,2,58,3.2,4.15584415584416E-07,7.53246753246753E-06,0,3620727,2,21,0,0,0,4,0,7.5,6314,-3,0,58,3,0.1,0,1,6,0,4,0,2,7.4,1328858,0,-1,0,0,1226,3837,0,0,194,Watford,Brighton,Southampton,Leeds United F.C.,West Ham,4,2.8,7.4,2.5,3.1,2.6,3.2,2.7,3.3,3.9,2.4,3.7,2,72.7
Tim,Iroegbunam,MID,AVL,4500000,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0,-1,0,0,0,24,0,0,0,Watford,Brighton,Southampton,Leeds United F.C.,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex,Iwobi,MID,EVE,5800000,2,36,1.63636363636364,2.82131661442006E-07,6.20689655172414E-06,0,29541,1,18,0,0,0,1,0,6.2,120,-2,0,36,2,0.2,0,1.3,2,0,2,0,1,0.2,18155,0,-1,0,0,862,111,0,0,133,Southampton,Man City,Tottenham,Wolverhampton,Newcastle,0.8,0.8,0.8,2.4,1.1,0.8,0.8,1.3,0.8,0.8,0.8,1.1,0.8,60.8
Jaros?aw,Jach,DEF,CRY,4300000,0,0,0,0,0,0,3411,0,0,0,0,0,0,0,0,30,-2,0,0,2,0,0,0,0,0,0,0,0,0,976,0,-1,0,0,0,12,0,0,0,Chelsea,Watford,Burnley,Wolverhampton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alireza,Jahanbakhsh,MID,BHA,5500000,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Burnley,Aston Villa,Newcastle,Liverpool,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eldin,Jakupovic,GLK,LEI,3900000,0,0,0,0,0,0,6754,0,0,0,0,0,0,0,0,154,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,11151,0,-1,0,0,0,604,0,0,0,Wolverhampton,Burnley,Leeds United F.C.,Arsenal,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,James,MID,EVE,6900000,0,0,0,0,0,0,100774,0,0,0,0,0,0,0,0,50,-1,0,0,1,0,0,0,0,0,0,0,0,0.5,1360,0,-1,0,0,0,0,0,0,0,Southampton,Man City,Tottenham,Wolverhampton,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,James,MID,LEE,6000000,7,72,3.1,5.16666666666667E-07,1.2E-05,0,148306,4,31,0,0,0,4,0,12,3185,0,0,72,0,0.8,0,5,2,0,4,0,3,0.9,197396,0,-1,0,1,1699,6176,0,0,183,Man Utd,Liverpool,Tottenham,Leicester,Aston Villa,3.9,2.9,5.2,3.6,3.1,3.3,3.2,2.3,2.1,2,1.8,2.8,2.2,108.2
Reece,James,DEF,CHE,6200000,0,91,3.79166666666667,6.11559139784946E-07,1.46774193548387E-05,0,3901447,4,10,0,0,0,4,0,14.7,40343,7,0,91,-7,0,0,0,16,0,5,0,5,10,3982036,1,-1,0,4,1115,550,0,1,333,Crystal Palace,Burnley,Newcastle,Norwich,Brentford F.C.,0,0,4.6,3.4,3.9,5.1,3.3,4.7,5,4.3,3.7,4.6,2.9,107.6
Vitaly,Janelt,MID,BRE,5000000,1,55,2.8,5.6E-07,1.1E-05,0,35927,2,26,0,0,0,2,0,11,121,0,0,55,0,0.3,0,1.3,5,0,6,0,0,0.1,36360,0,-1,0,1,1453,80,0,0,214,Arsenal,Newcastle,Norwich,Burnley,Leicester,1.6,3.1,2.6,2.7,1.8,1.8,2.1,2.8,2.4,1.9,2.7,1.7,2.3,78.7
Pontus,Jansson,DEF,BRE,4500000,0,74,2.8,6.22222222222222E-07,1.64444444444444E-05,0,949005,5,42,0,0,0,1,0,16.4,7042,0,0,74,0,0.6,0,2.7,7,0,5,0,3,6.2,1316050,0,-1,0,0,2331,4950,0,0,406,Arsenal,Newcastle,Norwich,Burnley,Leicester,2.6,2.2,2.3,3.3,2.1,3.4,3.5,1.8,3.6,2.8,2.5,2.5,3.5,80.1
Jack,Jenkins,MID,LEE,4500000,0,0,0,0,0,0,564,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,694,0,-1,0,0,0,28,0,0,0,Man Utd,Liverpool,Tottenham,Leicester,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mathias,Jensen,MID,BRE,4900000,1,37,1.48,3.02040816326531E-07,7.55102040816327E-06,0,13810,0,22,0,0,0,0,0,7.6,153,-1,0,37,1,0.4,0,2,2,0,1,0,1,0,13337,0,-1,0,0,1066,16,0,0,177,Arsenal,Newcastle,Norwich,Burnley,Leicester,0,1.2,0.9,1,0.7,0.7,0.7,1,0.8,0.7,1,0.7,0.8,70.9
,Jesus,FWD,MCI,8400000,0,71,3.7,4.40476190476191E-07,8.45238095238095E-06,0,2187174,0,8,0,0,0,2,0,8.5,15569,-1,0,71,1,0,0,0,8,0,9,0,7,4.8,2179670,0,-1,0,2,1320,187,0,0,258,Tottenham,Everton,Man Utd,Crystal Palace,Brighton,0,0,0,0,0,3.3,3.2,3.5,4.7,4.6,4.4,3.4,4.3,139
Raul,Jimenez,FWD,WOL,7500000,5,76,3.5,4.66666666666667E-07,1.01333333333333E-05,0,1916464,4,14,0,0,0,5,0,10.1,11677,0,-1,76,0,0.4,0,3.2,9,0,9,0,4,8.4,2326490,0,-1,0,1,1819,44885,1,1,207,Leicester,Arsenal,West Ham,Crystal Palace,Watford,7.1,3.6,7.3,4.2,4.4,3.4,3.7,2.4,3.5,3,3,3.7,2.8,133
,Joao Pedro,FWD,WAT,5400000,0,37,1.60869565217391,2.97906602254428E-07,6.85185185185185E-06,0,81690,1,18,0,0,0,2,0,6.9,7387,-1,0,37,1,0.1,0,0.8,4,0,1,0,1,0.5,108356,0,-1,0,0,832,338,0,0,137,Aston Villa,Crystal Palace,Man Utd,Arsenal,Wolverhampton,0,1.1,1.9,1,1.4,0.8,1.5,1.1,0.8,1,0.9,1.4,0.8,77.6
,Joelinton,FWD,NEW,5800000,2,45,1.95652173913043,3.37331334332834E-07,7.75862068965517E-06,0,141464,5,34,0,0,0,1,0,7.8,1334,-2,0,45,2,0.3,0,1.7,3,0,2,0,1,0.6,133812,0,-1,0,0,1610,3741,0,0,169,West Ham,Brentford F.C.,Brighton,Southampton,Chelsea,1.1,1.3,2.7,2.4,1.8,1,1,2.1,1.5,1.2,1,1.5,1.1,96.3
Ben,Johnson,DEF,WHU,3900000,1,31,1.24,3.17948717948718E-07,7.94871794871795E-06,0,475520,1,10,0,0,0,1,0,7.9,4526,-1,0,31,1,0.1,0,0.3,1,0,2,0,0,3,505407,0,-1,0,0,847,2706,0,0,149,Newcastle,Wolverhampton,Liverpool,Aston Villa,Tottenham,0.6,0.7,1,0.9,0.8,1,0.9,1,1,1,0.6,1.3,0.7,32.5
Curtis,Jones,MID,LIV,5000000,3,31,1.29166666666667,2.58333333333333E-07,6.2E-06,0,47612,0,7,0,0,0,1,0,6.2,146,0,0,31,0,0.2,0,1,3,0,3,0,1,0.1,47529,0,-1,0,0,635,46,0,0,140,Norwich,Leeds United F.C.,West Ham,Brighton,Arsenal,1.5,0,0.6,1.2,0.6,0.9,0.6,0.6,0.7,0.6,0.7,0.6,0.7,39.7
