FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Christian,Benteke,FWD,CRY,5500000,1,40,2.7,4.90909090909091E-07,7.27272727272727E-06,0,111629,0,13,0,0,0,3,0,7.3,3116,0,0,40,0,0.3,0,1.6,3,0,1,0,2,0.7,134349,0,-1,0,1,703,775,0,1,104,Newcastle,Leeds United F.C.,Burnley,Brighton,Fulham,2.5,2.2,2.6,2.2,2.9,2,3,2.3,2.3,2.4,1.8,2.1,2.2,2.4,2.1,2.2,2,66.4
Sander,Berge,MID,SHU,4900000,0,29,2.2,4.48979591836735E-07,5.91836734693878E-06,0,30206,4,19,0,0,0,1,0,5.9,117,-1,0,29,1,0,0,0,1,0,0,0,1,0.1,22994,0,-1,0,0,1015,12,0,0,148,West Brom,Chelsea,West Ham,Fulham,Liverpool,0,0,0,0,0,0,0,1.2,1.6,1.3,1.3,1.5,1.3,1.6,1.7,1.6,2,47
Steven,Bergwijn,MID,TOT,7000000,0,36,1.8,2.57142857142857E-07,5.14285714285714E-06,0,102672,2,10,0,0,0,0,0,5.1,440,-5,0,36,5,0.3,0,2.2,0,0,5,0,3,0.4,29694,0,-1,0,0,934,809,0,0,70,Chelsea,West Brom,Man City,West Ham,Burnley,1.1,1.2,0.9,1,1.3,1,1.1,1.1,1.3,0.9,1.4,0,1.7,1.2,1.1,0.9,1,32.8
Adrian,Bernabe,MID,MCI,4500000,0,0,0,0,0,0,1269,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1265,0,-1,0,0,0,9,0,0,0,Burnley,Liverpool,Tottenham,Everton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bernard,MID,EVE,5700000,0,13,0.684210526315789,1.20036934441367E-07,2.28070175438596E-06,0,19130,2,4,0,0,0,1,0,2.3,105,-3,0,13,3,0,0,0,1,0,1,0,0,0.1,10783,0,-1,0,0,271,37,0,0,44,Leeds United F.C.,Man Utd,Fulham,Man City,Liverpool,0.3,0.3,0.6,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,22.8
,Bernardo,DEF,BHA,3900000,0,5,1.7,4.35897435897436E-07,1.28205128205128E-06,0,795103,0,3,0,0,0,0,0,1.3,9319,-1,0,5,1,0.1,0,0.4,0,0,0,0,0,5.6,319447,0,-1,0,0,205,0,0,0,30,Liverpool,Burnley,Aston Villa,Crystal Palace,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8
,Bernardo Silva,MID,MCI,7400000,6,45,2.25,3.04054054054054E-07,6.08108108108108E-06,0,117705,1,4,0,0,0,1,0,6.1,2536,-1,0,45,1,0.6,0,4.3,1,0,8,0,2,1,120777,0,-1,0,0,1120,2184,0,0,208,Burnley,Liverpool,Tottenham,Everton,Arsenal,1.7,1.1,3,1.4,1.5,1.2,1.5,1.9,1.3,1.5,1.1,0,1.1,1.8,1.5,1.4,1.6,69.1
Ryan,Bertrand,DEF,SOU,5000000,-2,54,2.8,5.6E-07,1.08E-05,0,145643,5,29,0,0,0,0,0,10.8,1037,0,0,54,0,0,0,0,2,0,7,0,0,0.8,97222,0,-1,0,0,1698,740,0,0,268,Man Utd,Newcastle,Wolverhampton,Chelsea,Leeds United F.C.,2.9,2,3.6,4.8,2.3,2.2,2.6,2.4,2.7,2.8,3.3,0,2.6,2.8,3.1,2.1,2.8,49
Marcus,Bettinelli,GLK,FUL,4300000,0,0,0,0,0,0,5397,0,0,0,0,0,0,0,0,6,-2,0,0,2,0,0,0,0,0,0,0,0,0,895,0,-1,0,0,0,0,0,0,0,Leicester,West Ham,Everton,Burnley,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yves,Bissouma,MID,BHA,4400000,3,42,2.1,4.77272727272727E-07,9.54545454545455E-06,0,499409,6,25,0,0,0,1,0,9.5,2467,-1,0,42,1,0.4,0,1.8,2,0,6,0,0,1.7,317114,0,-1,0,0,1672,658,0,1,244,Liverpool,Burnley,Aston Villa,Crystal Palace,West Brom,1,1.7,1,1.4,1.7,1,1.3,1.5,1.2,1.2,1.3,2.1,1.2,1.3,1.2,1.1,1.4,54.6
Jayden,Bogle,DEF,SHU,4300000,8,25,1.19047619047619,2.76854928017719E-07,5.81395348837209E-06,0,10573,1,9,0,0,0,2,0,5.8,216,-2,0,25,2,0.8,0,3.6,0,0,1,0,0,0.1,8167,0,-1,0,1,523,1207,0,0,82,West Brom,Chelsea,West Ham,Fulham,Liverpool,0.8,0.6,0.7,0.7,0.9,0.6,0.7,0.8,0.6,0.7,0.8,0.6,0.6,0.9,0.6,0.6,0.7,36.6
Mateusz,Bogusz,MID,LEE,4300000,0,0,0,0,0,0,2914,0,0,0,0,0,0,0,0,9,-2,0,0,2,0,0,0,0,0,0,0,0,0,2836,0,-1,0,0,0,0,0,0,0,Everton,Crystal Palace,Arsenal,Wolverhampton,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willy,Boly,DEF,WOL,5400000,2,58,3.6,6.66666666666667E-07,1.07407407407407E-05,0,235908,1,21,0,0,0,1,0,10.7,1464,-1,0,58,1,0.8,0,4.4,4,0,5,0,1,1.5,153741,0,-1,0,0,1440,1431,0,0,293,Arsenal,Leicester,Southampton,Leeds United F.C.,Newcastle,4.3,3.8,2.8,3.2,2.9,4,4.8,4.3,4.5,3.9,4,4,4,3.9,3.4,3.3,4.1,48.8
Leo,Bonatini,FWD,WOL,4800000,0,0,0,0,0,0,27897,0,0,0,0,0,0,0,0,46,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,8705,0,-1,0,0,0,0,0,0,0,Arsenal,Leicester,Southampton,Leeds United F.C.,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sofiane,Boufal,MID,SOU,5400000,0,0,0,0,0,0,4730,0,0,0,0,0,0,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,634,0,-1,0,0,0,0,0,0,0,Man Utd,Newcastle,Wolverhampton,Chelsea,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jarrod,Bowen,MID,WHU,6200000,1,86,3.9,6.29032258064516E-07,1.38709677419355E-05,0,658195,0,22,0,0,0,5,0,13.9,9569,-3,0,86,3,0.6,0,3.6,5,0,6,0,3,2.4,689992,0,-1,0,2,1621,2210,0,0,268,Aston Villa,Fulham,Sheffield United,Tottenham,Man City,3.2,4,5.2,3.2,2.5,3.3,3.3,3.2,3.5,2.9,4.1,3.9,4.4,3.4,3.9,4.4,3.9,118.2
Robbie,Brady,MID,BUR,5000000,0,41,2.7,5.4E-07,8.2E-06,0,13701,2,5,0,0,0,1,0,8.2,341,0,0,41,0,0.4,0,1.8,3,0,7,0,1,0.1,12836,0,-1,0,0,958,17,0,0,147,Man City,Brighton,Crystal Palace,Fulham,West Brom,0,0,0,2.4,1.9,1.8,2.4,1.6,1.9,2.4,1.7,1.9,1.9,2.2,1.9,1.7,3,45.5
Jarrad,Branthwaite,DEF,EVE,3900000,0,0,0,0,0,0,306190,0,0,0,0,0,0,0,0,1768,-1,0,0,1,0,0,0,0,0,0,0,0,1.4,140402,0,-1,0,0,0,0,0,0,0,Leeds United F.C.,Man Utd,Fulham,Man City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Claudio,Bravo,GLK,MCI,4500000,0,0,0,0,0,0,1758,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,451,0,-1,0,0,0,0,0,0,0,Burnley,Liverpool,Tottenham,Everton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,Bree,DEF,AVL,4500000,0,0,0,0,0,0,10308,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9840,0,-1,0,0,0,0,0,0,0,West Ham,Arsenal,Brighton,Leicester,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhian,Brewster,FWD,SHU,4500000,0,22,1.04761904761905,2.32804232804233E-07,4.88888888888889E-06,0,1105894,0,10,0,0,0,0,0,4.9,17691,0,0,22,0,0.2,0,1,0,0,1,0,0,7.2,1240523,0,-1,0,0,723,7305,0,0,51,West Brom,Chelsea,West Ham,Fulham,Liverpool,0.6,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.6,0.5,25.1
Josh,Brownhill,MID,BUR,4900000,0,41,2.3,4.69387755102041E-07,8.36734693877551E-06,0,8238,1,18,0,0,0,0,0,8.4,127,-1,0,41,1,0.3,0,1.3,0,0,7,0,0,0,7296,0,-1,0,0,1575,6,0,0,203,Man City,Brighton,Crystal Palace,Fulham,West Brom,0,0,3,1.9,1.4,1.4,1.9,1.2,1.4,1.8,1.3,1.4,1.5,1.7,1.5,1.3,2.3,57.4
Zak,Brunt,MID,SHU,4500000,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,-1,0,0,0,7,0,0,0,West Brom,Chelsea,West Ham,Fulham,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe,Bryan,DEF,FUL,4600000,0,12,0.6,1.30434782608696E-07,2.60869565217391E-06,0,65835,2,13,0,0,0,0,0,2.6,191,-4,0,12,4,0.1,0,0.3,0,0,0,0,1,0.3,14827,0,-1,0,0,449,67,0,0,85,Leicester,West Ham,Everton,Burnley,Sheffield United,0.3,0.3,0.6,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,17.5
Kean,Bryan,DEF,SHU,3900000,0,11,0.523809523809524,1.34310134310134E-07,2.82051282051282E-06,0,27624,0,3,0,0,0,1,0,2.8,823,-1,0,11,1,0.4,0,1.6,0,0,0,0,0,0.3,46054,0,-1,0,0,227,1331,0,0,44,West Brom,Chelsea,West Ham,Fulham,Liverpool,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,12
Hugo,Bueno,DEF,WOL,4000000,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,-1,0,0,0,95,0,0,0,Arsenal,Leicester,Southampton,Leeds United F.C.,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oliver,Burke,MID,SHU,4200000,1,29,1.38095238095238,3.28798185941043E-07,6.9047619047619E-06,0,306673,2,12,0,0,0,1,0,6.9,5856,-3,0,29,3,0.6,0,2.4,0,0,1,0,1,1.7,350431,0,-1,0,0,838,4690,0,0,74,West Brom,Chelsea,West Ham,Fulham,Liverpool,0.8,0.8,0.7,0.7,0.7,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.7,0.9,53.9
Dan,Burn,DEF,BHA,4200000,6,27,1.28571428571429,3.06122448979592E-07,6.42857142857143E-06,0,51920,4,14,0,0,0,0,0,6.4,389,-3,0,27,3,0.7,0,2.8,0,0,3,0,0,0.4,23848,1,-1,0,0,1019,1364,0,0,138,Liverpool,Burnley,Aston Villa,Crystal Palace,West Brom,0.9,0.7,0.8,1,0.9,0.7,0.6,0.6,0.9,0.6,0.6,0.7,0.6,0.9,0.9,1.3,1,26.8
Jack,Butland,GLK,CRY,4500000,0,0,0,0,0,0,3590,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,4756,0,-1,0,0,0,74,0,0,0,Newcastle,Leeds United F.C.,Burnley,Brighton,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David,Button,GLK,WBA,4000000,0,2,0.0952380952380952,2.38095238095238E-08,5E-07,0,228390,0,2,0,4,0,0,0,0.5,2485,0,0,2,0,0.1,0,0.4,0,0,0,0,0,4.1,198079,0,-1,0,0,90,1241,0,0,18,Sheffield United,Tottenham,Man Utd,Burnley,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3
Oskar,Buur,DEF,WOL,3900000,0,1,1,2.56410256410256E-07,2.56410256410256E-07,0,270373,0,0,0,0,0,0,0,0.3,5394,-1,0,1,1,0,0,0,0,0,0,0,0,2.1,256762,0,-1,0,0,22,0,0,0,2,Arsenal,Leicester,Southampton,Leeds United F.C.,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Willy,Caballero,GLK,CHE,4700000,0,1,0.0476190476190476,1.01317122593718E-08,2.12765957446809E-07,0,20859,0,3,0,0,0,0,0,0.2,62,-3,0,1,3,0,0,0,0,0,0,0,0,0.2,5399,0,-1,0,0,90,35,0,0,7,Tottenham,Sheffield United,Newcastle,Southampton,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
Gary,Cahill,DEF,CRY,4500000,8,15,0.714285714285714,1.58730158730159E-07,3.33333333333333E-06,0,16699,0,20,0,0,0,1,0,3.3,137,0,0,15,0,0.4,0,1.8,0,0,0,0,0,0.1,16017,0,-1,0,0,720,1100,0,0,110,Newcastle,Leeds United F.C.,Burnley,Brighton,Fulham,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,25.3
Jake,Cain,MID,LIV,4500000,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,-1,0,0,0,21,0,0,0,Brighton,Man City,Leicester,Everton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom,Cairney,MID,FUL,5200000,0,27,1.35,2.59615384615385E-07,5.19230769230769E-06,0,26449,2,15,0,0,0,1,0,5.2,141,-3,0,27,3,0,0,0,2,0,1,0,1,0.1,10843,0,-1,0,0,758,6,0,0,160,Leicester,West Ham,Everton,Burnley,Sheffield United,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0.7,0,0.7,0.9,0.7,0.7,0.7,57.3
,Callum Robinson,FWD,WBA,5400000,2,52,2.5,4.62962962962963E-07,9.62962962962963E-06,0,180187,0,33,0,0,0,2,0,9.6,5531,-1,0,52,1,0.6,0,3,4,0,2,0,3,1,221532,0,-1,0,1,1178,1673,0,0,169,Sheffield United,Tottenham,Man Utd,Burnley,Brighton,2.5,2.2,1.7,2,2.1,2.4,2.4,1.8,1.7,2.1,2.3,1.9,2.1,2.1,2.2,1.7,2.4,54.4
Dominic,Calvert-Lewin,FWD,EVE,7600000,9,108,5.7,7.5E-07,1.42105263157895E-05,0,4527294,3,23,0,0,0,12,0,14.2,34950,6,0,108,-6,0.4,0,3.2,13,0,5,0,4,38.8,6353024,0,-1,0,2,1673,48868,0,0,373,Leeds United F.C.,Man Utd,Fulham,Man City,Liverpool,8,7.7,12.6,7.6,6.5,6.6,6.3,8.2,7.6,7.8,6,7.5,5.4,6.9,7.2,6.7,5.8,162.4
Leonardo,Campana,FWD,WOL,4800000,0,0,0,0,0,0,36845,0,0,0,0,0,0,0,0,279,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,24536,0,-1,0,0,0,191,0,0,0,Arsenal,Leicester,Southampton,Leeds United F.C.,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joao Pedro Cavaco,Cancelo,DEF,MCI,6000000,6,92,5.8,9.66666666666667E-07,1.53333333333333E-05,0,581360,3,6,0,0,0,1,0,15.3,25037,5,0,92,-5,1,0,6.2,13,0,10,0,2,21.1,2128306,0,-1,0,1,1342,35240,0,0,375,Burnley,Liverpool,Tottenham,Everton,Arsenal,6.6,7,14,7.6,8.1,7.8,7.2,8.5,7.5,6.6,7.4,0,6.7,7.6,5.9,6.8,6.5,101.6
Elia,Caprile,GLK,LEE,4000000,0,0,0,0,0,0,19162,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0.3,33432,0,-1,0,0,0,90,0,0,0,Everton,Crystal Palace,Arsenal,Wolverhampton,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Carlos Vinicius,FWD,TOT,6900000,0,5,1,1.44927536231884E-07,7.2463768115942E-07,0,11505,0,0,0,0,0,0,0,0.7,591,-1,0,5,1,0.1,0,0.6,0,0,0,0,0,0.1,18502,0,-1,0,0,70,963,0,0,15,Chelsea,West Brom,Man City,West Ham,Burnley,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.6,0.5,0.6,0,0.6,0.5,0.5,0.5,0.5,11.7
Andy,Carroll,FWD,NEW,5200000,1,25,1.19047619047619,2.28937728937729E-07,4.80769230769231E-06,0,88616,1,8,0,0,0,1,0,4.8,679,-3,0,25,3,0.2,0,0.8,3,0,1,0,1,0.3,70860,0,-1,0,0,360,240,0,0,67,Crystal Palace,Southampton,Chelsea,Man Utd,Wolverhampton,0.9,0.6,0.6,0.6,0.7,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.7,27.1
Scott,Carson,GLK,MCI,4000000,0,0,0,0,0,0,1980,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,3368,0,-1,0,0,0,73,0,0,0,Burnley,Liverpool,Tottenham,Everton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameron,Carter-Vickers,DEF,TOT,3900000,0,0,0,0,0,0,32570,0,0,0,0,0,0,0,0,135,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,18844,0,-1,0,0,0,0,0,0,0,Chelsea,West Brom,Man City,West Ham,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oliver,Casey,DEF,LEE,3900000,0,0,0,0,0,0,101682,0,0,0,0,0,0,0,0,972,-1,0,0,1,0,0,0,0,0,0,0,0,1.1,108662,0,-1,0,0,0,203,0,0,0,Everton,Crystal Palace,Arsenal,Wolverhampton,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matthew,Cash,DEF,AVL,5000000,1,73,3.8,7.6E-07,1.46E-05,0,107662,5,24,0,0,0,0,0,14.6,2892,0,0,73,0,0.8,0,4,8,0,9,0,2,1.4,175382,0,-1,0,1,1672,4047,0,0,364,West Ham,Arsenal,Brighton,Leicester,Leeds United F.C.,4.5,4.2,4.1,3.7,4,5.2,3.5,3.9,4.4,4.7,5.3,4.3,4,4.1,4.2,4.1,3.8,73.4
,Casilla,GLK,LEE,4200000,0,2,0.1,2.38095238095238E-08,4.76190476190476E-07,0,131429,0,1,0,1,0,0,0,0.5,537,-3,0,2,3,0.1,0,0.5,0,0,0,0,0,0.9,28907,0,-1,0,0,90,404,0,0,12,Everton,Crystal Palace,Arsenal,Wolverhampton,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
Timothy,Castagne,DEF,LEI,5700000,0,54,4.2,7.36842105263158E-07,9.47368421052632E-06,0,1738002,1,13,0,0,0,1,0,9.5,12073,2,0,54,-2,0.5,0,3,4,0,4,0,3,4.4,1682155,0,-1,0,2,1085,93,0,0,233,Fulham,Wolverhampton,Liverpool,Aston Villa,Arsenal,0,0,0,5.6,4.6,5,4.3,4.8,5.6,5.6,4.7,5.3,4.2,3.7,5.7,4.4,3.9,48
,Cavaleiro,MID,FUL,5300000,0,52,2.7,5.09433962264151E-07,9.81132075471698E-06,0,26420,2,23,0,0,0,3,0,9.8,566,-2,0,52,2,0.7,1,3.5,4,0,3,0,0,0.1,24694,0,-1,0,1,1342,178,0,0,126,Leicester,West Ham,Everton,Burnley,Sheffield United,1.6,1.9,5,3.2,1.6,1.5,1.7,1.8,1.7,2.3,2.1,0,2,2.6,1.9,1.8,2.3,89.7
Edinson,Cavani,FWD,MUN,7900000,5,48,3.2,4.05063291139241E-07,6.07594936708861E-06,0,506407,1,5,0,0,0,5,0,6.1,22710,-1,0,48,1,0.4,0,3,4,0,3,0,2,4.4,815416,0,-1,0,1,664,15793,0,0,175,Southampton,Everton,West Brom,Newcastle,Chelsea,0,2.5,3.9,3.3,2.7,2.3,2.4,3.5,2.9,3.3,2.8,3.5,3,2.9,2.4,3.1,3,61
,Ceballos,MID,ARS,4700000,0,33,2.1,4.46808510638298E-07,7.02127659574468E-06,0,239185,3,12,0,0,0,0,0,7,600,-3,0,33,3,0.1,0,0.6,3,0,4,0,1,0.7,139824,0,-1,0,0,1015,50,0,0,207,Wolverhampton,Aston Villa,Leeds United F.C.,Man City,Leicester,1.4,1.2,1.1,1,1.4,1.8,1,1.4,1,2.2,1.4,1.1,1.7,1.4,1.4,1.1,1.2,54.3
,Cedric,DEF,ARS,4600000,1,21,1,2.17391304347826E-07,4.56521739130435E-06,0,38304,1,3,0,0,0,0,0,4.6,820,-4,0,21,4,0.9,0,4,3,0,2,0,1,0.3,19557,0,-1,0,0,365,1568,0,0,79,Wolverhampton,Aston Villa,Leeds United F.C.,Man City,Leicester,0.7,0.6,0.5,0.8,0.6,0.5,0.5,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,15.5
,Chamberlain,MID,LIV,6300000,1,9,0.428571428571429,6.80272108843537E-08,1.42857142857143E-06,0,6235,0,2,0,0,0,0,0,1.4,73,-2,0,9,2,0.1,0,0.6,0,0,0,0,1,0,4628,0,-1,0,0,170,47,0,0,25,Brighton,Man City,Leicester,Everton,Sheffield United,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8.9
Calum,Chambers,DEF,ARS,4500000,0,0,0,0,0,0,2461,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,2285,0,-1,0,0,0,74,0,0,0,Wolverhampton,Aston Villa,Leeds United F.C.,Man City,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kgaogelo,Chauke,MID,SOU,4500000,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,-1,0,0,0,9,0,0,0,Man Utd,Newcastle,Wolverhampton,Chelsea,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Benjamin,Chilwell,DEF,CHE,6000000,0,85,5,8.33333333333333E-07,1.41666666666667E-05,0,2276874,2,17,0,0,0,2,0,14.2,38015,5,1,85,-5,0.4,0,2.4,7,0,7,0,4,21.2,3602349,0,-1,0,1,1425,16643,-1,0,342,Tottenham,Sheffield United,Newcastle,Southampton,Man Utd,5.7,5.4,5.4,4.8,6.4,5,5.5,6.3,6.6,5.8,6,6.5,6.8,6.1,6.5,6,6.6,90.5
Tahith,Chong,MID,MUN,4400000,0,0,0,0,0,0,1448,0,0,0,0,0,0,0,0,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,799,0,-1,0,0,0,0,0,0,0,Southampton,Everton,West Brom,Newcastle,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamza,Choudhury,MID,LEI,4700000,3,5,0.238095238095238,5.06585612968592E-08,1.06382978723404E-06,0,6668,1,1,0,0,0,0,0,1.1,37,-3,0,5,3,0.1,0,0.6,0,0,1,0,0,0.1,2907,0,-1,0,0,129,21,0,0,18,Fulham,Wolverhampton,Liverpool,Aston Villa,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.4
Andreas,Christensen,DEF,CHE,4700000,0,2,0.0952380952380952,2.02634245187437E-08,4.25531914893617E-07,0,25874,1,10,0,0,0,0,0,0.4,74,-3,0,2,3,0,0,0,0,0,0,0,0,0.2,10287,0,-1,0,0,405,79,0,1,53,Tottenham,Sheffield United,Newcastle,Southampton,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6
Cyrus,Christie,DEF,FUL,4200000,0,0,0,0,0,0,10127,0,0,0,0,0,0,0,0,7,-3,0,0,3,0,0,0,0,0,0,0,0,0,745,0,-1,0,0,0,0,0,0,0,Leicester,West Ham,Everton,Burnley,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ciaran,Clark,DEF,NEW,4500000,1,28,2.3,5.11111111111111E-07,6.22222222222222E-06,0,45400,2,19,0,0,0,1,0,6.2,533,0,0,28,0,0.2,0,0.8,0,0,2,0,0,0.2,55231,0,-1,0,0,1024,145,0,0,161,Crystal Palace,Southampton,Chelsea,Man Utd,Wolverhampton,2.4,1.7,1.6,2.3,2.7,2.2,2.1,1.9,1.7,1.8,2.2,2.2,2.1,2.1,3,1.9,2.2,34.8
Matthew,Clarke,DEF,BHA,4400000,0,0,0,0,0,0,705,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,339,0,-1,0,0,0,0,0,0,0,Liverpool,Burnley,Aston Villa,Crystal Palace,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leighton,Clarkson,MID,LIV,4500000,0,0,0,0,0,0,357,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,388,0,-1,0,0,0,11,0,0,0,Brighton,Man City,Leicester,Everton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nathaniel,Clyne,DEF,CRY,4500000,1,26,2.4,5.33333333333333E-07,5.77777777777778E-06,0,48217,2,17,0,0,0,0,0,5.8,314,0,0,26,0,0.3,0,1.4,0,0,2,0,1,0.2,57309,0,-1,0,0,965,223,0,0,153,Newcastle,Leeds United F.C.,Burnley,Brighton,Fulham,1.4,1.6,2.3,1.7,2.6,1.7,2.5,2.3,1.7,2.1,1.3,2,3.4,1.6,2.5,2.4,2.1,22.6
Conor,Coady,DEF,WOL,4800000,2,51,2.4,5E-07,1.0625E-05,0,689737,4,30,0,0,0,0,0,10.6,4495,-2,0,51,2,0.5,0,2.2,2,0,5,0,0,4.8,396565,0,-1,0,0,1863,1166,0,0,317,Arsenal,Leicester,Southampton,Leeds United F.C.,Newcastle,2.4,2.1,1.4,1.7,1.5,2.2,2.7,2.6,2.5,2.1,2.2,2.2,2.2,2.1,1.8,1.7,2.3,40.7
