FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW3Forecast,GW4Forecast,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Ben,Johnson,DEF,WHU,4000000,1,1,0.5,1.25E-07,2.5E-07,0,43392,0,0,0,0,0,0,0,0.2,3110,0,0,1,0,0.1,0,0.3,0,0,0,0,0,2.3,18864,0,-1,0,0,41,2800,0,0,4,Wolverhampton,Leicester,Tottenham,Man City,Liverpool,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.8,0.2,0.2,0.2,0.2,0.2,0.2,0.5
Sam,Johnstone,GLK,WBA,4500000,3,5,1.7,3.77777777777778E-07,1.11111111111111E-06,0,17527,0,11,0,13,0,0,0,1.1,1197,0,0,5,0,0.4,0,1.7,0,0,0,0,0,0.7,13626,0,-1,0,0,270,1490,0,0,53,Chelsea,Southampton,Burnley,Brighton,Fulham,0.8,0.8,0.8,1.7,1.5,0.8,1.5,1.1,1.2,2.6,1.2,1.6,2.4,0.8,0.8,1.5,2.3,0.9,0.8,1.6,1.8,1.2,0.8,0.8,0.8,1.3,0.8,2.3,0.8,1,1.9,0.8,1.2,1.2,0.8,0.8,9.2
Curtis,Jones,MID,LIV,4500000,0,1,0.5,1.11111111111111E-07,2.22222222222222E-07,0,15467,0,1,0,0,0,0,0,0.2,1227,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0.5,12381,0,-1,0,0,24,820,0,0,2,Arsenal,Aston Villa,Everton,Sheffield United,West Ham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.3,0.2,0.2,0.2,0.8,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.8
Phil,Jones,DEF,MUN,5000000,0,0,0,0,0,0,2928,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0.1,330,0,-1,0,0,0,12,0,0,0,Brighton,Tottenham,Newcastle,Chelsea,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Jonny,DEF,WOL,5400000,0,0,0,0,0,0,1409,0,0,0,0,0,0,0,0,109,-1,1,0,1,0,0,0,0,0,0,0,0,0,222,0,-1,0,0,0,23,-1,0,0,West Ham,Fulham,Leeds United F.C.,Newcastle,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Jordao,MID,WOL,4500000,0,0,0,0,0,0,21633,0,0,0,0,0,0,0,0,1404,0,0,0,0,0,0,0,0,0,0,0,0,0.4,5632,0,-1,0,0,0,113,0,0,0,West Ham,Fulham,Leeds United F.C.,Newcastle,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Jorginho,MID,CHE,5100000,0,12,6,1.17647058823529E-06,2.35294117647059E-06,0,154322,0,3,0,0,0,1,0,2.4,29339,1,0,12,-1,0.8,1,4,2,0,0,0,1,6.3,362719,0,-1,0,1,162,11999,0,0,43,West Brom,Crystal Palace,Southampton,Man Utd,Burnley,8.6,3,4,5.5,8.2,4,9,3,3,8.7,9,3,8.6,3.9,3,7.4,9,3,3.2,9,9,3,8,3,3,5.9,8.4,3,5.2,3,8.4,3,5.2,3,3,8.8,13.6
,Jota,MID,AVL,5900000,0,0,0,0,0,0,3106,0,0,0,0,0,0,0,0,234,-1,1,0,1,0,0,0,0,0,0,0,0,0.1,921,0,-1,0,0,0,85,-1,0,0,Fulham,Liverpool,Leicester,Leeds United F.C.,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diogo,Jota,MID,LIV,6300000,0,0,0,0,0,0,150183,0,0,0,0,0,0,0,0,8121,-2,0,0,2,0,0,0,0,0,0,0,0,1.6,19108,0,-1,0,0,0,798,0,0,0,Arsenal,Aston Villa,Everton,Sheffield United,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,Justin,DEF,LEI,4700000,1,17,5.7,1.21276595744681E-06,3.61702127659574E-06,0,184414,1,4,0,0,0,1,0,3.6,16376,2,0,17,-2,1.2,0,5.7,1,0,1,0,1,21.8,809964,0,-1,0,0,270,70851,0,0,70,Man City,West Ham,Aston Villa,Arsenal,Leeds United F.C.,7.6,4.6,6.8,7.6,5.2,4,8.6,4.1,8.3,2.8,2.8,8.6,6.8,7.6,8.6,3.9,4.5,5,4.1,8.4,8.6,5.5,8.1,3.8,8.6,6.5,6.1,6.2,8.3,4.5,7.2,4.8,2.8,8.1,8.6,2.8,15.5
Aboubakar,Kamara,MID,FUL,5000000,0,3,1.5,3E-07,6E-07,0,4459,0,7,0,0,0,0,0,0.6,309,0,0,3,0,0.2,0,1,0,0,0,0,0,0.1,3365,0,-1,0,0,119,140,0,0,1,Aston Villa,Wolverhampton,Sheffield United,Crystal Palace,West Brom,0.8,1.8,1.3,0.8,0.8,1,0.8,0.8,0.8,0.8,0.8,2.2,0.8,1.5,0.9,0.8,0.8,1.8,1,0.8,0.8,1.1,0.8,0.8,1,0.8,0.8,1.1,0.8,1,0.8,1.7,0.8,0.9,0.8,0.8,0.7
Harry,Kane,FWD,TOT,10500000,5,28,9.3,8.85714285714286E-07,2.66666666666667E-06,0,305701,0,3,0,0,0,1,0,2.7,36650,0,0,28,0,0.9,0,9.3,3,0,0,0,5,17.9,440311,0,-1,0,1,263,45513,0,0,95,Newcastle,Man Utd,West Ham,Burnley,Brighton,4.6,14,5.2,14,4.6,14,7.2,14,4.9,13.6,14,4.6,14,5.3,7.4,11.2,14,5.1,14,4.6,5.7,14,14,7.2,8,14,8.3,14,7.2,14,14,6.8,13.9,4.6,4.6,14,42.7
N'Golo,Kante,MID,CHE,5000000,2,6,2,4E-07,1.2E-06,0,92808,0,6,0,0,0,0,0,1.2,10589,0,0,6,0,0.4,0,2,0,0,0,0,0,4.4,63171,0,-1,0,0,270,7278,0,0,51,West Brom,Crystal Palace,Southampton,Man Utd,Burnley,1.8,1,1,1,1.7,1,3,1,1,1.9,2.8,1,1.8,1,1,1.4,2.6,1,1,2.4,2.2,1,1.6,1,1,1,1.7,1,1,1,1.7,1,1,1,1,1.9,7.4
Moise,Kean,FWD,EVE,5900000,0,2,1,1.69491525423729E-07,3.38983050847458E-07,0,16382,0,0,0,0,0,0,0,0.3,1909,-1,0,2,1,0.1,0,0.7,0,0,0,0,0,0.5,6514,0,-1,0,0,13,402,0,0,1,Crystal Palace,Brighton,Liverpool,Southampton,Newcastle,0.5,0.5,0.5,0.5,1.5,0.5,1.4,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,1,0.5,0.5,0.5,0.5,0.6,0.7,0.6,0.5,1.2,0.5,1,0.5,1.1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.9
Michael,Keane,DEF,EVE,5000000,2,15,5,1E-06,3E-06,0,53080,0,3,0,0,0,1,0,3,6596,0,0,15,0,1,0,5,0,0,1,0,0,4.2,185521,0,-1,0,0,270,13747,0,0,72,Crystal Palace,Brighton,Liverpool,Southampton,Newcastle,6.3,2.5,5,3.8,7.5,6.1,7,3.4,4.9,3.2,5.4,3.2,7.2,5.3,3.9,7.5,7,2.5,2.5,4.1,7,3.4,7.5,3.8,7.5,4,6.7,6.1,7.4,2.5,6.3,6.1,6.9,5.9,3.4,6.3,14.6
Neeskens,Kebano,MID,FUL,4900000,0,3,1.5,3.06122448979592E-07,6.12244897959184E-07,0,5126,0,3,0,0,0,0,0,0.6,361,-1,0,3,1,0.2,0,1,0,0,0,0,0,0.1,1687,0,-1,0,0,94,77,0,0,6,Aston Villa,Wolverhampton,Sheffield United,Crystal Palace,West Brom,0.8,1.8,1.3,0.8,0.8,1,0.8,0.8,0.8,0.8,0.8,2.2,0.8,1.5,0.9,0.8,0.8,1.8,1,0.8,0.8,1.1,0.8,0.8,1,0.8,0.8,1.1,0.8,1,0.8,1.7,0.8,0.9,0.8,0.8,2.4
Naby,Keita,MID,LIV,5400000,0,4,2,3.7037037037037E-07,7.40740740740741E-07,0,37106,0,2,0,0,0,0,0,0.7,2015,-1,0,4,1,0.2,0,1.3,0,0,1,0,0,0.7,8272,0,-1,0,0,120,912,0,0,16,Arsenal,Aston Villa,Everton,Sheffield United,West Ham,1,1.7,1.7,1.1,1,1,1,2.6,1,2.5,1,1,1,3,1.4,1,1,2.2,1.5,1,1,1.2,1,2,1,2.7,1,1.6,1.1,1,1,1,1.1,1.6,1.5,1,4.9
Martin,Kelly,DEF,CRY,4400000,0,0,0,0,0,0,35010,0,0,0,0,0,0,0,0,2496,-1,0,0,1,0,0,0,0,0,0,0,0,0.8,2535,0,-1,0,0,0,231,0,0,0,Everton,Chelsea,Brighton,Fulham,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonjoe,Kenny,DEF,EVE,4400000,0,0,0,0,0,0,6812,0,0,0,0,0,0,0,0,611,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,2232,0,-1,0,0,0,162,0,0,0,Crystal Palace,Brighton,Liverpool,Southampton,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Max,Kilman,DEF,WOL,4000000,0,0,0,0,0,0,29977,0,0,0,0,0,0,0,0,2447,0,0,0,0,0,0,0,0,0,0,0,0,1.9,21849,0,-1,0,0,0,2087,0,0,0,West Ham,Fulham,Leeds United F.C.,Newcastle,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cedric,Kipre,DEF,WBA,4500000,0,0,0,0,0,0,1628,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0.1,188,0,-1,0,0,0,17,0,0,0,Chelsea,Southampton,Burnley,Brighton,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mateusz,Klich,MID,LEE,5600000,3,21,7,1.25E-06,3.75E-06,0,127981,1,6,0,0,0,2,0,3.8,12729,1,0,21,-1,1.3,0,7,2,0,1,0,1,7.5,485962,0,-1,0,0,260,29252,0,0,83,Sheffield United,Man City,Wolverhampton,Aston Villa,Leicester,8.8,5.8,6.2,8.5,5.3,4.3,6.9,8.5,10.5,6.5,5.9,4.6,9.3,8.2,10.1,10.2,6.1,10.5,6.7,7.4,6.9,8.3,10.5,10,7.9,5.5,10.5,9.7,4.3,5.8,6.2,10.5,5.2,7.7,7.4,7.2,24.1
Anthony,Knockaert,MID,FUL,5300000,0,0,0,0,0,0,6644,0,0,0,0,0,0,0,0,292,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,606,0,-1,0,0,0,70,0,0,0,Aston Villa,Wolverhampton,Sheffield United,Crystal Palace,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robin,Koch,DEF,LEE,4500000,6,7,2.3,5.11111111111111E-07,1.55555555555556E-06,0,12887,0,7,0,0,0,0,0,1.6,844,0,0,7,0,0.5,0,2.3,0,0,1,0,0,0.6,10317,0,-1,0,0,270,889,0,0,48,Sheffield United,Man City,Wolverhampton,Aston Villa,Leicester,2,2.1,1.3,2.5,1.2,1.6,1.2,1.2,3,1.5,1.2,1.9,1.5,1.7,2.3,1.4,1.2,3.4,1.2,1.2,2.5,1.6,3.1,3,1.9,1.2,1.9,2.4,1.6,2.5,2.5,2.1,1.2,1.2,1.2,1.4,9.4
Sead,Kolasinac,DEF,ARS,4900000,0,2,2,4.08163265306122E-07,4.08163265306122E-07,0,8010,0,1,0,0,0,0,0,0.4,370,-1,0,2,1,0.1,0,0.7,0,0,0,0,0,0.3,2972,0,-1,0,0,90,331,0,0,9,Liverpool,Sheffield United,Man City,Leicester,Man Utd,3,1.4,1.6,1,2,2,1,1,2.3,1,1,1,1,2.1,1.8,1.5,1,1,1.5,2.9,2.5,1,1.2,1.3,1.2,1,1.9,1.5,2.1,1,1,3,1,2.9,1.7,1,1.3
,Konsa,DEF,AVL,4500000,0,15,15,3.33333333333333E-06,3.33333333333333E-06,0,28709,0,0,0,0,0,1,0,3.3,4960,0,0,15,0,1.7,0,7.5,3,0,1,0,0,2.7,166724,0,-1,0,1,90,20374,0,0,44,Fulham,Liverpool,Leicester,Leeds United F.C.,Southampton,14.4,14.56,13.632,13.568,14.144,14.016,12.08,14.016,12.56,14.4,13.632,13.76,14.336,14.4,14.88,13.52,14.5,14.88,13.44,14.96,14.96,14.4,14.4,14.32,13.36,14.4,12.352,14.56,14.4,13.632,12.096,13.92,13.632,14.16,14.4,13.36,8
Cheikhou,Kouyate,MID,CRY,5000000,9,14,4.7,9.4E-07,2.8E-06,0,6356,0,3,0,0,0,1,0,2.8,1162,0,0,14,0,0.9,0,4.7,2,0,1,0,0,0.4,11549,0,-1,0,0,270,8054,0,0,46,Everton,Chelsea,Brighton,Fulham,Wolverhampton,4.3,6.3,3.4,6.2,6.7,4,3.9,3.3,4.3,2.8,4.1,3.2,4.5,2.9,6.3,4.4,2.4,3.7,3.5,7,2.4,5.6,6.6,5.3,5.7,4.1,3.5,4.4,3,3.8,3.3,3.2,5.2,6.1,3.9,4.1,15.6
Mateo,Kovacic,MID,CHE,5500000,1,3,1.5,2.72727272727273E-07,5.45454545454545E-07,0,7569,0,5,0,0,0,0,0,0.5,1350,0,0,3,0,0.2,0,1,0,0,0,0,0,0.4,12222,0,-1,0,0,123,1027,0,0,21,West Brom,Crystal Palace,Southampton,Man Utd,Burnley,1.2,0.8,0.8,0.8,1,0.8,2.2,0.8,0.8,1.2,1.9,0.8,1.2,0.8,0.8,0.9,1.8,0.8,0.8,1.6,1.4,0.8,1,0.8,0.8,0.8,1.1,0.8,0.8,0.8,1.1,0.8,0.8,0.8,0.8,1.2,2
Emil,Krafth,DEF,NEW,4400000,0,0,0,0,0,0,2115,0,0,0,0,0,0,0,0,129,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,236,0,-1,0,0,0,28,0,0,0,Tottenham,Burnley,Man Utd,Wolverhampton,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexandre,Lacazette,FWD,ARS,8500000,0,14,7,8.23529411764706E-07,1.64705882352941E-06,0,112881,0,1,0,0,0,2,0,1.6,9737,0,0,14,0,0.6,0,4.7,2,0,1,0,0,5.1,152443,0,-1,0,0,162,11200,0,0,58,Liverpool,Sheffield United,Man City,Leicester,Man Utd,10.5,8,9.9,4.9,9.9,4.9,8.9,4.8,10.5,8.4,8.4,9.3,5.9,10.5,10.5,8.2,4.5,8.7,8.4,10.5,6.6,7.5,8.4,9.6,9.9,6.1,10.2,5.6,10.2,6.8,4.9,10.5,7.1,10.5,8.8,5.5,16.9
Adam,Lallana,MID,BHA,6400000,2,4,2,3.125E-07,6.25E-07,0,45024,0,3,0,0,0,0,0,0.6,1868,-1,0,4,1,0.2,0,1.3,0,0,0,0,0,0.7,4024,0,-1,0,0,129,499,0,0,16,Man Utd,Everton,Crystal Palace,West Brom,Tottenham,1,1.9,1,1,2.4,1,1.9,1,1,1.4,2.6,1,1.7,1,1,1,1,1,1,1.7,1.7,1,1,1.8,1,1.6,1,1,1,2.7,2.2,1,2.8,1,1,1.8,4.8
Erik,Lamela,MID,TOT,5900000,1,5,2.5,4.23728813559322E-07,8.47457627118644E-07,0,5470,0,2,0,0,0,0,0,0.8,450,-1,0,5,1,0.3,0,1.7,0,0,0,0,1,0.2,2392,0,-1,0,0,40,259,0,0,13,Newcastle,Man Utd,West Ham,Burnley,Brighton,1.2,1.3,1.2,2.3,1.2,2.5,1.2,3.6,1.2,1.2,2.4,1.2,3.7,1.2,1.2,2.6,3,1.2,3.7,1.2,1.2,1.2,2.4,1.2,1.2,2.6,1.2,3.8,1.2,2.6,3.5,1.2,1.4,1.2,1.2,2,4.9
Tariq,Lamptey,DEF,BHA,4600000,4,11,3.7,8.04347826086957E-07,2.39130434782609E-06,0,104296,1,6,0,0,0,0,0,2.4,5412,1,0,11,-1,0.8,0,3.7,0,0,0,0,3,7.9,461515,0,-1,0,0,237,93779,0,0,55,Man Utd,Everton,Crystal Palace,West Brom,Tottenham,2.2,2.9,4.7,1.8,5.6,1.8,5.6,1.9,1.8,4,5.2,2,5.1,1.8,1.8,4.6,3.1,1.8,1.8,5.6,3.7,2.6,2.2,4.9,1.8,2.8,1.8,5.2,1.8,5.6,5.3,1.8,5.6,1.8,1.8,4.6,12.3
Henri,Lansbury,MID,AVL,4500000,0,0,0,0,0,0,5261,0,0,0,0,0,0,0,0,383,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2670,0,-1,0,0,0,121,0,0,0,Fulham,Liverpool,Leicester,Leeds United F.C.,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manuel,Lanzini,MID,WHU,6400000,0,0,0,0,0,0,1585,0,0,0,0,0,0,0,0,161,-1,1,0,1,0,0,0,0,0,0,0,0,0.1,702,0,-1,0,0,0,106,-1,0,0,Wolverhampton,Leicester,Tottenham,Man City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aymeric,Laporte,DEF,MCI,6000000,0,0,0,0,0,0,152149,0,0,0,0,0,0,0,0,9854,0,0,0,0,0,0,0,0,0,0,0,0,3,26722,0,-1,0,0,0,716,0,0,0,Leicester,Leeds United F.C.,Arsenal,West Ham,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamaal,Lascelles,DEF,NEW,4500000,2,8,2.7,6E-07,1.77777777777778E-06,0,74209,1,4,0,0,0,0,0,1.8,5555,0,0,8,0,0.6,0,2.7,0,0,1,0,0,3.4,56655,0,-1,0,0,270,2342,0,0,40,Tottenham,Burnley,Man Utd,Wolverhampton,Everton,3.9,1.4,1.4,4.1,1.4,1.8,1.4,3.2,4.1,1.4,2,1.4,3.2,1.4,1.4,3.7,3.2,1.4,1.9,1.4,1.4,4.1,3.6,1.4,3.4,1.4,3.8,1.4,2.4,1.4,4.1,1.4,2.7,1.4,1.4,3.6,5.1
Maxime,Le Marchand,DEF,FUL,4400000,0,0,0,0,0,0,5321,0,0,0,0,0,0,0,0,261,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,397,0,-1,0,0,0,34,0,0,0,Aston Villa,Wolverhampton,Sheffield United,Crystal Palace,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Florian,Lejeune,DEF,NEW,4400000,0,0,0,0,0,0,1785,0,0,0,0,0,0,0,0,79,-1,0,0,1,0,0,0,0,0,0,0,0,0,109,0,-1,0,0,0,12,0,0,0,Tottenham,Burnley,Man Utd,Wolverhampton,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonathan,Leko,MID,WBA,4500000,0,0,0,0,0,0,1670,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,607,0,-1,0,0,0,52,0,0,0,Chelsea,Southampton,Burnley,Brighton,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mario,Lemina,MID,FUL,4500000,0,1,0.5,1.11111111111111E-07,2.22222222222222E-07,0,29128,0,0,0,0,0,0,0,0.2,2038,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0.9,7054,0,-1,0,0,20,345,0,0,2,Aston Villa,Wolverhampton,Sheffield United,Crystal Palace,West Brom,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.8,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3
Bernd,Leno,GLK,ARS,5000000,0,9,4.5,9E-07,1.8E-06,0,140721,0,1,0,4,0,0,0,1.8,8995,0,0,9,0,0.6,0,3,1,0,1,0,0,9.1,183037,0,-1,0,0,180,13128,0,0,47,Liverpool,Sheffield United,Man City,Leicester,Man Utd,6.8,4.9,5.5,2.2,6.2,5.4,3.6,2.7,6.8,3.2,3,3.4,2.6,6.5,5.9,5.1,2.2,3.3,5.1,6.8,6.4,2.7,4.4,4.7,4.3,2.2,6.1,4.3,6.4,2.8,2.2,6.8,3.1,6.8,5.5,2.2,3.2
Jamal,Lewis,DEF,NEW,4500000,0,7,2.3,5.11111111111111E-07,1.55555555555556E-06,0,115462,2,3,0,0,0,0,0,1.6,9247,0,0,7,0,0.5,0,2.3,1,0,1,0,0,2.8,173816,0,-1,0,0,201,1185,0,0,33,Tottenham,Burnley,Man Utd,Wolverhampton,Everton,3.2,1.2,1.2,3.4,1.2,1.4,1.2,2.5,3.4,1.2,1.5,1.2,2.5,1.2,1.2,3,2.5,1.2,1.5,1.2,1.2,3.4,2.9,1.2,2.7,1.2,3.1,1.2,1.9,1.2,3.4,1.2,2.1,1.2,1.2,2.9,6.2
Victor,Lindelof,DEF,MUN,5000000,1,2,1,2E-07,4E-07,0,39822,0,5,0,0,0,0,0,0.4,5541,0,0,2,0,0.2,0,1,0,0,0,0,0,1.6,18799,0,-1,0,0,180,617,0,0,33,Brighton,Tottenham,Newcastle,Chelsea,Arsenal,0.6,0.5,1.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.9,0.5,1,0.6,0.5,0.5,0.5,0.5,0.5,0.9,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.7,0.7,0.5,0.5,0.9,5.2
Jesse,Lingard,MID,MUN,5900000,0,0,0,0,0,0,6475,0,0,0,0,0,0,0,0,774,-1,1,0,1,0,0,0,0,0,0,0,0,0.2,2598,0,-1,0,0,0,173,-1,0,0,Brighton,Tottenham,Newcastle,Chelsea,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jake,Livermore,MID,WBA,4900000,2,6,2,4.08163265306122E-07,1.22448979591837E-06,0,4387,0,11,0,0,0,0,0,1.2,370,-1,1,6,1,0.4,0,2,0,0,0,0,0,0.1,1468,0,-1,0,0,270,507,-1,0,26,Chelsea,Southampton,Burnley,Brighton,Fulham,1,1.3,1,2.5,2.4,1,1,1.3,1,3,1,1.2,1.4,1,1,1.4,2.6,1,1,1.9,2.1,1,1.4,1,1,1,1,2.4,1.3,1.1,1.6,1,1.5,1,1,1,7.3
Diego,Llorente,DEF,LEE,4500000,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,1278,0,-1,0,0,0,384,0,0,0,Sheffield United,Man City,Wolverhampton,Aston Villa,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hugo,Lloris,GLK,TOT,5500000,2,7,2.3,4.18181818181818E-07,1.27272727272727E-06,0,78383,0,4,0,8,0,0,0,1.3,8646,0,0,7,0,0.4,0,2.3,0,0,0,0,0,5.1,60454,0,-1,0,0,270,3151,0,0,40,Newcastle,Man Utd,West Ham,Burnley,Brighton,1.2,2.7,1.2,1.7,1.2,2.5,1.2,3.4,1.2,2.4,3.4,1.2,3.4,1.2,1.2,3.2,2.8,1.2,2.9,1.2,1.2,2.3,2.7,1.2,1.2,2.3,1.2,3.4,1.2,1.3,2.7,1.2,1.4,1.2,1.5,1.9,5.9
Giovani,Lo Celso,MID,TOT,6900000,3,3,1.5,2.17391304347826E-07,4.34782608695652E-07,0,19105,1,1,0,0,0,0,0,0.4,823,-1,0,3,1,0.1,0,1,0,0,1,0,0,0.6,2825,0,-1,0,0,121,431,0,0,10,Newcastle,Man Utd,West Ham,Burnley,Brighton,0.8,0.8,0.8,1,0.8,1.1,0.8,1.8,0.8,0.8,1.1,0.8,1.9,0.8,0.8,1.2,1.4,0.8,1.9,0.8,0.8,0.8,1.1,0.8,0.8,1.2,0.8,2.2,0.8,1.2,1.8,0.8,0.8,0.8,0.8,0.9,10.4
Ruben,Loftus-Cheek,MID,CHE,5900000,0,2,1,1.69491525423729E-07,3.38983050847458E-07,0,4929,0,1,0,0,0,0,0,0.3,700,-1,1,2,1,0.1,0,0.7,0,0,0,0,0,0.2,2000,0,-1,0,0,60,154,-1,0,2,West Brom,Crystal Palace,Southampton,Man Utd,Burnley,0.6,0.5,0.5,0.5,0.5,0.5,1.5,0.5,0.5,0.6,1.1,0.5,0.6,0.5,0.5,0.5,1,0.5,0.5,0.9,0.8,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.6,0
Kevin,Long,DEF,BUR,4500000,2,2,1,2.22222222222222E-07,4.44444444444444E-07,0,3827,0,5,0,0,0,0,0,0.4,303,0,0,2,0,0.2,0,1,0,0,0,0,0,0.2,2564,0,-1,0,0,180,187,0,0,23,Southampton,Newcastle,West Brom,Tottenham,Chelsea,0.5,1.5,0.5,0.5,0.5,0.6,0.7,0.5,0.5,0.5,0.7,0.5,0.5,0.6,0.5,1,0.5,0.9,0.9,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.9,0.5,0.5,0.5,0.7,0.5,6.8
