FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Mateusz,Klich,MID,LEE,5300000,2,71,3.5,6.60377358490566E-07,1.33962264150943E-05,0,989999,5,32,0,0,0,3,0,13.4,5263,-2,1,71,2,0.3,0,1.8,3,0,6,0,5,3.6,1063275,0,-1,0,0,1594,210,-1,0,303,Leicester,Everton,Crystal Palace,Arsenal,Wolverhampton,3.2,2.7,2.8,3.4,3.3,2.2,3.2,2.9,3.5,4.2,2.3,2.2,2.1,3.8,2.3,4,3.1,3.2,109.4
Anthony,Knockaert,MID,FUL,5000000,0,0,0,0,0,0,12544,0,0,0,0,0,0,0,0,3,-5,0,0,5,0,0,0,0,0,0,0,0,0,1026,0,-1,0,0,0,0,0,0,0,West Brom,Leicester,West Ham,Everton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robin,Koch,DEF,LEE,4300000,0,32,1.68421052631579,3.91676866585067E-07,7.44186046511628E-06,0,80586,0,17,0,0,0,0,0,7.4,146,-2,0,32,2,0,0,0,2,0,4,0,0,0.3,52757,0,-1,0,1,908,12,0,0,180,Leicester,Everton,Crystal Palace,Arsenal,Wolverhampton,0,0,0,0,0,0,1.5,0.9,1.4,1,1.9,1.4,1.1,1.3,0.8,1.2,0.9,1.2,31.4
Sead,Kolasinac,DEF,ARS,4800000,0,2,2,4.16666666666667E-07,4.16666666666667E-07,0,20941,0,1,0,0,0,0,0,0.4,31,-2,0,2,2,0,0,0,0,0,0,0,0,0.1,5329,0,-1,0,0,90,0,0,0,9,Man Utd,Wolverhampton,Aston Villa,Leeds United F.C.,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3
Terence,Kongolo,DEF,FUL,4300000,0,0,0,0,0,0,622,0,0,0,0,0,0,0,0,5,-2,0,0,2,0,0,0,0,0,0,0,0,0,731,0,-1,0,0,0,27,0,0,0,West Brom,Leicester,West Ham,Everton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Konsa,DEF,AVL,4600000,6,69,4.1,8.91304347826087E-07,1.5E-05,0,788922,1,21,0,0,0,2,0,15,2522,1,0,69,-1,0.7,0,3.4,6,0,7,0,0,5.2,1070055,0,-1,0,1,1485,2180,0,0,295,Southampton,West Ham,Arsenal,Brighton,Leicester,3.6,5.1,4.7,4.7,4.3,4.3,5.6,3.8,4.4,5,5.1,5.7,4.9,4.4,4.8,4.6,4.6,4.1,45.7
Cheikhou,Kouyate,MID,CRY,4900000,3,51,2.5,5.10204081632653E-07,1.04081632653061E-05,0,82960,0,29,0,0,0,1,0,10.4,274,-1,0,51,1,0.4,0,2.2,2,0,4,0,0,0.4,81927,0,-1,0,0,1772,147,0,0,261,Wolverhampton,Newcastle,Leeds United F.C.,Burnley,Brighton,2.2,1.8,1.8,2.5,1.9,2.2,1.6,2.3,1.5,1.9,2,1.4,1.5,1.7,2.5,1.6,1.7,1.2,51.2
Mateo,Kovacic,MID,CHE,5300000,3,32,2,3.77358490566038E-07,6.0377358490566E-06,0,37035,2,15,0,0,0,0,0,6,94,-2,0,32,2,0.4,0,2.2,0,0,5,0,1,0.2,28479,0,-1,0,0,1008,121,0,0,180,Burnley,Tottenham,Sheffield United,Newcastle,Southampton,1.7,1.2,1.9,1.6,1.1,1,1.2,1.3,1,1.5,1,1.4,1.1,1.4,1,1.1,1,1,40.5
Emil,Krafth,DEF,NEW,4200000,0,7,0.35,8.33333333333333E-08,1.66666666666667E-06,0,6510,1,12,0,0,0,0,0,1.7,23,-3,0,7,3,0,0,0.2,0,0,0,0,1,0.1,2721,0,-1,0,0,377,10,0,0,58,Everton,Crystal Palace,Southampton,Chelsea,Man Utd,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,10.8
Filip,Krovinovic,MID,WBA,4900000,0,17,1.5,3.06122448979592E-07,3.46938775510204E-06,0,1640,0,11,0,0,0,0,0,3.5,9,-1,0,17,1,0,0,0,0,0,1,0,0,0,1547,0,-1,0,0,541,0,0,0,97,Fulham,Sheffield United,Tottenham,Man Utd,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8
Alexandre,Lacazette,FWD,ARS,8400000,2,75,4.2,5E-07,8.92857142857143E-06,0,757353,2,9,0,0,0,8,0,8.9,28259,-1,0,75,1,0.7,0,5.8,11,0,6,0,1,8.7,1086768,0,-1,0,2,1211,27979,0,0,265,Man Utd,Wolverhampton,Aston Villa,Leeds United F.C.,Man City,0,4.5,4.2,3.8,3.6,5.1,4.6,3.8,4.2,4.6,5.5,4.7,3.9,5.3,4.9,4.1,5.3,4.6,114.9
Adam,Lallana,MID,BHA,6200000,0,27,1.35,2.17741935483871E-07,4.35483870967742E-06,0,83389,0,8,0,0,0,0,0,4.4,46,-3,0,27,3,0,0,0.2,0,0,3,0,1,0.3,14445,0,-1,0,0,764,35,0,0,117,Tottenham,Liverpool,Burnley,Aston Villa,Crystal Palace,0.7,0.7,0.9,0.7,0.7,0.9,0.7,0.7,0.7,0.7,0.7,0.7,1.1,0.7,0.7,0.7,0.7,0.7,40
Erik,Lamela,MID,TOT,5700000,0,11,0.578947368421053,1.01569713758079E-07,1.92982456140351E-06,0,20869,1,7,0,0,0,0,0,1.9,25,-3,0,11,3,0.1,0,0.4,0,0,0,0,1,0.1,10525,0,-1,0,0,253,13,0,0,36,Brighton,Chelsea,West Brom,Man City,West Ham,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,15.7
Tariq,Lamptey,DEF,BHA,4600000,0,35,1.75,3.80434782608696E-07,7.60869565217391E-06,0,1232461,2,15,0,0,0,1,0,7.6,4214,1,0,35,-1,0,0,0,2,0,2,0,3,3.2,1219825,0,-1,0,0,887,88,0,1,156,Tottenham,Liverpool,Burnley,Aston Villa,Crystal Palace,0,0,0,0,1.5,1.6,1.1,0.9,0.9,1.7,0.9,1.1,1.2,0.9,1.6,1.4,2,1.6,46.7
Daniel,Langley,GLK,NEW,4000000,0,0,0,0,0,0,4211,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0.1,8715,0,-1,0,0,0,52,0,0,0,Everton,Crystal Palace,Southampton,Chelsea,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henri,Lansbury,MID,AVL,4300000,0,0,0,0,0,0,19157,0,0,0,0,0,0,0,0,46,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,6231,0,-1,0,0,0,0,0,0,0,Southampton,West Ham,Arsenal,Brighton,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manuel,Lanzini,MID,WHU,6400000,0,19,0.95,1.484375E-07,2.96875E-06,0,13809,1,3,0,0,0,1,0,3,79,-1,0,19,1,0.1,0,0.8,0,0,0,0,1,0.1,12550,0,-1,0,0,310,57,0,0,68,Liverpool,Aston Villa,Fulham,Sheffield United,Tottenham,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,23.6
Aymeric,Laporte,DEF,MCI,6000000,6,19,1,1.66666666666667E-07,3.16666666666667E-06,0,355241,1,4,0,0,0,0,0,3.2,393,0,0,19,0,0.2,0,1.2,2,0,2,0,0,2.1,145474,0,-1,0,0,488,1293,0,0,94,Sheffield United,Burnley,Liverpool,Tottenham,Arsenal,0.5,0.5,0.5,0.5,0.6,0.7,0.6,0.5,0.8,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,15.9
Jamaal,Lascelles,DEF,NEW,4200000,0,16,1.3,3.0952380952381E-07,3.80952380952381E-06,0,278779,3,20,0,0,0,0,0,3.8,1155,-3,0,16,3,0.1,0,0.3,0,0,1,0,0,0.8,88487,0,-1,0,0,995,38,0,0,120,Everton,Crystal Palace,Southampton,Chelsea,Man Utd,0,0,0,0,1,1.2,0.9,0.9,0.7,0.6,0.7,1,0.9,0.8,0.8,1.4,0.8,0.8,29.8
Maxime,Le Marchand,DEF,FUL,4100000,0,1,0.0526315789473684,1.28369704749679E-08,2.4390243902439E-07,0,12465,2,1,0,0,0,0,0,0.2,31,-4,0,1,4,0,0,0,0,0,0,0,0,0.1,3359,0,-1,0,0,122,57,0,0,12,West Brom,Leicester,West Ham,Everton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
Florian,Lejeune,DEF,NEW,4300000,0,0,0,0,0,0,2686,0,0,0,0,0,0,0,0,3,-2,0,0,2,0,0,0,0,0,0,0,0,0,382,0,-1,0,0,0,0,0,0,0,Everton,Crystal Palace,Southampton,Chelsea,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonathan,Leko,MID,WBA,4500000,0,0,0,0,0,0,4011,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1465,0,-1,0,0,0,0,0,0,0,Fulham,Sheffield United,Tottenham,Man Utd,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mario,Lemina,MID,FUL,4500000,2,17,0.894736842105263,1.98830409356725E-07,3.77777777777778E-06,0,77321,1,11,0,0,0,0,0,3.8,135,0,0,17,0,0.2,0,0.8,0,0,0,0,0,0.2,12812,0,-1,0,0,558,16,0,0,84,West Brom,Leicester,West Ham,Everton,Sheffield United,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0,0.4,0.4,0.4,0.4,0.4,17.9
Bernd,Leno,GLK,ARS,5000000,7,89,4.2,8.4E-07,1.78E-05,0,736257,0,20,0,51,0,0,0,17.8,2586,0,0,89,0,1.2,0,5.8,6,0,8,0,0,9.2,781406,0,-1,1,2,1890,7785,0,0,407,Man Utd,Wolverhampton,Aston Villa,Leeds United F.C.,Man City,4.7,5.6,5.6,3.4,5.6,5.3,4.8,3.8,5.6,5.3,4.8,4.9,3.5,4.1,4.8,4.4,5,4.1,43.7
Harry,Lewis,GLK,SOU,4000000,0,0,0,0,0,0,599,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2282,0,-1,0,0,0,60,0,0,0,Aston Villa,Man Utd,Newcastle,Wolverhampton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamal,Lewis,DEF,NEW,4200000,11,37,2.1,5E-07,8.80952380952381E-06,0,419218,4,27,0,0,0,0,0,8.8,602,-3,0,37,3,0.5,0,2.3,3,0,3,0,1,1.4,380161,0,-1,0,1,1377,3505,0,0,204,Everton,Crystal Palace,Southampton,Chelsea,Man Utd,1.5,2.1,1.6,1.3,2.1,2.4,2,2,1.6,1.4,1.5,2,1.8,1.8,1.7,2.8,1.7,1.8,40.7
Victor,Lindelof,DEF,MUN,4800000,6,55,3.7,7.70833333333333E-07,1.14583333333333E-05,0,205984,0,16,0,0,0,1,0,11.5,378,-2,0,55,2,0.4,0,2,1,0,5,0,1,1.2,146186,0,-1,0,0,1325,633,0,0,274,Arsenal,Southampton,Everton,West Brom,Newcastle,4.9,3.3,2.8,4.9,3.1,3.7,4.9,4.2,4.2,3.3,4.2,3.5,3.9,4.4,4.7,3.4,4,4.9,40.1
Jesse,Lingard,MID,MUN,5900000,0,0,0,0,0,0,16561,0,0,0,0,0,0,0,0,111,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,7745,0,-1,0,0,0,540,0,0,0,Arsenal,Southampton,Everton,West Brom,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jake,Livermore,MID,WBA,4700000,2,20,1.4,2.97872340425532E-07,4.25531914893617E-06,0,14323,2,32,0,0,0,0,0,4.3,27,-3,0,20,3,0.3,0,1.6,0,0,1,0,0,0,5071,1,-1,0,0,1112,12,0,1,88,Fulham,Sheffield United,Tottenham,Man Utd,Burnley,0.7,1.2,0.7,0.7,0.9,0.7,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,24.2
Diego,Llorente,DEF,LEE,4400000,0,1,0.0526315789473684,1.19617224880383E-08,2.27272727272727E-07,0,3889,1,3,0,0,0,0,0,0.2,34,-1,0,1,1,0,0,0.2,0,0,0,0,0,0,3705,0,-1,0,0,90,4,0,0,14,Leicester,Everton,Crystal Palace,Arsenal,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1
Hugo,Lloris,GLK,TOT,5600000,0,81,4.3,7.67857142857143E-07,1.44642857142857E-05,0,512698,0,20,0,64,0,0,0,14.5,4871,1,0,81,-1,0.5,0,3,9,0,6,0,0,7.1,600376,0,-1,0,0,1710,879,0,0,368,Brighton,Chelsea,West Brom,Man City,West Ham,5.2,4.1,5,5.7,5.7,4.4,5.3,5.9,4.3,4.3,4.9,4.9,0,4.5,4.8,5.7,5.1,5.5,46.2
Giovani,Lo Celso,MID,TOT,6900000,0,20,1.05263157894737,1.5255530129672E-07,2.89855072463768E-06,0,45566,3,4,0,0,0,1,0,2.9,72,-1,0,20,1,0,0,0,0,0,2,0,1,0.4,13351,0,-1,0,0,433,12,0,0,71,Brighton,Chelsea,West Brom,Man City,West Ham,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.7,0.5,0.5,0.5,0.5,32.7
Ruben,Loftus-Cheek,MID,FUL,5900000,2,37,1.94736842105263,3.30062444246209E-07,6.27118644067797E-06,0,25295,1,11,0,0,0,1,0,6.3,139,-1,0,37,1,0.3,0,1.8,0,0,6,0,0,0.2,19674,0,-1,0,0,1022,75,0,0,105,West Brom,Leicester,West Ham,Everton,Sheffield United,1.5,1,1.1,1.4,2,1,1,1,1.1,1,1.4,1.2,0,1.1,1.6,1.1,1.1,1.5,50.9
Andy,Lonergan,GLK,WBA,4000000,0,0,0,0,0,0,372,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1679,0,-1,0,0,0,105,0,0,0,Fulham,Sheffield United,Tottenham,Man Utd,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin,Long,DEF,BUR,4300000,0,11,0.578947368421053,1.34638922888617E-07,2.55813953488372E-06,0,19160,2,12,0,0,0,0,0,2.6,51,-2,0,11,2,0,0,0,1,0,1,0,0,0.2,11634,0,-1,0,0,540,26,0,0,76,Chelsea,Man City,Brighton,Crystal Palace,West Brom,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,12.2
Shane,Long,FWD,SOU,5100000,0,12,0.631578947368421,1.23839009287926E-07,2.35294117647059E-06,0,120577,0,6,0,0,0,0,0,2.4,608,-4,0,12,4,0,0,0.2,0,0,1,0,0,0.6,57261,0,-1,0,0,201,392,0,0,21,Aston Villa,Man Utd,Newcastle,Wolverhampton,Chelsea,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,3.4
Nigel,Lonwijk,DEF,WOL,4000000,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,755,0,-1,0,0,0,34,0,0,0,Crystal Palace,Arsenal,Leicester,Southampton,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ademola,Lookman,MID,FUL,5000000,2,60,3.5,7E-07,1.2E-05,0,172704,3,17,0,0,0,3,0,12,3672,0,0,60,0,0.7,1,3.4,5,0,4,0,3,1.2,258234,0,-1,0,0,1390,853,0,0,196,West Brom,Leicester,West Ham,Everton,Sheffield United,3.7,2.5,3,3.5,4.5,2.5,2.2,2.6,2.9,2.5,3.5,3.1,0,3,3.8,2.8,2.8,3.6,126.6
Jonas,Lossl,GLK,EVE,4300000,0,0,0,0,0,0,8831,0,0,0,0,0,0,0,0,21,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,3174,0,-1,0,0,0,14,0,0,0,Newcastle,Leeds United F.C.,Man Utd,Fulham,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Max,Lowe,DEF,SHU,4300000,0,7,0.35,8.13953488372093E-08,1.62790697674419E-06,0,5621,1,8,0,0,0,0,0,1.6,23,-2,0,7,2,0,0,0,0,0,0,0,0,0.1,2408,0,-1,0,0,413,1,0,0,29,Man City,West Brom,Chelsea,West Ham,Fulham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,11.4
Matthew,Lowton,DEF,BUR,4400000,1,51,3.2,7.27272727272727E-07,1.15909090909091E-05,0,92798,2,18,0,0,0,0,0,11.6,1795,-1,0,51,1,0.5,0,2.4,2,0,6,0,0,1.5,194079,0,-1,0,0,1440,1099,0,0,245,Chelsea,Man City,Brighton,Crystal Palace,West Brom,2.7,4.5,3,3.2,3.5,3.1,3.4,3,3,2.4,2.7,3.9,3.8,3.7,3.5,2.5,3.9,3,32.9
,Lucas Moura,MID,TOT,6700000,0,24,1.26315789473684,1.885310290652E-07,3.58208955223881E-06,0,184817,0,7,0,0,0,1,0,3.6,232,-3,0,24,3,0.1,0,0.4,1,0,1,0,0,1.1,81330,0,-1,0,0,459,86,0,0,60,Brighton,Chelsea,West Brom,Man City,West Ham,0.8,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.7,0.6,0.7,0,0.9,0.7,0.6,0.6,0.6,25.6
John,Lundstram,MID,SHU,4900000,2,28,1.8,3.6734693877551E-07,5.71428571428571E-06,0,735508,5,19,0,0,0,0,0,5.7,360,-6,0,28,6,0.5,1,2.4,2,0,2,0,2,1.5,42420,0,-1,0,0,1125,181,0,1,142,Man City,West Brom,Chelsea,West Ham,Fulham,0.9,1.2,1.1,0.9,1.1,0.9,1.2,0.9,0.9,1.1,0.9,1,1.1,1,1.1,1.2,1.1,1.4,61.7
Alexis,Mac Allister,MID,BHA,5300000,0,24,1.2,2.26415094339623E-07,4.52830188679245E-06,0,5962,1,3,0,0,0,1,0,4.5,19,-2,0,24,2,0.4,0,2,3,0,2,0,1,0,3170,0,-1,0,0,360,10,0,0,75,Tottenham,Liverpool,Burnley,Aston Villa,Crystal Palace,0.6,0.6,0.7,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.9,0.6,0.6,0.6,0.6,0.6,20.8
Matt,Macey,GLK,ARS,4000000,0,0,0,0,0,0,115899,0,0,0,0,0,0,0,0,917,0,0,0,0,0,0,0,0,0,0,0,0,1.4,171821,0,-1,0,0,0,0,0,0,0,Man Utd,Wolverhampton,Aston Villa,Leeds United F.C.,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,Maddison,MID,LEI,7300000,5,89,4.7,6.43835616438356E-07,1.21917808219178E-05,0,780136,3,17,0,0,0,6,0,12.2,10734,3,-1,89,-3,0.9,0,6.8,7,0,7,0,5,13.5,1652282,0,-1,0,2,1291,28148,1,0,297,Leeds United F.C.,Fulham,Wolverhampton,Liverpool,Aston Villa,4.2,5.4,5.1,3.7,4.4,3.9,5.8,6.1,6,3.8,4.9,5,4.5,4.8,5.2,4.8,5,3.8,122
Harry,Maguire,DEF,MUN,5400000,5,74,3.5,6.48148148148148E-07,1.37037037037037E-05,0,367956,5,27,0,0,0,2,0,13.7,1895,-1,0,74,1,0.9,0,4.8,4,0,7,0,1,5,427286,0,-1,0,1,1890,8891,0,0,389,Arsenal,Southampton,Everton,West Brom,Newcastle,4.6,3.1,2.5,4.5,2.8,3.4,4.7,3.9,3.9,3.1,3.9,3.2,3.6,4.1,4.4,3.1,3.7,4.6,81.5
Riyad,Mahrez,MID,MCI,8100000,0,70,3.68421052631579,4.54840805717999E-07,8.64197530864198E-06,0,1489870,0,10,0,0,0,5,0,8.6,7406,-4,0,70,4,0.3,0,2.8,7,0,7,0,2,3.7,1560394,0,-1,0,2,942,3638,0,0,242,Sheffield United,Burnley,Liverpool,Tottenham,Arsenal,5.1,3.7,2.1,3.1,3.1,3.5,2.8,3.2,4,2.9,3.3,2.5,0,2.4,3.7,3.3,3.5,3.5,118.3
Ainsley,Maitland-Niles,DEF,ARS,4600000,0,26,1.3,2.82608695652174E-07,5.65217391304348E-06,0,153447,0,6,0,0,0,0,0,5.7,393,-4,0,26,4,0.3,0,1.4,1,0,2,0,1,0.7,58178,0,-1,0,0,485,72,0,0,110,Man Utd,Wolverhampton,Aston Villa,Leeds United F.C.,Man City,0.7,1.1,1,0.6,1.3,0.9,0.8,0.6,1,0.9,0.8,0.8,0.6,0.6,0.8,0.7,0.8,0.6,14.3
Anthony,Mancini,MID,BUR,4400000,0,0,0,0,0,0,289,0,0,0,0,0,0,0,0,10,-1,1,0,1,0,0,0,0,0,0,0,0,0,378,0,-1,0,0,0,16,-1,0,0,Chelsea,Man City,Brighton,Crystal Palace,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sadio,Mane,MID,LIV,11900000,0,103,5.4,4.53781512605042E-07,8.65546218487395E-06,0,1863445,2,16,0,0,0,7,0,8.7,14444,-1,-1,103,1,0.4,0,4.4,8,0,5,0,7,8.7,1539811,0,-1,0,2,1599,27067,1,0,297,West Ham,Brighton,Man City,Leicester,Everton,0,6.4,5.4,5.4,6,6.9,6.5,5.6,6.3,5.8,5.1,6.1,6.9,5.3,6.7,6.7,6.7,6.1,190.3
Javier,Manquillo,DEF,NEW,4200000,6,23,1.15,2.73809523809524E-07,5.47619047619048E-06,0,35503,1,9,0,0,0,0,0,5.5,68,-3,0,23,3,0.3,0,1.2,0,0,3,0,0,0.2,20101,0,-1,0,0,619,215,0,0,107,Everton,Crystal Palace,Southampton,Chelsea,Man Utd,0.6,0.8,0.6,0.6,0.8,1,0.7,0.7,0.6,0.6,0.6,0.8,0.7,0.7,0.6,1.2,0.6,0.7,16.8
Fernando,Marcal,DEF,WOL,4700000,0,16,0.8,1.70212765957447E-07,3.40425531914894E-06,0,43123,2,9,0,0,0,0,0,3.4,47,-3,0,16,3,0,0,0,0,0,1,0,0,0.1,27535,0,-1,0,0,568,2,0,0,97,Crystal Palace,Arsenal,Leicester,Southampton,Leeds United F.C.,0,0,0,0,0,0.4,0.4,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,14.7
Solomon,March,MID,BHA,5000000,0,63,3.3,6.6E-07,1.26E-05,0,235699,0,25,0,0,0,2,0,12.6,2233,0,0,63,0,0.4,0,1.8,6,0,5,0,2,1,293061,0,-1,0,1,1514,486,0,0,252,Tottenham,Liverpool,Burnley,Aston Villa,Crystal Palace,2.2,2.1,3.6,2.1,2.7,3.6,2.1,2.7,3.2,2.7,2.6,2.9,4.1,2.4,2.9,2.6,2.2,3,98.3
Pablo,Mari,DEF,ARS,4400000,0,14,0.7,1.59090909090909E-07,3.18181818181818E-06,0,24652,1,1,0,0,0,0,0,3.2,464,-1,0,14,1,0.3,0,1.2,1,0,2,0,0,0.1,31209,0,-1,0,0,270,7,0,0,63,Man Utd,Wolverhampton,Aston Villa,Leeds United F.C.,Man City,0,0,0,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,7.4
Christian,Marques,DEF,WOL,4000000,0,0,0,0,0,0,873,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1639,0,-1,0,0,0,21,0,0,0,Crystal Palace,Arsenal,Leicester,Southampton,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Martial,FWD,MUN,8800000,1,52,3.1,3.52272727272727E-07,5.90909090909091E-06,0,1465323,0,21,0,0,0,2,0,5.9,9014,-2,0,52,2,0.3,0,2.5,2,0,3,0,5,5.1,1001707,0,-1,0,1,1200,3667,0,1,171,Arsenal,Southampton,Everton,West Brom,Newcastle,3,2.7,2.4,3.9,3.2,2.6,2.2,2.2,3.5,2.9,3.2,2.5,3.3,2.9,2.7,2.4,2.9,2.8,95.8
David,Martin,GLK,WHU,4000000,0,0,0,0,0,0,310166,0,0,0,0,0,0,0,0,1858,0,0,0,0,0,0,0,0,0,0,0,0,6.4,243761,0,-1,0,0,0,363,0,0,0,Liverpool,Aston Villa,Fulham,Sheffield United,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Martinelli,MID,ARS,4900000,1,9,0.45,9.18367346938776E-08,1.83673469387755E-06,0,74324,0,0,0,0,0,0,0,1.8,611,-1,0,9,1,0.1,0,0.4,0,0,2,0,0,0.2,83738,0,-1,0,0,207,183,0,0,18,Man Utd,Wolverhampton,Aston Villa,Leeds United F.C.,Man City,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,11.1
Emiliano,Martinez,GLK,AVL,5100000,10,103,5.4,1.05882352941176E-06,2.01960784313726E-05,0,1080995,0,21,0,66,0,0,0,20.2,4453,6,0,103,-6,0.9,0,4.6,13,0,10,0,0,33,2958451,0,-1,1,2,1710,19985,0,0,444,Southampton,West Ham,Arsenal,Brighton,Leicester,5.5,7.2,6.8,6.9,6.4,6.4,7.4,5.7,6.5,7.2,7.1,7.5,6.9,6.5,6.8,6.8,6.8,6.1,53.2
Arthur,Masuaku,DEF,WHU,4300000,0,37,1.85,4.30232558139535E-07,8.6046511627907E-06,0,226766,1,12,0,0,0,0,0,8.6,324,-2,0,37,2,0,0,0,4,0,4,0,1,0.5,220818,0,-1,0,1,850,11,0,0,179,Liverpool,Aston Villa,Fulham,Sheffield United,Tottenham,0,0,0,0,0,2,1,1.8,1.5,1.7,1.3,1,1.2,1.3,1,1.3,1.7,1.2,37.5
Juan,Mata,MID,MUN,5800000,0,19,0.95,1.63793103448276E-07,3.27586206896552E-06,0,16019,0,3,0,0,0,0,0,3.3,57,-2,0,19,2,0,0,0,0,0,1,0,3,0.1,10673,0,-1,0,0,334,14,0,0,76,Arsenal,Southampton,Everton,West Brom,Newcastle,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,25.5
