FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
,Patricio,GLK,WOL,5300000,2,126,3.6,6.79245283018868E-07,2.37735849056604E-05,0,647265,1,47,0,89,0,0,0,23.8,4199,-2,0,126,2,0.5,0,2.8,11,0,10,0,0,4.9,533362,0,-1,1,0,3150,410,0,0,589,Brighton,Tottenham,Everton,Man Utd,,4,3.5,3.6,4.4,69
Bailey,Peacock-Farrell,GLK,BUR,4000000,0,3,0.0882352941176471,2.20588235294118E-08,7.5E-07,0,107207,0,10,0,8,0,0,0,0.8,289,0,0,3,0,0.1,0,0.5,0,0,0,0,0,1.1,91779,0,-1,0,0,270,222,0,0,38,Fulham,Leeds United F.C.,Liverpool,Sheffield United,,0,0,0,0,6.7
Facundo,Pellistri,MID,MUN,5200000,0,0,0,0,0,0,1248,0,0,0,0,0,0,0,0,2,-3,0,0,3,0,0,0,0,0,0,0,0,0,1125,0,-1,0,0,0,0,0,0,0,Aston Villa,Leicester,Liverpool,Fulham,Wolverhampton,0,0,0,0,0
Lee,Peltier,DEF,WBA,3900000,0,2,0.0588235294117647,1.50829562594268E-08,5.12820512820513E-07,0,9819,1,8,0,0,0,0,0,0.5,112,-1,0,2,1,0,0,0,0,0,0,0,0,0.1,11154,0,-1,0,0,228,95,0,0,25,Arsenal,Liverpool,West Ham,Leeds United F.C.,,0,0,0,0,6.7
Nicolas,Pepe,MID,ARS,7600000,9,83,2.44117647058824,3.21207430340557E-07,1.09210526315789E-05,0,251892,1,20,0,0,0,6,0,10.9,2424,-4,0,83,4,0.4,0,2.8,5,0,3,0,3,1.1,166968,0,-1,0,0,1426,1393,0,1,254,West Brom,Chelsea,Crystal Palace,Brighton,,3.7,0,1.7,1.7,123.3
,Pereira,DEF,LEI,5900000,1,27,0.794117647058823,1.34596211365902E-07,4.57627118644068E-06,0,147143,2,16,0,0,0,0,0,4.6,2729,-1,0,27,1,0,0,0.2,0,0,2,0,1,0.7,182539,0,-1,0,0,903,249,0,0,143,Newcastle,Man Utd,Chelsea,Tottenham,,0.8,0,0.4,0.4,45.2
Andreas,Pereira,MID,MUN,4800000,0,0,0,0,0,0,5564,0,0,0,0,0,0,0,0,1,-2,0,0,2,0,0,0,0,0,0,0,0,0,967,0,-1,0,0,0,0,0,0,0,Aston Villa,Leicester,Liverpool,Fulham,Wolverhampton,0,0,0,0,0
Matheus,Pereira,MID,WBA,5400000,7,141,4.5,8.33333333333333E-07,2.61111111111111E-05,0,777295,2,53,0,0,0,10,0,26.1,7596,-6,1,141,6,1,0,5.2,15,0,6,0,6,5.2,965649,0,-1,0,4,2394,10871,-1,1,521,Arsenal,Liverpool,West Ham,Leeds United F.C.,,4.4,3.6,4.6,4.5,206.6
Ayoze,Perez,MID,LEI,6000000,6,56,1.64705882352941,2.74509803921569E-07,9.33333333333333E-06,0,248433,1,17,0,0,0,2,0,9.3,371,-5,0,56,5,0.3,0,1.8,2,0,5,0,1,0.6,60159,0,-1,0,0,1222,156,0,0,157,Newcastle,Man Utd,Chelsea,Tottenham,,1.7,0,0.9,0.8,104.1
Taylor,Perry,MID,WOL,4400000,0,0,0,0,0,0,1162,0,0,0,0,0,0,0,0,22,-1,0,0,1,0,0,0,0,0,0,0,0,0,1442,0,-1,0,0,0,31,0,0,0,Brighton,Tottenham,Everton,Man Utd,,0,0,0,0,0
Kalvin,Phillips,MID,LEE,4900000,1,59,2.3,4.69387755102041E-07,1.20408163265306E-05,0,338056,7,33,0,0,0,0,0,12,168,-1,0,59,1,0.3,0,1.5,2,0,8,0,2,0.9,199709,0,-1,0,0,2203,245,0,0,364,Tottenham,Burnley,Southampton,West Brom,,1.4,2,1.4,2,104.9
Matt,Phillips,MID,WBA,5100000,2,63,2.1,4.11764705882353E-07,1.23529411764706E-05,0,13421,1,34,0,0,0,2,0,12.4,71,-4,0,63,4,0.3,0,1.5,3,0,3,0,1,0.1,7519,0,-1,0,0,1545,27,0,0,208,Arsenal,Liverpool,West Ham,Leeds United F.C.,,1.3,1,1.4,1.4,91.8
Nathaniel,Phillips,DEF,LIV,4100000,6,43,3.3,8.04878048780488E-07,1.04878048780488E-05,0,272080,2,8,0,0,0,0,0,10.5,1257,1,0,43,-1,0.4,0,1.5,0,0,5,0,0,2.3,448782,0,-1,0,0,1095,10932,0,0,221,Southampton,Man Utd,West Brom,Burnley,Crystal Palace,7,3.7,3.1,3.2,39.7
Jaden,Philogene-Bidace,MID,AVL,4400000,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,7,-1,0,0,1,0,0,0,0,0,0,0,0,0,213,0,-1,0,0,0,17,0,0,0,Man Utd,Everton,Crystal Palace,Tottenham,Chelsea,0,0,0,0,0
Jordan,Pickford,GLK,EVE,4800000,7,98,3.5,7.29166666666667E-07,2.04166666666667E-05,0,875057,1,33,0,77,0,0,0,20.4,1270,-2,0,98,2,0.8,0,3.8,8,0,8,0,0,5.1,708946,0,-1,0,1,2427,8261,0,0,488,West Ham,Aston Villa,Sheffield United,Wolverhampton,Man City,9.1,3.6,4.1,4.9,60.5
Brandon,Pierrick,MID,CRY,4300000,0,0,0,0,0,0,15744,0,0,0,0,0,0,0,0,21,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,10842,0,-1,0,0,0,0,0,0,0,Sheffield United,Southampton,Aston Villa,Arsenal,Liverpool,0,0,0,0,0
Erik,Pieters,DEF,BUR,4300000,0,50,1.47058823529412,3.41997264021888E-07,1.16279069767442E-05,0,194875,1,19,0,0,0,0,0,11.6,253,-2,0,50,2,0,0,0,5,0,3,0,3,0.4,134314,1,-1,0,0,1260,71,0,0,203,Fulham,Leeds United F.C.,Liverpool,Sheffield United,,1.2,0.9,1.2,0.8,34
,Podence,MID,WOL,5300000,2,75,2.20588235294118,4.16204217536071E-07,1.41509433962264E-05,0,1051157,3,24,0,0,0,3,0,14.2,720,-2,0,75,2,0.3,0,1.8,5,0,8,0,2,1,1046777,0,-1,0,0,1661,123,0,0,240,Brighton,Tottenham,Everton,Man Utd,,1.7,1.2,1.8,1.1,106.2
Paul,Pogba,MID,MUN,7600000,5,88,2.66666666666667,3.50877192982456E-07,1.15789473684211E-05,0,479176,3,21,0,0,0,3,0,11.6,6311,-4,0,88,4,0.3,0,2.2,11,0,5,0,6,2.3,478128,0,-1,0,1,1712,1863,0,0,337,Aston Villa,Leicester,Liverpool,Fulham,Wolverhampton,5,0,2.1,2,112.2
Nick,Pope,GLK,BUR,5500000,7,144,4.5,8.18181818181818E-07,2.61818181818182E-05,0,1415093,1,37,0,114,0,0,0,26.2,3059,0,0,144,0,0.6,0,3.5,20,0,11,0,0,10.7,1053807,0,-1,0,2,2880,3953,0,0,652,Fulham,Leeds United F.C.,Liverpool,Sheffield United,,0,5,5.6,5,86.8
Ian Carlo,Poveda-Ocampo,MID,LEE,4200000,0,13,0.382352941176471,9.10364145658263E-08,3.0952380952381E-06,0,80402,0,5,0,0,0,0,0,3.1,692,-3,0,13,3,0.2,0,0.8,0,0,0,0,0,0.3,72957,0,-1,0,0,335,196,0,0,40,Tottenham,Burnley,Southampton,West Brom,,0.2,0.2,0.2,0.2,21.7
Dennis,Praet,MID,LEI,5200000,0,37,1.08823529411765,2.09276018099547E-07,7.11538461538462E-06,0,89155,0,11,0,0,0,1,0,7.1,26,-3,0,37,3,0,0,0.2,1,0,3,0,2,0.1,79794,0,-1,0,0,714,10,0,0,129,Newcastle,Man Utd,Chelsea,Tottenham,,1,0,0.5,0.5,36.9
Isaac,Price,MID,EVE,4500000,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,-1,0,0,0,7,0,0,0,West Ham,Aston Villa,Sheffield United,Wolverhampton,Man City,0,0,0,0,0
Davy,Propper,MID,BHA,4700000,0,9,0.264705882352941,5.63204005006258E-08,1.91489361702128E-06,0,7048,0,2,0,0,0,0,0,1.9,11,-3,0,9,3,0,0,0,0,0,0,0,0,0,1998,0,-1,0,0,209,8,0,0,38,Wolverhampton,West Ham,Man City,Arsenal,,0,0,0,0.1,8.2
Christian,Pulisic,MID,CHE,8300000,4,75,2.20588235294118,2.65768958185684E-07,9.03614457831325E-06,0,1144652,2,18,0,0,0,4,0,9,13024,-2,0,75,2,0.2,0,2,3,0,7,0,2,3.1,645480,0,-1,0,1,1551,1895,0,0,245,Man City,Arsenal,Leicester,Aston Villa,,2.2,0,1.3,1.3,129.9
Jesurun,Rak-Sakyi,MID,CRY,4500000,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,-1,0,0,0,11,0,0,0,Sheffield United,Southampton,Aston Villa,Arsenal,Liverpool,0,0,0,0,0
Kayne,Ramsay,DEF,SOU,4000000,0,-3,-0.0909090909090909,-2.27272727272727E-08,-7.5E-07,0,8048,1,9,0,0,0,0,0,-0.8,145,0,0,-3,0,0,0,0,0,0,0,0,0,0.1,10073,0,-1,0,0,90,80,0,0,5,Liverpool,Crystal Palace,Fulham,Leeds United F.C.,West Ham,0,0,0,0,1.3
Aaron,Ramsdale,GLK,SHU,4600000,3,101,2.9,6.30434782608696E-07,2.19565217391304E-05,0,491468,1,62,0,133,0,0,0,22,1222,-4,0,101,4,0.9,0,4.2,8,0,3,0,0,1.7,123052,0,-1,0,1,3150,487,0,0,605,Crystal Palace,Everton,Newcastle,Burnley,,3.2,2.4,2.2,2.5,94.1
Jacob,Ramsey,MID,AVL,4500000,1,24,0.727272727272727,1.61616161616162E-07,5.33333333333333E-06,0,13577,0,7,0,0,0,0,0,5.3,50,0,0,24,0,0.2,0,0.8,0,0,2,0,0,0.1,16168,0,-1,0,0,491,65,0,0,65,Man Utd,Everton,Crystal Palace,Tottenham,Chelsea,0.8,0.4,0.4,0.4,19.3
Darren,Randolph,GLK,WHU,4300000,0,7,0.205882352941176,4.78796169630643E-08,1.62790697674419E-06,0,29495,0,2,0,3,0,0,0,1.6,47,-2,0,7,2,0,0,0,0,0,1,0,0,0.2,22493,0,-1,0,0,180,44,0,0,33,Everton,Brighton,West Brom,Southampton,,0.1,0.1,0.1,0.1,2.1
,Raphinha,MID,LEE,5400000,4,119,4.4,8.14814814814815E-07,2.2037037037037E-05,0,1589601,3,33,0,0,0,6,0,22,3418,-1,0,119,1,0.2,0,1,11,0,7,0,8,5.2,1972820,0,-1,0,4,2098,37758,0,0,443,Tottenham,Burnley,Southampton,West Brom,,3.9,5.2,4,5.2,226.3
Marcus,Rashford,MID,MUN,9600000,6,166,4.7,4.89583333333333E-07,1.72916666666667E-05,0,2539114,4,34,0,0,0,10,0,17.3,47462,1,0,166,-1,0.3,0,3.2,9,0,12,0,11,12.1,3049675,0,-1,0,3,2799,5038,0,0,515,Aston Villa,Leicester,Liverpool,Fulham,Wolverhampton,12.5,0,5,4.8,250.1
Tim,Ream,DEF,FUL,4200000,0,7,0.205882352941176,4.90196078431373E-08,1.66666666666667E-06,0,18015,0,10,0,0,0,0,0,1.7,19,-3,0,7,3,0,0,0,0,0,0,0,0,0.1,8447,0,-1,0,0,450,19,0,0,78,Burnley,Southampton,Man Utd,Newcastle,,0.1,0.1,0.1,0.1,8.8
Nathan,Redmond,MID,SOU,6400000,6,62,1.87878787878788,2.93560606060606E-07,9.6875E-06,0,87140,1,33,0,0,0,2,0,9.7,395,-1,0,62,1,0.3,0,2.2,3,0,1,0,3,0.3,44779,0,-1,0,1,1527,1141,0,0,223,Liverpool,Crystal Palace,Fulham,Leeds United F.C.,West Ham,2.2,1.3,1.3,0.9,98.4
Harrison,Reed,MID,FUL,4400000,0,66,2.3,5.22727272727273E-07,1.5E-05,0,166701,5,31,0,0,0,0,0,15,912,-1,0,66,1,0.1,0,0.3,0,0,9,0,3,0.6,127213,0,-1,0,0,2122,50,0,0,371,Burnley,Southampton,Man Utd,Newcastle,,1.8,1.5,1.3,1.6,81
Sergio,Reguilon,DEF,TOT,5600000,0,80,3.3,5.89285714285714E-07,1.42857142857143E-05,0,995090,5,27,0,0,0,0,0,14.3,4574,1,0,80,-1,0.5,0,3,4,0,7,0,5,4.4,1251466,0,-1,0,0,1974,4551,0,0,366,Leeds United F.C.,Wolverhampton,Aston Villa,Leicester,,3.1,4.2,3.6,3.1,82.3
,Rhys Williams,DEF,LIV,4000000,7,13,0.393939393939394,9.84848484848485E-08,3.25E-06,0,52314,0,3,0,0,0,0,0,3.2,132,0,0,13,0,0.4,0,1.8,1,0,1,0,0,0.2,59888,0,-1,0,0,306,777,0,0,65,Southampton,Man Utd,West Brom,Burnley,Crystal Palace,0.4,0.2,0.2,0.2,7.8
Declan,Rice,MID,WHU,4700000,0,76,2.6,5.53191489361702E-07,1.61702127659574E-05,0,454166,2,35,0,0,0,1,0,16.2,1090,-3,0,76,3,0,0,0,2,0,10,0,1,1.8,237484,0,-1,0,0,2610,63,0,0,474,Everton,Brighton,West Brom,Southampton,,0,0,0,2.2,108.6
Lewis,Richards,DEF,WOL,4000000,0,0,0,0,0,0,2391,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3133,0,-1,0,0,0,29,0,0,0,Brighton,Tottenham,Everton,Man Utd,,0,0,0,0,0
Lewis,Richardson,FWD,BUR,4500000,0,2,0.0588235294117647,1.30718954248366E-08,4.44444444444444E-07,0,17775,0,0,0,0,0,0,0,0.4,129,0,0,2,0,0,0,0,0,0,0,0,0,0.1,21148,0,-1,0,0,3,87,0,0,5,Fulham,Leeds United F.C.,Liverpool,Sheffield United,,0,0,0,0,0
,Richarlison,FWD,EVE,7800000,3,110,3.5,4.48717948717949E-07,1.41025641025641E-05,0,1871303,3,32,0,0,0,6,0,14.1,8490,-2,0,110,2,0.3,0,2.4,15,0,9,0,6,8,1738360,0,-1,0,1,2560,7507,0,1,366,West Ham,Aston Villa,Sheffield United,Wolverhampton,Man City,7.2,4,3,3.2,176.3
Jairo,Riedewald,MID,CRY,4400000,3,62,1.87878787878788,4.26997245179063E-07,1.40909090909091E-05,0,245140,3,35,0,0,0,2,0,14.1,405,-1,0,62,1,0.3,0,1.2,4,0,4,0,0,0.7,271617,0,-1,0,1,1712,159,0,0,241,Sheffield United,Southampton,Aston Villa,Arsenal,Liverpool,2.4,1,0.9,0.9,50.5
Matt,Ritchie,MID,NEW,4900000,8,39,1.14705882352941,2.34093637454982E-07,7.95918367346939E-06,0,11415,1,18,0,0,0,0,0,8,258,-1,0,39,1,1.1,0,5.5,2,0,1,0,4,0.1,7989,1,-1,0,1,1084,1670,0,0,175,Leicester,Man City,Sheffield United,Fulham,,0.6,0.6,1,0.6,61.9
,Roberto,GLK,WHU,4500000,0,0,0,0,0,0,1008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,415,0,-1,0,0,0,0,0,0,0,Everton,Brighton,West Brom,Southampton,,0,0,0,0,0
Tyler,Roberts,MID,LEE,4600000,1,41,1.20588235294118,2.62148337595908E-07,8.91304347826087E-06,0,14391,3,18,0,0,0,0,0,8.9,188,-4,0,41,4,0.4,0,1.8,0,0,4,0,2,0.1,13217,0,-1,0,0,1284,248,0,0,140,Tottenham,Burnley,Southampton,West Brom,,0.6,0.7,0.6,0.7,60
Andrew,Robertson,DEF,LIV,7100000,6,135,4,5.63380281690141E-07,1.90140845070423E-05,0,2448058,2,39,0,0,0,1,0,19,5258,1,0,135,-1,0.4,0,2.8,14,0,10,0,6,14.5,2462680,0,-1,0,2,3024,19398,0,0,720,Southampton,Man Utd,West Brom,Burnley,Crystal Palace,9.2,4.9,4.2,4.3,194.8
Antonee,Robinson,DEF,FUL,4400000,1,57,2,4.54545454545455E-07,1.29545454545455E-05,0,36204,4,28,0,0,0,0,0,13,88,-1,0,57,1,0.3,0,1.3,1,0,5,0,0,0.2,36486,0,-1,0,0,2159,176,0,1,393,Burnley,Southampton,Man Utd,Newcastle,,1.1,1.2,1.9,1.3,110.8
Hal,Robson-Kanu,FWD,WBA,5200000,0,14,0.411764705882353,7.91855203619909E-08,2.69230769230769E-06,0,34727,2,7,0,0,0,0,0,2.7,40,-3,0,14,3,0,0,0.2,0,0,0,0,0,0.1,11838,0,-1,0,0,345,23,0,0,13,Arsenal,Liverpool,West Ham,Leeds United F.C.,,0.2,0.2,0.2,0.2,8.5
Marek,Rodak,GLK,FUL,4300000,0,1,0.0294117647058824,6.83994528043776E-09,2.32558139534884E-07,0,35067,0,3,0,2,0,0,0,0.2,28,-2,0,1,2,0,0,0,0,0,0,0,0,0.2,14180,0,-1,0,0,90,46,0,0,11,Burnley,Southampton,Man Utd,Newcastle,,0,0,0,0,1.8
Joe,Rodon,DEF,TOT,5000000,0,26,0.764705882352941,1.52941176470588E-07,5.2E-06,0,13514,0,12,0,0,0,0,0,5.2,196,0,0,26,0,0,0,0.2,3,0,2,0,0,0.1,17508,0,-1,0,1,731,24,0,0,164,Leeds United F.C.,Wolverhampton,Aston Villa,Leicester,,0.4,0.4,0.4,0.4,17.5
,Rodrigo,FWD,LEE,5700000,7,64,2.8,4.91228070175439E-07,1.12280701754386E-05,0,822050,3,21,0,0,0,4,0,11.2,349,-3,0,64,3,0.4,0,2,10,0,2,0,3,1.9,391067,0,-1,0,2,1125,1888,0,0,238,Tottenham,Burnley,Southampton,West Brom,,2.5,2.5,2.4,2.7,110.9
,Rodrigo,MID,MCI,5300000,2,85,2.7,5.09433962264151E-07,1.60377358490566E-05,0,74285,4,21,0,0,0,2,0,16,305,-2,0,85,2,0.8,0,4.3,5,0,13,0,1,0.4,56086,0,-1,0,0,2533,904,0,0,491,Chelsea,Newcastle,Brighton,Everton,,1.9,2.1,2.1,1.9,139.3
Jay,Rodriguez,FWD,BUR,5700000,1,52,1.52941176470588,2.68317853457172E-07,9.12280701754386E-06,0,98778,3,23,0,0,0,1,0,9.1,235,-3,0,52,3,0.2,0,1,2,0,4,0,3,0.3,64555,0,-1,0,1,1203,93,0,0,120,Fulham,Leeds United F.C.,Liverpool,Sheffield United,,1.1,0.8,0.8,1.1,61.4
James,Rodriguez,MID,EVE,7700000,0,100,4.5,5.84415584415584E-07,1.2987012987013E-05,0,4178348,3,26,0,0,0,6,0,13,8616,2,0,100,-2,0.2,0,1.8,11,0,5,0,5,8.1,3802316,0,-1,0,1,1686,198,0,0,422,West Ham,Aston Villa,Sheffield United,Wolverhampton,Man City,0,5.9,4.2,4.1,142.7
Marcos,Rojo,DEF,MUN,4800000,0,0,0,0,0,0,4662,0,0,0,0,0,0,0,0,4,-2,0,0,2,0,0,0,0,0,0,0,0,0,1048,0,-1,0,0,0,0,0,0,0,Aston Villa,Leicester,Liverpool,Fulham,Wolverhampton,0,0,0,0,0
Sergio,Romero,GLK,MUN,4900000,0,0,0,0,0,0,8237,0,0,0,0,0,0,0,0,2,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,509,0,-1,0,0,0,0,0,0,0,Aston Villa,Leicester,Liverpool,Fulham,Wolverhampton,0,0,0,0,0
Danny,Rose,DEF,TOT,4700000,0,0,0,0,0,0,26909,0,0,0,0,0,0,0,0,6,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,3535,0,-1,0,0,0,0,0,0,0,Leeds United F.C.,Wolverhampton,Aston Villa,Leicester,,0,0,0,0,0
John,Ruddy,GLK,WOL,4300000,0,1,0.0294117647058824,6.83994528043776E-09,2.32558139534884E-07,0,18289,0,0,0,0,0,0,0,0.2,49,-2,0,1,2,0,0,0,0,0,0,0,0,0.2,7433,0,-1,0,0,1,18,0,0,3,Brighton,Tottenham,Everton,Man Utd,,0,0,0,0,0
Antonio,Rudiger,DEF,CHE,4700000,2,83,2.44117647058824,5.19399249061327E-07,1.76595744680851E-05,0,455725,0,7,0,0,0,0,0,17.7,12313,-3,0,83,3,0.7,0,3.4,8,0,11,0,0,5.7,739431,1,-1,0,0,1530,4913,0,0,387,Man City,Arsenal,Leicester,Aston Villa,,5,0,1.8,2.4,55.8
Runar Alex,Runarsson,GLK,ARS,4400000,0,1,0.0294117647058824,6.68449197860963E-09,2.27272727272727E-07,0,5235,0,0,0,2,0,0,0,0.2,21,-1,0,1,1,0,0,0,0,0,0,0,0,0,5448,0,-1,0,0,15,3,0,0,8,West Brom,Chelsea,Crystal Palace,Brighton,,0,0,0,0,1.7
Mathew,Ryan,GLK,ARS,4100000,0,37,1.08823529411765,2.65423242467719E-07,9.02439024390244E-06,0,1302876,1,21,0,24,0,0,0,9,1493,-4,0,37,4,0.4,0,1.6,0,0,3,0,0,5.8,511546,0,-1,0,0,1260,715,0,0,216,West Brom,Chelsea,Crystal Palace,Brighton,,1.1,0,0.6,0.5,20.6
Allan,Saint-Maximin,MID,NEW,5100000,2,77,2.26470588235294,4.44059976931949E-07,1.50980392156863E-05,0,1655343,0,22,0,0,0,3,0,15.1,2632,-4,0,77,4,0.6,0,3,5,0,5,0,5,2.9,413909,0,-1,0,1,1330,7178,0,0,254,Leicester,Man City,Sheffield United,Fulham,,1.4,1.2,2.7,1.8,107.7
Romain,Saiss,DEF,WOL,4900000,0,97,3.9,7.95918367346939E-07,1.97959183673469E-05,0,2377856,2,36,0,0,0,3,0,19.8,7666,-1,1,97,1,0.5,0,2.5,11,0,8,0,0,6.4,2447855,0,-1,0,2,2227,692,-1,0,445,Brighton,Tottenham,Everton,Man Utd,,4.4,3.9,4,4.9,94.5
Bukayo,Saka,MID,ARS,5100000,8,111,3.7,7.25490196078431E-07,2.17647058823529E-05,0,1832953,1,30,0,0,0,5,0,21.8,17054,-4,0,111,4,0.5,0,2.4,8,0,8,0,5,7.6,1876269,1,-1,0,2,2474,3517,0,0,412,West Brom,Chelsea,Crystal Palace,Brighton,,7.2,0,3.3,3.3,209.5
Mamadou,Sakho,DEF,CRY,4400000,0,4,0.121212121212121,2.75482093663912E-08,9.09090909090909E-07,0,30587,0,8,0,0,0,0,0,0.9,33,-1,0,4,1,0,0,0,0,0,0,0,0,0.1,26455,0,-1,0,0,275,7,0,0,33,Sheffield United,Southampton,Aston Villa,Arsenal,Liverpool,0,0,0,0.1,4.5
Mohamed,Salah,MID,LIV,12700000,6,205,6.2,4.88188976377953E-07,1.61417322834646E-05,0,5792914,0,38,0,0,0,20,0,16.1,8404,7,0,205,-7,0.3,0,4,18,0,9,0,5,36.8,6046508,0,-1,0,4,2717,55906,0,0,598,Southampton,Man Utd,West Brom,Burnley,Crystal Palace,13.9,8.4,8.8,6.8,334.1
William,Saliba,DEF,ARS,4000000,0,0,0,0,0,0,227990,0,0,0,0,0,0,0,0,38,-5,0,0,5,0,0,0,0,0,0,0,0,0.5,30961,0,-1,0,0,0,0,0,0,0,West Brom,Chelsea,Crystal Palace,Brighton,,0,0,0,0,0
Mohammed,Salisu,DEF,SOU,4300000,1,11,0.333333333333333,7.75193798449612E-08,2.55813953488372E-06,0,23346,0,13,0,0,0,0,0,2.6,100,-2,0,11,2,0.2,0,1,0,0,0,0,0,0.1,5641,0,-1,0,0,571,86,0,0,72,Liverpool,Crystal Palace,Fulham,Leeds United F.C.,West Ham,0.4,0.2,0.2,0.2,17.5
Mbwana,Samatta,FWD,AVL,5900000,0,0,0,0,0,0,8471,0,0,0,0,0,0,0,0,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,1633,0,-1,0,0,0,0,0,0,0,Man Utd,Everton,Crystal Palace,Tottenham,Chelsea,0,0,0,0,0
Davinson,Sanchez,DEF,TOT,5200000,0,42,1.23529411764706,2.37556561085973E-07,8.07692307692308E-06,0,106257,1,20,0,0,0,0,0,8.1,462,-3,0,42,3,0,0,0,3,0,4,0,0,0.8,71223,1,-1,0,0,1396,71,0,0,240,Leeds United F.C.,Wolverhampton,Aston Villa,Leicester,,0.6,1,0.8,0.6,42.5
Robert,Sanchez,GLK,BHA,4600000,1,97,4,8.69565217391304E-07,2.10869565217391E-05,0,210857,1,22,0,60,0,0,0,21.1,2403,1,0,97,-1,1,0,4.5,8,0,10,0,0,3.6,481006,0,-1,0,3,2160,2385,0,0,467,Wolverhampton,West Ham,Man City,Arsenal,,5,5.4,5.4,5.3,49.7
Max,Sanders,MID,BHA,4500000,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,-1,0,0,0,0,0,0,0,Wolverhampton,West Ham,Man City,Arsenal,,0,0,0,0,0
Morgan,Sanson,MID,AVL,5500000,0,10,0.303030303030303,5.50964187327824E-08,1.81818181818182E-06,0,628,3,4,0,0,0,0,0,1.8,9,0,0,10,0,0,0,0,0,0,1,0,0,0,693,0,-1,0,0,288,3,0,0,29,Man Utd,Everton,Crystal Palace,Tottenham,Chelsea,0,0,0.2,0.2,6.2
Matija,Sarkic,GLK,WOL,4400000,0,0,0,0,0,0,8005,0,0,0,0,0,0,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,979,0,-1,0,0,0,0,0,0,0,Brighton,Tottenham,Everton,Man Utd,,0,0,0,0,0
Romaine,Sawyers,MID,WBA,4600000,0,33,1.7,3.69565217391304E-07,7.17391304347826E-06,0,5866,2,42,0,0,0,0,0,7.2,9,-4,0,33,4,0,0,0,0,0,1,0,0,0,3195,1,-1,0,0,1486,2,0,0,196,Arsenal,Liverpool,West Ham,Leeds United F.C.,,0.9,0.8,1,0.9,26.7
Dane,Scarlett,FWD,TOT,4500000,0,1,0.0294117647058824,6.5359477124183E-09,2.22222222222222E-07,0,3926,0,0,0,0,0,0,0,0.2,67,0,0,1,0,0,0,0,0,0,0,0,0,0,4973,0,-1,0,0,1,48,0,0,3,Leeds United F.C.,Wolverhampton,Aston Villa,Leicester,,0,0,0,0,0
Fabian,Schar,DEF,NEW,4800000,0,23,0.676470588235294,1.4093137254902E-07,4.79166666666667E-06,0,19885,4,21,0,0,0,0,0,4.8,53,-2,0,23,2,-0.1,0,-0.5,1,0,2,0,0,0.1,18817,0,-1,0,0,1238,67,0,1,145,Leicester,Man City,Sheffield United,Fulham,,0,0,0,0.3,32.4
Jeffrey,Schlupp,MID,CRY,5300000,4,61,1.84848484848485,3.48770726129217E-07,1.15094339622642E-05,0,20761,2,20,0,0,0,2,0,11.5,42,-2,0,61,2,0.3,0,1.5,3,0,5,0,3,0.1,15542,0,-1,0,1,1203,28,0,0,180,Sheffield United,Southampton,Aston Villa,Arsenal,Liverpool,2.4,1,0.9,0.9,78.4
Kasper,Schmeichel,GLK,LEI,5400000,2,128,3.6,6.66666666666667E-07,2.37037037037037E-05,0,980575,0,44,0,83,0,0,0,23.7,12640,-1,0,128,1,0.4,0,2.4,6,0,11,0,0,10.1,716188,0,-1,0,3,3240,473,0,0,611,Newcastle,Man Utd,Chelsea,Tottenham,,7.9,0,3.8,3.5,72.7
,Sean Longstaff,MID,NEW,4600000,1,36,1.05882352941176,2.30179028132992E-07,7.82608695652174E-06,0,14317,2,26,0,0,0,0,0,7.8,42,-4,0,36,4,0.4,0,1.8,1,0,1,0,1,0.1,8965,0,-1,0,0,1290,43,0,0,157,Leicester,Man City,Sheffield United,Fulham,,0.5,0.5,0.8,0.5,46.7
