FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Harry,Lewis,GLK,SOU,4000000,0,0,0,0,0,0,1871,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3615,0,-1,0,0,0,8,0,0,0,Burnley,West Brom,Crystal Palace,Leicester,Liverpool,0,0,0,0,0,0,0,0,0,0,0
Jamal,Lewis,DEF,NEW,4200000,0,43,1.9,4.52380952380952E-07,1.02380952380952E-05,0,475401,4,37,0,0,0,0,0,10.2,1122,-3,0,43,3,0.1,0,0.6,3,0,3,0,1,1.4,436467,0,-1,0,1,1827,70,0,0,258,Brighton,Tottenham,Burnley,West Ham,Liverpool,1.4,1.4,1.2,1.9,2,1.7,1.4,2.1,1.6,1.7,54.1
Victor,Lindelof,DEF,MUN,4800000,0,86,3.9,8.125E-07,1.79166666666667E-05,0,229055,0,21,0,0,0,1,0,17.9,167,-2,0,86,2,0.9,0,4.4,3,0,9,0,1,1.2,175253,0,-1,0,0,1955,600,0,0,417,Brighton,Tottenham,Burnley,Leeds United F.C.,Liverpool,0,4,4.2,3.9,4.1,4.8,5.1,3.8,4.4,5.1,53.9
Jesse,Lingard,MID,WHU,6100000,10,54,1.92857142857143,3.1615925058548E-07,8.85245901639344E-06,0,318900,1,7,0,0,0,5,0,8.9,5031,1,0,54,-1,1,1,6,6,0,3,0,3,14,1418874,0,-1,0,2,617,36007,0,0,159,Arsenal,Wolverhampton,Leicester,Newcastle,Chelsea,1.1,1,1,1.2,1.3,1.4,1.2,1.2,1.4,1.5,56.8
Jake,Livermore,MID,WBA,4700000,0,23,1.4,2.97872340425532E-07,4.8936170212766E-06,0,14929,2,34,0,0,0,0,0,4.9,3,-3,0,23,3,0,0,0,0,0,1,0,0,0,5347,1,-1,0,0,1225,2,0,1,99,Chelsea,Southampton,Leicester,Aston Villa,Wolverhampton,0,0.7,0.8,0.7,0.7,0.8,0.7,0.7,0.7,0.7,25.9
Diego,Llorente,DEF,LEE,4400000,2,18,0.642857142857143,1.46103896103896E-07,4.09090909090909E-06,0,4715,1,7,0,0,0,0,0,4.1,59,-1,0,18,1,0.6,0,2.8,0,0,2,0,0,0.1,6781,0,-1,0,0,540,40,0,0,117,Fulham,Sheffield United,Man City,Liverpool,Man Utd,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,22.6
Hugo,Lloris,GLK,TOT,5600000,0,113,4,7.14285714285714E-07,2.01785714285714E-05,0,683147,0,30,0,80,0,0,0,20.2,1679,1,0,113,-1,0.6,0,3.3,11,0,9,0,0,6.5,722854,0,-1,0,0,2520,394,0,0,511,Aston Villa,Newcastle,Man Utd,Everton,Sheffield United,5.1,3.9,5,4.3,0,4.8,4.1,5.6,5,4.5,60.8
Giovani,Lo Celso,MID,TOT,6900000,0,20,0.714285714285714,1.0351966873706E-07,2.89855072463768E-06,0,46894,3,4,0,0,0,1,0,2.9,19,-1,0,20,1,0,0,0,0,0,2,0,1,0.4,14004,0,-1,0,0,433,35,0,0,71,Aston Villa,Newcastle,Man Utd,Everton,Sheffield United,0.4,0.4,0.4,0.4,0,0.4,0.4,0.4,0.4,0.4,32.7
Ruben,Loftus-Cheek,MID,FUL,5900000,0,57,1.96551724137931,3.33138515488019E-07,9.66101694915254E-06,0,33198,3,18,0,0,0,1,0,9.7,394,-1,0,57,1,0.3,0,1.8,0,0,10,0,0,0.3,32969,0,-1,0,0,1717,34,0,0,159,Leeds United F.C.,Aston Villa,Wolverhampton,Arsenal,Chelsea,1.1,1.2,1.3,1.3,0,1.3,1.5,1.3,1.1,1.3,82.4
Andy,Lonergan,GLK,WBA,4000000,0,0,0,0,0,0,2087,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3884,0,-1,0,0,0,16,0,0,0,Chelsea,Southampton,Leicester,Aston Villa,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0
Kevin,Long,DEF,BUR,4300000,0,14,0.482758620689655,1.12269446672013E-07,3.25581395348837E-06,0,21203,2,13,0,0,0,0,0,3.3,12,-2,0,14,2,0,0,0,1,0,1,0,0,0.2,12878,0,-1,0,0,636,8,0,0,85,Southampton,Newcastle,Man Utd,Wolverhampton,West Ham,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,14
Shane,Long,FWD,SOU,5100000,0,12,1.1,2.15686274509804E-07,2.35294117647059E-06,0,134021,0,6,0,0,0,0,0,2.4,51,-4,0,12,4,0,0,0,0,0,1,0,0,0.4,57958,0,-1,0,0,201,0,0,0,21,Burnley,West Brom,Crystal Palace,Leicester,Liverpool,0,0,0,0,0,0,0,0,0,0,3.4
Nigel,Lonwijk,DEF,WOL,4000000,0,0,0,0,0,0,941,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1231,0,-1,0,0,0,4,0,0,0,West Ham,Fulham,Sheffield United,Burnley,West Brom,0,0,0,0,0,0,0,0,0,0,0
Ademola,Lookman,MID,FUL,5100000,5,95,3.5,6.86274509803922E-07,1.86274509803922E-05,0,306313,4,26,0,0,0,4,0,18.6,4649,1,0,95,-1,0.8,1,4.2,8,0,9,0,4,3.6,584578,0,-1,0,1,2274,1584,0,0,327,Leeds United F.C.,Aston Villa,Wolverhampton,Arsenal,Chelsea,2.9,3,3.2,3.3,0,3.2,3.6,3.2,2.9,3.2,202.7
Jonas,Lossl,GLK,EVE,4300000,0,0,0,0,0,0,10257,0,0,0,0,0,0,0,0,7,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,3190,0,-1,0,0,0,0,0,0,0,Crystal Palace,Brighton,Tottenham,Arsenal,Aston Villa,0,0,0,0,0,0,0,0,0,0,0
Max,Lowe,DEF,SHU,4300000,0,9,0.310344827586207,7.21732157177225E-08,2.09302325581395E-06,0,6134,1,10,0,0,0,0,0,2.1,5,-2,0,9,2,0,0,0,0,0,0,0,0,0,2667,0,-1,0,0,549,3,0,0,49,Leeds United F.C.,Arsenal,Wolverhampton,Brighton,Tottenham,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,18.4
Matthew,Lowton,DEF,BUR,4400000,0,82,3.3,7.5E-07,1.86363636363636E-05,0,278742,4,29,0,0,0,1,0,18.6,1399,-1,1,82,1,0.5,0,2.2,6,0,8,0,0,2.5,457435,0,-1,0,1,2250,794,-1,0,402,Southampton,Newcastle,Man Utd,Wolverhampton,West Ham,0,2.8,3.2,3.9,4.1,4.1,4,3.1,3.9,3.1,73.8
,Lucas Moura,MID,TOT,6600000,0,57,2.03571428571429,3.08441558441558E-07,8.63636363636364E-06,0,203933,0,13,0,0,0,3,0,8.6,2037,-4,0,57,4,0.6,0,4,2,0,3,0,2,2.1,184057,0,-1,0,0,1002,643,0,0,165,Aston Villa,Newcastle,Man Utd,Everton,Sheffield United,1.1,1.4,1,1.6,0,2.3,1.3,1.5,1.1,1.2,61.3
John,Lundstram,MID,SHU,4900000,0,43,1.8,3.6734693877551E-07,8.77551020408163E-06,0,746948,7,35,0,0,0,0,0,8.8,55,-6,0,43,6,0.4,1,2,2,0,3,0,2,1.3,46436,0,-1,0,0,1828,11,0,1,220,Leeds United F.C.,Arsenal,Wolverhampton,Brighton,Tottenham,0,1,1,0.9,1.2,0.9,1.3,1.2,1,1.5,77.9
Alexis,Mac Allister,MID,BHA,5300000,1,38,1.35714285714286,2.56064690026954E-07,7.16981132075472E-06,0,7049,1,7,0,0,0,1,0,7.2,31,-2,0,38,2,0.2,0,1.2,3,0,4,0,1,0,4546,0,-1,0,0,820,6,0,0,112,Newcastle,Man Utd,Everton,Chelsea,Sheffield United,0.7,0.7,0.7,0.7,1.1,0.7,0.7,0.7,0.7,0.7,48.3
Matt,Macey,GLK,ARS,4000000,0,0,0,0,0,0,143097,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,1,171821,0,-1,0,0,0,0,0,0,0,West Ham,Liverpool,Sheffield United,Fulham,Everton,0,0,0,0,0,0,0,0,0,0,0
James,Maddison,MID,LEI,7100000,0,119,5.2,7.32394366197183E-07,1.67605633802817E-05,0,2142280,4,19,0,0,0,8,0,16.8,3139,1,0,119,-1,0.3,0,1.8,12,0,9,0,7,4.3,2255477,0,-1,0,3,1624,721,0,0,399,Man City,West Ham,West Brom,Crystal Palace,Southampton,0,0,5.4,6.3,5.6,5.7,5.9,5.3,5.7,4.9,167.7
Frankie,Maguire,MID,SHU,4400000,0,0,0,0,0,0,409,0,0,0,0,0,0,0,0,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,551,0,-1,0,0,0,13,0,0,0,Leeds United F.C.,Arsenal,Wolverhampton,Brighton,Tottenham,0,0,0,0,0,0,0,0,0,0,0
Harry,Maguire,DEF,MUN,5500000,0,113,3.9,7.09090909090909E-07,2.05454545454545E-05,0,511036,8,32,0,0,0,2,0,20.5,713,0,0,113,0,1.1,0,6.2,8,0,12,0,2,5.2,580356,0,-1,0,1,2610,2030,0,0,558,Brighton,Tottenham,Burnley,Leeds United F.C.,Liverpool,0,4,4.2,3.9,4.1,4.8,5.1,3.8,4.4,5.1,112.6
Riyad,Mahrez,MID,MCI,8100000,0,129,4.3,5.30864197530864E-07,1.59259259259259E-05,0,1755298,0,18,0,0,0,9,0,15.9,3070,-4,0,129,4,0.9,0,7.3,15,0,9,0,6,7,2087054,0,-1,0,4,1624,14892,0,0,456,Leicester,Leeds United F.C.,Aston Villa,Crystal Palace,Chelsea,0,4.1,4.3,3.9,0,3.6,4.4,4.4,4.4,4.2,190.7
Ainsley,Maitland-Niles,DEF,WBA,4600000,0,50,1.72413793103448,3.74812593703148E-07,1.08695652173913E-05,0,173185,1,11,0,0,0,0,0,10.9,178,-4,0,50,4,1,0,4.4,1,0,5,0,1,0.9,89170,0,-1,0,0,1115,87,0,0,194,Chelsea,Southampton,Leicester,Aston Villa,Wolverhampton,0,1,1.2,1.2,1.5,1.8,1.5,1.5,1.6,1.1,32.4
Josh,Maja,FWD,FUL,5500000,1,25,0.862068965517241,1.56739811912226E-07,4.54545454545455E-06,0,75569,0,3,0,0,0,2,0,4.5,3729,0,0,25,0,0.3,0,1.5,3,0,4,0,0,1.3,178237,0,-1,0,1,549,238,0,0,74,Leeds United F.C.,Aston Villa,Wolverhampton,Arsenal,Chelsea,0.4,0.4,0.4,0.4,0,0.4,0.4,0.4,0.4,0.4,34.6
Anthony,Mancini,MID,BUR,4400000,0,0,0,0,0,0,1068,0,0,0,0,0,0,0,0,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,1315,0,-1,0,0,0,9,0,0,0,Southampton,Newcastle,Man Utd,Wolverhampton,West Ham,0,0,0,0,0,0,0,0,0,0,0
Sadio,Mane,MID,LIV,11800000,0,120,4.6,3.89830508474576E-07,1.01694915254237E-05,0,2245640,3,26,0,0,0,7,0,10.2,630,-2,0,120,2,0.2,0,2.6,8,0,7,0,8,4.8,1614463,0,-1,0,2,2167,1152,0,0,344,Arsenal,Aston Villa,Leeds United F.C.,Newcastle,Man Utd,0,5,3.7,5.1,4.8,4.5,4.8,5.8,6,4.6,230.9
Javier,Manquillo,DEF,NEW,4200000,1,27,0.964285714285714,2.29591836734694E-07,6.42857142857143E-06,0,40375,1,15,0,0,0,0,0,6.4,14,-3,0,27,3,0.1,0,0.4,0,0,3,0,0,0.2,22277,0,-1,0,0,815,9,0,0,133,Brighton,Tottenham,Burnley,West Ham,Liverpool,0.5,0.5,0.5,0.6,0.7,0.5,0.5,0.7,0.5,0.6,22
Fernando,Marcal,DEF,WOL,4700000,0,18,0.620689655172414,1.32061628760088E-07,3.82978723404255E-06,0,43997,2,9,0,0,0,0,0,3.8,8,-3,0,18,3,0,0,0.2,0,0,1,0,0,0.1,27704,0,-1,0,0,611,2,0,0,102,West Ham,Fulham,Sheffield United,Burnley,West Brom,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,16.1
Solomon,March,MID,BHA,5000000,0,69,3.3,6.6E-07,1.38E-05,0,287801,0,25,0,0,0,2,0,13.8,107,0,0,69,0,0,0,0,6,0,7,0,2,0.4,296241,0,-1,0,1,1670,6,0,0,283,Newcastle,Man Utd,Everton,Chelsea,Sheffield United,0,0,0,0,0,0,0,0,0,0,110.5
Pablo,Mari,DEF,ARS,4400000,1,21,0.75,1.70454545454545E-07,4.77272727272727E-06,0,30365,1,7,0,0,0,0,0,4.8,86,-1,0,21,1,0.3,0,1.4,1,0,2,0,0,0.1,34928,0,-1,0,0,630,28,0,0,117,West Ham,Liverpool,Sheffield United,Fulham,Everton,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,13.8
Christian,Marques,DEF,WOL,3900000,0,0,0,0,0,0,5421,0,0,0,0,0,0,0,0,54,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,11258,0,-1,0,0,0,76,0,0,0,West Ham,Fulham,Sheffield United,Burnley,West Brom,0,0,0,0,0,0,0,0,0,0,0
Anthony,Martial,FWD,MUN,8600000,0,75,3.4,3.95348837209302E-07,8.72093023255814E-06,0,1718588,0,23,0,0,0,4,0,8.7,1031,-4,0,75,4,0.2,0,1.6,3,0,4,0,7,3.6,1134186,0,-1,0,2,1477,76,0,1,238,Brighton,Tottenham,Burnley,Leeds United F.C.,Liverpool,0,3.2,3.3,3.3,3.3,3.2,3.1,3,3.1,3.1,126.8
David,Martin,GLK,WHU,3900000,0,0,0,0,0,0,391209,0,0,0,0,0,0,0,0,604,-1,0,0,1,0,0,0,0,0,0,0,0,5.5,257260,0,-1,0,0,0,471,0,0,0,Arsenal,Wolverhampton,Leicester,Newcastle,Chelsea,0,0,0,0,0,0,0,0,0,0,0
,Martinelli,MID,ARS,4900000,1,10,0.357142857142857,7.28862973760933E-08,2.04081632653061E-06,0,85351,0,0,0,0,0,0,0,2,36,-1,0,10,1,0,0,0.2,0,0,2,0,0,0.1,85831,0,-1,0,0,216,42,0,0,21,West Ham,Liverpool,Sheffield United,Fulham,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,11.1
Emiliano,Martinez,GLK,AVL,5400000,0,152,5.6,1.03703703703704E-06,2.81481481481481E-05,0,1267550,0,28,0,98,0,0,0,28.1,2783,9,0,152,-9,0.7,0,4,23,0,14,0,0,41.5,3814266,0,-1,1,2,2430,4088,0,0,630,Tottenham,Fulham,Liverpool,Man City,West Brom,6.9,7,8,7.4,7.4,7.1,7.2,7,7,6.8,75.4
Arthur,Masuaku,DEF,WHU,4300000,0,37,1.32142857142857,3.07308970099668E-07,8.6046511627907E-06,0,233354,1,12,0,0,0,0,0,8.6,32,-2,0,37,2,0,0,0,4,0,4,0,1,0.4,221062,0,-1,0,1,850,4,0,0,179,Arsenal,Wolverhampton,Leicester,Newcastle,Chelsea,0,1,0.7,0.7,0.8,0.7,0.7,0.7,0.9,0.8,37.5
Juan,Mata,MID,MUN,5800000,0,20,0.689655172413793,1.18906064209275E-07,3.44827586206897E-06,0,17368,0,3,0,0,0,0,0,3.4,16,-2,0,20,2,0,0,0.2,0,0,1,0,3,0.1,11077,0,-1,0,0,336,5,0,0,79,Brighton,Tottenham,Burnley,Leeds United F.C.,Liverpool,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,25.6
Jean-Philippe,Mateta,FWD,CRY,5600000,0,12,0.413793103448276,7.38916256157635E-08,2.14285714285714E-06,0,10863,0,4,0,0,0,1,0,2.1,77,-4,0,12,4,0.3,0,1.8,2,0,0,0,0,0.1,14485,0,-1,0,0,168,22,0,0,36,Everton,Chelsea,Southampton,Leicester,Man City,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,11.8
Nemanja,Matic,MID,MUN,4700000,0,29,1,2.12765957446809E-07,6.17021276595745E-06,0,28539,2,14,0,0,0,0,0,6.2,26,-3,0,29,3,0.3,0,1.2,0,0,4,0,1,0.2,16576,0,-1,0,0,912,18,0,0,170,Brighton,Tottenham,Burnley,Leeds United F.C.,Liverpool,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,38.4
Joel,Matip,DEF,LIV,5400000,0,42,4.2,7.77777777777778E-07,7.77777777777778E-06,0,297235,2,5,0,0,0,1,0,7.8,38,-1,0,42,1,0,0,0,5,0,3,0,2,0.4,269570,0,-1,0,1,690,11,0,0,194,Arsenal,Aston Villa,Leeds United F.C.,Newcastle,Man Utd,0,0,0,0,0,0,0,0,0,0,30.6
,Matty Longstaff,MID,NEW,4800000,0,10,0.357142857142857,7.44047619047619E-08,2.08333333333333E-06,0,3816,0,8,0,0,0,0,0,2.1,4,-2,0,10,2,0,0,0,0,0,1,0,0,0,1554,0,-1,0,0,376,2,0,0,47,Brighton,Tottenham,Burnley,West Ham,Liverpool,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7
Neal,Maupay,FWD,BHA,6200000,8,97,3.6,5.80645161290323E-07,1.56451612903226E-05,0,943863,1,29,0,0,0,8,0,15.6,6378,-3,-1,97,3,0.6,1,3.8,12,0,8,0,2,4,1063093,0,-1,0,2,2046,884,1,0,308,Newcastle,Man Utd,Everton,Chelsea,Sheffield United,4.2,3.6,3.2,3,4.2,3.3,3.4,3.3,2.9,3.8,172.1
Alfie,Mawson,DEF,FUL,4300000,0,0,0,0,0,0,1683,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0,378,0,-1,0,0,0,0,0,0,0,Leeds United F.C.,Aston Villa,Wolverhampton,Arsenal,Chelsea,0,0,0,0,0,0,0,0,0,0,0
Luke,Mbete,DEF,MCI,4000000,0,0,0,0,0,0,1079,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1244,0,-1,0,0,0,6,0,0,0,Leicester,Leeds United F.C.,Aston Villa,Crystal Palace,Chelsea,0,0,0,0,0,0,0,0,0,0,0
James,McArthur,MID,CRY,5200000,0,45,1.55172413793103,2.9840848806366E-07,8.65384615384615E-06,0,19597,3,26,0,0,0,0,0,8.7,11,-3,0,45,3,0,0,0,3,0,4,0,2,0.1,8036,0,-1,0,0,1465,1,0,0,228,Everton,Chelsea,Southampton,Leicester,Man City,0,0,1,0.8,0.8,0.8,1.1,0.8,0.8,0.8,55.2
Oliver,McBurnie,FWD,SHU,5600000,0,38,1.8,3.21428571428571E-07,6.78571428571429E-06,0,58896,2,24,0,0,0,1,0,6.8,30,-4,0,38,4,0.2,0,1,2,0,0,0,1,0.2,19987,0,-1,0,0,1222,19,0,0,83,Leeds United F.C.,Arsenal,Wolverhampton,Brighton,Tottenham,0,1,1.2,1,1.3,1,1.8,1.3,1.3,1.3,78.7
Alex,McCarthy,GLK,SOU,4500000,0,82,3.3,7.33333333333333E-07,1.82222222222222E-05,0,1892529,2,48,0,73,0,0,0,18.2,4764,0,0,82,0,0.2,0,0.7,7,0,7,0,0,13.4,1341260,0,-1,0,1,2250,551,0,0,445,Burnley,West Brom,Crystal Palace,Leicester,Liverpool,0,3.3,3.6,4.1,0,3.2,4.2,3.8,3.3,3.4,59.5
James,McCarthy,MID,CRY,4300000,0,18,0.620689655172414,1.44346431435445E-07,4.18604651162791E-06,0,263678,1,9,0,0,0,0,0,4.2,71,-2,0,18,2,0.2,0,1,0,0,2,0,0,0.7,140454,0,-1,0,0,538,17,0,0,86,Everton,Chelsea,Southampton,Leicester,Man City,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,13.7
Kevin,McDonald,MID,FUL,4700000,0,0,0,0,0,0,5631,0,0,0,0,0,0,0,0,0,-3,0,0,3,0,0,0,0,0,0,0,0,0,939,0,-1,0,0,0,0,0,0,0,Leeds United F.C.,Aston Villa,Wolverhampton,Arsenal,Chelsea,0,0,0,0,0,0,0,0,0,0,0
Thomas,McGill,GLK,BHA,3900000,0,0,0,0,0,0,8316,0,0,0,0,0,0,0,0,131,-1,0,0,1,0,0,0,0,0,0,0,0,0.4,36409,0,-1,0,0,0,112,0,0,0,Newcastle,Man Utd,Everton,Chelsea,Sheffield United,0,0,0,0,0,0,0,0,0,0,0
John,McGinn,MID,AVL,5500000,0,84,3.2,5.81818181818182E-07,1.52727272727273E-05,0,324216,6,28,0,0,0,1,0,15.3,393,0,0,84,0,0.4,0,2.3,2,0,13,0,6,1,341812,0,-1,0,0,2340,172,0,0,353,Tottenham,Fulham,Liverpool,Man City,West Brom,2.4,2.7,2.6,2,3.3,3.4,2.1,2.4,2.4,2.7,102.8
David,McGoldrick,FWD,SHU,5200000,0,70,2.7,5.19230769230769E-07,1.34615384615385E-05,0,398692,5,26,0,0,0,6,0,13.5,1588,-3,0,70,3,0.3,0,1.4,6,0,6,0,1,1.4,421574,0,-1,0,1,1616,186,0,0,239,Leeds United F.C.,Arsenal,Wolverhampton,Brighton,Tottenham,0,2,2.4,1.9,2.5,2,3.3,2.5,2.5,2.5,116.6
Dwight,McNeil,MID,BUR,5700000,0,85,3.1,5.43859649122807E-07,1.49122807017544E-05,0,85118,1,34,0,0,0,2,0,14.9,135,-3,0,85,3,0.7,0,3.8,6,0,9,0,3,0.4,49805,0,-1,0,1,2316,227,0,0,358,Southampton,Newcastle,Man Utd,Wolverhampton,West Ham,0,2.4,2.9,2.2,2.5,2.6,3,2.6,1.9,3.6,115.1
Scott,McTominay,MID,MUN,4900000,0,78,3.1,6.3265306122449E-07,1.59183673469388E-05,0,184687,1,18,0,0,0,4,0,15.9,380,-1,0,78,1,0.5,0,2.4,4,0,7,0,2,0.8,208391,0,-1,0,1,1607,510,0,0,336,Brighton,Tottenham,Burnley,Leeds United F.C.,Liverpool,0,2.5,2.3,3.1,2.7,1.8,2.4,2,2.5,2.6,86.7
Ben,Mee,DEF,BUR,4900000,0,86,3.9,7.95918367346939E-07,1.75510204081633E-05,0,488116,2,24,0,0,0,2,0,17.6,1398,-1,0,86,1,0.4,0,2.2,7,0,8,0,0,3.3,707641,0,-1,0,1,1973,327,0,0,381,Southampton,Newcastle,Man Utd,Wolverhampton,West Ham,0,3.6,4.1,5,5,5.1,5,3.9,4.9,4,74.6
Benjamin,Mendy,DEF,MCI,5900000,0,31,1.03333333333333,1.75141242937853E-07,5.25423728813559E-06,0,238779,2,8,0,0,0,1,0,5.3,64,-1,0,31,1,0.2,0,1.2,2,0,3,0,0,1.2,169302,0,-1,0,1,603,35,0,0,121,Leicester,Leeds United F.C.,Aston Villa,Crystal Palace,Chelsea,0,0.5,0.5,0.6,0,0.5,0.5,0.5,0.5,0.5,16.4
Edouard,Mendy,GLK,CHE,5100000,0,113,4.7,9.2156862745098E-07,2.2156862745098E-05,0,809894,0,16,0,44,0,0,0,22.2,541,1,0,113,-1,1.3,0,6.6,5,0,14,0,0,7.6,1249655,0,-1,0,0,2160,14996,0,0,497,West Brom,Crystal Palace,Brighton,West Ham,Fulham,0,6.5,5.2,5.5,5.9,6,6.1,6.2,5.3,6.2,36.4
Nampalys,Mendy,MID,LEI,4200000,0,37,1.27586206896552,3.03776683087028E-07,8.80952380952381E-06,0,415845,5,21,0,0,0,0,0,8.8,440,-3,0,37,3,0.1,0,0.6,0,0,4,0,1,1.6,446058,0,-1,0,0,1363,143,0,0,212,Man City,West Ham,West Brom,Crystal Palace,Southampton,0,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,26.1
Teden,Mengi,DEF,MUN,3900000,0,0,0,0,0,0,88971,0,0,0,0,0,0,0,0,95,-1,0,0,1,0,0,0,0,0,0,0,0,0.6,72476,0,-1,0,0,0,0,0,0,0,Brighton,Tottenham,Burnley,Leeds United F.C.,Liverpool,0,0,0,0,0,0,0,0,0,0,0
Illan,Meslier,GLK,LEE,4600000,3,125,4.5,9.78260869565217E-07,2.71739130434783E-05,0,544183,0,46,0,115,0,0,0,27.2,2060,1,0,125,-1,1.3,0,6,19,0,9,0,0,6.8,941057,1,-1,1,5,2520,3274,0,0,632,Fulham,Sheffield United,Man City,Liverpool,Man Utd,6.1,5.6,6,5.6,5.8,5.3,5.1,4.9,4.5,6,86
Max,Meyer,MID,CRY,4700000,0,0,0,0,0,0,5159,0,0,0,0,0,0,0,0,4,-3,0,0,3,0,0,0,0,0,0,0,0,0,2134,0,-1,0,0,0,0,0,0,0,Everton,Chelsea,Southampton,Leicester,Man City,0,0,0,0,0,0,0,0,0,0,0
Kamil,Miazek,GLK,LEE,4000000,0,0,0,0,0,0,117048,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0.8,22749,0,-1,0,0,0,0,0,0,0,Fulham,Sheffield United,Man City,Liverpool,Man Utd,0,0,0,0,0,0,0,0,0,0,0
Luka,Milivojevic,MID,CRY,5600000,0,53,2.1,3.75E-07,9.46428571428571E-06,0,62221,7,36,0,0,0,1,0,9.5,115,-4,0,53,4,0.8,0,4.6,3,0,6,0,1,0.2,13232,0,-1,0,1,1851,378,0,1,270,Everton,Chelsea,Southampton,Leicester,Man City,0,1.5,1.6,1.1,1.1,1.1,1.8,1.3,1.3,1.1,68.5
James,Milner,MID,LIV,5300000,0,36,1.24137931034483,2.34222511385817E-07,6.79245283018868E-06,0,27914,1,7,0,0,0,0,0,6.8,12,-2,0,36,2,0.2,0,1,2,0,3,0,2,0.1,17249,0,-1,0,1,739,13,0,0,169,Arsenal,Aston Villa,Leeds United F.C.,Newcastle,Man Utd,0,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.8,0.6,41.5
Yerry,Mina,DEF,EVE,5500000,0,62,3.3,6E-07,1.12727272727273E-05,0,418196,1,21,0,0,0,2,0,11.3,158,0,0,62,0,0,0,0,5,0,4,0,0,1.7,402939,0,-1,0,1,1637,83,0,0,322,Crystal Palace,Brighton,Tottenham,Arsenal,Aston Villa,0,3.5,3.7,2.9,4.3,3.4,4,3.2,4.1,4.6,63
Takumi,Minamino,MID,SOU,6000000,0,41,1.41379310344828,2.35632183908046E-07,6.83333333333333E-06,0,91584,0,13,0,0,0,3,0,6.8,478,-5,0,41,5,0.4,0,2.5,2,0,2,0,0,0.5,90700,0,-1,0,0,698,455,0,0,136,Burnley,West Brom,Crystal Palace,Leicester,Liverpool,0,1,0.8,0.8,0,0.7,0.7,0.8,0.8,0.7,40.5
Tyrone,Mings,DEF,AVL,5400000,0,108,4.2,7.77777777777778E-07,2E-05,0,1178975,4,27,0,0,0,2,0,20,1771,4,0,108,-4,0.6,0,3,8,0,13,0,1,8.9,1614598,0,-1,0,2,2294,919,0,1,482,Tottenham,Fulham,Liverpool,Man City,West Brom,4.6,5,6,5.6,5.4,4.7,5.2,4.7,4.7,4.5,88.7
Tyrick,Mitchell,DEF,CRY,3800000,0,35,2.7,7.10526315789474E-07,9.21052631578947E-06,0,2349456,1,20,0,0,0,0,0,9.2,3756,-2,0,35,2,0.1,0,0.4,2,0,3,0,1,12,2207164,0,-1,0,1,1170,998,0,0,178,Everton,Chelsea,Southampton,Leicester,Man City,0,0,2.6,1.8,2.2,3.5,2,3.1,3,3.1,29.4
