FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Kevin,McDonald,MID,FUL,4700000,0,0,0,0,0,0,5599,0,0,0,0,0,0,0,0,3,-3,0,0,3,0,0,0,0,0,0,0,0,0,939,0,-1,0,0,0,0,0,0,0,Everton,Burnley,Sheffield United,Crystal Palace,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thomas,McGill,GLK,BHA,4000000,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,722,0,-1,0,0,0,55,0,0,0,Aston Villa,Crystal Palace,West Brom,Leicester,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John,McGinn,MID,AVL,5500000,3,70,3.3,6E-07,1.27272727272727E-05,0,312433,5,24,0,0,0,1,0,12.7,1672,0,0,70,0,0.4,0,2,2,0,11,0,5,0.9,322129,0,-1,0,0,1890,184,0,0,291,Brighton,Leicester,Leeds United F.C.,Wolverhampton,Newcastle,3.2,2.1,3.1,3.1,3.1,0,2.9,2.3,2.1,3.2,3.4,2,2.4,2.7,2.8,83.4
David,McGoldrick,FWD,SHU,5200000,2,63,2.9,5.57692307692308E-07,1.21153846153846E-05,0,322181,3,23,0,0,0,5,0,12.1,6348,-3,0,63,3,0.3,0,1.4,6,0,5,0,1,1.8,379086,0,-1,0,1,1416,6558,0,0,213,West Ham,Fulham,Liverpool,Southampton,Leicester,2,2.6,3,3,2.6,0,2.6,2.5,2.2,2.7,2.5,3.7,2.9,3,2.6,96.5
Dwight,McNeil,MID,BUR,5700000,8,66,3,5.26315789473684E-07,1.15789473684211E-05,0,66724,1,27,0,0,0,1,0,11.6,1820,-3,0,66,3,0.8,0,4.3,3,0,8,0,3,0.5,42621,0,-1,0,0,1856,904,0,0,276,Crystal Palace,Fulham,West Brom,Tottenham,Arsenal,4.5,2.9,2.3,2.2,2.8,0,2.2,2.7,2.1,2.2,2.3,2.6,2.2,1.9,3.4,83
Scott,McTominay,MID,MUN,4900000,2,66,2.8695652173913,5.85625554569654E-07,1.3469387755102E-05,0,152741,0,18,0,0,0,4,0,13.5,3545,-1,0,66,1,0.7,0,3.3,4,0,4,0,1,1,191440,0,-1,0,1,1321,3006,0,0,281,West Brom,Newcastle,Chelsea,Man City,West Ham,2.9,2.3,2.3,1.6,1.9,0,2.1,2.3,2.6,2.6,1.6,2.1,1.6,2.2,2.2,73.2
Ben,Mee,DEF,BUR,5100000,6,75,4.4,8.62745098039216E-07,1.47058823529412E-05,0,153187,1,17,0,0,0,2,0,14.7,14371,1,-1,75,-1,0.6,0,3.3,7,0,7,0,0,7.1,673110,0,-1,0,1,1523,14258,1,0,311,Crystal Palace,Fulham,West Brom,Tottenham,Arsenal,10.2,5.5,5,5.7,4.8,0,4,4.5,5.6,5.5,5.8,5.4,4.2,5.8,4.6,63.4
Benjamin,Mendy,DEF,MCI,5900000,0,24,1.09090909090909,1.84899845916795E-07,4.06779661016949E-06,0,233310,2,8,0,0,0,1,0,4.1,1171,-1,0,24,1,0,0,0,2,0,2,0,0,1.3,168015,0,-1,0,1,504,322,0,0,96,Tottenham,Everton,Arsenal,West Ham,Man Utd,1,0.7,0.8,0.6,0.6,0,0.6,0.5,0.6,0,0.5,0.5,0.5,0.5,0.5,14.6
Edouard,Mendy,GLK,CHE,5100000,0,80,4.2,8.23529411764706E-07,1.56862745098039E-05,0,680656,0,15,0,34,0,0,0,15.7,25419,1,0,80,-1,0.7,0,3.8,0,0,10,0,0,7.7,1128723,0,-1,0,0,1710,5436,0,0,363,Newcastle,Southampton,Man Utd,Everton,Leeds United F.C.,4.3,3.7,4.9,3.7,4.4,0,5.2,4.6,4.6,5.4,5,5.3,5.3,4.6,5.3,27.5
Nampalys,Mendy,MID,LEI,4300000,1,34,1.9,4.41860465116279E-07,7.90697674418605E-06,0,387789,5,20,0,0,0,0,0,7.9,2549,-2,0,34,2,0.2,0,0.7,0,0,4,0,1,1.5,408422,0,-1,0,0,1272,648,0,0,198,Liverpool,Aston Villa,Arsenal,Brighton,Sheffield United,1,1.1,1,1.4,1.8,0,1,1.2,1.2,1.1,1.2,1.1,1.1,1.2,1,24.1
Teden,Mengi,DEF,MUN,3900000,0,0,0,0,0,0,83575,0,0,0,0,0,0,0,0,1058,-1,0,0,1,0,0,0,0,0,0,0,0,0.7,72476,0,-1,0,0,0,0,0,0,0,West Brom,Newcastle,Chelsea,Man City,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illan,Meslier,GLK,LEE,4700000,0,89,4,8.51063829787234E-07,1.8936170212766E-05,0,466542,0,41,0,86,0,0,0,18.9,6891,2,0,89,-2,0.8,0,3.8,12,0,7,0,0,5.7,771351,0,-1,0,3,1980,11966,0,0,476,Arsenal,Wolverhampton,Southampton,Aston Villa,West Ham,5.4,9.2,4.5,5.3,3.6,4.9,4.2,5.3,4.9,4.3,4.8,3.8,4.3,3.7,4.6,63.8
Max,Meyer,MID,CRY,4700000,0,0,0,0,0,0,5072,0,0,0,0,0,0,0,0,18,-3,0,0,3,0,0,0,0,0,0,0,0,0,2134,0,-1,0,0,0,0,0,0,0,Burnley,Brighton,Fulham,Tottenham,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kamil,Miazek,GLK,LEE,4000000,0,0,0,0,0,0,111816,0,0,0,0,0,0,0,0,586,0,0,0,0,0,0,0,0,0,0,0,0,0.9,22749,0,-1,0,0,0,0,0,0,0,Arsenal,Wolverhampton,Southampton,Aston Villa,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luka,Milivojevic,MID,CRY,5600000,2,30,1.30434782608696,2.32919254658385E-07,5.35714285714286E-06,0,60663,6,31,0,0,0,0,0,5.4,159,-4,0,30,4,0.3,0,1.8,0,0,3,0,0,0.2,9357,0,-1,0,0,1401,31,0,1,178,Burnley,Brighton,Fulham,Tottenham,West Brom,0.9,0.7,0.7,0.7,0.8,0,0.7,0.7,0.7,0.7,0.7,0.8,0.7,0.7,0.7,45.5
James,Milner,MID,LIV,5300000,1,31,1.34782608695652,2.54306808859721E-07,5.84905660377358E-06,0,27345,1,6,0,0,0,0,0,5.8,200,-2,0,31,2,0.2,0,1.2,2,0,3,0,2,0.1,16988,0,-1,0,1,617,14,0,0,147,Leicester,Everton,Sheffield United,Fulham,Wolverhampton,0,0.7,1,0.7,0.7,0,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.7,37
Yerry,Mina,DEF,EVE,5500000,0,61,3.4,6.18181818181818E-07,1.10909090909091E-05,0,335019,1,21,0,0,0,2,0,11.1,6983,0,0,61,0,0.1,0,0.8,5,0,4,0,0,2.8,401947,0,-1,0,1,1620,1220,0,0,318,Fulham,Man City,Liverpool,Southampton,Chelsea,7.7,4.4,2.9,3.2,2.9,0,3.8,3.9,2.8,4.4,3.4,4.4,3.2,4.2,4.6,62.5
Takumi,Minamino,MID,SOU,6000000,2,26,1.18181818181818,1.96969696969697E-07,4.33333333333333E-06,0,46318,0,8,0,0,0,2,0,4.3,2054,-5,0,26,5,0.3,0,1.7,0,0,1,0,0,0.4,39786,0,-1,0,0,440,3955,0,0,96,Wolverhampton,Chelsea,Leeds United F.C.,Everton,Sheffield United,0.7,1.2,0.6,0.7,0.6,0,0.7,0.6,0.6,0,0.6,0.6,0.6,0.6,0.6,26.3
Tyrone,Mings,DEF,AVL,5400000,6,90,4.3,7.96296296296296E-07,1.66666666666667E-05,0,1106734,3,23,0,0,0,2,0,16.7,6745,4,0,90,-4,0.7,0,4,6,0,11,0,1,8.1,1481336,0,-1,0,2,1844,12045,0,1,401,Brighton,Leicester,Leeds United F.C.,Wolverhampton,Newcastle,5.1,4.5,4.7,6,4.4,0,5,5.8,5.9,5.2,4.8,4.9,4.9,4.9,4.2,73
Tyrick,Mitchell,DEF,CRY,3900000,0,33,2.8,7.17948717948718E-07,8.46153846153846E-06,0,1993937,1,19,0,0,0,0,0,8.5,24888,-1,0,33,1,0.1,0,0.4,2,0,3,0,1,15.5,2123615,0,-1,0,1,1080,7841,0,0,165,Burnley,Brighton,Fulham,Tottenham,West Brom,2.7,2.3,3,2.2,3.2,0,2.1,2.5,1.7,2.6,4,2,3.1,3.2,2.8,27.2
Aleksandar,Mitrovic,FWD,FUL,5500000,0,46,2.6,4.72727272727273E-07,8.36363636363636E-06,0,1858867,2,17,0,0,0,2,0,8.4,6660,-5,0,46,5,0.3,1,1.7,5,0,1,0,3,3.7,554953,0,-1,0,0,997,970,0,0,127,Everton,Burnley,Sheffield United,Crystal Palace,Liverpool,0,0,0,2.5,1.8,2,1.9,2.3,2.2,0,1.8,2,2,2.3,2.7,87.5
Jakub,Moder,MID,BHA,5000000,0,0,0,0,0,0,317,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,584,0,-1,0,0,0,26,0,0,0,Aston Villa,Crystal Palace,West Brom,Leicester,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jayson,Molumby,MID,BHA,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,2248,0,0,0,0,0,0,0,0.2,14,0,0,1,0,0,0,0,0,0,0,0,0,0,2278,0,-1,0,0,1,0,0,0,3,Aston Villa,Crystal Palace,West Brom,Leicester,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin,Montoya,DEF,BHA,4500000,0,0,0,0,0,0,1048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,-1,0,0,0,0,0,0,0,Aston Villa,Crystal Palace,West Brom,Leicester,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simon,Moore,GLK,SHU,4300000,0,0,0,0,0,0,13195,0,0,0,0,0,0,0,0,33,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1771,0,-1,0,0,0,0,0,0,0,West Ham,Fulham,Liverpool,Southampton,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron,Mooy,MID,BHA,5000000,0,0,0,0,0,0,11285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9990,0,-1,0,0,0,0,0,0,0,Aston Villa,Crystal Palace,West Brom,Leicester,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wes,Morgan,DEF,LEI,4400000,0,3,0.130434782608696,2.96442687747036E-08,6.81818181818182E-07,0,14339,0,0,0,0,0,0,0,0.7,112,-1,0,3,1,0,0,0,0,0,0,0,0,0.1,9411,0,-1,0,0,16,13,0,0,9,Liverpool,Aston Villa,Arsenal,Brighton,Sheffield United,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3
Mason,Mount,MID,CHE,6800000,3,89,3.9,5.73529411764706E-07,1.30882352941176E-05,0,1033965,2,23,0,0,0,3,0,13.1,12472,-2,0,89,2,0.5,0,3.3,9,0,8,0,5,5.6,832822,0,-1,0,1,1865,9726,0,0,384,Newcastle,Southampton,Man Utd,Everton,Leeds United F.C.,4.1,3.3,2.9,3.5,3.8,0,4.3,2.9,3.7,3.4,3.9,2.4,3.4,2.9,3.1,187.6
Lys,Mousset,FWD,SHU,5800000,0,8,0.347826086956522,5.99700149925037E-08,1.37931034482759E-06,0,31099,0,5,0,0,0,0,0,1.4,93,-2,0,8,2,0,0,0,0,0,0,0,0,0.1,5138,0,-1,0,0,199,112,0,0,9,West Ham,Fulham,Liverpool,Southampton,Leicester,0.2,0.2,0.2,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8.9
,Moutinho,MID,WOL,5200000,2,45,2,3.84615384615385E-07,8.65384615384615E-06,0,205634,3,28,0,0,0,1,0,8.7,617,-3,0,45,3,0.7,0,3.4,3,0,3,0,0,0.9,43320,0,-1,0,0,1579,305,0,1,256,Southampton,Leeds United F.C.,Newcastle,Aston Villa,Liverpool,1,1.3,1.2,1,1,0,1.3,1.2,2.3,1.7,1.4,1.4,1,1.4,1,74.6
Joel,Mumbongo,FWD,BUR,4500000,0,1,0.0454545454545455,1.01010101010101E-08,2.22222222222222E-07,0,2252,1,1,0,0,0,0,0,0.2,227,0,0,1,0,0,0,0.1,0,0,0,0,0,0,3694,0,-1,0,0,27,181,0,0,0,Crystal Palace,Fulham,West Brom,Tottenham,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Jacob,Murphy,MID,NEW,4900000,0,30,1.30434782608696,2.66193433895297E-07,6.12244897959184E-06,0,9470,2,16,0,0,0,1,0,6.1,60,-1,0,30,1,0.1,0,0.4,2,0,1,0,1,0,8217,0,-1,0,1,736,16,0,0,105,Chelsea,Man Utd,Wolverhampton,West Brom,Aston Villa,0.7,0.7,0.7,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,1.1,0.7,36.3
Glenn,Murray,FWD,BHA,4800000,0,0,0,0,0,0,18501,0,0,0,0,0,0,0,0,25,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,5020,0,-1,0,0,0,0,0,0,0,Aston Villa,Crystal Palace,West Brom,Leicester,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shkodran,Mustafi,DEF,ARS,5000000,0,3,1,2E-07,6E-07,0,14165,0,1,0,0,0,0,0,0.6,65,0,0,3,0,0,0,0,0,0,0,0,0,0,13464,0,-1,0,0,45,0,0,0,16,Leeds United F.C.,Man City,Leicester,Burnley,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3
Yoshinori,Muto,FWD,NEW,4800000,0,0,0,0,0,0,27142,0,0,0,0,0,0,0,0,24,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,5738,0,-1,0,0,0,0,0,0,0,Chelsea,Man Utd,Wolverhampton,West Brom,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marvelous,Nakamba,MID,AVL,4300000,0,11,0.523809523809524,1.21816168327796E-07,2.55813953488372E-06,0,91945,2,0,0,0,0,0,0,2.6,992,-2,0,11,2,0.2,0,0.9,0,0,3,0,0,0.5,81296,0,-1,0,0,285,101,0,0,36,Brighton,Leicester,Leeds United F.C.,Wolverhampton,Newcastle,0.3,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,7.4
Richard,Nartey,DEF,BUR,4000000,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,444,0,-1,0,0,0,61,0,0,0,Crystal Palace,Fulham,West Brom,Tottenham,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iliman,Ndiaye,MID,SHU,4500000,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,-1,0,0,0,24,0,0,0,West Ham,Fulham,Liverpool,Southampton,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wilfred,Ndidi,MID,LEI,4800000,8,40,1.73913043478261,3.6231884057971E-07,8.33333333333333E-06,0,155093,2,9,0,0,0,1,0,8.3,318,-2,0,40,2,0.7,0,3.3,7,0,5,0,1,0.6,40906,0,-1,0,0,951,1305,0,0,208,Liverpool,Aston Villa,Arsenal,Brighton,Sheffield United,0.9,0.9,0.9,1.2,1.6,0,0.9,1,1,0.9,1,1,0.9,1.1,0.9,35.9
Tanguy,Ndombele,MID,TOT,5900000,2,68,3.2,5.42372881355932E-07,1.15254237288136E-05,0,86898,2,14,0,0,0,3,0,11.5,1917,-1,0,68,1,0.4,0,2.2,5,0,9,0,1,0.5,91473,0,-1,0,1,1355,530,0,0,267,Man City,West Ham,Burnley,Crystal Palace,Arsenal,1.9,2.7,3.1,2.7,2.7,0,3,1.9,3.3,0,4,3,2.9,2,2.7,75.5
,Neco Williams,DEF,LIV,3800000,0,8,0.347826086956522,9.1533180778032E-08,2.10526315789474E-06,0,472833,1,0,0,0,0,0,0,2.1,4995,-2,0,8,2,0,0,0,0,0,1,0,0,3.7,432412,0,-1,0,0,171,10986,0,0,32,Leicester,Everton,Sheffield United,Fulham,Wolverhampton,0.2,0.2,0.2,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.8
Reiss,Nelson,MID,ARS,5100000,0,2,0.0869565217391304,1.70502983802217E-08,3.92156862745098E-07,0,6534,0,0,0,0,0,0,0,0.4,45,-4,0,2,4,0,0,0,0,0,0,0,0,0,2054,0,-1,0,0,70,15,0,0,2,Leeds United F.C.,Man City,Leicester,Burnley,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4
,Neto,MID,WOL,5700000,6,105,4.4,7.71929824561404E-07,1.84210526315789E-05,0,1488151,2,29,0,0,0,5,0,18.4,19530,2,0,105,-2,0.7,0,4.2,10,0,7,0,6,6.6,1895859,0,-1,0,1,1978,15849,0,0,414,Southampton,Leeds United F.C.,Newcastle,Aston Villa,Liverpool,3.7,4.4,4.3,3.5,3.8,0,4.4,4.3,6.4,5.5,4.8,4.7,3.8,4.7,3.7,187.9
,Neves,MID,WOL,5100000,13,71,3.1,6.07843137254902E-07,1.3921568627451E-05,0,199213,5,27,0,0,0,4,0,13.9,1541,-4,0,71,4,1,0,5,7,0,5,0,1,1.3,101562,0,-1,0,1,1641,4990,0,0,345,Southampton,Leeds United F.C.,Newcastle,Aston Villa,Liverpool,2.1,2.6,2.5,2,2.2,0,2.6,2.5,4.2,3.3,2.8,2.8,2.1,2.7,2.1,105.5
Edward,Nketiah,FWD,ARS,5400000,0,27,1.9,3.51851851851852E-07,5E-06,0,152045,0,6,0,0,0,1,0,5,528,-6,0,27,6,0,0,0.2,4,0,0,0,1,0.5,52679,0,-1,0,0,317,345,0,0,84,Leeds United F.C.,Man City,Leicester,Burnley,Tottenham,1.1,1,1.5,1.2,1.1,1.1,1.4,1.6,1.3,1.2,1.7,1.5,1.1,1.6,1.2,24.9
Niels,Nkounkou,DEF,EVE,4000000,0,1,0.0476190476190476,1.19047619047619E-08,2.5E-07,0,29908,1,1,0,0,0,0,0,0.2,170,0,0,1,0,0,0,0,0,0,0,0,0,0.2,34136,0,-1,0,0,68,171,0,0,6,Fulham,Man City,Liverpool,Southampton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Daniel,N'Lundulu,FWD,SOU,4500000,0,9,0.409090909090909,9.09090909090909E-08,2E-06,0,32096,0,1,0,0,0,0,0,2,874,0,0,9,0,0.1,0,0.4,0,0,0,0,0,0.2,44918,0,-1,0,0,84,745,0,0,22,Wolverhampton,Chelsea,Leeds United F.C.,Everton,Sheffield United,0.2,0.4,0.2,0.2,0.2,0,0.2,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,3.1
Felix,Nmecha,MID,MCI,4500000,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,259,0,-1,0,0,0,17,0,0,0,Tottenham,Everton,Arsenal,West Ham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark,Noble,MID,WHU,4600000,1,14,0.608695652173913,1.32325141776938E-07,3.04347826086957E-06,0,136461,1,7,0,0,0,0,0,3,227,-4,0,14,4,0.2,0,0.8,0,0,0,0,0,0.3,13503,0,-1,0,0,304,96,0,0,49,Sheffield United,Tottenham,Man City,Leeds United F.C.,Man Utd,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,6.9
Will,Norris,GLK,BUR,4000000,0,0,0,0,0,0,9456,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0.1,16347,0,-1,0,0,0,69,0,0,0,Crystal Palace,Fulham,West Brom,Tottenham,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oliver,Norwood,MID,SHU,4500000,2,26,1.4,3.11111111111111E-07,5.77777777777778E-06,0,43052,4,22,0,0,0,0,0,5.8,111,-5,0,26,5,0.4,0,1.6,0,0,1,0,0,0.1,11056,0,-1,0,0,1088,65,0,0,168,West Ham,Fulham,Liverpool,Southampton,Leicester,0.7,0.7,0.7,0.8,0.7,0,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.7,0.9,45.6
?rjan,Nyland,GLK,AVL,4000000,0,0,0,0,0,0,898061,0,0,0,0,0,0,0,0,3766,0,0,0,0,0,0,0,0,0,0,0,0,4.1,145134,0,-1,0,0,0,0,0,0,0,Brighton,Leicester,Leeds United F.C.,Wolverhampton,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael,Obafemi,FWD,SOU,4600000,0,1,0.0454545454545455,9.88142292490119E-09,2.17391304347826E-07,0,194179,0,0,0,0,0,0,0,0.2,625,-4,0,1,4,0,0,0,0,0,0,0,0,0.7,63112,0,-1,0,0,13,90,0,0,2,Wolverhampton,Chelsea,Leeds United F.C.,Everton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Jack,O'Connell,DEF,SHU,4700000,0,3,0.130434782608696,2.77520814061055E-08,6.38297872340426E-07,0,46136,0,3,0,0,0,0,0,0.6,53,-3,0,3,3,0,0,0,0,0,0,0,0,0.1,4325,0,-1,0,0,180,12,0,0,19,West Ham,Fulham,Liverpool,Southampton,Leicester,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.3
Martin,?degaard,MID,ARS,6000000,2,4,0.173913043478261,2.89855072463768E-08,6.66666666666667E-07,0,17148,0,2,0,0,0,0,0,0.7,1636,0,0,4,0,0.2,0,1,0,0,0,0,0,0.2,32064,0,-1,0,0,109,1196,0,0,14,Leeds United F.C.,Man City,Leicester,Burnley,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6
Denis,Odoi,DEF,FUL,4200000,0,1,0.0454545454545455,1.08225108225108E-08,2.38095238095238E-07,0,8711,1,10,0,0,0,0,0,0.2,62,-3,0,1,3,0,0,0,0,0,0,0,0,0.1,7356,0,-1,0,0,270,57,0,0,34,Everton,Burnley,Sheffield United,Crystal Palace,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4
Ademipo,Odubeko,FWD,WHU,4500000,0,0,0,0,0,0,2306,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,3984,0,-1,0,0,0,283,0,0,0,Sheffield United,Tottenham,Man City,Leeds United F.C.,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angelo,Ogbonna,DEF,WHU,4900000,0,82,3.6,7.3469387755102E-07,1.6734693877551E-05,0,299403,4,28,0,0,0,2,0,16.7,23516,-1,1,82,1,0.4,0,1.8,5,0,8,0,0,1.8,385471,0,-1,0,2,2042,80,-1,0,373,Sheffield United,Tottenham,Man City,Leeds United F.C.,Man Utd,0,0,0,0,0,4.2,4.5,3.5,3.3,3.3,3.5,2.8,3.9,4.3,3.5,61.4
Robin,Olsen,GLK,EVE,4500000,1,12,0.571428571428571,1.26984126984127E-07,2.66666666666667E-06,0,8058,1,8,0,13,0,0,0,2.7,488,0,0,12,0,0.2,0,0.8,0,0,1,0,0,0.1,14939,0,-1,0,0,450,452,0,0,73,Fulham,Man City,Liverpool,Southampton,Chelsea,0.6,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,10.5
Josh,Onomah,MID,FUL,4600000,0,5,0.227272727272727,4.94071146245059E-08,1.08695652173913E-06,0,14317,1,7,0,0,0,0,0,1.1,37,-4,0,5,4,0,0,0,0,0,0,0,0,0,2935,0,-1,0,0,144,29,0,0,12,Everton,Burnley,Sheffield United,Crystal Palace,Liverpool,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,2.2
Tyler,Onyango,MID,EVE,4500000,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,-1,0,0,0,30,0,0,0,Fulham,Man City,Liverpool,Southampton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Divock,Origi,FWD,LIV,5100000,0,9,1.1,2.15686274509804E-07,1.76470588235294E-06,0,88890,0,0,0,0,0,0,0,1.8,1151,-4,1,9,4,0.2,0,0.8,0,0,1,0,0,0.6,32231,0,-1,0,0,177,252,-1,0,22,Leicester,Everton,Sheffield United,Fulham,Wolverhampton,0.6,0.6,0.7,0.6,0.6,0,0.6,0.6,0.6,0.7,0.6,0.6,0.7,0.6,0.8,11.1
,Oriol Romeu,MID,SOU,4500000,1,47,2.6,5.77777777777778E-07,1.04444444444444E-05,0,666404,6,22,0,0,0,1,0,10.4,2655,0,0,47,0,0.2,0,1,4,0,6,0,1,1.9,494769,0,-1,0,0,1573,457,0,0,240,Wolverhampton,Chelsea,Leeds United F.C.,Everton,Sheffield United,2.4,3.9,2.1,2.6,2.1,0,2.6,2.1,2.2,0,1.6,1.3,2.2,1.9,1.6,63.4
Ben,Osborn,MID,SHU,4700000,2,21,0.91304347826087,1.94264569842738E-07,4.46808510638298E-06,0,3413,1,16,0,0,0,0,0,4.5,22,-3,0,21,3,0.1,0,0.4,0,0,1,0,0,0,1611,0,-1,0,0,855,20,0,0,131,West Ham,Fulham,Liverpool,Southampton,Leicester,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,42.4
Dara,O'Shea,DEF,WBA,4200000,0,14,0.8,1.9047619047619E-07,3.33333333333333E-06,0,23871,2,43,0,0,0,0,0,3.3,143,-3,0,14,3,0.1,0,0.3,0,0,0,0,0,0.2,11235,0,-1,0,0,1383,83,0,0,165,Man Utd,Burnley,Brighton,Newcastle,Crystal Palace,0.4,0.4,0.4,0.4,0.4,0,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,40.3
Nicolas,Otamendi,DEF,MCI,4900000,0,0,0,0,0,0,44283,0,0,0,0,0,0,0,0,43,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,5379,0,-1,0,0,0,0,0,0,0,Tottenham,Everton,Arsenal,West Ham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
