FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Patrick,Bamford,FWD,LEE,6100000,8,70,6.4,1.04918032786885E-06,1.14754098360656E-05,0,1209094,1,19,0,0,0,8,0,11.5,14173,6,0,70,-6,0.7,0,4,11,0,4,0,2,36.1,3265131,0,-1,0,1,940,104734,0,0,228,Chelsea,West Ham,Newcastle,Man Utd,Burnley,8.4,5.6,6.4,9.6,6.7,8.8,9.1,7.3,6.7,9.6,9.6,6.8,8,9.4,7.9,5.3,8.1,4.8,9.3,6.9,8,7.5,6.3,9.6,5,9.4,8.3,8,97.5
Phil,Bardsley,DEF,BUR,4500000,0,1,0.111111111111111,2.46913580246914E-08,2.22222222222222E-07,0,36489,2,8,0,0,0,0,0,0.2,336,0,0,1,0,0,0,0,0,0,0,0,0,0.2,10670,0,-1,0,0,270,8,0,0,24,Everton,Arsenal,Aston Villa,Wolverhampton,Leeds United F.C.,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.1
Ross,Barkley,MID,AVL,5900000,0,32,3.55555555555556,6.02636534839925E-07,5.42372881355932E-06,0,396326,0,9,0,0,0,2,0,5.4,8897,-1,0,32,1,0.5,0,2.7,4,0,2,0,1,1.7,462493,0,-1,0,1,494,410,0,0,116,Wolverhampton,Burnley,West Brom,Crystal Palace,Chelsea,0,0,3,3.8,2.4,3.7,3.6,1.8,2.4,4.4,3.2,2.3,2.3,4.1,1.8,4.4,2.7,4.6,5,2.7,2.4,2.1,3.5,3.9,1.8,2.7,3.6,1.9,57.8
Ashley,Barnes,FWD,BUR,6000000,1,12,1.7,2.83333333333333E-07,2E-06,0,13223,1,12,0,0,0,0,0,2,276,0,0,12,0,0.2,0,1,0,0,2,0,0,0.1,8882,0,-1,0,0,476,160,0,0,13,Everton,Arsenal,Aston Villa,Wolverhampton,Leeds United F.C.,1.1,1.2,1.3,0.9,1.4,1.4,1.4,1,0.9,0.8,1,1,1.2,1.3,1.4,1.2,0.8,1.4,0.9,0.9,1.1,1.6,0.9,0.8,1.5,0.8,1.2,1.6,26.6
Harvey,Barnes,MID,LEI,6900000,0,42,4.2,6.08695652173913E-07,6.08695652173913E-06,0,570068,0,11,0,0,0,3,0,6.1,16469,-1,0,42,1,0.3,0,2.2,4,0,2,0,1,4,562894,0,-1,0,0,718,2993,0,0,109,Sheffield United,Brighton,Everton,Tottenham,Man Utd,6.1,3.2,3.2,4.6,2.1,3.5,5.7,2.6,3.8,4.9,2.7,4.8,4.4,2.6,4.7,3,5.1,4.7,5.5,2.8,4.3,4.5,3.2,4.1,3.3,4.6,4.7,2.2,61.1
Kyle,Bartley,DEF,WBA,4400000,0,18,2.2,5E-07,4.09090909090909E-06,0,15271,1,20,0,0,0,1,0,4.1,303,-1,0,18,1,0.5,0,2.2,0,0,1,0,0,0.2,14227,0,-1,0,0,720,135,0,0,104,Crystal Palace,Newcastle,Man City,Aston Villa,Liverpool,2.4,1.4,2.1,1.9,1.9,1.3,2.2,1.7,1.7,3,2.1,1.5,1.4,2.3,1.5,1.7,1.3,1.3,1.3,1.2,1.7,1.6,2.1,2.5,2.1,2.8,2.2,1.6,27.5
Chris,Basham,DEF,SHU,4800000,1,18,1.6,3.33333333333333E-07,3.75E-06,0,105834,0,18,0,0,0,0,0,3.8,1150,-2,0,18,2,0.4,0,1.7,2,0,0,0,0,0.9,23839,0,-1,0,0,907,128,0,0,142,Leicester,Southampton,Man Utd,Brighton,Everton,0.8,0.8,1.2,1.1,0.8,1.1,1,0.8,0.8,1.8,1.6,1.3,0.8,1.3,1.1,1.6,0.8,1.2,0.9,1.2,1.1,1.2,0.8,1,1.2,0.8,1,0.9,33.8
Michy,Batshuayi,FWD,CRY,5800000,1,18,2.2,3.79310344827586E-07,3.10344827586207E-06,0,155270,0,6,0,0,0,0,0,3.1,1595,-2,0,18,2,0.2,0,1.3,0,0,1,0,2,0.7,52466,0,-1,0,0,386,389,0,0,38,West Brom,Tottenham,West Ham,Liverpool,Aston Villa,1.4,1.3,1.1,2.2,1.6,1.6,2.4,1.5,1.1,1.5,1.7,2,1.8,1.9,1.9,2.4,1.4,2.4,1.8,1.7,1.3,1.1,1.7,1.8,2,1.4,1.6,1.3,22.5
Jan,Bednarek,DEF,SOU,4500000,0,39,3.9,8.66666666666667E-07,8.66666666666667E-06,0,133178,0,13,0,0,0,1,0,8.7,1889,0,0,39,0,0.7,0,3.3,3,0,4,0,0,3.2,161481,0,-1,0,0,810,13720,0,0,190,Brighton,Sheffield United,Arsenal,Man City,Fulham,3.7,4.3,4.9,5.8,3.9,5,5.8,4,4,5,4.4,5.4,3.6,5.4,3.4,2.8,3.7,4.1,3.6,4.4,3.7,5.2,4.5,3.7,4.4,4.8,3.4,4.2,30.3
Hector,Bellerin,DEF,ARS,5200000,1,44,4,7.69230769230769E-07,8.46153846153846E-06,0,363762,4,14,0,0,0,0,0,8.5,18416,2,0,44,-2,0.5,0,2.8,9,0,3,0,3,9.3,677097,0,-1,0,2,974,9377,0,0,201,Tottenham,Burnley,Southampton,Everton,Chelsea,4.6,3.7,3.4,3.8,2.7,4.8,4.7,4.6,2.7,3.4,4.4,5.1,5.8,2.7,5.2,5.1,4.8,2.6,5.2,5.3,4.8,4.1,2.6,4.6,4.8,4.3,4.5,3.4,37.9
Filip,Benkovic,DEF,LEI,4300000,0,0,0,0,0,0,4617,0,0,0,0,0,0,0,0,19,-2,0,0,2,0,0,0,0,0,0,0,0,0,190,0,-1,0,0,0,0,0,0,0,Sheffield United,Brighton,Everton,Tottenham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Bennett,DEF,WOL,4400000,0,0,0,0,0,0,25856,0,0,0,0,0,0,0,0,141,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,3811,0,-1,0,0,0,5,0,0,0,Liverpool,Aston Villa,Chelsea,Burnley,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Said,Benrahma,MID,WHU,6000000,1,10,1,1.66666666666667E-07,1.66666666666667E-06,0,14688,0,1,0,0,0,0,0,1.7,1068,0,0,10,0,0.4,0,2.2,0,0,0,0,2,0.2,27667,0,-1,0,0,79,770,0,0,30,Man Utd,Leeds United F.C.,Crystal Palace,Chelsea,Brighton,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,15.9
Josh,Benson,MID,BUR,4500000,1,3,0.333333333333333,7.40740740740741E-08,6.66666666666667E-07,0,1341,0,5,0,0,0,0,0,0.7,56,0,0,3,0,0.2,0,1,0,0,0,0,0,0,1959,0,-1,0,0,94,32,0,0,18,Everton,Arsenal,Aston Villa,Wolverhampton,Leeds United F.C.,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.2
Christian,Benteke,FWD,CRY,5500000,13,19,1.9,3.45454545454545E-07,3.45454545454545E-06,0,27533,0,4,0,0,0,2,0,3.5,491,0,0,19,0,0.9,0,5,3,0,0,0,0,0.3,23067,0,-1,0,1,148,3538,0,0,59,West Brom,Tottenham,West Ham,Liverpool,Aston Villa,1.1,1,1,1.7,1.3,1.3,1.9,1.2,1,1.2,1.3,1.6,1.4,1.5,1.5,1.9,1.1,1.9,1.4,1.4,1,1,1.4,1.4,1.6,1.1,1.2,1,31.3
Sander,Berge,MID,SHU,5000000,2,26,2.4,4.8E-07,5.2E-06,0,18132,4,16,0,0,0,1,0,5.2,597,0,0,26,0,0.3,0,1.7,1,0,0,0,1,0.2,21190,0,-1,0,0,914,240,0,0,142,Leicester,Southampton,Man Utd,Brighton,Everton,1.2,1.5,1.2,2,1.6,2.3,1.2,1.6,1.2,1.7,1.2,2.2,1.2,1.6,1.8,1.2,1.8,1.9,1.2,2.3,1.4,1.6,1.6,1.7,1.5,1.9,2.4,1.9,45.9
Steven,Bergwijn,MID,TOT,7000000,3,14,1.4,2E-07,2E-06,0,86712,1,2,0,0,0,0,0,2,394,-5,0,14,5,0.3,0,2,0,0,4,0,0,0.4,12501,0,-1,0,0,402,468,0,0,21,Arsenal,Crystal Palace,Liverpool,Leicester,Wolverhampton,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,1.3,0.7,0.9,0.7,0.8,0.7,0.7,0.7,0.7,1,0.7,1.2,0.7,0.9,0.9,0.8,1.1,0.7,0.7,0.9,11.6
Adrian,Bernabe,MID,MCI,4500000,0,0,0,0,0,0,725,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,896,0,-1,0,0,0,11,0,0,0,Fulham,Man Utd,West Brom,Southampton,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bernard,MID,EVE,5800000,0,10,1,1.72413793103448E-07,1.72413793103448E-06,0,14364,1,4,0,0,0,1,0,1.7,399,-2,0,10,2,0.1,0,0.3,1,0,0,0,0,0.1,8327,0,-1,0,0,173,110,0,0,39,Burnley,Chelsea,Leicester,Arsenal,Sheffield United,0.6,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,16.4
,Bernardo,DEF,BHA,3900000,0,1,0.1,2.56410256410256E-08,2.56410256410256E-07,0,532092,0,1,0,0,0,0,0,0.3,5165,-1,0,1,1,0,0,0,0,0,0,0,0,8.3,245985,0,-1,0,0,25,3513,0,0,3,Southampton,Leicester,Fulham,Sheffield United,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7
,Bernardo Silva,MID,MCI,7400000,0,12,1.33333333333333,1.8018018018018E-07,1.62162162162162E-06,0,69491,0,3,0,0,0,0,0,1.6,1962,-1,0,12,1,0.1,0,0.8,0,0,2,0,0,0.5,43351,0,-1,0,0,372,384,0,0,52,Fulham,Man Utd,West Brom,Southampton,Newcastle,0.8,0.7,1,0.7,0.7,0.7,0.7,0.7,0.7,0.7,1.1,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.7,0.7,0.8,0.7,0.7,12.6
Ryan,Bertrand,DEF,SOU,5000000,0,27,3,6E-07,5.4E-06,0,89920,1,14,0,0,0,0,0,5.4,745,0,0,27,0,0.2,0,1,2,0,3,0,0,1,56284,0,-1,0,0,798,934,0,0,128,Brighton,Sheffield United,Arsenal,Man City,Fulham,2.5,2.9,3.4,4.4,2.6,3.5,4.2,2.7,2.7,3.4,3,3.8,2.4,3.8,2.2,1.8,2.5,2.8,2.4,3,2.4,3.7,3.4,2.5,3.1,3.3,2.2,2.8,27.3
Marcus,Bettinelli,GLK,FUL,4400000,0,0,0,0,0,0,4655,0,0,0,0,0,0,0,0,28,-1,0,0,1,0,0,0,0,0,0,0,0,0,650,0,-1,0,0,0,6,0,0,0,Man City,Liverpool,Brighton,Newcastle,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yves,Bissouma,MID,BHA,4500000,0,21,2.3,5.11111111111111E-07,4.66666666666667E-06,0,308114,3,13,0,0,0,1,0,4.7,3544,0,0,21,0,0.2,0,1,2,0,2,0,0,3.2,247807,0,-1,0,0,808,2539,0,1,100,Southampton,Leicester,Fulham,Sheffield United,West Ham,1.6,1.9,1.8,2.1,1.6,1.3,1.5,1.2,2.2,1.6,1.2,1.2,2.2,1.2,1.4,1.8,1.2,1.4,1.4,1.7,1.4,1.7,2.6,1.2,1.6,1.3,1.2,2,23.9
Jayden,Bogle,DEF,SHU,4300000,0,0,0,0,0,0,6352,0,0,0,0,0,0,0,0,58,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1305,0,-1,0,0,0,29,0,0,0,Leicester,Southampton,Man Utd,Brighton,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mateusz,Bogusz,MID,LEE,4400000,0,0,0,0,0,0,2322,0,0,0,0,0,0,0,0,42,-1,0,0,1,0,0,0,0,0,0,0,0,0,2510,0,-1,0,0,0,8,0,0,0,Chelsea,West Ham,Newcastle,Man Utd,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willy,Boly,DEF,WOL,5500000,0,34,3.1,5.63636363636364E-07,6.18181818181818E-06,0,130366,1,15,0,0,0,0,0,6.2,4199,0,0,34,0,0.2,0,1.2,2,0,4,0,0,2.6,133040,0,-1,0,0,990,1298,0,0,182,Liverpool,Aston Villa,Chelsea,Burnley,Tottenham,3.4,3,2.2,2.9,2.2,4.2,2.8,2.2,3.9,2.4,2.6,3.5,2.5,1.8,2.2,2.7,3.7,4.3,3.8,3.5,2.9,3,3,2.8,2.8,2.7,2.1,3.6,23.4
Leo,Bonatini,FWD,WOL,4800000,0,0,0,0,0,0,26517,0,0,0,0,0,0,0,0,83,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,8370,0,-1,0,0,0,14,0,0,0,Liverpool,Aston Villa,Chelsea,Burnley,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sofiane,Boufal,MID,SOU,5400000,0,0,0,0,0,0,4519,0,0,0,0,0,0,0,0,11,-1,0,0,1,0,0,0,0,0,0,0,0,0,598,0,-1,0,0,0,1,0,0,0,Brighton,Sheffield United,Arsenal,Man City,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jarrod,Bowen,MID,WHU,6300000,2,54,4.9,7.77777777777778E-07,8.57142857142857E-06,0,223734,0,12,0,0,0,4,0,8.6,4949,-2,0,54,2,0.8,0,5.2,5,0,4,0,1,2.5,277006,0,-1,0,2,904,19605,0,0,168,Man Utd,Leeds United F.C.,Crystal Palace,Chelsea,Brighton,3.5,6.2,5,5.2,5,4.5,5.5,6.5,5.9,3.8,4.2,5.3,5.3,6.4,3.7,3.8,4.3,5,4.8,4.9,4,6.5,4.3,6.2,5,5.7,5.3,5.6,72.3
Robbie,Brady,MID,BUR,5000000,10,17,2.8,5.6E-07,3.4E-06,0,4426,0,2,0,0,0,1,0,3.4,82,0,0,17,0,0.7,0,3.7,3,0,1,0,0,0,1932,0,-1,0,0,268,657,0,0,60,Everton,Arsenal,Aston Villa,Wolverhampton,Leeds United F.C.,2,2.7,2.3,2.2,2.9,3,2.3,1.4,2.1,1.4,2.3,1.7,2,1.6,2.8,2.2,1.9,2.4,1.5,1.9,2.1,2.2,2.1,1.9,2.4,1.7,1.6,3.3,14.7
Jarrad,Branthwaite,DEF,EVE,3900000,0,0,0,0,0,0,233344,0,0,0,0,0,0,0,0,1637,-1,0,0,1,0,0,0,0,0,0,0,0,2.2,126586,0,-1,0,0,0,811,0,0,0,Burnley,Chelsea,Leicester,Arsenal,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Claudio,Bravo,GLK,MCI,4500000,0,0,0,0,0,0,1553,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,413,0,-1,0,0,0,2,0,0,0,Fulham,Man Utd,West Brom,Southampton,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,Bree,DEF,AVL,4500000,0,0,0,0,0,0,10235,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9803,0,-1,0,0,0,2,0,0,0,Wolverhampton,Burnley,West Brom,Crystal Palace,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhian,Brewster,FWD,SHU,4500000,1,9,0.9,2E-07,2E-06,0,609328,0,6,0,0,0,0,0,2,11736,0,0,9,0,0.2,0,1,0,0,0,0,0,6.4,670593,0,-1,0,0,301,16260,0,0,17,Leicester,Southampton,Man Utd,Brighton,Everton,0.4,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.6,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.4,0.4,0.6,0.5,0.6,0.4,10.8
Josh,Brownhill,MID,BUR,5000000,2,20,2.2,4.4E-07,4E-06,0,3771,1,13,0,0,0,0,0,4,43,0,0,20,0,0.3,0,1.7,0,0,3,0,0,0,2872,0,-1,0,0,810,25,0,0,118,Everton,Arsenal,Aston Villa,Wolverhampton,Leeds United F.C.,1.3,1.8,1.6,1.5,2,2.1,1.5,1.1,1.4,1.1,1.5,1.1,1.3,1.1,2,1.5,1.3,1.7,1.1,1.3,1.4,1.5,1.4,1.3,1.6,1.1,1.1,2.4,28
Joe,Bryan,DEF,FUL,4700000,0,8,0.8,1.70212765957447E-07,1.70212765957447E-06,0,58235,1,11,0,0,0,0,0,1.7,499,-3,0,8,3,0,0,0.2,0,0,0,0,1,0.4,13020,0,-1,0,0,338,53,0,0,67,Man City,Liverpool,Brighton,Newcastle,Southampton,0.5,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.5,0.4,0.5,0.4,0.4,0.4,0.4,0.6,0.4,13.8
Kean,Bryan,DEF,SHU,4000000,1,3,0.3,7.5E-08,7.5E-07,0,1624,0,3,0,0,0,0,0,0.8,544,0,0,3,0,0.4,0,1.5,0,0,0,0,0,0.2,13836,0,-1,0,0,152,4424,0,0,22,Leicester,Southampton,Man Utd,Brighton,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.5
Oliver,Burke,MID,SHU,4300000,2,11,1.1,2.55813953488372E-07,2.55813953488372E-06,0,105727,0,4,0,0,0,0,0,2.6,2104,-2,0,11,2,0.3,0,1.3,0,0,1,0,0,1.1,108893,0,-1,0,0,407,13499,0,0,22,Leicester,Southampton,Man Utd,Brighton,Everton,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,17.4
Dan,Burn,DEF,BHA,4300000,0,12,1.2,2.7906976744186E-07,2.7906976744186E-06,0,36519,1,4,0,0,0,0,0,2.8,327,-2,0,12,2,0.1,0,0.3,0,0,1,0,0,0.4,8873,0,-1,0,0,393,204,0,0,59,Southampton,Leicester,Fulham,Sheffield United,West Ham,0.6,0.8,0.7,0.6,0.8,0.7,0.8,1,0.8,0.6,0.6,0.9,0.7,0.6,0.7,0.7,0.6,0.6,0.6,1.2,0.6,0.6,0.7,0.6,0.8,0.7,1.1,1,9.9
Jack,Butland,GLK,CRY,4500000,0,0,0,0,0,0,1395,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,2850,0,-1,0,0,0,75,0,0,0,West Brom,Tottenham,West Ham,Liverpool,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David,Button,GLK,WBA,4000000,0,0,0,0,0,0,133417,0,0,0,0,0,0,0,0,1477,0,0,0,0,0,0,0,0,0,0,0,0,4.6,132917,0,-1,0,0,0,1829,0,0,0,Crystal Palace,Newcastle,Man City,Aston Villa,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oskar,Buur,DEF,WOL,3900000,0,1,0.1,2.56410256410256E-08,2.56410256410256E-07,0,173540,0,0,0,0,0,0,0,0.3,2351,-1,0,1,1,0,0,0,0,0,0,0,0,2.4,187199,0,-1,0,0,22,3536,0,0,2,Liverpool,Aston Villa,Chelsea,Burnley,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Willy,Caballero,GLK,CHE,4700000,0,1,0.1,2.12765957446809E-08,2.12765957446809E-07,0,18381,0,3,0,0,0,0,0,0.2,144,-3,0,1,3,0,0,0,0,0,0,0,0,0.2,4809,0,-1,0,0,90,19,0,0,7,Leeds United F.C.,Everton,Wolverhampton,West Ham,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
Gary,Cahill,DEF,CRY,4500000,2,5,0.5,1.11111111111111E-07,1.11111111111111E-06,0,7739,0,4,0,0,0,0,0,1.1,225,0,0,5,0,0.2,0,1,0,0,0,0,0,0.1,8557,0,-1,0,0,270,494,0,0,40,West Brom,Tottenham,West Ham,Liverpool,Aston Villa,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,8.7
Tom,Cairney,MID,FUL,5300000,1,25,2.8,5.28301886792453E-07,4.71698113207547E-06,0,20361,2,14,0,0,0,1,0,4.7,407,-2,0,25,2,0.3,0,1.8,2,0,1,0,1,0.2,9959,0,-1,0,0,694,32,0,0,156,Man City,Liverpool,Brighton,Newcastle,Southampton,1.4,1.7,2.1,2.9,2.5,2.1,2.7,1.4,1.7,2.4,2.2,1.6,2,2.3,3.1,1.5,1.4,1.9,1.8,2.2,2.4,2.5,1.5,2.2,2.6,1.8,2.1,2.2,51.4
,Callum Robinson,FWD,WBA,5500000,1,29,2.6,4.72727272727273E-07,5.27272727272727E-06,0,115111,0,10,0,0,0,2,0,5.3,2091,0,0,29,0,0.3,0,1.5,3,0,2,0,1,0.6,128717,0,-1,0,1,537,801,0,0,92,Crystal Palace,Newcastle,Man City,Aston Villa,Liverpool,3.4,2.6,1.4,1.9,1.7,2,2.1,1.4,1.4,2.3,3.1,2.6,1.9,2.3,2,2.7,2.5,2.1,2.7,1.6,2.7,2.3,2.1,2.2,2,2.8,2,2.3,30.8
Dominic,Calvert-Lewin,FWD,EVE,8000000,6,78,7.1,8.875E-07,9.75E-06,0,820361,1,18,0,0,0,11,0,9.8,44608,10,0,78,-10,0.9,0,7,10,0,1,0,1,62.1,4470381,0,-1,0,2,968,38637,0,0,310,Burnley,Chelsea,Leicester,Arsenal,Sheffield United,10,7,10.6,8.1,10,8.8,7.9,8.4,10.4,8.2,8.3,10.6,10.6,9.2,9.2,9.7,9,8.9,9.1,10,10.2,7.2,10.1,7.6,8.6,8.9,8.5,8.5,120.4
Leonardo,Campana,FWD,WOL,4800000,0,0,0,0,0,0,27754,0,0,0,0,0,0,0,0,380,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,16748,0,-1,0,0,0,375,0,0,0,Liverpool,Aston Villa,Chelsea,Burnley,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joao Pedro Cavaco,Cancelo,DEF,MCI,5500000,6,31,5.2,9.45454545454545E-07,5.63636363636364E-06,0,171379,1,4,0,0,0,0,0,5.6,6272,0,0,31,0,0.5,0,2.5,6,0,3,0,1,3.8,364779,0,-1,0,0,540,6241,0,0,136,Fulham,Man Utd,West Brom,Southampton,Newcastle,7,7.4,7.7,4.2,5,4.7,5.3,6,7.5,5.9,6.3,6,6.1,5,7.1,7.2,6.6,6.1,7.5,6.4,5.1,7.3,6.1,5.6,5.1,5.8,6,5,40
Elia,Caprile,GLK,LEE,4000000,0,0,0,0,0,0,9432,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0.3,26064,0,-1,0,0,0,402,0,0,0,Chelsea,West Ham,Newcastle,Man Utd,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Carlos Vinicius,FWD,TOT,6900000,0,1,1,1.44927536231884E-07,1.44927536231884E-07,0,4005,0,0,0,0,0,0,0,0.1,173,-1,1,1,1,0,0,0.2,0,0,0,0,0,0,4541,0,-1,0,0,12,76,-1,0,2,Arsenal,Crystal Palace,Liverpool,Leicester,Wolverhampton,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.6,0.8,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.5,0.8,0.5,0.7,0.7,0.5,0.7,0.5,0.5,0.7,3.3
Andy,Carroll,FWD,NEW,5200000,0,11,1.1,2.11538461538462E-07,2.11538461538462E-06,0,65774,0,4,0,0,0,0,0,2.1,535,-3,0,11,3,0.1,0,0.5,0,0,1,0,1,0.3,44757,0,-1,0,0,178,85,0,0,26,West Brom,Leeds United F.C.,Fulham,Man City,Liverpool,0,0,0,0.6,0.6,0.6,0.6,0.9,0.7,0.6,0.8,0.7,0.6,0.6,0.9,0.6,0.6,0.6,0.8,0.6,0.7,0.6,0.6,0.6,0.8,0.6,0.6,0.8,12.5
Cameron,Carter-Vickers,DEF,TOT,3900000,0,0,0,0,0,0,25649,0,0,0,0,0,0,0,0,290,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,15355,0,-1,0,0,0,158,0,0,0,Arsenal,Crystal Palace,Liverpool,Leicester,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oliver,Casey,DEF,LEE,3900000,0,0,0,0,0,0,59310,0,0,0,0,0,0,0,0,1548,-1,0,0,1,0,0,0,0,0,0,0,0,1.5,96121,0,-1,0,0,0,1140,0,0,0,Chelsea,West Ham,Newcastle,Man Utd,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
