FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Ryan,Bennett,DEF,WOL,4400000,0,0,0,0,0,0,27415,0,0,0,0,0,0,0,0,15,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,3897,0,-1,0,0,0,4,0,0,0,Everton,West Brom,Chelsea,Crystal Palace,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Said,Benrahma,MID,WHU,6000000,0,19,1.11764705882353,1.86274509803922E-07,3.16666666666667E-06,0,39301,0,5,0,0,0,0,0,3.2,400,0,0,19,0,0.2,0,1.4,0,0,1,0,2,0.2,48983,0,-1,0,0,392,478,0,0,49,Burnley,West Brom,Crystal Palace,Liverpool,Aston Villa,0,1.2,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,29
Josh,Benson,MID,BUR,4500000,0,9,0.6,1.33333333333333E-07,2E-06,0,2449,0,7,0,0,0,0,0,2,71,0,0,9,0,0.3,0,1.2,0,0,1,0,0,0,3558,0,-1,0,0,251,60,0,0,24,Man Utd,West Ham,Liverpool,Aston Villa,Chelsea,0.3,0.6,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,3.3
Christian,Benteke,FWD,CRY,5500000,0,32,2.7,4.90909090909091E-07,5.81818181818182E-06,0,70078,0,10,0,0,0,3,0,5.8,3268,0,0,32,0,0.3,0,1.8,3,0,0,0,1,0.8,103235,0,-1,0,1,534,2405,0,1,83,Arsenal,Man City,West Ham,Wolverhampton,Newcastle,2.3,1.6,2.2,2.7,2.6,2.2,2.4,2.6,2.9,2,3,2.4,2.2,2.4,1.6,2.6,2.3,2.6,2,2.2,2,54.6
Sander,Berge,MID,SHU,4900000,0,29,2.2,4.48979591836735E-07,5.91836734693878E-06,0,28730,4,19,0,0,0,1,0,5.9,102,-1,0,29,1,0,0,0.2,1,0,0,0,1,0.1,22590,0,-1,0,0,1015,4,0,0,148,Newcastle,Tottenham,Man Utd,Man City,West Brom,0,0,0,0,0,0,0,0,0,0,0,1.1,1.6,1.3,1.3,1.5,1.3,1.5,1.7,1.8,2,47
Steven,Bergwijn,MID,TOT,7000000,0,25,1.5625,2.23214285714286E-07,3.57142857142857E-06,0,97176,1,5,0,0,0,0,0,3.6,660,-5,0,25,5,0.3,0,1.8,0,0,5,0,1,0.4,25787,0,-1,0,0,678,128,0,0,33,Fulham,Sheffield United,Liverpool,Brighton,Chelsea,0.9,1.5,0.8,1,0.8,1,0.8,0.9,1.1,0.8,1,0.9,1.1,0.8,1,0,1.4,1,0.9,0.8,1,20.6
Adrian,Bernabe,MID,MCI,4500000,0,0,0,0,0,0,1090,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1173,0,-1,0,0,0,6,0,0,0,Brighton,Crystal Palace,Aston Villa,West Brom,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bernard,MID,EVE,5800000,0,13,0.8125,1.40086206896552E-07,2.24137931034483E-06,0,17852,2,4,0,0,0,1,0,2.2,121,-2,0,13,2,0.1,0,0.6,1,0,1,0,0,0.1,10370,0,-1,0,0,271,39,0,0,44,Wolverhampton,Leicester,Newcastle,Leeds United F.C.,Man Utd,0.4,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,22.8
,Bernardo,DEF,BHA,3900000,2,5,0.294117647058824,7.54147812971342E-08,1.28205128205128E-06,0,658439,0,3,0,0,0,0,0,1.3,4944,-1,0,5,1,0.2,0,0.7,0,0,0,0,0,7.3,306896,0,-1,0,0,205,2970,0,0,30,Man City,Leeds United F.C.,Fulham,Tottenham,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,12.5
,Bernardo Silva,MID,MCI,7400000,3,22,1.46666666666667,1.98198198198198E-07,2.97297297297297E-06,0,87246,1,4,0,0,0,0,0,3,932,-1,0,22,1,0.3,0,2,0,0,5,0,0,0.6,67051,0,-1,0,0,732,1599,0,0,113,Brighton,Crystal Palace,Aston Villa,West Brom,Sheffield United,0.8,1.5,0.9,1.4,0.8,0.7,0.7,0.8,0.8,0.7,0.7,0.9,0.8,0.8,0.7,0,0.7,0.9,0.8,0.8,0.7,37.8
Ryan,Bertrand,DEF,SOU,5000000,0,54,3.4,6.8E-07,1.08E-05,0,119339,4,17,0,0,0,0,0,10.8,1045,0,0,54,0,0.8,0,3.8,2,0,7,0,0,1.1,91865,0,-1,0,0,1428,956,0,0,236,Leicester,Arsenal,Aston Villa,Man Utd,Newcastle,0,3.6,3.9,3.9,3.9,2.6,4.8,3.2,2.9,3,3.3,2.9,3.7,3.9,4.5,0,3.2,3.6,4.2,3.1,4,38.1
Marcus,Bettinelli,GLK,FUL,4300000,0,0,0,0,0,0,5257,0,0,0,0,0,0,0,0,11,-2,0,0,2,0,0,0,0,0,0,0,0,0,886,0,-1,0,0,0,3,0,0,0,Tottenham,Chelsea,Man Utd,Brighton,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yves,Bissouma,MID,BHA,4500000,0,33,2.1,4.66666666666667E-07,7.33333333333333E-06,0,434516,5,25,0,0,0,1,0,7.3,6584,0,0,33,0,0.3,0,1.5,2,0,3,0,0,2.4,307442,0,-1,0,0,1374,412,0,1,207,Man City,Leeds United F.C.,Fulham,Tottenham,Liverpool,1,1.6,1.5,1,1,1.8,1,1.3,1.9,1,1.3,1.4,1.2,1.2,1.4,2.3,1.2,1.3,1.2,1,1.7,46.5
Jayden,Bogle,DEF,SHU,4300000,6,13,0.764705882352941,1.77838577291382E-07,3.02325581395349E-06,0,8878,1,3,0,0,0,1,0,3,160,-2,0,13,2,0.5,0,2.2,0,0,1,0,0,0.1,5327,0,-1,0,0,216,249,0,0,47,Newcastle,Tottenham,Man Utd,Man City,West Brom,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,21.7
Mateusz,Bogusz,MID,LEE,4300000,0,0,0,0,0,0,2759,0,0,0,0,0,0,0,0,9,-2,0,0,2,0,0,0,0,0,0,0,0,0,2787,0,-1,0,0,0,16,0,0,0,Brighton,Newcastle,Leicester,Everton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willy,Boly,DEF,WOL,5400000,0,36,3,5.55555555555556E-07,6.66666666666667E-06,0,223510,1,16,0,0,0,0,0,6.7,1779,-1,0,36,1,0,0,0,2,0,4,0,0,1.4,138537,0,-1,0,0,1080,13,0,0,199,Everton,West Brom,Chelsea,Crystal Palace,Arsenal,0,3.6,2.1,2.8,3.3,2.6,1.9,2.5,2.1,3.4,4,3.6,3.7,2.8,3,3.1,3.2,2.8,2.4,2.3,3.4,25.9
Leo,Bonatini,FWD,WOL,4800000,0,0,0,0,0,0,27584,0,0,0,0,0,0,0,0,26,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,8688,0,-1,0,0,0,12,0,0,0,Everton,West Brom,Chelsea,Crystal Palace,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sofiane,Boufal,MID,SOU,5400000,0,0,0,0,0,0,4674,0,0,0,0,0,0,0,0,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,622,0,-1,0,0,0,1,0,0,0,Leicester,Arsenal,Aston Villa,Man Utd,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jarrod,Bowen,MID,WHU,6300000,0,68,4,6.34920634920635E-07,1.07936507936508E-05,0,536337,0,18,0,0,0,4,0,10.8,7575,-2,0,68,2,0.3,0,1.8,5,0,5,0,2,3.4,643504,0,-1,0,2,1291,7313,0,0,216,Burnley,West Brom,Crystal Palace,Liverpool,Aston Villa,0,9.2,3.2,3.3,3.7,3.9,5.3,3.1,2.8,3.6,3.3,3.4,3.6,3,4.5,3.9,4.6,3.5,4.3,4.8,4.1,95
Robbie,Brady,MID,BUR,5000000,3,33,3,6E-07,6.6E-06,0,9071,2,2,0,0,0,1,0,6.6,353,0,0,33,0,0.6,0,2.8,3,0,6,0,1,0.1,11086,0,-1,0,0,670,291,0,0,113,Man Utd,West Ham,Liverpool,Aston Villa,Chelsea,1.8,3.9,1.8,2.3,2.1,2.6,1.8,3.1,2.1,2.3,2.6,2,2.2,2.8,1.9,2.2,2.4,2.4,2.5,2.2,3.6,32.7
Jarrad,Branthwaite,DEF,EVE,3900000,0,0,0,0,0,0,273753,0,0,0,0,0,0,0,0,1503,-1,0,0,1,0,0,0,0,0,0,0,0,1.8,140293,0,-1,0,0,0,188,0,0,0,Wolverhampton,Leicester,Newcastle,Leeds United F.C.,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Claudio,Bravo,GLK,MCI,4500000,0,0,0,0,0,0,1701,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,446,0,-1,0,0,0,0,0,0,0,Brighton,Crystal Palace,Aston Villa,West Brom,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,Bree,DEF,AVL,4500000,0,0,0,0,0,0,10292,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9840,0,-1,0,0,0,0,0,0,0,Man City,Newcastle,Burnley,Southampton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhian,Brewster,FWD,SHU,4500000,1,18,1.05882352941176,2.35294117647059E-07,4E-06,0,868067,0,9,0,0,0,0,0,4,14462,0,0,18,0,0.3,0,1.3,0,0,1,0,0,7.5,1018189,0,-1,0,0,633,26961,0,0,37,Newcastle,Tottenham,Man Utd,Man City,West Brom,0.6,0.5,0.6,0.5,0.6,0.5,0.5,0.5,0.6,0.5,0.6,0.5,0.5,0.5,0.5,0.6,0.5,0.8,0.5,0.6,0.5,22.9
Josh,Brownhill,MID,BUR,4900000,2,35,2.3,4.69387755102041E-07,7.14285714285714E-06,0,6016,1,16,0,0,0,0,0,7.1,155,-1,0,35,1,0.5,0,2.4,0,0,6,0,0,0.1,6282,0,-1,0,0,1350,206,0,0,178,Man Utd,West Ham,Liverpool,Aston Villa,Chelsea,1.2,2.7,1.2,1.5,1.3,1.7,1.2,2.1,1.4,1.5,1.7,1.3,1.4,1.8,1.2,1.4,1.6,1.5,1.6,1.4,2.5,48.3
Joe,Bryan,DEF,FUL,4600000,0,10,0.666666666666667,1.44927536231884E-07,2.17391304347826E-06,0,63938,1,11,0,0,0,0,0,2.2,105,-4,0,10,4,0,0,0.2,0,0,0,0,1,0.3,14154,0,-1,0,0,341,63,0,0,75,Tottenham,Chelsea,Man Utd,Brighton,West Brom,0.3,0.6,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.6,0.3,0.3,0.4,0.3,0,0.3,0.3,0.3,0.3,0.3,14
Kean,Bryan,DEF,SHU,3900000,0,3,0.176470588235294,4.52488687782805E-08,7.69230769230769E-07,0,20267,0,3,0,0,0,0,0,0.8,568,-1,0,3,1,0,0,0,0,0,0,0,0,0.2,34192,0,-1,0,0,152,335,0,0,22,Newcastle,Tottenham,Man Utd,Man City,West Brom,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.5
Oliver,Burke,MID,SHU,4300000,1,18,1.05882352941176,2.46238030095759E-07,4.18604651162791E-06,0,215917,2,8,0,0,0,0,0,4.2,6741,-2,0,18,2,0.3,0,1.2,0,0,1,0,1,2,285382,0,-1,0,0,667,6799,0,0,42,Newcastle,Tottenham,Man Utd,Man City,West Brom,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,40.9
Dan,Burn,DEF,BHA,4200000,2,15,0.882352941176471,2.10084033613445E-07,3.57142857142857E-06,0,45064,3,14,0,0,0,0,0,3.6,381,-3,0,15,3,0.1,0,0.5,0,0,1,0,0,0.3,14294,1,-1,0,0,821,648,0,0,102,Man City,Leeds United F.C.,Fulham,Tottenham,Liverpool,0.7,0.4,0.4,0.4,0.5,0.4,0.4,0.5,0.5,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.5,0.5,0.8,0.6,20.3
Jack,Butland,GLK,CRY,4500000,0,0,0,0,0,0,2863,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,4231,0,-1,0,0,0,45,0,0,0,Arsenal,Man City,West Ham,Wolverhampton,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David,Button,GLK,WBA,4000000,0,0,0,0,0,0,190972,0,0,0,0,0,0,0,0,4067,0,0,0,0,0,0,0,0,0,0,0,0,4.2,168593,0,-1,0,0,0,1116,0,0,0,Wolverhampton,West Ham,Man City,Fulham,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oskar,Buur,DEF,WOL,3900000,0,1,0.0588235294117647,1.50829562594268E-08,2.56410256410256E-07,0,231656,0,0,0,0,0,0,0,0.3,2417,-1,0,1,1,0,0,0,0,0,0,0,0,2.4,245695,0,-1,0,0,22,1687,0,0,2,Everton,West Brom,Chelsea,Crystal Palace,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Willy,Caballero,GLK,CHE,4700000,0,1,0.0588235294117647,1.25156445556946E-08,2.12765957446809E-07,0,20214,0,3,0,0,0,0,0,0.2,44,-3,0,1,3,0,0,0,0,0,0,0,0,0.2,5185,0,-1,0,0,90,21,0,0,7,Fulham,Leicester,Wolverhampton,Burnley,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
Gary,Cahill,DEF,CRY,4500000,0,6,0.352941176470588,7.84313725490196E-08,1.33333333333333E-06,0,15254,0,12,0,0,0,0,0,1.3,65,0,0,6,0,0,0,-0.2,0,0,0,0,0,0.1,13052,0,-1,0,0,450,44,0,0,64,Arsenal,Man City,West Ham,Wolverhampton,Newcastle,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,14.3
Jake,Cain,MID,LIV,4500000,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,-1,0,0,0,5,0,0,0,Man Utd,Burnley,Tottenham,West Ham,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom,Cairney,MID,FUL,5200000,0,27,1.8,3.46153846153846E-07,5.19230769230769E-06,0,24439,2,15,0,0,0,1,0,5.2,76,-3,0,27,3,0.1,0,0.5,2,0,1,0,1,0.1,10495,0,-1,0,0,758,26,0,0,160,Tottenham,Chelsea,Man Utd,Brighton,West Brom,0,0,0,1.3,0.9,1.1,1.1,1.9,0.9,0.9,0.9,1.1,0.9,1.3,1.2,0,1,1.5,0.9,0.9,1.3,57.3
,Callum Robinson,FWD,WBA,5400000,0,37,2.3,4.25925925925926E-07,6.85185185185185E-06,0,140970,0,23,0,0,0,2,0,6.9,898,-1,0,37,1,0.3,0,1.4,3,0,2,0,1,0.5,144900,0,-1,0,1,841,4003,0,0,132,Wolverhampton,West Ham,Man City,Fulham,Sheffield United,0,3.2,1.6,2.1,2.3,1.7,1.7,1.6,2,2,2.3,1.6,1.6,1.7,2.3,1.8,1.9,2,2.1,1.5,1.9,42.9
Dominic,Calvert-Lewin,FWD,EVE,7700000,0,95,5.9,7.66233766233766E-07,1.23376623376623E-05,0,3010162,3,19,0,0,0,11,0,12.3,427406,7,1,95,-7,0.3,0,2.4,10,0,5,0,4,40.9,5022681,0,-1,0,2,1405,656,-1,0,339,Wolverhampton,Leicester,Newcastle,Leeds United F.C.,Man Utd,0,0,0,0,0,8.2,7.7,7.5,6.7,7.2,6.6,8.3,7.9,8.5,6.1,8.2,5.6,7.2,7.4,7.2,6.5,137.3
Leonardo,Campana,FWD,WOL,4800000,0,0,0,0,0,0,33689,0,0,0,0,0,0,0,0,206,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,21878,0,-1,0,0,0,187,0,0,0,Everton,West Brom,Chelsea,Crystal Palace,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joao Pedro Cavaco,Cancelo,DEF,MCI,5800000,6,61,5.1,8.79310344827586E-07,1.05172413793103E-05,0,352888,3,6,0,0,0,0,0,10.5,10768,3,0,61,-3,0.8,0,4.8,10,0,7,0,1,11.3,1134506,0,-1,0,0,1080,40458,0,0,274,Brighton,Crystal Palace,Aston Villa,West Brom,Sheffield United,6,14.2,6.5,6.3,5.6,6,5.6,7,7,6.8,6.1,7.4,6.4,5.6,7,0,6.1,5.8,5,5.8,5.2,74
Elia,Caprile,GLK,LEE,4000000,0,0,0,0,0,0,16045,0,0,0,0,0,0,0,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0.3,31830,0,-1,0,0,0,149,0,0,0,Brighton,Newcastle,Leicester,Everton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Carlos Vinicius,FWD,TOT,6900000,1,3,1,1.44927536231884E-07,4.34782608695652E-07,0,5958,0,0,0,0,0,0,0,0.4,204,-1,0,3,1,0.1,0,0.4,0,0,0,0,0,0.1,7363,0,-1,0,0,24,328,0,0,8,Fulham,Sheffield United,Liverpool,Brighton,Chelsea,0.5,0.6,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.6,0.5,0.5,0,0.6,0.5,0.5,0.5,0.6,3.6
Andy,Carroll,FWD,NEW,5200000,1,21,1.3125,2.52403846153846E-07,4.03846153846154E-06,0,74642,0,4,0,0,0,1,0,4,1055,-3,0,21,3,0.3,0,1.7,3,0,1,0,1,0.4,61909,0,-1,0,0,221,807,0,0,60,Sheffield United,Arsenal,Aston Villa,Leeds United F.C.,Everton,1,1.5,0.7,0.8,1.1,0.7,0.7,0.8,0.7,1,0.7,1,0.7,0.7,0.7,0.7,0.7,1,0.7,0.9,0.8,21.5
Scott,Carson,GLK,MCI,4000000,0,0,0,0,0,0,1140,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,3039,0,-1,0,0,0,21,0,0,0,Brighton,Crystal Palace,Aston Villa,West Brom,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameron,Carter-Vickers,DEF,TOT,3900000,0,0,0,0,0,0,30739,0,0,0,0,0,0,0,0,141,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,18540,0,-1,0,0,0,120,0,0,0,Fulham,Sheffield United,Liverpool,Brighton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oliver,Casey,DEF,LEE,3900000,0,0,0,0,0,0,88092,0,0,0,0,0,0,0,0,894,-1,0,0,1,0,0,0,0,0,0,0,0,1.2,106812,0,-1,0,0,0,142,0,0,0,Brighton,Newcastle,Leicester,Everton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matthew,Cash,DEF,AVL,5000000,0,53,3.8,7.6E-07,1.06E-05,0,81662,5,16,0,0,0,0,0,10.6,1977,0,0,53,0,0.8,0,4,3,0,7,0,2,1.1,128315,0,-1,0,0,1222,2985,0,0,274,Man City,Newcastle,Burnley,Southampton,West Ham,0,8,4.2,3.4,4.4,3.9,4.3,3.1,4,4.9,3.8,4.3,4.3,4.8,4.9,4.3,4.1,4,4.7,4.1,3.1,55.4
,Casilla,GLK,LEE,4200000,0,0,0,0,0,0,125136,0,0,0,0,0,0,0,0,481,-3,0,0,3,0,0,0,0,0,0,0,0,0.9,23941,0,-1,0,0,0,256,0,0,0,Brighton,Newcastle,Leicester,Everton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timothy,Castagne,DEF,LEI,5700000,0,39,4.3,7.54385964912281E-07,6.84210526315789E-06,0,1674356,1,11,0,0,0,1,0,6.8,2330,2,0,39,-2,0.1,0,0.8,4,0,2,0,3,4.8,1641023,0,-1,0,2,779,1793,0,0,172,Southampton,Chelsea,Everton,Leeds United F.C.,Fulham,0,7.4,5,3.4,5.6,5.9,5.6,6.3,4.5,5.3,4,5.1,5.4,6.2,5,5.3,4.3,3.2,6.2,4.6,3.5,39.1
,Cavaleiro,MID,FUL,5300000,8,39,2.8,5.28301886792453E-07,7.35849056603774E-06,0,18778,1,20,0,0,0,2,0,7.4,308,-2,0,39,2,0.7,1,3.5,4,0,2,0,0,0.1,16547,0,-1,0,1,1053,845,0,0,98,Tottenham,Chelsea,Man Utd,Brighton,West Brom,1.8,4,2.3,2.7,1.9,2.2,2.3,3.5,1.6,1.4,1.9,2.2,1.9,2.6,2.4,0,2,3,1.9,1.7,2.5,68.3
Edinson,Cavani,FWD,MUN,7800000,2,32,3.2,4.1025641025641E-07,4.1025641025641E-06,0,351088,1,3,0,0,0,3,0,4.1,4296,-2,0,32,2,0.2,0,1.5,3,0,2,0,2,1.8,464249,0,-1,0,1,386,25981,0,0,120,Burnley,Liverpool,Fulham,Sheffield United,Arsenal,2.9,6.5,3.5,3.5,2.8,2.5,3.9,3.2,2.9,2.5,2.4,3.8,3.1,3.1,2.7,3.3,3.3,3.1,2.6,3.3,2.9,43.6
,Ceballos,MID,ARS,4700000,0,30,2,4.25531914893617E-07,6.38297872340426E-06,0,224324,3,12,0,0,0,0,0,6.4,792,-3,0,30,3,0.2,0,1,3,0,3,0,1,0.9,138169,0,-1,0,0,947,288,0,0,189,Crystal Palace,Newcastle,Southampton,Man Utd,Wolverhampton,1.1,1.2,1.3,1,1.3,1.3,1,1,1.6,1.7,1,1.4,1,2.3,1.3,1,1.7,1.4,1.4,1.1,1.1,51.6
,Cedric,DEF,ARS,4600000,0,1,0.0588235294117647,1.27877237851662E-08,2.17391304347826E-07,0,35112,0,0,0,0,0,0,0,0.2,63,-4,0,1,4,0,0,0.2,0,0,0,0,0,0.2,4271,0,-1,0,0,5,38,0,0,3,Crystal Palace,Newcastle,Southampton,Man Utd,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Chamberlain,MID,LIV,6300000,0,6,0.352941176470588,5.60224089635854E-08,9.52380952380952E-07,0,5181,0,1,0,0,0,0,0,1,79,-2,0,6,2,0.2,0,1.2,0,0,0,0,1,0,4089,0,-1,0,0,78,72,0,0,23,Man Utd,Burnley,Tottenham,West Ham,Brighton,0,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.7
Calum,Chambers,DEF,ARS,4500000,0,0,0,0,0,0,1896,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,1719,0,-1,0,0,0,43,0,0,0,Crystal Palace,Newcastle,Southampton,Man Utd,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kgaogelo,Chauke,MID,SOU,4500000,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,-1,0,0,0,8,0,0,0,Leicester,Arsenal,Aston Villa,Man Utd,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Benjamin,Chilwell,DEF,CHE,6100000,0,73,5.2,8.52459016393443E-07,1.19672131147541E-05,0,1831562,1,15,0,0,0,2,0,12,19638,6,0,73,-6,0.3,0,2,7,0,5,0,4,22.6,3254356,0,-1,0,1,1170,25244,0,0,302,Fulham,Leicester,Wolverhampton,Burnley,Tottenham,0,13.3,7.4,6.5,5.8,6,5.3,4.9,6.8,5.2,5.8,6.4,7,6.4,5.9,6.9,7.2,6.5,6.6,5.7,7.3,84.5
Tahith,Chong,MID,MUN,4400000,0,0,0,0,0,0,1396,0,0,0,0,0,0,0,0,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,794,0,-1,0,0,0,1,0,0,0,Burnley,Liverpool,Fulham,Sheffield United,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamza,Choudhury,MID,LEI,4700000,0,2,0.117647058823529,2.50312891113892E-08,4.25531914893617E-07,0,6257,1,1,0,0,0,0,0,0.4,23,-3,0,2,3,0,0,0,0,0,0,0,0,0.1,2723,0,-1,0,0,69,15,0,0,9,Southampton,Chelsea,Everton,Leeds United F.C.,Fulham,0,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1
Andreas,Christensen,DEF,CHE,4700000,0,2,0.117647058823529,2.50312891113892E-08,4.25531914893617E-07,0,24991,1,10,0,0,0,0,0,0.4,117,-3,0,2,3,0.1,0,0.5,0,0,0,0,0,0.2,9681,0,-1,0,0,405,11,0,1,53,Fulham,Leicester,Wolverhampton,Burnley,Tottenham,0,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,10.6
Cyrus,Christie,DEF,FUL,4200000,0,0,0,0,0,0,9983,0,0,0,0,0,0,0,0,11,-3,0,0,3,0,0,0,0,0,0,0,0,0,730,0,-1,0,0,0,7,0,0,0,Tottenham,Chelsea,Man Utd,Brighton,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
