FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Josh,Maja,FWD,FUL,5200000,0,35,1.06060606060606,2.03962703962704E-07,6.73076923076923E-06,0,140642,0,5,0,0,0,3,0,6.7,703,-3,1,35,3,0.6,0,3.3,5,0,5,0,0,0.6,183387,0,-1,0,1,648,355,-1,0,109,Chelsea,Burnley,Southampton,Man Utd,Newcastle,0,0.5,0.5,0.5,0.5,0.6,48.3
Anthony,Mancini,MID,BUR,4400000,0,0,0,0,0,0,1275,0,0,0,0,0,0,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,1535,0,-1,0,0,0,8,0,0,0,Wolverhampton,West Ham,Fulham,Leeds United F.C.,Liverpool,0,0,0,0,0,0,0
Sadio,Mane,MID,LIV,11700000,2,137,4.6,3.93162393162393E-07,1.17094017094017E-05,0,2286382,3,27,0,0,0,8,0,11.7,5713,-3,0,137,3,0.4,0,4.2,8,0,9,0,9,5.5,1715916,0,-1,0,2,2432,1437,0,0,387,Newcastle,Man Utd,Southampton,West Brom,Burnley,4.6,4.3,4.8,5.6,5.9,4.5,264.4
Javier,Manquillo,DEF,NEW,4200000,0,28,0.875,2.08333333333333E-07,6.66666666666667E-06,0,40951,1,15,0,0,0,0,0,6.7,28,-3,0,28,3,0,0,0.2,0,0,3,0,0,0.2,22704,0,-1,0,0,822,18,0,0,136,Liverpool,Arsenal,Leicester,Man City,Sheffield United,0.6,0.4,0.4,0.6,0.4,0.5,22.2
Fernando,Marcal,DEF,WOL,4700000,0,18,0.5625,1.1968085106383E-07,3.82978723404255E-06,0,44116,2,9,0,0,0,0,0,3.8,2,-3,0,18,3,0,0,0,0,0,1,0,0,0.1,27752,0,-1,0,0,611,1,0,0,102,Burnley,West Brom,Brighton,Tottenham,Everton,0,0,0,0.3,0.3,0.3,16.1
Solomon,March,MID,BHA,4900000,0,69,3.3,6.73469387755102E-07,1.40816326530612E-05,0,289945,0,25,0,0,0,2,0,14.1,85,-1,0,69,1,0,0,0,6,0,7,0,2,0.4,296395,0,-1,0,1,1670,9,0,0,283,Sheffield United,Leeds United F.C.,Wolverhampton,West Ham,Man City,0,0,0,0,0,0,110.5
Pablo,Mari,DEF,ARS,4400000,2,28,0.875,1.98863636363636E-07,6.36363636363636E-06,0,32923,2,8,0,0,0,0,0,6.4,88,-1,0,28,1,0.4,0,1.8,1,0,3,0,0,0.1,37997,0,-1,0,0,810,123,0,0,156,Everton,Newcastle,West Brom,Chelsea,Crystal Palace,0.4,0.4,0.4,0.4,0.4,0.4,19
Christian,Marques,DEF,WOL,3900000,0,0,0,0,0,0,7055,0,0,0,0,0,0,0,0,81,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,13248,0,-1,0,0,0,74,0,0,0,Burnley,West Brom,Brighton,Tottenham,Everton,0,0,0,0,0,0,0
Anthony,Martial,FWD,MUN,8600000,0,75,3.4,3.95348837209302E-07,8.72093023255814E-06,0,1742005,0,23,0,0,0,4,0,8.7,604,-4,0,75,4,0,0,0,3,0,4,0,7,3.3,1136209,0,-1,0,2,1477,21,0,1,238,Leeds United F.C.,Liverpool,Aston Villa,Leicester,Fulham,0,0,0,0,0,3.1,126.8
David,Martin,GLK,WHU,3900000,0,0,0,0,0,0,411898,0,0,0,0,0,0,0,0,711,-1,0,0,1,0,0,0,0,0,0,0,0,5.4,273659,0,-1,0,0,0,557,0,0,0,Chelsea,Burnley,Everton,Brighton,West Brom,0,0,0,0,0,0,0
,Martinelli,MID,ARS,4900000,1,22,0.6875,1.4030612244898E-07,4.48979591836735E-06,0,88777,0,3,0,0,0,1,0,4.5,587,-1,0,22,1,0.6,0,3,0,0,3,0,0,0.3,103305,0,-1,0,0,417,254,0,0,58,Everton,Newcastle,West Brom,Chelsea,Crystal Palace,0.3,0.3,0.3,0.3,0.3,0.3,37.4
Emiliano,Martinez,GLK,AVL,5400000,2,164,5.1,9.44444444444444E-07,3.03703703703704E-05,0,1496655,0,37,0,117,0,0,0,30.4,7754,9,0,164,-9,0.5,0,2.8,24,0,14,0,0,40.3,3956711,0,-1,1,2,2880,3517,0,0,710,West Brom,Everton,Man Utd,Crystal Palace,Tottenham,6.6,6.3,6.5,6.2,6.2,5.9,89.5
Arthur,Masuaku,DEF,WHU,4300000,0,42,1.3125,3.05232558139535E-07,9.76744186046512E-06,0,240554,2,15,0,0,0,0,0,9.8,273,-2,0,42,2,0.3,0,1.2,4,0,4,0,2,0.5,234656,0,-1,0,1,1006,11,0,0,209,Chelsea,Burnley,Everton,Brighton,West Brom,0,0,0.7,0.7,0.7,0.8,45
Juan,Mata,MID,MUN,5800000,0,20,0.625,1.07758620689655E-07,3.44827586206897E-06,0,17576,0,3,0,0,0,0,0,3.4,13,-2,0,20,2,0,0,0,0,0,1,0,3,0.1,11248,0,-1,0,0,336,11,0,0,79,Leeds United F.C.,Liverpool,Aston Villa,Leicester,Fulham,0.3,0.3,0.3,0.3,0.3,0.3,25.6
Jean-Philippe,Mateta,FWD,CRY,5400000,0,13,0.419354838709677,7.76583034647551E-08,2.40740740740741E-06,0,12642,0,4,0,0,0,1,0,2.4,45,-6,0,13,6,0.1,0,0.3,2,0,0,0,0,0,14832,0,-1,0,0,181,30,0,0,41,Leicester,Man City,Sheffield United,Aston Villa,Arsenal,0.2,0.2,0.2,0.2,0.2,0.2,14
Nemanja,Matic,MID,MUN,4700000,0,30,0.9375,1.99468085106383E-07,6.38297872340426E-06,0,28944,2,14,0,0,0,0,0,6.4,21,-3,0,30,3,0,0,0.2,0,0,4,0,1,0.2,16857,0,-1,0,0,913,14,0,0,173,Leeds United F.C.,Liverpool,Aston Villa,Leicester,Fulham,0.5,0.5,0.5,0.5,0.5,0.5,38.4
Joel,Matip,DEF,LIV,5400000,0,42,4.2,7.77777777777778E-07,7.77777777777778E-06,0,298068,2,5,0,0,0,1,0,7.8,46,-1,0,42,1,0,0,0,5,0,3,0,2,0.4,269778,0,-1,0,1,690,14,0,0,194,Newcastle,Man Utd,Southampton,West Brom,Burnley,0,0,0,0,0,0,30.6
,Matty Longstaff,MID,NEW,4800000,0,10,0.3125,6.51041666666667E-08,2.08333333333333E-06,0,3945,0,8,0,0,0,0,0,2.1,6,-2,0,10,2,0,0,0,0,0,1,0,0,0,1635,0,-1,0,0,376,5,0,0,47,Liverpool,Arsenal,Leicester,Man City,Sheffield United,0.2,0.2,0.2,0.2,0.2,0.2,7
Neal,Maupay,FWD,BHA,6000000,2,104,3.4,5.66666666666667E-07,1.73333333333333E-05,0,1055086,1,32,0,0,0,8,0,17.3,4787,-5,0,104,5,0.3,1,1.8,12,0,9,0,2,3.2,1109694,0,-1,0,1,2328,956,0,0,336,Sheffield United,Leeds United F.C.,Wolverhampton,West Ham,Man City,3.7,3,3,3.2,2.7,3.6,195
Alfie,Mawson,DEF,FUL,4300000,0,0,0,0,0,0,1688,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0,378,0,-1,0,0,0,0,0,0,0,Chelsea,Burnley,Southampton,Man Utd,Newcastle,0,0,0,0,0,0,0
Luke,Mbete,DEF,MCI,4000000,0,0,0,0,0,0,1312,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1511,0,-1,0,0,0,8,0,0,0,Crystal Palace,Chelsea,Newcastle,Brighton,Everton,0,0,0,0,0,0,0
James,McArthur,MID,CRY,5200000,0,45,1.45161290322581,2.79156327543424E-07,8.65384615384615E-06,0,19806,3,26,0,0,0,0,0,8.7,7,-3,0,45,3,0,0,0,3,0,4,0,2,0.1,8122,0,-1,0,0,1465,17,0,0,228,Leicester,Man City,Sheffield United,Aston Villa,Arsenal,0,0,0,0,0,0.7,55.2
Oliver,McBurnie,FWD,SHU,5600000,0,44,1.9,3.39285714285714E-07,7.85714285714286E-06,0,60056,2,27,0,0,0,1,0,7.9,49,-4,0,44,4,0.3,0,1.5,2,0,0,0,2,0.2,20840,0,-1,0,0,1316,6,0,0,101,Brighton,Tottenham,Crystal Palace,Everton,Newcastle,0,0,0,0,0,1.4,83.1
Alex,McCarthy,GLK,SOU,4400000,0,83,3.2,7.27272727272727E-07,1.88636363636364E-05,0,2066225,2,50,0,74,0,0,0,18.9,2883,-1,0,83,1,0.1,0,0.3,7,0,7,0,0,11.3,1354462,0,-1,0,1,2340,575,0,0,456,Leicester,Liverpool,Fulham,Leeds United F.C.,West Ham,0,3,4,3.6,3.3,3.4,60.2
James,McCarthy,MID,CRY,4300000,0,19,0.612903225806452,1.42535633908477E-07,4.41860465116279E-06,0,265886,1,10,0,0,0,0,0,4.4,59,-2,0,19,2,0.1,0,0.3,0,0,2,0,0,0.7,141453,0,-1,0,0,569,102,0,0,89,Leicester,Man City,Sheffield United,Aston Villa,Arsenal,0.3,0.3,0.3,0.3,0.3,0.3,14.5
Kevin,McDonald,MID,FUL,4700000,0,0,0,0,0,0,5648,0,0,0,0,0,0,0,0,2,-3,0,0,3,0,0,0,0,0,0,0,0,0,939,0,-1,0,0,0,0,0,0,0,Chelsea,Burnley,Southampton,Man Utd,Newcastle,0,0,0,0,0,0,0
Thomas,McGill,GLK,BHA,3900000,0,0,0,0,0,0,12560,0,0,0,0,0,0,0,0,110,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,39416,0,-1,0,0,0,117,0,0,0,Sheffield United,Leeds United F.C.,Wolverhampton,West Ham,Man City,0,0,0,0,0,0,0
John,McGinn,MID,AVL,5500000,2,101,3.3,6E-07,1.83636363636364E-05,0,336120,7,37,0,0,0,2,0,18.4,698,0,0,101,0,0.7,0,4,2,0,13,0,7,1.1,363425,0,-1,0,0,2790,777,0,0,427,West Brom,Everton,Man Utd,Crystal Palace,Tottenham,3.3,3.5,2.1,2.6,2.7,2.6,130.2
David,McGoldrick,FWD,SHU,5200000,8,83,2.8,5.38461538461538E-07,1.59615384615385E-05,0,429113,7,30,0,0,0,7,0,16,1179,-3,0,83,3,0.6,0,3.2,9,0,7,0,1,1.3,442103,0,-1,0,1,1949,979,0,0,296,Brighton,Tottenham,Crystal Palace,Everton,Newcastle,2.7,2.3,3.4,2.5,2.7,2.7,138.9
Dwight,McNeil,MID,BUR,5700000,11,102,3.3,5.78947368421053E-07,1.78947368421053E-05,0,92432,1,42,0,0,0,2,0,17.9,175,-3,0,102,3,0.7,0,4.2,8,0,10,0,5,0.4,58474,0,-1,0,2,2676,1465,0,0,447,Wolverhampton,West Ham,Fulham,Leeds United F.C.,Liverpool,2.7,2.8,3.4,2.9,2.1,3.9,144.3
Scott,McTominay,MID,MUN,4900000,3,85,2.9,5.91836734693878E-07,1.73469387755102E-05,0,198310,2,20,0,0,0,4,0,17.3,653,-1,0,85,1,0.4,0,1.8,4,0,8,0,2,0.8,221862,0,-1,0,1,1883,320,0,0,372,Leeds United F.C.,Liverpool,Aston Villa,Leicester,Fulham,2.5,1.6,2.2,1.9,2.4,2.3,99.6
Ben,Mee,DEF,BUR,4800000,6,95,3.7,7.70833333333333E-07,1.97916666666667E-05,0,556147,2,32,0,0,0,2,0,19.8,997,-2,0,95,2,0.5,0,2.2,7,0,9,0,0,2.7,728100,0,-1,0,1,2333,919,0,0,436,Wolverhampton,West Ham,Fulham,Leeds United F.C.,Liverpool,4.6,5,4.6,3.8,4.7,3.7,88.7
Benjamin,Mendy,DEF,MCI,5900000,0,48,1.45454545454545,2.4653312788906E-07,8.13559322033898E-06,0,251634,2,9,0,0,0,2,0,8.1,733,-1,0,48,1,1,0,5.7,5,0,4,0,0,1.6,206122,0,-1,0,2,766,2853,0,0,173,Crystal Palace,Chelsea,Newcastle,Brighton,Everton,0,0.8,0.9,0.8,0.9,0.7,26.6
Edouard,Mendy,GLK,CHE,5200000,5,120,4.4,8.46153846153846E-07,2.30769230769231E-05,0,902469,1,22,0,48,0,0,0,23.1,2372,2,0,120,-2,0.3,0,1.8,5,0,15,0,0,10.2,1546461,0,-1,0,0,2430,4934,0,0,536,West Ham,Fulham,Man City,Arsenal,Leicester,5.6,5.3,5.9,5.4,4.6,5.6,39.1
Nampalys,Mendy,MID,LEI,4200000,0,38,1.1875,2.82738095238095E-07,9.04761904761905E-06,0,429157,5,21,0,0,0,0,0,9,448,-3,0,38,3,0,0,0.2,0,0,4,0,1,1.5,452742,0,-1,0,0,1370,242,0,0,215,Crystal Palace,Southampton,Newcastle,Man Utd,Chelsea,0.6,0.6,0.6,0.6,0.6,0.6,26.1
Teden,Mengi,DEF,MUN,3900000,0,0,0,0,0,0,90909,0,0,0,0,0,0,0,0,108,-1,0,0,1,0,0,0,0,0,0,0,0,0.6,72476,0,-1,0,0,0,0,0,0,0,Leeds United F.C.,Liverpool,Aston Villa,Leicester,Fulham,0,0,0,0,0,0,0
Illan,Meslier,GLK,LEE,4700000,7,143,4.5,9.57446808510638E-07,3.04255319148936E-05,0,624142,0,49,0,131,0,0,0,30.4,1050,2,0,143,-2,1,0,4.5,20,0,10,0,0,7,1030109,1,-1,1,5,2880,7860,0,0,715,Man Utd,Brighton,Tottenham,Burnley,Southampton,5.7,5.3,5,4.6,4.5,5.7,96.5
Max,Meyer,MID,CRY,4700000,0,0,0,0,0,0,5194,0,0,0,0,0,0,0,0,3,-3,0,0,3,0,0,0,0,0,0,0,0,0,2134,0,-1,0,0,0,0,0,0,0,Leicester,Man City,Sheffield United,Aston Villa,Arsenal,0,0,0,0,0,0,0
Kamil,Miazek,GLK,LEE,4000000,0,0,0,0,0,0,118903,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0.8,22749,0,-1,0,0,0,0,0,0,0,Man Utd,Brighton,Tottenham,Burnley,Southampton,0,0,0,0,0,0,0
Luka,Milivojevic,MID,CRY,5600000,0,57,2.1,3.75E-07,1.01785714285714E-05,0,65583,7,41,0,0,0,1,0,10.2,86,-4,0,57,4,0.2,0,1.3,3,0,6,0,1,0.3,17135,0,-1,0,1,2031,42,0,1,297,Leicester,Man City,Sheffield United,Aston Villa,Arsenal,1.2,1.1,1.8,1.2,1.3,1.1,72.3
James,Milner,MID,LIV,5300000,1,43,1.34375,2.53537735849057E-07,8.11320754716981E-06,0,28239,2,10,0,0,0,0,0,8.1,39,-2,0,43,2,0.3,0,1.8,2,0,4,0,2,0.1,17880,0,-1,0,1,1041,29,0,0,198,Newcastle,Man Utd,Southampton,West Brom,Burnley,0.7,0.7,0.7,0.8,0.9,0.7,54.6
Yerry,Mina,DEF,EVE,5500000,1,65,2.09677419354839,3.81231671554252E-07,1.18181818181818E-05,0,425687,2,22,0,0,0,2,0,11.8,219,0,0,65,0,0.1,0,0.8,5,0,4,0,0,1.7,406707,0,-1,0,1,1785,197,0,0,346,Arsenal,Aston Villa,West Ham,Sheffield United,Wolverhampton,2.2,1.6,2.2,1.6,2,2.5,66.9
Takumi,Minamino,MID,SOU,6000000,0,41,1.28125,2.13541666666667E-07,6.83333333333333E-06,0,110591,0,13,0,0,0,3,0,6.8,468,-5,0,41,5,0,0,0,2,0,2,0,0,0.3,97178,0,-1,0,0,698,67,0,0,136,Leicester,Liverpool,Fulham,Leeds United F.C.,West Ham,0,0.6,0.6,0.7,0.7,0.6,40.5
Tyrone,Mings,DEF,AVL,5400000,-1,115,3.7,6.85185185185185E-07,2.12962962962963E-05,0,1245366,4,36,0,0,0,2,0,21.3,4164,4,0,115,-4,0.3,0,1.5,8,0,13,0,2,8.7,1666935,1,-1,0,2,2744,2023,0,1,546,West Brom,Everton,Man Utd,Crystal Palace,Tottenham,4.2,4,4.3,3.9,3.9,3.7,105.6
Tyrick,Mitchell,DEF,CRY,3800000,0,35,2.7,7.10526315789474E-07,9.21052631578947E-06,0,2460496,1,20,0,0,0,0,0,9.2,2890,-2,0,35,2,0,0,0,2,0,3,0,1,11.3,2271826,0,-1,0,1,1170,2670,0,0,178,Leicester,Man City,Sheffield United,Aston Villa,Arsenal,2.2,3.4,2,2.8,2.8,3.2,29.4
Aleksandar,Mitrovic,FWD,FUL,5500000,0,60,2.4,4.36363636363636E-07,1.09090909090909E-05,0,1914484,3,22,0,0,0,3,0,10.9,653,-5,0,60,5,0.6,1,3.3,7,0,1,0,3,3.4,590913,0,-1,0,0,1290,253,0,0,171,Chelsea,Burnley,Southampton,Man Utd,Newcastle,0,1.6,1.8,2.1,2,2.3,118.7
Jakub,Moder,MID,BHA,5000000,2,13,0.40625,8.125E-08,2.6E-06,0,701,0,3,0,0,0,0,0,2.6,18,0,0,13,0,0.4,0,2,0,0,2,0,0,0,1508,0,-1,0,0,340,25,0,0,28,Sheffield United,Leeds United F.C.,Wolverhampton,West Ham,Man City,0.2,0.2,0.2,0.2,0.2,0.2,20.1
Jayson,Molumby,MID,BHA,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,2343,0,0,0,0,0,0,0,0.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2278,0,-1,0,0,1,0,0,0,3,Sheffield United,Leeds United F.C.,Wolverhampton,West Ham,Man City,0,0,0,0,0,0,0
Martin,Montoya,DEF,BHA,4500000,0,0,0,0,0,0,1058,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,-1,0,0,0,0,0,0,0,Sheffield United,Leeds United F.C.,Wolverhampton,West Ham,Man City,0,0,0,0,0,0,0
Simon,Moore,GLK,SHU,4300000,0,0,0,0,0,0,13509,0,0,0,0,0,0,0,0,4,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1771,0,-1,0,0,0,0,0,0,0,Brighton,Tottenham,Crystal Palace,Everton,Newcastle,0,0,0,0,0,0,0
Aaron,Mooy,MID,BHA,5000000,0,0,0,0,0,0,11300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9990,0,-1,0,0,0,0,0,0,0,Sheffield United,Leeds United F.C.,Wolverhampton,West Ham,Man City,0,0,0,0,0,0,0
Wes,Morgan,DEF,LEI,4400000,0,3,0.09375,2.13068181818182E-08,6.81818181818182E-07,0,14989,0,0,0,0,0,0,0,0.7,10,-1,0,3,1,0,0,0,0,0,0,0,0,0.1,9583,0,-1,0,0,16,3,0,0,9,Crystal Palace,Southampton,Newcastle,Man Utd,Chelsea,0,0,0,0,0,0,0.3
Mason,Mount,MID,CHE,7300000,3,135,4.2,5.75342465753425E-07,1.84931506849315E-05,0,1509500,2,28,0,0,0,6,0,18.5,9218,3,-1,135,-3,0.6,0,4.5,16,0,13,0,6,19.8,2445094,0,-1,0,2,2542,17126,1,0,548,West Ham,Fulham,Man City,Arsenal,Leicester,3.6,4.3,3.2,3.6,3.6,3.8,269.6
Lys,Mousset,FWD,SHU,5800000,0,12,0.375,6.46551724137931E-08,2.06896551724138E-06,0,32219,0,10,0,0,0,0,0,2.1,39,-2,0,12,2,0.1,0,0.5,0,0,0,0,0,0.1,6217,0,-1,0,0,280,23,0,0,12,Brighton,Tottenham,Crystal Palace,Everton,Newcastle,0.2,0.2,0.2,0.2,0.2,0.2,9.5
,Moutinho,MID,WOL,5100000,0,65,2.03125,3.9828431372549E-07,1.27450980392157E-05,0,213241,3,34,0,0,0,1,0,12.7,295,-4,0,65,4,0.2,0,1,4,0,6,0,1,0.8,50207,0,-1,0,0,2177,53,0,1,382,Burnley,West Brom,Brighton,Tottenham,Everton,0,1.4,1.4,1,1.5,1,108.4
Joel,Mumbongo,FWD,BUR,4500000,0,3,0.09375,2.08333333333333E-08,6.66666666666667E-07,0,4899,1,1,0,0,0,0,0,0.7,29,0,0,3,0,0,0,0.2,0,0,0,0,0,0,6362,0,-1,0,0,37,24,0,0,5,Wolverhampton,West Ham,Fulham,Leeds United F.C.,Liverpool,0,0,0,0,0,0,0.1
Jacob,Murphy,MID,NEW,4900000,2,54,1.6875,3.44387755102041E-07,1.10204081632653E-05,0,12343,3,25,0,0,0,2,0,11,73,-1,0,54,1,0.7,0,3.5,7,0,1,0,2,0.1,12594,0,-1,0,1,1167,41,0,0,199,Liverpool,Arsenal,Leicester,Man City,Sheffield United,0.8,0.8,0.9,0.8,1.7,1.1,74.6
Glenn,Murray,FWD,BHA,4800000,0,0,0,0,0,0,18692,0,0,0,0,0,0,0,0,2,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,5020,0,-1,0,0,0,0,0,0,0,Sheffield United,Leeds United F.C.,Wolverhampton,West Ham,Man City,0,0,0,0,0,0,0
Shkodran,Mustafi,DEF,ARS,5000000,0,3,1,2E-07,6E-07,0,14472,0,1,0,0,0,0,0,0.6,8,0,0,3,0,0,0,0,0,0,0,0,0,0,13464,0,-1,0,0,45,0,0,0,16,Everton,Newcastle,West Brom,Chelsea,Crystal Palace,0,0,0,0,0,0,1.3
Yoshinori,Muto,FWD,NEW,4800000,0,0,0,0,0,0,27326,0,0,0,0,0,0,0,0,2,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,5738,0,-1,0,0,0,0,0,0,0,Liverpool,Arsenal,Leicester,Man City,Sheffield United,0,0,0,0,0,0,0
Marvelous,Nakamba,MID,AVL,4300000,0,20,0.645161290322581,1.50037509377344E-07,4.65116279069767E-06,0,99301,2,4,0,0,0,0,0,4.7,103,-2,0,20,2,0.2,0,1,0,0,4,0,0,0.4,84658,0,-1,0,0,569,55,0,0,81,West Brom,Everton,Man Utd,Crystal Palace,Tottenham,0.3,0.3,0.3,0.3,0.3,0.3,11.6
Richard,Nartey,DEF,BUR,4000000,0,0,0,0,0,0,1104,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1636,0,-1,0,0,0,32,0,0,0,Wolverhampton,West Ham,Fulham,Leeds United F.C.,Liverpool,0,0,0,0,0,0,0
Iliman,Ndiaye,MID,SHU,4500000,0,1,0.03125,6.94444444444444E-09,2.22222222222222E-07,0,314,0,1,0,0,0,0,0,0.2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,381,0,-1,0,0,11,3,0,0,5,Brighton,Tottenham,Crystal Palace,Everton,Newcastle,0,0,0,0,0,0,0.3
Wilfred,Ndidi,MID,LEI,4800000,0,63,3.1,6.45833333333333E-07,1.3125E-05,0,171482,5,20,0,0,0,1,0,13.1,344,-2,0,63,2,0.3,0,1.2,9,0,7,0,3,0.7,68482,0,-1,0,0,1663,230,0,0,332,Crystal Palace,Southampton,Newcastle,Man Utd,Chelsea,2.5,2.6,2.6,2.3,2.6,2.1,64.8
Tanguy,Ndombele,MID,TOT,5900000,0,96,3.2,5.42372881355932E-07,1.6271186440678E-05,0,120036,3,23,0,0,0,3,0,16.3,575,-1,0,96,1,0.6,0,3.8,7,0,12,0,3,0.7,137120,0,-1,0,1,2052,396,0,0,395,Sheffield United,Leeds United F.C.,Wolverhampton,Aston Villa,Leicester,0,4.1,2.8,2.9,2.3,2.7,95.4
,Neco Williams,DEF,LIV,3800000,0,10,0.3125,8.22368421052632E-08,2.63157894736842E-06,0,584187,1,1,0,0,0,0,0,2.6,1549,-2,0,10,2,0,0,0,0,0,1,0,0,4.2,580293,0,-1,0,0,246,1480,0,0,48,Newcastle,Man Utd,Southampton,West Brom,Burnley,0.2,0.2,0.2,0.2,0.2,0.2,12.2
Reiss,Nelson,MID,ARS,5100000,0,2,0.0625,1.22549019607843E-08,3.92156862745098E-07,0,6913,0,0,0,0,0,0,0,0.4,5,-4,0,2,4,0,0,0,0,0,0,0,0,0,2393,0,-1,0,0,70,6,0,0,2,Everton,Newcastle,West Brom,Chelsea,Crystal Palace,0,0,0,0,0,0,2.4
,Neto,MID,WOL,5600000,0,124,4,7.14285714285714E-07,2.21428571428571E-05,0,2080208,4,38,0,0,0,5,0,22.1,9578,1,0,124,-1,0.3,0,1.5,10,0,9,0,8,4.6,2326015,0,-1,0,1,2549,26,0,0,492,Burnley,West Brom,Brighton,Tottenham,Everton,0,0,0,0,0,3.2,232.5
,Neves,MID,WOL,5100000,2,96,3.1,6.07843137254902E-07,1.88235294117647E-05,0,302342,7,37,0,0,0,5,0,18.8,1627,-4,0,96,4,0.3,0,1.5,10,0,8,0,1,1.5,217750,0,-1,0,1,2323,204,0,0,455,Burnley,West Brom,Brighton,Tottenham,Everton,3.3,2.7,2.8,2.1,2.9,2.1,139.3
Edward,Nketiah,FWD,ARS,5300000,2,36,2.1,3.9622641509434E-07,6.79245283018868E-06,0,158809,0,6,0,0,0,2,0,6.8,707,-7,0,36,7,0.4,0,2.2,5,0,1,0,1,0.6,65424,0,-1,0,0,411,581,0,0,120,Everton,Newcastle,West Brom,Chelsea,Crystal Palace,1.2,2,1.6,1.3,1.9,1.4,42.1
Niels,Nkounkou,DEF,EVE,4000000,0,1,0.032258064516129,8.06451612903226E-09,2.5E-07,0,32335,1,1,0,0,0,0,0,0.2,39,0,0,1,0,0,0,0,0,0,0,0,0,0.2,35582,0,-1,0,0,68,22,0,0,6,Arsenal,Aston Villa,West Ham,Sheffield United,Wolverhampton,0,0,0,0,0,0,2
Daniel,N'Lundulu,FWD,SOU,4500000,0,12,0.375,8.33333333333333E-08,2.66666666666667E-06,0,45962,0,1,0,0,0,0,0,2.7,160,0,0,12,0,0,0,0,0,0,0,0,0,0.2,57052,0,-1,0,0,101,56,0,0,29,Leicester,Liverpool,Fulham,Leeds United F.C.,West Ham,0,0.2,0.2,0.2,0.2,0.2,3.1
Felix,Nmecha,MID,MCI,4500000,0,0,0,0,0,0,313,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0,-1,0,0,0,0,0,0,0,Crystal Palace,Chelsea,Newcastle,Brighton,Everton,0,0,0,0,0,0,0
Mark,Noble,MID,WHU,4500000,2,26,0.8125,1.80555555555556E-07,5.77777777777778E-06,0,139055,1,15,0,0,0,0,0,5.8,36,-5,0,26,5,0.4,0,2,0,0,0,0,0,0.3,15397,0,-1,0,0,695,68,0,0,129,Chelsea,Burnley,Everton,Brighton,West Brom,0.4,0.4,0.4,0.4,0.4,0.4,17.6
Will,Norris,GLK,BUR,4000000,0,0,0,0,0,0,12527,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0.1,17500,0,-1,0,0,0,7,0,0,0,Wolverhampton,West Ham,Fulham,Leeds United F.C.,Liverpool,0,0,0,0,0,0,0
Oliver,Norwood,MID,SHU,4500000,3,44,1.6,3.55555555555556E-07,9.77777777777778E-06,0,44891,4,36,0,0,0,0,0,9.8,36,-5,0,44,5,0.5,0,2.2,0,0,3,0,0,0.1,12763,0,-1,0,0,1764,39,0,0,278,Brighton,Tottenham,Crystal Palace,Everton,Newcastle,1,0.8,1,1,0.8,1.2,75.6
?rjan,Nyland,GLK,AVL,4000000,0,0,0,0,0,0,943592,0,0,0,0,0,0,0,0,317,0,0,0,0,0,0,0,0,0,0,0,0,3.4,145134,0,-1,0,0,0,0,0,0,0,West Brom,Everton,Man Utd,Crystal Palace,Tottenham,0,0,0,0,0,0,0
