FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Chris,Basham,DEF,SHU,4800000,2,15,1.7,3.54166666666667E-07,3.125E-06,0,96118,0,15,0,0,0,0,0,3.1,929,-2,0,15,2,0.3,0,1.3,2,0,0,0,0,1,20882,0,-1,0,0,727,425,0,0,117,West Ham,West Brom,Leicester,Southampton,Man Utd,1.2,1.3,0.8,0.8,1.6,1.1,0.8,1.6,1.2,0.8,0.8,2.6,2,1.2,0.8,1.2,1.2,1.5,0.9,1.5,0.8,1.2,1.1,1.3,0.8,1.4,1.5,0.8,1,0.8,26.3
Michy,Batshuayi,FWD,CRY,5800000,2,16,2.7,4.6551724137931E-07,2.75862068965517E-06,0,145143,0,4,0,0,0,0,0,2.8,960,-2,0,16,2,0.2,0,1.3,0,0,1,0,2,0.8,47299,0,-1,0,0,369,477,0,0,34,Burnley,Newcastle,West Brom,Tottenham,West Ham,2.4,3,2.2,1.9,1.4,2.9,2.1,2,3.2,1.9,1.9,2.2,2.4,2.4,2.4,2.1,2.2,3.3,2.4,3.1,2.3,2,1.9,1.4,2.5,2.5,2.6,1.7,2.1,1.8,16
Jan,Bednarek,DEF,SOU,4500000,0,29,3.6,8E-07,6.44444444444444E-06,0,123451,0,9,0,0,0,0,0,6.4,936,0,0,29,0,0.7,0,3.2,2,0,4,0,0,1.9,56115,0,-1,0,0,630,1166,0,0,147,Wolverhampton,Man Utd,Brighton,Sheffield United,Arsenal,3.3,4.6,2.9,3.9,4,5.1,3,4.5,5.1,3.1,3.8,4.3,3.4,5.3,2.7,5,3.1,2,3.1,3.5,3.4,3.6,3.2,5.1,4.4,3.2,3.7,4.4,3,3.1,18.8
Hector,Bellerin,DEF,ARS,5100000,9,43,4.8,9.41176470588235E-07,8.43137254901961E-06,0,268344,3,10,0,0,0,0,0,8.4,4442,1,0,43,-1,1.1,0,5.8,9,0,3,0,3,8.5,521619,0,-1,0,2,810,15251,0,0,181,Leeds United F.C.,Wolverhampton,Tottenham,Burnley,Southampton,6.2,6.1,6.5,4.2,4.5,4.6,3.6,5.8,6.3,6.4,4,4.1,4.9,6.3,7.2,3.4,5.6,7,7.1,3.1,6.1,6.1,6.2,5.4,3.6,5.6,5.5,5.3,6,4.1,30.3
Filip,Benkovic,DEF,LEI,4300000,0,0,0,0,0,0,4524,0,0,0,0,0,0,0,0,12,-2,0,0,2,0,0,0,0,0,0,0,0,0,184,0,-1,0,0,0,1,0,0,0,Liverpool,Fulham,Sheffield United,Brighton,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Bennett,DEF,WOL,4400000,0,0,0,0,0,0,24865,0,0,0,0,0,0,0,0,200,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,3791,0,-1,0,0,0,4,0,0,0,Southampton,Arsenal,Liverpool,Aston Villa,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Said,Benrahma,MID,WHU,6000000,0,5,0.625,1.04166666666667E-07,8.33333333333333E-07,0,8404,0,0,0,0,0,0,0,0.8,1301,0,0,5,0,0.3,0,1.7,0,0,0,0,1,0.2,23578,0,-1,0,0,19,502,0,0,13,Sheffield United,Aston Villa,Man Utd,Leeds United F.C.,Crystal Palace,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,8.3
Josh,Benson,MID,BUR,4500000,0,0,0,0,0,0,1036,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1555,0,-1,0,0,0,29,0,0,0,Crystal Palace,Man City,Everton,Arsenal,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Benteke,FWD,CRY,5500000,1,5,0.625,1.13636363636364E-07,9.09090909090909E-07,0,25799,0,1,0,0,0,0,0,0.9,180,0,0,5,0,0.2,0,1,0,0,0,0,0,0.2,18522,0,-1,0,0,34,131,0,0,8,Burnley,Newcastle,West Brom,Tottenham,West Ham,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.5
Sander,Berge,MID,SHU,5000000,2,23,2.6,5.2E-07,4.6E-06,0,13599,3,13,0,0,0,1,0,4.6,691,0,0,23,0,0.5,0,2.7,1,0,0,0,1,0.2,17322,0,-1,0,0,734,608,0,0,118,West Ham,West Brom,Leicester,Southampton,Man Utd,1.7,2.3,1.3,1.7,1.3,2.2,1.8,3.2,1.3,1.8,1.3,2.4,1.8,2.2,1.4,1.8,2.2,1.3,2.2,2.5,1.3,2.5,1.6,2,1.6,2.3,1.8,2,2.3,1.9,38.3
Steven,Bergwijn,MID,TOT,7000000,3,9,1.125,1.60714285714286E-07,1.28571428571429E-06,0,84894,0,2,0,0,0,0,0,1.3,206,-5,0,9,5,0.1,0,0.8,0,0,2,0,0,0.4,10115,0,-1,0,0,224,254,0,0,19,Man City,Chelsea,Arsenal,Crystal Palace,Liverpool,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,1,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.7,0.6,0.6,0.7,0.6,0.8,0.6,0.6,0.8,7.5
Adrian,Bernabe,MID,MCI,4500000,0,0,0,0,0,0,586,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,790,0,-1,0,0,0,29,0,0,0,Tottenham,Burnley,Fulham,Man Utd,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bernard,MID,EVE,5800000,0,9,1.125,1.93965517241379E-07,1.55172413793103E-06,0,11990,1,4,0,0,0,1,0,1.6,462,-2,0,9,2,0.4,0,2.2,1,0,0,0,0,0.2,7181,0,-1,0,0,165,309,0,0,37,Fulham,Leeds United F.C.,Burnley,Chelsea,Leicester,0.6,0.6,0.8,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.6,16.2
,Bernardo,DEF,BHA,3900000,0,1,0.125,3.20512820512821E-08,2.56410256410256E-07,0,486717,0,1,0,0,0,0,0,0.3,5883,-1,0,1,1,0.1,0,0.2,0,0,0,0,0,8.5,215522,0,-1,0,0,25,4955,0,0,3,Aston Villa,Liverpool,Southampton,Leicester,Fulham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.7
,Bernardo Silva,MID,MCI,7400000,2,12,1.71428571428571,2.31660231660232E-07,1.62162162162162E-06,0,60209,0,3,0,0,0,0,0,1.6,897,-1,0,12,1,0.3,0,2,0,0,2,0,0,0.5,35447,0,-1,0,0,372,753,0,0,52,Tottenham,Burnley,Fulham,Man Utd,West Brom,1.2,0.9,1.1,1.2,1.1,0.9,0.9,1,0.9,0.9,0.9,1.2,1.4,1.7,0.9,0.9,1.2,0.9,0.9,1.1,1.2,1.3,0.9,1.1,1.1,0.9,0.9,1.2,1.1,0.9,12.6
Ryan,Bertrand,DEF,SOU,5000000,0,24,3.4,6.8E-07,4.8E-06,0,84828,1,10,0,0,0,0,0,4.8,1388,0,0,24,0,0.4,0,2,2,0,3,0,0,1,48054,0,-1,0,0,618,56,0,0,106,Wolverhampton,Man Utd,Brighton,Sheffield United,Arsenal,0,4.3,2.6,3.6,3.7,4.8,2.7,4.2,4.8,2.9,3.5,3.9,3.1,5,2.4,4.6,2.9,1.8,2.8,3.2,3.1,3.3,2.9,4.8,4.1,2.9,3.4,4.1,2.7,2.8,23.1
Marcus,Bettinelli,GLK,FUL,4400000,0,0,0,0,0,0,4390,0,0,0,0,0,0,0,0,40,-1,0,0,1,0,0,0,0,0,0,0,0,0,529,0,-1,0,0,0,1,0,0,0,Everton,Leicester,Man City,Liverpool,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yves,Bissouma,MID,BHA,4500000,1,19,2.4,5.33333333333333E-07,4.22222222222222E-06,0,276236,3,12,0,0,0,1,0,4.2,3959,0,0,19,0,0.4,0,1.8,2,0,2,0,0,3.4,227173,0,-1,0,0,718,2543,0,1,86,Aston Villa,Liverpool,Southampton,Leicester,Fulham,1.9,1.2,1.9,2.3,1.9,2.3,1.6,1.3,1.9,1.6,2.3,1.9,1.2,1.2,2.9,1.2,1.5,2.1,1.2,1.5,1.5,2.2,1.6,1.7,2.8,1.2,1.8,1.5,1.2,2.1,21.7
Jayden,Bogle,DEF,SHU,4300000,0,0,0,0,0,0,5980,0,0,0,0,0,0,0,0,58,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1137,0,-1,0,0,0,23,0,0,0,West Ham,West Brom,Leicester,Southampton,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mateusz,Bogusz,MID,LEE,4400000,0,0,0,0,0,0,2046,0,0,0,0,0,0,0,0,30,-1,0,0,1,0,0,0,0,0,0,0,0,0,2216,0,-1,0,0,0,36,0,0,0,Arsenal,Everton,Chelsea,West Ham,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willy,Boly,DEF,WOL,5500000,0,31,3.9,7.09090909090909E-07,5.63636363636364E-06,0,105658,0,9,0,0,0,0,0,5.6,2204,0,0,31,0,0.5,0,2.5,2,0,4,0,0,2.8,123274,0,-1,0,0,720,1418,0,0,154,Southampton,Arsenal,Liverpool,Aston Villa,Chelsea,4.1,4.8,4.5,3.7,3.4,4.7,2.9,5.8,3.5,3.4,4.9,3.1,3.7,4.6,3.4,2.2,3.2,3.3,4.8,5.5,5,4.9,3.7,4.2,3.8,3.9,3.8,4.2,2.6,4.8,18.1
Leo,Bonatini,FWD,WOL,4800000,0,0,0,0,0,0,26018,0,0,0,0,0,0,0,0,85,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,8303,0,-1,0,0,0,3,0,0,0,Southampton,Arsenal,Liverpool,Aston Villa,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sofiane,Boufal,MID,SOU,5400000,0,0,0,0,0,0,4438,0,0,0,0,0,0,0,0,16,-1,0,0,1,0,0,0,0,0,0,0,0,0,589,0,-1,0,0,0,0,0,0,0,Wolverhampton,Man Utd,Brighton,Sheffield United,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jarrod,Bowen,MID,WHU,6300000,3,39,4.3,6.82539682539682E-07,6.19047619047619E-06,0,189157,0,9,0,0,0,3,0,6.2,5844,-2,0,39,2,0.4,0,2.7,2,0,4,0,0,2.2,219895,0,-1,0,1,751,1657,0,0,120,Sheffield United,Aston Villa,Man Utd,Leeds United F.C.,Crystal Palace,5.8,2.6,2.8,4.9,4.4,3.8,4.1,3.4,4,5.1,4.5,2.8,3.5,4.2,4.3,5.7,2.8,3.7,3.7,4.7,3.9,4,3.1,4.5,3.7,5.9,4.5,4.3,4.5,5.1,52.7
Robbie,Brady,MID,BUR,5000000,1,7,1,2E-07,1.4E-06,0,4012,0,1,0,0,0,0,0,1.4,73,0,0,7,0,0.2,0,1.2,0,0,1,0,0,0,1224,0,-1,0,0,183,8,0,0,27,Crystal Palace,Man City,Everton,Arsenal,Aston Villa,0.5,0.5,0.5,0.6,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.8,5.3
Jarrad,Branthwaite,DEF,EVE,3900000,0,0,0,0,0,0,219820,0,0,0,0,0,0,0,0,1844,-1,0,0,1,0,0,0,0,0,0,0,0,2.3,120257,0,-1,0,0,0,769,0,0,0,Fulham,Leeds United F.C.,Burnley,Chelsea,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Claudio,Bravo,GLK,MCI,4500000,0,0,0,0,0,0,1485,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,406,0,-1,0,0,0,1,0,0,0,Tottenham,Burnley,Fulham,Man Utd,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,Bree,DEF,AVL,4500000,0,0,0,0,0,0,10224,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9797,0,-1,0,0,0,1,0,0,0,Brighton,West Ham,Newcastle,Wolverhampton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhian,Brewster,FWD,SHU,4500000,1,7,0.875,1.94444444444444E-07,1.55555555555556E-06,0,540448,0,5,0,0,0,0,0,1.6,10762,0,0,7,0,0.4,0,1.7,0,0,0,0,0,6.1,584085,0,-1,0,0,256,6691,0,0,15,West Ham,West Brom,Leicester,Southampton,Man Utd,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.4,0.5,0.6,0.4,0.5,0.4,5.7
Josh,Brownhill,MID,BUR,5000000,3,18,2.2,4.4E-07,3.6E-06,0,3029,1,12,0,0,0,0,0,3.6,56,0,0,18,0,0.4,0,2.2,0,0,3,0,0,0,2543,0,-1,0,0,720,52,0,0,104,Crystal Palace,Man City,Everton,Arsenal,Aston Villa,1.1,1.6,1.1,2.1,1.9,1.3,2.2,1.6,1.3,1.2,1.6,1.1,1.7,1.1,1.1,1.2,1.3,2.1,1.1,1.8,1.1,1.5,1.1,2.1,1.8,1.1,1.9,1.1,1.1,2.7,21.4
Joe,Bryan,DEF,FUL,4700000,0,7,0.875,1.86170212765957E-07,1.48936170212766E-06,0,54977,1,11,0,0,0,0,0,1.5,495,-3,0,7,3,0.1,0,0.3,0,0,0,0,1,0.4,12686,0,-1,0,0,337,64,0,0,64,Everton,Leicester,Man City,Liverpool,Brighton,0.4,0.5,0.6,0.6,0.4,0.4,0.4,0.4,0.5,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.5,0.6,0.5,0.4,0.4,0.4,0.4,1,0.4,13.8
Oliver,Burke,MID,SHU,4400000,0,7,0.875,1.98863636363636E-07,1.59090909090909E-06,0,94358,0,2,0,0,0,0,0,1.6,1175,-1,0,7,1,0,0,0,0,0,1,0,0,0.8,79491,0,-1,0,0,254,478,0,0,9,West Ham,West Brom,Leicester,Southampton,Man Utd,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,10.8
Dan,Burn,DEF,BHA,4400000,1,12,1.5,3.40909090909091E-07,2.72727272727273E-06,0,33513,1,4,0,0,0,0,0,2.7,325,-1,0,12,1,0.5,0,2.2,0,0,1,0,0,0.4,7306,0,-1,0,0,393,105,0,0,59,Aston Villa,Liverpool,Southampton,Leicester,Fulham,1.4,1.2,0.8,1.3,1,0.8,1,0.9,1.2,1.7,1,0.9,0.8,1.3,1.3,0.8,1.2,1.1,0.8,0.8,0.8,2.2,0.8,0.8,1,0.8,1.1,1,1.3,1.4,9.9
Jack,Butland,GLK,CRY,4500000,0,0,0,0,0,0,848,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,2257,0,-1,0,0,0,82,0,0,0,Burnley,Newcastle,West Brom,Tottenham,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David,Button,GLK,WBA,4000000,0,0,0,0,0,0,116217,0,0,0,0,0,0,0,0,1453,0,0,0,0,0,0,0,0,0,0,0,0,4.7,121763,0,-1,0,0,0,1375,0,0,0,Man Utd,Sheffield United,Crystal Palace,Newcastle,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oskar,Buur,DEF,WOL,3900000,0,1,0.125,3.20512820512821E-08,2.56410256410256E-07,0,158534,0,0,0,0,0,0,0,0.3,1805,-1,0,1,1,0,0,0,0,0,0,0,0,2.3,165284,0,-1,0,0,22,2871,0,0,2,Southampton,Arsenal,Liverpool,Aston Villa,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Willy,Caballero,GLK,CHE,4800000,0,1,0.125,2.60416666666667E-08,2.08333333333333E-07,0,17309,0,3,0,0,0,0,0,0.2,173,-2,0,1,2,0,0,0,0,0,0,0,0,0.2,4676,0,-1,0,0,90,15,0,0,7,Newcastle,Tottenham,Leeds United F.C.,Everton,Wolverhampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4
Gary,Cahill,DEF,CRY,4500000,0,2,0.25,5.55555555555556E-08,4.44444444444444E-07,0,6426,0,1,0,0,0,0,0,0.4,134,0,0,2,0,0,0,0,0,0,0,0,0,0.1,5943,0,-1,0,0,90,304,0,0,14,Burnley,Newcastle,West Brom,Tottenham,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.6
Tom,Cairney,MID,FUL,5300000,4,24,3,5.66037735849057E-07,4.52830188679245E-06,0,17621,2,14,0,0,0,1,0,4.5,360,-2,0,24,2,0.6,0,3,2,0,1,0,1,0.2,9353,0,-1,0,0,687,833,0,0,153,Everton,Leicester,Man City,Liverpool,Brighton,2.6,2.8,2,2,2.3,2.6,3,2.6,3.6,1.5,2.1,2.4,2.6,1.7,2.5,2.2,3.5,1.5,1.5,2.1,2.1,2.4,3.1,2.6,1.5,2.1,2.6,1.9,2.7,2.6,51
,Callum Robinson,FWD,WBA,5500000,1,26,2.9,5.27272727272727E-07,4.72727272727273E-06,0,103266,0,8,0,0,0,2,0,4.7,1473,0,0,26,0,0.4,0,2,3,0,1,0,1,0.6,117435,0,-1,0,1,445,1194,0,0,86,Man Utd,Sheffield United,Crystal Palace,Newcastle,Man City,3.6,3.2,3.8,3.2,2.6,1.7,2.5,2.2,2,1.8,1.7,2.4,3.3,3.3,3.1,2.2,3.1,2.7,3,2.8,2.9,2,3,3.2,2.8,2.3,2.5,2.9,2.1,3.1,28
Dominic,Calvert-Lewin,FWD,EVE,7800000,13,70,7.8,1E-06,8.97435897435897E-06,0,680669,1,16,0,0,0,10,0,9,9793,8,0,70,-8,0.9,0,6.8,10,0,1,0,1,58.9,4083012,0,-1,0,2,788,69764,0,0,275,Fulham,Leeds United F.C.,Burnley,Chelsea,Leicester,9.9,9.5,11.7,8.7,11.7,9.1,10.6,10.2,9.4,8.3,11.3,8.9,10.2,11.6,11.7,10.9,9.9,11.5,9.3,9.3,10.1,11.7,10.8,8.6,10.6,8,8.6,10.2,10,10.6,97.2
Leonardo,Campana,FWD,WOL,4800000,0,0,0,0,0,0,25821,0,0,0,0,0,0,0,0,285,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,15196,0,-1,0,0,0,145,0,0,0,Southampton,Arsenal,Liverpool,Aston Villa,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joao Pedro Cavaco,Cancelo,DEF,MCI,5500000,1,25,5,9.09090909090909E-07,4.54545454545455E-06,0,80648,1,4,0,0,0,0,0,4.5,3563,0,0,25,0,0.7,0,4,6,0,2,0,1,3,213987,0,-1,0,0,450,20394,0,0,111,Tottenham,Burnley,Fulham,Man Utd,West Brom,6.6,4.9,6.1,7.5,6.2,4.1,4.7,4.6,5.3,4.8,7.1,6.4,5.3,7.3,6.6,3.7,7.3,6.2,5.5,6,6.9,7.1,4.1,7.3,5.2,6.1,4.3,5.6,5.9,4.3,36
Elia,Caprile,GLK,LEE,4000000,0,0,0,0,0,0,7615,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0.3,23592,0,-1,0,0,0,290,0,0,0,Arsenal,Everton,Chelsea,West Ham,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Carlos Vinicius,FWD,TOT,7000000,0,1,1,1.42857142857143E-07,1.42857142857143E-07,0,3155,0,0,0,0,0,0,0,0.1,130,0,0,1,0,0,0,0.2,0,0,0,0,0,0,3962,0,-1,0,0,12,69,0,0,2,Man City,Chelsea,Arsenal,Crystal Palace,Liverpool,0.5,0.5,0.5,0.7,0.6,0.5,0.5,0.5,0.5,0.7,0.8,0.5,0.7,0.5,0.5,0.6,0.5,0.5,0.5,0.6,0.5,0.8,0.5,0.6,0.7,0.5,0.8,0.5,0.5,0.8,3.3
Andy,Carroll,FWD,NEW,5200000,1,11,1.375,2.64423076923077E-07,2.11538461538462E-06,0,61516,0,4,0,0,0,0,0,2.1,456,-3,1,11,3,0.2,0,1,0,0,1,0,1,0.3,44091,0,-1,0,0,178,319,-1,0,26,Chelsea,Crystal Palace,Aston Villa,West Brom,Leeds United F.C.,0.7,0.9,0.9,0.9,1.1,1,0.8,0.8,0.7,1.2,0.8,0.7,0.9,1.2,0.8,0.7,1.3,0.7,1,0.7,1,0.7,1.1,0.7,0.8,0.7,1.1,0.7,0.9,1,12.5
Cameron,Carter-Vickers,DEF,TOT,3900000,0,0,0,0,0,0,23270,0,0,0,0,0,0,0,0,346,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,13956,0,-1,0,0,0,106,0,0,0,Man City,Chelsea,Arsenal,Crystal Palace,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oliver,Casey,DEF,LEE,3900000,0,0,0,0,0,0,48544,0,0,0,0,0,0,0,0,1419,-1,0,0,1,0,0,0,0,0,0,0,0,1.5,87407,0,-1,0,0,0,1128,0,0,0,Arsenal,Everton,Chelsea,West Ham,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matthew,Cash,DEF,AVL,5000000,1,25,3.1,6.2E-07,5E-06,0,32393,3,11,0,0,0,0,0,5,1190,0,0,25,0,0.4,0,2,1,0,4,0,0,0.7,51776,0,-1,0,0,685,804,0,0,145,Brighton,West Ham,Newcastle,Wolverhampton,Burnley,1.6,3.6,1.6,3.7,1.6,3.7,3,3,4.6,1.6,1.6,4.2,2.3,2.3,2.1,3.4,1.6,3.6,2.8,3.2,3.6,2.3,4.1,3.1,2.4,2.5,2.6,3.5,3.8,1.6,24.4
,Casilla,GLK,LEE,4300000,0,0,0,0,0,0,104535,0,0,0,0,0,0,0,0,673,-2,0,0,2,0,0,0,0,0,0,0,0,1.1,16815,0,-1,0,0,0,269,0,0,0,Arsenal,Everton,Chelsea,West Ham,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timothy,Castagne,DEF,LEI,5700000,0,35,5.8,1.01754385964912E-06,6.14035087719298E-06,0,1311102,1,8,0,0,0,1,0,6.1,11657,2,0,35,-2,0.3,0,1.5,4,0,2,0,3,9.1,1588226,0,-1,0,2,540,14555,0,0,136,Liverpool,Fulham,Sheffield United,Brighton,Everton,0,6,8.4,4.5,3.9,8.7,4.9,8,7.7,3.9,5,6.6,3.7,8.2,8.2,6.3,8.7,5.4,8,5.1,8.7,5.8,8.3,6.1,7,6,4.3,8.7,7.4,3.3,31
,Cavaleiro,MID,FUL,5300000,0,11,1.4,2.64150943396226E-07,2.07547169811321E-06,0,8520,1,15,0,0,0,0,0,2.1,63,-2,0,11,2,0.1,1,0.7,0,0,0,0,0,0.1,2856,0,-1,0,0,522,22,0,0,44,Everton,Leicester,Man City,Liverpool,Brighton,0.7,0.8,0.7,0.7,0.7,0.7,0.9,0.7,1.1,0.7,0.7,0.7,0.7,0.7,0.7,0.7,1.1,0.7,0.7,0.7,0.7,0.7,0.9,0.7,0.7,0.7,0.8,0.7,0.8,0.7,28
Edinson,Cavani,FWD,MUN,8000000,0,7,1.8,2.25E-07,8.75E-07,0,60663,1,0,0,0,0,1,0,0.9,7252,0,0,7,0,0.2,0,2,0,0,0,0,0,0.7,104811,0,-1,0,0,82,959,0,0,29,West Brom,Southampton,West Ham,Man City,Sheffield United,1,1.2,1.1,0.9,2,0.9,2,0.9,0.9,1.8,1.5,1,1.5,0.9,0.9,1.8,0.9,1.2,1.6,0.9,1.7,0.9,1.9,0.9,1.9,0.9,1.7,0.9,1,1,11.9
