FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW37Forecast,GW38Forecast,ICTIndex
Bernd,Leno,GLK,ARS,5000000,0,121,3.7,7.4E-07,2.42E-05,0,1107032,0,36,0,80,0,0,0,24.2,440,0,0,121,0,0.4,0,2.2,10,0,10,0,0,6.8,970727,1,-1,1,2,2951,1534,0,1,578,Crystal Palace,Brighton,,,,4.1,3.6,65.9
Thakgalo,Leshabela,MID,LEI,4400000,0,1,0.0277777777777778,6.31313131313131E-09,2.27272727272727E-07,0,352,0,0,0,0,0,0,0,0.2,1,-1,0,1,1,0,0,0,0,0,0,0,0,0,492,0,-1,0,0,9,4,0,0,2,Chelsea,Tottenham,,,,0,0,0.2
Harry,Lewis,GLK,SOU,4000000,0,0,0,0,0,0,2735,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,4470,0,-1,0,0,0,10,0,0,0,Leeds United F.C.,West Ham,,,,0,0,0
Jamal,Lewis,DEF,NEW,4100000,0,44,1.8,4.39024390243902E-07,1.07317073170732E-05,0,505845,4,37,0,0,0,0,0,10.7,150,-4,0,44,4,0,0,0.2,3,0,3,0,1,1.1,444833,0,-1,0,1,1833,106,0,0,261,Sheffield United,Fulham,,,,1.4,1.6,54.2
Victor,Lindelof,DEF,MUN,4800000,2,102,3.5,7.29166666666667E-07,2.125E-05,0,266869,0,30,0,0,0,1,0,21.2,547,-2,0,102,2,0.4,0,2,3,0,10,0,1,1.9,267328,0,-1,0,0,2585,500,0,0,527,Fulham,Wolverhampton,,,,3.7,4.3,66.4
Jesse,Lingard,MID,WHU,6600000,0,96,2.66666666666667,4.04040404040404E-07,1.45454545454545E-05,0,861251,3,18,0,0,0,9,0,14.5,7579,6,0,96,-6,0.2,1,1.4,13,0,3,0,4,29.4,3203943,0,-1,0,4,1243,5382,0,0,304,West Brom,Southampton,,,,2.3,2.4,117.6
Jake,Livermore,MID,WBA,4700000,0,25,0.694444444444444,1.47754137115839E-07,5.31914893617021E-06,0,15121,2,35,0,0,0,0,0,5.3,2,-3,0,25,3,0,0,0.2,0,0,1,0,0,0,5496,1,-1,0,0,1241,3,0,1,104,West Ham,Leeds United F.C.,,,,0.3,0.3,25.9
Valentino,Livramento,DEF,CHE,4000000,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,-1,0,0,0,17,0,0,0,Leicester,Aston Villa,,,,0,0,0
Diego,Llorente,DEF,LEE,4400000,1,50,1.38888888888889,3.15656565656566E-07,1.13636363636364E-05,0,16504,1,12,0,0,0,1,0,11.4,523,-1,0,50,1,1.1,0,4.7,3,0,4,0,0,0.8,77227,0,-1,0,1,1203,916,0,0,255,Southampton,West Brom,,,,0.7,1,46
Hugo,Lloris,GLK,TOT,5600000,0,145,3.9,6.96428571428571E-07,2.58928571428571E-05,0,819870,0,43,0,108,0,0,0,25.9,1414,1,0,145,-1,0.7,0,3.8,13,0,12,0,0,6.8,883889,0,-1,0,0,3284,465,0,0,675,Aston Villa,Leicester,,,,4.6,4,81.5
Giovani,Lo Celso,MID,TOT,6900000,0,35,0.972222222222222,1.40901771336554E-07,5.07246376811594E-06,0,48727,5,10,0,0,0,1,0,5.1,22,-1,0,35,1,0.3,0,2,0,0,5,0,1,0.4,16071,0,-1,0,0,939,46,0,0,149,Aston Villa,Leicester,,,,0.5,0.5,54.3
Ruben,Loftus-Cheek,MID,FUL,5900000,1,65,1.80555555555556,3.06026365348399E-07,1.10169491525424E-05,0,40860,3,21,0,0,0,1,0,11,22,-1,0,65,1,0.1,0,0.5,0,0,11,0,0,0.2,34971,0,-1,0,0,1917,36,0,0,174,Man Utd,Newcastle,,,,0.9,1,88.8
Andy,Lonergan,GLK,WBA,4000000,0,0,0,0,0,0,3129,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4735,0,-1,0,0,0,8,0,0,0,West Ham,Leeds United F.C.,,,,0,0,0
Kevin,Long,DEF,BUR,4300000,0,14,1.8,4.18604651162791E-07,3.25581395348837E-06,0,22656,2,13,0,0,0,0,0,3.3,20,-2,0,14,2,0,0,0,1,0,1,0,0,0.1,13235,0,-1,0,0,636,12,0,0,85,Liverpool,Sheffield United,,,,0,0,14
Shane,Long,FWD,SOU,5100000,0,12,1.1,2.15686274509804E-07,2.35294117647059E-06,0,135237,0,6,0,0,0,0,0,2.4,13,-4,0,12,4,0,0,0,0,0,1,0,0,0.4,57958,0,-1,0,0,201,0,0,0,21,Leeds United F.C.,West Ham,,,,0,0,3.4
Nigel,Lonwijk,DEF,WOL,3900000,0,0,0,0,0,0,1550,0,0,0,0,0,0,0,0,17,-1,0,0,1,0,0,0,0,0,0,0,0,0,2620,0,-1,0,0,0,118,0,0,0,Everton,Man Utd,,,,0,0,0
Ademola,Lookman,MID,FUL,4700000,1,105,3.2,6.80851063829787E-07,2.23404255319149E-05,0,527879,5,32,0,0,0,4,0,22.3,540,-3,1,105,3,0.3,1,1.5,8,0,10,0,4,1.3,619941,0,-1,0,1,2683,418,-1,0,358,Man Utd,Newcastle,,,,2.4,2.7,228.7
Jonas,Lossl,GLK,EVE,4300000,0,0,0,0,0,0,10551,0,0,0,0,0,0,0,0,4,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,3190,0,-1,0,0,0,0,0,0,0,Wolverhampton,Man City,,,,0,0,0
Max,Lowe,DEF,SHU,4200000,0,9,0.25,5.95238095238095E-08,2.14285714285714E-06,0,6417,1,10,0,0,0,0,0,2.1,2,-3,0,9,3,0,0,0,0,0,0,0,0,0,2906,0,-1,0,0,549,6,0,0,49,Newcastle,Burnley,,,,0.1,0.1,18.4
Matthew,Lowton,DEF,BUR,4400000,0,100,3.1,7.04545454545455E-07,2.27272727272727E-05,0,359480,5,43,0,0,0,1,0,22.7,350,-1,0,100,1,0.7,0,3,6,0,10,0,1,2.3,524725,0,-1,0,1,2880,1835,0,0,520,Liverpool,Sheffield United,,,,3.5,3,99.9
,Lucas Moura,MID,TOT,6500000,0,79,2.19444444444444,3.37606837606838E-07,1.21538461538462E-05,0,388023,1,18,0,0,0,3,0,12.2,424,-5,0,79,5,0.2,0,1,5,0,4,0,5,1.5,312982,0,-1,0,1,1375,80,0,0,233,Aston Villa,Leicester,,,,1.3,1.4,87.2
John,Lundstram,MID,SHU,4800000,0,48,1.7,3.54166666666667E-07,1E-05,0,751398,8,41,0,0,0,0,0,10,29,-7,0,48,7,0.1,1,0.4,2,0,3,0,2,1.3,48702,0,-1,0,0,2027,15,0,1,244,Newcastle,Burnley,,,,0.9,1.3,79.3
Alexis,Mac Allister,MID,BHA,5300000,2,46,1.27777777777778,2.41090146750524E-07,8.67924528301887E-06,0,7825,1,12,0,0,0,1,0,8.7,4,-2,0,46,2,0.2,0,1.2,3,0,5,0,1,0,4910,0,-1,0,0,1043,6,0,0,144,Man City,Arsenal,,,,0.6,0.6,61
Matt,Macey,GLK,ARS,4000000,0,0,0,0,0,0,151664,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0.9,171821,0,-1,0,0,0,0,0,0,0,Crystal Palace,Brighton,,,,0,0,0
James,Maddison,MID,LEI,7200000,1,131,4.4,6.11111111111111E-07,1.81944444444444E-05,0,2485407,4,27,0,0,0,8,0,18.2,2537,2,0,131,-2,0.2,0,1.8,12,0,10,0,7,5.6,2700099,0,-1,0,3,2032,1425,0,0,464,Chelsea,Tottenham,,,,4.5,3.8,200.7
Frankie,Maguire,MID,SHU,4400000,0,0,0,0,0,0,1445,0,0,0,0,0,0,0,0,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,1783,0,-1,0,0,0,13,0,0,0,Newcastle,Burnley,,,,0,0,0
Harry,Maguire,DEF,MUN,5600000,0,124,3.6,6.42857142857143E-07,2.21428571428571E-05,0,812819,11,36,0,0,0,2,0,22.1,4884,1,0,124,-1,0.2,0,1.2,8,0,13,0,2,4.7,829846,0,-1,0,1,3047,58,0,0,632,Fulham,Wolverhampton,,,,0,0,126.3
Riyad,Mahrez,MID,MCI,8100000,5,139,3.86111111111111,4.76680384087791E-07,1.71604938271605E-05,0,2194765,0,22,0,0,0,9,0,17.2,3245,-4,0,139,4,0.2,0,1.4,15,0,10,0,7,6.6,2489184,0,-1,0,4,1881,4395,0,0,482,Brighton,Everton,,,,3.7,3.4,213.6
Ainsley,Maitland-Niles,DEF,WBA,4600000,0,65,1.80555555555556,3.92512077294686E-07,1.41304347826087E-05,0,188165,2,19,0,0,0,0,0,14.1,59,-4,0,65,4,0.3,0,1.3,1,0,6,0,2,0.8,97322,0,-1,0,0,1564,54,0,0,248,West Ham,Leeds United F.C.,,,,1.8,1.1,42.2
Josh,Maja,FWD,FUL,5100000,0,39,1.08333333333333,2.12418300653595E-07,7.64705882352941E-06,0,154473,0,8,0,0,0,3,0,7.6,355,-4,0,39,4,0.2,0,1,5,0,5,0,0,0.5,188820,0,-1,0,1,778,87,0,0,122,Man Utd,Newcastle,,,,0.6,0.6,53.6
Anthony,Mancini,MID,BUR,4400000,0,0,0,0,0,0,1403,0,0,0,0,0,0,0,0,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,1712,0,-1,0,0,0,11,0,0,0,Liverpool,Sheffield United,,,,0,0,0
Sadio,Mane,MID,LIV,11700000,0,154,4.7,4.01709401709402E-07,1.31623931623932E-05,0,2353908,3,28,0,0,0,9,0,13.2,983,-3,0,154,3,0.4,0,4.5,11,0,10,0,10,6.1,1830352,0,-1,0,2,2628,5794,0,0,438,Burnley,Crystal Palace,,,,6.3,4.6,285.2
Javier,Manquillo,DEF,NEW,4200000,0,28,0.777777777777778,1.85185185185185E-07,6.66666666666667E-06,0,41390,1,15,0,0,0,0,0,6.7,10,-3,0,28,3,0,0,0,0,0,3,0,0,0.2,23081,0,-1,0,0,822,9,0,0,136,Sheffield United,Fulham,,,,0.4,0.4,22.2
Fernando,Marcal,DEF,WOL,4700000,0,18,0.5,1.06382978723404E-07,3.82978723404255E-06,0,44170,2,9,0,0,0,0,0,3.8,1,-3,0,18,3,0,0,0,0,0,1,0,0,0.1,27793,0,-1,0,0,611,4,0,0,102,Everton,Man Utd,,,,0.2,0.2,16.1
Solomon,March,MID,BHA,4900000,0,69,3.3,6.73469387755102E-07,1.40816326530612E-05,0,290849,0,25,0,0,0,2,0,14.1,35,-1,0,69,1,0,0,0,6,0,7,0,2,0.4,296576,0,-1,0,1,1670,8,0,0,283,Man City,Arsenal,,,,0,0,110.5
Pablo,Mari,DEF,ARS,4400000,0,34,0.944444444444444,2.14646464646465E-07,7.72727272727273E-06,0,34743,2,8,0,0,0,0,0,7.7,25,-1,0,34,1,0.4,0,1.6,1,0,4,0,0,0.1,39374,0,-1,0,0,900,50,0,0,182,Crystal Palace,Brighton,,,,0.5,0.5,20.6
Christian,Marques,DEF,WOL,3900000,0,0,0,0,0,0,8093,0,0,0,0,0,0,0,0,29,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,14383,0,-1,0,0,0,92,0,0,0,Everton,Man Utd,,,,0,0,0
Anthony,Martial,FWD,MUN,8600000,0,75,3.4,3.95348837209302E-07,8.72093023255814E-06,0,1746842,0,23,0,0,0,4,0,8.7,144,-4,0,75,4,0,0,0,3,0,4,0,7,3.3,1136936,0,-1,0,2,1477,36,0,1,238,Fulham,Wolverhampton,,,,0,3.2,126.8
David,Martin,GLK,WHU,3900000,0,0,0,0,0,0,428963,0,0,0,0,0,0,0,0,565,-1,0,0,1,0,0,0,0,0,0,0,0,5.3,286961,0,-1,0,0,0,470,0,0,0,West Brom,Southampton,,,,0,0,0
,Martinelli,MID,ARS,4900000,0,29,0.805555555555556,1.64399092970522E-07,5.91836734693878E-06,0,101597,0,3,0,0,0,1,0,5.9,124,-1,0,29,1,0.3,0,1.6,0,0,4,0,1,0.3,114435,0,-1,0,0,566,69,0,0,82,Crystal Palace,Brighton,,,,0.4,0.4,50
Emiliano,Martinez,GLK,AVL,5400000,1,181,4.9,9.07407407407407E-07,3.35185185185185E-05,0,1691646,0,45,0,133,0,0,0,33.5,6012,9,0,181,-9,0.5,0,2.9,27,0,15,0,0,38.6,4018119,0,-1,1,2,3284,1391,0,0,796,Tottenham,Chelsea,,,,5.8,5.5,101.7
Arthur,Masuaku,DEF,WHU,4300000,0,42,3.5,8.13953488372093E-07,9.76744186046512E-06,0,245351,2,15,0,0,0,0,0,9.8,38,-2,0,42,2,0,0,0,4,0,4,0,2,0.4,234722,0,-1,0,1,1006,1,0,0,209,West Brom,Southampton,,,,0,0,45
Tawanda,Maswanhise,MID,LEI,4500000,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,-1,0,0,0,3,0,0,0,Chelsea,Tottenham,,,,0,0,0
Juan,Mata,MID,MUN,5800000,0,22,0.611111111111111,1.0536398467433E-07,3.79310344827586E-06,0,17828,0,5,0,0,0,0,0,3.8,13,-2,0,22,2,0.1,0,0.4,0,0,1,0,3,0.1,11683,0,-1,0,0,426,35,0,0,91,Fulham,Wolverhampton,,,,0.3,0.3,26.5
Jean-Philippe,Mateta,FWD,CRY,5300000,0,15,0.416666666666667,7.86163522012579E-08,2.83018867924528E-06,0,13224,0,4,0,0,0,1,0,2.8,14,-7,0,15,7,0.1,0,0.3,2,0,0,0,0,0,15184,0,-1,0,0,215,5,0,0,45,Arsenal,Liverpool,,,,0.2,0.2,14
Nemanja,Matic,MID,MUN,4700000,0,34,0.944444444444444,2.00945626477541E-07,7.23404255319149E-06,0,29224,2,17,0,0,0,0,0,7.2,16,-3,0,34,3,0.2,0,0.8,0,0,4,0,1,0.2,17117,0,-1,0,0,1011,17,0,0,203,Fulham,Wolverhampton,,,,0.5,0.5,40.9
Joel,Matip,DEF,LIV,5400000,0,42,4.2,7.77777777777778E-07,7.77777777777778E-06,0,298494,2,5,0,0,0,1,0,7.8,10,-1,0,42,1,0,0,0,5,0,3,0,2,0.4,269928,0,-1,0,1,690,9,0,0,194,Burnley,Crystal Palace,,,,0,0,30.6
,Matty Longstaff,MID,NEW,4800000,0,10,0.277777777777778,5.78703703703704E-08,2.08333333333333E-06,0,4028,0,8,0,0,0,0,0,2.1,3,-2,0,10,2,0,0,0,0,0,1,0,0,0,1734,0,-1,0,0,376,5,0,0,47,Sheffield United,Fulham,,,,0.1,0.1,7
Neal,Maupay,FWD,BHA,5900000,0,105,3.2,5.42372881355932E-07,1.77966101694915E-05,0,1135844,1,34,0,0,0,8,0,17.8,1092,-6,0,105,6,0.1,1,0.7,12,0,10,0,2,2.2,1114997,0,-1,0,1,2508,20,0,1,334,Man City,Arsenal,,,,0,0,198.5
Alfie,Mawson,DEF,FUL,4300000,0,0,0,0,0,0,1691,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0,378,0,-1,0,0,0,0,0,0,0,Man Utd,Newcastle,,,,0,0,0
Luke,Mbete,DEF,MCI,4000000,0,0,0,0,0,0,1623,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1843,0,-1,0,0,0,7,0,0,0,Brighton,Everton,,,,0,0,0
James,McArthur,MID,CRY,5200000,0,45,2.5,4.80769230769231E-07,8.65384615384615E-06,0,19981,3,26,0,0,0,0,0,8.7,4,-3,0,45,3,0,0,0,3,0,4,0,2,0.1,8195,0,-1,0,0,1465,0,0,0,228,Arsenal,Liverpool,,,,0,0,55.2
Oliver,McBurnie,FWD,SHU,5600000,0,44,1.9,3.39285714285714E-07,7.85714285714286E-06,0,60691,2,27,0,0,0,1,0,7.9,12,-4,0,44,4,0,0,0,2,0,0,0,2,0.2,21106,0,-1,0,0,1316,9,0,0,101,Newcastle,Burnley,,,,0,0,83.1
Alex,McCarthy,GLK,SOU,4400000,2,92,3.2,7.27272727272727E-07,2.09090909090909E-05,0,2123312,2,54,0,89,0,0,0,20.9,1099,-1,0,92,1,0.4,0,1.7,8,0,7,0,0,11,1389761,0,-1,0,1,2610,489,0,0,511,Leeds United F.C.,West Ham,,,,3.3,3.5,70.9
James,McCarthy,MID,CRY,4300000,0,22,0.611111111111111,1.42118863049096E-07,5.11627906976744E-06,0,267457,1,12,0,0,0,0,0,5.1,28,-2,0,22,2,0.1,0,0.5,0,0,2,0,0,0.7,142929,0,-1,0,0,648,38,0,0,108,Arsenal,Liverpool,,,,0.3,0.3,15.5
Kevin,McDonald,MID,FUL,4700000,0,0,0,0,0,0,5655,0,0,0,0,0,0,0,0,0,-3,0,0,3,0,0,0,0,0,0,0,0,0,939,0,-1,0,0,0,0,0,0,0,Man Utd,Newcastle,,,,0,0,0
Thomas,McGill,GLK,BHA,3900000,0,0,0,0,0,0,16536,0,0,0,0,0,0,0,0,107,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,41595,0,-1,0,0,0,58,0,0,0,Man City,Arsenal,,,,0,0,0
John,McGinn,MID,AVL,5500000,1,113,3.1,5.63636363636364E-07,2.05454545454545E-05,0,349788,10,45,0,0,0,3,0,20.5,255,0,0,113,0,0.5,0,3,2,0,14,0,7,1.1,374397,0,-1,0,0,3194,154,0,0,478,Tottenham,Chelsea,,,,2.2,2.3,148.9
David,McGoldrick,FWD,SHU,5200000,1,90,2.6,5E-07,1.73076923076923E-05,0,447564,7,36,0,0,0,7,0,17.3,435,-3,0,90,3,0.6,0,3,9,0,8,0,1,1.3,457306,0,-1,0,1,2254,491,0,0,301,Newcastle,Burnley,,,,2.6,2.3,147.3
Dwight,McNeil,MID,BUR,5700000,0,109,3.2,5.6140350877193E-07,1.91228070175439E-05,0,102718,1,46,0,0,0,2,0,19.1,137,-3,0,109,3,0.6,0,3.6,8,0,11,0,5,0.5,72658,0,-1,0,2,2909,791,0,0,472,Liverpool,Sheffield United,,,,1.9,3.9,154.7
Scott,McTominay,MID,MUN,4900000,3,91,2.8,5.71428571428571E-07,1.85714285714286E-05,0,217886,3,25,0,0,0,4,0,18.6,586,-1,0,91,1,0.4,0,1.8,4,0,9,0,2,0.9,247707,0,-1,0,1,2124,67,0,0,413,Fulham,Wolverhampton,,,,0,2.2,110.9
Ben,Mee,DEF,BUR,4700000,0,101,3.5,7.4468085106383E-07,2.14893617021277E-05,0,593912,3,38,0,0,0,2,0,21.5,330,-3,0,101,3,0.5,0,2.4,7,0,10,0,0,2.5,747439,0,-1,0,1,2603,2055,0,0,490,Liverpool,Sheffield United,,,,4.2,3.6,100.7
Benjamin,Mendy,DEF,MCI,5900000,0,63,1.75,2.96610169491525E-07,1.06779661016949E-05,0,267867,2,10,0,0,0,2,0,10.7,1061,-1,0,63,1,0.5,0,3,8,0,5,0,1,1.7,235501,0,-1,0,3,951,390,0,0,222,Brighton,Everton,,,,1.2,0.9,38.4
Edouard,Mendy,GLK,CHE,5200000,1,139,4.6,8.84615384615385E-07,2.67307692307692E-05,0,995312,2,24,0,56,0,0,0,26.7,1436,2,0,139,-2,0.8,0,4,8,0,16,0,0,10.4,1648193,0,-1,1,0,2700,4330,0,0,607,Leicester,Aston Villa,,,,4.7,6.1,46.3
Nampalys,Mendy,MID,LEI,4200000,0,39,1.08333333333333,2.57936507936508E-07,9.28571428571429E-06,0,436509,5,21,0,0,0,0,0,9.3,171,-3,0,39,3,0,0,0.2,0,0,4,0,1,1.5,456635,0,-1,0,0,1383,154,0,0,222,Chelsea,Tottenham,,,,0.5,0.5,26.7
Teden,Mengi,DEF,MUN,3900000,0,0,0,0,0,0,92414,0,0,0,0,0,0,0,0,47,-1,0,0,1,0,0,0,0,0,0,0,0,0.6,72476,0,-1,0,0,0,0,0,0,0,Fulham,Wolverhampton,,,,0,0,0
Illan,Meslier,GLK,LEE,4800000,0,154,4.4,9.16666666666667E-07,3.20833333333333E-05,0,673953,0,52,0,140,0,0,0,32.1,3294,3,0,154,-3,0.8,0,3.8,20,0,11,0,0,8.3,1186559,1,-1,1,5,3150,4769,0,0,774,Southampton,West Brom,,,,4.1,5.5,103.7
Max,Meyer,MID,CRY,4700000,0,0,0,0,0,0,5219,0,0,0,0,0,0,0,0,0,-3,0,0,3,0,0,0,0,0,0,0,0,0,2134,0,-1,0,0,0,0,0,0,0,Arsenal,Liverpool,,,,0,0,0
Kamil,Miazek,GLK,LEE,4000000,0,0,0,0,0,0,120342,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0.8,22749,0,-1,0,0,0,0,0,0,0,Southampton,West Brom,,,,0,0,0
Luka,Milivojevic,MID,CRY,5600000,0,63,2,3.57142857142857E-07,1.125E-05,0,68156,8,47,0,0,0,1,0,11.2,90,-4,0,63,4,0.2,1,1,3,0,7,0,1,0.3,19290,0,-1,0,1,2357,4,0,1,332,Arsenal,Liverpool,,,,0,1,88.4
James,Milner,MID,LIV,5300000,0,43,1.8,3.39622641509434E-07,8.11320754716981E-06,0,28751,2,10,0,0,0,0,0,8.1,13,-2,0,43,2,0.1,0,0.5,2,0,4,0,2,0.1,18209,0,-1,0,1,1041,5,0,0,198,Burnley,Crystal Palace,,,,0,0,54.6
Yerry,Mina,DEF,EVE,5500000,1,73,2.02777777777778,3.68686868686869E-07,1.32727272727273E-05,0,431286,2,22,0,0,0,2,0,13.3,95,0,0,73,0,0.3,0,1.5,6,0,5,0,0,1.7,410807,0,-1,0,1,1890,104,0,0,383,Wolverhampton,Man City,,,,1.8,2.4,69.3
Takumi,Minamino,MID,SOU,6000000,0,46,1.27777777777778,2.12962962962963E-07,7.66666666666667E-06,0,116277,1,16,0,0,0,3,0,7.7,116,-5,0,46,5,0.1,0,0.8,2,0,2,0,0,0.3,99782,0,-1,0,0,938,58,0,0,149,Leeds United F.C.,West Ham,,,,0.7,0.6,49.5
Tyrone,Mings,DEF,AVL,5400000,1,125,3.6,6.66666666666667E-07,2.31481481481481E-05,0,1334795,4,41,0,0,0,2,0,23.1,5471,4,0,125,-4,0.3,0,1.4,8,0,14,0,2,8,1694905,1,-1,0,2,3058,50,0,1,609,Tottenham,Chelsea,,,,0,3.5,114.5
Tyrick,Mitchell,DEF,CRY,3800000,0,56,3.3,8.68421052631579E-07,1.47368421052632E-05,0,2508222,1,27,0,0,0,1,0,14.7,1111,-2,0,56,2,0.9,0,3.5,5,0,4,0,2,12.6,2422735,0,-1,0,2,1530,4436,0,0,266,Arsenal,Liverpool,,,,3.8,4.2,49.2
Aleksandar,Mitrovic,FWD,FUL,5500000,0,63,2.3,4.18181818181818E-07,1.14545454545455E-05,0,1923805,3,24,0,0,0,3,0,11.5,295,-5,0,63,5,0.1,1,0.8,7,0,1,0,3,3.3,593493,0,-1,0,0,1389,39,0,0,178,Man Utd,Newcastle,,,,0,2.2,124.9
Jakub,Moder,MID,BHA,5000000,2,19,0.527777777777778,1.05555555555556E-07,3.8E-06,0,1017,0,8,0,0,0,0,0,3.8,9,0,0,19,0,0.3,0,1.5,0,0,2,0,0,0,1867,0,-1,0,0,553,25,0,0,49,Man City,Arsenal,,,,0.3,0.3,24.8
Jayson,Molumby,MID,BHA,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,2352,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2278,0,-1,0,0,1,0,0,0,3,Man City,Arsenal,,,,0,0,0
Martin,Montoya,DEF,BHA,4500000,0,0,0,0,0,0,1059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,-1,0,0,0,0,0,0,0,Man City,Arsenal,,,,0,0,0
Simon,Moore,GLK,SHU,4300000,0,0,0,0,0,0,13577,0,0,0,0,0,0,0,0,4,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1771,0,-1,0,0,0,0,0,0,0,Newcastle,Burnley,,,,0,0,0
Aaron,Mooy,MID,BHA,5000000,0,0,0,0,0,0,11302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9990,0,-1,0,0,0,0,0,0,0,Man City,Arsenal,,,,0,0,0
Wes,Morgan,DEF,LEI,4400000,0,3,0.0833333333333333,1.89393939393939E-08,6.81818181818182E-07,0,15097,0,0,0,0,0,0,0,0.7,6,-1,0,3,1,0,0,0,0,0,0,0,0,0.1,9714,0,-1,0,0,16,12,0,0,9,Chelsea,Tottenham,,,,0,0,0.3
Mason,Mount,MID,CHE,7300000,2,145,4.1,5.61643835616438E-07,1.98630136986301E-05,0,1985678,2,30,0,0,0,6,0,19.9,5169,3,0,145,-3,0.4,0,2.7,16,0,14,0,7,16.9,2676014,0,-1,0,2,2797,8148,0,0,594,Leicester,Aston Villa,,,,3.5,3.8,295.3
Lys,Mousset,FWD,SHU,5800000,0,13,0.361111111111111,6.22605363984674E-08,2.24137931034483E-06,0,32555,0,10,0,0,0,0,0,2.2,9,-2,0,13,2,0,0,0.2,0,0,0,0,0,0.1,6474,0,-1,0,0,287,12,0,0,14,Newcastle,Burnley,,,,0.2,0.2,9.7
,Moutinho,MID,WOL,5100000,1,70,1.94444444444444,3.81263616557734E-07,1.37254901960784E-05,0,215785,3,37,0,0,0,1,0,13.7,28,-4,0,70,4,0.2,0,1,4,0,6,0,1,0.8,50542,0,-1,0,0,2401,32,0,1,420,Everton,Man Utd,,,,1.5,1,119.7
Joel,Mumbongo,FWD,BUR,4500000,0,3,0.0833333333333333,1.85185185185185E-08,6.66666666666667E-07,0,5399,1,1,0,0,0,0,0,0.7,19,0,0,3,0,0,0,0,0,0,0,0,0,0,6771,0,-1,0,0,37,28,0,0,5,Liverpool,Sheffield United,,,,0,0,0.1
Jacob,Murphy,MID,NEW,4900000,1,61,2.4,4.89795918367347E-07,1.24489795918367E-05,0,13392,3,33,0,0,0,2,0,12.4,14,-1,0,61,1,0.4,0,1.8,7,0,1,0,2,0.1,13308,0,-1,0,1,1480,20,0,0,221,Sheffield United,Fulham,,,,2.8,2,83.8
Glenn,Murray,FWD,BHA,4800000,0,0,0,0,0,0,18719,0,0,0,0,0,0,0,0,2,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,5020,0,-1,0,0,0,0,0,0,0,Man City,Arsenal,,,,0,0,0
Shkodran,Mustafi,DEF,ARS,5000000,0,3,1,2E-07,6E-07,0,14507,0,1,0,0,0,0,0,0.6,2,0,0,3,0,0,0,0,0,0,0,0,0,0,13464,0,-1,0,0,45,0,0,0,16,Crystal Palace,Brighton,,,,0,0,1.3
Yoshinori,Muto,FWD,NEW,4800000,0,0,0,0,0,0,27348,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,5738,0,-1,0,0,0,0,0,0,0,Sheffield United,Fulham,,,,0,0,0
Marvelous,Nakamba,MID,AVL,4300000,4,24,0.666666666666667,1.55038759689922E-07,5.58139534883721E-06,0,100673,2,5,0,0,0,0,0,5.6,32,-2,0,24,2,0.2,0,0.9,0,0,4,0,1,0.4,85254,0,-1,0,0,613,28,0,0,98,Tottenham,Chelsea,,,,0.3,0.3,11.6
