FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Mamadou,Sakho,DEF,CRY,5000000,0,7,0.259259259259259,5.18518518518519E-08,1.4E-06,0,8813,0,8,0,0,0,0,0,1.4,4,0,0,7,0,0,0,0,0,0,0,0,0,0.1,4669,0,-1,0,0,465,13,0,1,69,Brighton,Watford,Bournemouth,Liverpool,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,10.6
Mohamed,Salah,MID,LIV,12800000,2,177,7.1,5.546875E-07,1.3828125E-05,0,3020519,1,14,0,0,0,15,0,13.8,7528,3,0,177,-3,0.5,0,7,21,0,14,0,6,45.1,3373463,0,-1,0,6,2153,3148,0,0,506,Watford,Bournemouth,Everton,Crystal Palace,Man City,9.1,9.9,8.7,9.4,7.1,9.4,8.9,9.8,9.2,8.2,8.8,295.2
Mbwana,Samatta,FWD,AVL,5900000,0,12,4,6.77966101694915E-07,2.03389830508475E-06,0,14332,0,6,0,0,0,1,0,2,350,-1,1,12,1,0.7,0,4,2,0,0,0,0,0.2,30513,0,-1,0,0,262,328,-1,0,40,Leicester,Chelsea,Newcastle,Wolverhampton,Liverpool,0,3.3,4.9,2.8,4.8,3.1,5.4,5,3.3,5,3.8,25.3
Alexis,Sanchez,MID,MUN,6800000,0,0,0,0,0,0,44271,0,0,0,0,0,0,0,0,14,-2,0,0,2,0,0,0,0,0,0,0,0,0.4,1598,0,-1,0,0,0,9,0,0,0,Everton,Man City,Tottenham,Sheffield United,Brighton,0,0,0,0,0,0,0,0,0,0,0,0
Davinson,Sanchez,DEF,TOT,5300000,0,37,1.9,3.58490566037736E-07,6.9811320754717E-06,0,76774,4,27,0,0,0,0,0,7,83,-2,0,37,2,0.6,0,3,1,0,2,0,1,0.9,41385,0,-1,0,0,1710,90,0,0,313,Wolverhampton,Burnley,Man Utd,West Ham,Sheffield United,1.3,1,1.8,2.1,1.2,1.9,1,1.3,1.5,1.4,1.2,49.6
Leroy,Sane,MID,MCI,9300000,0,0,0,0,0,0,35494,0,0,0,0,0,0,0,0,32,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,3505,0,-1,0,0,0,118,0,0,0,Man Utd,Burnley,Chelsea,Liverpool,Southampton,0,0,0,0,0,0,0,0,0,0,0,0
Ismaila,Sarr,MID,WAT,6200000,19,76,2.81481481481481,4.5400238948626E-07,1.2258064516129E-05,0,141462,1,15,0,0,0,5,0,12.3,335,-3,0,76,3,0.8,0,5,5,0,6,0,4,0.7,159550,0,-1,0,2,1131,23228,0,0,211,Liverpool,Crystal Palace,Leicester,Burnley,Southampton,1.8,2,2,2.2,2.5,1.8,2.7,3.2,1.7,1.8,2.1,100.2
Christian,Saydee,MID,BOU,4500000,0,0,0,0,0,0,482,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,641,0,-1,0,0,0,3,0,0,0,Chelsea,Liverpool,Crystal Palace,Wolverhampton,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0
Fabian,Schar,DEF,NEW,5000000,0,53,2.9,5.8E-07,1.06E-05,0,199238,4,28,0,0,0,2,0,10.6,311,0,0,53,0,0.1,0,0.5,2,0,4,0,1,1.3,151421,0,-1,0,0,1394,61,0,0,258,Burnley,Southampton,Sheffield United,Aston Villa,Bournemouth,2.8,2,2.8,4.3,2,3.8,2,2,4,2.1,3,60
Ezequiel,Schelotto,DEF,BHA,4000000,-1,7,0.259259259259259,6.48148148148148E-08,1.75E-06,0,38902,2,6,0,0,0,0,0,1.8,306,0,0,7,0,0.2,0,0.8,0,0,0,0,0,0.6,70540,0,-1,0,0,287,216,0,0,30,Crystal Palace,Wolverhampton,Arsenal,Leicester,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,8.5
Jeffrey,Schlupp,MID,CRY,5400000,0,40,1.48148148148148,2.74348422496571E-07,7.40740740740741E-06,0,26157,2,12,0,0,0,2,0,7.4,9,-1,0,40,1,0,0,0,3,0,4,0,1,0.1,20031,0,-1,0,1,856,6,0,0,121,Brighton,Watford,Bournemouth,Liverpool,Burnley,0.7,1,0.8,0.7,1,0.7,0.7,0.7,1,0.8,0.8,52.7
Kasper,Schmeichel,GLK,LEI,5300000,2,113,4,7.54716981132075E-07,2.13207547169811E-05,0,731080,2,28,0,80,0,0,0,21.3,2928,3,0,113,-3,1,0,5.5,6,0,9,0,0,14.3,1234992,0,-1,1,1,2520,2392,0,0,526,Norwich,Aston Villa,Watford,Brighton,Everton,4.4,5.8,3.9,4.6,4.5,4.6,3.4,3.9,4.1,5.1,4.9,69.7
Morgan,Schneiderlin,MID,EVE,4400000,0,18,0.666666666666667,1.51515151515151E-07,4.09090909090909E-06,0,83951,4,20,0,0,0,0,0,4.1,248,-1,0,18,1,0.2,0,0.8,0,0,1,0,0,0.6,38901,0,-1,0,0,998,4,0,1,132,Man Utd,Chelsea,Liverpool,Norwich,Leicester,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,25.5
Ken,Sema,MID,WAT,4700000,0,0,0,0,0,0,3122,0,0,0,0,0,0,0,0,3,-3,0,0,3,0,0,0,0,0,0,0,0,0,694,0,-1,0,0,0,3,0,0,0,Liverpool,Crystal Palace,Leicester,Burnley,Southampton,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Sessegnon,MID,TOT,5400000,0,9,0.333333333333333,6.17283950617284E-08,1.66666666666667E-06,0,20351,0,5,0,0,0,0,0,1.7,33,-1,0,9,1,0,0,0,0,0,0,0,0,0.1,5206,0,-1,0,0,341,1,0,0,41,Wolverhampton,Burnley,Man Utd,West Ham,Sheffield United,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,11.9
Xherdan,Shaqiri,MID,LIV,6300000,0,14,0.518518518518518,8.23045267489712E-08,2.22222222222222E-06,0,30660,0,2,0,0,0,1,0,2.2,14,-2,0,14,2,0,0,0,0,0,1,0,0,0.2,9529,0,-1,0,0,174,1,0,0,51,Watford,Bournemouth,Everton,Crystal Palace,Man City,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,13.2
Billy,Sharp,FWD,SHU,5600000,0,31,1.14814814814815,2.05026455026455E-07,5.53571428571429E-06,0,103537,1,6,0,0,0,2,0,5.5,266,-4,0,31,4,0.8,0,4.3,6,0,1,0,0,0.4,63116,0,-1,0,0,590,789,0,1,87,Norwich,Newcastle,Man Utd,Tottenham,Burnley,0,0.8,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.7,0.8,38.7
Luke,Shaw,DEF,MUN,5400000,0,39,2.4,4.44444444444444E-07,7.22222222222222E-06,0,139363,4,10,0,0,0,0,0,7.2,139,-1,0,39,1,0.9,0,4.8,2,0,4,0,0,0.7,48867,0,-1,0,0,1053,311,0,0,224,Everton,Man City,Tottenham,Sheffield United,Brighton,1.7,2.1,2.1,2.1,1.5,2.3,2.3,1.7,1.6,3,1.6,52.5
Jonjo,Shelvey,MID,NEW,4900000,2,66,4.1,8.36734693877551E-07,1.3469387755102E-05,0,220963,2,18,0,0,0,5,0,13.5,139,-1,0,66,1,0.1,0,0.5,9,0,5,0,0,0.6,225333,0,-1,0,0,1249,174,0,0,267,Burnley,Southampton,Sheffield United,Aston Villa,Bournemouth,5.1,4,5.7,4.8,3.7,4.4,2.5,3.5,4.3,3.4,3.5,95
Djibril,Sidibe,DEF,EVE,5100000,0,63,2.33333333333333,4.57516339869281E-07,1.23529411764706E-05,0,180515,2,24,0,0,0,0,0,12.4,1199,-4,1,63,4,0.2,0,1,9,0,4,0,4,1.2,235437,0,-1,0,1,1486,118,-1,0,330,Man Utd,Chelsea,Liverpool,Norwich,Leicester,2.5,1.7,2.1,1.6,2,2.1,1.6,1.3,3.3,1.6,2.2,78.6
Gylfi,Sigurdsson,MID,EVE,7300000,0,65,2.7,3.6986301369863E-07,8.9041095890411E-06,0,821765,3,32,0,0,0,1,0,8.9,218,-7,0,65,7,0.3,0,2.5,4,0,5,0,3,2.4,140710,0,-1,0,0,1812,158,0,0,294,Man Utd,Chelsea,Liverpool,Norwich,Leicester,2.7,1.6,1.7,1.6,2,1.4,2.4,1.9,2.6,2.7,2.9,133.8
Jack,Simpson,DEF,BOU,4000000,0,3,0.111111111111111,2.77777777777778E-08,7.5E-07,0,457248,0,4,0,0,0,0,0,0.8,1020,0,0,3,0,0,0,0,0,0,0,0,0,6.9,399376,0,-1,0,0,167,214,0,0,25,Chelsea,Liverpool,Crystal Palace,Wolverhampton,Newcastle,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.8
Moussa,Sissoko,MID,TOT,4800000,0,49,2.5,5.20833333333333E-07,1.02083333333333E-05,0,292604,6,25,0,0,0,2,0,10.2,156,-2,0,49,2,0,0,0,0,0,3,0,1,1.2,222505,0,-1,0,0,1688,7,0,0,272,Wolverhampton,Burnley,Man Utd,West Ham,Sheffield United,0,0,0,0,0,2.5,1.8,2.4,1.7,1.7,1.6,61.1
Oliver,Skipp,MID,TOT,4300000,0,3,0.111111111111111,2.58397932816537E-08,6.97674418604651E-07,0,48222,0,0,0,0,0,0,0,0.7,238,-2,0,3,2,0,0,0,0,0,0,0,0,0.6,49791,0,-1,0,0,12,339,0,0,8,Wolverhampton,Burnley,Man Utd,West Ham,Sheffield United,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5
Callum,Slattery,MID,SOU,4400000,0,0,0,0,0,0,31739,0,0,0,0,0,0,0,0,56,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,32449,0,-1,0,0,0,8,0,0,0,West Ham,Newcastle,Norwich,Arsenal,Watford,0,0,0,0,0,0,0,0,0,0,0,0
William,Smallbone,MID,SOU,4500000,2,5,0.185185185185185,4.11522633744856E-08,1.11111111111111E-06,0,184,0,3,0,0,0,0,0,1.1,10,0,0,5,0,0.3,0,1.2,0,0,1,0,0,0,469,0,-1,0,0,156,27,0,0,19,West Ham,Newcastle,Norwich,Arsenal,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4
Chris,Smalling,DEF,MUN,5200000,0,0,0,0,0,0,16609,0,0,0,0,0,0,0,0,7,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1879,0,-1,0,0,0,3,0,0,0,Everton,Man City,Tottenham,Sheffield United,Brighton,0,0,0,0,0,0,0,0,0,0,0,0
Emile,Smith Rowe,MID,ARS,4300000,0,4,2,4.65116279069767E-07,9.30232558139535E-07,0,2572,0,0,0,0,0,0,0,0.9,46,-2,0,4,2,0,0,0,0,0,1,0,0,0,4689,0,-1,0,0,96,85,0,0,13,West Ham,Brighton,Southampton,Norwich,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,1.6
Robert,Snodgrass,MID,WHU,5300000,1,86,3.7,6.9811320754717E-07,1.62264150943396E-05,0,100569,4,33,0,0,0,5,0,16.2,2947,-2,-1,86,2,1.2,0,6.5,8,0,3,0,5,1.9,219269,0,-1,0,1,1503,3229,1,0,309,Southampton,Arsenal,Wolverhampton,Tottenham,Chelsea,3.7,3.4,4.1,2.5,3.3,3.3,4.2,3,4.2,2.7,3.9,129.7
,Sokratis,DEF,ARS,4800000,0,52,2.9,6.04166666666667E-07,1.08333333333333E-05,0,191426,5,25,0,0,0,2,0,10.8,175,-2,0,52,2,0,0,0,5,0,3,0,0,1.3,144310,0,-1,0,1,1606,129,0,0,286,West Ham,Brighton,Southampton,Norwich,Wolverhampton,0,3.7,2.4,2.2,3.3,2.1,2.7,3.1,2.8,3.3,2.9,57.1
Dominic,Solanke,FWD,BOU,5200000,0,40,1.48148148148148,2.84900284900285E-07,7.69230769230769E-06,0,51032,1,25,0,0,0,0,0,7.7,65,-3,0,40,3,0.1,0,0.5,0,0,1,0,2,0.3,31724,0,-1,0,0,1154,27,0,0,75,Chelsea,Liverpool,Crystal Palace,Wolverhampton,Newcastle,1,0.7,1.1,0.7,1,0.7,1.3,0.8,0.9,1.1,0.7,65.6
Heung-Min,Son,MID,TOT,9800000,0,122,5.8,5.91836734693878E-07,1.24489795918367E-05,0,2967918,0,25,0,0,0,9,0,12.4,7091,3,0,122,-3,0.5,1,5.2,13,0,4,0,9,4.9,3069994,0,-1,0,5,1744,84,0,2,395,Wolverhampton,Burnley,Man Utd,West Ham,Sheffield United,0,0,0,0,0,8,6.6,7.9,6.3,6.3,6.1,192.2
Tomas,Soucek,MID,WHU,4900000,0,5,0.185185185185185,3.77928949357521E-08,1.02040816326531E-06,0,580,0,6,0,0,0,0,0,1,52,-1,1,5,1,0.2,0,1.2,0,0,0,0,0,0,1111,0,-1,0,0,220,2,-1,0,27,Southampton,Arsenal,Wolverhampton,Tottenham,Chelsea,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,11.3
Caglar,Soyuncu,DEF,LEI,5000000,2,97,3.6,7.2E-07,1.94E-05,0,1005843,4,27,0,0,0,1,0,19.4,5120,5,0,97,-5,0.6,0,3,9,0,9,0,1,16.4,2080379,0,-1,0,1,2430,2918,0,0,555,Norwich,Aston Villa,Watford,Brighton,Everton,3.7,5.2,3.3,4,3.8,4,2.9,3.3,3.5,4.5,4.2,89.3
Dennis,Srbeny,FWD,NOR,5200000,0,13,1.6,3.07692307692308E-07,2.5E-06,0,7980,0,2,0,0,0,1,0,2.5,4,-3,0,13,3,0,0,0,1,0,0,0,0,0,4583,0,-1,0,0,41,4,0,0,50,Leicester,Sheffield United,Southampton,Everton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,7
Jack,Stacey,DEF,BOU,4300000,5,29,1.07407407407407,2.4978466838932E-07,6.74418604651163E-06,0,13145,2,17,0,0,0,0,0,6.7,8,-2,0,29,2,0.3,0,1.5,4,0,1,0,2,0.1,7317,0,-1,0,0,976,64,0,0,177,Chelsea,Liverpool,Crystal Palace,Wolverhampton,Newcastle,0.6,0.5,0.6,0.5,1,0.5,0.9,0.5,0.5,0.5,0.5,42.3
Junior,Stanislas,MID,BOU,5900000,1,6,0.222222222222222,3.76647834274953E-08,1.01694915254237E-06,0,1070,0,5,0,0,0,0,0,1,4,-1,0,6,1,0.1,0,0.8,0,0,0,0,0,0,963,0,-1,0,0,154,7,0,0,24,Chelsea,Liverpool,Crystal Palace,Wolverhampton,Newcastle,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,8.2
Richard,Stearman,DEF,SHU,3900000,0,0,0,0,0,0,172371,0,0,0,0,0,0,0,0,392,-1,0,0,1,0,0,0,0,0,0,0,0,2.2,129706,0,-1,0,0,0,90,0,0,0,Norwich,Newcastle,Man Utd,Tottenham,Burnley,0,0,0,0,0,0,0,0,0,0,0,0
Jed,Steer,GLK,AVL,4300000,0,1,0.037037037037037,8.61326442721792E-09,2.32558139534884E-07,0,6708,0,0,0,0,0,0,0,0.2,5,-2,0,1,2,0,0,0,0,0,0,0,0,0.1,1200,0,-1,0,0,7,0,0,0,3,Leicester,Chelsea,Newcastle,Wolverhampton,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0
Maarten,Stekelenburg,GLK,EVE,4000000,0,0,0,0,0,0,255396,0,0,0,0,0,0,0,0,527,0,0,0,0,0,0,0,0,0,0,0,0,7.2,196320,0,-1,0,0,0,56,0,0,0,Man Utd,Chelsea,Liverpool,Norwich,Leicester,0,0,0,0,0,0,0,0,0,0,0,0
Dale,Stephens,MID,BHA,4400000,0,47,2,4.54545454545455E-07,1.06818181818182E-05,0,273363,6,33,0,0,0,0,0,10.7,279,-1,0,47,1,0,0,0.2,1,0,4,0,1,1.7,186350,0,-1,0,0,1939,50,0,0,319,Crystal Palace,Wolverhampton,Arsenal,Leicester,Man Utd,1.6,1.3,1.7,1,1.6,1,1,1,1.4,1.9,1.2,66.8
Jack,Stephens,DEF,SOU,4500000,0,62,3.1,6.88888888888889E-07,1.37777777777778E-05,0,80243,2,32,0,0,0,1,0,13.8,2050,0,0,62,0,0.3,0,1.5,6,0,4,0,3,3.8,339518,0,-1,0,3,1737,588,0,0,303,West Ham,Newcastle,Norwich,Arsenal,Watford,3.7,4,3.1,2.3,2.8,2.5,3.2,2.7,3,2.8,2.6,58.3
Raheem,Sterling,MID,MCI,11700000,0,116,5,4.27350427350427E-07,9.91452991452992E-06,0,3340663,5,25,0,0,0,11,0,9.9,1295,-3,0,116,3,0,1,0.3,9,0,8,0,2,14.8,2061523,0,-1,0,4,1928,1183,0,0,384,Man Utd,Burnley,Chelsea,Liverpool,Southampton,0,4.7,6.2,4.9,4.2,6.1,6.7,5.3,6.4,5.5,5.9,241.3
,Steve Cook,DEF,BOU,5000000,1,45,2.1,4.2E-07,9E-06,0,47391,4,36,0,0,0,1,0,9,40,0,0,45,0,0,0,0.2,5,0,3,0,0,0.2,40849,0,-1,0,2,1830,38,0,1,307,Chelsea,Liverpool,Crystal Palace,Wolverhampton,Newcastle,1.7,1.5,1.9,1.2,2.6,1.2,2.5,1.6,1.3,1.3,1.5,62.4
Enda,Stevens,DEF,SHU,5100000,0,104,3.9,7.64705882352941E-07,2.03921568627451E-05,0,235074,5,25,0,0,0,2,0,20.4,1967,1,0,104,-1,0.9,0,4.7,8,0,9,0,2,2.9,394870,0,-1,0,1,2385,641,0,0,482,Norwich,Newcastle,Man Utd,Tottenham,Burnley,0,4.8,4.8,3.7,5.5,3.4,3.8,4.2,4.1,5,3.8,122.7
Marco,Stiepermann,MID,NOR,5100000,1,26,0.962962962962963,1.8881626724764E-07,5.09803921568627E-06,0,11637,4,24,0,0,0,0,0,5.1,14,-4,0,26,4,0.1,0,0.5,0,0,1,0,0,0.1,6041,0,-1,0,0,928,7,0,0,78,Leicester,Sheffield United,Southampton,Everton,Arsenal,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,50.4
John,Stones,DEF,MCI,5300000,0,24,2,3.77358490566038E-07,4.52830188679245E-06,0,270079,0,15,0,0,0,0,0,4.5,66,-2,0,24,2,0.1,0,0.3,0,0,2,0,0,1,96153,0,-1,0,0,904,38,0,0,183,Man Utd,Burnley,Chelsea,Liverpool,Southampton,0,1.2,1.3,1.5,1.5,1.3,2.3,1.4,1.5,1.3,1.8,27.4
,Success,FWD,WAT,4700000,0,4,0.148148148148148,3.15208825847124E-08,8.51063829787234E-07,0,56839,1,3,0,0,0,0,0,0.9,33,-3,0,4,3,0,0,0,0,0,0,0,0,0.3,20138,0,-1,0,0,65,22,0,0,8,Liverpool,Crystal Palace,Leicester,Burnley,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.7
Andrew,Surman,MID,BOU,4700000,0,6,0.222222222222222,4.72813238770686E-08,1.27659574468085E-06,0,4217,1,6,0,0,0,0,0,1.3,3,-3,0,6,3,0.2,0,0.8,0,0,0,0,0,0,1406,0,-1,0,0,234,2,0,0,28,Chelsea,Liverpool,Crystal Palace,Wolverhampton,Newcastle,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.6
Sam,Surridge,FWD,BOU,4300000,0,1,0.037037037037037,8.61326442721792E-09,2.32558139534884E-07,0,85581,0,1,0,0,0,0,0,0.2,132,-2,0,1,2,0,0,0,0,0,0,0,0,0.6,60073,0,-1,0,0,15,182,0,0,3,Chelsea,Liverpool,Crystal Palace,Wolverhampton,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0.3
Japhet,Tanganga,DEF,TOT,4100000,0,14,0.518518518518518,1.2646793134598E-07,3.41463414634146E-06,0,57028,1,3,0,0,0,0,0,3.4,1298,1,0,14,-1,0.4,0,1.8,0,0,2,0,0,2.5,235475,0,-1,0,0,360,1088,0,0,74,Wolverhampton,Burnley,Man Utd,West Ham,Sheffield United,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,10.3
Matt,Targett,DEF,AVL,4400000,0,60,3.2,7.27272727272727E-07,1.36363636363636E-05,0,181636,3,31,0,0,0,1,0,13.6,287,-1,0,60,1,0.2,0,1,10,0,3,0,3,0.8,155136,0,-1,0,1,1598,179,0,0,332,Leicester,Chelsea,Newcastle,Wolverhampton,Liverpool,0,2.6,3.5,3.2,3.2,2.7,3.9,3.7,2.7,3,3.3,89.5
James,Tarkowski,DEF,BUR,5100000,6,100,3.6,7.05882352941176E-07,1.96078431372549E-05,0,350039,7,39,0,0,0,1,0,19.6,1193,1,0,100,-1,0.9,0,4.8,10,0,11,0,2,3.8,486464,0,-1,0,2,2520,1794,0,0,497,Newcastle,Tottenham,Man City,Watford,Crystal Palace,4,5.1,3.1,4,3.4,3.7,4.2,3.5,3.6,3.5,4.2,103.5
Charlie,Taylor,DEF,BUR,4300000,6,54,3.4,7.90697674418605E-07,1.25581395348837E-05,0,130076,2,10,0,0,0,0,0,12.6,619,-2,-1,54,2,1.2,0,5.2,2,0,7,0,0,2.1,183642,0,-1,0,0,1285,2370,1,0,250,Newcastle,Tottenham,Man City,Watford,Crystal Palace,3.7,4.8,2.9,3.7,3.1,3.4,3.8,3.3,3.3,3.2,3.9,42.9
Neil,Taylor,DEF,AVL,4300000,0,17,0.62962962962963,1.46425495262705E-07,3.95348837209302E-06,0,27014,2,19,0,0,0,0,0,4,25,-2,0,17,2,0,0,0,0,0,2,0,0,0.2,20643,0,-1,0,0,793,18,0,0,113,Leicester,Chelsea,Newcastle,Wolverhampton,Liverpool,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,17.5
Alexander,Tettey,MID,NOR,4500000,3,53,2.4,5.33333333333333E-07,1.17777777777778E-05,0,38188,4,29,0,0,0,1,0,11.8,143,0,0,53,0,0.6,0,2.5,3,0,5,0,1,0.3,45573,0,-1,0,0,1717,293,0,0,294,Leicester,Sheffield United,Southampton,Everton,Arsenal,1.6,2.3,1.9,2.3,1.6,2.2,1.6,1.9,1.3,2.3,1.2,52
Youri,Tielemans,MID,LEI,6200000,1,94,3.5,5.64516129032258E-07,1.51612903225806E-05,0,1006382,1,24,0,0,0,3,0,15.2,1917,-3,0,94,3,0.6,0,3.8,5,0,9,0,5,4.4,916595,0,-1,0,2,2134,687,0,0,387,Norwich,Aston Villa,Watford,Brighton,Everton,2.9,3.4,3.3,3.6,3,3.4,3.3,3.4,4.3,2.5,3.6,135.1
Kieran,Tierney,DEF,ARS,5300000,0,5,0.185185185185185,3.49406009783368E-08,9.43396226415094E-07,0,109634,1,6,0,0,0,0,0,0.9,28,-2,0,5,2,0,0,0,0,0,0,0,0,0.3,71954,0,-1,0,0,296,6,0,0,51,West Ham,Brighton,Southampton,Norwich,Wolverhampton,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,16.3
James,Tomkins,DEF,CRY,5000000,0,48,2.7,5.4E-07,9.6E-06,0,71211,5,23,0,0,0,1,0,9.6,456,0,0,48,0,0.1,0,0.5,4,0,3,0,1,0.4,87386,0,-1,0,1,1582,2,0,0,260,Brighton,Watford,Bournemouth,Liverpool,Burnley,0,0,2,2.3,2.3,2.2,2.5,3,2.9,1.8,3.5,53.3
Fikayo,Tomori,DEF,CHE,4300000,1,48,3.2,7.44186046511628E-07,1.11627906976744E-05,0,728728,3,18,0,0,0,1,0,11.2,531,-2,0,48,2,0,0,0.2,7,0,4,0,0,1.8,813771,0,-1,0,2,1291,228,0,0,271,Bournemouth,Everton,Aston Villa,Man City,West Ham,2.8,3.9,4,2.8,3.7,3.2,3,3,3.6,3.2,2.8,48.5
Lucas,Torreira,MID,ARS,4700000,0,44,1.8,3.82978723404255E-07,9.36170212765957E-06,0,164313,4,20,0,0,0,1,0,9.4,216,-3,0,44,3,0.1,0,0.7,0,0,3,0,1,1.2,92811,0,-1,0,0,1365,98,0,0,238,West Ham,Brighton,Southampton,Norwich,Wolverhampton,0,1.1,1,1.2,1.3,1.1,0.9,0.9,0.9,0.9,1.4,67.3
Cenk,Tosun,FWD,CRY,5700000,1,24,0.888888888888889,1.55945419103314E-07,4.21052631578947E-06,0,33248,0,6,0,0,0,2,0,4.2,84,-3,0,24,3,0.1,0,0.5,1,0,2,0,0,0.2,27485,0,-1,0,0,462,34,0,0,86,Brighton,Watford,Bournemouth,Liverpool,Burnley,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.5,37.7
Andros,Townsend,MID,CRY,5600000,0,34,1.25925925925926,2.24867724867725E-07,6.07142857142857E-06,0,220542,0,12,0,0,0,1,0,6.1,62,-4,0,34,4,0,0,0.2,0,0,3,0,1,1,49294,0,-1,0,0,791,34,0,0,141,Brighton,Watford,Bournemouth,Liverpool,Burnley,0.6,0.8,0.6,0.6,0.8,0.6,0.6,0.6,0.8,0.6,0.6,37.1
Adama,Traore,MID,WOL,5900000,0,105,4,6.77966101694915E-07,1.77966101694915E-05,0,1053894,0,28,0,0,0,4,0,17.8,11800,9,0,105,-9,0.2,0,1.2,14,0,4,0,7,21,2498062,0,-1,0,4,1969,8355,0,0,444,Tottenham,Brighton,West Ham,Bournemouth,Aston Villa,3,4.5,3.2,4.8,3.1,4.6,5.1,4.7,3.9,4.4,3.4,166.5
Mark,Travers,GLK,BOU,4200000,0,1,0.037037037037037,8.81834215167548E-09,2.38095238095238E-07,0,13511,0,3,0,2,0,0,0,0.2,15,-3,0,1,3,0,0,0,0,0,0,0,0,0.2,5182,0,-1,0,0,90,7,0,0,9,Chelsea,Liverpool,Crystal Palace,Wolverhampton,Newcastle,0,0,0,0,0,0,0,0,0,0,0,1.5
,Trezeguet,MID,AVL,5200000,0,58,2.14814814814815,4.13105413105413E-07,1.11538461538462E-05,0,285700,2,23,0,0,0,3,0,11.2,241,-3,0,58,3,0.2,0,1.3,2,0,3,0,2,1.1,150687,0,-1,0,0,1315,89,0,1,170,Leicester,Chelsea,Newcastle,Wolverhampton,Liverpool,0,1.1,1.5,1.2,1.9,1.1,1.9,1.8,1.1,2,1.1,112.4
Kieran,Trippier,DEF,TOT,5500000,0,0,0,0,0,0,15274,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1541,0,-1,0,0,0,5,0,0,0,Wolverhampton,Burnley,Man Utd,West Ham,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0
Leandro,Trossard,MID,BHA,5800000,2,72,2.66666666666667,4.59770114942529E-07,1.24137931034483E-05,0,137355,0,24,0,0,0,3,0,12.4,689,-2,0,72,2,0.3,0,1.8,6,0,1,0,5,0.5,120707,0,-1,0,2,1357,56,0,0,268,Crystal Palace,Wolverhampton,Arsenal,Leicester,Man Utd,2.5,2,2.6,1.6,2.6,1.7,1.6,1.6,2.2,2.9,2,111.3
