FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
David,McGoldrick,FWD,SHU,5400000,1,41,2,3.7037037037037E-07,7.59259259259259E-06,0,50219,2,13,0,0,0,0,0,7.6,108,-1,0,41,1,0.1,0,0.3,3,0,5,0,2,0.2,43812,0,-1,0,0,1330,61,0,0,107,Brighton,Norwich,Newcastle,Man Utd,Tottenham,1.7,0,2.1,1.1,1.3,1.8,1.4,1.4,1.5,1.2,1.6,2,83
Michael,McGovern,GLK,NOR,4000000,0,11,0.423076923076923,1.05769230769231E-07,2.75E-06,0,278368,0,6,0,7,0,0,0,2.8,3878,0,0,11,0,0,0,0,2,0,0,0,0,6.5,394766,0,-1,1,0,158,271,0,0,46,Wolverhampton,Leicester,Sheffield United,Southampton,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,6.5
Giovanni,McGregor,MID,CRY,4500000,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,-1,0,0,0,1,0,0,0,Newcastle,Brighton,Watford,Bournemouth,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenny,McLean,MID,NOR,4800000,2,57,2.2,4.58333333333333E-07,1.1875E-05,0,16929,4,44,0,0,0,1,0,11.9,46,-2,0,57,2,0.5,0,2.3,0,0,4,0,1,0.2,11876,0,-1,0,0,2108,42,0,0,317,Wolverhampton,Leicester,Sheffield United,Southampton,Everton,1.5,1.4,2,1.6,2,1.4,1.9,1.5,1.7,1.2,2,1.1,92.7
Dwight,McNeil,MID,BUR,6000000,14,92,3.4,5.66666666666667E-07,1.53333333333333E-05,0,136531,4,37,0,0,0,2,0,15.3,1010,0,0,92,0,1,0,6.3,4,0,11,0,6,0.7,146211,0,-1,0,1,2349,13443,0,0,388,Bournemouth,Newcastle,Tottenham,Man City,Watford,3.8,2.9,3,2,3.8,2.8,4.2,2.6,2.2,3.5,2.6,3.6,140.8
Scott,McTominay,MID,MUN,4900000,1,56,3.1,6.3265306122449E-07,1.14285714285714E-05,0,404975,2,17,0,0,0,2,0,11.4,330,-1,0,56,1,0.1,0,0.3,6,0,2,0,2,1,394833,0,-1,0,0,1462,562,0,0,239,Watford,Everton,Man City,Tottenham,Sheffield United,3.5,2,2.2,1.6,3.9,2.2,3.6,1.8,2.9,2.2,3,1.8,83.5
Ben,Mee,DEF,BUR,5000000,5,80,3,6E-07,1.6E-05,0,81456,6,39,0,0,0,0,0,16,654,0,0,80,0,0.8,0,4,1,0,10,0,2,1.2,96623,0,-1,0,0,2430,1885,0,0,448,Bournemouth,Newcastle,Tottenham,Man City,Watford,3,3.1,3.9,2.3,3,2.7,2.7,3.3,2.7,2.6,2.7,3.2,93.1
Benjamin,Mendy,DEF,MCI,5500000,6,48,3.7,6.72727272727273E-07,8.72727272727273E-06,0,225788,2,11,0,0,0,0,0,8.7,682,-5,0,48,5,0.7,0,4,2,0,5,0,2,0.8,239492,0,-1,0,0,1101,950,0,0,267,Leicester,Man Utd,Burnley,Chelsea,Liverpool,3.6,0,3.3,3.5,3.8,3.9,3.5,5.2,3.6,4,3.4,4.4,60.1
Nampalys,Mendy,MID,LEI,4300000,0,6,0.230769230769231,5.36672629695886E-08,1.3953488372093E-06,0,111953,0,3,0,0,0,0,0,1.4,632,-2,0,6,2,0,0,0,0,0,0,0,0,0.8,94606,0,-1,0,0,193,17,0,0,49,Man City,Norwich,Aston Villa,Watford,Brighton,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,8
Chris,Mepham,DEF,BOU,4300000,0,26,1,2.32558139534884E-07,6.04651162790698E-06,0,120996,1,19,0,0,0,1,0,6,210,-2,0,26,2,0,0,0,2,0,1,0,0,0.6,94635,0,-1,0,1,901,1,0,0,161,Burnley,Chelsea,Liverpool,Crystal Palace,Wolverhampton,0,0,0,0,0,0,0.5,0.8,0.5,0.5,0.5,0.5,42.2
Max,Meyer,MID,CRY,5200000,0,18,0.692307692307692,1.33136094674556E-07,3.46153846153846E-06,0,11215,1,7,0,0,0,0,0,3.5,15,-3,0,18,3,0.1,0,0.7,0,0,1,0,0,0.1,4364,0,-1,0,0,541,10,0,0,43,Newcastle,Brighton,Watford,Bournemouth,Liverpool,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,16.9
Simon,Mignolet,GLK,LIV,4500000,0,0,0,0,0,0,2993,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,610,0,-1,0,0,0,3,0,0,0,West Ham,Watford,Bournemouth,Everton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0
Luka,Milivojevic,MID,CRY,6700000,0,61,2.8,4.17910447761194E-07,9.1044776119403E-06,0,444997,9,26,0,0,0,2,0,9.1,656,-3,0,61,3,0.1,0,1,7,0,6,0,1,1.9,61828,0,-1,0,1,1965,42,0,0,296,Newcastle,Brighton,Watford,Bournemouth,Liverpool,0,2.1,2.8,2.3,1.6,2.7,1.7,2,1.7,2.6,2.3,2.2,94.5
James,Milner,MID,LIV,5300000,0,43,1.65384615384615,3.12046444121916E-07,8.11320754716981E-06,0,77007,3,6,0,0,0,2,0,8.1,73,-2,0,43,2,0,0,0.2,3,0,4,0,2,0.5,42660,0,-1,0,1,668,92,0,0,161,West Ham,Watford,Bournemouth,Everton,Crystal Palace,1,1,1.2,0.8,1,0.8,1,0.9,1.1,1,0.8,1,38.4
Yerry,Mina,DEF,EVE,5300000,4,73,2.9,5.47169811320755E-07,1.37735849056604E-05,0,420728,3,36,0,0,0,2,0,13.8,1240,-2,0,73,2,1.3,0,7,8,0,5,0,1,2.3,410001,1,-1,0,1,2085,2311,0,0,380,Arsenal,Man Utd,Chelsea,Liverpool,Norwich,1.6,3.3,2.4,3,2.3,2.8,2.9,2.3,1.9,4.2,2.2,3,96.7
Takumi,Minamino,MID,LIV,6300000,0,2,0.0769230769230769,1.22100122100122E-08,3.17460317460317E-07,0,14854,0,1,0,0,0,0,0,0.3,215,-2,0,2,2,0,0,0.2,0,0,0,0,0,0.1,18124,0,-1,0,0,66,57,0,0,2,West Ham,Watford,Bournemouth,Everton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,2.1
Tyrone,Mings,DEF,AVL,4500000,1,56,2.5,5.55555555555556E-07,1.24444444444444E-05,0,468492,5,38,0,0,0,2,0,12.4,1544,0,0,56,0,0.1,0,0.3,5,0,3,0,1,2.7,493572,0,-1,0,0,1912,379,0,0,362,Southampton,Leicester,Chelsea,Newcastle,Wolverhampton,1.7,0,1.7,2.4,2.2,2.1,1.8,2.6,2.6,1.8,2,2.4,74.6
Tyrick,Mitchell,DEF,CRY,4000000,0,0,0,0,0,0,1072,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1746,0,-1,0,0,0,77,0,0,0,Newcastle,Brighton,Watford,Bournemouth,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0
Henrikh,Mkhitaryan,MID,ARS,6800000,0,4,1.3,1.91176470588235E-07,5.88235294117647E-07,0,116346,1,0,0,0,0,0,0,0.6,33,-2,0,4,2,0,0,0,0,0,1,0,0,0.8,22974,0,-1,0,0,110,5,0,0,3,Everton,West Ham,Brighton,Southampton,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,8.6
Nacho,Monreal,DEF,ARS,5000000,0,10,3.3,6.6E-07,2E-06,0,88891,0,4,0,0,0,0,0,2,13,0,0,10,0,0,0,0,1,0,1,0,0,0.2,28147,0,-1,0,0,270,1,0,0,54,Everton,West Ham,Brighton,Southampton,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,10
Martin,Montoya,DEF,BHA,4400000,0,54,2.6,5.90909090909091E-07,1.22727272727273E-05,0,104226,3,24,0,0,0,0,0,12.3,821,-1,0,54,1,0.1,0,0.3,3,0,5,0,1,0.6,96123,0,-1,0,1,1536,102,0,0,263,Sheffield United,Crystal Palace,Wolverhampton,Arsenal,Leicester,1.9,2.6,1.7,2,1.9,2.7,2,2.4,2.2,1.9,3.4,1.6,72.6
Simon,Moore,GLK,SHU,4300000,0,1,0.0384615384615385,8.94454382826476E-09,2.32558139534884E-07,0,6466,0,3,0,2,0,0,0,0.2,35,-2,0,1,2,0,0,0,0,0,0,0,0,0.1,3661,0,-1,0,0,90,15,0,0,9,Brighton,Norwich,Newcastle,Man Utd,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0.8
Aaron,Mooy,MID,BHA,4800000,2,59,3,6.25E-07,1.22916666666667E-05,0,67964,0,25,0,0,0,2,0,12.3,1440,-2,0,59,2,0.4,0,2,9,0,3,0,1,0.8,102510,0,-1,0,1,1473,825,0,1,239,Sheffield United,Crystal Palace,Wolverhampton,Arsenal,Leicester,3.2,2.9,2.4,3.1,1.8,3,2.1,2,1.9,2.7,3.4,2.4,99.2
Wes,Morgan,DEF,LEI,4100000,0,9,0.346153846153846,8.44277673545966E-08,2.19512195121951E-06,0,90140,0,1,0,0,0,0,0,2.2,131,-4,0,9,4,0.1,0,0.3,0,0,0,0,0,0.6,30756,0,-1,0,0,160,126,0,0,35,Man City,Norwich,Aston Villa,Watford,Brighton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8.2
Ravel,Morrison,MID,SHU,4600000,0,1,1,2.17391304347826E-07,2.17391304347826E-07,0,13680,0,0,0,0,0,0,0,0.2,41,-4,0,1,4,0,0,0,0,0,0,0,0,0.1,4264,0,-1,0,0,12,4,0,0,0,Brighton,Norwich,Newcastle,Man Utd,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0.2
Mason,Mount,MID,CHE,6100000,2,103,3.8,6.22950819672131E-07,1.68852459016393E-05,0,3053106,3,31,0,0,0,5,0,16.9,10974,1,0,103,-1,0.8,0,4.7,8,0,7,0,5,15,3846150,0,-1,0,1,2147,29811,0,0,374,Tottenham,Bournemouth,Everton,Aston Villa,Man City,3.3,3.9,4.2,3,2.6,3.3,4.2,3.6,4.8,3.9,2.8,3.9,189.8
Lys,Mousset,FWD,SHU,4600000,0,71,2.73076923076923,5.93645484949833E-07,1.54347826086957E-05,0,646863,1,11,0,0,0,5,0,15.4,6632,-4,0,71,4,0.3,0,1.3,9,0,3,0,4,2.5,771058,0,-1,0,1,1009,1738,0,0,214,Brighton,Norwich,Newcastle,Man Utd,Tottenham,2.7,0,3.3,1.8,2.2,2.9,2.3,2.3,2.5,2.1,2.7,3.1,89
,Moutinho,MID,WOL,5400000,3,89,3.3,6.11111111111111E-07,1.64814814814815E-05,0,665384,5,30,0,0,0,1,0,16.5,4500,-1,0,89,1,0.4,0,2,11,0,6,0,7,5.1,564353,0,-1,0,0,2254,3697,0,0,471,Norwich,Tottenham,Brighton,West Ham,Bournemouth,3.2,2.2,3.4,2.5,3.6,2.3,3.4,3.9,3.5,3,3.2,2.5,160.5
Jacob,Murphy,MID,NEW,4800000,0,0,0,0,0,0,1368,0,0,0,0,0,0,0,0,1,-2,0,0,2,0,0,0,0,0,0,0,0,0,248,0,-1,0,0,0,1,0,0,0,Crystal Palace,Burnley,Southampton,Sheffield United,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0
Glenn,Murray,FWD,BHA,5400000,2,28,1.07692307692308,1.99430199430199E-07,5.18518518518519E-06,0,222329,0,9,0,0,0,1,0,5.2,324,-6,0,28,6,0.6,0,3.3,0,0,2,0,0,0.7,51104,0,-1,0,0,677,332,0,0,51,Sheffield United,Crystal Palace,Wolverhampton,Arsenal,Leicester,0.5,0.6,0.5,0.6,0.5,0.7,0.6,0.5,0.6,0.7,0.6,0.5,27.7
Shkodran,Mustafi,DEF,ARS,5100000,1,26,1,1.96078431372549E-07,5.09803921568627E-06,0,35898,0,9,0,0,0,0,0,5.1,236,-4,0,26,4,0.8,0,4.3,1,0,2,0,2,0.4,14105,0,-1,0,0,620,423,0,0,144,Everton,West Ham,Brighton,Southampton,Norwich,0.7,0,0.8,0.5,0.5,0.6,0.5,0.5,0.6,0.5,0.6,0.5,29.7
Yoshinori,Muto,FWD,NEW,5100000,0,8,0.307692307692308,6.03318250377074E-08,1.56862745098039E-06,0,13217,0,6,0,0,0,0,0,1.6,12,-4,0,8,4,0,0,0,0,0,0,0,0,0.1,6316,0,-1,0,0,201,32,0,0,22,Crystal Palace,Burnley,Southampton,Sheffield United,Aston Villa,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,3.7
Marvelous,Nakamba,MID,AVL,4400000,2,33,1.26923076923077,2.88461538461538E-07,7.5E-06,0,103284,4,31,0,0,0,0,0,7.5,370,-1,0,33,1,0.3,0,1.3,0,0,1,0,0,0.7,125183,0,-1,0,0,1536,61,0,0,233,Southampton,Leicester,Chelsea,Newcastle,Wolverhampton,0.6,0,0.6,0.6,0.6,0.8,0.6,0.8,0.7,0.6,0.8,0.6,44.5
Marc,Navarro,DEF,WAT,3900000,0,0,0,0,0,0,37445,0,0,0,0,0,0,0,0,219,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,47489,0,-1,0,0,0,160,0,0,0,Man Utd,Liverpool,Crystal Palace,Leicester,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0
Wilfred,Ndidi,MID,LEI,5000000,0,63,3,6E-07,1.26E-05,0,403044,3,18,0,0,0,2,0,12.6,1594,0,0,63,0,0,0,0,5,0,8,0,1,1.7,383017,0,-1,0,0,1786,32,0,0,332,Man City,Norwich,Aston Villa,Watford,Brighton,0,0,0,0,0,2.3,2.7,2.5,2.7,3.5,1.9,2.8,80.9
Tanguy,Ndombele,MID,TOT,5800000,2,42,1.61538461538462,2.78514588859416E-07,7.24137931034483E-06,0,823865,2,15,0,0,0,2,0,7.2,295,-2,0,42,2,0.3,0,2,2,0,1,0,2,2.3,585788,0,-1,0,0,879,224,0,0,202,Chelsea,Wolverhampton,Burnley,Man Utd,West Ham,0.8,1.1,0.9,1.1,1,1.2,1.2,0.9,1.2,0.8,0.8,0.8,55.2
Reiss,Nelson,MID,ARS,5300000,0,18,0.692307692307692,1.30624092888244E-07,3.39622641509434E-06,0,18013,1,4,0,0,0,0,0,3.4,32,-2,0,18,2,0,0,0,0,0,2,0,1,0.1,11512,0,-1,0,0,437,26,0,0,56,Everton,West Ham,Brighton,Southampton,Norwich,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,27.7
,Neto,MID,WOL,5000000,1,41,1.57692307692308,3.15384615384615E-07,8.2E-06,0,14437,2,8,0,0,0,2,0,8.2,888,0,0,41,0,0.3,0,1.7,0,0,1,0,2,0.2,26371,0,-1,0,0,706,481,0,0,133,Norwich,Tottenham,Brighton,West Ham,Bournemouth,1,0.8,1.1,0.8,1.1,0.8,1.1,1.3,1.1,0.9,1,0.8,52.4
,Neves,MID,WOL,5200000,3,66,2.4,4.61538461538462E-07,1.26923076923077E-05,0,610382,7,27,0,0,0,2,0,12.7,1339,-3,0,66,3,0.4,0,2.3,4,0,7,0,1,4.5,345667,0,-1,0,1,2122,2199,0,0,345,Norwich,Tottenham,Brighton,West Ham,Bournemouth,2,1.2,2.1,1.5,2.2,1.3,2.1,2.5,2.1,1.8,1.9,1.5,87.6
Jeremy,Ngakia,DEF,WHU,4000000,0,1,0.0384615384615385,9.61538461538462E-09,2.5E-07,0,699,0,2,0,0,0,0,0,0.2,51,0,0,1,0,0,0,0.2,0,0,0,0,0,0,2095,0,-1,0,0,90,113,0,0,11,Liverpool,Southampton,Arsenal,Wolverhampton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,1
Oumar,Niasse,FWD,EVE,4500000,0,3,0.115384615384615,2.56410256410256E-08,6.66666666666667E-07,0,2045,0,2,0,0,0,0,0,0.7,52,0,0,3,0,0,0,0,0,0,0,0,0,0,3412,0,-1,0,0,19,65,0,0,1,Arsenal,Man Utd,Chelsea,Liverpool,Norwich,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9
Edward,Nketiah,FWD,ARS,4300000,7,11,0.423076923076923,9.83899821109123E-08,2.55813953488372E-06,0,127794,0,3,0,0,0,1,0,2.6,982,-2,0,11,2,0.8,0,3.3,1,0,1,0,0,0.8,72723,0,-1,0,0,191,5564,0,0,29,Everton,West Ham,Brighton,Southampton,Norwich,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,12.8
Georges-Kevin,Nkoudou,MID,TOT,5000000,0,1,1,2E-07,2E-07,0,2481,0,0,0,0,0,0,0,0.2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1726,0,-1,0,0,2,2,0,0,3,Chelsea,Wolverhampton,Burnley,Man Utd,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,1.8
Daniel,N'Lundulu,FWD,SOU,4500000,0,0,0,0,0,0,8577,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0.1,9908,0,-1,0,0,0,35,0,0,0,Aston Villa,West Ham,Newcastle,Norwich,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark,Noble,MID,WHU,5000000,0,79,3.4,6.8E-07,1.58E-05,0,177954,3,32,0,0,0,4,0,15.8,2293,0,0,79,0,0.2,0,1.2,6,0,6,0,2,1.5,250893,0,-1,0,2,1879,980,0,0,358,Liverpool,Southampton,Arsenal,Wolverhampton,Tottenham,2.1,3.2,2.9,3.5,2.2,2.8,2.9,3.7,2.6,3.8,2.3,3.4,75.4
Will,Norris,GLK,WOL,3900000,0,0,0,0,0,0,40699,0,0,0,0,0,0,0,0,279,-1,0,0,1,0,0,0,0,0,0,0,0,0.6,24292,0,-1,0,0,0,894,0,0,0,Norwich,Tottenham,Brighton,West Ham,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0
Oliver,Norwood,MID,SHU,4900000,2,74,2.7,5.51020408163265E-07,1.51020408163265E-05,0,49267,6,25,0,0,0,1,0,15.1,1010,-1,0,74,1,0.8,0,4,6,0,9,0,2,0.4,53473,0,-1,0,1,2283,1143,0,0,430,Brighton,Norwich,Newcastle,Man Utd,Tottenham,2.4,0,2.3,2.2,1.7,1.9,2.3,2.3,1.8,1.7,2.5,2.6,122.8
?rjan,Nyland,GLK,AVL,4300000,0,3,0.115384615384615,2.68336314847943E-08,6.97674418604651E-07,0,19003,0,8,0,8,0,0,0,0.7,224,-2,0,3,2,0,0,0,0,0,0,0,0,0.2,18033,0,-1,0,0,177,17,0,0,34,Southampton,Leicester,Chelsea,Newcastle,Wolverhampton,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.8
Michael,Obafemi,FWD,SOU,4900000,1,21,0.807692307692308,1.64835164835165E-07,4.28571428571429E-06,0,22269,1,7,0,0,0,1,0,4.3,94,-1,0,21,1,0.1,0,0.7,2,0,2,0,0,0.2,13396,0,-1,0,0,407,49,0,0,67,Aston Villa,West Ham,Newcastle,Norwich,Arsenal,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,25.7
Pedro,Obiang,MID,WHU,4500000,0,0,0,0,0,0,5340,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1783,0,-1,0,0,0,3,0,0,0,Liverpool,Southampton,Arsenal,Wolverhampton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack,O'Connell,DEF,SHU,4700000,2,90,3.3,7.02127659574468E-07,1.91489361702128E-05,0,182597,3,25,0,0,0,0,0,19.1,6849,2,0,90,-2,0.8,0,3.7,6,0,9,0,1,3.6,405397,0,-1,0,1,2430,3409,0,0,464,Brighton,Norwich,Newcastle,Man Utd,Tottenham,3.5,0,3.7,3.8,2.8,4.3,2.6,2.8,3.2,3.1,4,3,93.4
Angelo,Ogbonna,DEF,WHU,4500000,0,60,2.9,6.44444444444444E-07,1.33333333333333E-05,0,118122,4,31,0,0,0,2,0,13.3,1119,0,0,60,0,0,0,0,0,0,6,0,0,1.2,168351,1,-1,0,0,1890,237,0,0,318,Liverpool,Southampton,Arsenal,Wolverhampton,Tottenham,2.5,2.1,1.8,2.5,3,2.8,3,2.5,2.5,2.9,2.1,4.1,57.2
Divock,Origi,FWD,LIV,5200000,0,50,2.5,4.80769230769231E-07,9.61538461538462E-06,0,606962,0,9,0,0,0,3,0,9.6,791,-3,0,50,3,0.2,0,1.2,6,0,1,0,3,2.5,425004,0,-1,0,1,487,270,0,0,177,West Ham,Watford,Bournemouth,Everton,Crystal Palace,2.4,2.1,2.5,1.8,2.3,2.2,2.6,2.1,2.2,2,2.2,1.6,41.2
,Oriol Romeu,MID,SOU,4300000,1,35,1.7,3.95348837209302E-07,8.13953488372093E-06,0,151303,3,32,0,0,0,0,0,8.1,1572,-2,0,35,2,0.2,0,1,0,0,3,0,0,1.5,170304,0,-1,0,0,1296,1305,0,0,199,Aston Villa,West Ham,Newcastle,Norwich,Arsenal,0.9,1,1.2,1,1,1.2,0.8,1,0.9,1,1.2,1.3,44
Ben,Osborn,MID,SHU,4700000,1,6,0.230769230769231,4.90998363338789E-08,1.27659574468085E-06,0,3009,0,0,0,0,0,0,0,1.3,16,-3,0,6,3,0.1,0,0.7,0,0,0,0,0,0,1249,0,-1,0,0,97,12,0,0,26,Brighton,Norwich,Newcastle,Man Utd,Tottenham,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.2
Nicolas,Otamendi,DEF,MCI,5000000,1,65,3.6,7.2E-07,1.3E-05,0,711076,3,17,0,0,0,2,0,13,1743,-5,0,65,5,0.6,0,3,6,0,5,0,1,2.1,714821,0,-1,0,1,1323,431,0,0,298,Leicester,Man Utd,Burnley,Chelsea,Liverpool,3.4,0,3.2,3.4,3.7,3.8,3.4,5.1,3.4,3.8,3.3,4.3,69.5
Owen,Otasowie,MID,WOL,4500000,0,0,0,0,0,0,372,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,441,0,-1,0,0,0,6,0,0,0,Norwich,Tottenham,Brighton,West Ham,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0
Mesut,Ozil,MID,ARS,7200000,2,47,1.80769230769231,2.51068376068376E-07,6.52777777777778E-06,0,176008,1,20,0,0,0,1,0,6.5,2032,-3,0,47,3,0.6,0,4,1,0,4,0,2,1.2,129431,0,-1,0,0,1351,1891,0,0,233,Everton,West Ham,Brighton,Southampton,Norwich,1.4,0,1.2,1,1.2,1.3,1.1,1,0.9,0.9,0.9,1.4,93.2
Troy,Parrott,FWD,TOT,4300000,0,1,1,2.32558139534884E-07,2.32558139534884E-07,0,96688,0,0,0,0,0,0,0,0.2,513,-2,0,1,2,0,0,0,0,0,0,0,0,0.8,85467,0,-1,0,0,5,517,0,0,3,Chelsea,Wolverhampton,Burnley,Man Utd,West Ham,0.5,0.5,0.5,0.6,0.6,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0
,Patricio,GLK,WOL,5100000,7,108,4,7.84313725490196E-07,2.11764705882353E-05,0,719567,0,32,0,73,0,0,0,21.2,2442,1,0,108,-1,1.6,0,8.3,8,0,7,0,0,9.1,925384,0,-1,2,0,2430,6914,0,0,479,Norwich,Tottenham,Brighton,West Ham,Bournemouth,5,5,4.8,5.1,4.5,4.9,3.8,4,5.3,3.4,4.7,4.3,60.5
Bailey,Peacock-Farrell,GLK,BUR,4300000,0,0,0,0,0,0,3578,0,0,0,0,0,0,0,0,18,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1529,0,-1,0,0,0,6,0,0,0,Bournemouth,Newcastle,Tottenham,Man City,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pedro,MID,CHE,6800000,0,13,0.5,7.35294117647059E-08,1.91176470588235E-06,0,268220,1,10,0,0,0,0,0,1.9,264,-2,0,13,2,0.1,0,1,0,0,1,0,0,1.1,124946,0,-1,0,0,473,25,0,0,57,Tottenham,Bournemouth,Everton,Aston Villa,Man City,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,45.3
Nicolas,Pepe,MID,ARS,9200000,5,85,3.7,4.02173913043478E-07,9.23913043478261E-06,0,505601,3,25,0,0,0,4,0,9.2,6947,-3,-1,85,3,0.8,0,7.3,8,0,3,0,6,3.6,386232,0,-1,0,2,1519,12681,1,0,301,Everton,West Ham,Brighton,Southampton,Norwich,4.2,0,3.7,3.2,3.8,3.9,3.4,3.2,2.5,2.8,2.6,4.3,147.8
,Pereira,DEF,LEI,6300000,2,115,4.4,6.98412698412698E-07,1.82539682539683E-05,0,1012008,1,26,0,0,0,3,0,18.3,5994,3,0,115,-3,0.5,0,3,11,0,9,0,2,13.5,1484095,0,-1,0,3,2340,19638,0,0,533,Man City,Norwich,Aston Villa,Watford,Brighton,4.6,4.9,6.4,4.5,5.4,4.9,5.4,3.7,4.5,4.7,5.5,5.5,133.1
Andreas,Pereira,MID,MUN,4900000,0,58,2.23076923076923,4.55259026687598E-07,1.18367346938776E-05,0,127810,3,16,0,0,0,1,0,11.8,546,-1,0,58,1,0.3,0,1.3,1,0,6,0,3,0.4,125728,0,-1,0,0,1442,134,0,0,190,Watford,Everton,Man City,Tottenham,Sheffield United,2.1,1.2,1.2,1.1,2.5,1.2,2.2,1.1,1.7,1.3,1.8,1.1,100.3
Roberto,Pereyra,MID,WAT,5600000,2,48,2.3,4.10714285714286E-07,8.57142857142857E-06,0,243788,3,16,0,0,0,3,0,8.6,343,-4,0,48,4,0.7,0,3.7,0,0,4,0,0,0.7,33037,0,-1,0,0,1194,219,0,0,152,Man Utd,Liverpool,Crystal Palace,Leicester,Burnley,1.2,1.3,1.5,1.5,1.6,1.7,1.3,1.9,2.3,1.3,1.2,1.5,70.5
Ayoze,Perez,MID,LEI,6200000,1,108,4.15384615384615,6.69975186104218E-07,1.74193548387097E-05,0,1527767,0,16,0,0,0,7,0,17.4,19180,-3,0,108,3,0.3,0,2,9,0,7,0,5,9.1,1161709,0,-1,0,4,1501,18958,0,0,325,Man City,Norwich,Aston Villa,Watford,Brighton,3.1,3.8,4.4,4.3,4.7,3.8,4.4,4.1,4.4,5.4,3.2,4.5,138.8
Taylor,Perry,MID,WOL,4500000,0,0,0,0,0,0,1803,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2286,0,-1,0,0,0,13,0,0,0,Norwich,Tottenham,Brighton,West Ham,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0
Nathaniel,Phillips,DEF,LIV,4000000,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,-1,0,0,0,2,0,0,0,West Ham,Watford,Bournemouth,Everton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0
