FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Mason,Greenwood,FWD,MUN,4400000,0,4,1,2.27272727272727E-07,9.09090909090909E-07,0,709132,0,1,0,0,0,0,0,0.9,11119,-1,0,4,1,0,0,0.2,0,0,0,0,0,13.1,530651,0,-1,0,0,47,20491,0,0,13,Arsenal,Newcastle,Liverpool,Norwich,Bournemouth,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.7,0.5,0.7,0.7,0.5,0.5,0.5,1.4,0.5,0.6,0.5,0.5,1.3,0.5,0.6,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,3.7
Pascal,Gro?,MID,BHA,6400000,2,18,2.6,4.0625E-07,2.8125E-06,0,73164,0,6,0,0,0,0,0,2.8,1291,-1,1,18,1,0.3,0,2,1,0,2,0,1,0.6,59149,0,-1,0,0,445,162,-1,0,78,Chelsea,Tottenham,Aston Villa,Everton,Norwich,1.8,1.4,1.4,2.1,2.5,1.6,1.7,1.5,2.2,2,1.6,2.2,1.5,2,1.4,1.8,2,2.6,1.7,2.2,3.3,2.4,2.5,1.8,1.5,2.3,1.5,1.3,1.3,2.6,1.8,2,38.5
Vicente,Guaita,GLK,CRY,5000000,9,27,3.9,7.8E-07,5.4E-06,0,24532,1,7,0,16,0,0,0,5.4,746,0,0,27,0,0.9,0,4.5,2,0,3,0,0,0.7,32683,0,-1,0,1,630,4704,0,0,130,Norwich,West Ham,Man City,Arsenal,Leicester,5.5,2.9,3.9,2.4,5.2,2.4,4,2,3.2,2.9,4.5,4.3,5,3.5,2,4.2,2,4.1,4.6,3.1,5.4,3.3,5,2,2.3,4.2,2.5,4.2,3.2,5.8,2.6,5,14
Johann Berg,Gudmundsson,MID,BUR,5900000,0,14,4.7,7.96610169491525E-07,2.3728813559322E-06,0,100058,0,2,0,0,0,1,0,2.3,868,-1,1,14,1,0,0,0,1,0,2,0,0,0.7,78846,0,-1,0,0,226,67,-1,0,51,Aston Villa,Everton,Leicester,Chelsea,Sheffield United,2.9,6.1,3,4.7,6.3,4.8,4.7,6.5,3.5,3.1,5.6,5.1,3.7,6.4,5.8,3.6,5.2,3.2,5.6,5.1,5.9,5.3,4.7,2.4,6.1,3.4,6.3,3.4,3.2,5.9,3.1,5.3,22.1
Addji Keaninkin Marc-Israel,Guehi,DEF,CHE,4000000,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,355,0,-1,0,0,0,355,0,0,0,Brighton,Southampton,Newcastle,Burnley,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matteo,Guendouzi,MID,ARS,4600000,0,19,3.2,6.95652173913044E-07,4.1304347826087E-06,0,276067,2,9,0,0,0,0,0,4.1,8895,1,0,19,-1,0.7,0,3,2,0,1,0,2,10.3,569133,0,-1,0,0,511,19405,0,0,98,Man Utd,Bournemouth,Sheffield United,Crystal Palace,Wolverhampton,2,3.1,4.1,3.6,3.1,1.9,2.3,1.9,2.7,2.1,1.6,2.3,3.3,2.3,3.5,2.1,3.4,2.2,2.6,2.9,3.3,1.6,2.4,3.2,3.3,3.7,3.2,2.6,1.9,2,1.8,3.3,26.2
Idrissa,Gueye,MID,EVE,5000000,0,0,0,0,0,0,1785,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,-1,0,0,0,12,0,0,0,Man City,Burnley,West Ham,Brighton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frederic,Guilbert,DEF,AVL,4400000,4,17,3.4,7.72727272727273E-07,3.86363636363636E-06,0,29877,2,6,0,0,0,0,0,3.9,653,-1,0,17,1,0.7,0,3,0,0,2,0,1,0.8,43156,0,-1,0,0,444,1345,0,0,68,Burnley,Norwich,Brighton,Man City,Liverpool,3.4,1.7,3.6,1.7,3.2,2.2,4.4,2.2,2,4.3,3.1,3.3,4.5,2.4,1.7,3.1,2.8,4.1,1.7,4.1,3,3.7,2.1,3.4,3.6,3.5,2,5,5.1,2.6,3.3,2.4,17.4
Ilkay,Gundogan,MID,MCI,5200000,2,8,1.33333333333333,2.56410256410256E-07,1.53846153846154E-06,0,128237,0,7,0,0,0,0,0,1.5,1752,-3,0,8,3,0.2,0,1,0,0,0,0,0,1.4,28936,0,-1,0,0,325,868,0,0,55,Everton,Wolverhampton,Crystal Palace,Aston Villa,Southampton,0.7,0.8,0.7,0.8,0.7,0.7,0.7,0.8,0.7,0.9,0.7,0.7,0.7,0.9,0.9,0.7,1,1,0.7,0.7,0.7,0.7,0.7,0.9,0.7,0.7,0.7,0.7,0.7,0.8,0.7,1,19.8
Angus,Gunn,GLK,SOU,4500000,1,26,3.7,8.22222222222222E-07,5.77777777777778E-06,0,63172,0,11,0,21,0,0,0,5.8,5568,0,0,26,0,0.9,0,4,3,0,2,0,0,3.6,222455,0,-1,0,1,630,3233,0,0,121,Tottenham,Chelsea,Wolverhampton,Leicester,Man City,4,2.6,3.9,3.6,3,4.3,3.7,3.3,3.8,5.4,3.3,4.5,3.7,4.6,3.3,3.8,2.7,4.1,3.6,2.6,4.8,4.2,3.7,2.9,2.5,4.2,2.3,4.4,3.9,2.8,3,2.9,15.5
Sebastien,Haller,FWD,WHU,7400000,5,32,5.3,7.16216216216216E-07,4.32432432432432E-06,0,364124,0,8,0,0,0,3,0,4.3,6794,-1,0,32,1,0.6,0,4.2,5,0,3,0,1,5.1,425542,0,-1,0,1,540,8541,0,0,125,Bournemouth,Crystal Palace,Everton,Sheffield United,Newcastle,6.7,7.4,5.4,4.7,5.7,5.4,7.3,6.8,5.4,7.2,7,5.6,4.5,6.5,6.8,5.5,7.3,4.7,6.1,5.7,5.2,5.9,6.8,5.7,6.3,7.3,6.1,7,5.8,7.4,5.4,7.6,57.7
Grant,Hanley,DEF,NOR,4000000,0,1,0.3,7.5E-08,2.5E-07,0,126395,0,8,0,0,0,0,0,0.2,4894,0,0,1,0,0,0,0,0,0,0,0,0,3.8,204325,1,-1,0,0,270,4349,0,0,33,Crystal Palace,Aston Villa,Bournemouth,Man Utd,Brighton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7.8
,Harry Wilson,MID,BOU,6100000,2,25,4.2,6.88524590163934E-07,4.09836065573771E-06,0,145094,1,9,0,0,0,3,0,4.1,11260,1,0,25,-1,0.5,0,2.8,1,0,0,0,0,3.8,310743,0,-1,0,0,386,4843,0,0,92,West Ham,Arsenal,Norwich,Watford,Man Utd,3.5,4.4,5.2,4.6,5,5.1,4.5,3.1,3.4,2.9,3.6,4.8,4.2,4.9,3.4,4.7,3.1,3.9,4.4,6,4,3.4,3.2,5.1,4.9,4.2,3.2,3.4,3.9,2.2,3.4,3.7,30.6
Joe,Hart,GLK,BUR,4400000,0,0,0,0,0,0,59026,0,0,0,0,0,0,0,0,1258,-1,0,0,1,0,0,0,0,0,0,0,0,1.5,13497,0,-1,0,0,0,299,0,0,0,Aston Villa,Everton,Leicester,Chelsea,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kortney,Hause,DEF,AVL,4500000,0,0,0,0,0,0,2800,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0.1,443,0,-1,0,0,0,18,0,0,0,Burnley,Norwich,Brighton,Man City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isaac,Hayden,MID,NEW,4500000,-2,16,2.3,5.11111111111111E-07,3.55555555555556E-06,0,238096,1,13,0,0,0,0,0,3.6,19943,0,0,16,0,0.5,0,2.2,2,0,2,0,1,6.5,213647,0,-1,0,0,582,4051,0,1,73,Leicester,Man Utd,Chelsea,Wolverhampton,West Ham,0,0,0,0,1.4,1.7,1.2,1.2,2.7,1.2,1.7,2,1.3,1.8,1.3,2.1,1.2,1.5,2,1.9,1.3,1.8,2.1,1.8,1.6,2.2,1.2,1.2,2,1.2,2.1,1.2,22.9
Tom,Heaton,GLK,AVL,4500000,1,21,3,6.66666666666667E-07,4.66666666666667E-06,0,150180,0,11,0,15,0,0,0,4.7,3861,0,0,21,0,0.7,0,3,0,0,2,0,0,6.8,194145,0,-1,0,0,630,2373,0,0,106,Burnley,Norwich,Brighton,Man City,Liverpool,2.8,1.5,3,1.5,2.7,1.8,3.7,1.8,1.7,3.6,2.5,2.7,3.8,2,1.5,2.6,2.3,3.4,1.5,3.4,2.4,3.1,1.7,2.8,3,2.9,1.6,4.3,4.4,2.1,2.8,2,10.6
Philip,Heise,DEF,NOR,4000000,0,0,0,0,0,0,22072,0,0,0,0,0,0,0,0,758,0,0,0,0,0,0,0,0,0,0,0,0,0.8,23499,0,-1,0,0,0,361,0,0,0,Crystal Palace,Aston Villa,Bournemouth,Man Utd,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dean,Henderson,GLK,SHU,4500000,3,27,3.9,8.66666666666667E-07,6E-06,0,48570,1,7,0,21,0,0,0,6,1189,0,0,27,0,0.8,0,3.8,2,0,2,0,0,2.6,110113,0,-1,0,1,630,15507,0,0,121,Liverpool,Watford,Arsenal,West Ham,Burnley,2.9,4.4,3,4.4,3,4.2,5,4.1,4.3,3,5.4,4.8,3.8,3.1,3.8,3.8,3.8,2.7,4.3,2.1,3.3,4.7,4.3,5.7,4.1,3.8,3,3.1,3.1,4,4.8,5,16.1
Jordan,Henderson,MID,LIV,5400000,3,13,2.16666666666667,4.01234567901235E-07,2.40740740740741E-06,0,40221,0,3,0,0,0,0,0,2.4,892,-1,0,13,1,0.4,0,2,0,0,2,0,0,0.8,28046,0,-1,0,0,397,516,0,0,68,Sheffield United,Leicester,Man Utd,Tottenham,Aston Villa,2.4,1.4,1.1,1.2,1.1,1.1,1.1,1.4,1.8,1.8,1.8,1.1,1.1,1.7,1.9,1.1,1.9,1.8,1.2,1.1,1.2,1.6,1.7,1.2,2,1.1,1.6,1.8,1.8,1.5,1.2,1.9,17.1
Jeff,Hendrick,MID,BUR,5400000,2,13,2.16666666666667,4.01234567901235E-07,2.40740740740741E-06,0,3800,0,3,0,0,0,1,0,2.4,65,-1,0,13,1,0.6,0,3,1,0,1,0,0,0.1,1448,0,-1,0,0,215,75,0,0,34,Aston Villa,Everton,Leicester,Chelsea,Sheffield United,1.1,2,1.1,1.4,2.1,1.4,1.4,2.2,1.1,1.1,1.7,1.5,1.1,2.1,1.9,1.1,1.6,1.1,1.7,1.5,1.9,1.6,1.4,1.1,2,1.1,2.1,1.1,1.1,1.9,1.1,1.6,11.5
Wayne,Hennessey,GLK,CRY,4400000,0,0,0,0,0,0,29603,0,0,0,0,0,0,0,0,631,-1,0,0,1,0,0,0,0,0,0,0,0,0.7,5890,0,-1,0,0,0,141,0,0,0,Norwich,West Ham,Man City,Arsenal,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Onel,Hernandez,MID,NOR,5300000,0,1,0.166666666666667,3.14465408805031E-08,1.88679245283019E-07,0,11207,0,0,0,0,0,0,0,0.2,63,-2,0,1,2,0,0,0,0,0,0,0,0,0.1,477,0,-1,0,0,20,1,0,0,0,Crystal Palace,Aston Villa,Bournemouth,Man Utd,Brighton,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.1
Wesley,Hoedt,DEF,SOU,4300000,0,0,0,0,0,0,3460,0,0,0,0,0,0,0,0,59,-2,0,0,2,0,0,0,0,0,0,0,0,0,414,0,-1,0,0,0,18,0,0,0,Tottenham,Chelsea,Wolverhampton,Leicester,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pierre-Emile,H?jbjerg,MID,SOU,4900000,2,14,2,4.08163265306122E-07,2.85714285714286E-06,0,31980,1,9,0,0,0,0,0,2.9,585,-1,0,14,1,0.4,0,2.2,0,0,2,0,0,0.4,8372,0,-1,0,0,557,189,0,0,61,Tottenham,Chelsea,Wolverhampton,Leicester,Man City,1,1,1.8,1,1,1.2,1.6,1.3,1.5,1.9,1,1,1.2,1.4,1,1,1.2,1.1,1.1,1.3,1.1,1.2,1,1,1,1.7,1,1.3,1.1,1,1.9,1.3,28.3
Rob,Holding,DEF,ARS,4500000,0,0,0,0,0,0,4271,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5891,0,-1,0,0,0,698,0,0,0,Man Utd,Bournemouth,Sheffield United,Crystal Palace,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jose,Holebas,DEF,WAT,4700000,0,0,0,0,0,0,175337,4,19,0,0,0,0,0,0,2826,-3,0,0,3,-0.1,0,-0.5,0,0,0,0,0,1.5,11903,0,-1,0,0,527,225,0,0,63,Wolverhampton,Sheffield United,Tottenham,Bournemouth,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9
Mason,Holgate,DEF,EVE,4400000,0,1,0.166666666666667,3.78787878787879E-08,2.27272727272727E-07,0,5812,0,0,0,0,0,0,0,0.2,167,-1,0,1,1,0,0,0,0,0,0,0,0,0.2,2478,0,-1,0,0,17,28,0,0,6,Man City,Burnley,West Ham,Brighton,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.8
Conor,Hourihane,MID,AVL,5700000,2,6,1,1.75438596491228E-07,1.05263157894737E-06,0,13060,0,4,0,0,0,0,0,1.1,109,-3,0,6,3,0.2,0,1,0,0,0,0,0,0.1,1974,0,-1,0,0,195,26,0,0,34,Burnley,Norwich,Brighton,Man City,Liverpool,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.6,0.5,0.7,0.7,0.5,0.5,0.5,14.3
Callum,Hudson-Odoi,MID,CHE,5900000,4,4,0.666666666666667,1.12994350282486E-07,6.77966101694915E-07,0,9200,0,0,0,0,0,0,0,0.7,400,-1,0,4,1,0.2,0,1,0,0,0,0,1,0.5,28362,0,-1,0,0,27,10373,0,0,16,Brighton,Southampton,Newcastle,Burnley,Watford,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,3.5
Will,Hughes,MID,WAT,5500000,0,22,3.7,6.72727272727273E-07,4E-06,0,32537,0,16,0,0,0,1,0,4,3475,0,0,22,0,0.6,0,3.2,3,0,0,0,1,0.8,58169,0,-1,0,0,419,377,0,0,70,Wolverhampton,Sheffield United,Tottenham,Bournemouth,Chelsea,3.8,4.3,2.3,4,3,2.3,4.2,3.9,2.3,4.5,2.4,4.4,4.8,3.9,4,3.9,3,2.2,4.2,3.8,2.4,2.6,2.5,3.4,3.1,3,2.7,4.6,3.7,2.5,2.2,3.4,23.8
Jordon,Ibe,MID,BOU,4800000,0,2,0.333333333333333,6.94444444444444E-08,4.16666666666667E-07,0,16165,0,1,0,0,0,0,0,0.4,266,-2,0,2,2,0,0,0.2,0,0,0,0,0,0.2,3814,0,-1,0,0,48,75,0,0,10,West Ham,Arsenal,Norwich,Watford,Man Utd,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.2
Adam,Idah,FWD,NOR,4500000,0,0,0,0,0,0,1659,0,0,0,0,0,0,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5848,0,-1,0,0,0,365,0,0,0,Crystal Palace,Aston Villa,Bournemouth,Man Utd,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kelechi,Iheanacho,FWD,LEI,5800000,0,0,0,0,0,0,17323,0,0,0,0,0,0,0,0,258,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,3888,0,-1,0,0,0,143,0,0,0,Newcastle,Liverpool,Burnley,Southampton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danny,Ings,FWD,SOU,5900000,9,26,3.7,6.27118644067797E-07,4.40677966101695E-06,0,154437,0,6,0,0,0,2,0,4.4,1560,-1,0,26,1,0.5,0,3.2,4,0,1,0,1,1.6,106274,0,-1,0,0,361,4616,0,0,95,Tottenham,Chelsea,Wolverhampton,Leicester,Man City,4.4,3.7,3.8,3.1,4,3.7,4.7,4.5,5.5,4.3,2.7,3.5,4.8,3.7,3.7,3.3,2.5,3.1,3.6,3.4,3.9,3.6,2.5,4.7,3.6,5.2,3.2,3.8,3.7,2.8,4.6,2,38.3
Alex,Iwobi,MID,EVE,5900000,2,15,2.5,4.23728813559322E-07,2.54237288135593E-06,0,152325,0,9,0,0,0,1,0,2.5,4800,-1,0,15,1,0.6,0,3.5,2,0,0,0,0,1.8,108751,0,-1,0,0,295,1086,0,0,57,Man City,Burnley,West Ham,Brighton,Tottenham,1.3,1.4,1.9,1.8,1.8,1.8,2.9,1.2,1.2,1.8,1.2,2.2,2.6,1.9,1.2,2.1,1.2,2.2,1.7,2.8,1.6,2.7,1.2,1.5,1.2,2,1.2,1.8,1.8,2.4,2.5,2.4,26.6
,Izquierdo,MID,BHA,5400000,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,73,0,-1,0,0,0,1,0,0,0,Chelsea,Tottenham,Aston Villa,Everton,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phil,Jagielka,DEF,SHU,4300000,0,2,0.333333333333333,7.75193798449612E-08,4.65116279069767E-07,0,26985,0,0,0,0,0,0,0,0.5,516,-2,0,2,2,0,0,0.2,0,0,0,0,0,0.5,4950,0,-1,0,0,27,187,0,0,10,Liverpool,Watford,Arsenal,West Ham,Burnley,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.8
Alireza,Jahanbakhsh,MID,BHA,5800000,0,0,0,0,0,0,3925,0,0,0,0,0,0,0,0,36,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,473,0,-1,0,0,0,10,0,0,0,Chelsea,Tottenham,Aston Villa,Everton,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eldin,Jakupovic,GLK,LEI,4400000,0,0,0,0,0,0,2730,0,0,0,0,0,0,0,0,66,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,613,0,-1,0,0,0,25,0,0,0,Newcastle,Liverpool,Burnley,Southampton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,James,MID,MUN,6200000,0,25,4.2,6.7741935483871E-07,4.03225806451613E-06,0,436708,3,6,0,0,0,3,0,4,20472,2,0,25,-2,0.5,0,3,1,0,1,0,0,12.3,1030736,0,-1,0,0,464,11985,0,0,68,Arsenal,Newcastle,Liverpool,Norwich,Bournemouth,5.1,3.8,3.8,2.1,3.7,4.8,4.7,5.3,4.3,2.1,5.6,3.3,5.1,2.8,3.1,6,2.1,5.6,5.4,2.4,5.6,2.5,3.3,2.1,5.7,3.5,5.4,2.1,4.3,2.2,4.4,2.1,37
Matty,James,MID,LEI,4400000,0,0,0,0,0,0,16114,0,0,0,0,0,0,0,0,260,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,5787,0,-1,0,0,0,28,0,0,0,Newcastle,Liverpool,Burnley,Southampton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reece,James,DEF,CHE,5000000,0,0,0,0,0,0,3662,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4802,0,-1,0,0,0,438,0,0,0,Brighton,Southampton,Newcastle,Burnley,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daryl,Janmaat,DEF,WAT,4300000,-1,2,0.333333333333333,7.75193798449612E-08,4.65116279069767E-07,0,18727,0,3,0,0,0,0,0,0.5,425,-2,1,2,2,0.1,0,0.5,0,0,0,0,0,0.4,3946,1,-1,0,0,192,180,-1,0,19,Wolverhampton,Sheffield United,Tottenham,Bournemouth,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,6.5
Vincent,Janssen,FWD,TOT,4500000,0,0,0,0,0,0,6647,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1831,0,-1,0,0,0,38,0,0,0,Southampton,Brighton,Watford,Liverpool,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carl,Jenkinson,DEF,ARS,4500000,0,0,0,0,0,0,2107,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,-1,0,0,0,8,0,0,0,Man Utd,Bournemouth,Sheffield United,Crystal Palace,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Jesus,FWD,MCI,9500000,6,17,4.2,4.42105263157895E-07,1.78947368421053E-06,0,154380,0,1,0,0,0,2,0,1.8,852,0,0,17,0,0.3,0,2.5,0,0,1,0,1,1.5,55932,0,-1,0,0,190,1525,0,0,74,Everton,Wolverhampton,Crystal Palace,Aston Villa,Southampton,3.7,4.1,3,5.6,4.2,3.5,5.4,4.3,3.7,6.1,4.9,4.8,3.7,3.3,5.4,3.5,5.5,3.8,4.4,4.3,3.2,5.3,3.7,5.1,5,4,5,4.1,4.6,5,5.2,6.3,30.8
Raul,Jimenez,FWD,WOL,7200000,2,24,3.4,4.72222222222222E-07,3.33333333333333E-06,0,1003139,1,10,0,0,0,2,0,3.3,24562,-3,0,24,3,0.4,0,2.8,3,0,2,0,0,9.4,225008,0,-1,0,0,583,1606,0,0,85,Watford,Man City,Southampton,Newcastle,Arsenal,4.6,3.1,2.8,3.4,3.8,4,3.8,2.1,2.9,3.7,3.8,3.9,3.4,2.8,4.5,2.7,4,2.6,2.9,3.2,5.1,3.5,3,2.7,3.4,2.7,3.7,3,3.8,2.9,3.8,3.9,41.6
,Joelinton,FWD,NEW,5900000,2,19,2.7,4.57627118644068E-07,3.22033898305085E-06,0,158370,2,10,0,0,0,1,0,3.2,3649,-1,0,19,1,0.3,0,2,3,0,2,0,0,1.5,96400,0,-1,0,0,575,865,0,0,72,Leicester,Man Utd,Chelsea,Wolverhampton,West Ham,1.9,3,3,1.7,2,2.2,2,2.2,2.2,1.8,2.2,2.5,2.2,2.5,2.1,2.2,2.5,2.2,4.1,2.9,1.7,2.3,3,1.4,2.7,2.8,1.8,2.3,3.7,2.5,2.8,1.6,33.5
Ben,Johnson,DEF,WHU,4000000,0,0,0,0,0,0,39010,0,0,0,0,0,0,0,0,1446,0,0,0,0,0,0,0,0,0,0,0,0,1.5,43430,0,-1,0,0,0,1282,0,0,0,Bournemouth,Crystal Palace,Everton,Sheffield United,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyreke,Johnson,MID,SOU,4400000,0,0,0,0,0,0,1888,0,0,0,0,0,0,0,0,117,-1,0,0,1,0,0,0,0,0,0,0,0,0,1457,0,-1,0,0,0,21,0,0,0,Tottenham,Chelsea,Wolverhampton,Leicester,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phil,Jones,DEF,MUN,4800000,0,0,0,0,0,0,8757,0,0,0,0,0,0,0,0,464,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,2144,0,-1,0,0,0,8,0,0,0,Arsenal,Newcastle,Liverpool,Norwich,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Jonny,DEF,WOL,5400000,6,17,2.8,5.18518518518518E-07,3.14814814814815E-06,0,37172,1,8,0,0,0,0,0,3.1,777,-1,0,17,1,0.4,0,2,0,0,2,0,0,0.9,14894,0,-1,0,0,540,233,0,0,87,Watford,Man City,Southampton,Newcastle,Arsenal,2.6,1.6,2,3.5,2.1,3.7,1.6,2.3,2.6,2.8,2.6,1.6,1.8,2,2.5,2.9,2.9,1.9,2.2,2.8,3,2.3,2.2,2.5,1.4,2.7,2,3,3.3,1.6,3.6,2.1,20.3
