FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
,Harry Wilson,MID,BOU,6000000,10,44,4,6.66666666666667E-07,7.33333333333333E-06,0,279632,1,12,0,0,0,4,0,7.3,1608,0,0,44,0,0.7,0,4.2,4,0,2,0,0,2.8,372715,0,-1,0,1,711,5601,0,0,142,Newcastle,Wolverhampton,Tottenham,Crystal Palace,Liverpool,3.8,4.7,2.7,3.4,3.4,2.6,5,4.8,3.6,3.1,5.2,3,5.1,4.3,5,3.2,3.5,2.9,4.5,4.1,4.9,2.7,4.2,3.5,2.5,3.9,2.9,55.9
Joe,Hart,GLK,BUR,4300000,0,0,0,0,0,0,74227,0,0,0,0,0,0,0,0,573,-2,0,0,2,0,0,0,0,0,0,0,0,1.3,16954,0,-1,0,0,0,164,0,0,0,West Ham,Watford,Crystal Palace,Man City,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kortney,Hause,DEF,AVL,4400000,0,0,0,0,0,0,3408,0,0,0,0,0,0,0,0,11,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,641,0,-1,0,0,0,8,0,0,0,Wolverhampton,Newcastle,Man Utd,Chelsea,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isaac,Hayden,MID,NEW,4400000,1,22,2.4,5.45454545454545E-07,5E-06,0,411609,2,16,0,0,0,0,0,5,1502,-1,0,22,1,0.3,0,1.5,2,0,2,0,2,4.1,234992,0,-1,0,0,762,3326,0,1,109,Bournemouth,Aston Villa,Man City,Sheffield United,Southampton,2.4,1.2,1.2,2.4,1.7,1.4,2.1,1.2,2.3,1.5,1.9,1.6,1.2,2.3,1.5,1.5,2.4,2,2.7,2,1.7,1.8,1.2,1.8,1.9,1.6,1.5,27.9
Tom,Heaton,GLK,AVL,4500000,0,31,2.8,6.22222222222222E-07,6.88888888888889E-06,0,232897,0,18,0,32,0,0,0,6.9,1755,0,0,31,0,0.4,0,1.8,0,0,2,0,0,5.9,222892,0,-1,0,0,990,1666,0,0,176,Wolverhampton,Newcastle,Man Utd,Chelsea,Leicester,1.9,3.8,1.9,1.6,2.8,2,2.4,3.3,1.9,1.4,2.3,1.6,3.1,1.4,3.6,2.5,2.6,1.7,2.5,2.7,2.6,2.2,3.7,3.4,2.3,2.7,2.3,24.1
Philip,Heise,DEF,NOR,4000000,0,0,0,0,0,0,30748,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0.7,27889,0,-1,0,0,0,71,0,0,0,Watford,Everton,Arsenal,Southampton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dean,Henderson,GLK,SHU,4700000,3,51,4.2,8.93617021276596E-07,1.08510638297872E-05,0,99323,2,9,0,34,0,0,0,10.9,12063,2,0,51,-2,1,0,4.5,2,0,5,0,0,6.1,386675,0,-1,0,1,1080,8956,0,0,224,Tottenham,Man Utd,Wolverhampton,Newcastle,Norwich,0,0,4.3,5.8,4.1,6,3.9,4.8,4.3,4.8,5.2,3.8,3.8,5,3.9,4.7,5.1,5.2,5.4,4.3,5.6,3.3,4.1,4.1,4,6.1,5.3,24.3
Jordan,Henderson,MID,LIV,5400000,0,27,2.45454545454545,4.54545454545455E-07,5E-06,0,53554,0,7,0,0,0,1,0,5,452,-1,0,27,1,0.6,0,3.2,2,0,2,0,0,0.8,43400,0,-1,0,0,659,1468,0,0,136,Man City,Crystal Palace,Brighton,Everton,Bournemouth,1.2,1.7,2.3,2.2,2,2.4,0,1.2,2.1,2.5,1.3,2.2,2.2,1.6,1.5,1.7,2.1,2.3,1.4,2,1.2,1.9,1.8,2.3,1.8,1.4,1.9,33
Stephen,Henderson,GLK,CRY,4000000,0,0,0,0,0,0,1273,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0.1,7773,0,-1,0,0,0,601,0,0,0,Chelsea,Liverpool,Burnley,Bournemouth,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeff,Hendrick,MID,BUR,5400000,3,30,3.3,6.11111111111111E-07,5.55555555555556E-06,0,7994,3,12,0,0,0,2,0,5.6,116,-1,0,30,1,0.3,0,1.8,4,0,3,0,0,0.1,9595,0,-1,0,0,658,90,0,0,85,West Ham,Watford,Crystal Palace,Man City,Tottenham,3.2,2.7,3.6,2.2,1.7,4,2.5,1.8,3.9,3.4,1.6,2.8,1.7,3.8,3,4.1,2.5,3.3,1.6,4.2,2.2,4.3,2,1.8,3.8,1.9,4.1,32.1
Wayne,Hennessey,GLK,CRY,4400000,0,6,0.545454545454545,1.2396694214876E-07,1.36363636363636E-06,0,37181,0,4,0,13,0,0,0,1.4,385,-1,0,6,1,0.3,0,1.5,0,0,0,0,0,0.7,10782,0,-1,0,0,180,245,0,0,42,Chelsea,Liverpool,Burnley,Bournemouth,Watford,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,8.7
Onel,Hernandez,MID,NOR,5300000,2,12,1.09090909090909,2.05831903945111E-07,2.26415094339623E-06,0,11967,0,5,0,0,0,1,0,2.3,90,-2,0,12,2,0.5,0,2.8,0,0,0,0,0,0.1,2372,0,-1,0,0,254,164,0,0,32,Watford,Everton,Arsenal,Southampton,Sheffield United,0.8,0.5,0.7,0.5,0.9,0.5,0.7,0.5,0.6,0.6,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.7,0.5,0.8,0.5,0.5,0.5,0.8,0.5,20.5
Wesley,Hoedt,DEF,SOU,4300000,0,0,0,0,0,0,4078,0,0,0,0,0,0,0,0,14,-2,0,0,2,0,0,0,0,0,0,0,0,0,574,0,-1,0,0,0,3,0,0,0,Everton,Arsenal,Watford,Norwich,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pierre-Emile,H?jbjerg,MID,SOU,4800000,0,25,2.3,4.79166666666667E-07,5.20833333333333E-06,0,42607,2,25,0,0,0,0,0,5.2,399,-2,0,25,2,0.5,0,2.2,1,0,2,0,1,0.4,18391,0,-1,0,0,917,288,0,0,114,Everton,Arsenal,Watford,Norwich,Newcastle,1.6,1.8,1.8,1.6,2,1.2,1.4,1.4,1.5,1.3,1.3,1.6,1.8,1.5,1.8,1.4,1.6,1.7,1.5,1.6,2.1,1.2,1.5,1.4,1.8,2,2,43.6
Rob,Holding,DEF,ARS,4500000,1,1,0.0909090909090909,2.02020202020202E-08,2.22222222222222E-07,0,8467,0,2,0,0,0,0,0,0.2,135,0,0,1,0,0,0,0.2,0,0,0,0,0,0.1,9158,0,-1,0,0,76,133,0,0,9,Leicester,Southampton,Norwich,Brighton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
Jose,Holebas,DEF,WAT,4700000,6,13,1.4,2.97872340425532E-07,2.76595744680851E-06,0,206798,5,20,0,0,0,0,0,2.8,185,-3,0,13,3,0.4,0,1.8,0,0,2,0,0,1.1,14648,0,-1,0,0,794,185,0,0,123,Norwich,Burnley,Southampton,Leicester,Crystal Palace,0.7,0.9,0.9,0.7,1.1,0.7,1.3,0.7,1.4,0.8,0.7,1.2,0.8,1.4,0.7,0.7,0.9,0.8,0.9,0.7,0.7,0.7,1.1,1.4,0.8,0.7,0.7,34
Mason,Holgate,DEF,EVE,4400000,6,13,1.18181818181818,2.68595041322314E-07,2.95454545454545E-06,0,7271,1,5,0,0,0,0,0,3,61,-1,0,13,1,0.7,0,3,1,0,0,0,2,0.2,4437,0,-1,0,0,288,587,0,0,69,Southampton,Norwich,Leicester,Liverpool,Chelsea,0.6,0.9,0.6,0.6,0.6,0.6,0.7,0.7,0.6,0.6,0.8,0.6,1.1,0.6,1,0.6,1.1,0.6,0.7,0.6,0.7,0.6,0.6,0.6,1.2,0.6,0.6,10.9
Conor,Hourihane,MID,AVL,5700000,0,19,1.72727272727273,3.03030303030303E-07,3.33333333333333E-06,0,15854,2,7,0,0,0,1,0,3.3,69,-3,0,19,3,0.1,0,0.5,1,0,1,0,1,0.1,5179,0,-1,0,1,351,29,0,0,73,Wolverhampton,Newcastle,Man Utd,Chelsea,Leicester,1,1.5,0.9,0.9,0.9,1.3,1.1,1.5,0.9,0.9,0.9,0.9,1.6,0.9,1.2,1.1,1.7,0.9,0.9,0.9,1.4,0.9,1.5,1.3,0.9,1.4,0.9,33.9
Callum,Hudson-Odoi,MID,CHE,5900000,1,20,1.81818181818182,3.08166409861325E-07,3.38983050847458E-06,0,140379,1,3,0,0,0,0,0,3.4,14255,-1,0,20,1,0.5,0,2.8,3,0,1,0,3,2.2,272058,0,-1,0,0,231,905,0,0,67,Crystal Palace,Man City,West Ham,Aston Villa,Everton,1.3,0.9,1.1,1.2,0.9,1.5,0.9,1,1,1,1.5,1.1,1.4,0.9,1.5,1.2,1.1,1.4,0.9,0.9,0.9,1.6,1,1.6,1.4,0.9,1.4,32.1
Will,Hughes,MID,WAT,5500000,2,28,2.54545454545455,4.62809917355372E-07,5.09090909090909E-06,0,54166,2,17,0,0,0,1,0,5.1,368,0,0,28,0,0.3,0,1.5,3,0,2,0,1,0.5,60713,0,-1,0,0,618,104,0,0,87,Norwich,Burnley,Southampton,Leicester,Crystal Palace,1.4,2.6,2.2,1.3,2.3,1.4,2.5,2.6,2.2,2.4,1.9,2.1,1.3,2.5,1.7,1.3,1.6,1.6,1.7,1.5,1.9,1.3,2.5,2.6,1.5,1.3,1.7,34.3
Jordon,Ibe,MID,BOU,4700000,0,2,0.181818181818182,3.86847195357834E-08,4.25531914893617E-07,0,19048,0,1,0,0,0,0,0,0.4,88,-3,0,2,3,0,0,0,0,0,0,0,0,0.2,4909,0,-1,0,0,48,46,0,0,10,Newcastle,Wolverhampton,Tottenham,Crystal Palace,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.2
Adam,Idah,FWD,NOR,4500000,0,0,0,0,0,0,5286,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0.1,9254,0,-1,0,0,0,55,0,0,0,Watford,Everton,Arsenal,Southampton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kelechi,Iheanacho,FWD,LEI,5700000,0,0,0,0,0,0,19928,0,0,0,0,0,0,0,0,103,-3,0,0,3,0,0,0,0,0,0,0,0,0.2,5335,0,-1,0,0,0,45,0,0,0,Arsenal,Brighton,Everton,Watford,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danny,Ings,FWD,SOU,6000000,7,52,4.3,7.16666666666667E-07,8.66666666666667E-06,0,236175,0,18,0,0,0,5,0,8.7,2466,0,0,52,0,0.8,0,4.8,9,0,1,0,1,2.8,268830,0,-1,0,1,749,6703,0,0,183,Everton,Arsenal,Watford,Norwich,Newcastle,4.9,5.1,4.6,5.9,4.2,4.3,5,5.2,4.5,5.2,4.2,3.7,5.1,5.1,4.8,4.9,5.1,3.7,5.7,4.7,5.2,3.9,4.7,5,4.5,4.7,2.7,72
Alex,Iwobi,MID,EVE,5800000,1,25,2.5,4.31034482758621E-07,4.31034482758621E-06,0,195954,0,12,0,0,0,1,0,4.3,1131,-2,0,25,2,0.3,0,2,2,0,1,0,0,1.4,122681,0,-1,0,0,648,504,0,0,105,Southampton,Norwich,Leicester,Liverpool,Chelsea,1.9,2.6,1.2,1.2,1.8,1.2,2.6,2.8,1.5,1.2,2.8,1.2,2.7,1.7,2.4,1.4,2.6,1.2,1.7,1.2,1.8,1.2,2,1.7,2.3,2.3,2.8,55
,Izquierdo,MID,BHA,5400000,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,92,0,-1,0,0,0,0,0,0,0,Man Utd,Leicester,Liverpool,Arsenal,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phil,Jagielka,DEF,SHU,4200000,0,3,0.272727272727273,6.49350649350649E-08,7.14285714285714E-07,0,33320,0,0,0,0,0,0,0,0.7,143,-3,0,3,3,0,0,0.2,0,0,0,0,0,0.4,6896,0,-1,0,0,38,137,0,0,13,Tottenham,Man Utd,Wolverhampton,Newcastle,Norwich,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2
Alireza,Jahanbakhsh,MID,BHA,5800000,0,0,0,0,0,0,4409,0,0,0,0,0,0,0,0,19,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,692,0,-1,0,0,0,11,0,0,0,Man Utd,Leicester,Liverpool,Arsenal,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eldin,Jakupovic,GLK,LEI,4400000,0,0,0,0,0,0,3733,0,0,0,0,0,0,0,0,47,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,907,0,-1,0,0,0,15,0,0,0,Arsenal,Brighton,Everton,Watford,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,James,MID,MUN,6200000,1,44,3.7,5.96774193548387E-07,7.09677419354839E-06,0,750416,3,10,0,0,0,3,0,7.1,10055,2,0,44,-2,0.6,0,3.8,2,0,2,0,2,12.8,1376519,0,-1,0,0,937,9664,0,0,143,Brighton,Sheffield United,Aston Villa,Tottenham,Man City,4.9,3.9,4.2,4,1.8,4.6,3,4.7,2.3,2.5,4.7,2.1,4.8,4.5,1.8,4.9,2,2.7,1.9,5.1,2.6,4.8,1.9,3.8,2.5,3.9,1.8,59
Matty,James,MID,LEI,4300000,0,0,0,0,0,0,18830,0,0,0,0,0,0,0,0,174,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,8357,0,-1,0,0,0,780,0,0,0,Arsenal,Brighton,Everton,Watford,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reece,James,DEF,CHE,5000000,6,8,0.727272727272727,1.45454545454545E-07,1.6E-06,0,7533,0,2,0,0,0,0,0,1.6,84,0,0,8,0,0.4,0,2,0,0,1,0,0,0.1,9218,0,-1,0,0,119,1337,0,0,36,Crystal Palace,Man City,West Ham,Aston Villa,Everton,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,3.9
Daryl,Janmaat,DEF,WAT,4300000,7,36,4.5,1.04651162790698E-06,8.37209302325581E-06,0,34443,1,5,0,0,0,0,0,8.4,620,-2,0,36,2,1.4,0,6.2,7,0,4,0,1,1.6,102525,1,-1,0,1,606,10703,0,0,148,Norwich,Burnley,Southampton,Leicester,Crystal Palace,4.1,5.3,5.4,4,6.2,4.8,6.6,4.5,6.8,5,3.4,6.5,5.2,6.8,3.9,4.3,5.4,5,5.3,3.2,4.8,3.8,6.1,6.6,5,4.6,3.8,27.1
Vincent,Janssen,FWD,TOT,4500000,0,0,0,0,0,0,7640,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2194,0,-1,0,0,0,21,0,0,0,Sheffield United,West Ham,Bournemouth,Man Utd,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carl,Jenkinson,DEF,ARS,4500000,0,0,0,0,0,0,2323,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,-1,0,0,0,4,0,0,0,Leicester,Southampton,Norwich,Brighton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Jesus,FWD,MCI,9500000,0,31,3.9,4.10526315789474E-07,3.26315789473684E-06,0,185726,0,3,0,0,0,3,0,3.3,1201,0,0,31,0,0.3,0,3.2,1,0,3,0,2,1.6,93784,0,-1,0,0,430,390,0,0,117,Liverpool,Chelsea,Newcastle,Burnley,Man Utd,4.1,4.2,3.3,3.7,5.2,4.1,3.5,4,2.7,4.7,4,4.3,3.2,4.4,4.2,3.3,4.5,4.1,4.6,4.2,3.7,5.7,3.6,3.7,4,4.2,5.7,64.1
Raul,Jimenez,FWD,WOL,7300000,1,53,4.4,6.02739726027397E-07,7.26027397260274E-06,0,1189000,2,13,0,0,0,4,0,7.3,6301,-2,0,53,2,0.7,0,4.8,10,0,3,0,2,13.2,673894,0,-1,0,0,988,22253,0,0,190,Aston Villa,Bournemouth,Sheffield United,West Ham,Brighton,5.7,4.4,3.4,5.2,4.3,6,5.3,4.8,4.8,4.8,4.5,6.5,4.6,4.7,4.4,6.5,5.1,5.3,4.8,5,4.6,5.5,3.7,5.7,4.3,5.3,4.8,82
,Joelinton,FWD,NEW,5700000,2,31,2.6,4.56140350877193E-07,5.43859649122807E-06,0,195444,2,14,0,0,0,1,0,5.4,895,-3,0,31,3,0.5,0,2.8,3,0,2,0,1,1.2,113491,0,-1,0,0,966,623,0,0,91,Bournemouth,Aston Villa,Man City,Sheffield United,Southampton,2.5,1.8,2.3,1.4,2.7,1.7,2.6,1.9,2.9,2.1,1.8,2.6,1.7,3.7,1.9,1.9,2.9,3,1.6,2.9,1.7,2.6,2.2,2,3.1,1.7,2.2,49.3
Ben,Johnson,DEF,WHU,4000000,0,0,0,0,0,0,56681,0,0,0,0,0,0,0,0,528,0,0,0,0,0,0,0,0,0,0,0,0,1.5,53831,0,-1,0,0,0,295,0,0,0,Burnley,Tottenham,Chelsea,Wolverhampton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyreke,Johnson,MID,SOU,4400000,0,0,0,0,0,0,2635,0,0,0,0,0,0,0,0,19,-1,0,0,1,0,0,0,0,0,0,0,0,0,1818,0,-1,0,0,0,4,0,0,0,Everton,Arsenal,Watford,Norwich,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phil,Jones,DEF,MUN,4800000,0,0,0,0,0,0,10574,0,0,0,0,0,0,0,0,35,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2713,0,-1,0,0,0,36,0,0,0,Brighton,Sheffield United,Aston Villa,Tottenham,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Jonny,DEF,WOL,5400000,1,31,2.8,5.18518518518518E-07,5.74074074074074E-06,0,49151,1,11,0,0,0,1,0,5.7,498,-1,0,31,1,0.6,0,3.2,0,0,2,0,0,1,35468,0,-1,0,0,864,698,0,0,139,Aston Villa,Bournemouth,Sheffield United,West Ham,Brighton,3.5,1.7,2.2,2.9,2,3.2,2.1,2,2.6,2.3,3.5,2.9,2.5,2.3,2.4,3,2.6,2.6,2.7,2.1,2.8,2.4,2.4,3.6,1.6,3,2,41
,Jorginho,MID,CHE,5100000,0,38,3.5,6.86274509803922E-07,7.45098039215686E-06,0,367054,5,16,0,0,0,1,0,7.5,6067,1,0,38,-1,0.4,0,2.2,5,0,2,0,3,4.2,375152,0,-1,0,1,952,4349,0,0,221,Crystal Palace,Man City,West Ham,Aston Villa,Everton,3.6,2.1,3.2,3.4,2.4,4.1,2.3,3.1,2.9,3,4.1,3.2,3.9,2.1,3.9,3.3,3.3,3.9,2.3,2.1,2.6,4.2,2.8,4.3,3.9,2.4,3.8,49.1
,Joselu,FWD,NEW,5000000,0,0,0,0,0,0,3463,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,912,0,-1,0,0,0,6,0,0,0,Bournemouth,Aston Villa,Man City,Sheffield United,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Jota,MID,AVL,5800000,0,12,1.09090909090909,1.88087774294671E-07,2.06896551724138E-06,0,22972,0,3,0,0,0,0,0,2.1,85,-2,0,12,2,0,0,0,0,0,2,0,1,0.1,10713,0,-1,0,0,245,3,0,0,32,Wolverhampton,Newcastle,Man Utd,Chelsea,Leicester,0,0,0,0.5,0.5,0.6,0.5,0.7,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.6,0.5,0.7,0.6,0.5,0.7,0.5,11.6
Diogo,Jota,FWD,WOL,6100000,1,23,2.3,3.77049180327869E-07,3.77049180327869E-06,0,760570,1,11,0,0,0,1,0,3.8,1293,-4,0,23,4,0.2,0,1.2,3,0,1,0,0,3.1,148902,0,-1,0,0,684,738,0,0,61,Aston Villa,Bournemouth,Sheffield United,West Ham,Brighton,2.3,1.6,1.2,2,1.5,2.4,2.3,1.7,1.8,1.8,1.6,2.7,1.7,1.7,1.6,3,1.9,2,1.8,1.9,1.7,2.1,1.2,2.3,1.5,2,1.8,54.2
James,Justin,DEF,LEI,4800000,0,0,0,0,0,0,5397,0,0,0,0,0,0,0,0,47,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1514,0,-1,0,0,0,19,0,0,0,Arsenal,Brighton,Everton,Watford,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Kabasele,DEF,WAT,4300000,3,21,1.90909090909091,4.43974630021142E-07,4.88372093023256E-06,0,10368,1,6,0,0,0,0,0,4.9,387,-2,0,21,2,0.7,0,2.8,1,0,3,0,0,0.2,6667,0,-1,0,0,604,25,0,1,111,Norwich,Burnley,Southampton,Leicester,Crystal Palace,0,0,1.5,1,1.9,1.3,2.1,1.1,2.2,1.3,1,2,1.4,2.2,1,1.1,1.5,1.3,1.4,1,1.2,1,1.8,2.1,1.3,1.2,1,16
Lovre,Kalinic,GLK,AVL,4400000,0,0,0,0,0,0,3280,0,0,0,0,0,0,0,0,32,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,931,0,-1,0,0,0,12,0,0,0,Wolverhampton,Newcastle,Man Utd,Chelsea,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry,Kane,FWD,TOT,10800000,2,57,5.2,4.81481481481482E-07,5.27777777777778E-06,0,1713627,0,16,0,0,0,6,0,5.3,23620,-2,0,57,2,0.3,0,2.8,8,0,1,0,1,15.7,837755,0,-1,0,1,984,1933,0,0,186,Sheffield United,West Ham,Bournemouth,Man Utd,Burnley,5,5.4,6.8,5.3,7.5,5.2,7,7.2,5.6,7.1,6.4,5.5,7.8,6.6,5.2,5.5,6.3,4.9,7.8,7,4.1,7.6,4.9,7.4,4.4,6.2,5.4,73.7
N'Golo,Kante,MID,CHE,5000000,3,20,1.81818181818182,3.63636363636364E-07,4E-06,0,483785,1,5,0,0,0,2,0,4,1143,0,0,20,0,0.2,0,0.8,1,0,1,0,0,4,250068,0,-1,0,0,377,3269,0,0,70,Crystal Palace,Man City,West Ham,Aston Villa,Everton,1.3,0.9,1.1,1.2,0.9,1.5,0.9,1,1,1,1.5,1.1,1.4,0.9,1.5,1.2,1.1,1.4,0.9,0.9,0.9,1.6,1,1.6,1.4,0.9,1.4,22.3
Beram,Kayal,MID,BHA,4400000,0,0,0,0,0,0,6170,0,0,0,0,0,0,0,0,24,-1,0,0,1,0,0,0,0,0,0,0,0,0,2312,0,-1,0,0,0,7,0,0,0,Man Utd,Leicester,Liverpool,Arsenal,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moise,Kean,FWD,EVE,6500000,0,14,1.6,2.46153846153846E-07,2.15384615384615E-06,0,423169,0,7,0,0,0,0,0,2.2,773,-5,0,14,5,0,0,0.2,0,0,0,0,1,1.6,69918,0,-1,0,0,287,133,0,0,35,Southampton,Norwich,Leicester,Liverpool,Chelsea,1.3,2.1,0.8,0.8,1.3,0.8,1.4,1.5,0.8,0.8,1.4,0.8,1.1,0.8,1.3,0.8,1.7,0.8,1.1,1,1,0.8,1.4,0.8,1.5,0.8,1.2,18.9
Michael,Keane,DEF,EVE,5400000,1,30,2.7,5E-07,5.55555555555556E-06,0,169978,0,16,0,0,0,0,0,5.6,2069,-1,0,30,1,0.4,0,2.2,3,0,3,0,0,2.6,127390,0,-1,0,0,901,300,0,0,165,Southampton,Norwich,Leicester,Liverpool,Chelsea,2.2,3.2,1.5,1.9,2.5,1.6,2.7,2.7,2.4,1.7,2.9,2,3.7,1.7,3.3,1.4,3.5,1.4,2.8,1.5,2.7,2,2.4,1.7,3.7,1.7,2.4,23.1
Naby,Keita,MID,LIV,5800000,0,2,0.181818181818182,3.13479623824451E-08,3.44827586206897E-07,0,29952,0,0,0,0,0,0,0,0.3,77,-2,0,2,2,0.1,0,0.5,0,0,0,0,0,0.2,4181,0,-1,0,0,14,93,0,0,6,Man City,Crystal Palace,Brighton,Everton,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5
Caoimhin,Kelleher,GLK,LIV,4500000,0,0,0,0,0,0,1012,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,848,0,-1,0,0,0,9,0,0,0,Man City,Crystal Palace,Brighton,Everton,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
