FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Daniel,James,MID,MUN,5900000,3,83,3.3,5.59322033898305E-07,1.40677966101695E-05,0,1628978,3,27,0,0,0,3,0,14.1,11647,-1,0,83,1,0.4,0,2.5,2,0,5,0,6,6.4,1794738,0,-1,0,0,1986,3180,0,0,283,Chelsea,Watford,Everton,Man City,Tottenham,2,3.9,2.1,2.5,1.7,4.3,2.2,3.9,1.8,3.3,2.3,3.3,1.9,124.3
Matty,James,MID,LEI,4300000,0,0,0,0,0,0,24891,0,0,0,0,0,0,0,0,79,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,11438,0,-1,0,0,0,23,0,0,0,Wolverhampton,Man City,Norwich,Aston Villa,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reece,James,DEF,CHE,5000000,1,41,1.64,3.28E-07,8.2E-06,0,60140,1,11,0,0,0,0,0,8.2,1187,0,0,41,0,0.1,0,0.7,5,0,3,0,2,0.7,98322,0,-1,0,1,855,3030,0,0,224,Man Utd,Tottenham,Bournemouth,Everton,Aston Villa,1.3,1.6,0.9,1.4,1.4,0.9,1.4,1.1,1.1,1,1.3,1,1,49.9
Daryl,Janmaat,DEF,WAT,4000000,0,36,1.44,3.6E-07,9E-06,0,192903,1,5,0,0,0,0,0,9,935,-5,0,36,5,0,0,0,7,0,4,0,1,0.6,185773,1,-1,0,1,606,1577,0,0,148,Brighton,Man Utd,Liverpool,Crystal Palace,Leicester,0,0.7,0.9,0.8,0.9,0.7,0.7,0.8,1.1,1.4,1,0.8,0.7,27.1
Vincent,Janssen,FWD,TOT,4500000,0,0,0,0,0,0,9078,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2880,0,-1,0,0,0,8,0,0,0,Aston Villa,Chelsea,Wolverhampton,Burnley,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carl,Jenkinson,DEF,ARS,4500000,0,0,0,0,0,0,2591,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,424,0,-1,0,0,0,8,0,0,0,Newcastle,Everton,West Ham,Brighton,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Jesus,FWD,MCI,9500000,0,89,4.2,4.42105263157895E-07,9.36842105263158E-06,0,572230,1,11,0,0,0,9,0,9.4,8252,0,0,89,0,0,1,0.3,8,0,5,0,5,2.6,539575,0,-1,0,2,1199,1881,0,0,315,West Ham,Leicester,Man Utd,Burnley,Chelsea,5.1,4.1,0,4.2,4.9,4.7,3.8,5.7,4.5,4.5,5.2,4.5,6,165
Raul,Jimenez,FWD,WOL,7800000,2,133,5.1,6.53846153846154E-07,1.70512820512821E-05,0,2572023,2,29,0,0,0,11,0,17.3,28649,3,-1,133,-3,0.5,0,4,22,0,7,0,6,26.3,3013157,0,-1,0,2,2207,112311,1,0,471,Leicester,Norwich,Tottenham,Brighton,West Ham,5.6,7.3,6.1,6.8,6.1,6.9,5.9,6.4,4.8,6.6,5.7,6.7,6.1,238.8
,Joao Pedro,FWD,WAT,4900000,0,0,0,0,0,0,709,0,0,0,0,0,0,0,0,66,-1,0,0,1,0,0,0,0,0,0,0,0,0,1025,0,-1,0,0,0,71,0,0,0,Brighton,Man Utd,Liverpool,Crystal Palace,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Joelinton,FWD,NEW,5500000,2,58,2.2,4E-07,1.05454545454545E-05,0,243300,4,35,0,0,0,1,0,10.5,1094,-5,0,58,5,0.4,0,2,3,0,5,0,2,0.9,142208,0,-1,0,0,2025,1257,0,0,172,Arsenal,Crystal Palace,Burnley,Southampton,Sheffield United,1.4,1.6,2,2.1,1.4,2.4,1.5,2.1,1.7,1.5,2.3,1.5,1.5,101.3
Tyreece,John-Jules,FWD,ARS,4500000,0,0,0,0,0,0,405,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,490,0,-1,0,0,0,12,0,0,0,Newcastle,Everton,West Ham,Brighton,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Johnson,DEF,WHU,3900000,0,0,0,0,0,0,93743,0,0,0,0,0,0,0,0,2283,-1,0,0,1,0,0,0,0,0,0,0,0,1.9,121665,0,-1,0,0,0,12949,0,0,0,Man City,Liverpool,Southampton,Arsenal,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyreke,Johnson,MID,SOU,4400000,0,0,0,0,0,0,3795,0,0,0,0,0,0,0,0,31,-1,0,0,1,0,0,0,0,0,0,0,0,0,2805,0,-1,0,0,0,73,0,0,0,Burnley,Aston Villa,West Ham,Newcastle,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Curtis,Jones,MID,LIV,4500000,0,2,0.08,1.77777777777778E-08,4.44444444444444E-07,0,450,0,0,0,0,0,0,0,0.4,26,0,0,2,0,0,0,0.2,0,0,0,0,0,0,597,0,-1,0,0,19,27,0,0,8,Norwich,West Ham,Watford,Bournemouth,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
Phil,Jones,DEF,MUN,4800000,0,2,0.08,1.66666666666667E-08,4.16666666666667E-07,0,13373,0,3,0,0,0,0,0,0.4,78,-2,0,2,2,0,0,0.2,0,0,0,0,0,0.2,4867,0,-1,0,0,135,73,0,0,22,Chelsea,Watford,Everton,Man City,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7
,Jonny,DEF,WOL,5400000,6,68,2.7,5E-07,1.25925925925926E-05,0,101461,4,29,0,0,0,1,0,12.6,813,-1,0,68,1,0.8,0,4.3,0,0,5,0,2,1,87214,0,-1,0,0,2114,2661,0,0,345,Leicester,Norwich,Tottenham,Brighton,West Ham,2.3,2.9,2.8,2.7,2.9,2.5,3,2,2.2,3,1.8,2.7,2.3,94.2
,Jordao,MID,WOL,4500000,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,-1,0,0,0,52,0,0,0,Leicester,Norwich,Tottenham,Brighton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Jorginho,MID,CHE,4900000,2,78,3.2,6.53061224489796E-07,1.59183673469388E-05,0,585816,9,29,0,0,0,4,0,15.9,7939,-1,0,78,1,0.9,0,4.3,9,0,4,0,3,4.4,605909,0,-1,0,1,1856,9106,0,0,440,Man Utd,Tottenham,Bournemouth,Everton,Aston Villa,3.3,2.6,2.9,3.2,2.1,2,2.5,3.3,2.7,3.8,3.1,2,3.1,100.6
,Joselu,FWD,NEW,5000000,0,0,0,0,0,0,3986,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1213,0,-1,0,0,0,7,0,0,0,Arsenal,Crystal Palace,Burnley,Southampton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Jota,MID,AVL,5800000,0,15,0.6,1.03448275862069E-07,2.58620689655172E-06,0,26535,0,4,0,0,0,0,0,2.6,82,-2,0,15,2,0,0,0,0,0,2,0,1,0.1,13388,0,-1,0,0,310,68,0,0,41,Tottenham,Southampton,Leicester,Chelsea,Newcastle,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,14.9
Diogo,Jota,FWD,WOL,6100000,2,58,2.6,4.26229508196721E-07,9.50819672131148E-06,0,884451,3,22,0,0,0,3,0,9.5,1173,-4,0,58,4,0.3,0,1.7,6,0,5,0,1,2.6,236993,0,-1,0,1,1544,2446,0,0,176,Leicester,Norwich,Tottenham,Brighton,West Ham,2,3.2,2.2,2.6,2.2,2.7,2.1,2.4,1.6,2.5,2.1,2.6,2.3,137.8
James,Justin,DEF,LEI,4700000,0,7,0.28,5.95744680851064E-08,1.48936170212766E-06,0,7611,0,1,0,0,0,0,0,1.5,43,-3,0,7,3,0,0,0,0,0,0,0,1,0.1,2969,0,-1,0,0,110,34,0,0,30,Wolverhampton,Man City,Norwich,Aston Villa,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,8
Christian,Kabasele,DEF,WAT,4300000,2,50,3.1,7.2093023255814E-07,1.16279069767442E-05,0,49499,1,15,0,0,0,0,0,11.6,745,-2,0,50,2,0.3,0,1.3,3,0,6,0,1,0.5,63062,0,-1,0,1,1305,757,0,2,241,Brighton,Man Utd,Liverpool,Crystal Palace,Leicester,2.6,2.3,3.1,2.8,3,2.1,2.5,2.8,3.6,4.2,3.4,2.8,2.1,34.7
Lovre,Kalinic,GLK,AVL,4300000,0,0,0,0,0,0,5106,0,0,0,0,0,0,0,0,54,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1730,0,-1,0,0,0,3,0,0,0,Tottenham,Southampton,Leicester,Chelsea,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry,Kane,FWD,TOT,10800000,0,104,5.2,4.81481481481482E-07,9.62962962962963E-06,0,3041097,2,29,0,0,0,11,0,9.6,6300,-2,0,104,2,0,0,0,16,0,2,0,2,8.7,1665374,0,-1,0,2,1778,86,0,0,374,Aston Villa,Chelsea,Wolverhampton,Burnley,Man Utd,0,0,0,0,0,0,4.6,7,5.9,6.8,4.6,6.1,6,151.8
N'Golo,Kante,MID,CHE,5000000,1,49,1.96,3.92E-07,9.8E-06,0,656922,3,20,0,0,0,3,0,9.8,5185,0,0,49,0,0.3,0,1.7,2,0,2,0,0,4.1,409870,0,-1,0,0,1383,1780,0,0,242,Man Utd,Tottenham,Bournemouth,Everton,Aston Villa,0,0,0,1.5,1,1,1.1,1.6,1.2,1.8,1.4,1,1.4,94
Beram,Kayal,MID,BHA,4300000,0,0,0,0,0,0,30292,0,0,0,0,0,0,0,0,198,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,34014,0,-1,0,0,0,33,0,0,0,Watford,Sheffield United,Crystal Palace,Wolverhampton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moise,Kean,FWD,EVE,6400000,0,37,1.9,2.96875E-07,5.78125E-06,0,448629,0,12,0,0,0,1,0,5.8,1859,-6,0,37,6,0.7,0,4.3,3,0,1,0,2,1.5,86393,0,-1,0,0,622,476,0,0,88,Crystal Palace,Arsenal,Man Utd,Chelsea,Liverpool,1.7,1.1,1.9,1.2,1.2,1.4,1.3,1.2,1.7,1.1,1.9,1,1.8,48.6
Michael,Keane,DEF,EVE,5200000,2,53,2.6,5E-07,1.01923076923077E-05,0,236835,0,27,0,0,0,1,0,10.2,803,-3,0,53,3,0.2,0,1,3,0,4,0,0,1.9,148526,0,-1,0,0,1566,216,0,0,277,Crystal Palace,Arsenal,Man Utd,Chelsea,Liverpool,2.7,1.4,2.9,2,2.5,1.9,2.3,2.4,1.9,1.6,3.7,1.8,2.5,53.5
Naby,Keita,MID,LIV,5800000,2,24,0.96,1.6551724137931E-07,4.13793103448276E-06,0,67982,1,0,0,0,0,1,0,4.1,199,-2,0,24,2,0.1,0,0.8,3,0,3,0,1,0.2,42230,0,-1,0,1,309,186,0,0,91,Norwich,West Ham,Watford,Bournemouth,Everton,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,34.4
Caoimhin,Kelleher,GLK,LIV,4400000,0,0,0,0,0,0,1617,0,0,0,0,0,0,0,0,8,-1,0,0,1,0,0,0,0,0,0,0,0,0,1131,0,-1,0,0,0,4,0,0,0,Norwich,West Ham,Watford,Bournemouth,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lloyd,Kelly,DEF,BOU,4400000,0,0,0,0,0,0,9043,0,0,0,0,0,0,0,0,40,-1,0,0,1,0,0,0,0,0,0,0,0,0,4913,0,-1,0,0,0,17,0,0,0,Sheffield United,Burnley,Chelsea,Liverpool,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin,Kelly,DEF,CRY,4300000,0,64,3.4,7.90697674418605E-07,1.48837209302326E-05,0,1724943,0,16,0,0,0,0,0,14.9,139908,3,0,64,-3,0.1,0,0.3,4,0,6,0,1,23.7,1841617,0,-1,0,0,1547,239,0,0,288,Everton,Newcastle,Brighton,Watford,Bournemouth,0,0,0,0,0,3.2,3.2,3,3.6,4.1,4,2.8,4.6,41.7
,Kenedy,MID,CHE,5200000,0,0,0,0,0,0,4558,0,0,0,0,0,0,0,0,6,-3,0,0,3,0,0,0,0,0,0,0,0,0,884,0,-1,0,0,0,6,0,0,0,Man Utd,Tottenham,Bournemouth,Everton,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kepa,GLK,CHE,5500000,0,63,2.6,4.72727272727273E-07,1.14545454545455E-05,0,432665,0,32,0,41,0,0,0,11.5,5693,0,0,63,0,0.1,0,0.3,0,0,5,0,0,4.5,340238,0,-1,0,0,2160,409,0,0,363,Man Utd,Tottenham,Bournemouth,Everton,Aston Villa,2.7,3.1,2,2.9,2.9,2,2.8,2.3,2.3,2.1,2.7,2.2,2.1,37.5
,Ki Sung-yueng,MID,NEW,4700000,0,4,1.3,2.76595744680851E-07,8.51063829787234E-07,0,5001,0,6,0,0,0,0,0,0.9,20,-3,0,4,3,0,0,0,0,0,0,0,0,0,1291,0,-1,0,0,135,3,0,0,18,Arsenal,Crystal Palace,Burnley,Southampton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8
,Kiko Femenia,DEF,WAT,4200000,0,29,1.7,4.04761904761905E-07,6.9047619047619E-06,0,102519,4,28,0,0,0,0,0,6.9,775,-3,0,29,3,0,0,0,0,0,3,0,0,0.4,76070,0,-1,0,0,1344,29,0,0,231,Brighton,Man Utd,Liverpool,Crystal Palace,Leicester,0,0.8,1.2,1.1,1.1,0.8,0.9,1,1.5,1.8,1.4,1.1,0.8,47.8
Gavin,Kilkenny,MID,BOU,4500000,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,392,0,-1,0,0,0,13,0,0,0,Sheffield United,Burnley,Chelsea,Liverpool,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Max,Kilman,DEF,WOL,4000000,0,5,0.2,5E-08,1.25E-06,0,145009,0,2,0,0,0,0,0,1.2,1314,0,0,5,0,0,0,0,0,0,0,0,0,2.1,140275,0,-1,0,0,184,862,0,0,24,Leicester,Norwich,Tottenham,Brighton,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.7
Andy,King,MID,LEI,4300000,0,0,0,0,0,0,65767,0,0,0,0,0,0,0,0,175,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,40379,0,-1,0,0,0,58,0,0,0,Wolverhampton,Man City,Norwich,Aston Villa,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joshua,King,FWD,BOU,6100000,1,59,3.5,5.73770491803279E-07,9.67213114754098E-06,0,1666584,0,19,0,0,0,3,0,9.7,803,-4,0,59,4,0,0,0.3,6,0,3,0,3,3.3,621915,0,-1,0,1,1325,922,0,0,176,Sheffield United,Burnley,Chelsea,Liverpool,Crystal Palace,2.5,3.1,3.9,2.6,4.1,3.2,3.6,3,4.4,3.3,3.7,4.1,2.9,86.8
Nya,Kirby,MID,CRY,4500000,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,-1,0,0,0,10,0,0,0,Everton,Newcastle,Brighton,Watford,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timm,Klose,DEF,NOR,4300000,0,0,0,0,0,0,5883,0,0,0,0,0,0,0,0,13,-2,0,0,2,0,0,0,0,0,0,0,0,0,816,0,-1,0,0,0,1,0,0,0,Liverpool,Wolverhampton,Leicester,Sheffield United,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Knockaert,MID,BHA,5400000,0,0,0,0,0,0,920,0,0,0,0,0,0,0,0,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,270,0,-1,0,0,0,3,0,0,0,Watford,Sheffield United,Crystal Palace,Wolverhampton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonathan,Kodjia,FWD,AVL,5400000,0,5,0.8,1.48148148148148E-07,9.25925925925926E-07,0,27615,1,6,0,0,0,0,0,0.9,35,-1,0,5,1,0,0,0,0,0,0,0,0,0.1,4198,0,-1,0,0,111,3,0,0,14,Tottenham,Southampton,Leicester,Chelsea,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8
Abd-Al-Ali Morakinyo Olaposi,Koiki,DEF,BUR,4000000,0,0,0,0,0,0,251,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,732,0,-1,0,0,0,115,0,0,0,Southampton,Bournemouth,Newcastle,Tottenham,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sead,Kolasinac,DEF,ARS,5200000,0,34,1.36,2.61538461538462E-07,6.53846153846154E-06,0,126111,3,18,0,0,0,0,0,6.5,298,-3,0,34,3,0,0,0,1,0,2,0,2,0.5,55327,0,-1,0,0,1086,103,0,0,219,Newcastle,Everton,West Ham,Brighton,Southampton,1.3,1.1,0,1.2,0.7,0.7,1,0.7,0.8,0.9,0.8,1,0.8,41.2
,Konsa,DEF,AVL,4300000,1,30,1.2,2.7906976744186E-07,6.97674418604651E-06,0,7100,0,28,0,0,0,0,0,7,123,-2,0,30,2,0.5,0,2.3,1,0,2,0,2,0.1,6432,0,-1,0,0,1140,130,0,0,197,Tottenham,Southampton,Leicester,Chelsea,Newcastle,1.1,0.6,0,0.6,0.8,0.7,0.6,0.6,0.9,0.8,0.6,0.6,0.7,41.9
Laurent,Koscielny,DEF,ARS,5000000,0,0,0,0,0,0,12689,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0.1,610,0,-1,0,0,0,10,0,0,0,Newcastle,Everton,West Ham,Brighton,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheikhou,Kouyate,MID,CRY,4900000,1,64,2.7,5.51020408163265E-07,1.30612244897959E-05,0,25793,1,23,0,0,0,1,0,13.1,624,-1,0,64,1,0.3,0,1.3,4,0,6,0,2,0.3,28353,0,-1,0,0,1714,205,0,0,219,Everton,Newcastle,Brighton,Watford,Bournemouth,1.9,2.8,1.9,2.6,2.2,1.4,2.6,1.6,1.9,1.6,2.6,2.1,2,60.9
Mateo,Kovacic,MID,CHE,5300000,2,52,2.3,4.33962264150943E-07,9.81132075471698E-06,0,149075,7,26,0,0,0,1,0,9.8,749,-2,0,52,2,0.2,0,1.3,4,0,2,0,3,0.9,119744,0,-1,0,0,1498,579,0,0,350,Man Utd,Tottenham,Bournemouth,Everton,Aston Villa,2,1.5,1.7,2,1.2,1.2,1.4,2,1.6,2.3,1.8,1.2,1.9,90.1
Emil,Krafth,DEF,NEW,4300000,0,21,0.84,1.95348837209302E-07,4.88372093023256E-06,0,6993,0,12,0,0,0,0,0,4.9,55,-2,0,21,2,0.1,0,0.3,0,0,2,0,0,0.1,4639,0,-1,0,0,561,3,0,0,107,Arsenal,Crystal Palace,Burnley,Southampton,Sheffield United,0,0,0,0.4,0.4,0.7,0.4,0.6,0.4,0.4,0.6,0.4,0.4,12.2
Tim,Krul,GLK,NOR,4500000,3,79,3.3,7.33333333333333E-07,1.75555555555556E-05,0,161840,4,41,0,86,0,0,0,17.6,2023,0,0,79,0,1,0,4.7,9,0,4,0,0,2.3,216977,1,-1,2,2,2160,3463,0,0,448,Liverpool,Wolverhampton,Leicester,Sheffield United,Southampton,3.5,2.5,3.3,2.7,2.8,4.2,2.2,3.9,2.6,4.5,2.9,3.2,2.6,70.2
Alexandre,Lacazette,FWD,ARS,9300000,9,71,3.7,3.97849462365591E-07,7.63440860215054E-06,0,414317,5,18,0,0,0,6,0,7.6,4210,-2,0,71,2,0.5,0,4.3,7,0,3,0,4,2.1,298244,0,-1,0,1,1280,5128,0,0,245,Newcastle,Everton,West Ham,Brighton,Southampton,3.9,4.3,0,4.3,3.6,4.7,5.2,3.5,3.5,3.8,3.2,3.6,4.3,127
Adam,Lallana,MID,LIV,5700000,0,25,1,1.75438596491228E-07,4.3859649122807E-06,0,10291,1,4,0,0,0,1,0,4.4,87,-3,1,25,3,0.1,0,0.4,1,0,1,0,1,0.1,5608,0,-1,0,0,336,33,-1,0,84,Norwich,West Ham,Watford,Bournemouth,Everton,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,22.7
Erik,Lamela,MID,TOT,5700000,0,42,1.68,2.94736842105263E-07,7.36842105263158E-06,0,509525,2,9,0,0,0,2,0,7.4,1196,-3,0,42,3,0.2,0,1.3,2,0,3,0,2,1.1,487057,0,-1,0,1,825,42,0,0,156,Aston Villa,Chelsea,Wolverhampton,Burnley,Man Utd,0,0.8,1.2,0.9,1.3,1.1,1.3,1.3,0.9,1.2,0.9,0.9,0.8,66.6
Tariq,Lamptey,DEF,BHA,4000000,0,1,0.04,1E-08,2.5E-07,0,4233,0,0,0,0,0,0,0,0.2,285,0,0,1,0,0,0,0,0,0,0,0,0,0.1,10318,0,-1,0,0,31,411,0,0,8,Watford,Sheffield United,Crystal Palace,Wolverhampton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henri,Lansbury,MID,AVL,4400000,0,11,0.44,1E-07,2.5E-06,0,63756,0,6,0,0,0,0,0,2.5,238,-1,0,11,1,0,0,0,0,0,0,0,0,0.4,68772,0,-1,0,0,189,33,0,0,34,Tottenham,Southampton,Leicester,Chelsea,Newcastle,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.5
Manuel,Lanzini,MID,WHU,6200000,0,45,1.8,2.90322580645161E-07,7.25806451612903E-06,0,313542,0,24,0,0,0,0,0,7.3,653,-3,0,45,3,0.2,0,1.2,3,0,2,0,3,0.7,267798,0,-1,0,0,1182,119,0,0,221,Man City,Liverpool,Southampton,Arsenal,Wolverhampton,0.9,0.9,1.1,1.1,1.3,0.9,1,1,1.4,0.9,1.4,0.9,1.2,86.1
Aymeric,Laporte,DEF,MCI,6300000,0,15,0.6,9.52380952380952E-08,2.38095238095238E-06,0,569980,1,3,0,0,0,0,0,2.4,2121,-2,0,15,2,0.3,0,2,0,0,2,0,0,2.1,144983,0,-1,0,0,383,575,0,0,80,West Ham,Leicester,Man Utd,Burnley,Chelsea,0,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,12.4
Jamaal,Lascelles,DEF,NEW,4300000,0,51,3.2,7.44186046511628E-07,1.18604651162791E-05,0,497767,1,24,0,0,0,1,0,12.1,2903,-2,-1,51,2,0.5,0,2.3,3,0,5,0,0,4,307110,0,-1,0,1,1360,29241,1,0,248,Arsenal,Crystal Palace,Burnley,Southampton,Sheffield United,2.1,2.8,3.1,2.6,3.1,4.8,2.5,4.3,2.4,2.4,4.4,2.6,3.4,38.8
Valentino,Lazaro,MID,NEW,5500000,2,3,0.12,2.18181818181818E-08,5.45454545454545E-07,0,320,0,2,0,0,0,0,0,0.5,84,0,0,3,0,0.3,0,1.5,0,0,0,0,0,0,989,0,-1,0,0,109,192,0,0,12,Arsenal,Crystal Palace,Burnley,Southampton,Sheffield United,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.2
Moritz,Leitner,MID,NOR,4300000,0,16,0.64,1.48837209302326E-07,3.72093023255814E-06,0,30613,1,16,0,0,0,0,0,3.7,263,-2,0,16,2,0,0,0,0,0,1,0,0,0.2,23579,0,-1,0,0,683,330,0,0,102,Liverpool,Wolverhampton,Leicester,Sheffield United,Southampton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,28.8
Florian,Lejeune,DEF,NEW,4400000,0,24,0.96,2.18181818181818E-07,5.45454545454545E-06,0,2820,0,10,0,0,0,2,0,5.5,310,-1,0,24,1,1.1,0,4.7,1,0,1,0,0,0.1,6044,0,-1,0,1,440,962,0,0,88,Arsenal,Crystal Palace,Burnley,Southampton,Sheffield United,0.5,0.5,0.5,0.5,0.5,0.9,0.5,0.7,0.5,0.5,0.8,0.5,0.5,22.5
Mario,Lemina,MID,SOU,4700000,0,0,0,0,0,0,10533,0,0,0,0,0,0,0,0,12,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1393,0,-1,0,0,0,1,0,0,0,Burnley,Aston Villa,West Ham,Newcastle,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron,Lennon,MID,BUR,4600000,0,14,0.56,1.21739130434783E-07,3.04347826086957E-06,0,10582,3,15,0,0,0,0,0,3,71,-4,0,14,4,0,0,0.2,0,0,0,0,0,0.1,5010,0,-1,0,0,476,72,0,0,49,Southampton,Bournemouth,Newcastle,Tottenham,Man City,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,9.5
Bernd,Leno,GLK,ARS,5000000,6,95,3.7,7.4E-07,1.9E-05,0,481452,2,34,0,95,0,0,0,19,3271,0,0,95,0,1.1,0,5.3,6,0,6,0,0,5.2,430485,0,-1,1,1,2340,2815,0,0,513,Newcastle,Everton,West Ham,Brighton,Southampton,5.2,4.8,0,5,3.5,3.5,4.6,3.2,3.8,4.3,4,4.4,4.1,70.8
Jefferson,Lerma,MID,BOU,4800000,0,36,1.6,3.33333333333333E-07,7.5E-06,0,20157,9,29,0,0,0,0,0,7.5,100,-2,0,36,2,-0.1,0,-0.3,2,0,3,0,1,0.1,11248,0,-1,0,0,1773,19,0,1,233,Sheffield United,Burnley,Chelsea,Liverpool,Crystal Palace,1.3,0.9,0.8,0.8,1,0.9,1.3,0.8,0.9,0.8,0.8,1,0.8,44.6
Harry,Lewis,GLK,SOU,4000000,0,0,0,0,0,0,6377,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0.2,13765,0,-1,0,0,0,112,0,0,0,Burnley,Aston Villa,West Ham,Newcastle,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamal,Lewis,DEF,NOR,4400000,2,23,0.92,2.09090909090909E-07,5.22727272727273E-06,0,37786,2,29,0,0,0,0,0,5.2,132,-1,0,23,1,0.2,0,0.7,0,0,2,0,0,0.2,32068,0,-1,0,0,1225,66,0,0,206,Liverpool,Wolverhampton,Leicester,Sheffield United,Southampton,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.7,0.5,0.5,0.5,43.6
