FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Kelechi,Iheanacho,FWD,LEI,5700000,1,32,4.6,8.07017543859649E-07,5.6140350877193E-06,0,45560,1,5,0,0,0,3,0,5.6,323,-3,0,32,3,0.3,0,1.7,5,0,1,0,2,0.4,39602,0,-1,0,1,329,168,0,0,120,Burnley,West Ham,Chelsea,Wolverhampton,Man City,5.2,5.5,5.3,5.1,5.6,5.8,6.2,5,5.7,4.6,5.8,5.5,5.5,4.3,5.5,6.5,49.8
Danny,Ings,FWD,SOU,6900000,2,125,5.4,7.82608695652174E-07,1.81159420289855E-05,0,659139,2,30,0,0,0,14,0,18.1,21030,9,0,125,-9,0.9,0,6.5,27,0,2,0,1,27.9,2478518,0,-1,0,2,1616,24765,0,0,456,Wolverhampton,Crystal Palace,Liverpool,Burnley,Aston Villa,6.3,6.8,6.3,6.7,7.3,6.7,5.9,7.2,6.7,6.7,6.6,6.2,6.8,6.6,7.2,5,172.4
Alex,Iwobi,MID,EVE,5600000,0,35,2.2,3.92857142857143E-07,6.25E-06,0,236659,0,21,0,0,0,1,0,6.2,194,-4,0,35,4,0,0,0.2,2,0,1,0,0,0.9,132734,0,-1,0,0,1039,3,0,0,155,West Ham,Newcastle,Watford,Crystal Palace,Arsenal,0,2.1,1.3,1.9,1.3,2.1,1.1,1.3,1.1,1.4,1.1,1.7,1.3,1.8,1.8,2.1,71.7
,Izquierdo,MID,BHA,5400000,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,149,0,-1,0,0,0,2,0,0,0,Aston Villa,Bournemouth,West Ham,Watford,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phil,Jagielka,DEF,SHU,4200000,0,4,0.181818181818182,4.32900432900433E-08,9.52380952380952E-07,0,43836,0,3,0,0,0,0,0,1,80,-3,0,4,3,0,0,0,0,0,0,0,0,0.4,15343,0,-1,0,0,128,38,0,0,31,Arsenal,Man City,Crystal Palace,Bournemouth,Brighton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.5
Alireza,Jahanbakhsh,MID,BHA,5800000,0,19,0.863636363636364,1.48902821316614E-07,3.27586206896552E-06,0,8087,0,1,0,0,0,2,0,3.3,619,-2,0,19,2,0.5,0,3,2,0,1,0,0,0.2,10981,0,-1,0,0,188,92,0,0,59,Aston Villa,Bournemouth,West Ham,Watford,Sheffield United,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,19.1
Eldin,Jakupovic,GLK,LEI,4300000,0,0,0,0,0,0,5202,0,0,0,0,0,0,0,0,6,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1350,0,-1,0,0,0,3,0,0,0,Burnley,West Ham,Chelsea,Wolverhampton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,James,MID,MUN,6000000,0,73,3.5,5.83333333333333E-07,1.21666666666667E-05,0,1507622,3,23,0,0,0,3,0,12.2,5537,0,0,73,0,0.2,0,1.5,2,0,3,0,6,7.7,1766413,0,-1,0,0,1662,1969,0,0,259,Liverpool,Burnley,Wolverhampton,Chelsea,Watford,1.9,4.3,4,2.2,4.3,2.3,2.6,1.9,4.8,2.4,4.2,1.9,3.7,2.3,3.6,2,114
Matty,James,MID,LEI,4300000,0,0,0,0,0,0,24255,0,0,0,0,0,0,0,0,35,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,11138,0,-1,0,0,0,14,0,0,0,Burnley,West Ham,Chelsea,Wolverhampton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reece,James,DEF,CHE,5000000,8,39,1.77272727272727,3.54545454545455E-07,7.8E-06,0,44335,1,7,0,0,0,0,0,7.8,1081,0,0,39,0,0.7,0,3.5,5,0,3,0,2,0.6,80388,0,-1,0,1,675,1710,0,0,200,Newcastle,Arsenal,Leicester,Man Utd,Tottenham,0,1,1.1,1.4,1.6,1.2,1.7,1.7,1,1.5,1.3,1.2,1.1,1.4,1.2,1,43.2
Daryl,Janmaat,DEF,WAT,4100000,0,36,1.63636363636364,3.99113082039911E-07,8.78048780487805E-06,0,183449,1,5,0,0,0,0,0,8.8,623,-4,0,36,4,0,0,0,7,0,4,0,1,0.7,181085,1,-1,0,1,606,115,0,0,148,Tottenham,Aston Villa,Everton,Brighton,Man Utd,0,0,0,0,0,1.1,0.9,1,0.8,0.8,1,1.4,1.6,1.2,0.9,0.8,27.1
Vincent,Janssen,FWD,TOT,4500000,0,0,0,0,0,0,8918,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2794,0,-1,0,0,0,4,0,0,0,Watford,Norwich,Man City,Aston Villa,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carl,Jenkinson,DEF,ARS,4500000,0,0,0,0,0,0,2540,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,389,0,-1,0,0,0,1,0,0,0,Sheffield United,Chelsea,Burnley,Newcastle,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Jesus,FWD,MCI,9500000,4,88,4.6,4.84210526315789E-07,9.26315789473684E-06,0,469799,1,11,0,0,0,9,0,9.3,7914,0,0,88,0,0.6,0,5.7,8,0,4,0,5,3.2,484058,0,-1,0,2,1115,2214,0,0,317,Crystal Palace,Sheffield United,Tottenham,West Ham,Leicester,5.8,4.1,5.5,5.5,4.8,5.8,5.1,5.8,5.4,4.5,6.2,5.1,5,5.6,5,6.5,156.9
Raul,Jimenez,FWD,WOL,7500000,13,121,5.3,7.06666666666667E-07,1.61333333333333E-05,0,2360459,2,27,0,0,0,10,0,16.1,16601,0,0,121,0,0.8,0,6,20,0,5,0,6,16.8,2103698,0,-1,0,2,1937,22880,0,0,431,Southampton,Liverpool,Man Utd,Leicester,Norwich,7.3,5.8,6,6,7.6,6.5,7.1,6,7,6.2,7.2,4.8,7,6.1,7.2,6.4,214.2
,Joao Pedro,FWD,WAT,5000000,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,618,0,-1,0,0,0,30,0,0,0,Tottenham,Aston Villa,Everton,Brighton,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Joelinton,FWD,NEW,5500000,2,52,2.3,4.18181818181818E-07,9.45454545454545E-06,0,234393,4,29,0,0,0,1,0,9.5,229,-5,0,52,5,0.4,0,2.3,3,0,4,0,2,0.8,131636,0,-1,0,0,1768,325,0,0,156,Chelsea,Everton,Norwich,Arsenal,Crystal Palace,2.1,1.3,2.9,1.7,1.6,2.3,2.1,1.6,2.6,1.7,2.1,1.9,1.5,2.4,1.5,1.7,90.4
Tyreece,John-Jules,FWD,ARS,4500000,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,-1,0,0,0,7,0,0,0,Sheffield United,Chelsea,Burnley,Newcastle,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Johnson,DEF,WHU,3900000,0,0,0,0,0,0,81438,0,0,0,0,0,0,0,0,525,-1,0,0,1,0,0,0,0,0,0,0,0,1.4,73057,0,-1,0,0,0,1357,0,0,0,Everton,Leicester,Liverpool,Brighton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyreke,Johnson,MID,SOU,4400000,0,0,0,0,0,0,3588,0,0,0,0,0,0,0,0,10,-1,0,0,1,0,0,0,0,0,0,0,0,0,2496,0,-1,0,0,0,4,0,0,0,Wolverhampton,Crystal Palace,Liverpool,Burnley,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Curtis,Jones,MID,LIV,4500000,0,1,0.0476190476190476,1.05820105820106E-08,2.22222222222222E-07,0,296,0,0,0,0,0,0,0,0.2,7,0,0,1,0,0,0,0,0,0,0,0,0,0,461,0,-1,0,0,14,7,0,0,1,Man Utd,Wolverhampton,West Ham,Southampton,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
Phil,Jones,DEF,MUN,4800000,0,1,0.0454545454545455,9.46969696969697E-09,2.08333333333333E-07,0,12869,0,1,0,0,0,0,0,0.2,32,-2,0,1,2,0,0,0,0,0,0,0,0,0.1,4442,0,-1,0,0,45,29,0,0,4,Liverpool,Burnley,Wolverhampton,Chelsea,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
,Jonny,DEF,WOL,5400000,4,55,2.5,4.62962962962963E-07,1.01851851851852E-05,0,92842,4,27,0,0,0,1,0,10.2,511,-1,0,55,1,0.3,0,1.7,0,0,3,0,2,1,79816,0,-1,0,0,1844,281,0,0,290,Southampton,Liverpool,Man Utd,Leicester,Norwich,1.9,2.2,1.5,2,2.5,2.3,2.4,2.4,2.2,2.7,1.9,1.8,3,1.6,2.5,2,83.7
,Jordao,MID,WOL,4500000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,-1,0,0,0,10,0,0,0,Southampton,Liverpool,Man Utd,Leicester,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Jorginho,MID,CHE,4900000,2,65,3.1,6.3265306122449E-07,1.3265306122449E-05,0,538609,8,23,0,0,0,3,0,13.3,2027,-1,0,65,1,0.7,0,3.3,6,0,4,0,3,3.6,498030,0,-1,0,1,1603,2148,0,0,376,Newcastle,Arsenal,Leicester,Man Utd,Tottenham,2.7,3,2.2,3.2,2.4,3,3.2,2,1.7,2.3,3.1,2.4,3.5,2.8,2,2.9,82.5
,Joselu,FWD,NEW,5000000,0,0,0,0,0,0,3926,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1181,0,-1,0,0,0,1,0,0,0,Chelsea,Everton,Norwich,Arsenal,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Jota,MID,AVL,5800000,0,15,0.681818181818182,1.17554858934169E-07,2.58620689655172E-06,0,25828,0,4,0,0,0,0,0,2.6,37,-2,0,15,2,0.1,0,0.3,0,0,2,0,1,0.1,12861,0,-1,0,0,310,23,0,0,41,Brighton,Watford,Bournemouth,Tottenham,Southampton,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,14.9
Diogo,Jota,FWD,WOL,6100000,0,53,2.8,4.59016393442623E-07,8.68852459016394E-06,0,873433,3,21,0,0,0,3,0,8.7,1299,-4,0,53,4,0.2,0,1.2,6,0,3,0,1,2.7,229924,0,-1,0,1,1385,17,0,0,166,Southampton,Liverpool,Man Utd,Leicester,Norwich,0,0,0,0,0,2.5,2.9,2.3,2.9,2.4,3,1.7,2.9,2.3,2.9,2.5,122.6
James,Justin,DEF,LEI,4800000,0,7,0.318181818181818,6.62878787878788E-08,1.45833333333333E-06,0,7269,0,1,0,0,0,0,0,1.5,19,-2,0,7,2,0.1,0,0.3,0,0,0,0,1,0.1,2796,0,-1,0,0,110,10,0,0,30,Burnley,West Ham,Chelsea,Wolverhampton,Man City,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8
Christian,Kabasele,DEF,WAT,4300000,0,46,3.5,8.13953488372093E-07,1.06976744186047E-05,0,40246,1,10,0,0,0,0,0,10.7,703,-2,0,46,2,0.7,0,3,3,0,6,0,1,0.5,58361,0,-1,0,1,1124,354,0,2,220,Tottenham,Aston Villa,Everton,Brighton,Man Utd,4.6,4.1,4.8,3.1,2.6,3.7,3.2,3.4,2.6,2.9,3.3,4.2,4.8,3.9,3.2,2.6,31.4
Lovre,Kalinic,GLK,AVL,4300000,0,0,0,0,0,0,4543,0,0,0,0,0,0,0,0,23,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1687,0,-1,0,0,0,2,0,0,0,Brighton,Watford,Bournemouth,Tottenham,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry,Kane,FWD,TOT,10900000,0,104,5.2,4.77064220183486E-07,9.54128440366973E-06,0,2983732,2,29,0,0,0,11,0,9.5,6307,-1,0,104,1,0.3,0,3.3,16,0,2,0,2,9.5,1664821,0,-1,0,2,1778,38,0,0,374,Watford,Norwich,Man City,Aston Villa,Chelsea,0,0,0,0,0,0,0,0,0,4.5,7,6.2,7.1,4.9,6,5.7,151.8
N'Golo,Kante,MID,CHE,5000000,2,44,2,4E-07,8.8E-06,0,631661,3,17,0,0,0,3,0,8.8,2380,0,0,44,0,0.3,0,1.5,2,0,2,0,0,4.2,395388,0,-1,0,0,1214,347,0,0,225,Newcastle,Arsenal,Leicester,Man Utd,Tottenham,0,1.5,1,1.6,1.2,1.5,1.6,1,1,1.1,1.6,1.2,1.8,1.4,1,1.4,84.7
Beram,Kayal,MID,BHA,4300000,0,0,0,0,0,0,27957,0,0,0,0,0,0,0,0,141,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,33717,0,-1,0,0,0,25,0,0,0,Aston Villa,Bournemouth,West Ham,Watford,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moise,Kean,FWD,EVE,6400000,2,24,1.4,2.1875E-07,3.75E-06,0,443091,0,12,0,0,0,0,0,3.8,186,-6,0,24,6,0.2,0,1.2,0,0,0,0,1,1.4,78265,0,-1,0,0,527,96,0,0,47,West Ham,Newcastle,Watford,Crystal Palace,Arsenal,0.7,0.9,0.7,1.1,0.7,1.3,0.7,0.8,0.9,0.8,0.7,1,0.7,1.2,0.7,1.1,36.6
Michael,Keane,DEF,EVE,5300000,0,50,2.8,5.28301886792453E-07,9.43396226415094E-06,0,226348,0,26,0,0,0,1,0,9.4,615,-2,0,50,2,0.3,0,1.5,3,0,4,0,0,2.1,147082,0,-1,0,0,1459,116,0,0,261,West Ham,Newcastle,Watford,Crystal Palace,Arsenal,2.6,3.7,1.9,3.2,1.6,3.2,2.1,2.8,2.1,2.5,2.5,2.2,1.7,4.1,1.9,2.8,50.5
Naby,Keita,MID,LIV,5800000,0,20,0.952380952380952,1.64203612479475E-07,3.44827586206897E-06,0,65000,0,0,0,0,0,1,0,3.4,369,-2,0,20,2,0.1,0,0.8,3,0,2,0,1,0.3,41558,0,-1,0,1,196,8,0,0,78,Man Utd,Wolverhampton,West Ham,Southampton,Norwich,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,22.5
Caoimhin,Kelleher,GLK,LIV,4400000,0,0,0,0,0,0,1502,0,0,0,0,0,0,0,0,13,-1,0,0,1,0,0,0,0,0,0,0,0,0,1095,0,-1,0,0,0,1,0,0,0,Man Utd,Wolverhampton,West Ham,Southampton,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lloyd,Kelly,DEF,BOU,4400000,0,0,0,0,0,0,8703,0,0,0,0,0,0,0,0,12,-1,0,0,1,0,0,0,0,0,0,0,0,0,4620,0,-1,0,0,0,11,0,0,0,Norwich,Brighton,Aston Villa,Sheffield United,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin,Kelly,DEF,CRY,4400000,1,63,3.5,7.95454545454545E-07,1.43181818181818E-05,0,1220151,0,14,0,0,0,0,0,14.3,12157,4,0,63,-4,0.4,0,1.8,4,0,6,0,1,30.2,1799185,0,-1,0,0,1486,3602,0,0,275,Man City,Southampton,Sheffield United,Everton,Newcastle,2.8,2.9,3.7,3.5,4.8,3,4,3.1,3.3,3.6,3,3.7,4,4.2,2.7,4.6,40.4
,Kenedy,MID,CHE,5300000,0,0,0,0,0,0,4519,0,0,0,0,0,0,0,0,2,-2,0,0,2,0,0,0,0,0,0,0,0,0,859,0,-1,0,0,0,1,0,0,0,Newcastle,Arsenal,Leicester,Man Utd,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kepa,GLK,CHE,5500000,2,62,2.7,4.90909090909091E-07,1.12727272727273E-05,0,383961,0,30,0,41,0,0,0,11.3,1959,0,0,62,0,0.6,0,3.3,0,0,5,0,0,5.1,336367,0,-1,0,0,2070,376,0,0,357,Newcastle,Arsenal,Leicester,Man Utd,Tottenham,2.8,2,2.2,2.7,3,2.3,3.2,3.1,2,2.9,2.5,2.4,2.1,2.7,2.4,2.1,37.3
,Ki Sung-yueng,MID,NEW,4700000,0,4,0.181818181818182,3.86847195357834E-08,8.51063829787234E-07,0,4849,0,6,0,0,0,0,0,0.9,7,-3,0,4,3,0,0,0,0,0,0,0,0,0,1260,0,-1,0,0,135,0,0,0,18,Chelsea,Everton,Norwich,Arsenal,Crystal Palace,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.8
,Kiko Femenia,DEF,WAT,4200000,0,29,1.7,4.04761904761905E-07,6.9047619047619E-06,0,89059,4,28,0,0,0,0,0,6.9,1308,-3,0,29,3,0.6,0,2.5,0,0,3,0,0,0.6,75942,0,-1,0,0,1344,16,0,0,231,Tottenham,Aston Villa,Everton,Brighton,Man Utd,0,0,1.8,0.9,0.8,1.2,1,1.1,0.8,0.9,1,1.4,1.7,1.3,1,0.8,47.8
Gavin,Kilkenny,MID,BOU,4500000,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,303,0,-1,0,0,0,3,0,0,0,Norwich,Brighton,Aston Villa,Sheffield United,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Max,Kilman,DEF,WOL,4000000,1,5,0.227272727272727,5.68181818181818E-08,1.25E-06,0,133427,0,2,0,0,0,0,0,1.2,604,0,0,5,0,0.1,0,0.5,0,0,0,0,0,2.2,134802,0,-1,0,0,184,326,0,0,24,Southampton,Liverpool,Man Utd,Leicester,Norwich,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.7
Andy,King,MID,LEI,4300000,0,0,0,0,0,0,64188,0,0,0,0,0,0,0,0,90,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,39865,0,-1,0,0,0,22,0,0,0,Burnley,West Ham,Chelsea,Wolverhampton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joshua,King,FWD,BOU,6100000,0,58,3.6,5.9016393442623E-07,9.50819672131148E-06,0,1655981,0,18,0,0,0,3,0,9.5,794,-4,0,58,4,0.2,0,1,6,0,3,0,3,3.4,620488,0,-1,0,1,1307,10,0,0,176,Norwich,Brighton,Aston Villa,Sheffield United,Burnley,0,0,0,2.7,3.5,3.8,3.1,4.2,3.5,3.6,3.5,4.4,3.4,4,3.9,3,86.8
Nya,Kirby,MID,CRY,4500000,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,-1,0,0,0,2,0,0,0,Man City,Southampton,Sheffield United,Everton,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timm,Klose,DEF,NOR,4300000,0,0,0,0,0,0,5791,0,0,0,0,0,0,0,0,5,-2,0,0,2,0,0,0,0,0,0,0,0,0,796,0,-1,0,0,0,3,0,0,0,Bournemouth,Tottenham,Newcastle,Liverpool,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Knockaert,MID,BHA,5400000,0,0,0,0,0,0,886,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,238,0,-1,0,0,0,1,0,0,0,Aston Villa,Bournemouth,West Ham,Watford,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonathan,Kodjia,FWD,AVL,5400000,0,5,0.8,1.48148148148148E-07,9.25925925925926E-07,0,27199,1,6,0,0,0,0,0,0.9,33,-1,0,5,1,0.1,0,0.3,0,0,0,0,0,0.1,4171,0,-1,0,0,111,2,0,0,14,Brighton,Watford,Bournemouth,Tottenham,Southampton,0,0,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,3.8
Abd-Al-Ali Morakinyo Olaposi,Koiki,DEF,BUR,4000000,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,-1,0,0,0,32,0,0,0,Leicester,Man Utd,Arsenal,Southampton,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sead,Kolasinac,DEF,ARS,5200000,0,34,1.54545454545455,2.97202797202797E-07,6.53846153846154E-06,0,121117,3,18,0,0,0,0,0,6.5,431,-3,0,34,3,0.2,0,1.2,1,0,2,0,2,0.6,55100,0,-1,0,0,1086,16,0,0,219,Sheffield United,Chelsea,Burnley,Newcastle,Everton,0,0,0.8,1.5,1.5,0.8,1.4,0.8,0.8,1.2,0.8,0.9,1.1,1,1.3,1.1,41.2
,Konsa,DEF,AVL,4300000,2,23,1.04545454545455,2.43128964059197E-07,5.34883720930233E-06,0,5775,0,22,0,0,0,0,0,5.3,36,-2,0,23,2,0.4,0,1.7,0,0,2,0,1,0.1,4958,0,-1,0,0,915,35,0,0,163,Brighton,Watford,Bournemouth,Tottenham,Southampton,0.5,0.6,0.5,0.8,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.7,0.7,0.5,0.5,0.5,33.8
Laurent,Koscielny,DEF,ARS,5000000,0,0,0,0,0,0,12616,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.1,559,0,-1,0,0,0,2,0,0,0,Sheffield United,Chelsea,Burnley,Newcastle,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheikhou,Kouyate,MID,CRY,4900000,2,60,2.9,5.91836734693878E-07,1.22448979591837E-05,0,20920,1,20,0,0,0,1,0,12.2,176,-1,0,60,1,0.8,0,3.7,4,0,6,0,2,0.2,23020,0,-1,0,0,1637,477,0,0,200,Man City,Southampton,Sheffield United,Everton,Newcastle,1.4,2.6,3.5,2,3.1,2.1,3.1,2.5,1.6,3.1,1.7,2.2,1.6,3.1,2.2,2.4,56.6
Mateo,Kovacic,MID,CHE,5300000,0,48,2.4,4.52830188679245E-07,9.0566037735849E-06,0,141558,6,23,0,0,0,1,0,9.1,565,-2,0,48,2,0.2,0,1.2,4,0,2,0,3,1,117036,0,-1,0,0,1327,159,0,0,316,Newcastle,Arsenal,Leicester,Man Utd,Tottenham,1.8,2,1.4,2.1,1.6,2,2.1,1.3,1.2,1.5,2.1,1.6,2.4,1.9,1.3,1.9,75.6
Emil,Krafth,DEF,NEW,4300000,6,20,0.909090909090909,2.11416490486258E-07,4.65116279069767E-06,0,6517,0,12,0,0,0,0,0,4.7,12,-2,0,20,2,0.3,0,1.3,0,0,2,0,0,0.1,4438,0,-1,0,0,533,21,0,0,104,Chelsea,Everton,Norwich,Arsenal,Crystal Palace,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.6,0.5,0.5,0.6,0.5,0.5,11.8
Tim,Krul,GLK,NOR,4500000,7,65,3.1,6.88888888888889E-07,1.44444444444444E-05,0,139852,4,38,0,74,0,0,0,14.4,1357,0,0,65,0,0.5,0,2.2,7,0,3,0,0,2.3,193198,1,-1,2,2,1890,1180,0,0,383,Bournemouth,Tottenham,Newcastle,Liverpool,Wolverhampton,3.2,3,3.1,3.2,2.2,2.9,2.4,2.4,4.1,2,3.4,2.4,4,2.7,3,2.2,61.8
Alexandre,Lacazette,FWD,ARS,9300000,2,58,3.6,3.87096774193548E-07,6.23655913978495E-06,0,361165,5,16,0,0,0,5,0,6.2,4426,-2,0,58,2,0.2,0,1.8,6,0,2,0,3,2.3,264357,0,-1,0,1,1097,821,0,0,187,Sheffield United,Chelsea,Burnley,Newcastle,Everton,3.1,3.6,3.4,3.7,4.1,3.9,4,3.3,4.3,5.1,3.4,3.4,3.7,3.2,3.5,4.1,112.2
Adam,Lallana,MID,LIV,5800000,0,23,1.0952380952381,1.88834154351396E-07,3.96551724137931E-06,0,9414,1,4,0,0,0,1,0,4,45,-2,0,23,2,0.3,0,1.6,1,0,1,0,1,0.1,5156,0,-1,0,0,310,75,0,0,79,Man Utd,Wolverhampton,West Ham,Southampton,Norwich,0.6,1,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,22.2
Erik,Lamela,MID,TOT,5700000,3,38,1.72727272727273,3.03030303030303E-07,6.66666666666667E-06,0,502752,2,9,0,0,0,2,0,6.7,182,-3,0,38,3,0.2,0,1,2,0,2,0,2,1.2,482351,0,-1,0,1,744,548,0,0,150,Watford,Norwich,Man City,Aston Villa,Chelsea,1,1.2,0.9,0.9,0.9,1.2,1,1.4,1.1,1.3,1.4,1.1,1.3,0.9,0.9,0.9,63
Tariq,Lamptey,DEF,CHE,4000000,0,1,0.0454545454545455,1.13636363636364E-08,2.5E-07,0,2523,0,0,0,0,0,0,0,0.2,118,0,0,1,0,0,0,0.2,0,0,0,0,0,0.1,6675,0,-1,0,0,31,93,0,0,8,Newcastle,Arsenal,Leicester,Man Utd,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henri,Lansbury,MID,AVL,4400000,0,11,0.5,1.13636363636364E-07,2.5E-06,0,61181,0,6,0,0,0,0,0,2.5,141,-1,0,11,1,0.2,0,0.7,0,0,0,0,0,0.4,68570,0,-1,0,0,189,11,0,0,34,Brighton,Watford,Bournemouth,Tottenham,Southampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.5
Manuel,Lanzini,MID,WHU,6200000,2,40,1.9047619047619,3.07219662058372E-07,6.45161290322581E-06,0,304575,0,18,0,0,0,0,0,6.5,150,-3,0,40,3,0.3,0,1.6,3,0,2,0,3,0.8,258860,0,-1,0,0,1019,1244,0,0,204,Everton,Leicester,Liverpool,Brighton,Man City,1.6,2,1.5,1,1,1.3,1.2,1.4,1,1.1,1.1,1.6,1,1.6,1,1.3,80.4
