FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Isaac,Hayden,MID,NEW,4400000,0,22,2.4,5.45454545454545E-07,5E-06,0,424788,2,16,0,0,0,0,0,5,3285,-1,0,22,1,0.3,0,1.5,2,0,2,0,2,4.1,248151,0,-1,0,0,762,2027,0,1,109,Aston Villa,Man City,Sheffield United,Southampton,Burnley,1.2,1.2,2.2,1.8,1.3,2.2,1.2,2.2,1.6,1.7,1.7,1.3,2.2,1.5,1.4,2.6,2,2.6,2,1.7,1.9,1.2,1.9,1.9,1.5,1.4,28
Tom,Heaton,GLK,AVL,4500000,0,31,2.8,6.22222222222222E-07,6.88888888888889E-06,0,262499,0,18,0,32,0,0,0,6.9,3972,0,0,31,0,0.2,0,1,0,0,2,0,0,5.5,227135,0,-1,0,0,990,719,0,0,176,Newcastle,Man Utd,Chelsea,Leicester,Sheffield United,3.9,1.6,1.6,2.8,1.9,2.4,3.1,2.2,1.4,2.5,1.6,2.9,1.5,3.5,2.4,2.5,1.6,2.7,2.8,2.4,2.1,3.4,3.5,2.4,2.7,2.3,24.1
Philip,Heise,DEF,NOR,4000000,0,0,0,0,0,0,32694,0,0,0,0,0,0,0,0,469,0,0,0,0,0,0,0,0,0,0,0,0,0.7,28459,0,-1,0,0,0,145,0,0,0,Everton,Arsenal,Southampton,Sheffield United,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dean,Henderson,GLK,SHU,4700000,0,51,4.2,8.93617021276596E-07,1.08510638297872E-05,0,164992,2,9,0,34,0,0,0,10.9,5271,2,0,51,-2,0.6,0,3,2,0,5,0,0,5.4,407631,0,-1,0,1,1080,12206,0,0,224,Man Utd,Wolverhampton,Newcastle,Norwich,Aston Villa,5.4,4,5.9,4.1,6.1,3.9,4.7,4.2,4.6,5.5,3.4,4.1,4.9,4.1,4.8,5.2,5,5.3,3.9,5.6,3.1,3.9,4.4,3.8,6,5.2,24.3
Jordan,Henderson,MID,LIV,5400000,3,36,3,5.55555555555556E-07,6.66666666666667E-06,0,59741,0,7,0,0,0,1,0,6.7,1179,-1,0,36,1,0.9,0,5,2,0,4,0,1,0.9,54812,0,-1,0,0,797,3550,0,0,173,Crystal Palace,Brighton,Everton,Bournemouth,Watford,2.3,3.2,2.9,2.7,3.1,0,1.7,2.7,3.3,1.9,3,2.7,2.3,2.1,2.5,3.1,3.2,2.2,2.8,1.6,2.6,2.5,3.3,2.4,2.1,2.8,41.3
Stephen,Henderson,GLK,CRY,4000000,0,0,0,0,0,0,2211,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0.2,11752,0,-1,0,0,0,889,0,0,0,Liverpool,Burnley,Bournemouth,Watford,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeff,Hendrick,MID,BUR,5400000,3,33,3.3,6.11111111111111E-07,6.11111111111111E-06,0,8950,3,12,0,0,0,2,0,6.1,212,-1,0,33,1,0.4,0,2.2,4,0,4,0,0,0.1,10194,0,-1,0,0,748,124,0,0,88,Watford,Crystal Palace,Man City,Tottenham,Newcastle,2.8,3.8,2.3,1.6,4.2,2.4,1.8,4,3.6,1.6,3,1.6,4.1,2.8,4.2,2.4,3.3,1.6,4.1,2,4.3,1.7,1.6,3.7,1.8,4.2,35.9
Wayne,Hennessey,GLK,CRY,4400000,0,6,0.5,1.13636363636364E-07,1.36363636363636E-06,0,39334,0,4,0,13,0,0,0,1.4,436,-1,0,6,1,0.1,0,0.5,0,0,0,0,0,0.7,12152,0,-1,0,0,180,180,0,0,42,Liverpool,Burnley,Bournemouth,Watford,Brighton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8.7
Onel,Hernandez,MID,NOR,5300000,3,15,1.25,2.35849056603774E-07,2.83018867924528E-06,0,12471,0,5,0,0,0,1,0,2.8,87,-2,0,15,2,0.6,0,3.2,0,0,1,0,0,0.1,2906,0,-1,0,0,344,173,0,0,50,Everton,Arsenal,Southampton,Sheffield United,Leicester,0.6,0.9,0.6,1,0.6,0.8,0.6,0.6,0.8,0.6,0.9,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.8,0.6,0.9,0.6,0.7,0.6,1,0.6,29.6
Wesley,Hoedt,DEF,SOU,4300000,0,0,0,0,0,0,4200,0,0,0,0,0,0,0,0,18,-2,0,0,2,0,0,0,0,0,0,0,0,0,625,0,-1,0,0,0,7,0,0,0,Arsenal,Watford,Norwich,Newcastle,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pierre-Emile,H?jbjerg,MID,SOU,4800000,2,27,2.2,4.58333333333333E-07,5.625E-06,0,45605,2,27,0,0,0,0,0,5.6,471,-2,0,27,2,0.2,0,1,1,0,2,0,1,0.4,19426,0,-1,0,0,1007,279,0,0,127,Arsenal,Watford,Norwich,Newcastle,West Ham,1.7,1.6,1.4,1.9,1.2,1.3,1.2,1.4,1.2,1.1,1.4,1.6,1.3,1.8,1.3,1.4,1.7,1.5,1.7,2.2,1.1,1.5,1.3,1.7,1.9,1.8,48.6
Rob,Holding,DEF,ARS,4500000,0,1,0.0833333333333333,1.85185185185185E-08,2.22222222222222E-07,0,9541,0,2,0,0,0,0,0,0.2,387,0,0,1,0,0,0,0.2,0,0,0,0,0,0.1,9782,0,-1,0,0,76,17,0,0,9,Southampton,Norwich,Brighton,West Ham,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
Jose,Holebas,DEF,WAT,4700000,1,14,1.4,2.97872340425532E-07,2.97872340425532E-06,0,209599,5,23,0,0,0,0,0,3,719,-3,0,14,3,0.4,0,1.8,0,0,2,0,0,1,16295,0,-1,0,0,884,127,0,0,127,Burnley,Southampton,Leicester,Crystal Palace,Liverpool,0.8,0.9,0.7,1.1,0.8,1.1,0.7,1.3,0.7,0.7,1.1,1,1.3,0.7,0.7,0.8,0.9,0.8,0.7,0.7,0.7,0.9,1.4,0.9,0.7,0.7,37.8
Mason,Holgate,DEF,EVE,4400000,0,13,1.08333333333333,2.46212121212121E-07,2.95454545454545E-06,0,8869,2,7,0,0,0,0,0,3,849,-1,0,13,1,0.6,0,2.8,1,0,0,0,2,0.3,13991,0,-1,0,0,378,257,0,0,78,Norwich,Leicester,Liverpool,Chelsea,Man Utd,0.7,0.5,0.5,0.6,0.5,0.6,0.6,0.6,0.5,0.7,0.5,1,0.5,0.9,0.5,0.8,0.5,0.6,0.5,0.6,0.5,0.5,0.5,1,0.5,0.5,13.4
Conor,Hourihane,MID,AVL,5700000,0,19,1.58333333333333,2.77777777777778E-07,3.33333333333333E-06,0,16432,2,7,0,0,0,1,0,3.3,98,-3,0,19,3,0,0,0.2,1,0,1,0,1,0.1,5338,0,-1,0,1,351,33,0,0,73,Newcastle,Man Utd,Chelsea,Leicester,Sheffield United,1.4,0.8,0.8,0.8,1.1,0.9,1.2,0.9,0.8,0.8,0.8,1.3,0.8,1,0.9,1.4,0.8,0.9,0.8,1.1,0.8,1.3,1.2,0.8,1.3,0.8,33.9
Callum,Hudson-Odoi,MID,CHE,5700000,0,20,1.66666666666667,2.92397660818713E-07,3.50877192982456E-06,0,209133,1,3,0,0,0,0,0,3.4,13976,-3,1,20,3,0.1,0,0.5,3,0,1,0,3,1.2,275113,0,-1,0,0,231,121,-1,0,67,Man City,West Ham,Aston Villa,Everton,Bournemouth,0,0,0,0.8,1.4,0.8,1,0.8,0.8,1.5,0.9,1.4,0.8,1.3,1,0.9,1.2,0.8,0.8,0.8,1.3,0.8,1.3,1.2,0.8,1.2,32.1
Will,Hughes,MID,WAT,5500000,2,30,2.7,4.90909090909091E-07,5.45454545454545E-06,0,56510,2,18,0,0,0,1,0,5.5,506,0,0,30,0,0.3,0,1.8,3,0,2,0,1,0.4,61318,0,-1,0,0,684,73,0,0,92,Burnley,Southampton,Leicester,Crystal Palace,Liverpool,2.9,2.6,1.4,2.4,1.6,2.6,2.9,2.3,2.4,2.3,2.1,1.6,2.5,2,1.5,1.5,1.9,1.8,1.8,2,1.5,2.4,2.8,1.7,1.4,2,36.8
Jordon,Ibe,MID,BOU,4700000,0,2,0.166666666666667,3.54609929078014E-08,4.25531914893617E-07,0,19625,0,1,0,0,0,0,0,0.4,142,-3,0,2,3,0,0,0,0,0,0,0,0,0.2,5180,0,-1,0,0,48,65,0,0,10,Wolverhampton,Tottenham,Crystal Palace,Liverpool,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.2
Adam,Idah,FWD,NOR,4500000,0,0,0,0,0,0,6166,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0.1,9981,0,-1,0,0,0,78,0,0,0,Everton,Arsenal,Southampton,Sheffield United,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kelechi,Iheanacho,FWD,LEI,5700000,0,0,0,0,0,0,20493,0,0,0,0,0,0,0,0,128,-3,0,0,3,0,0,0,0,0,0,0,0,0.2,5715,0,-1,0,0,0,77,0,0,0,Brighton,Everton,Watford,Aston Villa,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danny,Ings,FWD,SOU,6000000,6,58,4.5,7.5E-07,9.66666666666667E-06,0,253960,1,19,0,0,0,6,0,9.7,2990,0,0,58,0,0.8,0,5,10,0,1,0,1,3.8,354049,0,-1,0,1,821,40409,0,0,207,Arsenal,Watford,Norwich,Newcastle,West Ham,5.3,4.8,6,4.7,4.9,5.4,5.5,5.1,5.6,4.3,4.1,5.4,5.3,5.1,5.4,5.4,4.3,6,5.3,5.8,4.5,5.2,5.3,4.9,5.1,3.1,78.9
Alex,Iwobi,MID,EVE,5700000,1,26,2.4,4.21052631578947E-07,4.56140350877193E-06,0,203600,0,13,0,0,0,1,0,4.6,2210,-3,0,26,3,0.3,0,1.5,2,0,1,0,0,1.3,126280,0,-1,0,0,682,286,0,0,111,Norwich,Leicester,Liverpool,Chelsea,Man Utd,2.3,1.2,1.2,1.7,1.2,2.5,2.7,1.6,1.2,2.6,1.2,2.6,1.8,2.3,1.4,2.4,1.2,1.5,1.2,1.7,1.2,1.9,1.6,2.1,2.1,2.6,58.7
,Izquierdo,MID,BHA,5400000,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,98,0,-1,0,0,0,3,0,0,0,Leicester,Liverpool,Arsenal,Wolverhampton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phil,Jagielka,DEF,SHU,4200000,1,4,0.333333333333333,7.93650793650794E-08,9.52380952380952E-07,0,34571,0,3,0,0,0,0,0,1,205,-3,0,4,3,0.1,0,0.5,0,0,0,0,0,0.4,8190,0,-1,0,0,128,578,0,0,31,Man Utd,Wolverhampton,Newcastle,Norwich,Aston Villa,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.6
Alireza,Jahanbakhsh,MID,BHA,5800000,0,0,0,0,0,0,4524,0,0,0,0,0,0,0,0,26,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,738,0,-1,0,0,0,4,0,0,0,Leicester,Liverpool,Arsenal,Wolverhampton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eldin,Jakupovic,GLK,LEI,4300000,0,0,0,0,0,0,4076,0,0,0,0,0,0,0,0,76,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,999,0,-1,0,0,0,8,0,0,0,Brighton,Everton,Watford,Aston Villa,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,James,MID,MUN,6200000,5,50,3.8,6.12903225806452E-07,8.06451612903226E-06,0,838320,3,14,0,0,0,3,0,8.1,19078,2,0,50,-2,0.6,0,3.8,2,0,2,0,3,12.5,1443955,0,-1,0,0,1072,12902,0,0,173,Sheffield United,Aston Villa,Tottenham,Man City,Everton,3.8,4.4,4.1,1.9,4.7,3.4,5.1,2.3,2.6,4.6,2,5.2,4.5,1.9,5,2.3,2.9,1.9,5.2,2.6,5.1,2,4,2.4,4.2,1.9,72
Matty,James,MID,LEI,4300000,0,0,0,0,0,0,20248,0,0,0,0,0,0,0,0,321,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,9747,0,-1,0,0,0,49,0,0,0,Brighton,Everton,Watford,Aston Villa,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reece,James,DEF,CHE,5000000,1,9,0.75,1.5E-07,1.8E-06,0,8582,0,2,0,0,0,0,0,1.8,370,0,0,9,0,0.4,0,2,0,0,1,0,0,0.2,13273,0,-1,0,0,150,613,0,0,42,Man City,West Ham,Aston Villa,Everton,Bournemouth,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,4.9
Daryl,Janmaat,DEF,WAT,4400000,0,36,3,6.81818181818182E-07,8.18181818181818E-06,0,51823,1,5,0,0,0,0,0,8.2,10545,-1,0,36,1,0.7,0,3.2,7,0,4,0,1,2.4,168477,1,-1,0,1,606,1052,0,0,148,Burnley,Southampton,Leicester,Crystal Palace,Liverpool,0,3.1,2.2,3.6,2.7,3.5,2.5,4,2.4,2,3.6,3.2,3.9,2.2,2.2,2.7,2.9,2.8,1.7,2.4,2.2,3.1,4,3,2.5,1.9,27.1
Vincent,Janssen,FWD,TOT,4500000,0,0,0,0,0,0,7939,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2556,0,-1,0,0,0,10,0,0,0,West Ham,Bournemouth,Man Utd,Burnley,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carl,Jenkinson,DEF,ARS,4500000,0,0,0,0,0,0,2361,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,-1,0,0,0,3,0,0,0,Southampton,Norwich,Brighton,West Ham,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Jesus,FWD,MCI,9500000,1,32,3.2,3.36842105263158E-07,3.36842105263158E-06,0,196122,1,3,0,0,0,3,0,3.4,1916,0,0,32,0,0.2,0,1.8,1,0,3,0,2,1.6,102922,0,-1,0,0,462,7879,0,0,117,Chelsea,Newcastle,Burnley,Man Utd,Arsenal,3.5,2.4,2.4,4.1,2.9,2.8,2.8,2.2,3.6,3,3.5,2.2,3.2,3.5,2.2,3.7,2.8,3.6,3,2.8,4.3,3,2.6,3.2,3.3,4.3,64.3
Raul,Jimenez,FWD,WOL,7400000,7,68,5.2,7.02702702702703E-07,9.18918918918919E-06,0,1236204,2,14,0,0,0,6,0,9.2,7533,-1,0,68,1,0.9,0,6.8,14,0,4,0,2,15.8,906160,0,-1,0,0,1122,77646,0,0,245,Bournemouth,Sheffield United,West Ham,Brighton,Tottenham,5.6,4.7,6.8,5.4,7.5,6.4,6.4,5.9,6.5,6.1,7.6,5.8,5.9,5.7,7.6,6.5,6.7,6,6.5,6.1,7.2,4.8,7.1,5.1,7,6.1,108.5
,Joelinton,FWD,NEW,5700000,0,31,2.6,4.56140350877193E-07,5.43859649122807E-06,0,201699,2,14,0,0,0,1,0,5.4,1354,-3,0,31,3,0.4,0,2.2,3,0,2,0,1,1.1,118140,0,-1,0,0,966,627,0,0,91,Aston Villa,Man City,Sheffield United,Southampton,Burnley,1.9,2.5,1.4,2.8,1.5,2.8,1.8,2.9,2.2,1.8,2.8,1.8,3.4,1.8,1.9,2.9,3,1.7,3,1.7,2.7,2,2.1,3.1,1.6,2.2,50.6
Ben,Johnson,DEF,WHU,4000000,0,0,0,0,0,0,60579,0,0,0,0,0,0,0,0,950,0,0,0,0,0,0,0,0,0,0,0,0,1.4,55073,0,-1,0,0,0,166,0,0,0,Tottenham,Chelsea,Wolverhampton,Arsenal,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyreke,Johnson,MID,SOU,4400000,0,0,0,0,0,0,2775,0,0,0,0,0,0,0,0,31,-1,0,0,1,0,0,0,0,0,0,0,0,0,1902,0,-1,0,0,0,26,0,0,0,Arsenal,Watford,Norwich,Newcastle,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phil,Jones,DEF,MUN,4800000,1,1,0.0833333333333333,1.73611111111111E-08,2.08333333333333E-07,0,10855,0,1,0,0,0,0,0,0.2,58,-2,0,1,2,0,0,0.2,0,0,0,0,0,0.1,2869,0,-1,0,0,45,53,0,0,4,Sheffield United,Aston Villa,Tottenham,Man City,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
,Jonny,DEF,WOL,5400000,2,33,2.8,5.18518518518518E-07,6.11111111111111E-06,0,54270,2,13,0,0,0,1,0,6.1,1064,-1,0,33,1,0.6,0,3.2,0,0,2,0,0,1,40064,0,-1,0,0,999,1444,0,0,149,Bournemouth,Sheffield United,West Ham,Brighton,Tottenham,1.8,2.2,3.2,2,3.2,2.1,2.2,2.5,2.5,3.7,2.8,2.4,2,2.5,2.8,2.6,2.7,2.7,2.2,2.9,2.4,2.2,3.5,1.5,3.2,2,45.9
,Jorginho,MID,CHE,5100000,1,39,3.2,6.27450980392157E-07,7.64705882352941E-06,0,388858,6,18,0,0,0,1,0,7.6,6179,1,0,39,-1,0.4,0,1.8,5,0,2,0,3,4.3,401389,0,-1,0,1,1025,4994,0,0,228,Man City,West Ham,Aston Villa,Everton,Bournemouth,1.6,3,3.1,2.1,3.7,1.8,2.8,2.4,2.5,3.8,2.8,3.7,1.6,3.5,2.9,2.7,3.4,1.9,2,2,3.6,2.3,3.5,3.3,1.9,3.3,50.1
,Joselu,FWD,NEW,5000000,0,0,0,0,0,0,3572,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1058,0,-1,0,0,0,4,0,0,0,Aston Villa,Man City,Sheffield United,Southampton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Jota,MID,AVL,5800000,0,12,1,1.72413793103448E-07,2.06896551724138E-06,0,23436,0,3,0,0,0,0,0,2.1,91,-2,0,12,2,0,0,0,0,0,2,0,1,0.1,10751,0,-1,0,0,245,4,0,0,32,Newcastle,Man Utd,Chelsea,Leicester,Sheffield United,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.6,0.5,11.6
Diogo,Jota,FWD,WOL,6100000,5,28,2.5,4.0983606557377E-07,4.59016393442623E-06,0,770973,2,12,0,0,0,1,0,4.6,1659,-4,0,28,4,0.4,0,2.2,3,0,2,0,1,3.1,157745,0,-1,0,0,809,2401,0,0,73,Bournemouth,Sheffield United,West Ham,Brighton,Tottenham,1.8,1.4,2.4,1.7,2.8,2.4,2.2,1.9,2.2,2,3,1.9,1.9,1.9,3.1,2.2,2.4,2,2.2,2,2.6,1.5,2.5,1.6,2.5,2,74.4
James,Justin,DEF,LEI,4800000,0,0,0,0,0,0,5752,0,0,0,0,0,0,0,0,88,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1672,0,-1,0,0,0,33,0,0,0,Brighton,Everton,Watford,Aston Villa,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Kabasele,DEF,WAT,4300000,0,21,1.75,4.06976744186047E-07,4.88372093023256E-06,0,12050,1,6,0,0,0,0,0,4.9,164,-2,0,21,2,0.5,0,2.2,1,0,3,0,0,0.2,6947,0,-1,0,0,604,202,0,1,111,Burnley,Southampton,Leicester,Crystal Palace,Liverpool,1.2,1.4,0.9,1.6,1.2,1.5,1,1.9,1,0.9,1.6,1.4,1.8,0.9,0.9,1.1,1.3,1.2,0.9,1,0.9,1.4,1.9,1.3,1,0.9,16
Lovre,Kalinic,GLK,AVL,4400000,0,0,0,0,0,0,3472,0,0,0,0,0,0,0,0,43,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1050,0,-1,0,0,0,22,0,0,0,Newcastle,Man Utd,Chelsea,Leicester,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry,Kane,FWD,TOT,10800000,6,63,5.2,4.81481481481482E-07,5.83333333333333E-06,0,1787233,1,18,0,0,0,7,0,5.8,7261,-2,0,63,2,0.4,0,3.8,9,0,1,0,1,16.5,971094,0,-1,0,1,1074,59918,0,0,210,West Ham,Bournemouth,Man Utd,Burnley,Wolverhampton,5.4,6.9,5.3,7.4,5.2,7.3,7.2,5.8,7.1,6.3,6,7.8,6.8,5.5,5.6,6.4,4.5,7.8,7.2,4.2,7.5,5,7.6,4.6,6.2,5.4,82.4
N'Golo,Kante,MID,CHE,5000000,8,28,2.33333333333333,4.66666666666667E-07,5.6E-06,0,491449,1,7,0,0,0,3,0,5.6,1256,0,0,28,0,0.6,0,2.8,2,0,1,0,0,4.3,276492,0,-1,0,0,467,16136,0,0,102,Man City,West Ham,Aston Villa,Everton,Bournemouth,1.2,1.8,1.9,1.2,2.4,1.2,1.7,1.4,1.5,2.4,1.7,2.3,1.2,2.2,1.7,1.6,2.1,1.2,1.2,1.2,2.3,1.3,2.2,2.1,1.2,2,34
Beram,Kayal,MID,BHA,4300000,0,0,0,0,0,0,8101,0,0,0,0,0,0,0,0,598,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,11911,0,-1,0,0,0,2606,0,0,0,Leicester,Liverpool,Arsenal,Wolverhampton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moise,Kean,FWD,EVE,6500000,0,14,1.6,2.46153846153846E-07,2.15384615384615E-06,0,427586,0,7,0,0,0,0,0,2.2,916,-5,0,14,5,0,0,0,0,0,0,0,1,1.5,71112,0,-1,0,0,287,154,0,0,35,Norwich,Leicester,Liverpool,Chelsea,Man Utd,1.8,0.8,0.8,1.4,0.8,1.5,1.4,0.8,0.8,1.3,0.8,1.1,0.9,1.4,0.8,1.7,0.8,1.1,1,1,0.9,1.4,0.8,1.5,0.8,1.2,18.9
Michael,Keane,DEF,EVE,5400000,0,30,2.7,5E-07,5.55555555555556E-06,0,182396,0,16,0,0,0,0,0,5.6,4577,-1,0,30,1,0.1,0,0.5,3,0,3,0,0,2.5,129262,0,-1,0,0,901,133,0,0,165,Norwich,Leicester,Liverpool,Chelsea,Man Utd,3,1.5,2,2.5,1.5,2.6,2.7,2.6,1.7,2.9,2.1,3.7,2,3.3,1.4,3.3,1.5,2.6,1.6,2.6,2.1,2.3,1.6,3.7,1.8,2.4,23.1
Naby,Keita,MID,LIV,5800000,0,2,0.166666666666667,2.8735632183908E-08,3.44827586206897E-07,0,30497,0,0,0,0,0,0,0,0.3,147,-2,0,2,2,0,0,0.2,0,0,0,0,0,0.2,4620,0,-1,0,0,14,116,0,0,6,Crystal Palace,Brighton,Everton,Bournemouth,Watford,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5
Caoimhin,Kelleher,GLK,LIV,4500000,0,0,0,0,0,0,1150,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,890,0,-1,0,0,0,3,0,0,0,Crystal Palace,Brighton,Everton,Bournemouth,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lloyd,Kelly,DEF,BOU,4400000,0,0,0,0,0,0,6387,0,0,0,0,0,0,0,0,108,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,3380,0,-1,0,0,0,10,0,0,0,Wolverhampton,Tottenham,Crystal Palace,Liverpool,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin,Kelly,DEF,CRY,4100000,1,30,3.8,9.26829268292683E-07,7.31707317073171E-06,0,823633,0,6,0,0,0,0,0,7.3,16840,1,0,30,-1,0,0,0.2,2,0,3,0,1,24,931830,0,-1,0,0,594,9244,0,0,124,Liverpool,Burnley,Bournemouth,Watford,Brighton,4.2,2.2,3.9,3.6,4.6,4.4,5.1,4,3,4.2,3.1,3.8,3.9,4,5.7,2.9,4.4,2.6,3.5,4.3,2.8,4.1,4.1,5.1,3,5.2,16.7
,Kenedy,MID,CHE,5300000,0,0,0,0,0,0,4269,0,0,0,0,0,0,0,0,15,-2,0,0,2,0,0,0,0,0,0,0,0,0,766,0,-1,0,0,0,5,0,0,0,Man City,West Ham,Aston Villa,Everton,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kepa,GLK,CHE,5500000,1,33,2.5,4.54545454545455E-07,6E-06,0,264680,0,19,0,22,0,0,0,6,4685,0,0,33,0,0.5,0,2.8,0,0,3,0,0,5.8,271030,0,-1,0,0,1170,3086,0,0,206,Man City,West Ham,Aston Villa,Everton,Bournemouth,1.6,2.8,3.2,2.1,2,2,1.9,1.3,1.5,2.3,2.5,2.2,1.5,2.8,2.9,1.3,3.2,2.2,2,2.1,2.3,2,1.7,2.5,1.9,1.9,20.1
