FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW37Forecast,GW38Forecast,ICTIndex
Collin,Quaner,FWD,HUD,4300000,0,2,1,2.32558139534884E-07,4.65116279069767E-07,0,474245,0,2,0,0,0,0,0,0.5,5960,-2,0,2,2,0,0,0,0,0,0,0,0,3.6,349657,0,0,0,0,37,10397,0,0,3,Man Utd,Southampton,,,,0,0,1.6
Domingos,Quina,MID,WAT,4400000,0,17,2.1,4.77272727272727E-07,3.86363636363636E-06,0,11740,0,5,0,0,0,1,0,3.9,110,-1,0,17,1,0,0,0,2,0,0,0,0,0.1,10302,0,0,0,0,334,8,0,0,68,Chelsea,West Ham,,,,0,0,13.1
Joe,Ralls,MID,CAR,4600000,0,45,1.6,3.47826086956522E-07,9.78260869565217E-06,0,24790,4,40,0,0,0,0,0,9.8,73,-4,0,45,4,0.3,1,1.2,0,0,5,0,0,0.1,9416,0,0,0,0,1954,10,0,1,232,Crystal Palace,Man Utd,,,,0,0,96.7
Kayne,Ramsay,DEF,SOU,4000000,0,1,0.0277777777777778,6.94444444444444E-09,2.5E-07,0,2462,0,3,0,0,0,0,0,0.3,85,0,0,1,0,0,0,0,0,0,0,0,0,0,4185,0,0,0,0,90,90,0,0,9,West Ham,Huddersfield,,,,0,0,1.1
Aaron,Ramsey,MID,ARS,7100000,0,91,3.3,4.64788732394366E-07,1.28169014084507E-05,0,281695,0,13,0,0,0,4,0,12.8,4911,-4,0,91,4,0.1,0,0.8,4,0,9,0,6,1,245588,0,0,0,0,1319,97,0,0,298,Brighton,Burnley,,,,0,0,131
Marcus,Rashford,FWD,MUN,7300000,2,124,4,5.47945205479452E-07,1.6986301369863E-05,0,2866001,3,32,0,0,0,10,0,17,140668,3,1,124,-3,0.2,0,1.8,14,0,6,0,7,21.3,3437094,0,0,0,3,2151,58182,-1,1,402,Huddersfield,Cardiff City,,,,0,4.8,198.5
Tim,Ream,DEF,FUL,4200000,6,48,1.33333333333333,3.17460317460317E-07,1.14285714285714E-05,0,25664,1,48,0,0,0,0,0,11.4,583,-3,0,48,3,1.4,0,6,4,0,5,0,0,0.3,17106,0,0,0,2,1956,4839,0,0,329,Wolverhampton,Newcastle,,,,0.7,0.7,36.1
Nathan,Redmond,MID,SOU,5400000,5,126,3.5,6.48148148148148E-07,2.33333333333333E-05,0,250120,3,55,0,0,0,5,0,23.3,16393,-1,0,126,1,1,0,5.2,9,0,9,0,5,5.1,530367,0,0,0,3,3137,29280,0,0,396,West Ham,Huddersfield,,,,2.9,4.3,217.5
Bobby,Reid,FWD,CAR,5200000,1,70,2.8,5.38461538461538E-07,1.34615384615385E-05,0,171497,0,27,0,0,0,4,0,13.5,2496,-3,0,70,3,0.1,0,0.6,7,0,3,0,3,0.9,179953,0,0,0,2,1233,1500,0,0,231,Crystal Palace,Man Utd,,,,2.3,2.6,74.4
Winston,Reid,DEF,WHU,4400000,0,0,0,0,0,0,1420,0,0,0,0,0,0,0,0,18,-1,0,0,1,0,0,0,0,0,0,0,0,0,827,0,0,0,0,0,33,0,0,0,Southampton,Watford,,,,0,0,0
Declan,Rice,DEF,WHU,4500000,6,90,2.7,6E-07,2E-05,0,283102,4,46,0,0,0,2,0,20,5475,0,0,90,0,0.5,0,2.3,9,0,6,0,0,4.4,532071,0,0,0,2,2925,12200,0,0,573,Southampton,Watford,,,,2.7,2.2,95.7
,Richarlison,MID,EVE,6400000,3,149,4.4,6.875E-07,2.328125E-05,0,4242355,5,36,0,0,0,13,0,23.3,17159,-1,0,149,1,0.5,0,3.3,12,0,11,0,2,14.7,3985981,0,0,0,2,2614,35420,0,1,387,Burnley,Tottenham,,,,5.6,3.3,223.5
Diego,Rico,DEF,BOU,4100000,0,8,0.7,1.70731707317073E-07,1.95121951219512E-06,0,8636,1,19,0,0,0,0,0,2,74,-4,0,8,4,0.1,0,0.3,0,0,0,0,0,0,7996,0,0,0,0,606,16,0,0,89,Tottenham,Crystal Palace,,,,0,0,31.4
Sergio,Rico,GLK,FUL,4400000,11,83,3.1,7.04545454545455E-07,1.88636363636364E-05,0,34150,1,51,0,104,0,0,0,18.9,1535,-1,0,83,1,1.9,0,8.3,8,0,5,0,0,0.5,43884,0,0,0,1,2430,5193,0,0,494,Wolverhampton,Newcastle,,,,2.9,2.9,81.7
Jairo,Riedewald,DEF,CRY,4300000,0,0,0,0,0,0,3697,0,0,0,0,0,0,0,0,20,-2,0,0,2,0,0,0,0,0,0,0,0,0,1065,0,0,0,0,0,34,0,0,0,Cardiff City,Bournemouth,,,,0,0,0
Matt,Ritchie,MID,NEW,5800000,1,99,2.9,5E-07,1.70689655172414E-05,0,93386,9,37,0,0,0,2,0,17.1,2260,-2,0,99,2,0.7,1,4,7,0,9,0,6,0.6,67688,0,0,0,0,2747,472,0,0,445,Liverpool,Fulham,,,,1.9,2.4,193.3
Callum,Roberts,MID,NEW,4500000,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,Liverpool,Fulham,,,,0,0,0
Andrew,Robertson,DEF,LIV,6800000,14,206,6.1,8.97058823529412E-07,3.02941176470588E-05,0,1451828,4,18,0,0,0,0,0,30.3,9174,8,0,206,-8,1,0,6.8,29,0,20,0,12,37.1,2638981,0,0,0,5,3043,33898,0,0,862,Newcastle,Wolverhampton,,,,6.6,8.7,173.7
Marcos,Rojo,DEF,MUN,4900000,0,2,0.0555555555555556,1.13378684807256E-08,4.08163265306122E-07,0,7084,2,5,0,0,0,0,0,0.4,65,-1,0,2,1,0.1,0,0.5,0,0,0,0,0,0.1,3654,1,0,0,0,209,64,0,0,15,Huddersfield,Cardiff City,,,,0,0,10.9
Sergio,Romero,GLK,MUN,4900000,0,0,0,0,0,0,3603,0,0,0,0,0,0,0,0,51,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1504,0,0,0,0,0,101,0,0,0,Huddersfield,Cardiff City,,,,0,0,0
Salomon,Rondon,FWD,NEW,5900000,5,131,4.4,7.45762711864407E-07,2.22033898305085E-05,0,842061,1,28,0,0,0,9,0,22.2,36562,-1,0,131,1,0.6,0,3.5,18,0,8,0,7,6.2,1121463,0,0,0,2,2421,9549,0,0,404,Liverpool,Fulham,,,,4.4,5.3,208.8
Danny,Rose,DEF,TOT,5800000,2,84,2.33333333333333,4.02298850574713E-07,1.44827586206897E-05,0,112614,5,15,0,0,0,0,0,14.5,2639,-2,0,84,2,0.6,0,3.2,5,0,8,0,4,1.2,90831,0,0,0,0,1702,1062,0,0,333,Bournemouth,Everton,,,,1.3,2.8,91.7
Aaron,Rowe,MID,HUD,4500000,0,2,0.0555555555555556,1.23456790123457E-08,4.44444444444444E-07,0,39,0,1,0,0,0,0,0,0.4,5,0,0,2,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,68,5,0,0,-2,Man Utd,Southampton,,,,0,0,0
John,Ruddy,GLK,WOL,4200000,0,7,0.194444444444444,4.62962962962963E-08,1.66666666666667E-06,0,18458,0,0,0,3,0,0,0,1.7,176,-3,0,7,3,0,0,0,0,0,1,0,0,0.2,4942,0,0,0,0,90,97,0,0,25,Fulham,Liverpool,,,,0.1,0.1,2.7
Antonio,Rudiger,DEF,CHE,5900000,5,116,3.5,5.93220338983051E-07,1.96610169491525E-05,0,428631,7,35,0,0,0,1,0,19.7,6945,-1,0,116,1,0.5,0,2.8,9,0,12,0,2,3,393892,0,0,0,2,2871,306,0,0,609,Watford,Leicester,,,,0,0,98.5
Mathew,Ryan,GLK,BHA,4400000,2,99,3.1,7.04545454545455E-07,2.25E-05,0,465904,2,50,0,86,0,0,0,22.5,15239,-1,0,99,1,0.6,0,2.7,11,0,6,0,0,5,490526,0,0,0,0,2880,1617,0,0,507,Arsenal,Man City,,,,1.7,3.2,63.1
Abdelhamid,Sabiri,MID,HUD,4300000,0,2,0.0555555555555556,1.29198966408269E-08,4.65116279069767E-07,0,6572,0,3,0,0,0,0,0,0.5,43,-2,0,2,2,0,0,0,0,0,0,0,0,0,4541,0,0,0,0,48,45,0,0,6,Man Utd,Southampton,,,,0,0,0.7
Romain,Saiss,DEF,WOL,4200000,0,47,1.30555555555556,3.10846560846561E-07,1.11904761904762E-05,0,41472,7,17,0,0,0,2,0,11.2,1487,-3,0,47,3,0,0,0,5,0,3,0,0,0.4,49289,0,0,0,1,1142,105,0,0,248,Fulham,Liverpool,,,,1,0.7,56.2
Bukayo,Saka,MID,ARS,4500000,0,1,0.0277777777777778,6.17283950617284E-09,2.22222222222222E-07,0,912,0,0,0,0,0,0,0,0.2,26,0,0,1,0,0,0,0,0,0,0,0,0,0,1215,0,0,0,0,7,30,0,0,3,Brighton,Burnley,,,,0,0,0
Mamadou,Sakho,DEF,CRY,4900000,0,88,3.3,6.73469387755102E-07,1.79591836734694E-05,0,156273,2,35,0,0,0,0,0,18,1051,-1,0,88,1,0,0,0,13,0,9,0,0,1.2,119724,0,0,0,0,2416,25,0,0,533,Cardiff City,Bournemouth,,,,0,0,66.6
Bakary,Sako,MID,CRY,4900000,0,2,0.0555555555555556,1.13378684807256E-08,4.08163265306122E-07,0,2191,0,1,0,0,0,0,0,0.4,23,-1,0,2,1,0,0,0.2,0,0,0,0,0,0,1215,0,0,0,0,6,50,0,0,7,Cardiff City,Bournemouth,,,,0,0,0
Mohamed,Salah,MID,LIV,13300000,19,249,6.9,5.18796992481203E-07,1.87218045112782E-05,0,3592715,1,18,0,0,0,21,0,18.9,16689,3,-1,249,-3,0.7,0,9.8,18,0,20,0,12,35.9,2644200,0,0,0,6,3092,46226,1,0,659,Newcastle,Wolverhampton,,,,8.7,9.5,414.6
Alexis,Sanchez,MID,MUN,10000000,1,46,1.27777777777778,1.27777777777778E-07,4.6E-06,0,499793,3,10,0,0,0,1,0,4.6,231,-5,0,46,5,0.1,0,0.5,1,0,2,0,5,1.2,57343,0,0,0,0,816,561,0,0,163,Huddersfield,Cardiff City,,,,0.8,0.7,78.2
Davinson,Sanchez,DEF,TOT,5800000,2,76,3.5,6.03448275862069E-07,1.31034482758621E-05,0,143054,2,21,0,0,0,1,0,13.1,1042,-2,0,76,2,0.3,0,2,4,0,6,0,2,1.6,74455,0,0,0,1,1851,334,0,0,393,Bournemouth,Everton,,,,2.6,4.9,66.4
Max,Sanders,MID,BHA,4500000,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,5,0,0,0,Arsenal,Man City,,,,0,0,0
Philippe,Sandler,DEF,MCI,4000000,0,0,0,0,0,0,537,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,964,0,0,0,0,0,68,0,0,0,Leicester,Brighton,,,,0,0,0
,Sandro,FWD,EVE,5400000,0,0,0,0,0,0,12878,0,0,0,0,0,0,0,0,11,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,2391,0,0,0,0,0,5,0,0,0,Burnley,Tottenham,,,,0,0,0
Leroy,Sane,MID,MCI,9300000,3,155,4.30555555555556,4.62962962962963E-07,1.66666666666667E-05,0,2675561,1,14,0,0,0,10,0,16.7,17260,-2,0,155,2,0.5,0,4.6,13,0,9,0,12,7.1,2315878,0,0,0,3,1823,9674,0,0,520,Leicester,Brighton,,,,4.5,4.2,238.9
Fabian,Schar,DEF,NEW,4500000,2,78,3.5,7.77777777777778E-07,1.73333333333333E-05,0,170817,11,20,0,0,0,3,0,17.3,3909,-5,1,78,5,0.6,0,2.8,6,0,6,0,1,1.3,217763,0,0,0,2,1820,1101,-1,0,359,Liverpool,Fulham,,,,4,3.5,95.6
Ezequiel,Schelotto,DEF,BHA,3800000,0,0,0,0,0,0,142281,0,0,0,0,0,0,0,0,2533,-2,0,0,2,0,0,0,0,0,0,0,0,1.9,105546,0,0,0,0,0,4187,0,0,0,Arsenal,Man City,,,,0,0,0
Christopher,Schindler,DEF,HUD,4200000,0,72,2.1,5E-07,1.71428571428571E-05,0,264264,4,70,0,0,0,1,0,17.1,3321,-3,0,72,3,0.1,0,0.3,7,0,5,0,1,2.1,215411,0,0,0,1,3080,644,0,1,492,Man Utd,Southampton,,,,1.6,1.5,81.8
Jeffrey,Schlupp,DEF,CRY,4400000,0,91,3,6.81818181818182E-07,2.06818181818182E-05,0,455969,1,26,0,0,0,4,0,20.7,22150,-1,0,91,1,0.4,0,1.6,3,0,4,0,3,2.7,518741,0,0,0,2,1660,85,0,0,301,Cardiff City,Bournemouth,,,,0,0,105.7
Kasper,Schmeichel,GLK,LEI,5000000,6,110,3.1,6.2E-07,2.2E-05,0,317331,3,47,0,82,0,0,0,22,6577,0,0,110,0,0.6,0,3,6,0,9,0,0,4.8,271551,0,0,0,1,3240,958,0,0,573,Man City,Chelsea,,,,2.8,4,70.4
Morgan,Schneiderlin,MID,EVE,4200000,3,24,0.666666666666667,1.58730158730159E-07,5.71428571428571E-06,0,253804,1,7,0,0,0,0,0,5.7,1521,-3,0,24,3,0.4,0,1.5,0,0,4,0,1,1.8,209381,0,0,0,0,652,1510,0,0,119,Burnley,Tottenham,,,,0.3,0.3,25.3
Ryan,Schofield,GLK,HUD,4000000,0,0,0,0,0,0,7971,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0.1,10448,0,0,0,0,0,12,0,0,0,Man Utd,Southampton,,,,0,0,0
Andre,Schurrle,MID,FUL,5500000,0,75,3.1,5.63636363636364E-07,1.36363636363636E-05,0,698629,2,43,0,0,0,6,0,13.6,1214,-5,0,75,5,0,0,0,2,0,2,0,0,2.1,455236,0,0,0,1,1638,42,0,0,260,Wolverhampton,Newcastle,,,,2.2,3.5,114
Ken,Sema,MID,WAT,4600000,0,37,1.02777777777778,2.23429951690821E-07,8.04347826086956E-06,0,21182,1,9,0,0,0,1,0,8,159,-4,0,37,4,0.2,0,0.8,1,0,3,0,2,0.1,20629,0,0,0,1,747,15,0,0,91,Chelsea,West Ham,,,,0.5,0.5,40.8
Jean Michael,Seri,MID,FUL,4900000,0,72,2.3,4.69387755102041E-07,1.46938775510204E-05,0,305286,6,54,0,0,0,1,0,14.7,468,-6,0,72,6,0.3,0,1.3,6,0,3,0,3,1.3,249791,0,0,0,1,2239,64,0,0,422,Wolverhampton,Newcastle,,,,1.4,2.2,147.5
Ryan,Sessegnon,MID,FUL,6000000,3,90,2.7,4.5E-07,1.5E-05,0,455372,0,56,0,0,0,2,0,15,742,-5,0,90,5,0.5,0,3,3,0,3,0,7,1.9,63322,0,0,0,0,2130,390,0,0,277,Wolverhampton,Newcastle,,,,1.8,2.8,125.4
Xherdan,Shaqiri,MID,LIV,6800000,1,84,2.33333333333333,3.43137254901961E-07,1.23529411764706E-05,0,615104,2,6,0,0,0,6,0,12.4,866,-7,0,84,7,0.1,0,0.5,4,0,7,0,4,2,332662,0,0,0,1,1028,164,0,0,288,Newcastle,Wolverhampton,,,,1.8,2,95.5
Luke,Shaw,DEF,MUN,5000000,8,89,3.2,6.4E-07,1.78E-05,0,1286212,11,38,0,0,0,1,0,17.8,2710,0,0,89,0,0.4,0,2,11,0,6,0,5,7.1,1340925,0,0,0,1,2501,94481,0,0,476,Huddersfield,Cardiff City,,,,3.6,4.2,135.1
Jonjo,Shelvey,MID,NEW,5300000,3,29,0.805555555555556,1.51991614255765E-07,5.47169811320755E-06,0,57941,1,13,0,0,0,0,0,5.5,57,-2,0,29,2,0.2,0,1,0,0,4,0,1,0.3,15038,0,0,0,0,853,63,0,0,136,Liverpool,Fulham,,,,0.4,0.4,64.2
Gylfi,Sigurdsson,MID,EVE,7400000,3,174,4.8,6.48648648648649E-07,2.35135135135135E-05,0,1279649,3,39,0,0,0,13,0,23.5,15836,-1,-1,174,1,0.7,3,5.5,20,0,14,0,5,8.3,1619927,0,0,0,3,2942,52237,1,0,625,Burnley,Tottenham,,,,6.3,3.8,295.7
,Silva,MID,LEI,4700000,0,3,1.5,3.19148936170213E-07,6.38297872340426E-07,0,12906,0,1,0,0,0,0,0,0.6,15,-3,0,3,3,0,0,0,0,0,0,0,0,0.1,4085,0,0,0,0,87,3,0,0,16,Man City,Chelsea,,,,0,0,2.1
Danny,Simpson,DEF,LEI,4200000,0,11,0.305555555555556,7.27513227513228E-08,2.61904761904762E-06,0,20032,0,4,0,0,0,0,0,2.6,106,-3,0,11,3,0,0,0,0,0,1,0,0,0.2,8011,0,0,0,0,275,56,0,0,47,Man City,Chelsea,,,,0.2,0.2,8.8
Jack,Simpson,DEF,BOU,3900000,1,6,0.166666666666667,4.27350427350427E-08,1.53846153846154E-06,0,309797,0,5,0,0,0,0,0,1.5,4476,-1,0,6,1,0.3,0,1,0,0,0,0,0,6,310419,0,0,0,0,242,1850,0,0,37,Tottenham,Crystal Palace,,,,0.1,0.1,5.2
Joshua,Sims,MID,SOU,4400000,0,10,0.277777777777778,6.31313131313131E-08,2.27272727272727E-06,0,4717,0,6,0,0,0,0,0,2.3,85,-1,0,10,1,0.4,0,1.6,0,0,0,0,1,0,1708,0,0,0,0,202,20,0,0,24,West Ham,Huddersfield,,,,0.1,0.1,9.6
Jerome,Sinclair,FWD,WAT,4400000,0,0,0,0,0,0,51338,0,0,0,0,0,0,0,0,1007,-1,0,0,1,0,0,0,0,0,0,0,0,0.4,59462,0,0,0,0,0,1029,0,0,0,Chelsea,West Ham,,,,0,0,0
Moussa,Sissoko,MID,TOT,4900000,0,72,2.7,5.51020408163265E-07,1.46938775510204E-05,0,48278,1,26,0,0,0,0,0,14.7,1239,-1,0,72,1,0.4,0,1.8,3,0,10,0,3,0.3,52592,0,0,0,0,2158,406,0,0,371,Bournemouth,Everton,,,,2,2.2,85.4
Oliver,Skipp,MID,TOT,4500000,0,11,0.305555555555556,6.79012345679012E-08,2.44444444444444E-06,0,1392,0,1,0,0,0,0,0,2.4,20,0,0,11,0,0,0,0.2,0,0,2,0,0,0,1686,0,0,0,0,201,16,0,0,36,Bournemouth,Everton,,,,0.2,0.2,6.5
Callum,Slattery,MID,SOU,4500000,0,4,0.111111111111111,2.46913580246914E-08,8.88888888888889E-07,0,189,0,1,0,0,0,0,0,0.9,8,0,0,4,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0,110,7,0,0,12,West Ham,Huddersfield,,,,0.1,0.1,4.2
Chris,Smalling,DEF,MUN,5600000,0,55,2.4,4.28571428571429E-07,9.82142857142857E-06,0,218711,1,34,0,0,0,1,0,9.8,2523,-4,0,55,4,0.1,0,0.8,3,0,4,0,0,1.4,106186,1,0,0,1,2037,860,0,0,321,Huddersfield,Cardiff City,,,,0,2.8,63.6
Tommy,Smith,DEF,HUD,4400000,0,6,0.166666666666667,3.78787878787879E-08,1.36363636363636E-06,0,4830,2,36,0,0,0,0,0,1.4,16,-1,0,6,1,0.1,0,0.3,0,0,1,0,0,0.1,1252,0,0,0,0,1006,19,0,1,130,Man Utd,Southampton,,,,0.1,0.1,28.2
Alex,Smithies,GLK,CAR,4200000,0,0,0,0,0,0,6692,0,0,0,0,0,0,0,0,37,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,2703,0,0,0,0,0,32,0,0,0,Crystal Palace,Man Utd,,,,0,0,0
Emile,Smith-Rowe,MID,ARS,4500000,0,0,0,0,0,0,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581,0,0,0,0,0,1,0,0,0,Brighton,Burnley,,,,0,0,0
Robert,Snodgrass,MID,WHU,5000000,2,85,2.6,5.2E-07,1.7E-05,0,358764,10,33,0,0,0,2,0,17,2633,-5,0,85,5,0.3,0,1.5,9,0,5,0,5,0.9,395760,0,0,0,2,2215,1244,0,0,364,Southampton,Watford,,,,2.4,1.8,181.5
Ramadan,Sobhi,MID,HUD,4700000,0,4,1,2.12765957446809E-07,8.51063829787234E-07,0,17272,0,2,0,0,0,0,0,0.9,11,-3,0,4,3,0,0,0,0,0,0,0,0,0.1,2305,0,0,0,0,75,1,0,0,13,Man Utd,Southampton,,,,0,0,6.9
,Sokratis,DEF,ARS,5100000,0,63,2.6,5.09803921568628E-07,1.23529411764706E-05,0,148751,11,32,0,0,0,1,0,12.4,641,-4,0,63,4,0.4,0,1.8,4,0,5,0,2,1.2,64577,0,0,0,1,2108,1686,0,0,390,Brighton,Burnley,,,,3.1,1.4,68.2
Dominic,Solanke,FWD,BOU,4700000,1,15,0.416666666666667,8.86524822695036E-08,3.19148936170213E-06,0,45247,0,5,0,0,0,0,0,3.2,1242,-3,0,15,3,0.2,0,1,0,0,0,0,1,0.4,44752,0,0,0,0,340,466,0,0,45,Tottenham,Crystal Palace,,,,0,0.2,33
Heung-Min,Son,MID,TOT,8800000,2,161,5.4,6.13636363636364E-07,1.82954545454545E-05,0,2896684,2,22,0,0,0,12,0,18.1,144152,3,1,161,-3,0.5,0,4.2,17,0,10,0,8,22.6,3821886,0,0,0,5,1990,28857,-1,0,499,Bournemouth,Everton,,,,5.8,6.3,217.7
Alexander,S?rloth,FWD,CRY,4800000,0,12,1,2.08333333333333E-07,2.5E-06,0,23072,0,3,0,0,0,0,0,2.5,31,-2,0,12,2,0,0,0,0,0,0,0,0,0.1,12187,0,0,0,0,173,1,0,0,32,Cardiff City,Bournemouth,,,,0,0,11.3
Pape,Souare,DEF,CRY,4200000,0,1,1,2.38095238095238E-07,2.38095238095238E-07,0,5825,0,0,0,0,0,0,0,0.2,23,-3,0,1,3,0,0,0,0,0,0,0,0,0.1,1287,0,0,0,0,1,9,0,0,3,Cardiff City,Bournemouth,,,,0,0,0.1
Caglar,Soyuncu,DEF,LEI,4800000,0,9,0.25,5.20833333333333E-08,1.875E-06,0,4187,1,4,0,0,0,0,0,1.9,16,-2,0,9,2,0.1,0,0.5,0,0,0,0,0,0,1187,0,0,0,0,371,4,0,0,48,Man City,Chelsea,,,,0.1,0.1,10.6
Julian,Speroni,GLK,CRY,3900000,0,1,0.0277777777777778,7.12250712250712E-09,2.56410256410256E-07,0,500089,0,4,0,5,0,0,0,0.3,7611,-1,0,1,1,0,0,0,0,0,0,0,0,10.1,329825,0,0,0,0,90,7554,0,0,16,Cardiff City,Bournemouth,,,,0,0,3.1
Junior,Stanislas,MID,BOU,6000000,0,56,2.4,4E-07,9.33333333333333E-06,0,13689,1,24,0,0,0,2,0,9.3,140,0,0,56,0,0.3,0,2,3,0,2,0,3,0.1,12139,0,0,0,0,1021,13,0,0,205,Tottenham,Crystal Palace,,,,0,0,82
Jon Gorenc,Stankovic,DEF,HUD,3900000,0,22,0.611111111111111,1.56695156695157E-07,5.64102564102564E-06,0,307112,2,19,0,0,0,1,0,5.6,4061,-1,0,22,1,0.1,0,0.3,2,0,2,0,0,3,430670,0,0,0,0,625,1582,0,0,118,Man Utd,Southampton,,,,0.3,0.3,27.7
Jason,Steele,GLK,BHA,3900000,0,0,0,0,0,0,43355,0,0,0,0,0,0,0,0,775,-1,0,0,1,0,0,0,0,0,0,0,0,1.3,32414,0,0,0,0,0,3561,0,0,0,Arsenal,Man City,,,,0,0,0
Maarten,Stekelenburg,GLK,EVE,3900000,0,0,0,0,0,0,145898,0,0,0,0,0,0,0,0,2039,-1,0,0,1,0,0,0,0,0,0,0,0,3.4,93182,0,0,0,0,0,2805,0,0,0,Burnley,Tottenham,,,,0,0,0
Dale,Stephens,MID,BHA,4300000,2,63,2.2,5.11627906976744E-07,1.46511627906977E-05,0,494181,6,45,0,0,0,1,0,14.7,2622,-2,0,63,2,0.5,0,2,4,0,5,0,1,3.1,115006,0,0,0,0,2394,995,0,1,384,Arsenal,Man City,,,,1.1,1.2,81.5
Jack,Stephens,DEF,SOU,4200000,1,44,1.22222222222222,2.91005291005291E-07,1.04761904761905E-05,0,31233,4,31,0,0,0,1,0,10.5,318,-3,0,44,3,0.2,0,0.8,4,0,3,0,0,0.3,30701,0,0,0,1,1517,132,0,0,258,West Ham,Huddersfield,,,,0.6,0.9,56.5
Kazaiah,Sterling,FWD,TOT,4500000,0,0,0,0,0,0,3949,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,4351,0,0,0,0,0,28,0,0,0,Bournemouth,Everton,,,,0,0,0
Raheem,Sterling,MID,MCI,11600000,3,226,7.1,6.12068965517241E-07,1.94827586206897E-05,0,2284304,3,18,0,0,0,17,0,19.5,38191,6,0,226,-6,0.4,0,5,25,0,16,0,14,23.1,3507875,0,0,0,6,2590,43115,0,0,722,Leicester,Brighton,,,,9.1,8.6,344.7
Jamie,Sterry,DEF,NEW,4000000,0,0,0,0,0,0,6345,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6821,0,0,0,0,0,4,0,0,0,Liverpool,Fulham,,,,0,0,0
,Steve Cook,DEF,BOU,4300000,1,78,2.7,6.27906976744186E-07,1.81395348837209E-05,0,718198,3,51,0,0,0,1,0,18.1,2448,-2,0,78,2,0.5,0,2,5,0,8,0,1,4.1,780797,1,0,0,1,2606,1649,0,0,503,Tottenham,Crystal Palace,,,,2.9,2.3,109.3
,Steven Sessegnon,DEF,FUL,4000000,0,0,0,0,0,0,7034,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0.1,10612,0,0,0,0,0,148,0,0,0,Wolverhampton,Newcastle,,,,0,0,0
John,Stones,DEF,MCI,5200000,1,82,3.6,6.92307692307692E-07,1.57692307692308E-05,0,715887,1,15,0,0,0,0,0,15.8,3182,-3,0,82,3,0.6,0,3.2,9,0,9,0,0,4.7,425230,0,0,0,0,1760,1177,0,0,428,Leicester,Brighton,,,,3.7,3.6,54.1
Daniel,Sturridge,FWD,LIV,5600000,2,32,1.9,3.39285714285714E-07,5.71428571428571E-06,0,135115,1,3,0,0,0,2,0,5.7,310,-4,0,32,4,0.1,0,0.5,2,0,2,0,1,0.9,94084,0,0,0,0,408,587,0,0,114,Newcastle,Wolverhampton,,,,1.3,1.5,39.7
Denis,Suarez,MID,ARS,5700000,0,4,1,1.75438596491228E-07,7.01754385964912E-07,0,24995,0,1,0,0,0,0,0,0.7,241,-8,0,4,8,0,0,0,0,0,0,0,0,0.1,27451,0,0,0,0,67,20,0,0,11,Brighton,Burnley,,,,0,0,1.4
,Success,FWD,WAT,4500000,0,41,1.13888888888889,2.53086419753086E-07,9.11111111111111E-06,0,491277,4,21,0,0,0,1,0,9.1,5420,0,0,41,0,0.2,0,0.8,0,0,2,0,1,2.4,582854,0,0,0,0,1026,6849,0,0,122,Chelsea,West Ham,,,,0.6,0.7,74.7
Andrew,Surman,MID,BOU,4600000,0,36,2,4.34782608695652E-07,7.82608695652174E-06,0,26248,2,37,0,0,0,0,0,7.8,134,-4,0,36,4,0,0,0,0,0,4,0,0,0.1,11169,0,0,0,0,1438,10,0,0,206,Tottenham,Crystal Palace,,,,0,0,39.2
Sam,Surridge,FWD,BOU,4500000,0,1,0.0277777777777778,6.17283950617284E-09,2.22222222222222E-07,0,8518,0,0,0,0,0,0,0,0.2,334,0,0,1,0,0,0,0,0,0,0,0,0,0.1,13704,0,0,0,0,10,338,0,0,2,Tottenham,Crystal Palace,,,,0,0,0.6
