FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Rob,Holding,DEF,ARS,4400000,1,14,1.4,3.18181818181818E-07,3.18181818181818E-06,0,22270,1,4,0,0,0,0,0,3.2,1709,-1,0,14,1,0.3,0,1.3,3,0,1,0,0,0.6,15849,0,0,0,0,411,1704,0,0,78,Liverpool,Wolverhampton,Bournemouth,Tottenham,Man Utd,1.1,1.2,0.7,0.9,1,1.2,0.8,0.9,0.7,0.8,0.8,0.9,0.9,1.4,0.7,1.3,0.9,0.7,1.1,1,0.9,0.7,0.8,0.7,0.7,0.7,1.3,0.7,10.6
Jose,Holebas,DEF,WAT,4800000,0,35,4.4,9.16666666666667E-07,7.29166666666667E-06,0,761046,5,12,0,0,0,1,0,7.3,61724,3,0,35,-3,-0.1,0,-0.3,6,0,1,0,4,12.8,1251324,0,0,0,2,713,13648,0,0,160,Newcastle,Southampton,Liverpool,Leicester,Man City,5.4,5.1,5.7,4.6,5.1,4.9,6.4,5.4,5.3,4.5,3.5,5.7,5,6.1,4.6,6.2,5.4,5.2,5.1,4.4,5.3,5.6,4.8,3.8,6.1,6,5.7,5.6,52.7
Mason,Holgate,DEF,EVE,4500000,0,5,0.5,1.11111111111111E-07,1.11111111111111E-06,0,12754,1,9,0,0,0,0,0,1.1,680,0,0,5,0,0,0,0,0,0,0,0,0,0.2,13528,0,0,0,0,407,82,0,0,61,Brighton,Chelsea,Cardiff City,Liverpool,Newcastle,0.3,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,9.9
Callum,Hudson-Odoi,MID,CHE,4200000,0,0,0,0,0,0,131658,0,0,0,0,0,0,0,0,7285,-3,1,0,3,0,0,0,0,0,0,0,0,1.4,68753,0,0,0,0,0,11165,-1,0,0,Crystal Palace,Everton,Tottenham,Fulham,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Will,Hughes,MID,WAT,5000000,3,31,3.1,6.2E-07,6.2E-06,0,112103,2,11,0,0,0,1,0,6.2,13194,0,0,31,0,0.4,0,2,2,0,4,0,1,1.8,175226,0,0,0,0,820,3758,0,0,102,Newcastle,Southampton,Liverpool,Leicester,Man City,3.7,3.2,2.2,2.4,2.1,1.9,3.2,2.7,1.7,3.1,2.4,3.9,3.1,2.8,2.2,2.9,2.4,1.8,2.8,1.7,3.4,2.4,3,2.7,3.7,3.2,2,2.9,50.4
Jordan,Hugill,FWD,WHU,5000000,0,0,0,0,0,0,1077,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,0,0,0,0,6,0,0,0,Burnley,Huddersfield,Man City,Newcastle,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emerson,Hyndman,MID,BOU,4500000,0,0,0,0,0,0,2287,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,3,0,0,0,Man Utd,Newcastle,Arsenal,Man City,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordon,Ibe,MID,BOU,5100000,0,3,0.3,5.88235294117647E-08,5.88235294117647E-07,0,21676,0,2,0,0,0,0,0,0.6,547,-4,0,3,4,0.1,0,0.3,0,0,0,0,0,0.2,2018,0,0,0,0,49,114,0,0,7,Man Utd,Newcastle,Arsenal,Man City,Huddersfield,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,6.7
Vicente,Iborra,MID,LEI,4700000,2,4,0.4,8.51063829787234E-08,8.51063829787234E-07,0,2867,0,2,0,0,0,0,0,0.9,105,-3,0,4,3,0.1,0,0.7,0,0,0,0,0,0,734,0,0,0,0,105,148,0,0,18,Cardiff City,Burnley,Brighton,Watford,Fulham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.2
Kelechi,Iheanacho,FWD,LEI,5900000,2,36,3.6,6.10169491525424E-07,6.10169491525424E-06,0,90270,0,8,0,0,0,1,0,6.1,10977,-1,0,36,1,0.5,0,3,3,0,1,0,4,2.1,132273,0,0,0,1,574,26855,0,0,111,Cardiff City,Burnley,Brighton,Watford,Fulham,3.7,4.3,2.9,3.7,4.6,2.8,4.1,3.2,3.1,4.6,3.2,3.8,2.7,2.7,4.2,3.5,3.1,4.6,3.3,5,3.9,3.8,4.5,3.5,4.1,4.2,2.5,2.9,37.1
Tom,Ince,MID,HUD,5000000,0,0,0,0,0,0,644,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,3,0,0,0,Fulham,West Ham,Wolverhampton,Brighton,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danny,Ings,FWD,SOU,5600000,2,32,3.6,6.42857142857143E-07,5.71428571428571E-06,0,416550,1,9,0,0,0,3,0,5.7,49273,1,0,32,-1,0.3,0,1.7,4,0,3,0,0,5,568828,0,0,0,0,700,10682,0,0,112,Man City,Watford,Fulham,Man Utd,Tottenham,2.6,3.6,4.7,4.1,3.6,3.8,4.1,4.6,4.3,2.9,3.3,3.9,4.3,3,4.1,4.5,3.8,4.9,4.4,2.7,3.4,3.1,3.1,3.2,4.3,3.7,4.2,4,75.5
Alex,Iwobi,MID,ARS,5500000,2,22,2.2,4E-07,4E-06,0,108357,0,7,0,0,0,1,0,4,7430,0,0,22,0,0.4,0,2,0,0,0,0,2,1.2,111555,0,0,0,0,413,3526,0,0,90,Liverpool,Wolverhampton,Bournemouth,Tottenham,Man Utd,1.3,1.9,1.3,1.2,1.3,2,1.8,1.9,1.2,1.1,1.8,1.5,1.1,1.9,1.1,2.2,2.1,1.8,1.5,1.4,1.5,1.9,1.1,1.3,1.8,1.3,2.2,1.6,29.7
,Izquierdo,MID,BHA,5900000,3,11,1.1,1.86440677966102E-07,1.86440677966102E-06,0,8555,0,0,0,0,0,0,0,1.9,567,-1,0,11,1,0.6,0,3.3,0,0,2,0,1,0.1,2828,0,0,0,0,185,348,0,0,32,Everton,Cardiff City,Leicester,Huddersfield,Crystal Palace,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.8,0.6,0.7,0.8,0.6,0.6,0.6,0.7,0.6,0.6,7.9
Jaroslaw,Jach,DEF,CRY,4000000,0,0,0,0,0,0,2111,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,17,0,0,0,Chelsea,Tottenham,Man Utd,Burnley,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phil,Jagielka,DEF,EVE,4300000,0,-3,-0.3,-6.97674418604651E-08,-6.97674418604651E-07,0,78110,0,2,0,0,0,0,0,-0.7,894,-2,0,-3,2,0,0,0,0,0,0,0,0,0.5,2840,0,0,0,0,39,147,0,1,-5,Brighton,Chelsea,Cardiff City,Liverpool,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alireza,Jahanbakhsh,MID,BHA,6700000,3,13,1.3,1.94029850746269E-07,1.94029850746269E-06,0,41525,2,1,0,0,0,0,0,1.9,686,-3,1,13,3,0.3,0,2.3,0,0,3,0,0,0.7,1704,0,0,0,0,347,103,-1,0,29,Everton,Cardiff City,Leicester,Huddersfield,Crystal Palace,0.6,0.6,0.8,0.8,0.9,0.6,0.6,0.6,0.8,0.9,0.6,0.6,0.6,0.6,0.8,0.9,0.6,0.6,1,0.8,1,1,0.6,0.9,0.6,0.9,0.6,0.6,12.6
Eldin,Jakupovic,GLK,LEI,4400000,0,0,0,0,0,0,2631,0,0,0,0,0,0,0,0,110,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,419,0,0,0,0,0,20,0,0,0,Cardiff City,Burnley,Brighton,Watford,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matty,James,MID,LEI,4400000,0,0,0,0,0,0,1287,0,0,0,0,0,0,0,0,37,-1,0,0,1,0,0,0,0,0,0,0,0,0,709,0,0,0,0,0,37,0,0,0,Cardiff City,Burnley,Brighton,Watford,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daryl,Janmaat,DEF,WAT,4900000,0,20,3.3,6.73469387755102E-07,4.08163265306122E-06,0,34264,2,6,0,0,0,0,0,4.1,1350,-1,0,20,1,0,0,0,4,0,1,0,1,0.3,16187,0,0,0,0,521,40,0,0,105,Newcastle,Southampton,Liverpool,Leicester,Man City,0,3.3,3.9,2.9,3.3,3.2,4.6,3.6,3.5,2.9,2.2,3.9,3.3,4.1,3,4.3,3.9,3.4,3.3,2.8,3.5,3.7,3.1,2.4,4.4,4.1,3.8,3.8,25.1
,Jazz Richards,DEF,CAR,3900000,0,1,0.1,2.56410256410256E-08,2.56410256410256E-07,0,28572,0,4,0,0,0,0,0,0.3,2339,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,0.8,19410,0,0,0,0,97,2192,0,0,11,Leicester,Brighton,Everton,Wolverhampton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
,Jesus,FWD,MCI,10200000,1,15,1.7,1.66666666666667E-07,1.47058823529412E-06,0,126907,0,2,0,0,0,1,0,1.5,2478,-3,0,15,3,0.1,0,1,1,0,0,0,0,1.4,45506,0,0,0,0,295,917,0,0,45,Southampton,Man Utd,West Ham,Bournemouth,Watford,1.2,1.4,1.3,1.2,0.9,0.9,1.5,0.9,1.1,1,1,1,1.4,1.3,1.4,0.8,0.9,1.5,0.9,1.2,1.4,1.9,1.6,1.3,0.8,1.2,1.4,0.8,52.4
Raul,Jimenez,FWD,WOL,5700000,2,38,3.8,6.66666666666667E-07,6.66666666666667E-06,0,323173,0,9,0,0,0,2,0,6.7,53281,2,0,38,-2,0.5,0,2.7,2,0,4,0,3,7.3,522755,0,0,0,0,805,27213,0,0,107,Tottenham,Arsenal,Huddersfield,Cardiff City,Chelsea,3.1,3.9,4.5,3.9,3.2,4.5,4.2,3.5,4.8,3.7,3.4,2.6,4.6,4.8,3.4,3.9,3.3,4.7,5,3.4,4.6,4.2,4.6,3.7,5,3.5,5.3,2.8,74
Stefan,Johansen,MID,FUL,5200000,0,8,0.8,1.53846153846154E-07,1.53846153846154E-06,0,6031,2,11,0,0,0,0,0,1.5,189,-3,0,8,3,0.1,0,0.7,0,0,0,0,0,0.1,594,0,0,0,0,282,29,0,0,39,Huddersfield,Liverpool,Southampton,Chelsea,Leicester,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,5.7
Phil,Jones,DEF,MUN,5200000,0,0,0,0,0,0,147264,0,2,0,0,0,0,0,0,831,-3,0,0,3,0,0,0,0,0,0,0,0,0.5,2057,0,0,0,0,57,114,0,0,6,Bournemouth,Man City,Crystal Palace,Southampton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
,Jonny,DEF,WOL,4500000,2,40,4,8.88888888888889E-07,8.88888888888889E-06,0,67007,2,9,0,0,0,1,0,8.9,16084,0,0,40,0,0.5,0,2.3,4,0,4,0,0,2.8,183675,0,0,0,1,828,8376,0,0,169,Tottenham,Arsenal,Huddersfield,Cardiff City,Chelsea,4.6,2.6,5.2,4.8,4.7,4.6,3.8,5.1,3.7,5.2,4,3.7,4.5,5,4.1,4,2.9,5.5,5.9,4.9,3.4,3.9,4.9,4.3,5.8,3.8,4.3,4.4,48.3
,Jorginho,MID,CHE,5000000,3,31,3.1,6.2E-07,6.2E-06,0,619450,0,7,0,0,0,1,0,6.2,54966,0,1,31,0,0.5,0,2.7,1,0,5,0,0,9.9,600967,0,0,0,0,887,10763,-1,0,165,Crystal Palace,Everton,Tottenham,Fulham,Wolverhampton,2.7,2.6,3,2.7,3,1.8,2.5,2.5,2.7,4.2,3,2.8,2.6,2.7,3,1.9,3.3,1.8,3,2.9,2.2,2.7,2.6,2.1,2.8,2.7,2.4,2.7,47.8
,Joselu,FWD,NEW,5000000,0,22,2.4,4.8E-07,4.4E-06,0,325754,1,9,0,0,0,2,0,4.4,23919,0,0,22,0,0.1,0,0.7,3,0,1,0,0,3.9,379168,0,0,0,0,436,6432,0,0,74,Watford,Bournemouth,Burnley,West Ham,Everton,1.6,1.7,2.5,2,2,1.4,2.8,2.9,1.6,2.1,1.9,2,2.2,1.2,2.2,1.7,1.8,2,2.6,2.1,1.9,2.3,1.3,2.4,1.6,1.8,1.3,3.4,35
Diogo,Jota,MID,WOL,5900000,1,22,2.2,3.72881355932203E-07,3.72881355932203E-06,0,288463,3,8,0,0,0,0,0,3.7,10801,-6,1,22,6,0.3,0,1.7,0,0,4,0,1,1.1,23708,0,0,0,0,740,91,-1,0,61,Tottenham,Arsenal,Huddersfield,Cardiff City,Chelsea,0,0,0,0,0,2.2,1.8,1.3,1.5,1.5,1.8,1.1,1.7,1.8,1.1,1.9,1.3,2.2,1.9,1.1,1.6,1.6,1.4,1.8,2.2,1.3,1.8,1.1,37.5
Christian,Kabasele,DEF,WAT,4500000,1,13,1.4,3.11111111111111E-07,2.88888888888889E-06,0,36289,0,12,0,0,0,0,0,2.9,1408,0,0,13,0,-0.2,0,-1,0,0,1,0,0,0.4,17963,0,0,0,0,666,381,0,1,73,Newcastle,Southampton,Liverpool,Leicester,Man City,0.9,0.8,1,0.7,0.9,0.8,1.4,0.9,0.9,0.7,0.7,1,0.8,1.2,0.7,1.2,1,0.9,0.8,0.7,0.9,1,0.8,0.7,1.3,1.1,1,1,32.4
Younes,Kaboul,DEF,WAT,4200000,0,0,0,0,0,0,6935,0,0,0,0,0,0,0,0,244,-3,1,0,3,0,0,0,0,0,0,0,0,0.1,1154,0,0,0,0,0,71,-1,0,0,Newcastle,Southampton,Liverpool,Leicester,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elias,Kachunga,FWD,HUD,4800000,0,4,0.4,8.33333333333333E-08,8.33333333333333E-07,0,5078,0,2,0,0,0,0,0,0.8,248,-2,1,4,2,0,0,0,0,0,0,0,0,0.1,2706,0,0,0,0,153,120,-1,0,1,Fulham,West Ham,Wolverhampton,Brighton,Bournemouth,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,3.3
Sullay,Kaikai,MID,CRY,4400000,0,0,0,0,0,0,9439,0,0,0,0,0,0,0,0,322,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,6588,0,0,0,0,0,70,0,0,0,Chelsea,Tottenham,Man Utd,Burnley,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aboubakar,Kamara,FWD,FUL,4300000,1,5,0.5,1.16279069767442E-07,1.16279069767442E-06,0,518950,1,10,0,0,0,0,0,1.2,20139,-2,1,5,2,0.2,0,0.7,0,0,0,0,0,7.7,352926,0,0,0,0,242,27123,-1,0,13,Huddersfield,Liverpool,Southampton,Chelsea,Leicester,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,12.6
Harry,Kane,FWD,TOT,12400000,2,49,4.9,3.95161290322581E-07,3.95161290322581E-06,0,1191987,3,8,0,0,0,5,0,4,91734,-1,0,49,1,0.1,0,1.7,9,0,4,0,1,24.1,820198,0,0,0,2,891,27234,0,0,165,Wolverhampton,Crystal Palace,Chelsea,Arsenal,Southampton,5.2,6.9,3.8,6.4,5,6.6,5.8,5.8,5,4.4,6.5,5.6,6.9,4.9,4.7,5.7,6.7,5.8,5.6,6.2,4.1,5.1,6.2,5.4,4.8,5.9,5.7,5.9,84.6
N'Golo,Kante,MID,CHE,4900000,6,31,3.1,6.3265306122449E-07,6.3265306122449E-06,0,681533,2,7,0,0,0,1,0,6.3,35528,-1,0,31,1,0.8,0,3.7,0,0,5,0,1,16.8,437652,0,0,0,0,900,22402,0,0,161,Crystal Palace,Everton,Tottenham,Fulham,Wolverhampton,2.7,2.6,3,2.7,3,1.8,2.5,2.5,2.7,4.2,3,2.8,2.6,2.7,3,1.9,3.3,1.8,3,2.9,2.2,2.7,2.6,2.1,2.8,2.7,2.4,2.7,55.2
Loris,Karius,GLK,LIV,4900000,0,0,0,0,0,0,7690,0,0,0,0,0,0,0,0,82,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,493,0,0,0,0,0,7,0,0,0,Arsenal,Fulham,Watford,Everton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beram,Kayal,MID,BHA,4400000,2,18,1.8,4.09090909090909E-07,4.09090909090909E-06,0,14335,4,5,0,0,0,1,0,4.1,5882,-1,0,18,1,1.1,0,4.7,0,0,3,0,1,0.9,56288,0,0,0,0,430,18602,0,0,81,Everton,Cardiff City,Leicester,Huddersfield,Crystal Palace,0.9,0.9,1.4,1.3,1.5,0.9,0.9,0.9,1.3,1.5,0.9,1.1,0.9,0.9,1.3,1.6,0.9,0.9,1.7,1.4,1.6,1.7,0.9,1.5,0.9,1.6,0.9,1,19.9
Michael,Keane,DEF,EVE,4900000,1,40,5,1.02040816326531E-06,8.16326530612245E-06,0,119776,0,10,0,0,0,1,0,8.2,4435,-1,0,40,1,1,0,4.7,8,0,2,0,2,2.2,93086,0,0,0,2,720,30659,0,0,177,Brighton,Chelsea,Cardiff City,Liverpool,Newcastle,7.5,6.1,7.5,5.5,6,6.4,4.6,6.7,4.8,4.8,6.5,5.7,5.4,6.4,7.4,4.7,6.6,5.4,7.2,5.8,6.8,5.7,5.2,4.6,6.9,6.2,6.5,6.5,43.7
Neeskens,Kebano,MID,FUL,4400000,0,0,0,0,0,0,4915,0,0,0,0,0,0,0,0,140,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1662,0,0,0,0,0,45,0,0,0,Huddersfield,Liverpool,Southampton,Chelsea,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Naby,Keita,MID,LIV,7200000,0,18,1.8,2.5E-07,2.5E-06,0,258396,0,0,0,0,0,0,0,2.5,7525,-3,0,18,3,0.1,0,1,0,0,5,0,0,1.9,70102,0,0,0,0,436,69,0,0,55,Arsenal,Fulham,Watford,Everton,Burnley,0,1.3,0.9,1.3,1.1,0.9,1,1.1,1.4,1.2,0.9,0.9,1.3,1.2,1.1,1.3,0.9,1.1,0.9,1.4,1.1,0.9,1.3,0.9,0.9,1.5,1.6,1.4,21.5
Martin,Kelly,DEF,CRY,3900000,0,2,0.2,5.12820512820513E-08,5.12820512820513E-07,0,226346,0,4,0,0,0,0,0,0.5,11080,-1,0,2,1,0,0,0,0,0,0,0,0,5.9,122824,0,0,0,0,180,6554,0,0,21,Chelsea,Tottenham,Man Utd,Burnley,Brighton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5
,Kenedy,MID,NEW,4900000,3,23,2.6,5.30612244897959E-07,4.69387755102041E-06,0,109777,0,7,0,0,0,1,0,4.7,5763,-1,0,23,1,0.9,1,4.3,0,0,4,0,0,1.3,55140,0,0,0,0,681,7362,0,0,69,Watford,Bournemouth,Burnley,West Ham,Everton,1.6,1.8,2.5,1.8,1.7,2,3.2,1.9,1.6,2.1,1.4,1.8,2,1.3,2.4,2.4,2.1,2,2.4,1.8,2.1,2,1.9,2.2,2.2,2,1.3,2.4,32.4
Jonjoe,Kenny,DEF,EVE,4300000,0,13,1.3,3.02325581395349E-07,3.02325581395349E-06,0,13189,0,6,0,0,0,0,0,3,1927,-2,0,13,2,0.2,0,0.7,0,0,1,0,1,0.2,10346,0,0,0,0,360,215,0,0,62,Brighton,Chelsea,Cardiff City,Liverpool,Newcastle,0,0.8,1.4,0.6,0.7,0.8,0.6,0.9,0.6,0.6,0.9,0.7,0.6,1,1.1,0.6,0.9,0.8,1.1,0.7,0.9,0.7,0.6,0.6,1,0.8,0.8,0.9,11.1
,Kepa,GLK,CHE,5500000,6,43,4.3,7.81818181818182E-07,7.81818181818182E-06,0,146731,0,7,0,21,0,0,0,7.8,10165,0,0,43,0,1,0,5.3,1,0,5,0,0,5.6,240670,0,0,0,0,900,17506,0,0,194,Crystal Palace,Everton,Tottenham,Fulham,Wolverhampton,3.9,5.7,6.2,4.2,5.7,4.5,4.8,4.4,4.8,5.9,4.6,3.9,3.5,3.7,5.1,4.7,5.8,4.6,4.6,5.4,5.1,5.7,5,5.4,4.4,5.8,4.3,4.8,17
,Ki Sung-yueng,MID,NEW,4700000,1,5,0.5,1.06382978723404E-07,1.06382978723404E-06,0,9009,0,4,0,0,0,0,0,1.1,232,-3,0,5,3,0.1,0,0.3,0,0,0,0,0,0.1,1089,0,0,0,0,194,53,0,0,20,Watford,Bournemouth,Burnley,West Ham,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.9
,Kiko Femenia,DEF,WAT,4200000,12,23,2.3,5.47619047619048E-07,5.47619047619048E-06,0,26720,0,5,0,0,0,0,0,5.5,3067,-3,0,23,3,1.4,0,6,3,0,2,0,1,1.4,76002,0,0,0,1,324,62570,0,0,108,Newcastle,Southampton,Liverpool,Leicester,Man City,2.1,1.9,2.3,1.7,1.9,1.8,2.9,2.1,2,1.6,1.2,2.3,1.9,2.5,1.7,2.6,2.3,2,1.9,1.6,2,2.2,1.8,1.3,2.7,2.5,2.3,2.2,16
Joshua,King,FWD,BOU,6400000,0,44,4.9,7.65625E-07,6.875E-06,0,480688,1,9,0,0,0,4,0,6.9,92984,-1,0,44,1,0.8,0,5,8,0,4,0,1,3.4,257631,0,0,0,2,779,3395,0,0,141,Man Utd,Newcastle,Arsenal,Man City,Huddersfield,0,0,0,0,0,5.3,4.3,7.1,5.3,6.3,5.9,4.9,6.8,4.8,5.6,4.2,5.4,5.5,5.1,6.6,5.7,5.7,6.7,4.6,6.9,5.4,4.7,6.1,61.4
Davy,Klaassen,MID,EVE,6000000,0,0,0,0,0,0,452,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,0,Brighton,Chelsea,Cardiff City,Liverpool,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ragnar,Klavan,DEF,LIV,4400000,0,0,0,0,0,0,5250,0,0,0,0,0,0,0,0,56,-1,0,0,1,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,4,0,0,0,Arsenal,Fulham,Watford,Everton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Knockaert,MID,BHA,5500000,0,30,3.3,6E-07,5.45454545454545E-06,0,92425,3,13,0,0,0,1,0,5.5,35653,0,0,30,0,0.2,0,1,1,0,1,0,3,1.3,134862,0,0,0,0,686,1004,0,0,121,Everton,Cardiff City,Leicester,Huddersfield,Crystal Palace,1.6,2,3.5,3.4,3.8,2.4,2.4,2,3.5,3.7,2.3,2.9,2,2.3,3.4,3.9,1.6,2,4.1,3.6,3.9,4.1,2.3,3.7,2.3,3.8,1.9,2.7,56.8
Sead,Kolasinac,DEF,ARS,4900000,0,0,0,0,0,0,21313,0,0,0,0,0,0,0,0,443,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,1598,0,0,0,0,0,36,0,0,0,Liverpool,Wolverhampton,Bournemouth,Tottenham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vincent,Kompany,DEF,MCI,5200000,1,10,1,1.92307692307692E-07,1.92307692307692E-06,0,82511,2,2,0,0,0,0,0,1.9,2178,-3,0,10,3,0.4,0,2,0,0,1,0,0,1.3,18726,0,0,0,0,272,750,0,0,60,Southampton,Man Utd,West Ham,Bournemouth,Watford,0.5,0.6,0.5,0.5,0.5,0.6,0.7,0.5,0.5,0.5,0.6,0.7,0.7,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.9,0.6,0.5,0.5,0.5,0.5,10.1
Terence,Kongolo,DEF,HUD,4300000,0,8,0.8,1.86046511627907E-07,1.86046511627907E-06,0,9555,2,14,0,0,0,0,0,1.9,288,-2,0,8,2,0,0,0,0,0,1,0,0,0.1,2342,1,0,0,0,549,27,0,0,75,Fulham,West Ham,Wolverhampton,Brighton,Bournemouth,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.4,0.4,14.4
Laurent,Koscielny,DEF,ARS,5400000,0,0,0,0,0,0,4046,0,0,0,0,0,0,0,0,93,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,535,0,0,0,0,0,35,0,0,0,Liverpool,Wolverhampton,Bournemouth,Tottenham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
