FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Jordan,Hugill,FWD,WHU,5000000,0,0,0,0,0,0,1250,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0,0,0,0,0,3,0,0,0,Newcastle,Cardiff City,Huddersfield,Everton,Chelsea,0,0,0,0,0,0,0,0,0,0,0
Emerson,Hyndman,MID,BOU,4500000,0,0,0,0,0,0,2726,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,2,0,0,0,Man City,Huddersfield,Newcastle,Leicester,Burnley,0,0,0,0,0,0,0,0,0,0,0
Jordon,Ibe,MID,BOU,5000000,1,21,0.75,1.5E-07,4.2E-06,0,25833,0,18,0,0,0,0,0,4.2,141,-5,0,21,5,0.3,0,1.3,0,0,0,0,1,0.2,4443,0,0,0,0,563,103,0,0,66,Man City,Huddersfield,Newcastle,Leicester,Burnley,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,33.7
Vicente,Iborra,MID,LEI,4700000,0,9,1.1,2.34042553191489E-07,1.91489361702128E-06,0,4097,0,4,0,0,0,0,0,1.9,10,-3,0,9,3,0,0,0,0,0,0,0,0,0,1234,0,0,0,0,224,1,0,0,31,Watford,Fulham,Burnley,Bournemouth,Huddersfield,0,0,0,0,0,0,0,0,0,0,8
Kelechi,Iheanacho,FWD,LEI,5700000,1,53,2.2,3.85964912280702E-07,9.29824561403509E-06,0,192015,1,15,0,0,0,1,0,9.3,676,-3,0,53,3,0.2,0,1,3,0,1,0,5,0.9,162987,0,0,0,1,881,394,0,0,150,Watford,Fulham,Burnley,Bournemouth,Huddersfield,1.8,2.5,1.9,2.3,2,1.6,2,2,1.5,1.5,53.8
Tom,Ince,MID,HUD,5000000,0,0,0,0,0,0,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,2,0,0,0,Brighton,Bournemouth,West Ham,Crystal Palace,Leicester,0,0,0,0,0,0,0,0,0,0,0
Danny,Ings,FWD,SOU,5400000,0,73,4.1,7.59259259259259E-07,1.35185185185185E-05,0,1227022,1,20,0,0,0,7,0,13.5,14338,-1,0,73,1,0.1,0,0.3,11,0,4,0,1,2.8,1241133,0,0,0,1,1249,359,0,0,261,Man Utd,Tottenham,Brighton,Liverpool,Wolverhampton,0,4.2,0,4.2,4.1,4.5,4.1,5.9,4.5,5,125.3
Alex,Iwobi,MID,ARS,5400000,1,74,3,5.55555555555556E-07,1.37037037037037E-05,0,242585,0,25,0,0,0,3,0,13.7,12062,-1,0,74,1,0.8,0,4.3,1,0,2,0,6,1.8,276664,0,0,0,0,1429,3224,0,0,279,Tottenham,Man Utd,Newcastle,Everton,Watford,1.7,2.4,0,3.4,1.7,1.9,2.9,2.3,3.6,2.2,111.1
,Izquierdo,MID,BHA,5900000,1,23,0.851851851851852,1.44381669805399E-07,3.89830508474576E-06,0,12635,1,6,0,0,0,0,0,3.9,16,-1,0,23,1,0.1,0,0.3,0,0,2,0,2,0.1,4430,0,0,0,0,574,66,0,0,70,Huddersfield,Crystal Palace,Southampton,Tottenham,Bournemouth,0.5,0.4,0,0.5,0.4,0.5,0.4,0.5,0.4,0.4,26.1
Jaroslaw,Jach,DEF,CRY,4000000,0,0,0,0,0,0,2703,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,581,0,0,0,0,0,5,0,0,0,Burnley,Brighton,Huddersfield,Newcastle,Man City,0,0,0,0,0,0,0,0,0,0,0
Phil,Jagielka,DEF,EVE,4300000,6,4,0.142857142857143,3.32225913621262E-08,9.30232558139535E-07,0,85998,0,2,0,0,0,0,0,0.9,87,-2,0,4,2,0.3,0,1.5,0,0,1,0,0,0.4,5683,0,0,0,0,143,256,0,1,23,Liverpool,Newcastle,Chelsea,West Ham,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.9
Alireza,Jahanbakhsh,MID,BHA,6700000,0,16,0.592592592592593,8.84466556108347E-08,2.38805970149254E-06,0,48303,2,5,0,0,0,0,0,2.4,84,-3,0,16,3,0,0,0.3,0,0,3,0,0,0.6,2218,0,0,0,0,461,69,0,0,32,Huddersfield,Crystal Palace,Southampton,Tottenham,Bournemouth,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,18
Eldin,Jakupovic,GLK,LEI,4300000,0,0,0,0,0,0,3729,0,0,0,0,0,0,0,0,17,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,811,0,0,0,0,0,13,0,0,0,Watford,Fulham,Burnley,Bournemouth,Huddersfield,0,0,0,0,0,0,0,0,0,0,0
Matty,James,MID,LEI,4400000,0,0,0,0,0,0,2095,0,0,0,0,0,0,0,0,52,-1,0,0,1,0,0,0,0,0,0,0,0,0,1721,0,0,0,0,0,77,0,0,0,Watford,Fulham,Burnley,Bournemouth,Huddersfield,0,0,0,0,0,0,0,0,0,0,0
Daryl,Janmaat,DEF,WAT,4900000,0,37,1.32142857142857,2.69679300291545E-07,7.55102040816327E-06,0,41700,2,15,0,0,0,0,0,7.6,551,-1,0,37,1,0.7,0,3.5,4,0,3,0,1,0.3,23245,0,0,0,0,1061,348,0,0,200,Leicester,Man City,Man Utd,Fulham,Arsenal,0.8,0.7,0,0.7,0.9,0.7,0.9,1,0.9,0.8,46.3
,Jazz Richards,DEF,CAR,3900000,0,1,0.0357142857142857,9.15750915750916E-09,2.56410256410256E-07,0,48439,0,4,0,0,0,0,0,0.3,465,-1,0,1,1,0,0,0,0,0,0,0,0,0.5,25184,0,0,0,0,97,533,0,0,11,Wolverhampton,West Ham,Chelsea,Man City,Burnley,0,0,0,0,0,0,0,0,0,0,1.5
Carl,Jenkinson,DEF,ARS,4500000,2,3,0.107142857142857,2.38095238095238E-08,6.66666666666667E-07,0,120,0,2,0,0,0,0,0,0.7,13,0,0,3,0,0.1,0,0.5,0,0,0,0,0,0,271,0,0,0,0,120,66,0,0,12,Tottenham,Man Utd,Newcastle,Everton,Watford,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.4
,Jesus,FWD,MCI,9900000,0,64,3,3.03030303030303E-07,6.46464646464646E-06,0,345702,0,10,0,0,0,6,0,6.5,4355,-6,0,64,6,0.2,0,1.8,7,0,1,0,2,1.6,266329,0,0,0,2,838,2147,0,0,220,Bournemouth,Watford,Fulham,Cardiff City,Crystal Palace,2.4,3.1,0,3.2,3.3,2.6,5.4,2.7,2.9,2.5,129.5
Raul,Jimenez,FWD,WOL,6900000,2,133,4.8,6.95652173913044E-07,1.92753623188406E-05,0,1266941,3,31,0,0,0,10,0,19.3,43560,14,0,133,-14,0.7,0,5,22,0,8,0,7,36.1,3210899,0,0,0,1,2286,69199,0,0,450,Cardiff City,Chelsea,Burnley,Man Utd,Southampton,6.2,4.6,0,11.3,0,5.7,6.8,5.4,7,4.3,216.6
Stefan,Johansen,MID,FUL,5000000,0,11,0.9,1.8E-07,2.2E-06,0,7374,4,12,0,0,0,0,0,2.2,16,-5,0,11,5,0,0,0,0,0,0,0,0,0,960,0,0,0,0,409,0,0,0,48,Chelsea,Leicester,Liverpool,Man City,Watford,0,0,0,0,0,0,0,0,0,0,9
Cameron,John,DEF,WOL,4000000,0,0,0,0,0,0,533,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,1347,0,0,0,0,0,211,0,0,0,Cardiff City,Chelsea,Burnley,Man Utd,Southampton,0,0,0,0,0,0,0,0,0,0,0
Ben,Johnson,DEF,WHU,4000000,2,2,0.0714285714285714,1.78571428571429E-08,5E-07,0,58,0,1,0,0,0,0,0,0.5,58,0,0,2,0,0.5,0,2,0,0,0,0,0,0,326,0,0,0,0,62,326,0,0,6,Newcastle,Cardiff City,Huddersfield,Everton,Chelsea,0,0,0,0,0,0,0,0,0,0,0.8
Tyreke,Johnson,MID,SOU,4500000,0,1,0.0357142857142857,7.93650793650794E-09,2.22222222222222E-07,0,208,0,0,0,0,0,0,0,0.2,14,0,0,1,0,0,0,0,0,0,0,0,0,0,296,0,0,0,0,1,14,0,0,3,Man Utd,Tottenham,Brighton,Liverpool,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0
Alfie,Jones,DEF,SOU,4000000,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,624,0,0,0,0,0,84,0,0,0,Man Utd,Tottenham,Brighton,Liverpool,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0
Curtis,Jones,MID,LIV,4500000,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,22,0,0,0,Everton,Burnley,Fulham,Tottenham,Southampton,0,0,0,0,0,0,0,0,0,0,0
Phil,Jones,DEF,MUN,5100000,0,36,1.28571428571429,2.52100840336134E-07,7.05882352941176E-06,0,163272,0,10,0,0,0,0,0,7.1,2933,-4,0,36,4,0.6,0,3,3,0,3,0,1,0.6,20853,0,0,0,1,876,23,0,0,197,Southampton,Arsenal,Watford,Wolverhampton,West Ham,0,0.6,0,1.6,0,0.7,1.6,1,1,1,26.2
,Jonny,DEF,WOL,4400000,2,72,2.57142857142857,5.84415584415585E-07,1.63636363636364E-05,0,274687,5,29,0,0,0,1,0,16.4,5700,-1,-1,72,1,0.5,0,2,5,0,6,0,1,3.3,419349,0,0,0,1,2069,8308,1,0,345,Cardiff City,Chelsea,Burnley,Man Utd,Southampton,3.1,2.6,0,3.8,0,2.1,2.8,2.2,2.6,2.2,99.8
,Jorginho,MID,CHE,4600000,3,65,2.5,5.43478260869565E-07,1.41304347826087E-05,0,945049,5,27,0,0,0,1,0,14.1,4659,-4,0,65,4,0.5,0,2.3,1,0,12,0,0,5.6,686193,0,0,0,0,2252,4952,0,0,401,Fulham,Wolverhampton,Everton,Cardiff City,West Ham,1.9,2.2,1.4,1.6,2.1,1.2,2.6,1.5,2.1,1.9,97.3
,Joselu,FWD,NEW,4700000,1,30,1.07142857142857,2.27963525835866E-07,6.38297872340426E-06,0,478829,1,15,0,0,0,2,0,6.4,2222,-3,0,30,3,0.1,0,0.5,3,0,1,0,0,2.3,442276,0,0,0,0,586,3211,0,0,89,West Ham,Everton,Bournemouth,Arsenal,Crystal Palace,0.5,0.6,0.5,0.5,0.5,0.6,0.6,0.5,0.5,0.7,44.6
Diogo,Jota,MID,WOL,6100000,3,84,3.7,6.0655737704918E-07,1.37704918032787E-05,0,423391,7,20,0,0,0,5,0,13.8,18020,-4,0,84,4,0.4,0,2.5,6,0,6,0,5,3.6,310904,0,0,0,1,1540,8512,0,0,242,Cardiff City,Chelsea,Burnley,Man Utd,Southampton,3.8,2.4,0,6.5,0,3.6,4.4,3.2,4.6,2.4,114.7
Christian,Kabasele,DEF,WAT,4400000,0,29,1.03571428571429,2.3538961038961E-07,6.59090909090909E-06,0,47533,1,18,0,0,0,0,0,6.6,178,-1,0,29,1,0,0,0,1,0,3,0,0,0.3,20458,0,0,0,0,1131,44,0,1,150,Leicester,Man City,Man Utd,Fulham,Arsenal,0.5,0.5,0,0.5,0.6,0.5,0.6,0.6,0.6,0.6,43
Younes,Kaboul,DEF,WAT,4200000,0,0,0,0,0,0,9461,0,0,0,0,0,0,0,0,31,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1681,0,0,0,0,0,0,0,0,0,Leicester,Man City,Man Utd,Fulham,Arsenal,0,0,0,0,0,0,0,0,0,0,0
Elias,Kachunga,FWD,HUD,4800000,1,21,0.75,1.5625E-07,4.375E-06,0,10424,1,20,0,0,0,0,0,4.4,496,-2,0,21,2,0.4,0,1.8,0,0,1,0,0,0.1,11989,0,0,0,0,879,673,0,0,28,Brighton,Bournemouth,West Ham,Crystal Palace,Leicester,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,27.3
Sullay,Kaikai,MID,CRY,4300000,0,0,0,0,0,0,15354,0,0,0,0,0,0,0,0,80,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,10870,0,0,0,0,0,12,0,0,0,Burnley,Brighton,Huddersfield,Newcastle,Man City,0,0,0,0,0,0,0,0,0,0,0
Aboubakar,Kamara,FWD,FUL,4500000,0,28,2.2,4.88888888888889E-07,6.22222222222222E-06,0,1171263,2,17,0,0,0,3,0,6.2,15020,0,0,28,0,0,1,0,2,0,1,0,0,6.5,922551,0,0,0,0,688,104,0,0,82,Chelsea,Leicester,Liverpool,Man City,Watford,0,0,0,0,0,0,0,0,0,0,53.1
Harry,Kane,FWD,TOT,12400000,1,141,5.9,4.75806451612903E-07,1.13709677419355E-05,0,2984610,5,26,0,0,0,15,0,11.4,7189,-1,0,141,1,0.2,0,2.3,21,0,8,0,6,13.9,1995497,0,0,0,4,2063,29291,0,0,509,Arsenal,Southampton,Liverpool,Brighton,Huddersfield,8.4,7.7,0,6.1,8.5,7.7,6.7,7.9,7.2,7.7,225.3
N'Golo,Kante,MID,CHE,5000000,3,93,3.4,6.8E-07,1.86E-05,0,1252806,3,29,0,0,0,3,0,18.6,17630,0,0,93,0,0.9,0,4.7,3,0,12,0,4,19.2,1138889,0,0,0,1,2408,39218,0,0,441,Fulham,Wolverhampton,Everton,Cardiff City,West Ham,3,3.5,2.3,2.7,3.4,1.9,4,2.5,3.3,3.1,140.4
Loris,Karius,GLK,LIV,4900000,0,0,0,0,0,0,8407,0,0,0,0,0,0,0,0,10,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,597,0,0,0,0,0,1,0,0,0,Everton,Burnley,Fulham,Tottenham,Southampton,0,0,0,0,0,0,0,0,0,0,0
Beram,Kayal,MID,BHA,4400000,0,27,1,2.27272727272727E-07,6.13636363636364E-06,0,77069,4,11,0,0,0,1,0,6.1,672,-1,0,27,1,0,0,0,0,0,3,0,1,0.4,89035,0,0,0,0,707,40,0,0,114,Huddersfield,Crystal Palace,Southampton,Tottenham,Bournemouth,0.7,0.5,0,0.6,0.5,0.7,0.5,0.6,0.5,0.5,29.1
Michael,Keane,DEF,EVE,4900000,6,90,3.6,7.3469387755102E-07,1.83673469387755E-05,0,426948,2,34,0,0,0,1,0,18.4,13619,-1,0,90,1,0.5,0,2.3,14,0,7,0,2,3.7,485505,0,0,0,3,2250,4159,0,0,455,Liverpool,Newcastle,Chelsea,West Ham,Arsenal,4.3,3.1,5.1,3.4,3.6,3.2,3.7,3.8,3.8,3.8,91.8
Neeskens,Kebano,MID,FUL,4300000,0,4,0.142857142857143,3.32225913621262E-08,9.30232558139535E-07,0,6083,0,2,0,0,0,0,0,0.9,30,-2,0,4,2,0,0,0,0,0,0,0,0,0,2336,0,0,0,0,58,44,0,0,14,Chelsea,Leicester,Liverpool,Man City,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2
Naby,Keita,MID,LIV,7100000,1,42,1.5,2.11267605633803E-07,5.91549295774648E-06,0,281246,0,6,0,0,0,0,0,5.9,653,-4,0,42,4,0.2,0,1.5,0,0,7,0,1,1.6,76508,0,0,0,0,1060,107,0,0,154,Everton,Burnley,Fulham,Tottenham,Southampton,0.8,1.1,0.8,0.8,0.8,0.8,0.8,1.2,0.9,0.9,61.4
Martin,Kelly,DEF,CRY,3900000,0,12,0.428571428571429,1.0989010989011E-07,3.07692307692308E-06,0,389337,1,9,0,0,0,0,0,3.1,4676,-1,0,12,1,0.1,0,0.5,1,0,1,0,0,4.8,227204,0,0,0,0,480,2371,0,0,72,Burnley,Brighton,Huddersfield,Newcastle,Man City,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,13.1
,Kenedy,MID,NEW,4700000,0,46,2.2,4.68085106382979E-07,9.78723404255319E-06,0,200171,1,16,0,0,0,1,0,9.6,938,-3,1,46,3,0.1,1,0.5,1,0,6,0,1,0.6,106253,0,0,0,0,1239,156,-1,0,146,West Ham,Everton,Bournemouth,Arsenal,Crystal Palace,1.4,1.5,1.3,1.2,1.6,1.7,1.9,1.4,1.2,1.6,66.5
Jonjoe,Kenny,DEF,EVE,4200000,0,19,0.678571428571429,1.6156462585034E-07,4.52380952380952E-06,0,21072,0,12,0,0,0,0,0,4.5,425,-3,0,19,3,0.2,0,0.8,0,0,1,0,1,0.2,15359,0,0,0,0,703,87,0,0,130,Liverpool,Newcastle,Chelsea,West Ham,Arsenal,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,26.6
,Kepa,GLK,CHE,5500000,0,100,3.8,6.90909090909091E-07,1.81818181818182E-05,0,429688,1,29,0,55,0,0,0,18.2,17854,0,0,100,0,0.4,0,2,4,0,11,0,0,4.4,442468,0,0,0,1,2340,1621,0,0,493,Fulham,Wolverhampton,Everton,Cardiff City,West Ham,3.4,4.9,4.6,4.6,4.5,3.7,4.2,3.8,4.6,4.1,44.5
,Ki Sung-yueng,MID,NEW,4700000,0,25,0.892857142857143,1.89969604863222E-07,5.31914893617021E-06,0,13223,1,12,0,0,0,0,0,5.3,36,-3,0,25,3,0,0,0,1,0,2,0,1,0.1,3882,0,0,0,0,844,17,0,0,139,West Ham,Everton,Bournemouth,Arsenal,Crystal Palace,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,36.1
,Kiko Femenia,DEF,WAT,4200000,0,50,2.5,5.95238095238095E-07,1.19047619047619E-05,0,179142,1,24,0,0,0,0,0,11.9,4226,-3,0,50,3,0,0,0,6,0,4,0,1,0.8,191094,0,0,0,1,1390,38,0,0,299,Leicester,Man City,Man Utd,Fulham,Arsenal,0,1.7,0,2.1,2.5,2,2.6,2.6,2.5,2.4,49.6
Max,Kilman,DEF,WOL,4000000,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,2923,0,0,0,0,0,105,0,0,0,Cardiff City,Chelsea,Burnley,Man Utd,Southampton,0,0,0,0,0,0,0,0,0,0,0
Joshua,King,FWD,BOU,6400000,1,107,4.3,6.71875E-07,1.671875E-05,0,833272,2,41,0,0,0,9,0,16.7,32007,-1,0,107,1,0.5,1,3,17,0,7,0,3,5.9,760514,0,0,0,3,2125,22309,0,0,357,Man City,Huddersfield,Newcastle,Leicester,Burnley,5.3,4.1,5.4,4.2,6.2,3.8,6.4,4,4.9,3.8,172.9
Davy,Klaassen,MID,EVE,6000000,0,0,0,0,0,0,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,Liverpool,Newcastle,Chelsea,West Ham,Arsenal,0,0,0,0,0,0,0,0,0,0,0
Ragnar,Klavan,DEF,LIV,4400000,0,0,0,0,0,0,5660,0,0,0,0,0,0,0,0,8,-1,0,0,1,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,4,0,0,0,Everton,Burnley,Fulham,Tottenham,Southampton,0,0,0,0,0,0,0,0,0,0,0
Josh,Knight,DEF,LEI,4000000,0,0,0,0,0,0,1078,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1333,0,0,0,0,0,6,0,0,0,Watford,Fulham,Burnley,Bournemouth,Huddersfield,0,0,0,0,0,0,0,0,0,0,0
Anthony,Knockaert,MID,BHA,5200000,2,55,2.03703703703704,3.91737891737892E-07,1.05769230769231E-05,0,155642,3,27,0,0,0,1,0,10.6,413,-3,0,55,3,0.4,0,2,1,0,2,0,5,0.5,147765,0,0,0,0,1289,855,0,0,209,Huddersfield,Crystal Palace,Southampton,Tottenham,Bournemouth,2,1.3,0,1.9,1,2.1,1.1,1.9,1,1.2,92.7
Abd-Al-Ali Morakinyo Olaposi,Koiki,DEF,BUR,4000000,0,0,0,0,0,0,368,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,428,0,0,0,0,0,6,0,0,0,Crystal Palace,Liverpool,Leicester,Wolverhampton,Bournemouth,0,0,0,0,0,0,0,0,0,0,0
Sead,Kolasinac,DEF,ARS,5100000,4,66,3.9,7.64705882352941E-07,1.29411764705882E-05,0,343494,3,22,0,0,0,0,0,12.9,47716,1,0,66,-1,0.7,0,3.8,10,0,3,0,7,6.8,708817,1,0,0,1,1436,7843,0,0,321,Tottenham,Man Utd,Newcastle,Everton,Watford,3.9,4.4,0,4.4,4.4,3.7,4.5,3.9,5.3,2.8,85.7
Vincent,Kompany,DEF,MCI,5200000,6,27,0.964285714285714,1.8543956043956E-07,5.19230769230769E-06,0,110600,4,4,0,0,0,0,0,5.2,534,-3,0,27,3,0.3,0,1.5,2,0,3,0,0,1.2,36772,0,0,0,1,643,3606,0,0,154,Bournemouth,Watford,Fulham,Cardiff City,Crystal Palace,0.5,0.5,0,0.5,0.7,0.5,1,0.5,0.5,0.5,22.2
Terence,Kongolo,DEF,HUD,4300000,9,49,2.1,4.88372093023256E-07,1.13953488372093E-05,0,22835,3,41,0,0,0,1,0,11.4,188,-2,0,49,2,0.5,0,2,3,0,4,0,0,0.2,20190,1,0,0,1,1906,524,0,0,297,Brighton,Bournemouth,West Ham,Crystal Palace,Leicester,1.5,1.8,1.6,1.8,1.6,1.8,1.8,1.6,1.5,1.5,58.4
Laurent,Koscielny,DEF,ARS,5400000,9,42,1.5,2.77777777777778E-07,7.77777777777778E-06,0,45634,1,12,0,0,0,3,0,7.8,5862,-1,0,42,1,0.9,0,5,5,0,1,0,0,0.8,76753,0,0,0,1,778,2778,0,0,199,Tottenham,Man Utd,Newcastle,Everton,Watford,0.8,1,0,1,1,0.8,1,0.8,1.4,0.8,42.4
Cheikhou,Kouyate,MID,CRY,4700000,1,51,2.2,4.68085106382979E-07,1.08510638297872E-05,0,30232,2,23,0,0,0,0,0,10.9,133,-3,0,51,3,0.1,0,0.5,0,0,8,0,2,0.2,12744,0,0,0,0,1452,163,0,0,182,Burnley,Brighton,Huddersfield,Newcastle,Man City,1.8,1.9,0,1.9,1.9,1.1,1.3,1.4,1.6,1.9,57.3
Mateo,Kovacic,MID,CHE,5700000,3,54,2,3.50877192982456E-07,9.47368421052632E-06,0,110410,1,16,0,0,0,0,0,9.5,347,-3,0,54,3,0.3,0,1.7,2,0,8,0,2,0.7,62229,0,0,0,0,1326,447,0,0,267,Fulham,Wolverhampton,Everton,Cardiff City,West Ham,1.3,1.5,1,1.1,1.5,1,1.8,1,1.4,1.3,89.6
Alexandre,Lacazette,FWD,ARS,9500000,5,134,5,5.26315789473684E-07,1.41052631578947E-05,0,1581135,2,22,0,0,0,12,0,14.1,98136,0,0,134,0,0.6,0,5.8,19,0,4,0,8,10,1879631,0,0,0,1,1829,34016,0,0,471,Tottenham,Man Utd,Newcastle,Everton,Watford,4.8,6.4,0,6.5,4.9,5,5.9,5.5,7.5,5.4,195
Adam,Lallana,MID,LIV,6900000,1,17,0.607142857142857,8.7991718426501E-08,2.46376811594203E-06,0,44868,1,2,0,0,0,0,0,2.5,92,-1,0,17,1,0.1,0,0.8,0,0,2,0,1,0.7,3083,0,0,0,0,307,44,0,0,64,Everton,Burnley,Fulham,Tottenham,Southampton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,21.8
Erik,Lamela,MID,TOT,6000000,2,58,2.07142857142857,3.45238095238095E-07,9.66666666666667E-06,0,189429,1,10,0,0,0,4,0,9.7,1936,-5,0,58,5,0.2,0,1.3,4,0,4,0,2,0.4,195701,0,0,0,0,858,297,0,0,200,Arsenal,Southampton,Liverpool,Brighton,Huddersfield,1.6,1.5,0,1,1.8,1.8,1,1.4,1.2,1.3,98.5
Manuel,Lanzini,MID,WHU,6400000,1,1,0.0357142857142857,5.58035714285714E-09,1.5625E-07,0,2743,1,1,0,0,0,0,0,0.2,169,-1,0,1,1,0,0,0.3,0,0,0,0,0,0.1,4387,0,0,0,0,59,2383,0,0,7,Newcastle,Cardiff City,Huddersfield,Everton,Chelsea,0,0,0,0,0,0,0,0,0,0,4.3
Aymeric,Laporte,DEF,MCI,5900000,0,113,4.2,7.11864406779661E-07,1.91525423728814E-05,0,1247683,3,19,0,0,0,2,0,18.8,161398,4,1,113,-4,1.1,0,6.5,4,0,12,0,1,8.5,1582811,0,0,0,1,2336,1353,-1,0,538,Bournemouth,Watford,Fulham,Cardiff City,Crystal Palace,0,0,0,4,6,4.8,9.5,3.6,4.9,4.1,92.2
Jamaal,Lascelles,DEF,NEW,4700000,6,76,3.2,6.80851063829787E-07,1.61702127659574E-05,0,347128,3,25,0,0,0,0,0,16.5,5690,-3,-1,76,3,0.8,0,3.8,7,0,8,0,1,4,146164,0,0,0,1,2070,10867,1,0,413,West Ham,Everton,Bournemouth,Arsenal,Crystal Palace,3,4.3,2.1,1.9,3.1,3.4,3.4,2.8,3.5,2.8,63.3
Maxime,Le Marchand,DEF,FUL,4200000,0,20,1.1,2.61904761904762E-07,4.76190476190476E-06,0,18679,2,42,0,0,0,0,0,4.8,106,-3,0,20,3,0.1,0,0.3,1,0,0,0,1,0.1,8285,0,0,0,0,1620,19,0,0,278,Chelsea,Leicester,Liverpool,Man City,Watford,1,0.6,0.7,0.6,0.6,1,0.6,0.9,0.6,0.6,62.2
Florian,Lejeune,DEF,NEW,4400000,6,25,0.892857142857143,2.02922077922078E-07,5.68181818181818E-06,0,2323,0,5,0,0,0,0,0,5.7,453,-1,0,25,1,0.9,0,4,0,0,3,0,0,0.2,10442,0,0,0,0,630,2788,0,0,136,West Ham,Everton,Bournemouth,Arsenal,Crystal Palace,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,19.2
Mario,Lemina,MID,SOU,4700000,0,40,2.2,4.68085106382979E-07,8.51063829787234E-06,0,29567,5,32,0,0,0,0,0,8.5,98,-3,0,40,3,0,0,0,1,0,4,0,2,0.2,22168,0,0,0,0,1477,7,0,0,223,Man Utd,Tottenham,Brighton,Liverpool,Wolverhampton,0,0,0,0,0,1.8,1.7,2.2,1.3,2.1,60
Aaron,Lennon,MID,BUR,4900000,0,41,1.46428571428571,2.98833819241983E-07,8.36734693877551E-06,0,139329,1,22,0,0,0,1,0,8.4,206,-1,0,41,1,0,0,0,2,0,3,0,1,0.3,131283,0,0,0,1,1214,3,0,0,133,Crystal Palace,Liverpool,Leicester,Wolverhampton,Bournemouth,0,0,0,0,0,0.9,0.7,0.7,0.7,1,38
Bernd,Leno,GLK,ARS,4800000,3,67,3,6.25E-07,1.39583333333333E-05,0,180375,0,29,0,71,0,0,0,14,8989,-2,0,67,2,0.9,0,4.5,3,0,3,0,0,2.4,173245,0,0,0,0,1935,2259,0,0,382,Tottenham,Man Utd,Newcastle,Everton,Watford,2.6,3,0,3,3.1,2.4,3.1,2.6,3.7,1.8,53.1
