FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Philippe,Sandler,DEF,MCI,4000000,0,0,0,0,0,0,425,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,814,0,0,0,0,0,123,0,0,0,Tottenham,Man Utd,Burnley,Leicester,Brighton,0,0,0,0,0
,Sandro,FWD,EVE,5400000,0,0,0,0,0,0,12860,0,0,0,0,0,0,0,0,6,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,2385,0,0,0,0,0,5,0,0,0,Man Utd,Crystal Palace,Burnley,Tottenham,,0,0,0,0,0
Leroy,Sane,MID,MCI,9300000,5,145,4.39393939393939,4.7246660149886E-07,1.55913978494624E-05,0,2638883,1,14,0,0,0,9,0,15.6,20741,-2,0,145,2,0.5,0,4.3,13,0,8,0,12,7.3,2289361,0,0,0,3,1697,17521,0,0,489,Tottenham,Man Utd,Burnley,Leicester,Brighton,7.8,4.4,4.6,4.3,226.9
Fabian,Schar,DEF,NEW,4600000,5,74,3.7,8.04347826086957E-07,1.60869565217391E-05,0,159464,11,18,0,0,0,3,0,16.1,4588,-4,0,74,4,0.5,0,2.3,6,0,6,0,1,1.4,215788,0,0,0,2,1662,4927,0,0,335,Southampton,Brighton,Liverpool,Fulham,,4.2,3.8,4.3,3.7,88.7
Ezequiel,Schelotto,DEF,BHA,3800000,0,0,0,0,0,0,137586,0,0,0,0,0,0,0,0,3054,-2,0,0,2,0,0,0,0,0,0,0,0,1.8,97064,0,0,0,0,0,4859,0,0,0,Wolverhampton,Tottenham,Newcastle,Arsenal,Man City,0,0,0,0,0
Christopher,Schindler,DEF,HUD,4200000,0,71,2.2,5.23809523809524E-07,1.69047619047619E-05,0,257801,4,63,0,0,0,1,0,16.9,6293,-3,0,71,3,0.1,0,0.3,7,0,5,0,1,2.1,213955,0,0,0,1,2900,1090,0,1,465,Watford,Liverpool,Man Utd,Southampton,,1.9,1.7,1.7,1.7,78.4
Jeffrey,Schlupp,DEF,CRY,4500000,1,91,3,6.66666666666667E-07,2.02222222222222E-05,0,397901,1,26,0,0,0,4,0,20.2,57218,0,0,91,0,0.8,0,3.5,3,0,4,0,3,3.6,518533,0,0,0,2,1660,1112,0,0,301,Arsenal,Everton,Cardiff City,Bournemouth,,0,0,0,0,105.7
Kasper,Schmeichel,GLK,LEI,5000000,2,103,3,6E-07,2.06E-05,0,303095,3,45,0,80,0,0,0,20.6,13827,0,0,103,0,0.7,0,3.7,6,0,8,0,0,5,269745,0,0,0,1,3060,1148,0,0,535,West Ham,Arsenal,Man City,Chelsea,,2.9,2.5,2.6,3.9,66.8
Morgan,Schneiderlin,MID,EVE,4200000,0,18,0.529411764705882,1.26050420168067E-07,4.28571428571429E-06,0,250473,1,7,0,0,0,0,0,4.3,5127,-3,0,18,3,0,0,0,0,0,2,0,1,1.8,206753,0,0,0,0,472,155,0,0,97,Man Utd,Crystal Palace,Burnley,Tottenham,,0.3,0.3,0.3,0.3,21.2
Ryan,Schofield,GLK,HUD,4000000,0,0,0,0,0,0,7835,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0.1,10427,0,0,0,0,0,12,0,0,0,Watford,Liverpool,Man Utd,Southampton,,0,0,0,0,0
Andre,Schurrle,MID,FUL,5500000,0,75,3.1,5.63636363636364E-07,1.36363636363636E-05,0,696274,2,43,0,0,0,6,0,13.6,1484,-5,0,75,5,0.1,0,0.7,2,0,2,0,0,2.1,455066,0,0,0,1,1638,154,0,0,260,Bournemouth,Cardiff City,Wolverhampton,Newcastle,,2.1,3.2,2.3,3.5,114
Ken,Sema,MID,WAT,4600000,1,35,1.06060606060606,2.30566534914361E-07,7.60869565217391E-06,0,20880,1,8,0,0,0,1,0,7.6,322,-4,0,35,4,0.1,0,0.3,1,0,3,0,2,0.1,20590,0,0,0,1,657,68,0,0,89,Huddersfield,Southampton,Wolverhampton,Chelsea,West Ham,1.1,0.5,0.5,0.5,33.4
Jean Michael,Seri,MID,FUL,4900000,1,69,2.2,4.48979591836735E-07,1.40816326530612E-05,0,304485,6,54,0,0,0,1,0,14.1,679,-6,0,69,6,0.1,0,0.7,6,0,2,0,3,1.3,249549,0,0,0,1,2161,37,0,0,404,Bournemouth,Cardiff City,Wolverhampton,Newcastle,,1.2,1.9,1.3,2.1,141.5
Ryan,Sessegnon,MID,FUL,6000000,3,84,2.7,4.5E-07,1.4E-05,0,454171,0,56,0,0,0,2,0,14,706,-5,0,84,5,0.6,0,3.3,3,0,1,0,7,1.9,61932,0,0,0,0,1956,228,0,0,262,Bournemouth,Cardiff City,Wolverhampton,Newcastle,,1.7,2.6,1.8,2.8,115.8
Xherdan,Shaqiri,MID,LIV,6800000,1,83,2.44117647058824,3.58996539792388E-07,1.22058823529412E-05,0,613302,2,6,0,0,0,6,0,12.2,1266,-7,0,83,7,0,0,0.3,4,0,7,0,4,2.1,332022,0,0,0,1,1011,160,0,0,282,Cardiff City,Huddersfield,Newcastle,Wolverhampton,,1.5,2.5,2,2.2,93.6
Luke,Shaw,DEF,MUN,5000000,0,81,3.1,6.2E-07,1.62E-05,0,1274414,10,35,0,0,0,1,0,16.2,47216,0,0,81,0,0.5,0,2.3,8,0,6,0,4,5.7,1241318,0,0,0,1,2321,717,0,0,442,Everton,Man City,Chelsea,Huddersfield,Cardiff City,6.6,4.1,3.5,4,125.4
Jonjo,Shelvey,MID,NEW,5300000,0,26,0.764705882352941,1.44284128745838E-07,4.90566037735849E-06,0,57818,1,13,0,0,0,0,0,4.9,95,-2,0,26,2,0.1,0,0.3,0,0,3,0,1,0.3,14927,0,0,0,0,780,45,0,0,125,Southampton,Brighton,Liverpool,Fulham,,0.4,0.4,0.4,0.4,62.5
Gylfi,Sigurdsson,MID,EVE,7300000,2,157,4.6,6.3013698630137E-07,2.15068493150685E-05,0,1251806,3,39,0,0,0,12,0,21.2,99060,-2,1,157,2,0.5,3,3.7,17,0,12,0,4,6.4,1483571,0,0,0,2,2767,4929,-1,0,580,Man Utd,Crystal Palace,Burnley,Tottenham,,4.6,5,6,3.6,276.9
,Silva,MID,LEI,4700000,0,3,1.5,3.19148936170213E-07,6.38297872340426E-07,0,12862,0,1,0,0,0,0,0,0.6,37,-3,0,3,3,0,0,0,0,0,0,0,0,0.1,4082,0,0,0,0,87,1,0,0,16,West Ham,Arsenal,Man City,Chelsea,,0,0,0,0,2.1
Danny,Simpson,DEF,LEI,4200000,0,11,0.323529411764706,7.703081232493E-08,2.61904761904762E-06,0,19813,0,4,0,0,0,0,0,2.6,178,-3,0,11,3,0,0,0,0,0,1,0,0,0.2,7892,0,0,0,0,275,67,0,0,47,West Ham,Arsenal,Man City,Chelsea,,0.2,0.2,0.2,0.2,8.8
Jack,Simpson,DEF,BOU,3900000,1,3,0.0882352941176471,2.26244343891403E-08,7.69230769230769E-07,0,301204,0,1,0,0,0,0,0,0.8,9142,-1,0,3,1,0.1,0,0.3,0,0,0,0,0,6.1,306085,0,0,0,0,85,2412,0,0,16,Fulham,Southampton,Tottenham,Crystal Palace,,0,0,0,0,2
Joshua,Sims,MID,SOU,4400000,5,8,0.242424242424242,5.50964187327824E-08,1.81818181818182E-06,0,4537,0,3,0,0,0,0,0,1.8,70,-1,0,8,1,0.5,0,2.3,0,0,0,0,1,0,1616,0,0,0,0,134,437,0,0,23,Newcastle,Watford,Bournemouth,West Ham,Huddersfield,0.2,0.1,0.1,0.1,7.6
Jerome,Sinclair,FWD,WAT,4400000,0,0,0,0,0,0,49533,0,0,0,0,0,0,0,0,1407,-1,0,0,1,0,0,0,0,0,0,0,0,0.4,57377,0,0,0,0,0,882,0,0,0,Huddersfield,Southampton,Wolverhampton,Chelsea,West Ham,0,0,0,0,0
Moussa,Sissoko,MID,TOT,4900000,6,72,2.7,5.51020408163265E-07,1.46938775510204E-05,0,44216,1,26,0,0,0,0,0,14.7,3050,-1,0,72,1,0.8,0,3.7,3,0,10,0,3,0.3,52118,0,0,0,0,2158,2424,0,0,371,Man City,Brighton,West Ham,Bournemouth,Everton,0,0,1.9,2.2,85.4
Oliver,Skipp,MID,TOT,4500000,1,11,0.333333333333333,7.40740740740741E-08,2.44444444444444E-06,0,1338,0,1,0,0,0,0,0,2.4,29,0,0,11,0,0.1,0,0.3,0,0,2,0,0,0,1645,0,0,0,0,201,38,0,0,36,Man City,Brighton,West Ham,Bournemouth,Everton,0.4,0.2,0.2,0.2,6.5
Callum,Slattery,MID,SOU,4500000,0,4,0.121212121212121,2.69360269360269E-08,8.88888888888889E-07,0,170,0,1,0,0,0,0,0,0.9,5,0,0,4,0,0,0,0,0,0,0,0,0,0,268,0,0,0,0,110,3,0,0,12,Newcastle,Watford,Bournemouth,West Ham,Huddersfield,0.2,0.1,0.1,0.1,4.2
Chris,Smalling,DEF,MUN,5600000,2,54,2.6,4.64285714285714E-07,9.64285714285714E-06,0,212997,1,28,0,0,0,1,0,9.6,1686,-4,0,54,4,0.2,0,1,3,0,4,0,0,1.5,104624,1,0,0,1,1857,4370,0,0,297,Everton,Man City,Chelsea,Huddersfield,Cardiff City,5,3.3,2.7,3.1,60.3
Tommy,Smith,DEF,HUD,4400000,0,5,0.147058823529412,3.34224598930481E-08,1.13636363636364E-06,0,4800,2,29,0,0,0,0,0,1.1,11,-1,0,5,1,0.1,0,0.3,0,0,1,0,0,0.1,1219,0,0,0,0,826,15,0,1,103,Watford,Liverpool,Man Utd,Southampton,,0.1,0.1,0.1,0.1,20.4
Alex,Smithies,GLK,CAR,4200000,0,0,0,0,0,0,6616,0,0,0,0,0,0,0,0,114,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,2647,0,0,0,0,0,36,0,0,0,Liverpool,Fulham,Crystal Palace,Man Utd,,0,0,0,0,0
Emile,Smith-Rowe,MID,ARS,4500000,0,0,0,0,0,0,561,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,579,0,0,0,0,0,3,0,0,0,Crystal Palace,Wolverhampton,Leicester,Brighton,Burnley,0,0,0,0,0
Robert,Snodgrass,MID,WHU,5000000,2,82,2.6,5.2E-07,1.64E-05,0,351241,8,32,0,0,0,2,0,16.4,11941,-5,0,82,5,0.3,0,1.7,9,0,4,0,5,1,394147,0,0,0,2,2067,492,0,0,347,Leicester,Tottenham,Southampton,Watford,,2.1,1.4,2.5,1.7,168.6
Ramadan,Sobhi,MID,HUD,4700000,0,4,1,2.12765957446809E-07,8.51063829787234E-07,0,17254,0,2,0,0,0,0,0,0.9,13,-3,0,4,3,0,0,0,0,0,0,0,0,0.1,2304,0,0,0,0,75,1,0,0,13,Watford,Liverpool,Man Utd,Southampton,,0,0,0,0,6.9
,Sokratis,DEF,ARS,5100000,0,55,2.5,4.90196078431373E-07,1.07843137254902E-05,0,147517,10,26,0,0,0,0,0,10.8,3876,-4,0,55,4,0.5,0,2.3,3,0,5,0,2,1.1,61743,0,0,0,1,1928,138,0,0,359,Crystal Palace,Wolverhampton,Leicester,Brighton,Burnley,4.1,1.8,2.9,1.3,58.2
Dominic,Solanke,FWD,BOU,4700000,1,13,0.382352941176471,8.1351689612015E-08,2.76595744680851E-06,0,42954,0,5,0,0,0,0,0,2.8,2217,-3,0,13,3,0.2,0,1,0,0,0,0,1,0.5,43590,0,0,0,0,293,838,0,0,38,Fulham,Southampton,Tottenham,Crystal Palace,,0.2,0.2,0.2,0.2,29.2
Heung-Min,Son,MID,TOT,8800000,4,154,5.7,6.47727272727273E-07,1.75E-05,0,2708350,2,20,0,0,0,12,0,17.5,36843,3,-1,154,-3,0.6,0,5,17,0,9,0,8,23.7,3681212,0,0,0,5,1721,188634,1,0,480,Man City,Brighton,West Ham,Bournemouth,Everton,12.3,7.1,6.2,6.7,190
Alexander,S?rloth,FWD,CRY,4800000,0,12,1,2.08333333333333E-07,2.5E-06,0,23005,0,3,0,0,0,0,0,2.5,32,-2,0,12,2,0,0,0,0,0,0,0,0,0.1,12182,0,0,0,0,173,5,0,0,32,Arsenal,Everton,Cardiff City,Bournemouth,,0,0,0,0,11.3
Pape,Souare,DEF,CRY,4200000,0,1,0.0294117647058824,7.00280112044818E-09,2.38095238095238E-07,0,5785,0,0,0,0,0,0,0,0.2,19,-3,0,1,3,0,0,0,0,0,0,0,0,0.1,1262,0,0,0,0,1,29,0,0,3,Arsenal,Everton,Cardiff City,Bournemouth,,0,0,0,0,0.1
Caglar,Soyuncu,DEF,LEI,4800000,0,9,0.264705882352941,5.51470588235294E-08,1.875E-06,0,4157,1,4,0,0,0,0,0,1.9,29,-2,0,9,2,0.1,0,0.7,0,0,0,0,0,0,1172,0,0,0,0,371,12,0,0,48,West Ham,Arsenal,Man City,Chelsea,,0.1,0.1,0.1,0.1,10.6
Julian,Speroni,GLK,CRY,3900000,0,1,0.0294117647058824,7.54147812971342E-09,2.56410256410256E-07,0,486068,0,4,0,5,0,0,0,0.3,17050,-1,0,1,1,0,0,0,0,0,0,0,0,10.1,316040,0,0,0,0,90,3123,0,0,16,Arsenal,Everton,Cardiff City,Bournemouth,,0,0,0,0,3.1
Junior,Stanislas,MID,BOU,6000000,6,55,1.61764705882353,2.69607843137255E-07,9.16666666666667E-06,0,13299,1,24,0,0,0,2,0,9.2,108,0,0,55,0,0.5,0,2.7,3,0,2,0,3,0.1,12094,0,0,0,0,999,278,0,0,201,Fulham,Southampton,Tottenham,Crystal Palace,,1.4,0.8,0.8,0.9,81.6
Jon Gorenc,Stankovic,DEF,HUD,3900000,1,22,0.647058823529412,1.65912518853695E-07,5.64102564102564E-06,0,299093,2,15,0,0,0,1,0,5.6,6031,-1,0,22,1,0.2,0,0.7,2,0,2,0,0,3,427413,0,0,0,0,545,3311,0,0,109,Watford,Liverpool,Man Utd,Southampton,,0.3,0.3,0.3,0.3,25
Jason,Steele,GLK,BHA,3900000,0,0,0,0,0,0,41971,0,0,0,0,0,0,0,0,772,-1,1,0,1,0,0,0,0,0,0,0,0,1.2,26125,0,0,0,0,0,1085,-1,0,0,Wolverhampton,Tottenham,Newcastle,Arsenal,Man City,0,0,0,0,0
Maarten,Stekelenburg,GLK,EVE,3900000,0,0,0,0,0,0,142099,0,0,0,0,0,0,0,0,3631,-1,0,0,1,0,0,0,0,0,0,0,0,3.4,87970,0,0,0,0,0,1853,0,0,0,Man Utd,Crystal Palace,Burnley,Tottenham,,0,0,0,0,0
Dale,Stephens,MID,BHA,4300000,4,57,2.2,5.11627906976744E-07,1.32558139534884E-05,0,488876,5,43,0,0,0,1,0,13.3,5236,-2,0,57,2,0.4,0,1.8,4,0,4,0,1,3.1,112597,0,0,0,0,2124,1719,0,1,348,Wolverhampton,Tottenham,Newcastle,Arsenal,Man City,2.4,2.1,1.1,1.2,71.3
Jack,Stephens,DEF,SOU,4200000,1,41,1.24242424242424,2.95815295815296E-07,9.76190476190476E-06,0,30562,4,25,0,0,0,1,0,9.8,562,-3,0,41,3,0.1,0,0.3,4,0,3,0,0,0.3,30377,0,0,0,1,1292,258,0,0,230,Newcastle,Watford,Bournemouth,West Ham,Huddersfield,1.2,0.7,0.6,0.9,52.3
Kazaiah,Sterling,FWD,TOT,4500000,0,0,0,0,0,0,3862,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,4284,0,0,0,0,0,50,0,0,0,Man City,Brighton,West Ham,Bournemouth,Everton,0,0,0,0,0
Raheem,Sterling,MID,MCI,11600000,14,215,7.4,6.37931034482759E-07,1.85344827586207E-05,0,2210989,2,18,0,0,0,17,0,18.7,20962,6,-1,215,-6,0.5,0,5.7,25,0,13,0,13,22.4,3377105,0,0,0,6,2320,198340,1,0,707,Tottenham,Man Utd,Burnley,Leicester,Brighton,17.1,9,9.6,9,322.5
Jamie,Sterry,DEF,NEW,4000000,0,0,0,0,0,0,6294,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6813,0,0,0,0,0,4,0,0,0,Southampton,Brighton,Liverpool,Fulham,,0,0,0,0,0
,Steve Cook,DEF,BOU,4300000,6,76,2.8,6.51162790697674E-07,1.76744186046512E-05,0,713668,2,47,0,0,0,1,0,17.7,2633,-2,0,76,2,0.5,0,2,5,0,8,0,1,4.1,775733,1,0,0,1,2426,10747,0,0,480,Fulham,Southampton,Tottenham,Crystal Palace,,3.4,2.1,3,2.4,104.2
,Steven Sessegnon,DEF,FUL,4000000,0,0,0,0,0,0,6727,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0.1,10296,0,0,0,0,0,155,0,0,0,Bournemouth,Cardiff City,Wolverhampton,Newcastle,,0,0,0,0,0
John,Stones,DEF,MCI,5200000,1,73,3.5,6.73076923076923E-07,1.40384615384615E-05,0,710763,1,15,0,0,0,0,0,14,2979,-3,0,73,3,0.4,0,2.3,7,0,8,0,0,4.7,418271,0,0,0,0,1663,2938,0,0,396,Tottenham,Man Utd,Burnley,Leicester,Brighton,7.4,2.7,3.6,3.4,51.7
Daniel,Sturridge,FWD,LIV,5600000,0,30,1.9,3.39285714285714E-07,5.35714285714286E-06,0,134530,1,3,0,0,0,2,0,5.4,401,-4,0,30,4,0,0,0,2,0,1,0,1,0.9,93296,0,0,0,0,336,167,0,0,113,Cardiff City,Huddersfield,Newcastle,Wolverhampton,,1.2,1.7,1.3,1.5,37.6
Denis,Suarez,MID,ARS,5700000,0,4,0.121212121212121,2.12652844231792E-08,7.01754385964912E-07,0,24407,0,1,0,0,0,0,0,0.7,499,-8,0,4,8,0,0,0,0,0,0,0,0,0.1,27419,0,0,0,0,67,66,0,0,11,Crystal Palace,Wolverhampton,Leicester,Brighton,Burnley,0,0.1,0.1,0.1,1.4
,Success,FWD,WAT,4500000,1,39,1.18181818181818,2.62626262626263E-07,8.66666666666667E-06,0,481694,3,20,0,0,0,1,0,8.7,6424,0,1,39,0,0.4,0,1.7,0,0,2,0,1,2.3,565291,0,0,0,0,987,9191,-1,0,120,Huddersfield,Southampton,Wolverhampton,Chelsea,West Ham,1.4,0.7,0.6,0.8,72.4
Andrew,Surman,MID,BOU,4600000,0,36,2,4.34782608695652E-07,7.82608695652174E-06,0,25983,2,37,0,0,0,0,0,7.8,234,-4,0,36,4,0,0,0,0,0,4,0,0,0.1,11147,0,0,0,0,1438,14,0,0,206,Fulham,Southampton,Tottenham,Crystal Palace,,0,0,0,0,39.2
Sam,Surridge,FWD,BOU,4500000,0,1,0.0294117647058824,6.5359477124183E-09,2.22222222222222E-07,0,7841,0,0,0,0,0,0,0,0.2,594,0,0,1,0,0,0,0,0,0,0,0,0,0.1,13102,0,0,0,0,10,522,0,0,2,Fulham,Southampton,Tottenham,Crystal Palace,,0,0,0,0,0.6
Markus,Suttner,DEF,BHA,3800000,0,0,0,0,0,0,359498,0,0,0,0,0,0,0,0,6011,-2,0,0,2,0,0,0,0,0,0,0,0,4.2,140320,0,0,0,0,0,7587,0,0,0,Wolverhampton,Tottenham,Newcastle,Arsenal,Man City,0,0,0,0,0
Matt,Targett,DEF,SOU,4200000,0,28,0.848484848484849,2.02020202020202E-07,6.66666666666667E-06,0,27431,2,23,0,0,0,0,0,6.7,860,-3,0,28,3,0,0,0,3,0,0,0,3,0.1,27318,0,0,0,0,1095,59,0,0,207,Newcastle,Watford,Bournemouth,West Ham,Huddersfield,0,0.4,0.4,0.5,76
James,Tarkowski,DEF,BUR,4700000,5,94,3,6.38297872340426E-07,2E-05,0,630705,6,55,0,0,0,3,0,20,12633,-3,0,94,3,1.3,0,6.3,7,0,7,0,2,4.4,370782,0,0,0,1,2726,8422,0,0,474,Chelsea,Man City,Everton,Arsenal,,3,3,3.2,2.9,136.3
Charlie,Taylor,DEF,BUR,4400000,6,77,2.3,5.22727272727273E-07,1.75E-05,0,39472,2,56,0,0,0,0,0,17.5,2835,-1,0,77,1,1.1,0,5,2,0,7,0,1,0.5,49013,0,0,0,0,2880,3848,0,0,465,Chelsea,Man City,Everton,Arsenal,,2,2,2.1,1.9,86.1
Kyle,Taylor,MID,BOU,4500000,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,301,0,0,0,0,0,17,0,0,0,Fulham,Southampton,Tottenham,Crystal Palace,,0,0,0,0,0
Youri,Tielemans,MID,LEI,6100000,1,44,1.29411764705882,2.12150433944069E-07,7.21311475409836E-06,0,96312,2,11,0,0,0,2,0,7.2,55248,1,0,44,-1,0.9,0,5.7,5,0,1,0,4,1.8,211032,0,0,0,0,743,2386,0,0,190,West Ham,Arsenal,Man City,Chelsea,,0.6,0.7,0.6,0.6,59.2
James,Tomkins,DEF,CRY,4300000,0,86,3,6.97674418604651E-07,2E-05,0,490261,6,37,0,0,0,1,0,20,29613,-2,0,86,2,0.8,0,3.3,0,0,10,0,1,2.8,211640,0,0,0,0,2561,234,0,0,504,Arsenal,Everton,Cardiff City,Bournemouth,,0,0,0,0,92.3
Lucas,Torreira,MID,ARS,4700000,1,73,2.4,5.1063829787234E-07,1.5531914893617E-05,0,673180,6,30,0,0,0,2,0,15.5,4105,-3,0,73,3,0.1,0,0.3,6,0,5,0,4,2.6,685797,0,0,0,1,2117,3416,0,1,385,Crystal Palace,Wolverhampton,Leicester,Brighton,Burnley,3.5,1.5,2.5,1.4,86.9
Cenk,Tosun,FWD,EVE,6400000,1,46,2,3.125E-07,7.1875E-06,0,409274,3,15,0,0,0,2,0,7.2,390,-6,0,46,6,0.1,0,0.7,0,0,1,0,3,1.5,154347,0,0,0,0,937,129,0,0,129,Man Utd,Crystal Palace,Burnley,Tottenham,,1.7,1.3,2,1.1,75.4
Andros,Townsend,MID,CRY,5700000,2,113,3.3,5.78947368421053E-07,1.98245614035088E-05,0,436990,1,42,0,0,0,4,0,19.8,25593,-3,1,113,3,0.4,0,2.3,5,0,11,0,4,3.1,485026,0,0,0,1,2806,1911,-1,0,437,Arsenal,Everton,Cardiff City,Bournemouth,,2.6,2.8,2.9,3.3,199.5
Adama,Traore,MID,WOL,5100000,1,41,1.24242424242424,2.43612596553773E-07,8.03921568627451E-06,0,68704,1,12,0,0,0,1,0,8,170,-4,0,41,4,0.2,0,1,2,0,1,0,1,0.3,42882,0,0,0,0,860,103,0,0,170,Brighton,Arsenal,Watford,Fulham,Liverpool,1.6,0.6,0.9,0.6,74.1
Kieran,Trippier,DEF,TOT,6000000,0,107,4.3,7.16666666666667E-07,1.78333333333333E-05,0,2362547,2,22,0,0,0,1,0,17.8,25448,0,0,107,0,0.5,0,2.7,13,0,9,0,5,16.3,1848407,1,0,0,3,2095,32712,0,0,534,Man City,Brighton,West Ham,Bournemouth,Everton,9.9,5.3,3.6,6.1,144.6
Joe,Tupper,GLK,CRY,4000000,0,0,0,0,0,0,781,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1377,0,0,0,0,0,47,0,0,0,Arsenal,Everton,Cardiff City,Bournemouth,,0,0,0,0,0
Antonio,Valencia,DEF,MUN,6400000,0,16,3.2,5E-07,2.5E-06,0,60981,2,5,0,0,0,0,0,2.5,216,-1,0,16,1,0,0,0,1,0,2,0,0,0.7,26642,0,0,0,0,450,62,0,0,90,Everton,Man City,Chelsea,Huddersfield,Cardiff City,0,0,0,0,16.2
Yan,Valery,DEF,SOU,4100000,2,46,1.39393939393939,3.39985218033999E-07,1.1219512195122E-05,0,69960,3,22,0,0,0,2,0,11.2,9718,1,0,46,-1,0.7,0,3,0,0,3,0,0,3.7,296494,0,0,0,1,1427,32013,0,1,209,Newcastle,Watford,Bournemouth,West Ham,Huddersfield,1.5,0.8,0.7,1.1,49
Patrick,van Aanholt,DEF,CRY,5500000,1,126,3.7,6.72727272727273E-07,2.29090909090909E-05,0,468989,3,43,0,0,0,2,0,22.9,18105,0,0,126,0,1.1,0,5.8,16,0,11,0,2,5.3,472109,0,0,0,3,3016,11332,0,0,573,Arsenal,Everton,Cardiff City,Bournemouth,,2.8,5,4.8,3.5,149.7
Virgil,van Dijk,DEF,LIV,6600000,12,181,5.3,8.03030303030303E-07,2.74242424242424E-05,0,1124088,1,20,0,0,0,3,0,27.4,19011,6,0,181,-6,0.8,0,5.3,20,0,17,0,4,30.3,1696322,0,0,0,4,3024,42976,0,0,823,Cardiff City,Huddersfield,Newcastle,Wolverhampton,,6.5,7.4,5.6,7.6,141
Rajiv,van La Parra,MID,HUD,4600000,0,10,2,4.34782608695652E-07,2.17391304347826E-06,0,4020,0,6,0,0,0,0,0,2.2,5,-4,0,10,4,0,0,0,0,0,1,0,0,0,1107,0,0,0,0,405,0,0,0,13,Watford,Liverpool,Man Utd,Southampton,,0,0,0,0,12.6
Jamie,Vardy,FWD,LEI,9000000,2,148,4.9,5.44444444444444E-07,1.64444444444444E-05,0,1496689,3,33,0,0,0,15,0,16.1,280895,0,2,148,0,0.9,1,8,25,0,9,0,5,9.7,1695926,0,0,0,3,2366,12382,-2,1,501,West Ham,Arsenal,Man City,Chelsea,,6.1,6.4,5.3,5.7,203.9
Jan,Vertonghen,DEF,TOT,5900000,5,59,3,5.08474576271186E-07,1E-05,0,564063,2,22,0,0,0,1,0,10,2725,-1,0,59,1,0.7,0,4,6,0,5,0,0,4.5,249215,0,0,0,0,1731,14136,0,1,355,Man City,Brighton,West Ham,Bournemouth,Everton,5.9,3.2,2,4,63.3
Jannik,Vestergaard,DEF,SOU,4600000,2,50,2.2,4.78260869565217E-07,1.08695652173913E-05,0,34131,2,31,0,0,0,0,0,10.9,703,-4,0,50,4,0.2,0,1,0,0,4,0,0,0.3,15144,0,0,0,0,2027,1794,0,0,396,Newcastle,Watford,Bournemouth,West Ham,Huddersfield,0,1.7,1.6,2.3,75.9
Luciano,Vietto,FWD,FUL,5300000,0,47,2.4,4.52830188679245E-07,8.86792452830189E-06,0,98197,1,21,0,0,0,1,0,8.9,416,-2,0,47,2,0,0,0,4,0,1,0,4,0.4,85362,0,0,0,1,980,142,0,0,171,Bournemouth,Cardiff City,Wolverhampton,Newcastle,,1.7,2.5,1.5,2.3,85.6
,Vinagre,DEF,WOL,4300000,0,21,0.636363636363636,1.47991543340381E-07,4.88372093023256E-06,0,12654,1,9,0,0,0,0,0,4.9,96,-2,0,21,2,0.2,0,0.7,0,0,1,0,0,0.1,8929,0,0,0,0,673,118,0,0,108,Brighton,Arsenal,Watford,Fulham,Liverpool,0.6,0.3,0.3,0.3,26.6
Nikola,Vlasic,MID,EVE,5000000,0,0,0,0,0,0,1507,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,4,0,0,0,Man Utd,Crystal Palace,Burnley,Tottenham,,0,0,0,0,0
Sam,Vokes,FWD,BUR,5300000,0,48,2.4,4.52830188679245E-07,9.0566037735849E-06,0,222127,0,20,0,0,0,3,0,9.1,451,-2,0,48,2,0,0,0,7,0,2,0,0,0.6,187079,0,0,0,0,907,8,0,0,130,Chelsea,Man City,Everton,Arsenal,,0,0,0,0,54.3
