FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Alexandre,Lacazette,FWD,ARS,9400000,7,153,5.1,5.42553191489362E-07,1.62765957446809E-05,0,1772122,2,22,0,0,0,13,0,16.5,7719,-1,-1,153,1,0.8,0,7.5,20,0,6,0,11,11.3,2123420,0,0,0,1,2059,183584,1,0,520,Everton,Watford,Crystal Palace,Wolverhampton,Leicester,4.7,5.1,10.9,5.4,7.6,5.5,220.1
Adam,Lallana,MID,LIV,6900000,0,23,0.71875,1.04166666666667E-07,3.33333333333333E-06,0,45632,1,3,0,0,0,0,0,3.3,166,-1,0,23,1,0.2,0,1.7,0,0,3,0,1,0.7,4022,0,0,0,0,460,98,0,0,96,Southampton,Chelsea,Cardiff City,Huddersfield,Newcastle,0.4,0.4,0.4,0.4,0.4,0.4,33.8
Erik,Lamela,MID,TOT,5900000,0,58,1.8125,3.07203389830508E-07,9.83050847457627E-06,0,193436,2,10,0,0,0,4,0,9.8,693,-6,0,58,6,0,0,0,4,0,4,0,2,0.4,196703,0,0,0,0,889,60,0,0,201,Huddersfield,Man City,Brighton,West Ham,Bournemouth,0,1.5,2.4,1.2,1,1.1,98.8
Manuel,Lanzini,MID,WHU,6400000,2,12,0.375,5.859375E-08,1.875E-06,0,13826,1,8,0,0,0,0,0,1.9,2282,-1,0,12,1,0.4,0,2.7,0,0,1,0,1,0.2,24987,0,0,0,0,386,516,0,0,60,Chelsea,Man Utd,Leicester,Tottenham,Southampton,0.2,0.2,0.2,0.2,0.2,0.2,17.2
Aymeric,Laporte,DEF,MCI,6000000,18,131,4.5,7.5E-07,2.18333333333333E-05,0,1387704,3,19,0,0,0,2,0,21.8,28910,5,-1,131,-5,1,0,6,7,0,14,0,2,9.3,1783788,0,0,0,2,2516,24895,1,0,596,Crystal Palace,Tottenham,Man Utd,Burnley,Leicester,0,5.1,10.5,4.1,5.3,4.7,101.6
Jamaal,Lascelles,DEF,NEW,4700000,1,77,2.9,6.17021276595745E-07,1.63829787234043E-05,0,399259,4,31,0,0,0,0,0,16.4,1655,-3,0,77,3,0,0,0,7,0,8,0,1,3.4,158392,0,0,0,1,2295,6121,0,0,450,Crystal Palace,Leicester,Southampton,Brighton,Liverpool,2.7,2.7,3,2.4,3.1,2.5,67.3
Maxime,Le Marchand,DEF,FUL,4200000,0,20,1,2.38095238095238E-07,4.76190476190476E-06,0,19062,3,48,0,0,0,0,0,4.8,80,-3,0,20,3,0,0,0,1,0,0,0,1,0.1,8376,0,0,0,0,1800,13,0,0,311,Everton,Bournemouth,Cardiff City,Wolverhampton,Newcastle,0,0.8,0.5,0.8,0.5,0.5,68.2
Florian,Lejeune,DEF,NEW,4400000,1,29,0.90625,2.05965909090909E-07,6.59090909090909E-06,0,5332,0,13,0,0,0,0,0,6.6,316,-1,0,29,1,0.2,0,1,0,0,3,0,0,0.2,15466,0,0,0,0,990,632,0,0,184,Crystal Palace,Leicester,Southampton,Brighton,Liverpool,0.5,0.5,0.5,0.5,0.5,0.5,30.8
Mario,Lemina,MID,SOU,4700000,0,40,2.2,4.68085106382979E-07,8.51063829787234E-06,0,29834,5,32,0,0,0,0,0,8.5,39,-3,0,40,3,0,0,0,1,0,4,0,2,0.2,22198,0,0,0,0,1477,13,0,0,223,Liverpool,Wolverhampton,Newcastle,Watford,Bournemouth,0,0,0,0,0,2.1,60
Aaron,Lennon,MID,BUR,4900000,0,41,1.28125,2.61479591836735E-07,8.36734693877551E-06,0,139984,1,22,0,0,0,1,0,8.4,104,-1,0,41,1,0,0,0,2,0,3,0,1,0.3,131368,0,0,0,1,1214,57,0,0,133,Bournemouth,Cardiff City,Chelsea,Man City,Everton,0,0,0,0,0,0.8,38
Bernd,Leno,GLK,ARS,4800000,6,84,3.4,7.08333333333333E-07,1.75E-05,0,200144,0,30,0,78,0,0,0,17.5,2631,-2,0,84,2,1.6,0,7.5,5,0,5,0,0,3.2,232599,0,0,0,1,2205,37055,0,0,445,Everton,Watford,Crystal Palace,Wolverhampton,Leicester,3.6,2.7,6.7,2.9,4.5,2.2,59.1
Jefferson,Lerma,MID,BOU,4500000,2,51,2.1,4.66666666666667E-07,1.13333333333333E-05,0,49755,11,37,0,0,0,1,0,11.3,288,0,0,51,0,0.4,0,2,3,0,7,0,1,0.3,46389,1,0,0,0,1985,490,0,0,289,Burnley,Brighton,Fulham,Southampton,Tottenham,2.1,1.1,2.2,1.2,1.4,1.3,70.6
,Lewis Cook,MID,BOU,4600000,0,22,1.7,3.69565217391304E-07,4.78260869565217E-06,0,20147,2,10,0,0,0,0,0,4.8,24,-4,0,22,4,0,0,0,0,0,3,0,0,0.1,7013,0,0,0,0,719,9,0,0,91,Burnley,Brighton,Fulham,Southampton,Tottenham,0,0,0,0,0,0,16.5
Stephan,Lichtsteiner,DEF,ARS,4500000,0,11,0.354838709677419,7.88530465949821E-08,2.44444444444444E-06,0,117975,2,16,0,0,0,0,0,2.4,281,-5,0,11,5,0,0,0,0,0,0,0,0,0.8,28047,0,0,0,0,769,165,0,0,68,Everton,Watford,Crystal Palace,Wolverhampton,Leicester,0.2,0.2,0.4,0.2,0.2,0.2,16.3
Anders,Lindegaard,GLK,BUR,4300000,0,0,0,0,0,0,5194,0,0,0,0,0,0,0,0,25,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1119,0,0,0,0,0,78,0,0,0,Bournemouth,Cardiff City,Chelsea,Man City,Everton,0,0,0,0,0,0,0
Victor,Lindelof,DEF,MUN,5100000,1,80,3.1,6.07843137254902E-07,1.56862745098039E-05,0,304850,1,32,0,0,0,1,0,15.7,62062,1,0,80,-1,0.1,0,0.7,9,0,6,0,1,6.1,595822,1,0,0,1,2248,1337,0,0,464,West Ham,Everton,Man City,Chelsea,Huddersfield,0,3.2,6.6,4,3.6,4,64.4
Jesse,Lingard,MID,MUN,6700000,3,73,3,4.47761194029851E-07,1.08955223880597E-05,0,794203,2,21,0,0,0,4,0,10.9,6624,-3,0,73,3,0.1,0,1,5,0,3,0,3,2.8,636815,0,0,0,1,1395,869,0,0,244,West Ham,Everton,Man City,Chelsea,Huddersfield,0,2.7,4,2.2,3.2,2.8,91.4
Fernando,Llorente,FWD,TOT,5200000,1,30,2,3.84615384615385E-07,5.76923076923077E-06,0,220880,2,5,0,0,0,1,0,5.8,3630,-8,0,30,8,0.1,0,0.7,3,0,0,0,3,0.7,230813,1,0,0,1,393,266,0,0,73,Huddersfield,Man City,Brighton,West Ham,Bournemouth,0,1.7,3.1,1.8,1.4,1.5,42.6
Hugo,Lloris,GLK,TOT,5400000,7,123,4.4,8.14814814814815E-07,2.27777777777778E-05,0,483539,0,29,0,80,0,0,0,22.8,9440,-1,0,123,1,0.5,0,2.7,10,0,10,0,0,5.1,305794,0,0,2,2,2520,3005,0,0,581,Huddersfield,Man City,Brighton,West Ham,Bournemouth,0,5.8,10.3,5.3,3.7,6.1,70.6
Jurgen,Locadia,FWD,BHA,5300000,1,47,2,3.77358490566038E-07,8.86792452830189E-06,0,60465,1,14,0,0,0,2,0,8.9,1270,-2,0,47,2,0.1,0,0.7,6,0,3,0,0,0.3,67182,0,0,0,1,1022,230,0,0,140,Bournemouth,Cardiff City,Wolverhampton,Tottenham,Newcastle,0,4.2,2.2,1.8,1,1.6,65.5
Ruben,Loftus-Cheek,MID,CHE,5200000,19,56,1.75,3.36538461538462E-07,1.07692307692308E-05,0,75520,0,5,0,0,0,5,0,10.8,890,-3,0,56,3,1,0,5.3,5,0,2,0,1,0.6,45187,0,0,0,2,563,9509,0,0,191,West Ham,Liverpool,Burnley,Man Utd,Watford,0,0.9,1.5,0.9,1.2,1,66.2
Kevin,Long,DEF,BUR,4100000,0,16,0.5,1.21951219512195E-07,3.90243902439024E-06,0,42007,0,9,0,0,0,0,0,3.9,198,-4,0,16,4,0,0,0,0,0,1,0,1,0.3,12744,0,0,0,0,513,130,0,0,101,Bournemouth,Cardiff City,Chelsea,Man City,Everton,0.2,0.3,0.2,0.2,0.2,0.2,16.8
Shane,Long,FWD,SOU,4600000,0,38,1.2258064516129,2.66479663394109E-07,8.26086956521739E-06,0,281475,2,16,0,0,0,1,0,8.3,6067,-4,0,38,4,0.1,0,0.5,3,0,1,0,2,1.8,278268,0,0,0,1,857,605,0,0,94,Liverpool,Wolverhampton,Newcastle,Watford,Bournemouth,0,0.7,1.2,1,0.6,0.8,51
Sean,Longstaff,MID,NEW,4500000,0,26,2.9,6.44444444444444E-07,5.77777777777778E-06,0,14418,2,9,0,0,0,1,0,5.8,1074,0,0,26,0,0,0,0,1,0,3,0,1,0.1,18638,0,0,0,0,686,13,0,0,117,Crystal Palace,Leicester,Southampton,Brighton,Liverpool,0,0,0,0,0,0,30.9
Ademola,Lookman,MID,EVE,5000000,0,26,0.8125,1.625E-07,5.2E-06,0,19546,0,7,0,0,0,0,0,5.2,141,-5,0,26,5,0.1,0,0.3,0,0,1,0,2,0.1,10845,0,0,0,0,534,18,0,0,99,Arsenal,Fulham,Man Utd,Crystal Palace,Burnley,0.4,0.4,0.4,0.4,0.4,0.4,41.8
Jonas,Lossl,GLK,HUD,4400000,0,88,3.1,7.04545454545455E-07,2E-05,0,128865,0,46,0,76,0,0,0,20,2627,-1,0,88,1,0.1,0,0.3,6,0,5,0,0,1.8,126859,0,0,1,1,2507,1493,0,0,483,Leicester,Tottenham,Watford,Liverpool,Man Utd,3,3.1,3.2,2.9,2.9,2.9,69.4
Dejan,Lovren,DEF,LIV,4900000,1,55,1.71875,3.50765306122449E-07,1.12244897959184E-05,0,499041,1,5,0,0,0,1,0,11.2,388,-1,0,55,1,0.1,0,0.3,9,0,5,0,1,1.5,222722,0,0,0,2,811,238,0,0,210,Southampton,Chelsea,Cardiff City,Huddersfield,Newcastle,1.1,1.8,1.4,1.6,0.9,1.5,29.2
Chris,Lowe,DEF,HUD,4400000,2,44,1.8,4.09090909090909E-07,1E-05,0,14893,1,44,0,0,0,0,0,10,70,-1,0,44,1,0.5,0,2,6,0,1,0,3,0.1,9754,0,0,0,0,1748,76,0,0,271,Leicester,Tottenham,Watford,Liverpool,Man Utd,1.3,1.3,1.4,1.2,1.2,1.2,74.1
Matthew,Lowton,DEF,BUR,4600000,0,22,0.6875,1.4945652173913E-07,4.78260869565217E-06,0,48936,5,32,0,0,0,0,0,4.8,58,-4,0,22,4,0,0,0,0,0,3,0,0,0.2,11346,0,0,0,0,1208,42,0,0,193,Bournemouth,Cardiff City,Chelsea,Man City,Everton,0.3,0.5,0.3,0.3,0.3,0.3,35.8
,Lucas,FWD,WHU,6200000,1,24,0.75,1.20967741935484E-07,3.87096774193548E-06,0,50444,0,12,0,0,0,2,0,3.9,80,-3,0,24,3,0.1,0,0.7,3,0,0,0,0,0.1,41095,0,0,0,1,436,74,0,0,94,Chelsea,Man Utd,Leicester,Tottenham,Southampton,0.4,0.4,0.4,0.4,0.4,0.4,29.4
,Lucas Moura,MID,TOT,6700000,7,98,3.8,5.67164179104478E-07,1.46268656716418E-05,0,1884548,3,14,0,0,0,7,0,14.6,2616,-3,0,98,3,0.5,0,3.3,5,0,11,0,2,5.2,1950547,0,0,0,1,1611,3517,0,0,248,Huddersfield,Man City,Brighton,West Ham,Bournemouth,0,4.5,6.8,3.9,3.4,3.5,119.1
Romelu,Lukaku,FWD,MUN,10800000,2,108,3.9,3.61111111111111E-07,1E-05,0,865225,4,32,0,0,0,12,0,10,18913,-2,0,108,2,0.1,0,1.3,14,0,4,0,1,4.2,633347,0,0,0,3,1854,1893,0,0,350,West Ham,Everton,Man City,Chelsea,Huddersfield,0,4.7,7.7,4.1,4.5,4.7,183.7
James,Maddison,MID,LEI,6800000,3,115,3.8,5.58823529411765E-07,1.69117647058824E-05,0,1485946,3,39,0,0,0,6,0,16.9,8104,3,0,115,-3,0.9,1,6,12,0,6,0,6,8.2,1869475,0,0,0,1,2309,108981,0,1,533,Huddersfield,Newcastle,West Ham,Arsenal,Man City,4.5,4.3,3.5,4.1,2.5,3.2,258.8
Gary,Madine,FWD,CAR,4400000,0,5,1,2.27272727272727E-07,1.13636363636364E-06,0,132244,0,3,0,0,0,0,0,1.1,834,-1,0,5,1,0,0,0,0,0,0,0,0,0.9,98587,0,0,0,0,32,568,0,0,13,Burnley,Brighton,Liverpool,Fulham,Crystal Palace,0,0,0,0,0,0,1
Harry,Maguire,DEF,LEI,5400000,0,74,2.8,5.18518518518518E-07,1.37037037037037E-05,0,892342,5,37,0,0,0,3,0,13.7,2771,-1,0,74,1,0,0,0,8,0,4,0,1,8.6,458668,0,0,0,2,2146,5919,0,1,433,Huddersfield,Newcastle,West Ham,Arsenal,Man City,3.1,2.3,2.5,2.3,2.3,3.5,117.9
Riyad,Mahrez,MID,MCI,8200000,4,89,2.78125,3.39176829268293E-07,1.08536585365854E-05,0,594134,0,8,0,0,0,6,0,10.9,3083,-8,0,89,8,0.5,1,3.7,11,0,4,0,3,1.8,397348,0,0,0,2,1241,381,0,0,304,Crystal Palace,Tottenham,Man Utd,Burnley,Leicester,0,2.4,3.8,2.2,2.4,2,148.1
Ainsley,Maitland-Niles,MID,ARS,4400000,3,30,0.967741935483871,2.19941348973607E-07,6.81818181818182E-06,0,54744,1,11,0,0,0,1,0,6.8,557,-1,0,30,1,0.7,0,3,3,0,2,0,1,0.4,43902,0,0,0,0,701,2490,0,0,120,Everton,Watford,Crystal Palace,Wolverhampton,Leicester,0.5,0.5,1,0.5,0.6,0.5,36.1
Scott,Malone,DEF,HUD,4000000,0,0,0,0,0,0,181347,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,1.1,804,0,0,0,0,0,5,0,0,0,Leicester,Tottenham,Watford,Liverpool,Man Utd,0,0,0,0,0,0,0
Sadio,Mane,MID,LIV,10100000,2,188,6.3,6.23762376237624E-07,1.86138613861386E-05,0,3003373,1,18,0,0,0,17,0,18.8,8938,6,-1,188,-6,1,0,9.7,21,0,15,0,3,35.3,3944465,0,0,0,6,2536,285275,1,0,575,Southampton,Chelsea,Cardiff City,Huddersfield,Newcastle,7.5,7.3,6.8,8.7,7.8,8.5,239.6
Javier,Manquillo,DEF,NEW,4300000,0,40,1.25,2.90697674418605E-07,9.30232558139535E-06,0,27886,1,11,0,0,0,0,0,9.3,473,-2,0,40,2,0,0,0,5,0,3,0,2,0.3,32033,0,0,0,1,738,116,0,0,169,Crystal Palace,Leicester,Southampton,Brighton,Liverpool,0.7,0.7,0.8,0.6,0.8,0.6,25.9
Solomon,March,MID,BHA,4800000,2,82,2.7,5.625E-07,1.70833333333333E-05,0,161015,1,36,0,0,0,1,0,17.1,3848,-2,0,82,2,0.2,0,1,5,0,5,0,5,0.7,195352,0,0,0,1,2127,472,0,0,303,Bournemouth,Cardiff City,Wolverhampton,Tottenham,Newcastle,0,5.7,3.1,3,1.4,1.8,130.3
Adrian,Mariappa,DEF,WAT,4200000,1,52,2.4,5.71428571428571E-07,1.23809523809524E-05,0,40929,3,25,0,0,0,0,0,12.4,3137,-3,0,52,3,0.1,0,0.3,2,0,5,0,0,0.7,67499,0,0,0,0,1642,169,0,0,289,Arsenal,Huddersfield,Southampton,Wolverhampton,Chelsea,0,2,4.6,2.5,2.3,2.3,45.5
Lazar,Markovic,MID,FUL,4900000,0,1,0.0303030303030303,6.18429189857761E-09,2.04081632653061E-07,0,1014,0,1,0,0,0,0,0,0.2,67,-1,0,1,1,0,0,0,0,0,0,0,0,0,1472,0,0,0,0,45,25,0,0,3,Everton,Bournemouth,Cardiff City,Wolverhampton,Newcastle,0,0,0,0,0,0,2.3
Anthony,Martial,MID,MUN,7200000,10,113,4.9,6.80555555555556E-07,1.56944444444444E-05,0,1629674,2,19,0,0,0,10,0,15.7,9022,-3,0,113,3,0.5,0,3.7,13,0,5,0,3,3.6,1747797,0,0,0,3,1381,11454,0,0,358,West Ham,Everton,Man City,Chelsea,Huddersfield,0,5.6,8.8,4.7,6.4,5.7,165.1
Cuco,Martina,DEF,EVE,4500000,0,0,0,0,0,0,8217,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,0,0,0,0,2,0,0,0,Arsenal,Fulham,Man Utd,Crystal Palace,Burnley,0,0,0,0,0,0,0
Emiliano,Martinez,GLK,ARS,4000000,0,0,0,0,0,0,16662,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.2,21848,0,0,0,0,0,10,0,0,0,Everton,Watford,Crystal Palace,Wolverhampton,Leicester,0,0,0,0,0,0,0
Adam,Masina,DEF,WAT,4300000,0,21,0.65625,1.52616279069767E-07,4.88372093023256E-06,0,9452,4,15,0,0,0,0,0,4.9,51,-2,0,21,2,0.1,0,0.3,1,0,2,0,1,0.1,6393,0,0,0,0,714,34,0,0,133,Arsenal,Huddersfield,Southampton,Wolverhampton,Chelsea,0,0.3,0.6,0.3,0.3,0.3,25
Arthur,Masuaku,MID,WHU,4300000,0,34,1.0625,2.47093023255814E-07,7.90697674418605E-06,0,246574,2,24,0,0,0,0,0,7.9,2341,-2,0,34,2,0,0,0,0,0,2,0,1,1.5,209046,0,0,0,0,1307,127,0,0,224,Chelsea,Man Utd,Leicester,Tottenham,Southampton,0.5,0.5,0.5,0.5,0.6,0.5,49.8
Juan,Mata,MID,MUN,6100000,3,56,1.75,2.86885245901639E-07,9.18032786885246E-06,0,181299,2,12,0,0,0,2,0,9.2,584,-4,0,56,4,0.2,0,1,5,0,5,0,3,1,96156,0,0,0,2,1059,302,0,0,223,West Ham,Everton,Man City,Chelsea,Huddersfield,0,1.1,1.8,0.9,1.4,1.2,75.4
Nemanja,Matic,MID,MUN,5000000,2,54,2.2,4.4E-07,1.08E-05,0,83376,6,32,0,0,0,1,0,10.8,447,0,0,54,0,0.2,0,1,2,0,6,0,0,0.7,63209,0,0,0,0,2205,348,0,1,334,West Ham,Everton,Man City,Chelsea,Huddersfield,0,1.6,2.4,1.3,2,1.7,84.3
Joel,Matip,DEF,LIV,4900000,2,62,3.4,6.93877551020408E-07,1.26530612244898E-05,0,51532,3,11,0,0,0,1,0,12.7,1935,-1,0,62,1,0.3,0,1.7,6,0,6,0,0,1.1,103972,0,0,0,1,1175,3848,0,0,293,Southampton,Chelsea,Cardiff City,Huddersfield,Newcastle,3.2,4.7,3.9,4.3,2.7,4.1,43.9
Konstantinos,Mavropanos,DEF,ARS,4700000,0,1,0.032258064516129,6.86341798215511E-09,2.12765957446809E-07,0,10583,0,0,0,0,0,0,0,0.2,83,-3,0,1,3,0,0,0,0,0,0,0,0,0.1,2196,0,0,0,0,11,15,0,0,4,Everton,Watford,Crystal Palace,Wolverhampton,Leicester,0,0,0,0,0,0,0.4
Alfie,Mawson,DEF,FUL,4800000,0,18,0.545454545454545,1.13636363636364E-07,3.75E-06,0,15307,2,22,0,0,0,0,0,3.8,25,-2,0,18,2,0,0,0,2,0,1,0,0,0.1,4011,0,0,0,0,1035,4,0,0,155,Everton,Bournemouth,Cardiff City,Wolverhampton,Newcastle,0,0.3,0.3,0.3,0.3,0.3,28.6
Chancel,Mbemba,DEF,NEW,4000000,0,0,0,0,0,0,8753,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1188,0,0,0,0,0,3,0,0,0,Crystal Palace,Leicester,Southampton,Brighton,Liverpool,0,0,0,0,0,0,0
Isaac,Mbenza,MID,HUD,5900000,0,24,0.75,1.27118644067797E-07,4.06779661016949E-06,0,1738,1,13,0,0,0,0,0,4.1,4,-1,0,24,1,0,0,0,0,0,0,0,1,0,907,0,0,0,0,586,7,0,0,82,Leicester,Tottenham,Watford,Liverpool,Man Utd,0,0.4,0.4,0.4,0.4,0.4,25.9
James,McArthur,MID,CRY,4800000,3,95,3,6.25E-07,1.97916666666667E-05,0,285504,6,40,0,0,0,2,0,19.8,6974,-2,0,95,2,0.4,0,1.7,5,0,9,0,5,3.1,373651,0,0,0,1,2523,5231,0,0,390,Newcastle,Man City,Arsenal,Everton,Cardiff City,3,1.8,2.1,2.3,2.4,3.1,130.7
Alex,McCarthy,GLK,SOU,4300000,0,73,2.9,6.74418604651163E-07,1.69767441860465E-05,0,248445,1,44,0,78,0,0,0,17,2862,-2,1,73,2,0,0,0,6,0,4,0,0,2.2,266337,0,0,0,1,2250,861,-1,0,414,Liverpool,Wolverhampton,Newcastle,Watford,Bournemouth,3,3.3,4.5,2.8,2.5,3.4,58.6
James,McCarthy,MID,EVE,4400000,0,0,0,0,0,0,3245,0,0,0,0,0,0,0,0,55,-1,0,0,1,0,0,0,0,0,0,0,0,0,3245,0,0,0,0,0,44,0,0,0,Arsenal,Fulham,Man Utd,Crystal Palace,Burnley,0,0,0,0,0,0,0
Kevin,McDonald,MID,FUL,4200000,2,17,0.515151515151515,1.22655122655123E-07,4.04761904761905E-06,0,32604,4,27,0,0,0,0,0,4,567,-3,0,17,3,0.2,0,1,0,0,0,0,0,0.2,22760,0,0,0,0,837,257,0,1,123,Everton,Bournemouth,Cardiff City,Wolverhampton,Newcastle,0,0.3,0.3,0.3,0.3,0.3,18.7
Dwight,McNeil,MID,BUR,4400000,9,58,1.8125,4.11931818181818E-07,1.31818181818182E-05,0,23106,2,19,0,0,0,3,0,13.2,1703,-1,0,58,1,1.4,0,6.3,4,0,4,0,3,1,76777,0,0,0,0,1146,20248,0,0,234,Bournemouth,Cardiff City,Chelsea,Man City,Everton,0.9,1.4,0.9,0.9,0.9,1.4,88.7
Sam,McQueen,DEF,SOU,4000000,0,0,0,0,0,0,51914,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0.5,5495,0,0,0,0,0,3,0,0,0,Liverpool,Wolverhampton,Newcastle,Watford,Bournemouth,0,0,0,0,0,0,0
Scott,McTominay,MID,MUN,4200000,9,26,0.8125,1.93452380952381E-07,6.19047619047619E-06,0,102551,0,13,0,0,0,1,0,6.2,2420,-3,0,26,3,0.7,0,3,2,0,1,0,0,0.9,102106,0,0,0,0,628,2453,0,0,107,West Ham,Everton,Man City,Chelsea,Huddersfield,0,0.4,0.8,0.4,0.4,0.4,22.7
Zech,Medley,DEF,ARS,4000000,0,0,0,0,0,0,4607,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6282,0,0,0,0,0,99,0,0,0,Everton,Watford,Crystal Palace,Wolverhampton,Leicester,0,0,0,0,0,0,0
Ben,Mee,DEF,BUR,4600000,7,71,2.2,4.78260869565217E-07,1.54347826086957E-05,0,270239,8,59,0,0,0,0,0,15.4,594,-4,0,71,4,0.6,0,2.7,5,0,7,0,2,1.7,107022,1,0,0,0,2880,1246,0,0,493,Bournemouth,Cardiff City,Chelsea,Man City,Everton,1.1,2.7,1.9,1.9,2.1,1.8,102.9
Nathaniel,Mendez-Laing,MID,CAR,4800000,2,27,0.84375,1.7578125E-07,5.625E-06,0,4585,0,11,0,0,0,1,0,5.6,33,-2,0,27,2,0.1,0,0.7,1,0,2,0,0,0,2057,0,0,0,0,533,18,0,0,105,Burnley,Brighton,Liverpool,Fulham,Crystal Palace,0,0.8,0.4,0.4,0.4,0.4,37.2
Benjamin,Mendy,DEF,MCI,6100000,0,57,1.78125,2.92008196721312E-07,9.34426229508197E-06,0,2395352,1,5,0,0,0,0,0,9.3,1590,1,0,57,-1,0,0,0,6,0,4,0,6,5.9,1916347,0,0,0,2,810,327,0,0,250,Crystal Palace,Tottenham,Man Utd,Burnley,Leicester,0,1.2,2.5,0.9,1.3,1.1,50.6
Nampalys,Mendy,MID,LEI,4400000,1,55,2,4.54545454545455E-07,1.25E-05,0,126444,5,29,0,0,0,0,0,12.5,1020,-1,0,55,1,0.2,0,1,0,0,7,0,1,0.9,154275,0,0,0,0,2055,580,0,0,280,Huddersfield,Newcastle,West Ham,Arsenal,Man City,1.8,1.6,1.2,1.5,1,1.1,38.9
Chris,Mepham,DEF,BOU,4500000,1,14,0.4375,9.72222222222222E-08,3.11111111111111E-06,0,1271,0,11,0,0,0,0,0,3.1,211,0,0,14,0,0.6,0,2.7,0,0,1,0,0,0.1,5340,0,0,0,0,551,761,0,0,90,Burnley,Brighton,Fulham,Southampton,Tottenham,0.2,0.2,0.2,0.2,0.2,0.2,12.8
Mikel,Merino,MID,NEW,5000000,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,Crystal Palace,Leicester,Southampton,Brighton,Liverpool,0,0,0,0,0,0,0
Max,Meyer,MID,CRY,5500000,1,51,1.59375,2.89772727272727E-07,9.27272727272727E-06,0,43589,3,17,0,0,0,1,0,9.3,91,-5,0,51,5,0.1,0,0.7,0,0,5,0,3,0.2,9432,0,0,0,0,1140,74,0,0,188,Newcastle,Man City,Arsenal,Everton,Cardiff City,1.1,0.8,0.8,0.8,0.8,1.2,85.7
Simon,Mignolet,GLK,LIV,4700000,0,0,0,0,0,0,6279,0,0,0,0,0,0,0,0,39,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1736,0,0,0,0,0,15,0,0,0,Southampton,Chelsea,Cardiff City,Huddersfield,Newcastle,0,0,0,0,0,0,0
Luka,Milivojevic,MID,CRY,6400000,11,138,4.3,6.71875E-07,2.15625E-05,0,680749,8,43,0,0,0,10,0,21.9,8419,-1,-1,138,1,1.1,1,7,21,0,10,0,1,9.6,760540,0,0,0,3,2880,68513,1,0,605,Newcastle,Man City,Arsenal,Everton,Cardiff City,5,3.2,3.8,4.1,4.2,5.2,201.5
James,Milner,MID,LIV,5600000,2,93,3.6,6.42857142857143E-07,1.66071428571429E-05,0,646622,3,13,0,0,0,4,0,16.6,1445,1,0,93,-1,0.5,0,3,12,0,9,0,5,2.5,676979,0,0,0,1,1686,3266,0,1,416,Southampton,Chelsea,Cardiff City,Huddersfield,Newcastle,3.3,3.2,2.9,4.4,3.5,3.9,156.5
Yerry,Mina,DEF,EVE,5400000,0,35,1.09375,2.02546296296296E-07,6.48148148148148E-06,0,141350,3,11,0,0,0,1,0,6.5,533,-1,0,35,1,0.4,0,2,2,0,3,0,0,0.5,52605,0,0,0,0,801,22,0,0,166,Arsenal,Fulham,Man Utd,Crystal Palace,Burnley,0,0,0,0,0,0.5,28.1
Tyrone,Mings,DEF,BOU,4200000,0,5,1,2.38095238095238E-07,1.19047619047619E-06,0,9260,0,4,0,0,0,0,0,1.2,31,-3,0,5,3,0,0,0,0,0,0,0,0,0.1,2389,0,0,0,0,141,3,0,0,41,Burnley,Brighton,Fulham,Southampton,Tottenham,0,0,0,0,0,0,6.8
Rafa,Mir,FWD,WOL,4500000,0,0,0,0,0,0,5858,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2205,0,0,0,0,0,12,0,0,0,Southampton,Brighton,Arsenal,Watford,Fulham,0,0,0,0,0,0,0
