FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Jeff,Hendrick,MID,BUR,5500000,0,15,2.14285714285714,3.8961038961039E-07,2.72727272727273E-06,0,8474,0,10,0,0,0,1,0,2.7,901,0,0,15,0,0.1,0,0.7,0,0,1,0,0,0.2,6424,0,0,0,0,369,156,0,0,52,Huddersfield,Man City,Chelsea,West Ham,Leicester,1.9,1.1,1.1,1.3,1.2,1.9,2.7,1.4,2.1,1.5,1.2,1.7,1.5,2.2,1.9,1.3,1.6,2,1.3,1.2,2.2,1.7,1.1,1.5,1.9,1.1,1.8,1.1,1.1,1.1,1.6,22.3
Wayne,Hennessey,GLK,CRY,4600000,2,37,5.3,1.15217391304348E-06,8.04347826086956E-06,0,85186,0,8,0,26,0,0,0,8,10513,1,0,37,-1,1.2,0,5.3,3,0,3,0,0,8,408933,0,0,1,0,630,39991,0,0,165,Wolverhampton,Everton,Arsenal,Chelsea,Tottenham,6,7.4,3.8,7.9,4.3,8,4.5,7.3,7.3,4.5,6.7,5.5,5.3,7.4,4.7,6.9,7.3,4.4,4.8,6.8,4.7,7.1,6.4,8,4.9,7.9,4.1,6,6.1,7.8,5.4,22
Ander,Herrera,MID,MUN,5000000,0,1,0.142857142857143,2.85714285714286E-08,2E-07,0,7599,1,2,0,0,0,0,0,0.2,372,0,0,1,0,0,0,0,0,0,0,0,0,0.1,2212,0,0,0,0,68,81,0,0,3,Newcastle,Chelsea,Everton,Bournemouth,Man City,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.6
Wesley,Hoedt,DEF,SOU,4400000,1,14,2,4.54545454545455E-07,3.18181818181818E-06,0,13947,1,11,0,0,0,0,0,3.1,1079,-1,1,14,1,0.1,0,0.3,0,0,2,0,0,0.3,8196,1,0,0,0,630,114,-1,0,101,Chelsea,Bournemouth,Newcastle,Man City,Watford,1.9,1,1.4,1.1,1.6,1,1.6,1.6,2.1,1.3,2,1.7,1.4,1.7,1.1,2.1,1.1,1.2,2.5,1,1.5,1.8,1.5,1,1.4,1.9,2.1,1.6,1.9,1.3,1.9,16
Jonathan,Hogg,MID,HUD,4400000,2,4,1.3,2.95454545454545E-07,9.09090909090909E-07,0,10011,0,5,0,0,0,0,0,0.9,289,-1,0,4,1,0.2,0,0.7,0,0,1,0,0,0.2,2572,0,0,0,0,242,335,0,1,32,Burnley,Liverpool,Watford,Fulham,West Ham,0.7,0.6,0.6,0.7,0.6,0.6,0.8,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.6,0.6,0.6,0.6,1.1,0.7,0.6,0.9,0.6,1.5,0.6,0.7,0.7,0.6,0.6,0.8,3.5
David Junior,Hoilett,MID,CAR,5200000,0,10,2,3.84615384615385E-07,1.92307692307692E-06,0,16443,1,13,0,0,0,0,0,1.9,721,-3,0,10,3,0.3,0,1.3,0,0,1,0,0,0.1,1192,0,0,0,0,426,53,0,0,30,Tottenham,Fulham,Liverpool,Leicester,Brighton,0,1.7,1,1.4,2,1,1.7,1.1,1.8,1.1,1.2,2.5,1,1.1,1.8,2,1.1,2.1,1.5,1.7,1.6,1.1,1.4,1.1,1,1,1.3,1.3,1.2,1.5,1.4,11.4
Pierre-Emile,H?jbjerg,MID,SOU,4500000,2,22,4.4,9.77777777777778E-07,4.88888888888889E-06,0,71684,0,9,0,0,0,2,0,4.9,14831,0,0,22,0,1,0,4.7,4,0,1,0,0,5.1,312798,0,0,0,1,436,57831,0,1,111,Chelsea,Bournemouth,Newcastle,Man City,Watford,3.7,3.6,5.6,3,5.6,4.2,4.4,4.4,4.6,4.9,5.9,4.8,3.6,3.3,3.8,5.2,5.1,4.4,5.4,3.8,5.6,4.7,4,4,4,4.6,5.6,5.9,6.3,4,5.7,30.8
Rob,Holding,DEF,ARS,4400000,9,10,1.42857142857143,3.24675324675325E-07,2.27272727272727E-06,0,17815,0,0,0,0,0,0,0,2.3,800,-1,0,10,1,0.7,0,3.3,3,0,1,0,0,0.6,7027,0,0,0,0,141,3831,0,0,40,Fulham,Leicester,Crystal Palace,Liverpool,Wolverhampton,0.7,0.9,1.1,1.2,1.3,0.7,0.8,1,1.1,0.7,0.9,0.8,0.7,0.9,0.7,1.1,1.5,0.7,1.2,1,1.1,0.9,0.9,0.8,0.8,0.8,0.7,0.7,0.7,1.4,0.7,3.9
Jose,Holebas,DEF,WAT,4900000,1,36,5.1,1.04081632653061E-06,7.3469387755102E-06,0,262623,4,8,0,0,0,1,0,7.3,46394,4,0,36,-4,0.1,0,0.7,6,0,1,0,4,20.7,1194241,0,0,0,2,623,55673,0,0,156,Bournemouth,Wolverhampton,Huddersfield,Newcastle,Southampton,7.3,5.4,6.9,5.9,5.2,7.4,4.7,6.1,5.4,7.4,5.3,7.3,6.2,3.5,6.9,6.5,6.1,5.3,7.6,5.9,4.8,6.5,4.6,7,6.4,6.4,5.9,6.6,7.6,6.1,6.8,48.2
Mason,Holgate,DEF,EVE,4500000,0,5,1,2.22222222222222E-07,1.11111111111111E-06,0,9766,1,9,0,0,0,0,0,1.1,1368,0,0,5,0,0.1,0,0.3,0,0,0,0,0,0.2,13212,0,0,0,0,407,102,0,0,61,Leicester,Crystal Palace,Man Utd,Brighton,Chelsea,0.5,0.5,0.5,0.9,0.5,1,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.6,0.8,0.5,0.5,0.6,0.7,0.5,0.7,0.5,0.5,0.5,0.6,0.6,0.5,0.5,9.9
Callum,Hudson-Odoi,MID,CHE,4300000,0,0,0,0,0,0,110505,0,0,0,0,0,0,0,0,6354,-2,0,0,2,0,0,0,0,0,0,0,0,1.4,52137,0,0,0,0,0,4444,0,0,0,Southampton,Man Utd,Burnley,Crystal Palace,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Will,Hughes,MID,WAT,5000000,2,25,3.6,7.2E-07,5E-06,0,74695,1,7,0,0,0,1,0,5,7552,0,0,25,0,0.7,0,3.3,2,0,2,0,1,2.1,156376,0,0,0,0,586,24970,0,0,92,Bournemouth,Wolverhampton,Huddersfield,Newcastle,Southampton,5,2.6,4.5,4.2,3.3,3.6,2.5,2.8,2.3,4.2,2.7,2.9,4.4,2.3,5,4,2.9,2.6,4.1,3.1,1.8,3.7,1.9,4.6,3.2,4.4,3.9,4.2,4.4,2.1,3.8,39.4
Jordan,Hugill,FWD,WHU,5000000,0,0,0,0,0,0,1011,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,299,0,0,0,0,0,8,0,0,0,Brighton,Tottenham,Leicester,Burnley,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emerson,Hyndman,MID,BOU,4500000,0,0,0,0,0,0,2121,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,1,0,0,0,Watford,Southampton,Fulham,Man Utd,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordon,Ibe,MID,BOU,5100000,0,2,0.285714285714286,5.60224089635854E-08,3.92156862745098E-07,0,19813,0,2,0,0,0,0,0,0.4,657,-4,1,2,4,0,0,0,0,0,0,0,0,0.3,1524,0,0,0,0,36,130,-1,0,4,Watford,Southampton,Fulham,Man Utd,Newcastle,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.5
Vicente,Iborra,MID,LEI,4800000,1,2,0.285714285714286,5.95238095238095E-08,4.16666666666667E-07,0,2552,0,1,0,0,0,0,0,0.4,109,-2,0,2,2,0.1,0,0.3,0,0,0,0,0,0,489,0,0,0,0,15,51,0,0,8,Everton,Arsenal,West Ham,Cardiff City,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1
Kelechi,Iheanacho,FWD,LEI,5900000,2,27,3.9,6.61016949152542E-07,4.57627118644068E-06,0,60807,0,5,0,0,0,1,0,4.6,8388,-1,0,27,1,1,0,6,3,0,1,0,3,1.5,71893,0,0,0,1,388,8213,0,0,91,Everton,Arsenal,West Ham,Cardiff City,Burnley,5.3,3.8,5.2,3.9,4.4,4.4,4.9,4.7,3.5,4.6,3.3,3.5,4.6,3.9,4.8,2.7,2.6,4.3,3.8,2.9,5.8,3.5,5.7,3.8,5.8,4.9,4.3,4.6,4.7,2.9,3.7,26.3
Tom,Ince,MID,HUD,5000000,0,0,0,0,0,0,620,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,2,0,0,0,Burnley,Liverpool,Watford,Fulham,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danny,Ings,FWD,SOU,5700000,2,27,4.5,7.89473684210526E-07,4.73684210526316E-06,0,299420,0,6,0,0,0,3,0,4.7,40226,2,0,27,-2,0.5,0,3,4,0,1,0,0,6.2,516278,0,0,0,0,442,8964,0,0,103,Chelsea,Bournemouth,Newcastle,Man City,Watford,4.6,4.4,5.2,3.7,5.9,5.4,5.3,4.7,4.8,5.7,6,6.3,4.4,4.1,4.6,6.4,3.7,4.7,5.6,4.7,6.6,5.7,4.4,4.3,5.1,5.2,5,5.6,6.8,5.6,5.7,56.8
Alex,Iwobi,MID,ARS,5500000,4,16,2.28571428571429,4.15584415584416E-07,2.90909090909091E-06,0,91402,0,3,0,0,0,1,0,2.9,3632,0,0,16,0,0.3,0,1.7,0,0,0,0,2,1.1,89651,0,0,0,0,167,4887,0,0,58,Fulham,Leicester,Crystal Palace,Liverpool,Wolverhampton,1.4,1.8,2.9,1.7,2.2,1.2,1.4,1.7,2.2,1.7,1.9,1.4,1.1,2.2,1.4,1.3,2.1,1.1,2.3,2.3,2.6,1.5,1.6,1.4,2.2,1.2,1.4,1.9,1.3,2.5,1.5,17
,Izquierdo,MID,BHA,5900000,1,1,0.142857142857143,2.42130750605327E-08,1.69491525423729E-07,0,7498,0,0,0,0,0,0,0,0.2,119,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,0.1,470,0,0,0,0,7,230,0,0,3,West Ham,Newcastle,Wolverhampton,Everton,Cardiff City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
Jaroslaw,Jach,DEF,CRY,4000000,0,0,0,0,0,0,1901,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,17,0,0,0,Wolverhampton,Everton,Arsenal,Chelsea,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phil,Jagielka,DEF,EVE,4300000,0,-3,-0.428571428571429,-9.96677740863787E-08,-6.97674418604651E-07,0,74484,0,2,0,0,0,0,0,-0.7,1387,-2,0,-3,2,0,0,0,0,0,0,0,0,0.6,2537,0,0,0,0,39,76,0,1,-5,Leicester,Crystal Palace,Man Utd,Brighton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alireza,Jahanbakhsh,MID,BHA,6800000,1,6,0.857142857142857,1.26050420168067E-07,8.82352941176471E-07,0,39130,0,1,0,0,0,0,0,0.9,1126,-2,0,6,2,0.1,0,1,0,0,0,0,0,0.8,1233,0,0,0,0,97,81,0,0,14,West Ham,Newcastle,Wolverhampton,Everton,Cardiff City,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.5,0.6,0.5,0.5,0.4,0.6,0.4,0.5,0.4,0.4,5.8
Eldin,Jakupovic,GLK,LEI,4400000,0,0,0,0,0,0,2262,0,0,0,0,0,0,0,0,131,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,356,0,0,0,0,0,26,0,0,0,Everton,Arsenal,West Ham,Cardiff City,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matty,James,MID,LEI,4400000,0,0,0,0,0,0,1111,0,0,0,0,0,0,0,0,71,-1,0,0,1,0,0,0,0,0,0,0,0,0,550,0,0,0,0,0,57,0,0,0,Everton,Arsenal,West Ham,Cardiff City,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daryl,Janmaat,DEF,WAT,5000000,0,20,3.3,6.6E-07,4E-06,0,26590,2,6,0,0,0,0,0,4,5956,0,0,20,0,0.2,0,1,4,0,1,0,1,0.4,16069,0,0,0,0,521,49,0,0,105,Bournemouth,Wolverhampton,Huddersfield,Newcastle,Southampton,0,0,0,0,2.7,4.2,2.4,3.2,2.8,4.8,2.7,4.2,3.3,1.6,3.8,3.5,3.2,2.7,4.5,3.8,2.4,3.5,2.3,3.9,3.5,3.5,3.1,3.8,4.4,3.3,3.7,25.1
,Jazz Richards,DEF,CAR,3900000,0,0,0,0,0,0,22562,0,4,0,0,0,0,0,0,1438,-1,0,0,1,0,0,0,0,0,0,0,0,0.8,11037,0,0,0,0,84,1334,0,0,7,Tottenham,Fulham,Liverpool,Leicester,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2
,Jesus,FWD,MCI,10200000,1,12,2,1.96078431372549E-07,1.17647058823529E-06,0,115961,0,2,0,0,0,1,0,1.2,6850,-3,1,12,3,0.1,0,0.7,1,0,0,0,0,1.5,43295,0,0,0,0,246,506,-1,0,44,Liverpool,Burnley,Tottenham,Southampton,Man Utd,1,1.5,1.4,1.8,1.5,1.8,2.4,1.2,1.1,2,1,1.3,1.5,1.4,1.4,1.9,1.8,1.7,1.2,1.4,2,1.2,1.8,1.8,2,1.6,1.8,1.1,1.4,1.6,1.7,43.9
Raul,Jimenez,FWD,WOL,5600000,5,30,4.3,7.67857142857143E-07,5.35714285714286E-06,0,208967,0,6,0,0,0,2,0,5.4,18854,1,0,30,-1,1.1,0,6,2,0,3,0,2,6.8,378182,0,0,0,0,611,63224,0,0,93,Crystal Palace,Watford,Brighton,Tottenham,Arsenal,4.9,5.8,4.5,4.3,4,5.6,4.1,4.5,4.9,6.4,5.1,4.8,4.1,3.7,3.1,5.5,6.1,4.1,5.1,3.7,5.3,5.5,3.5,5.6,4,5.2,4.2,6.4,3.7,6.4,2.8,60.9
Stefan,Johansen,MID,FUL,5200000,0,6,0.857142857142857,1.64835164835165E-07,1.15384615384615E-06,0,5444,1,7,0,0,0,0,0,1.1,229,-3,1,6,3,0.3,0,1.3,0,0,0,0,0,0.1,420,0,0,0,0,194,51,-1,0,29,Arsenal,Cardiff City,Bournemouth,Huddersfield,Liverpool,0.4,0.4,0.6,0.5,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.4,0.4,0.4,0.5,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,4.6
Phil,Jones,DEF,MUN,5200000,0,0,0,0,0,0,143930,0,2,0,0,0,0,0,0,1416,-3,0,0,3,0,0,0,0,0,0,0,0,0.6,1775,0,0,0,0,57,88,0,0,6,Newcastle,Chelsea,Everton,Bournemouth,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
,Jonny,DEF,WOL,4400000,12,33,4.7,1.06818181818182E-06,7.5E-06,0,26484,1,6,0,0,0,1,0,7.5,5082,-1,0,33,1,1.5,0,6.7,4,0,3,0,0,1.9,90420,0,0,0,1,609,58219,0,0,132,Crystal Palace,Watford,Brighton,Tottenham,Arsenal,6.2,6,4.7,5.7,3.4,6.4,5.5,6.7,5.3,6.5,6.7,3.6,5.4,4.8,4,5.9,6.1,4.8,5.5,3,6.1,6.9,5.6,5.2,4.4,6,4.6,7,3.7,5.7,4.2,41.2
,Jorginho,MID,CHE,5100000,2,23,3.3,6.47058823529412E-07,4.50980392156863E-06,0,468620,0,5,0,0,0,1,0,4.5,43603,1,0,23,-1,0.5,0,2.3,1,0,3,0,0,11.8,554671,0,0,0,0,630,18527,0,0,116,Southampton,Man Utd,Burnley,Crystal Palace,Everton,3.3,2.7,3,3.2,3.3,3,3.5,2.7,2.1,2.7,2.9,2.7,4.9,3.7,3.5,2.6,2.4,3.6,2,4,2.4,2.9,3.6,2.4,3.1,3,1.9,3.1,3.3,3.6,2.6,34.2
,Joselu,FWD,NEW,5000000,2,20,2.9,5.8E-07,4E-06,0,241804,1,8,0,0,0,2,0,4,29309,0,0,20,0,0.3,0,1.7,3,0,1,0,0,4.8,348892,0,0,0,0,418,14896,0,0,71,Man Utd,Brighton,Southampton,Watford,Bournemouth,3.4,3.8,3,2.8,3.6,2.8,3,2.9,2.2,3.7,3.8,2,2.6,2.3,2.4,2.5,1.8,2.8,2,2.6,2.4,3.4,3.1,2.6,2.8,1.4,2.8,2.7,3.4,2.2,3.8,34.7
Diogo,Jota,MID,WOL,6100000,2,17,2.4,3.9344262295082E-07,2.78688524590164E-06,0,261442,2,6,0,0,0,0,0,2.8,8774,-4,0,17,4,0.3,0,2,0,0,3,0,1,1.5,21209,0,0,0,0,535,974,0,0,49,Crystal Palace,Watford,Brighton,Tottenham,Arsenal,2.9,2.5,1.3,1.6,1.3,2.5,1.6,1.5,2.3,2.9,1.9,1.4,1.5,2.2,1.2,2,2,1.2,2.5,1.2,2.3,2.3,1.2,2.1,1.5,1.8,1.7,2.8,1.3,2.5,1.2,26.3
Christian,Kabasele,DEF,WAT,4500000,1,16,2.3,5.11111111111111E-07,3.55555555555556E-06,0,24551,0,8,0,0,0,0,0,3.6,1535,0,0,16,0,0.3,0,1.3,0,0,1,0,0,0.6,17019,0,0,0,0,630,1241,0,0,78,Bournemouth,Wolverhampton,Huddersfield,Newcastle,Southampton,2.4,1.6,2.5,1.8,1.5,2.5,1.3,1.8,1.5,3.1,1.5,2.5,1.9,1.2,2.2,2,1.8,1.5,2.7,2.4,1.3,2.1,1.2,2.3,2,2,1.7,2.3,2.7,1.9,2.2,32.1
Younes,Kaboul,DEF,WAT,4300000,0,0,0,0,0,0,6111,0,0,0,0,0,0,0,0,297,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,935,0,0,0,0,0,67,0,0,0,Bournemouth,Wolverhampton,Huddersfield,Newcastle,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elias,Kachunga,FWD,HUD,4900000,0,4,0.571428571428571,1.16618075801749E-07,8.16326530612245E-07,0,4135,0,2,0,0,0,0,0,0.8,347,-1,0,4,1,0.2,0,1,0,0,0,0,0,0.1,2363,0,0,0,0,153,278,0,0,1,Burnley,Liverpool,Watford,Fulham,West Ham,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,3.3
Sullay,Kaikai,MID,CRY,4400000,0,0,0,0,0,0,8366,0,0,0,0,0,0,0,0,420,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,6346,0,0,0,0,0,123,0,0,0,Wolverhampton,Everton,Arsenal,Chelsea,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aboubakar,Kamara,FWD,FUL,4400000,0,3,0.428571428571429,9.74025974025974E-08,6.81818181818182E-07,0,428690,0,4,0,0,0,0,0,0.7,33617,-1,0,3,1,0,0,0,0,0,0,0,0,8.2,297513,0,0,0,0,116,14097,0,0,14,Arsenal,Cardiff City,Bournemouth,Huddersfield,Liverpool,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,10.4
Harry,Kane,FWD,TOT,12500000,13,44,6.3,5.04E-07,3.52E-06,0,645663,2,7,0,0,0,5,0,3.5,7493,0,-1,44,0,0.6,0,8,9,0,2,0,1,32.8,735210,0,0,0,2,626,368178,1,0,161,Cardiff City,West Ham,Man City,Wolverhampton,Crystal Palace,7.9,8.7,6.2,6.7,9.4,6.5,8.5,8.1,8.4,7.6,8.2,9.4,7.1,8.6,7.3,8.4,8.4,7.2,7.9,8.4,7.7,8.1,8.6,5.2,6.6,9,7.3,7.2,8,7.8,8.7,68.5
N'Golo,Kante,MID,CHE,5000000,2,20,2.9,5.8E-07,4E-06,0,546234,2,5,0,0,0,1,0,4,48630,0,0,20,0,0.4,0,2,0,0,3,0,0,18.3,386867,0,0,0,0,630,12108,0,0,104,Southampton,Man Utd,Burnley,Crystal Palace,Everton,2.7,2.2,2.5,2.6,2.7,2.5,2.9,2.2,1.7,2.2,2.4,2.2,4.1,3.1,2.9,2.1,2,3,1.6,3.3,1.9,2.3,2.9,1.9,2.6,2.4,1.5,2.6,2.7,2.9,2.1,35.6
Loris,Karius,GLK,LIV,4900000,0,0,0,0,0,0,7304,0,0,0,0,0,0,0,0,189,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,468,0,0,0,0,0,5,0,0,0,Man City,Huddersfield,Cardiff City,Arsenal,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beram,Kayal,MID,BHA,4400000,2,4,0.571428571428571,1.2987012987013E-07,9.09090909090909E-07,0,3507,1,5,0,0,0,0,0,0.9,277,-1,0,4,1,0.2,0,1,0,0,0,0,0,0.1,2618,0,0,0,0,160,606,0,0,21,West Ham,Newcastle,Wolverhampton,Everton,Cardiff City,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,4.4
Michael,Keane,DEF,EVE,4900000,8,26,5.2,1.06122448979592E-06,5.30612244897959E-06,0,108948,0,7,0,0,0,1,0,5.3,1555,-1,0,26,1,0.6,0,3,6,0,1,0,1,1.3,37354,0,0,0,1,450,4844,0,0,108,Leicester,Crystal Palace,Man Utd,Brighton,Chelsea,4.8,5.6,6.5,7.8,6.2,7.6,4.9,6.4,6.9,4.6,6.6,5.1,5.4,6.8,7.5,5.3,6.6,7.8,4.2,6.3,6,7.6,6,7.5,5.4,6.1,4.2,6.9,7,6.7,6.2,30
Neeskens,Kebano,MID,FUL,4400000,0,0,0,0,0,0,4466,0,0,0,0,0,0,0,0,178,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1475,0,0,0,0,0,19,0,0,0,Arsenal,Cardiff City,Bournemouth,Huddersfield,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Naby,Keita,MID,LIV,7300000,1,15,2.14285714285714,2.93542074363992E-07,2.05479452054795E-06,0,221608,0,0,0,0,0,0,0,2.1,18338,-2,0,15,2,0.2,0,1.7,0,0,4,0,0,2.5,68675,0,0,0,0,375,750,0,0,49,Man City,Huddersfield,Cardiff City,Arsenal,Fulham,0,1.9,2,1.1,2.1,1.1,1.9,1.2,1.1,1.5,1.1,2.1,1.8,1.1,1.1,1.9,1.7,1.1,2.5,1.3,2.1,1.1,1.9,1.1,1.4,1.4,1.3,1.3,2.2,1.9,2.1,20.8
Martin,Kelly,DEF,CRY,3900000,0,2,0.285714285714286,7.32600732600733E-08,5.12820512820513E-07,0,186852,0,4,0,0,0,0,0,0.5,12103,-1,0,2,1,0,0,0,0,0,0,0,0,6.2,95190,0,0,0,0,180,18577,0,0,21,Wolverhampton,Everton,Arsenal,Chelsea,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5
,Kenedy,MID,NEW,4900000,2,10,1.7,3.46938775510204E-07,2.04081632653061E-06,0,93053,0,6,0,0,0,0,0,2,4572,-1,0,10,1,0.4,1,2,0,0,2,0,0,1,23804,0,0,0,0,434,1170,0,0,29,Man Utd,Brighton,Southampton,Watford,Bournemouth,1.3,1.3,1.3,1.1,1.4,1.2,0.9,0.9,1.1,1.7,1.1,0.8,1,0.8,0.8,1,0.8,1.2,1,1.1,0.9,1,1,0.9,1,1,1,1.2,1,0.8,1.1,11.4
Jonjoe,Kenny,DEF,EVE,4300000,6,11,1.57142857142857,3.65448504983389E-07,2.55813953488372E-06,0,8374,0,5,0,0,0,0,0,2.6,690,-2,0,11,2,0.9,0,3.7,0,0,1,0,1,0.2,6722,0,0,0,0,270,2264,0,0,55,Leicester,Crystal Palace,Man Utd,Brighton,Chelsea,0.8,0.8,1.1,1.7,1,1.9,0.8,1,1.2,0.8,1.1,0.8,0.8,1.1,1.4,0.8,1.2,1.6,0.8,1,1.3,1.4,0.9,1.4,0.8,0.9,0.8,1.2,1.2,1.1,1,10
