FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW4Forecast,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Wayne,Hennessey,GLK,CRY,4500000,2,13,4.3,9.55555555555556E-07,2.88888888888889E-06,0,35282,0,4,0,13,0,0,0,2.9,13155,0,0,13,0,1,0,4.3,1,0,1,0,0,3.5,120115,0,0,0,0,270,48750,0,0,65,Southampton,Huddersfield,Newcastle,Bournemouth,Wolverhampton,2.8,6.4,2.2,4.5,4.9,6.1,2.5,6.4,2.6,6.4,3.1,5.8,5.1,4.7,4.6,4,3,5.9,2.2,6,5.8,2.2,2.7,5.8,3.1,6.4,5.4,6.2,3.7,5.8,2.2,5.9,3.5,6.3,2.2,9.6
Ander,Herrera,MID,MUN,5000000,0,0,0,0,0,0,4826,1,2,0,0,0,0,0,0,936,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1439,0,0,0,0,54,738,0,0,1,Burnley,Watford,Wolverhampton,West Ham,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wesley,Hoedt,DEF,SOU,4500000,1,7,2.3,5.11111111111111E-07,1.55555555555556E-06,0,7863,1,4,0,0,0,0,0,1.6,2576,0,0,7,0,0.5,0,2.3,0,0,1,0,0,0.4,5936,0,0,0,0,270,830,0,0,41,Crystal Palace,Brighton,Liverpool,Wolverhampton,Chelsea,3,3.4,1.8,1.9,2.3,1.2,1.6,1.2,1.7,1.2,2.3,2,2.6,1.9,2.2,2,1.5,2.7,1.7,2.5,1.4,2.6,3.3,1.8,1.4,2.3,2,1.3,1.9,2,3.3,1.7,1.4,1.4,2.7,5.3
Jonathan,Hogg,MID,HUD,4500000,0,2,1,2.22222222222222E-07,4.44444444444444E-07,0,7191,0,3,0,0,0,0,0,0.4,2389,0,0,2,0,0.2,0,0.7,0,0,1,0,0,0.2,1768,0,0,0,0,152,73,0,1,19,Everton,Crystal Palace,Leicester,Tottenham,Burnley,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.8,0.5,0.5,0.6,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.8,0.5,0.5,0.5,1.1,0.7,0.5,0.5,0.5,0.5,0.5,1.6
David Junior,Hoilett,MID,CAR,5300000,0,5,2.5,4.71698113207547E-07,9.43396226415094E-07,0,12568,0,2,0,0,0,0,0,0.9,3447,-2,1,5,2,0.3,0,1.7,0,0,1,0,0,0.2,817,0,0,0,0,172,32,-1,0,17,Arsenal,Chelsea,Man City,Burnley,Tottenham,0,1.4,2,2.2,1.3,2.3,1.2,2.9,3.3,1.2,3.2,1.8,3,1.2,2,3.6,1.2,1.6,3,2.5,1.6,2.5,2.1,2,2,1.3,2.9,1.2,1.4,1.2,2,1.4,1.5,2.3,1.6,7
Pierre-Emile,H?jbjerg,MID,SOU,4400000,-1,-1,-0.333333333333333,-7.57575757575757E-08,-2.27272727272727E-07,0,8529,0,2,0,0,0,0,0,-0.2,2939,-1,1,-1,1,-0.1,0,-0.3,0,0,0,0,0,0.4,4083,0,0,0,0,76,3217,-1,1,4,Crystal Palace,Brighton,Liverpool,Wolverhampton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7
Rob,Holding,DEF,ARS,4400000,0,0,0,0,0,0,12404,0,0,0,0,0,0,0,0,3204,-1,1,0,1,0,0,0,0,0,0,0,0,0.5,2212,0,0,0,0,0,372,-1,0,0,Cardiff City,Newcastle,Everton,Watford,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jose,Holebas,DEF,WAT,4700000,9,24,8,1.70212765957447E-06,5.1063829787234E-06,0,92001,2,2,0,0,0,1,0,5.2,34525,2,-1,24,-2,1.7,0,8,4,0,1,0,2,10,453915,0,0,0,1,270,189980,1,0,75,Tottenham,Man Utd,Fulham,Arsenal,Bournemouth,10.7,10.7,8.4,10.4,9.7,8.8,11.3,10.9,10.1,10.9,8.8,10.2,9.8,11.9,9.6,10.2,10.3,8.4,12,10.4,10.7,8.5,11.6,9.5,10.4,12,8.7,11.2,10.6,9.7,10.9,10,12,11.3,11.7,23
Mason,Holgate,DEF,EVE,4500000,1,3,1,2.22222222222222E-07,6.66666666666667E-07,0,3088,0,5,0,0,0,0,0,0.7,1615,0,0,3,0,0.2,0,1,0,0,0,0,0,0.3,10901,0,0,0,0,227,7520,0,0,35,Huddersfield,West Ham,Arsenal,Fulham,Leicester,0.8,0.5,0.5,0.5,0.5,0.5,0.6,1.2,0.7,1.1,0.5,0.5,0.5,0.5,0.5,0.7,0.5,1,0.5,0.5,0.5,1.1,0.5,0.5,0.7,0.5,0.5,0.6,0.5,0.5,0.5,0.6,0.8,0.7,0.5,4.8
Callum,Hudson-Odoi,MID,CHE,4400000,0,0,0,0,0,0,62543,0,0,0,0,0,0,0,0,14507,-1,0,0,1,0,0,0,0,0,0,0,0,1.6,18631,0,0,0,0,0,2910,0,0,0,Bournemouth,Cardiff City,West Ham,Liverpool,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Will,Hughes,MID,WAT,5000000,2,13,4.3,8.6E-07,2.6E-06,0,29574,1,2,0,0,0,1,0,2.6,13567,0,0,13,0,0.9,0,4.3,2,0,1,0,0,1.4,70387,0,0,0,0,252,22225,0,0,34,Tottenham,Man Utd,Fulham,Arsenal,Bournemouth,3.6,4.3,4.1,4.4,5.1,3.7,6,5.8,5.2,3.1,3.2,4.4,3.3,5.5,4.6,3.1,5.5,4.4,6.4,4.6,3.6,3.3,4.3,4.1,2.8,5.8,3.5,5.9,4.2,4.9,4.6,5.3,6.3,3.8,5.8,19.4
Jordan,Hugill,FWD,WHU,5000000,0,0,0,0,0,0,799,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,19,0,0,0,Wolverhampton,Everton,Chelsea,Man Utd,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emerson,Hyndman,MID,BOU,4500000,0,0,0,0,0,0,1680,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,7,0,0,0,Chelsea,Leicester,Burnley,Crystal Palace,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordon,Ibe,MID,BOU,5300000,1,1,0.333333333333333,6.28930817610063E-08,1.88679245283019E-07,0,14794,0,1,0,0,0,0,0,0.2,2664,-2,0,1,2,0.1,0,0.3,0,0,0,0,0,0.3,690,0,0,0,0,26,211,0,0,3,Chelsea,Leicester,Burnley,Crystal Palace,Watford,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,6.3
Vicente,Iborra,MID,LEI,4900000,0,1,0.333333333333333,6.80272108843537E-08,2.04081632653061E-07,0,1708,0,1,0,0,0,0,0,0.2,425,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,0.1,242,0,0,0,0,10,47,0,0,5,Liverpool,Bournemouth,Huddersfield,Newcastle,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.5
Kelechi,Iheanacho,FWD,LEI,6000000,5,8,2.7,4.5E-07,1.33333333333333E-06,0,31192,0,3,0,0,0,0,0,1.3,9126,0,0,8,0,0.5,0,2.7,0,0,0,0,1,1.1,25322,0,0,0,0,164,4039,0,0,21,Liverpool,Bournemouth,Huddersfield,Newcastle,Everton,2,1.4,3.4,2.1,3.7,2.1,4.1,1.4,2.5,1.6,2.6,2.4,2.2,2.5,1.4,2.5,2.7,1.9,3.1,1.6,1.4,3.5,1.4,1.8,4.1,1.4,4,1.6,2.7,1.7,3.1,2.4,3.5,1.4,2.1,5.7
Tom,Ince,MID,HUD,5000000,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,6,0,0,0,Everton,Crystal Palace,Leicester,Tottenham,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danny,Ings,FWD,SOU,5600000,2,10,3.3,5.89285714285714E-07,1.78571428571429E-06,0,93251,0,3,0,0,0,1,0,1.8,51104,1,0,10,-1,0.6,0,3.3,1,0,0,0,0,4.8,238847,0,0,0,0,192,27159,0,0,32,Crystal Palace,Brighton,Liverpool,Wolverhampton,Chelsea,0,4.9,2,3.3,2.4,2.5,3.6,2.2,3,4.1,4,2.5,2,4,3.3,4.8,2.8,2.8,2.1,4.4,2.1,3.2,3,3.9,4.6,4,2.5,2.4,3.3,2.3,4.9,3.9,3.1,4,4,29.2
Alex,Iwobi,MID,ARS,5500000,4,11,3.66666666666667,6.66666666666667E-07,2E-06,0,33119,0,3,0,0,0,1,0,2,14204,0,0,11,0,0.7,0,3.7,0,0,0,0,1,1.9,75210,0,0,0,0,119,32397,0,0,46,Cardiff City,Newcastle,Everton,Watford,Fulham,3.4,4.9,3.2,3.1,3.4,4.5,5.5,2.2,4.9,3.7,2.6,3.5,4.7,4.4,3.5,2.7,2.3,3.7,3.8,2.2,4.3,2.9,4.4,4.6,3.9,3,3.2,3.1,4.2,2.7,2.9,3.6,2.6,5.1,4.2,12.7
,Izquierdo,MID,BHA,5900000,0,0,0,0,0,0,6160,0,0,0,0,0,0,0,0,1034,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,122,0,0,0,0,0,32,0,0,0,Fulham,Southampton,Tottenham,Man City,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaroslaw,Jach,DEF,CRY,4000000,0,0,0,0,0,0,1357,0,0,0,0,0,0,0,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0.1,219,0,0,0,0,0,64,0,0,0,Southampton,Huddersfield,Newcastle,Bournemouth,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phil,Jagielka,DEF,EVE,4400000,0,-3,-1,-2.27272727272727E-07,-6.81818181818182E-07,0,60610,0,2,0,0,0,0,0,-0.7,7828,-1,0,-3,1,-0.2,0,-1,0,0,0,0,0,0.8,2179,0,0,0,0,39,493,0,1,-5,Huddersfield,West Ham,Arsenal,Fulham,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alireza,Jahanbakhsh,MID,BHA,6900000,1,2,0.666666666666667,9.66183574879227E-08,2.89855072463768E-07,0,29953,0,0,0,0,0,0,0,0.3,5682,-1,0,2,1,0.1,0,0.7,0,0,0,0,0,1,850,0,0,0,0,33,216,0,0,7,Fulham,Southampton,Tottenham,Man City,West Ham,0.3,0.3,0.3,0.3,0.4,0.3,0.5,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.4,0.4,0.4,0.3,0.3,0.3,0.4,0.3,0.3,2.1
Eldin,Jakupovic,GLK,LEI,4500000,0,0,0,0,0,0,1374,0,0,0,0,0,0,0,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0.1,188,0,0,0,0,0,59,0,0,0,Liverpool,Bournemouth,Huddersfield,Newcastle,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matty,James,MID,LEI,4500000,0,0,0,0,0,0,743,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,0,0,0,0,49,0,0,0,Liverpool,Bournemouth,Huddersfield,Newcastle,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daryl,Janmaat,DEF,WAT,5000000,7,15,5,1E-06,3E-06,0,8890,2,2,0,0,0,0,0,3,2957,0,0,15,0,1,0,5,4,0,1,0,1,0.7,10616,0,0,0,0,270,4716,0,0,61,Tottenham,Man Utd,Fulham,Arsenal,Bournemouth,6.2,6.7,4.1,5.9,4.9,5.5,7.1,5.7,5.7,6.3,5.5,5.2,6.1,7.4,4.9,6.4,5.3,4.1,7.5,6.5,6.2,5.3,7.2,5.9,5.9,7.5,4.3,6.5,6.6,4.9,6.1,6.2,7.5,7.1,6.3,14.7
,Jazz Richards,DEF,CAR,4000000,0,0,0,0,0,0,13308,0,0,0,0,0,0,0,0,3533,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2876,0,0,0,0,0,610,0,0,0,Arsenal,Chelsea,Man City,Burnley,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Jesus,FWD,MCI,10400000,1,9,3,2.88461538461538E-07,8.65384615384615E-07,0,60554,0,1,0,0,0,1,0,0.9,23388,-1,1,9,1,0.3,0,3,1,0,0,0,0,2.2,30792,0,0,0,0,129,5515,-1,0,42,Newcastle,Fulham,Cardiff City,Brighton,Liverpool,3.2,4.2,1.7,4.5,1.7,2.5,2.1,3.1,3.6,3.6,2.7,2.1,2.4,3.9,1.8,1.8,2.5,2,4.5,2.9,3.4,3.6,2,3.1,4.4,2.1,2.6,3.4,3.6,2.6,3.8,2.1,2.7,3.7,2.8,27.1
Raul,Jimenez,FWD,WOL,5500000,2,10,3.3,6E-07,1.81818181818182E-06,0,104555,0,5,0,0,0,1,0,1.8,34595,0,0,10,0,0.6,0,3.3,0,0,0,0,0,5.1,178065,0,0,0,0,270,45661,0,0,33,West Ham,Burnley,Man Utd,Southampton,Crystal Palace,3,3.4,3,4,3.4,3.5,2.3,3,2.9,4.5,1.6,2.9,2.9,3.6,2.8,3.2,1.6,2.5,1.6,4.6,4.9,2.6,4.1,1.7,2.4,3.6,1.9,4.5,2.2,4.5,2,4.9,1.6,4.9,1.6,21.9
Stefan,Johansen,MID,FUL,5400000,0,2,0.666666666666667,1.23456790123457E-07,3.7037037037037E-07,0,3882,0,2,0,0,0,0,0,0.4,976,-1,0,2,1,0.1,0,0.7,0,0,0,0,0,0.1,207,0,0,0,0,25,86,0,0,9,Brighton,Man City,Watford,Everton,Arsenal,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.3,0.3,0.3,0.4,0.6,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.6
Phil,Jones,DEF,MUN,5200000,0,0,0,0,0,0,123206,0,2,0,0,0,0,0,0,22110,-3,1,0,3,0,0,0,0,0,0,0,0,1,1396,0,0,0,0,57,356,-1,0,6,Burnley,Watford,Wolverhampton,West Ham,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Jonny,DEF,WOL,4400000,2,4,1.3,2.95454545454545E-07,9.09090909090909E-07,0,11736,0,5,0,0,0,0,0,0.9,3553,-1,1,4,1,0.3,0,1.3,0,0,0,0,0,0.4,2587,0,0,0,0,249,1029,-1,0,32,West Ham,Burnley,Man Utd,Southampton,Crystal Palace,0.6,1.2,0.6,1,0.9,0.8,0.6,1,0.6,1.4,0.7,1.1,0.6,0.7,1,0.6,0.6,0.7,0.6,1.6,1,0.6,0.7,0.6,0.6,1.7,0.8,0.9,0.7,1.1,0.6,1.9,0.6,0.7,0.6,9.3
,Jorginho,MID,CHE,5100000,2,13,4.3,8.43137254901961E-07,2.54901960784314E-06,0,172238,0,3,0,0,0,1,0,2.5,67737,1,0,13,-1,0.8,0,4.3,1,0,1,0,0,14.9,421672,0,0,0,0,270,95444,0,0,60,Bournemouth,Cardiff City,West Ham,Liverpool,Southampton,4.4,4.8,5.2,2.5,5.8,3.6,5.6,4.1,3.6,4.2,4.1,4.3,3.6,3.9,5.1,4.1,6.4,5.2,4.8,5,5,5.3,4.2,5.8,2.9,4.8,5.6,3.9,4.8,5.1,3.4,3.9,4.9,3.5,3.8,18.2
,Joselu,FWD,NEW,5000000,7,14,4.7,9.4E-07,2.8E-06,0,97823,1,4,0,0,0,2,0,2.8,34064,0,0,14,0,0.9,0,4.7,3,0,1,0,0,5,214395,0,0,0,0,176,77435,0,0,59,Man City,Arsenal,Crystal Palace,Leicester,Man Utd,4.5,5.8,7,6.1,6.7,7,5.6,4.5,4.6,5.9,6.4,6.3,7,6.1,6.1,4.2,4.9,5.7,5.4,4.5,4.2,4.9,5.7,5.8,4.3,6.2,6.3,5,6.6,3.1,4.3,5.2,5.6,3.4,6.4,24.7
Diogo,Jota,MID,WOL,6300000,2,8,2.7,4.28571428571429E-07,1.26984126984127E-06,0,191893,0,5,0,0,0,0,0,1.3,30676,-2,0,8,2,0.4,0,2.7,0,0,0,0,1,2.7,12540,0,0,0,0,225,3837,0,0,24,West Ham,Burnley,Man Utd,Southampton,Crystal Palace,1.5,2.7,1.4,3.5,3.5,2.5,1.4,2.1,1.4,3.6,1.4,1.8,2.3,3,1.8,1.4,1.4,2.9,1.4,3.5,3.5,1.4,3.3,1.4,1.9,3.3,1.4,2.7,1.7,2.5,1.9,3.9,1.4,2.9,1.4,12.1
Christian,Kabasele,DEF,WAT,4500000,2,10,3.3,7.33333333333333E-07,2.22222222222222E-06,0,12688,0,2,0,0,0,0,0,2.2,4990,0,0,10,0,0.7,0,3.3,0,0,1,0,0,0.7,11518,0,0,0,0,270,2457,0,0,34,Tottenham,Man Utd,Fulham,Arsenal,Bournemouth,3.5,3.9,2.1,3.2,2.6,3.3,4.4,3.1,3.1,3.5,3.1,2.8,3.4,4.9,2.5,3.9,2.8,2.1,4.8,4,3.5,3.4,4.2,3.9,3.2,4.9,2.2,3.6,3.8,2.6,3.4,3.8,4.9,4.4,3.5,7.4
Younes,Kaboul,DEF,WAT,4400000,0,0,0,0,0,0,4123,0,0,0,0,0,0,0,0,1084,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,498,0,0,0,0,0,155,0,0,0,Tottenham,Man Utd,Fulham,Arsenal,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elias,Kachunga,FWD,HUD,4900000,0,0,0,0,0,0,2321,0,0,0,0,0,0,0,0,654,-1,1,0,1,0,0,0,0,0,0,0,0,0.1,701,0,0,0,0,0,228,-1,0,0,Everton,Crystal Palace,Leicester,Tottenham,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sullay,Kaikai,MID,CRY,4400000,0,0,0,0,0,0,3966,0,0,0,0,0,0,0,0,1805,-1,1,0,1,0,0,0,0,0,0,0,0,0.2,2790,0,0,0,0,0,2370,-1,0,0,Southampton,Huddersfield,Newcastle,Bournemouth,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aboubakar,Kamara,FWD,FUL,4500000,0,3,1.5,3.33333333333333E-07,6.66666666666667E-07,0,203699,0,4,0,0,0,0,0,0.7,80195,0,0,3,0,0.2,0,1,0,0,0,0,0,11,220619,0,0,0,0,116,51223,0,0,14,Brighton,Man City,Watford,Everton,Arsenal,0.9,0.8,0.8,1,1.3,0.8,0.8,1,0.8,1,0.8,1.3,1.2,2.2,1.2,1.8,1.2,1.2,0.9,0.8,2,1.4,1.2,1.8,0.8,0.8,0.8,0.8,0.8,0.8,1.4,0.8,0.8,0.9,1.1,10.4
Harry,Kane,FWD,TOT,12500000,10,18,6,4.8E-07,1.44E-06,0,330253,2,2,0,0,0,2,0,1.4,48047,0,0,18,0,0.5,0,6,3,0,1,0,1,28.8,202034,0,0,0,1,266,94862,0,0,64,Watford,Liverpool,Brighton,Huddersfield,Cardiff City,6.7,5.4,6.9,7.9,6.8,7.7,6.4,7.1,9,5.5,8.3,7.7,6,6.5,7.8,6.8,9,5.8,7.6,8,6.7,7.3,8.6,8,7.4,7.7,7.7,4.9,5.9,9,8.1,6.3,8.4,6.8,8.2,18.4
N'Golo,Kante,MID,CHE,5000000,2,12,4,8E-07,2.4E-06,0,217640,0,3,0,0,0,1,0,2.4,84569,0,0,12,0,0.8,0,4,0,0,1,0,0,22.8,297727,0,0,0,0,270,66875,0,0,61,Bournemouth,Cardiff City,West Ham,Liverpool,Southampton,3.9,4.4,4.7,2.2,5.3,3.2,5.1,3.7,3.2,3.8,3.7,3.9,3.2,3.5,4.6,3.7,6,4.7,4.3,4.5,4.5,4.8,3.7,5.3,2.6,4.3,5.1,3.5,4.3,4.6,3,3.5,4.4,3.1,3.4,22.1
Loris,Karius,GLK,LIV,4900000,0,0,0,0,0,0,5295,0,0,0,0,0,0,0,0,2041,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,427,0,0,0,0,0,48,0,0,0,Leicester,Tottenham,Southampton,Chelsea,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beram,Kayal,MID,BHA,4500000,0,1,0.333333333333333,7.40740740740741E-08,2.22222222222222E-07,0,1846,0,1,0,0,0,0,0,0.2,537,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0.1,729,0,0,0,0,1,223,0,0,3,Fulham,Southampton,Tottenham,Man City,West Ham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0
Michael,Keane,DEF,EVE,5000000,10,17,5.7,1.14E-06,3.4E-06,0,77204,0,5,0,0,0,1,0,3.4,52197,0,0,17,0,1.1,0,5.7,4,0,0,0,1,1.7,28378,0,0,0,1,270,4870,0,0,69,Huddersfield,West Ham,Arsenal,Fulham,Leicester,0,0,6.8,6.2,6,6.1,7.3,8.6,7.8,8.6,6.8,6.6,6.8,5,7.7,7.6,5.8,8.6,6.2,6.6,6.8,8.6,5.4,6.6,6.5,7.7,6.6,7.5,5.7,7.5,4.7,7.8,8.6,7.6,7.2,22.6
Neeskens,Kebano,MID,FUL,4400000,0,0,0,0,0,0,2671,0,0,0,0,0,0,0,0,1149,-1,1,0,1,0,0,0,0,0,0,0,0,0.1,1291,0,0,0,0,0,1056,-1,0,0,Brighton,Man City,Watford,Everton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Naby,Keita,MID,LIV,7500000,3,9,3,4E-07,1.2E-06,0,106337,0,0,0,0,0,0,0,1.2,40648,0,0,9,0,0.4,0,3,0,0,3,0,0,4.4,59429,0,0,0,0,242,10654,0,0,37,Leicester,Tottenham,Southampton,Chelsea,Man City,1.8,2.1,3.5,2.2,2.4,3.3,3.2,2.6,2.7,2.1,2.4,3.1,2.7,2.4,2.2,3.2,2.6,2.1,1.9,2.7,3.4,2.8,2.9,2.6,2.3,1.9,2.6,2.5,1.9,3.3,1.6,2.5,3.6,3.7,3.8,13.9
Martin,Kelly,DEF,CRY,4000000,1,1,0.333333333333333,8.33333333333333E-08,2.5E-07,0,111176,0,2,0,0,0,0,0,0.3,24712,0,0,1,0,0.1,0,0.3,0,0,0,0,0,6.3,23297,0,0,0,0,90,9726,0,0,9,Southampton,Huddersfield,Newcastle,Bournemouth,Wolverhampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.1
,Kenedy,MID,NEW,5000000,0,3,1.5,3E-07,6E-07,0,62298,0,2,0,0,0,0,0,0.6,11882,0,0,3,0,0.2,1,1,0,0,1,0,0,1.5,16426,0,0,0,0,180,2215,0,0,1,Man City,Arsenal,Crystal Palace,Leicester,Man Utd,0.8,0.8,2.1,1.1,0.9,1.3,1.2,0.8,0.8,1.1,1.1,0.8,1.2,1.2,0.8,0.8,0.8,0.8,0.8,1,0.8,0.8,0.8,1.2,0.8,1,0.8,0.9,0.9,0.8,0.8,1.1,0.8,0.8,0.9,7.6
Jonjoe,Kenny,DEF,EVE,4400000,0,0,0,0,0,0,5231,0,0,0,0,0,0,0,0,1387,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,976,0,0,0,0,0,256,0,0,0,Huddersfield,West Ham,Arsenal,Fulham,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kepa,GLK,CHE,5500000,2,10,3.3,6E-07,1.81818181818182E-06,0,51447,0,3,0,6,0,0,0,1.8,17944,0,0,10,0,0.6,0,3.3,0,0,1,0,0,4.1,79325,0,0,0,0,270,24474,0,0,49,Bournemouth,Cardiff City,West Ham,Liverpool,Southampton,2,4.4,3,2.9,3.6,3.3,4.7,2,3.6,3.9,2,3.8,2.2,3.8,4.5,2.9,4.9,3.1,2.3,3.7,2.5,3.9,2.6,4.9,2.9,2.5,4.7,3.8,4.4,2.9,3.7,3.4,4.3,2.4,3.5,4.4
