FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
,Lucas,FWD,WHU,6200000,0,22,1,1.61290322580645E-07,3.54838709677419E-06,0,47773,0,10,0,0,0,2,0,3.5,1007,-3,0,22,3,0.1,0,0.8,3,0,0,0,0,0.2,39876,0,0,0,1,369,556,0,0,87,Bournemouth,Wolverhampton,Liverpool,Crystal Palace,Fulham,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,26
,Lucas Moura,MID,TOT,6800000,0,84,4.4,6.47058823529412E-07,1.23529411764706E-05,0,1774697,2,12,0,0,0,6,0,12.4,58490,-2,1,84,2,0.4,0,2.6,5,0,10,0,2,6.2,1901573,0,0,0,1,1335,15782,-1,0,212,Fulham,Watford,Newcastle,Leicester,Burnley,0,0,0,4,5.1,4.1,4.5,5.5,4,3.7,5.2,4.9,3.4,3.9,4.6,4.3,100.4
Romelu,Lukaku,FWD,MUN,10700000,1,72,3.8,3.55140186915888E-07,6.72897196261682E-06,0,740650,2,25,0,0,0,8,0,6.7,10805,-3,0,72,3,0.2,0,2.2,8,0,2,0,1,4,491289,0,0,0,1,1247,7616,0,0,242,Brighton,Burnley,Leicester,Fulham,Liverpool,4.8,4.7,4.2,4.8,3.3,4.1,4.4,4.1,3.9,4.1,3.9,4.2,3.5,3.3,4.3,4.3,121.1
James,Maddison,MID,LEI,6700000,1,77,3.9,5.82089552238806E-07,1.14925373134328E-05,0,1339362,2,24,0,0,0,5,0,11.3,36028,2,1,77,-2,0.3,1,1.8,7,0,5,0,3,4.2,1483225,0,0,0,0,1564,5042,-1,1,354,Wolverhampton,Liverpool,Man Utd,Tottenham,Crystal Palace,4.3,2.9,3,3.7,3.6,4.6,3.9,4.6,4.1,4.2,4.9,4.1,4,4,2.6,2.6,163.2
Gary,Madine,FWD,CAR,4400000,0,5,1,2.27272727272727E-07,1.13636363636364E-06,0,117042,0,3,0,0,0,0,0,1.1,6196,-1,0,5,1,0,0,0,0,0,0,0,0,1.1,93678,0,0,0,0,32,2217,0,0,13,Newcastle,Arsenal,Bournemouth,Southampton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Harry,Maguire,DEF,LEI,5400000,1,60,3.5,6.48148148148148E-07,1.11111111111111E-05,0,779266,4,21,0,0,0,2,0,11.1,14191,-1,0,60,1,0.6,0,3.4,7,0,4,0,1,9,371195,0,0,0,2,1466,3604,0,0,332,Wolverhampton,Liverpool,Man Utd,Tottenham,Crystal Palace,4.3,3.7,3.2,4.2,3.5,4.1,3.9,3.7,3.3,3.4,4.7,2.9,3.7,2.9,3.4,4.2,82.2
Riyad,Mahrez,MID,MCI,8300000,0,69,3.13636363636364,3.77875136911281E-07,8.31325301204819E-06,0,562873,0,7,0,0,0,5,0,8.3,8316,-7,0,69,7,0.1,1,0.8,9,0,3,0,2,2,380609,0,0,0,2,937,3348,0,0,232,Huddersfield,Newcastle,Arsenal,Chelsea,Everton,3.2,3.4,3.2,2.1,1.9,2.8,2.3,2.8,2.1,2.7,3,3,2.1,2.6,2.8,2.4,107.9
Ainsley,Maitland-Niles,MID,ARS,4400000,2,17,0.772727272727273,1.75619834710744E-07,3.86363636363636E-06,0,38391,0,10,0,0,0,1,0,3.9,3981,-1,0,17,1,0.7,0,3,1,0,0,0,0,0.5,29326,0,0,0,0,408,5498,0,0,71,Chelsea,Cardiff City,Man City,Huddersfield,Southampton,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,22.2
Scott,Malone,DEF,HUD,4000000,0,0,0,0,0,0,175073,0,0,0,0,0,0,0,0,1609,0,0,0,0,0,0,0,0,0,0,0,0,1.2,724,0,0,0,0,0,16,0,0,0,Man City,Everton,Chelsea,Arsenal,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sadio,Mane,MID,LIV,9500000,3,108,5.4,5.68421052631579E-07,1.13684210526316E-05,0,2651325,1,9,0,0,0,8,0,11.4,73029,0,0,108,0,0.4,0,3.6,13,0,11,0,2,19,2584072,0,0,0,3,1660,57725,0,0,328,Crystal Palace,Leicester,West Ham,Bournemouth,Man Utd,6.4,6.3,5.8,7.2,5.1,6.2,4.7,7.4,6.2,4.9,6.5,5,5.4,7.3,7.3,6.8,148.6
Javier,Manquillo,DEF,NEW,4300000,1,25,1.13636363636364,2.64270613107822E-07,5.81395348837209E-06,0,20294,1,8,0,0,0,0,0,5.8,2029,-2,0,25,2,0.3,0,1.4,3,0,2,0,1,0.3,27347,0,0,0,1,551,600,0,0,115,Cardiff City,Man City,Tottenham,Wolverhampton,Huddersfield,1,0.6,0.8,0.8,0.7,0.6,0.6,0.9,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,19.8
Solomon,March,MID,BHA,5000000,2,70,3.2,6.4E-07,1.4E-05,0,105175,1,27,0,0,0,1,0,14,12013,0,0,70,0,0.4,0,2,5,0,4,0,5,1.1,163337,0,0,0,1,1702,4931,0,0,256,Man Utd,Fulham,Watford,Burnley,Chelsea,1.9,2.4,3.1,3.9,1.7,2.5,3.8,2.8,3.3,3.7,2,3.8,2.5,3.6,1.9,2.5,105.5
Adrian,Mariappa,DEF,WAT,4200000,2,28,1.27272727272727,3.03030303030303E-07,6.66666666666667E-06,0,18612,0,15,0,0,0,0,0,6.7,820,-3,0,28,3,0.3,0,1.4,0,0,2,0,0,0.2,18273,0,0,0,0,922,749,0,0,169,Burnley,Tottenham,Brighton,Everton,Cardiff City,0.7,0.9,0.6,1.2,1.2,0.7,0.7,0.6,0.7,0.7,0.8,0.6,1,0.9,1,0.7,24.8
Anthony,Martial,MID,MUN,7300000,3,88,5.2,7.12328767123288E-07,1.20547945205479E-05,0,1220204,1,17,0,0,0,8,0,12.1,67182,-2,0,88,2,0.5,0,3.6,11,0,3,0,2,7.7,1582756,0,0,0,2,1095,70152,0,0,277,Brighton,Burnley,Leicester,Fulham,Liverpool,7,6.7,6.3,6.2,4.8,6.7,6.5,5.2,4.5,5.6,6.3,5.5,4.8,4.4,7,5.9,118.3
Cuco,Martina,DEF,EVE,4500000,0,0,0,0,0,0,8100,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0,0,4,0,0,0,Southampton,Huddersfield,Wolverhampton,Watford,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emiliano,Martinez,GLK,ARS,4000000,0,0,0,0,0,0,11136,0,0,0,0,0,0,0,0,940,0,0,0,0,0,0,0,0,0,0,0,0,0.3,21500,0,0,0,0,0,435,0,0,0,Chelsea,Cardiff City,Man City,Huddersfield,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam,Masina,DEF,WAT,4300000,1,19,0.863636363636364,2.00845665961945E-07,4.41860465116279E-06,0,8685,2,4,0,0,0,0,0,4.4,188,-2,0,19,2,0.1,0,0.4,1,0,2,0,1,0.1,5918,0,0,0,0,354,32,0,0,91,Burnley,Tottenham,Brighton,Everton,Cardiff City,0.4,0.4,0.4,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.6,0.4,14.4
Arthur,Masuaku,MID,WHU,4300000,0,31,2.1,4.88372093023256E-07,7.2093023255814E-06,0,201547,1,21,0,0,0,0,0,7.2,15552,-2,0,31,2,0.1,0,0.6,0,0,2,0,1,2.1,193585,0,0,0,0,1160,4916,0,0,199,Bournemouth,Wolverhampton,Liverpool,Crystal Palace,Fulham,1.3,1.6,1.1,1.8,1.9,1,1.6,1.3,1.7,1.5,1.1,1.2,1.3,1.3,1.7,1.4,42.8
Juan,Mata,MID,MUN,6200000,0,44,2,3.2258064516129E-07,7.09677419354839E-06,0,166534,1,10,0,0,0,2,0,7.1,3796,-3,0,44,3,0.2,0,1.2,5,0,3,0,2,1.1,88542,0,0,0,2,778,1161,0,0,173,Brighton,Burnley,Leicester,Fulham,Liverpool,1.8,1.7,1.5,1.4,1,1.6,1.6,1.1,1,1.2,1.5,1.2,1,1,1.8,1.3,55.8
Nemanja,Matic,MID,MUN,5000000,3,43,2.3,4.6E-07,8.6E-06,0,63050,3,26,0,0,0,1,0,8.6,3284,0,0,43,0,0.8,0,3.8,2,0,4,0,0,0.8,53832,0,0,0,0,1676,3905,0,1,273,Brighton,Burnley,Leicester,Fulham,Liverpool,2.2,2.1,1.9,1.8,1.3,2,2,1.4,1.2,1.6,1.9,1.5,1.3,1.2,2.2,1.7,68.6
Joel,Matip,DEF,LIV,4900000,0,28,1.27272727272727,2.5974025974026E-07,5.71428571428571E-06,0,21525,0,2,0,0,0,1,0,5.7,2917,-1,0,28,1,0,0,0,3,0,2,0,0,0.4,31973,0,0,0,1,275,14377,0,0,100,Crystal Palace,Leicester,West Ham,Bournemouth,Man Utd,0.8,0.7,0.6,0.8,0.6,0.8,0.8,0.8,0.6,0.7,0.6,1,1.1,1,0.7,0.9,12
Konstantinos,Mavropanos,DEF,ARS,4700000,0,0,0,0,0,0,9745,0,0,0,0,0,0,0,0,78,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1291,0,0,0,0,0,31,0,0,0,Chelsea,Cardiff City,Man City,Huddersfield,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alfie,Mawson,DEF,FUL,4800000,0,18,0.818181818181818,1.70454545454545E-07,3.75E-06,0,14263,2,22,0,0,0,0,0,3.8,413,-2,0,18,2,0.5,0,2.2,2,0,1,0,0,0.1,3884,0,0,0,0,1035,23,0,0,155,Tottenham,Brighton,Crystal Palace,Man Utd,West Ham,0,0,0,0,0,0.4,0.5,0.4,0.4,0.4,0.4,0.7,0.4,0.7,0.4,0.4,28.6
Chancel,Mbemba,DEF,NEW,4000000,0,0,0,0,0,0,8336,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1086,0,0,0,0,0,19,0,0,0,Cardiff City,Man City,Tottenham,Wolverhampton,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isaac,Mbenza,MID,HUD,5900000,1,21,0.954545454545455,1.61787365177196E-07,3.55932203389831E-06,0,1416,1,9,0,0,0,0,0,3.6,51,-1,0,21,1,0.3,0,2,0,0,0,0,1,0,765,0,0,0,0,470,23,0,0,75,Man City,Everton,Chelsea,Arsenal,Newcastle,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,24.5
James,McArthur,MID,CRY,4800000,2,69,3.1,6.45833333333333E-07,1.4375E-05,0,182903,4,27,0,0,0,2,0,14.4,24401,-2,0,69,2,0.6,0,2.8,5,0,8,0,2,2.6,243810,0,0,0,1,1805,15946,0,0,277,Liverpool,Southampton,Fulham,West Ham,Leicester,2.1,3.3,3.2,2.3,3.2,1.9,3,3.2,2.7,2.9,3.8,1.8,2.5,2.6,2.7,2.9,93.9
Alex,McCarthy,GLK,SOU,4400000,3,64,3,6.81818181818182E-07,1.45454545454545E-05,0,199791,1,39,0,70,0,0,0,14.5,9229,-1,0,64,1,0.5,0,2,5,0,4,0,0,2.6,241363,0,0,0,1,1890,9063,0,0,362,Everton,Crystal Palace,Burnley,Cardiff City,Arsenal,4.1,3,2.4,4.2,1.8,3.2,2.7,2.7,3,2.5,3.1,3.3,2.9,2.9,2.8,3.6,52.1
James,McCarthy,MID,EVE,4400000,0,0,0,0,0,0,2453,0,0,0,0,0,0,0,0,126,-1,0,0,1,0,0,0,0,0,0,0,0,0,2306,0,0,0,0,0,144,0,0,0,Southampton,Huddersfield,Wolverhampton,Watford,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin,McDonald,MID,FUL,4300000,0,11,0.5,1.16279069767442E-07,2.55813953488372E-06,0,27595,2,21,0,0,0,0,0,2.6,617,-2,0,11,2,0,0,0.2,0,0,0,0,0,0.2,15372,0,0,0,0,622,154,0,1,81,Tottenham,Brighton,Crystal Palace,Man Utd,West Ham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,15
Dwight,McNeil,MID,BUR,4400000,2,17,0.772727272727273,1.75619834710744E-07,3.86363636363636E-06,0,6017,1,6,0,0,0,1,0,3.9,2904,-1,0,17,1,0.7,0,3.2,0,0,1,0,1,0.2,19279,0,0,0,0,348,4646,0,0,85,Watford,Man Utd,Southampton,Brighton,Tottenham,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,37.2
Sam,McQueen,DEF,SOU,4000000,0,0,0,0,0,0,49767,0,0,0,0,0,0,0,0,596,0,0,0,0,0,0,0,0,0,0,0,0,0.5,5428,0,0,0,0,0,17,0,0,0,Everton,Crystal Palace,Burnley,Cardiff City,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scott,McTominay,MID,MUN,4200000,1,9,0.409090909090909,9.74025974025974E-08,2.14285714285714E-06,0,74546,0,8,0,0,0,0,0,2.1,6004,-3,0,9,3,0,0,0.2,0,0,0,0,0,0.7,63826,0,0,0,0,252,5917,0,0,43,Brighton,Burnley,Leicester,Fulham,Liverpool,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8.7
Zech,Medley,DEF,ARS,4000000,0,0,0,0,0,0,3048,0,0,0,0,0,0,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4594,0,0,0,0,0,242,0,0,0,Chelsea,Cardiff City,Man City,Huddersfield,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Mee,DEF,BUR,4700000,2,52,2.4,5.1063829787234E-07,1.1063829787234E-05,0,251697,4,43,0,0,0,0,0,11.1,4708,-3,0,52,3,0.4,0,1.8,4,0,5,0,2,1.7,92234,1,0,0,0,1980,692,0,0,344,Watford,Man Utd,Southampton,Brighton,Tottenham,1.9,1.7,2.1,1.6,2.1,1.8,2.3,1.7,2.1,2.6,1.3,3.3,2.5,2.3,2.1,1.9,73.9
Nathaniel,Mendez-Laing,MID,CAR,4800000,3,13,0.590909090909091,1.23106060606061E-07,2.70833333333333E-06,0,3635,0,3,0,0,0,0,0,2.7,38,-2,0,13,2,0.2,0,0.8,0,0,2,0,0,0,758,0,0,0,0,310,78,0,0,43,Newcastle,Arsenal,Bournemouth,Southampton,Watford,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,18.3
Benjamin,Mendy,DEF,MCI,6100000,0,57,6.3,1.0327868852459E-06,9.34426229508197E-06,0,2356450,1,5,0,0,0,0,0,9.2,5635,1,1,57,-1,0,0,0,6,0,4,0,6,6.3,1892718,0,0,0,2,810,376,-1,0,250,Huddersfield,Newcastle,Arsenal,Chelsea,Everton,0,0,7.8,8.6,7.3,8.3,6.3,8.7,7.7,7.2,9,8.5,8.2,7,8.4,7.2,50.6
Nampalys,Mendy,MID,LEI,4500000,1,46,2.3,5.11111111111111E-07,1.02222222222222E-05,0,102638,3,22,0,0,0,0,0,10.2,6126,0,0,46,0,0.4,0,2,0,0,7,0,1,1.1,140608,0,0,0,0,1723,2227,0,0,234,Wolverhampton,Liverpool,Man Utd,Tottenham,Crystal Palace,2,1.2,1.2,1.6,1.5,2.1,1.7,2.1,1.8,1.9,2.3,1.8,1.7,1.7,1.2,1.2,30.8
Mikel,Merino,MID,NEW,5000000,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,1,0,0,0,Cardiff City,Man City,Tottenham,Wolverhampton,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Max,Meyer,MID,CRY,5600000,0,38,1.72727272727273,3.08441558441558E-07,6.78571428571429E-06,0,41555,2,15,0,0,0,0,0,6.8,476,-4,0,38,4,0.3,0,1.8,0,0,4,0,3,0.2,7777,0,0,0,0,945,63,0,0,138,Liverpool,Southampton,Fulham,West Ham,Leicester,0.9,1.3,1.3,0.9,1.3,0.9,1.2,1.3,1,1.2,1.6,0.9,0.9,1,1,1.1,66.1
Simon,Mignolet,GLK,LIV,4700000,0,0,0,0,0,0,5721,0,0,0,0,0,0,0,0,100,-3,1,0,3,0,0,0,0,0,0,0,0,0.1,1413,0,0,0,0,0,38,-1,0,0,Crystal Palace,Leicester,West Ham,Bournemouth,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luka,Milivojevic,MID,CRY,6100000,1,86,3.9,6.39344262295082E-07,1.40983606557377E-05,0,502145,6,28,0,0,0,6,0,14.1,39625,-4,0,86,4,0.8,1,4.6,12,0,8,0,0,4.5,280382,0,0,0,1,1980,19215,0,0,388,Liverpool,Southampton,Fulham,West Ham,Leicester,3,4.6,4.5,3.3,4.4,2.8,4.2,4.5,3.8,4.1,5.2,2.6,3.6,3.7,3.8,4.1,130.3
James,Milner,MID,LIV,5600000,1,63,3.5,6.25E-07,1.125E-05,0,603414,2,7,0,0,0,3,0,11.3,8837,1,0,63,-1,0.2,0,1,9,0,6,0,2,2.7,645358,0,0,0,1,1138,3073,0,0,269,Crystal Palace,Leicester,West Ham,Bournemouth,Man Utd,3.4,3.3,3,4,2.6,3.3,2.3,4.1,3.2,2.4,3.5,2.5,2.8,4,4,3.6,89.5
Yerry,Mina,DEF,EVE,5400000,1,29,1.31818181818182,2.44107744107744E-07,5.37037037037037E-06,0,126040,3,9,0,0,0,1,0,5.4,4794,-1,0,29,1,0.4,0,2,2,0,2,0,0,0.7,51090,0,0,0,0,696,676,0,0,132,Southampton,Huddersfield,Wolverhampton,Watford,Man City,0.7,0.9,1.1,0.7,0.9,1,1,0.7,1.2,0.7,0.7,0.7,0.8,0.8,0.9,0.7,23.8
Tyrone,Mings,DEF,BOU,4300000,0,5,0.227272727272727,5.28541226215645E-08,1.16279069767442E-06,0,7836,0,4,0,0,0,0,0,1.2,159,-2,0,5,2,0,0,0.2,0,0,0,0,0,0.1,2267,0,0,0,0,141,46,0,0,41,West Ham,Chelsea,Cardiff City,Liverpool,Wolverhampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.8
Rafa,Mir,FWD,WOL,4500000,0,0,0,0,0,0,5453,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1985,0,0,0,0,0,62,0,0,0,Leicester,West Ham,Everton,Newcastle,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin,Mirallas,MID,EVE,5500000,0,0,0,0,0,0,1166,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,2,0,0,0,Southampton,Huddersfield,Wolverhampton,Watford,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Miranda,DEF,WOL,4000000,0,0,0,0,0,0,3921,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0.1,913,0,0,0,0,0,14,0,0,0,Leicester,West Ham,Everton,Newcastle,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aleksandar,Mitrovic,FWD,FUL,6600000,2,89,4,6.06060606060606E-07,1.34848484848485E-05,0,2111577,4,48,0,0,0,8,0,13.5,118998,1,0,89,-1,0.5,0,3,9,0,2,0,3,14.7,2495574,0,0,0,2,1930,29521,0,0,269,Tottenham,Brighton,Crystal Palace,Man Utd,West Ham,3.8,5.6,3.9,5,4.3,4.3,4,4,4,4.6,4.1,5.2,3.9,5,3.7,4.6,174
Henrikh,Mkhitaryan,MID,ARS,6700000,0,51,2.31818181818182,3.45997286295794E-07,7.61194029850746E-06,0,1320281,0,17,0,0,0,4,0,7.6,4425,-3,0,51,3,0,0,0,6,0,0,0,1,3.9,796033,0,0,0,2,838,75,0,0,176,Chelsea,Cardiff City,Man City,Huddersfield,Southampton,0,0,1.2,1.9,2.2,2.3,1.3,1.5,1.6,2.2,1.2,1.3,1.9,1.6,2.5,1.5,82.4
Nacho,Monreal,DEF,ARS,5400000,0,37,1.68181818181818,3.11447811447811E-07,6.85185185185185E-06,0,234482,1,11,0,0,0,1,0,6.9,1759,-1,0,37,1,0,0,0.2,3,0,2,0,2,0.8,208507,0,0,0,1,780,180,0,0,166,Chelsea,Cardiff City,Man City,Huddersfield,Southampton,1.7,2.1,0.8,1.4,1.2,1.3,1.1,1.2,1.2,1.1,1.2,1,1.3,1,1.6,0.8,46.4
Martin,Montoya,DEF,BHA,4300000,2,22,1.6,3.72093023255814E-07,5.11627906976744E-06,0,12051,2,22,0,0,0,0,0,5.1,396,-2,0,22,2,0.6,0,2.4,1,0,1,0,0,0.1,7506,0,0,0,0,1260,514,0,0,189,Man Utd,Fulham,Watford,Burnley,Chelsea,0.8,0.8,1.3,1.3,1.2,0.9,1.6,1.1,2,1.2,1,1.2,1,1,0.8,1.3,44.7
Aaron,Mooy,MID,HUD,5100000,0,44,2.9,5.68627450980392E-07,8.62745098039216E-06,0,212520,2,20,0,0,0,2,0,8.6,2152,-4,0,44,4,0,0,0,3,0,3,0,0,1,69942,0,0,0,1,1322,41,0,0,243,Man City,Everton,Chelsea,Arsenal,Newcastle,0,0,1.9,2.6,3.3,2.5,2.3,2.8,2.5,2.9,2.3,2.2,2.2,1.7,1.9,2.8,97.9
Alvaro,Morata,FWD,CHE,8400000,0,46,2.9,3.45238095238095E-07,5.47619047619048E-06,0,439122,3,11,0,0,0,5,0,5.5,3560,-6,0,46,6,0.1,0,0.6,3,0,6,0,0,1.5,317545,0,0,0,1,936,284,0,0,119,Arsenal,Bournemouth,Huddersfield,Man City,Brighton,2.8,2.7,2.6,2.3,3.3,2,3.3,2.4,2.4,2.7,2.8,2,3.2,3.1,2.7,2.8,86.3
Alberto,Moreno,DEF,LIV,4100000,0,4,0.181818181818182,4.43458980044346E-08,9.75609756097561E-07,0,21940,0,2,0,0,0,0,0,1,726,-4,0,4,4,0,0,0,0,0,0,0,0,0.3,7143,0,0,0,0,154,1203,0,0,24,Crystal Palace,Leicester,West Ham,Bournemouth,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.7
Wes,Morgan,DEF,LEI,4500000,1,40,2.5,5.55555555555556E-07,8.88888888888889E-06,0,89450,1,19,0,0,0,0,0,8.9,2936,0,0,40,0,0.4,0,1.8,2,0,5,0,0,0.9,53935,0,0,0,0,1390,748,0,2,233,Wolverhampton,Liverpool,Man Utd,Tottenham,Crystal Palace,2.7,2.2,1.9,2.6,2.1,2.5,2.4,2.2,1.9,2,3,1.7,2.2,1.7,2,2.6,46.5
Sean,Morrison,DEF,CAR,4700000,6,64,2.9,6.17021276595745E-07,1.36170212765957E-05,0,49339,3,41,0,0,0,0,0,13.6,5969,-3,0,64,3,0.8,0,3.6,2,0,6,0,4,0.6,45603,0,0,0,0,1959,2456,0,0,317,Newcastle,Arsenal,Bournemouth,Southampton,Watford,0,0,0,2.3,3,4,3,2.7,2.3,3.5,2.3,2.2,3.1,2.2,3,2.5,90.8
Victor,Moses,DEF,CHE,5500000,0,2,0.0909090909090909,1.65289256198347E-08,3.63636363636364E-07,0,160857,0,1,0,0,0,0,0,0.4,625,-5,0,2,5,0,0,0,0,0,0,0,0,1.4,6653,0,0,0,0,26,140,0,0,3,Arsenal,Bournemouth,Huddersfield,Man City,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Steve,Mounie,FWD,HUD,5800000,2,44,2.4,4.13793103448276E-07,7.58620689655172E-06,0,30506,0,20,0,0,0,1,0,7.6,1871,-2,0,44,2,0.7,0,4.2,2,0,4,0,4,0.2,24541,0,0,0,0,1126,825,0,1,111,Man City,Everton,Chelsea,Arsenal,Newcastle,1.9,2.2,1.8,2.5,2.4,1.8,1.9,2.5,2.3,2.1,1.7,2,2,1.5,2.1,2.3,90.8
Lys,Mousset,FWD,BOU,4900000,1,13,0.590909090909091,1.20593692022263E-07,2.6530612244898E-06,0,17870,1,9,0,0,0,0,0,2.7,451,-1,0,13,1,0.2,0,1,0,0,0,0,0,0.2,10478,0,0,0,0,149,521,0,0,28,West Ham,Chelsea,Cardiff City,Liverpool,Wolverhampton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,11.3
,Moutinho,MID,WOL,5100000,2,61,2.8,5.49019607843137E-07,1.19607843137255E-05,0,288747,2,23,0,0,0,1,0,12,6765,-4,0,61,4,0.5,0,2.8,6,0,5,0,2,1.9,285710,0,0,0,0,1699,4695,0,0,315,Leicester,West Ham,Everton,Newcastle,Bournemouth,2.2,2.1,1.8,2.6,2.1,2.9,2.3,1.8,2.5,2.4,1.8,2.7,3,2.2,3,1.6,101
Arijanet,Muric,GLK,MCI,4500000,0,0,0,0,0,0,1053,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,1157,0,0,0,0,0,54,0,0,0,Huddersfield,Newcastle,Arsenal,Chelsea,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jacob,Murphy,MID,NEW,4700000,1,16,0.727272727272727,1.54738878143133E-07,3.40425531914894E-06,0,3862,0,8,0,0,0,0,0,3.4,92,-3,0,16,3,0.1,0,0.4,0,0,1,0,1,0,2215,0,0,0,0,296,78,0,0,50,Cardiff City,Man City,Tottenham,Wolverhampton,Huddersfield,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,10.7
Josh,Murphy,MID,CAR,4800000,0,50,2.27272727272727,4.73484848484849E-07,1.04166666666667E-05,0,61324,0,21,0,0,0,3,0,10.4,3248,-2,0,50,2,0.3,0,1.2,1,0,4,0,0,0.3,63382,0,0,0,0,1153,436,0,0,112,Newcastle,Arsenal,Bournemouth,Southampton,Watford,2.1,1.3,2.1,1.8,1.7,1.8,1.7,1.6,1.4,1.2,1.1,1.6,1.4,1.6,1.7,1.3,71.5
Glenn,Murray,FWD,BHA,6300000,2,76,3.5,5.55555555555556E-07,1.20634920634921E-05,0,556011,3,21,0,0,0,8,0,12.1,17741,-2,0,76,2,0.2,0,1.4,11,0,2,0,0,2.3,619916,0,0,0,1,1373,9259,0,0,216,Man Utd,Fulham,Watford,Burnley,Chelsea,3.4,3.6,4.2,4.7,2.5,3,4,3,4.3,4.4,2.9,4.8,2.7,3.9,3,3.9,83.4
