FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Timothy,Eyoma,DEF,TOT,4000000,0,0,0,0,0,0,2100,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,3263,0,0,0,0,0,97,0,0,0,West Ham,Bournemouth,Everton,,,0,0,0,0
Lukasz,Fabianski,GLK,WHU,4700000,2,124,3.5,7.4468085106383E-07,2.63829787234043E-05,0,1032654,0,54,0,136,0,0,0,26.4,16939,2,0,124,-2,0.4,0,2,13,0,5,0,0,14.3,907373,0,0,1,3,3150,1433,0,0,664,Tottenham,Southampton,Watford,,,3.5,4,3.3,104.5
,Fabinho,MID,LIV,5500000,1,60,2.3,4.18181818181818E-07,1.09090909090909E-05,0,77919,6,12,0,0,0,1,0,10.9,1351,-5,0,60,5,0.3,0,1.8,0,0,10,0,2,0.6,48621,0,0,0,0,1831,100,0,0,279,Huddersfield,Newcastle,Wolverhampton,,,0,1.8,2,82.6
Cesc,Fabregas,MID,CHE,6200000,0,6,1,1.61290322580645E-07,9.67741935483871E-07,0,60085,1,2,0,0,0,0,0,1,34,-3,0,6,3,0,0,0,0,0,0,0,0,0.3,4876,0,0,0,0,175,2,0,0,36,Man Utd,Watford,Leicester,,,0,0,0,10.9
,Fabri,GLK,FUL,4200000,0,8,0.228571428571429,5.4421768707483E-08,1.9047619047619E-06,0,23988,0,5,0,15,0,0,0,1.9,91,-3,0,8,3,0,0,0,2,0,0,0,0,0.2,16837,0,0,0,0,180,58,0,0,47,Cardiff City,Wolverhampton,Newcastle,,,0.1,0.1,0.1,11.5
,Felipe Anderson,MID,WHU,6900000,2,147,4.3,6.23188405797101E-07,2.1304347826087E-05,0,2263553,3,48,0,0,0,9,0,21.3,25341,-1,0,147,1,0.4,0,3,18,0,6,0,5,8.6,2520619,0,0,0,4,2865,4405,0,0,585,Tottenham,Southampton,Watford,,,3.2,5.1,3.8,253
Marouane,Fellaini,MID,MUN,4800000,0,26,1.9,3.95833333333333E-07,5.41666666666667E-06,0,89860,1,14,0,0,0,0,0,5.4,78,-2,0,26,2,0,0,0,0,0,1,0,2,0.4,66234,0,0,0,0,746,2,0,0,119,Chelsea,Huddersfield,Cardiff City,,,0,0,0,38.1
Edimilson,Fernandes,MID,WHU,4500000,0,0,0,0,0,0,12368,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0.1,278,0,0,0,0,0,0,0,0,0,Tottenham,Southampton,Watford,,,0,0,0,0
Federico,Fernandez,DEF,NEW,4400000,1,44,1.25714285714286,2.85714285714286E-07,1E-05,0,42529,2,23,0,0,0,0,0,10,120,-1,0,44,1,0.1,0,0.3,5,0,3,0,2,0.2,37853,0,0,0,0,1371,65,0,0,254,Brighton,Liverpool,Fulham,,,0.7,0.8,0.7,46.2
,Fernandinho,MID,MCI,5300000,2,79,2.7,5.09433962264151E-07,1.49056603773585E-05,0,555716,5,15,0,0,0,1,0,14.9,2076,-2,0,79,2,0.2,0,1.2,4,0,12,0,3,2.9,349210,0,0,0,1,2375,563,0,0,444,Burnley,Leicester,Brighton,,,0,2.2,2,114.2
Roberto,Firmino,FWD,LIV,9400000,2,160,4.7,5E-07,1.70212765957447E-05,0,2813660,0,15,0,0,0,12,0,17.2,15855,-1,-1,160,1,0.5,0,4.8,24,0,19,0,8,18.6,1957772,0,0,0,3,2606,122125,1,0,647,Huddersfield,Newcastle,Wolverhampton,,,6.3,5.2,5.7,267.8
Phil,Foden,MID,MCI,4500000,11,24,0.685714285714286,1.52380952380952E-07,5.33333333333333E-06,0,19590,0,0,0,0,0,1,0,5.3,354,-5,0,24,5,0.6,0,2.8,3,0,2,0,0,0.2,12243,0,0,0,0,272,3614,0,0,90,Burnley,Leicester,Brighton,,,0.3,0.3,0.3,37.5
,Fonte,MID,FUL,4400000,0,0,0,0,0,0,23419,0,0,0,0,0,0,0,0,19,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,5737,0,0,0,0,0,0,0,0,0,Cardiff City,Wolverhampton,Newcastle,,,0,0,0,0
Fraser,Forster,GLK,SOU,4200000,0,0,0,0,0,0,49479,0,0,0,0,0,0,0,0,212,-3,0,0,3,0,0,0,0,0,0,0,0,0.6,9635,0,0,0,0,0,125,0,0,0,Bournemouth,West Ham,Huddersfield,,,0,0,0,0
Ben,Foster,GLK,WAT,4600000,5,124,3.5,7.60869565217391E-07,2.69565217391304E-05,0,389882,1,50,0,116,0,0,0,27,18878,1,0,124,-1,0.6,0,2.8,11,0,7,0,0,9,655634,0,0,1,3,3150,3652,0,0,654,Wolverhampton,Chelsea,West Ham,,,4.4,4,4,95
Timothy,Fosu-Mensah,DEF,FUL,4500000,0,14,1.2,2.66666666666667E-07,3.11111111111111E-06,0,39412,3,18,0,0,0,0,0,3.1,174,0,0,14,0,0.4,0,2,1,0,1,0,0,0.3,9717,1,0,0,0,791,11,0,0,119,Cardiff City,Wolverhampton,Newcastle,,,0,0,0,26.4
Juan,Foyth,DEF,TOT,5000000,3,34,0.971428571428571,1.94285714285714E-07,6.8E-06,0,54169,3,10,0,0,0,1,0,6.8,164,0,0,34,0,0.3,0,1.6,3,0,3,0,0,0.2,59360,0,0,0,1,796,426,0,0,153,West Ham,Bournemouth,Everton,,,0.5,0.5,0.8,31.4
Simon,Francis,DEF,BOU,4300000,0,40,2.4,5.58139534883721E-07,9.30232558139535E-06,0,42911,1,24,0,0,0,0,0,9.3,64,-2,0,40,2,0,0,0,0,0,4,0,2,0.2,25437,0,0,0,0,1227,7,0,0,244,Southampton,Tottenham,Crystal Palace,,,0,0,0,54.4
Ryan,Fraser,MID,BOU,6300000,2,165,4.7,7.46031746031746E-07,2.61904761904762E-05,0,2563116,2,57,0,0,0,7,0,26.2,47840,8,0,165,-8,0.9,0,5.5,20,0,8,0,12,22.3,3715074,0,0,0,6,2918,27621,0,0,677,Southampton,Tottenham,Crystal Palace,,,4.6,4.8,5.1,265.6
,Fred,MID,MUN,5300000,3,40,1.14285714285714,2.15633423180593E-07,7.54716981132075E-06,0,259362,2,19,0,0,0,1,0,7.5,503,-7,0,40,7,0.4,0,2,3,0,1,0,2,1.2,57399,0,0,0,0,1039,344,0,0,180,Chelsea,Huddersfield,Cardiff City,,,0.6,0.7,0.6,46.9
Ryan,Fredericks,DEF,WHU,4500000,0,18,0.514285714285714,1.14285714285714E-07,4E-06,0,31933,4,16,0,0,0,0,0,4,135,-5,0,18,5,0.1,0,0.3,2,0,1,0,0,0.2,6932,0,0,0,1,879,37,0,0,101,Tottenham,Southampton,Watford,,,0.3,0.3,0.3,27.9
Christian,Fuchs,DEF,LEI,4100000,0,3,0.0857142857142857,2.09059233449477E-08,7.31707317073171E-07,0,38487,0,5,0,0,0,0,0,0.7,194,-4,0,3,4,0,0,0,0,0,0,0,0,0.4,9372,0,0,0,0,206,101,0,0,38,Arsenal,Man City,Chelsea,,,0,0,0,14.9
Manolo,Gabbiadini,FWD,SOU,5600000,0,23,1.9,3.39285714285714E-07,4.10714285714286E-06,0,27147,0,12,0,0,0,1,0,4.1,25,-4,0,23,4,0,0,0,3,0,0,0,0,0.1,12456,0,0,0,1,468,1,0,0,56,Bournemouth,West Ham,Huddersfield,,,0,0,0,30.8
Sam,Gallagher,FWD,SOU,4500000,0,4,0.114285714285714,2.53968253968254E-08,8.88888888888889E-07,0,11014,0,1,0,0,0,0,0,0.9,507,0,0,4,0,0,0,0.2,0,0,0,0,0,0.1,18926,0,0,0,0,32,334,0,0,6,Bournemouth,West Ham,Huddersfield,,,0.1,0.1,0.1,0
James,Garner,MID,MUN,4500000,0,1,0.0285714285714286,6.34920634920635E-09,2.22222222222222E-07,0,70,0,0,0,0,0,0,0,0.2,18,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1,6,0,0,3,Chelsea,Huddersfield,Cardiff City,,,0,0,0,0
Dwight,Gayle,FWD,NEW,6000000,0,0,0,0,0,0,8385,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1,282,0,0,0,0,0,3,0,0,0,Brighton,Liverpool,Fulham,,,0,0,0,0
Paulo,Gazzaniga,GLK,TOT,4500000,3,13,0.371428571428571,8.25396825396825E-08,2.88888888888889E-06,0,7637,0,2,0,11,0,0,0,2.9,86,0,0,13,0,0.1,0,0.6,0,0,1,0,0,0,8074,0,0,0,0,270,199,0,0,64,West Ham,Bournemouth,Everton,,,0.2,0.2,0.2,8.2
Rachid,Ghezzal,MID,LEI,5000000,0,28,0.8,1.6E-07,5.6E-06,0,39300,3,13,0,0,0,1,0,5.6,39,-5,0,28,5,0.1,0,0.3,2,0,1,0,0,0.1,30482,0,0,0,0,733,18,0,0,112,Arsenal,Man City,Chelsea,,,0.4,0.4,0.4,68.3
Morgan,Gibbs-White,MID,WOL,4300000,4,35,1,2.32558139534884E-07,8.13953488372093E-06,0,71160,1,12,0,0,0,0,0,8.1,462,-2,0,35,2,0.2,0,1,0,0,4,0,1,0.5,73058,0,0,0,0,638,176,0,0,105,Watford,Fulham,Liverpool,,,0.5,0.6,0.5,32.3
Ben,Gibson,DEF,BUR,4800000,0,6,0.171428571428571,3.57142857142857E-08,1.25E-06,0,16798,1,3,0,0,0,1,0,1.3,37,-2,0,6,2,0,0,0,0,0,0,0,0,0.1,2243,0,0,0,0,62,38,0,0,17,Man City,Everton,Arsenal,,,0.1,0.1,0.1,7.6
Ryan John,Giles,MID,WOL,4500000,0,0,0,0,0,0,1547,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,2274,0,0,0,0,0,55,0,0,0,Watford,Fulham,Liverpool,,,0,0,0,0
Olivier,Giroud,FWD,CHE,7700000,1,53,1.51428571428571,1.96660482374768E-07,6.88311688311688E-06,0,234042,1,5,0,0,0,2,0,6.9,1344,-3,0,53,3,0.2,0,1.8,2,0,6,0,4,1.9,113630,0,0,0,0,811,465,0,0,170,Man Utd,Watford,Leicester,,,0.9,1.2,0.9,88.6
Angel,Gomes,MID,MUN,5000000,0,1,0.0285714285714286,5.71428571428571E-09,2E-07,0,480,0,1,0,0,0,0,0,0.2,18,0,0,1,0,0,0,0,0,0,0,0,0,0,584,0,0,0,0,9,19,0,0,3,Chelsea,Huddersfield,Cardiff City,,,0,0,0,2.3
Heurelho,Gomes,GLK,WAT,4200000,0,0,0,0,0,0,15685,0,0,0,0,0,0,0,0,105,-3,0,0,3,0,0,0,0,0,0,0,0,0.3,3605,0,0,0,0,0,51,0,0,0,Wolverhampton,Chelsea,West Ham,,,0,0,0,0
Joseph,Gomez,DEF,LIV,4800000,1,53,1.51428571428571,3.1547619047619E-07,1.10416666666667E-05,0,344383,2,4,0,0,0,0,0,11,276,-2,0,53,2,0.1,0,0.3,2,0,7,0,0,1,345699,0,0,0,0,1051,919,0,0,262,Huddersfield,Newcastle,Wolverhampton,,,1.3,0.8,1.3,34.5
Dan,Gosling,MID,BOU,4700000,2,49,2,4.25531914893617E-07,1.04255319148936E-05,0,9883,7,32,0,0,0,1,0,10.4,139,-3,0,49,3,0.6,0,2.8,0,0,4,0,2,0.1,7438,0,0,0,0,1682,144,0,0,223,Southampton,Tottenham,Crystal Palace,,,1.2,1.2,1.3,72.4
Karlan,Grant,FWD,HUD,5000000,7,39,1.11428571428571,2.22857142857143E-07,7.8E-06,0,7086,0,16,0,0,0,3,0,7.8,870,0,0,39,0,0.8,0,4,5,0,1,0,2,0.2,16489,0,0,0,1,603,3425,0,0,120,Liverpool,Man Utd,Southampton,,,0.6,0.6,0.6,45.4
Lee,Grant,GLK,MUN,4800000,0,0,0,0,0,0,1170,0,0,0,0,0,0,0,0,14,-2,0,0,2,0,0,0,0,0,0,0,0,0,932,0,0,0,0,0,34,0,0,0,Chelsea,Huddersfield,Cardiff City,,,0,0,0,0
Andre,Gray,FWD,WAT,6000000,11,73,2.8,4.66666666666667E-07,1.21666666666667E-05,0,168742,2,19,0,0,0,6,0,12.2,18640,0,-1,73,0,0.7,0,4.2,8,0,4,0,2,2.7,285861,0,0,0,0,1224,8422,1,0,221,Wolverhampton,Chelsea,West Ham,,,2.6,1.9,3.1,103.3
Demarai,Gray,MID,LEI,5400000,2,82,2.6,4.81481481481482E-07,1.51851851851852E-05,0,236297,2,29,0,0,0,4,0,15.2,1889,-1,0,82,1,0.4,0,2.3,3,0,6,0,1,0.9,212278,0,0,0,0,1969,287,0,0,240,Arsenal,Man City,Chelsea,,,2.3,1.4,1.7,120.7
Mason,Greenwood,FWD,MUN,4500000,0,2,0.0571428571428571,1.26984126984127E-08,4.44444444444444E-07,0,3661,0,0,0,0,0,0,0,0.4,402,0,0,2,0,0,0,0.2,0,0,0,0,0,0.1,6842,0,0,0,0,25,590,0,0,4,Chelsea,Huddersfield,Cardiff City,,,0,0,0,0.4
Pascal,Gro?,MID,BHA,6700000,5,64,1.82857142857143,2.72921108742004E-07,9.55223880597015E-06,0,376340,0,25,0,0,0,2,0,9.6,479,-3,0,64,3,0.1,1,1,9,0,3,0,2,1.4,81440,0,0,0,1,1594,482,0,0,289,Newcastle,Arsenal,Man City,,,1.6,0.9,0.9,137.4
Vicente,Guaita,GLK,CRY,4200000,2,68,1.94285714285714,4.62585034013605E-07,1.61904761904762E-05,0,121571,2,18,0,50,0,0,0,16.2,1979,-3,0,68,3,1.2,0,5.2,7,0,6,0,0,2,222403,0,0,0,2,1484,13423,0,0,311,Everton,Cardiff City,Bournemouth,,,2,2,1.2,33.7
Johann Berg,Gudmundsson,MID,BUR,5500000,0,85,3.3,6E-07,1.54545454545455E-05,0,398154,2,36,0,0,0,3,0,15.5,931,-5,0,85,5,0.1,0,0.5,6,0,5,0,6,1,339166,0,0,0,1,1635,161,0,0,314,Man City,Everton,Arsenal,,,2.4,2.1,3.6,132.6
Matteo,Guendouzi,MID,ARS,4400000,2,45,1.5,3.40909090909091E-07,1.02272727272727E-05,0,273009,7,29,0,0,0,0,0,10.2,1790,-1,0,45,1,0.3,0,1.4,0,0,3,0,0,1.7,266827,0,0,0,0,2020,349,0,0,306,Leicester,Brighton,Burnley,,,0.8,1.2,0.8,74.9
Idrissa,Gueye,MID,EVE,4700000,5,70,2.3,4.8936170212766E-07,1.48936170212766E-05,0,30846,6,30,0,0,0,0,0,14.9,254,-3,0,70,3,0.7,0,3.3,0,0,11,0,2,0.3,15379,0,0,0,0,2577,932,0,0,425,Crystal Palace,Burnley,Tottenham,,,1.7,2.2,1.2,97.1
Ilkay,Gundogan,MID,MCI,5500000,9,99,2.82857142857143,5.14285714285714E-07,1.8E-05,0,535952,2,14,0,0,0,5,0,18,7447,0,0,99,0,0.5,0,2.8,8,0,11,0,3,2.3,542998,0,0,0,1,1859,2699,0,0,465,Burnley,Leicester,Brighton,,,0,2.3,2.2,159.3
Angus,Gunn,GLK,SOU,4300000,4,44,1.25714285714286,2.92358803986711E-07,1.02325581395349E-05,0,34341,0,14,0,29,0,0,0,10.2,1226,-2,0,44,2,0.6,0,2.6,4,0,3,0,0,1,83259,0,0,1,2,900,3171,0,0,191,Bournemouth,West Ham,Huddersfield,,,0.7,0.6,0.9,22.4
Aron,Gunnarsson,MID,CAR,4400000,1,60,2.4,5.45454545454545E-07,1.36363636363636E-05,0,122206,5,36,0,0,0,1,0,13.6,955,-1,0,60,1,0.3,0,1.4,3,0,6,0,1,0.6,89066,0,0,0,1,2033,174,0,0,267,Fulham,Crystal Palace,Man Utd,,,1.7,1.9,1.4,75
Viktor,Gyokeres,FWD,BHA,4500000,0,0,0,0,0,0,10486,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0.1,15658,0,0,0,0,0,218,0,0,0,Newcastle,Arsenal,Man City,,,0,0,0,0
Florent,Hadergjonaj,DEF,HUD,4300000,0,50,1.42857142857143,3.32225913621262E-07,1.16279069767442E-05,0,6866,1,36,0,0,0,0,0,11.6,51,-2,0,50,2,0,0,0,1,0,4,0,0,0.1,4739,0,0,0,0,1837,13,0,0,307,Liverpool,Man Utd,Southampton,,,0.8,0.9,0.8,76.2
Greg,Halford,DEF,CAR,4000000,0,0,0,0,0,0,1638,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,641,0,0,0,0,0,3,0,0,0,Fulham,Crystal Palace,Man Utd,,,0,0,0,0
Ben,Hamer,GLK,HUD,3900000,0,9,1.3,3.33333333333333E-07,2.30769230769231E-06,0,429228,0,21,0,24,0,0,0,2.3,6290,-1,0,9,1,0.3,0,1,0,0,0,0,0,5.6,545196,0,0,0,0,552,5662,0,0,98,Liverpool,Man Utd,Southampton,,,0,0,0,15.7
Kadeem,Harris,MID,CAR,4500000,0,24,0.685714285714286,1.52380952380952E-07,5.33333333333333E-06,0,2582,1,6,0,0,0,1,0,5.3,15,0,0,24,0,0,0,0.2,0,0,1,0,1,0,2914,0,0,0,0,365,8,0,0,80,Fulham,Crystal Palace,Man Utd,,,0.3,0.3,0.3,26.7
Joe,Hart,GLK,BUR,4200000,0,69,3.6,8.57142857142857E-07,1.64285714285714E-05,0,609927,0,41,0,77,0,0,0,16.4,2961,-3,0,69,3,0,0,0,7,0,4,0,0,4.5,547472,0,0,1,2,1710,717,0,0,378,Man City,Everton,Arsenal,,,4,4.1,3.8,60.3
Kortney,Hause,DEF,WOL,4000000,0,0,0,0,0,0,20378,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0.2,20590,0,0,0,0,0,5,0,0,0,Watford,Fulham,Liverpool,,,0,0,0,0
Isaac,Hayden,MID,NEW,4300000,5,61,2.8,6.51162790697674E-07,1.41860465116279E-05,0,120375,3,21,0,0,0,1,0,14.2,3856,-2,0,61,2,0.7,0,2.8,4,0,6,0,4,1.4,192608,0,0,0,1,1609,2992,0,1,270,Brighton,Liverpool,Fulham,,,0,1.9,2.3,82.5
Eden,Hazard,MID,CHE,10900000,7,224,6.6,6.05504587155963E-07,2.05504587155963E-05,0,3812966,2,34,0,0,0,16,0,20.6,87328,4,1,224,-4,0.7,0,8,33,0,11,0,13,25.7,4459559,0,0,0,8,2717,25608,-1,0,813,Man Utd,Watford,Leicester,,,6.7,8.8,7.7,399.8
Rhys,Healey,FWD,CAR,4500000,0,2,0.0571428571428571,1.26984126984127E-08,4.44444444444444E-07,0,8631,0,0,0,0,0,0,0,0.4,257,0,0,2,0,0,0,0,0,0,0,0,0,0.1,13548,0,0,0,0,31,196,0,0,4,Fulham,Crystal Palace,Man Utd,,,0,0,0,0.4
Tom,Heaton,GLK,BUR,4800000,2,52,1.48571428571429,3.0952380952381E-07,1.08333333333333E-05,0,35043,2,21,0,50,0,0,0,10.8,1142,-2,0,52,2,0.9,0,4.3,4,0,4,0,0,0.5,55237,0,0,0,0,1440,551,0,0,275,Man City,Everton,Arsenal,,,1,1.1,0.9,37.5
Tomer,Hemed,FWD,BHA,4900000,0,0,0,0,0,0,11206,0,0,0,0,0,0,0,0,10,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1451,0,0,0,0,0,3,0,0,0,Newcastle,Arsenal,Man City,,,0,0,0,0
Jordan,Henderson,MID,LIV,5300000,3,65,1.85714285714286,3.50404312668464E-07,1.22641509433962E-05,0,58885,1,12,0,0,0,1,0,12.3,615,-2,0,65,2,1,0,5.3,2,0,10,0,2,0.7,24036,0,0,0,1,1706,3879,0,1,355,Huddersfield,Newcastle,Wolverhampton,,,1.7,1.3,1.4,74.5
Jeff,Hendrick,MID,BUR,5200000,7,68,2.3,4.42307692307692E-07,1.30769230769231E-05,0,16838,4,41,0,0,0,2,0,13.1,102,-3,0,68,3,0.7,0,3.5,3,0,4,0,2,0.2,12655,0,0,0,1,1892,278,0,0,229,Man City,Everton,Arsenal,,,1.3,1.2,2.1,65.6
Wayne,Hennessey,GLK,CRY,4400000,0,67,3.7,8.40909090909091E-07,1.52272727272727E-05,0,515119,0,26,0,44,0,0,0,15.2,1678,-1,0,67,1,0,0,0,6,0,5,0,0,2.5,524451,0,0,1,1,1575,254,0,0,311,Everton,Cardiff City,Bournemouth,,,5,4.9,3.4,35.9
Ander,Herrera,MID,MUN,5000000,0,60,1.71428571428571,3.42857142857143E-07,1.2E-05,0,142758,3,16,0,0,0,2,0,12,1092,0,0,60,0,0.1,0,0.6,6,0,5,0,3,0.5,150266,0,0,0,0,1270,32,0,0,282,Chelsea,Huddersfield,Cardiff City,,,0,1.4,1.1,82.2
Gonzalo,Higuain,FWD,CHE,9000000,7,43,3.9,4.33333333333333E-07,4.77777777777778E-06,0,479982,0,14,0,0,0,4,0,4.7,10724,-5,1,43,5,0.3,0,2.4,6,0,3,0,0,1.5,563251,0,0,0,1,833,2060,-1,0,152,Man Utd,Watford,Leicester,,,4,4.8,3.9,87.6
Wesley,Hoedt,DEF,SOU,4200000,0,29,2.2,5.23809523809524E-07,6.9047619047619E-06,0,29066,2,24,0,0,0,0,0,6.9,58,-3,0,29,3,0,0,0,3,0,4,0,0,0.2,14011,2,0,0,0,1170,1,0,0,206,Bournemouth,West Ham,Huddersfield,,,0,0,0,34.7
Jonathan,Hogg,MID,HUD,4400000,0,49,1.9,4.31818181818182E-07,1.11363636363636E-05,0,41618,7,37,0,0,0,0,0,11.1,194,-1,0,49,1,0.3,0,1.3,3,0,5,0,1,0.2,35853,0,0,0,0,2099,49,0,1,312,Liverpool,Man Utd,Southampton,,,1,1,1.2,67.6
David Junior,Hoilett,MID,CAR,5000000,2,78,2.7,5.4E-07,1.56E-05,0,25335,4,45,0,0,0,3,0,15.6,223,-5,0,78,5,0.6,0,2.8,4,0,6,0,2,0.1,10378,0,0,0,1,2024,452,0,0,220,Fulham,Crystal Palace,Man Utd,,,2.1,2.3,1.8,104.1
Pierre-Emile,H?jbjerg,MID,SOU,4400000,4,80,2.9,6.59090909090909E-07,1.81818181818182E-05,0,466129,7,52,0,0,0,4,0,18.2,5507,-1,0,80,1,1,0,4.4,7,0,4,0,2,3,600082,0,0,0,1,2490,6717,0,2,421,Bournemouth,West Ham,Huddersfield,,,2.9,2.1,3.2,135.7
Rob,Holding,DEF,ARS,4300000,0,24,2.4,5.58139534883721E-07,5.58139534883721E-06,0,62053,1,10,0,0,0,0,0,5.6,66,-2,0,24,2,0,0,0,5,0,1,0,0,0.4,39857,0,0,0,0,806,22,0,0,148,Leicester,Brighton,Burnley,,,0,0,0,23.2
Jose,Holebas,DEF,WAT,4800000,0,96,3.8,7.91666666666667E-07,2E-05,0,1626530,11,32,0,0,0,3,0,20,16294,3,0,96,-3,0,0,0.2,10,0,5,0,7,7.9,1837603,0,0,0,2,2165,436,0,0,423,Wolverhampton,Chelsea,West Ham,,,4.9,4.5,4.5,128.3
Mason,Holgate,DEF,EVE,4300000,0,5,1,2.32558139534884E-07,1.16279069767442E-06,0,16891,1,9,0,0,0,0,0,1.2,20,-2,0,5,2,0,0,0,0,0,0,0,0,0.1,14251,0,0,0,0,407,0,0,0,61,Crystal Palace,Burnley,Tottenham,,,0,0,0,9.9
Nathan,Holland,MID,WHU,4000000,0,0,0,0,0,0,2956,0,0,0,0,0,0,0,0,1603,0,0,0,0,0,0,0,0,0,0,0,0,0.3,16263,0,0,0,0,0,8088,0,0,0,Tottenham,Southampton,Watford,,,0,0,0,0
Callum,Hudson-Odoi,MID,CHE,4200000,1,18,1.8,4.28571428571429E-07,4.28571428571429E-06,0,343892,0,5,0,0,0,0,0,4.3,23543,-3,0,18,3,0.6,0,2.4,1,0,2,0,1,2.6,333554,0,0,0,0,388,1486,0,0,83,Man Utd,Watford,Leicester,,,0,0,0,36.2
Will,Hughes,MID,WAT,4900000,5,81,2.8,5.71428571428571E-07,1.6530612244898E-05,0,202402,5,33,0,0,0,2,0,16.5,2520,-1,0,81,1,0.8,0,4,5,0,7,0,4,0.8,209025,0,0,0,0,2190,896,0,0,285,Wolverhampton,Chelsea,West Ham,,,2.6,1.5,2.6,113
Jordan,Hugill,FWD,WHU,5000000,0,0,0,0,0,0,1269,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,449,0,0,0,0,0,2,0,0,0,Tottenham,Southampton,Watford,,,0,0,0,0
Emerson,Hyndman,MID,BOU,4400000,0,0,0,0,0,0,2781,0,0,0,0,0,0,0,0,10,-1,1,0,1,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,15,-1,0,0,Southampton,Tottenham,Crystal Palace,,,0,0,0,0
Jordon,Ibe,MID,BOU,5000000,0,23,0.657142857142857,1.31428571428571E-07,4.6E-06,0,26838,1,19,0,0,0,0,0,4.6,90,-5,0,23,5,0,0,0,0,0,0,0,1,0.2,5240,0,0,0,0,644,52,0,0,75,Southampton,Tottenham,Crystal Palace,,,0.3,0.3,0.3,34.5
Vicente,Iborra,MID,LEI,4700000,0,9,1.1,2.34042553191489E-07,1.91489361702128E-06,0,4159,0,4,0,0,0,0,0,1.9,8,-3,0,9,3,0,0,0,0,0,0,0,0,0,1239,0,0,0,0,224,0,0,0,31,Arsenal,Man City,Chelsea,,,0,0,0,8
Kelechi,Iheanacho,FWD,LEI,5700000,1,58,2,3.50877192982456E-07,1.01754385964912E-05,0,196320,1,16,0,0,0,1,0,10.2,338,-3,0,58,3,0.2,0,1,3,0,1,0,5,0.8,165694,0,0,0,1,914,195,0,0,165,Arsenal,Man City,Chelsea,,,1.8,1.3,1.5,56.9
Tom,Ince,MID,HUD,5000000,0,0,0,0,0,0,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,1,0,0,0,Liverpool,Man Utd,Southampton,,,0,0,0,0
Danny,Ings,FWD,SOU,5400000,2,82,3.9,7.22222222222222E-07,1.51851851851852E-05,0,1272091,1,23,0,0,0,7,0,15.2,7695,-1,0,82,1,0.3,0,1.8,11,0,5,0,2,3.1,1302678,0,0,0,1,1450,9035,0,0,283,Bournemouth,West Ham,Huddersfield,,,5.1,4.2,4.8,136
Alex,Iwobi,MID,ARS,5400000,3,87,2.7,5E-07,1.61111111111111E-05,0,288928,0,31,0,0,0,3,0,16.1,6365,-1,0,87,1,0.4,0,2,1,0,4,0,6,1.6,308875,0,0,0,0,1813,1104,0,0,341,Leicester,Brighton,Burnley,,,1.9,3,1.8,147.8
,Izquierdo,MID,BHA,5900000,3,29,0.828571428571429,1.4043583535109E-07,4.91525423728814E-06,0,13010,1,9,0,0,0,0,0,4.9,51,-1,0,29,1,0.1,0,0.8,0,0,3,0,2,0.1,4877,0,0,0,0,724,40,0,0,89,Newcastle,Arsenal,Man City,,,0.4,0.4,0.4,29.8
Jaroslaw,Jach,DEF,CRY,4000000,0,0,0,0,0,0,2781,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,618,0,0,0,0,0,6,0,0,0,Everton,Cardiff City,Bournemouth,,,0,0,0,0
