FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Demeaco,Duhaney,DEF,HUD,4000000,0,1,0.0303030303030303,7.57575757575758E-09,2.5E-07,0,135,0,0,0,0,0,0,0,0.3,20,0,0,1,0,0,0,0,0,0,0,0,0,0,259,0,0,0,0,45,26,0,0,1,Tottenham,Watford,Liverpool,Man Utd,Southampton,0,0,0,0,0,0.5
Paul,Dummett,DEF,NEW,4400000,1,51,2.4,5.45454545454545E-07,1.15909090909091E-05,0,21001,0,22,0,0,0,0,0,11.6,327,-1,0,51,1,0.2,0,1,3,0,5,0,0,0.1,15780,0,0,0,1,1546,106,0,0,282,Leicester,Southampton,Brighton,Liverpool,Fulham,2,2.2,1.8,2.3,1.9,46.3
Lewis,Dunk,DEF,BHA,4400000,0,79,2.7,6.13636363636364E-07,1.79545454545455E-05,0,383503,4,42,0,0,0,2,0,18,24523,-1,0,79,1,0.3,0,1.5,6,0,6,0,1,4.1,466151,0,0,0,1,2521,111340,0,1,473,Bournemouth,Cardiff City,Wolverhampton,Tottenham,Newcastle,6.3,4.4,2.5,1.4,2.6,94.6
Erik,Durm,DEF,HUD,4400000,0,46,1.39393939393939,3.16804407713499E-07,1.04545454545455E-05,0,13160,0,35,0,0,0,0,0,10.5,95,-1,0,46,1,0.1,0,0.3,2,0,3,0,1,0.1,4899,0,0,0,1,1756,13,0,0,257,Tottenham,Watford,Liverpool,Man Utd,Southampton,0.9,0.9,0.8,0.8,0.8,54.1
Bruno,Ecuele Manga,DEF,CAR,4400000,0,78,2.4,5.45454545454545E-07,1.77272727272727E-05,0,26602,0,59,0,0,0,0,0,17.7,1823,-1,0,78,1,0.2,0,1,2,0,8,0,1,0.5,46092,0,0,0,0,2835,8976,0,0,474,Burnley,Brighton,Liverpool,Fulham,Crystal Palace,3.1,2.4,1.8,2.1,1.8,80.1
,Ederson,GLK,MCI,5600000,0,138,4.3,7.67857142857143E-07,2.46428571428571E-05,0,1190076,2,21,0,48,0,0,0,24.6,30271,1,0,138,-1,1.1,0,6,4,0,16,0,1,21.7,1376385,0,0,0,1,2880,32385,0,0,579,Crystal Palace,Tottenham,Man Utd,Burnley,Leicester,4.8,9.9,3.8,4.9,4.4,48.8
Robert,Elliot,GLK,NEW,4300000,0,0,0,0,0,0,11751,0,0,0,0,0,0,0,0,49,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1614,0,0,0,0,0,18,0,0,0,Leicester,Southampton,Brighton,Liverpool,Fulham,0,0,0,0,0,0
Mohamed,Elneny,MID,ARS,4200000,1,6,0.1875,4.46428571428571E-08,1.42857142857143E-06,0,202849,0,2,0,0,0,0,0,1.4,1939,-3,0,6,3,0.2,0,1,0,0,0,0,0,2.3,127562,0,0,0,0,220,926,0,0,25,Watford,Crystal Palace,Wolverhampton,Leicester,Brighton,0.1,0.2,0.1,0.1,0.1,13.2
Mohamed,Elyounoussi,MID,SOU,6000000,0,26,0.8125,1.35416666666667E-07,4.33333333333333E-06,0,24288,0,7,0,0,0,0,0,4.3,46,-5,0,26,5,0,0,0,0,0,4,0,0,0.1,4592,0,0,0,0,695,27,0,0,82,Wolverhampton,Newcastle,Watford,Bournemouth,West Ham,0.4,0.8,0.4,0.4,0.4,50.9
,Emerson,DEF,CHE,5200000,7,20,0.606060606060606,1.16550116550117E-07,3.84615384615385E-06,0,13796,0,7,0,0,0,0,0,3.8,1101,-3,0,20,3,0.6,0,3.3,1,0,2,0,0,0.2,11469,0,0,0,0,480,660,0,0,102,Liverpool,Burnley,Man Utd,Watford,Leicester,0.3,0.3,0.3,0.3,0.3,20.9
Bright,Enobakhare,MID,WOL,4300000,0,0,0,0,0,0,16645,0,0,0,0,0,0,0,0,32,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,6832,0,0,0,0,0,7,0,0,0,Southampton,Brighton,Arsenal,Watford,Fulham,0,0,0,0,0,0
Christian,Eriksen,MID,TOT,9300000,0,135,4.7,5.05376344086022E-07,1.45161290322581E-05,0,1368488,2,32,0,0,0,6,0,14.7,22174,-2,-1,135,2,1.1,0,10,15,0,6,0,11,8.1,912409,0,0,0,3,2230,189938,1,0,560,Huddersfield,Man City,Brighton,West Ham,Bournemouth,6.1,9.5,5.4,4.8,5,222.1
Neil,Etheridge,GLK,CAR,4700000,0,128,4,8.51063829787234E-07,2.72340425531915E-05,0,543380,2,61,0,114,0,0,0,27.2,17020,2,0,128,-2,0.5,0,2.5,16,0,8,0,0,11.1,1072123,0,0,3,3,2880,28359,0,0,640,Burnley,Brighton,Liverpool,Fulham,Crystal Palace,7,5,3.9,4.4,4,93.3
Jonny,Evans,DEF,LEI,4800000,0,60,1.81818181818182,3.78787878787879E-07,1.25E-05,0,35069,2,23,0,0,0,1,0,12.5,3145,-2,0,60,2,0.6,0,2.7,1,0,6,0,0,0.5,36431,0,0,0,0,1633,237,0,0,329,Newcastle,West Ham,Arsenal,Man City,Chelsea,1.1,1.3,1.2,1.1,1.9,55.1
Timothy,Eyoma,DEF,TOT,4000000,0,0,0,0,0,0,1954,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,2990,0,0,0,0,0,96,0,0,0,Huddersfield,Man City,Brighton,West Ham,Bournemouth,0,0,0,0,0,0
Lukasz,Fabianski,GLK,WHU,4800000,2,121,3.7,7.70833333333333E-07,2.52083333333333E-05,0,963551,0,50,0,131,0,0,0,25.2,101494,3,0,121,-3,0.4,0,2,13,0,5,0,0,15.4,903108,0,0,1,3,2970,1178,0,0,637,Man Utd,Leicester,Tottenham,Southampton,Watford,3.6,4,3.8,4.3,3.4,101.6
,Fabinho,MID,LIV,5500000,2,56,2.3,4.18181818181818E-07,1.01818181818182E-05,0,75680,6,12,0,0,0,1,0,10.2,603,-5,0,56,5,0.2,0,1.3,0,0,9,0,2,0.6,47823,0,0,0,0,1738,249,0,0,259,Chelsea,Cardiff City,Huddersfield,Newcastle,Wolverhampton,1.5,1.4,2.3,1.8,2,79.4
Cesc,Fabregas,MID,CHE,6200000,0,6,1,1.61290322580645E-07,9.67741935483871E-07,0,60014,1,2,0,0,0,0,0,1,35,-3,0,6,3,0,0,0,0,0,0,0,0,0.3,4870,0,0,0,0,175,0,0,0,36,Liverpool,Burnley,Man Utd,Watford,Leicester,0,0,0,0,0,10.9
,Fabri,GLK,FUL,4200000,0,8,0.242424242424242,5.77200577200577E-08,1.9047619047619E-06,0,23758,0,5,0,15,0,0,0,1.9,125,-3,0,8,3,0,0,0,2,0,0,0,0,0.2,16731,0,0,0,0,180,40,0,0,47,Everton,Bournemouth,Cardiff City,Wolverhampton,Newcastle,0.1,0.1,0.1,0.1,0.1,11.5
,Felipe Anderson,MID,WHU,7000000,2,137,4.3,6.14285714285714E-07,1.95714285714286E-05,0,2185061,3,44,0,0,0,8,0,19.6,98148,0,0,137,0,0.3,0,2.3,17,0,6,0,5,9.6,2506395,0,0,0,4,2685,2280,0,0,546,Man Utd,Leicester,Tottenham,Southampton,Watford,3.6,4.6,3.4,5.1,3.7,229.5
Marouane,Fellaini,MID,MUN,4800000,0,26,1.9,3.95833333333333E-07,5.41666666666667E-06,0,89692,1,14,0,0,0,0,0,5.4,71,-2,0,26,2,0,0,0,0,0,1,0,2,0.4,66231,0,0,0,0,746,0,0,0,119,West Ham,Everton,Man City,Chelsea,Huddersfield,0,0,0,0,0,38.1
Edimilson,Fernandes,MID,WHU,4500000,0,0,0,0,0,0,12338,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0.1,276,0,0,0,0,0,0,0,0,0,Man Utd,Leicester,Tottenham,Southampton,Watford,0,0,0,0,0,0
Federico,Fernandez,DEF,NEW,4400000,0,43,1.3030303030303,2.96143250688705E-07,9.77272727272727E-06,0,42106,2,23,0,0,0,0,0,9.8,246,-1,0,43,1,0.1,0,0.3,5,0,3,0,2,0.2,37746,0,0,0,0,1350,32,0,0,250,Leicester,Southampton,Brighton,Liverpool,Fulham,0.7,0.8,0.7,0.9,0.7,44
,Fernandinho,MID,MCI,5300000,0,77,2.9,5.47169811320755E-07,1.45283018867925E-05,0,550908,5,15,0,0,0,1,0,14.5,1093,-2,0,77,2,0.4,0,2,4,0,12,0,3,3,347386,0,0,0,1,2273,1558,0,0,426,Crystal Palace,Tottenham,Man Utd,Burnley,Leicester,2.6,4.1,2.3,2.5,2.2,111
Roberto,Firmino,FWD,LIV,9300000,7,156,4.9,5.26881720430108E-07,1.67741935483871E-05,0,2744791,0,15,0,0,0,12,0,16.8,55620,-2,0,156,2,0.7,0,6.7,24,0,17,0,8,17.1,1792006,0,0,0,3,2426,42258,0,0,636,Chelsea,Cardiff City,Huddersfield,Newcastle,Wolverhampton,6,5.5,6.5,5.5,6,250.1
Phil,Foden,MID,MCI,4500000,0,13,0.40625,9.02777777777778E-08,2.88888888888889E-06,0,18980,0,0,0,0,0,0,0,2.9,165,-5,0,13,5,0.3,0,1.5,0,0,1,0,0,0.1,8430,0,0,0,0,188,248,0,0,58,Crystal Palace,Tottenham,Man Utd,Burnley,Leicester,0.2,0.4,0.2,0.2,0.2,26.2
,Fonte,MID,FUL,4400000,0,0,0,0,0,0,23363,0,0,0,0,0,0,0,0,22,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,5735,0,0,0,0,0,2,0,0,0,Everton,Bournemouth,Cardiff City,Wolverhampton,Newcastle,0,0,0,0,0,0
Fraser,Forster,GLK,SOU,4200000,0,0,0,0,0,0,48889,0,0,0,0,0,0,0,0,279,-3,0,0,3,0,0,0,0,0,0,0,0,0.6,9151,0,0,0,0,0,230,0,0,0,Wolverhampton,Newcastle,Watford,Bournemouth,West Ham,0,0,0,0,0,0
Ben,Foster,GLK,WAT,4600000,0,116,3.6,7.82608695652174E-07,2.52173913043478E-05,0,365057,1,47,0,106,0,0,0,25.2,25025,1,0,116,-1,0.7,0,3,11,0,7,0,0,7.2,518620,0,0,1,3,2880,95168,0,0,606,Arsenal,Huddersfield,Southampton,Wolverhampton,Chelsea,3.8,8.2,4.5,4.1,4.3,88.8
Timothy,Fosu-Mensah,DEF,FUL,4500000,0,7,0.212121212121212,4.71380471380471E-08,1.55555555555556E-06,0,39070,3,18,0,0,0,0,0,1.6,72,0,0,7,0,0.2,0,1,0,0,0,0,0,0.3,9613,1,0,0,0,726,43,0,0,92,Everton,Bournemouth,Cardiff City,Wolverhampton,Newcastle,0.1,0.1,0.1,0.1,0.1,23.9
Juan,Foyth,DEF,TOT,5000000,0,26,0.8125,1.625E-07,5.2E-06,0,53831,2,9,0,0,0,1,0,5.2,142,0,0,26,0,0,0,0,3,0,2,0,0,0.2,58550,0,0,0,1,615,71,0,0,116,Huddersfield,Man City,Brighton,West Ham,Bournemouth,0.4,0.8,0.4,0.4,0.5,23.4
Simon,Francis,DEF,BOU,4300000,0,40,2.4,5.58139534883721E-07,9.30232558139535E-06,0,42712,1,24,0,0,0,0,0,9.3,95,-2,0,40,2,0,0,0,0,0,4,0,2,0.2,25414,0,0,0,0,1227,12,0,0,244,Brighton,Fulham,Southampton,Tottenham,Crystal Palace,0,0,0,0,0,54.4
Ryan,Fraser,MID,BOU,6300000,2,147,4.5,7.14285714285714E-07,2.33333333333333E-05,0,2453599,2,56,0,0,0,6,0,23.3,134497,8,-1,147,-8,0.3,0,2,18,0,7,0,10,22.4,3611767,0,0,0,5,2738,21339,1,0,620,Brighton,Fulham,Southampton,Tottenham,Crystal Palace,3.8,6.2,4.2,4.5,4.6,237.6
,Fred,MID,MUN,5300000,0,35,1.09375,2.06367924528302E-07,6.60377358490566E-06,0,258417,2,14,0,0,0,1,0,6.6,355,-7,1,35,7,0.5,0,2.5,3,0,1,0,2,1.2,56128,0,0,0,0,814,427,-1,0,153,West Ham,Everton,Man City,Chelsea,Huddersfield,0.5,1,0.5,0.6,0.5,42.8
Ryan,Fredericks,DEF,WHU,4500000,1,18,0.545454545454545,1.21212121212121E-07,4E-06,0,31512,3,15,0,0,0,0,0,4,457,-5,0,18,5,0.1,0,0.3,2,0,1,0,0,0.2,6858,0,0,0,1,865,37,0,0,105,Man Utd,Leicester,Tottenham,Southampton,Watford,0.3,0.3,0.3,0.3,0.3,27.9
Christian,Fuchs,DEF,LEI,4100000,0,3,0.0909090909090909,2.21729490022173E-08,7.31707317073171E-07,0,38020,0,5,0,0,0,0,0,0.7,203,-4,0,3,4,0.1,0,0.3,0,0,0,0,0,0.4,9134,0,0,0,0,206,116,0,0,38,Newcastle,West Ham,Arsenal,Man City,Chelsea,0,0,0,0,0,14.9
Manolo,Gabbiadini,FWD,SOU,5600000,0,23,1.9,3.39285714285714E-07,4.10714285714286E-06,0,27090,0,12,0,0,0,1,0,4.1,25,-4,0,23,4,0,0,0,3,0,0,0,0,0.1,12453,0,0,0,1,468,1,0,0,56,Wolverhampton,Newcastle,Watford,Bournemouth,West Ham,0,0,0,0,0,30.8
Sam,Gallagher,FWD,SOU,4500000,0,4,0.125,2.77777777777778E-08,8.88888888888889E-07,0,9623,0,1,0,0,0,0,0,0.9,817,0,0,4,0,0.1,0,0.5,0,0,0,0,0,0.1,17687,0,0,0,0,32,1291,0,0,6,Wolverhampton,Newcastle,Watford,Bournemouth,West Ham,0.1,0.2,0.1,0.1,0.1,0
James,Garner,MID,MUN,4500000,0,1,0.03125,6.94444444444444E-09,2.22222222222222E-07,0,45,0,0,0,0,0,0,0,0.2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,1,9,0,0,3,West Ham,Everton,Man City,Chelsea,Huddersfield,0,0,0,0,0,0
Dwight,Gayle,FWD,NEW,6000000,0,0,0,0,0,0,8371,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,278,0,0,0,0,0,5,0,0,0,Leicester,Southampton,Brighton,Liverpool,Fulham,0,0,0,0,0,0
Paulo,Gazzaniga,GLK,TOT,4500000,0,10,0.3125,6.94444444444444E-08,2.22222222222222E-06,0,7519,0,1,0,8,0,0,0,2.2,37,0,0,10,0,0,0,0,0,0,1,0,0,0,7853,0,0,0,0,180,24,0,0,48,Huddersfield,Man City,Brighton,West Ham,Bournemouth,0.2,0.4,0.2,0.2,0.2,5.5
Rachid,Ghezzal,MID,LEI,5000000,0,28,0.848484848484849,1.6969696969697E-07,5.6E-06,0,39195,3,13,0,0,0,1,0,5.6,61,-5,0,28,5,0.1,0,0.3,2,0,1,0,0,0.1,30456,0,0,0,0,733,18,0,0,112,Newcastle,West Ham,Arsenal,Man City,Chelsea,0.4,0.4,0.4,0.4,0.4,68.3
Morgan,Gibbs-White,MID,WOL,4300000,0,30,0.9375,2.18023255813953E-07,6.97674418604651E-06,0,69404,1,11,0,0,0,0,0,7,1212,-2,0,30,2,0,0,0,0,0,3,0,1,0.5,72776,0,0,0,0,544,68,0,0,80,Southampton,Brighton,Arsenal,Watford,Fulham,0.5,1,0.5,0.5,0.5,23.3
Ben,Gibson,DEF,BUR,4800000,0,6,0.181818181818182,3.78787878787879E-08,1.25E-06,0,16685,1,3,0,0,0,1,0,1.3,44,-2,0,6,2,0,0,0,0,0,0,0,0,0.1,2173,0,0,0,0,62,64,0,0,17,Cardiff City,Chelsea,Man City,Everton,Arsenal,0.1,0.1,0.1,0.1,0.1,7.6
Ryan John,Giles,MID,WOL,4500000,0,0,0,0,0,0,1437,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,2159,0,0,0,0,0,41,0,0,0,Southampton,Brighton,Arsenal,Watford,Fulham,0,0,0,0,0,0
Olivier,Giroud,FWD,CHE,7700000,1,52,2.2,2.85714285714286E-07,6.75324675324675E-06,0,229053,1,5,0,0,0,2,0,6.8,5779,-3,0,52,3,0.3,0,2.3,2,0,6,0,4,1.9,112443,0,0,0,0,798,750,0,0,167,Liverpool,Burnley,Man Utd,Watford,Leicester,1.1,2.4,1.6,2.1,1.6,88.2
Angel,Gomes,MID,MUN,5000000,0,1,0.03125,6.25E-09,2E-07,0,438,0,1,0,0,0,0,0,0.2,16,0,0,1,0,0,0,0,0,0,0,0,0,0,546,0,0,0,0,9,12,0,0,3,West Ham,Everton,Man City,Chelsea,Huddersfield,0,0,0,0,0,2.3
Heurelho,Gomes,GLK,WAT,4200000,0,0,0,0,0,0,15427,0,0,0,0,0,0,0,0,78,-3,0,0,3,0,0,0,0,0,0,0,0,0.3,3389,0,0,0,0,0,79,0,0,0,Arsenal,Huddersfield,Southampton,Wolverhampton,Chelsea,0,0,0,0,0,0
Joseph,Gomez,DEF,LIV,4800000,0,52,1.57575757575758,3.28282828282828E-07,1.08333333333333E-05,0,343833,2,4,0,0,0,0,0,10.8,230,-2,0,52,2,0,0,0,2,0,7,0,0,1,344191,0,0,0,0,1047,154,0,0,259,Chelsea,Cardiff City,Huddersfield,Newcastle,Wolverhampton,1.6,1.2,1.4,0.8,1.3,34.5
Dan,Gosling,MID,BOU,4700000,1,40,1.8,3.82978723404255E-07,8.51063829787234E-06,0,9581,6,31,0,0,0,0,0,8.5,123,-3,0,40,3,0.1,0,0.7,0,0,3,0,2,0.1,6637,0,0,0,0,1502,85,0,0,180,Brighton,Fulham,Southampton,Tottenham,Crystal Palace,0.9,1.7,0.9,1,1.1,55.7
Karlan,Grant,FWD,HUD,5000000,5,30,0.909090909090909,1.81818181818182E-07,6E-06,0,4084,0,11,0,0,0,2,0,6,1884,0,0,30,0,1.3,0,6.7,3,0,1,0,2,0.1,11696,0,0,0,1,488,3617,0,0,91,Tottenham,Watford,Liverpool,Man Utd,Southampton,0.5,0.5,0.5,0.5,0.5,36.6
Lee,Grant,GLK,MUN,4800000,0,0,0,0,0,0,1143,0,0,0,0,0,0,0,0,9,-2,0,0,2,0,0,0,0,0,0,0,0,0,881,0,0,0,0,0,7,0,0,0,West Ham,Everton,Man City,Chelsea,Huddersfield,0,0,0,0,0,0
Andre,Gray,FWD,WAT,5900000,0,60,2.6,4.40677966101695E-07,1.01694915254237E-05,0,146467,2,17,0,0,0,5,0,10.2,687,-1,0,60,1,0.7,0,4,5,0,3,0,2,0.5,129945,0,0,0,0,973,873,0,0,191,Arsenal,Huddersfield,Southampton,Wolverhampton,Chelsea,3,4.9,2.4,1.6,2.8,84.2
Demarai,Gray,MID,LEI,5400000,2,78,2.6,4.81481481481482E-07,1.44444444444444E-05,0,228456,2,26,0,0,0,4,0,14.4,4260,-1,0,78,1,0.4,0,2,3,0,6,0,1,1,211605,0,0,0,0,1815,742,0,0,227,Newcastle,West Ham,Arsenal,Man City,Chelsea,2.4,1.9,2.3,1.3,1.7,117.4
Mason,Greenwood,FWD,MUN,4500000,0,1,0.03125,6.94444444444444E-09,2.22222222222222E-07,0,2563,0,0,0,0,0,0,0,0.2,517,0,0,1,0,0,0,0,0,0,0,0,0,0.1,5116,0,0,0,0,10,636,0,0,2,West Ham,Everton,Man City,Chelsea,Huddersfield,0,0,0,0,0,0.3
Pascal,Gro?,MID,BHA,6700000,0,58,1.87096774193548,2.79248916706789E-07,8.65671641791045E-06,0,374753,0,22,0,0,0,2,0,8.7,762,-3,0,58,3,0,1,0,9,0,2,0,2,1.5,80244,0,0,0,1,1361,1827,0,0,263,Bournemouth,Cardiff City,Wolverhampton,Tottenham,Newcastle,0,1.8,1.7,0.9,1,126.4
Vicente,Guaita,GLK,CRY,4200000,10,64,1.93939393939394,4.61760461760462E-07,1.52380952380952E-05,0,110499,2,13,0,43,0,0,0,15.2,15407,-3,0,64,3,1.7,0,7.3,7,0,6,0,0,1.7,196873,0,0,0,2,1304,10136,0,0,280,Man City,Arsenal,Everton,Cardiff City,Bournemouth,1.3,1,2,1.9,1.3,29.5
Johann Berg,Gudmundsson,MID,BUR,5500000,1,85,3.3,6E-07,1.54545454545455E-05,0,394596,2,36,0,0,0,3,0,15.5,1728,-5,0,85,5,0.2,0,1.3,6,0,5,0,6,1.1,338853,0,0,0,1,1635,658,0,0,314,Cardiff City,Chelsea,Man City,Everton,Arsenal,3.5,1.8,2.4,2.2,3.7,132.6
Matteo,Guendouzi,MID,ARS,4400000,1,42,1.6,3.63636363636364E-07,9.54545454545455E-06,0,267953,6,26,0,0,0,0,0,9.5,2937,-1,0,42,1,0.5,0,2,0,0,3,0,0,1.7,265517,0,0,0,0,1868,623,0,0,280,Watford,Crystal Palace,Wolverhampton,Leicester,Brighton,0.8,1.9,0.8,1.4,0.8,67.5
Idrissa,Gueye,MID,EVE,4700000,3,63,2.3,4.8936170212766E-07,1.34042553191489E-05,0,29967,5,28,0,0,0,0,0,13.4,364,-3,0,63,3,0.6,0,3,0,0,10,0,1,0.3,14161,0,0,0,0,2412,513,0,0,393,Fulham,Man Utd,Crystal Palace,Burnley,Tottenham,1.6,1.5,1.8,2.2,1.2,88.1
Ilkay,Gundogan,MID,MCI,5500000,0,88,2.75,5E-07,1.6E-05,0,520460,2,13,0,0,0,5,0,16,6545,0,0,88,0,0.3,0,1.5,8,0,9,0,2,2.4,534841,0,0,0,1,1591,3179,0,0,402,Crystal Palace,Tottenham,Man Utd,Burnley,Leicester,2.4,3.7,2.2,2.3,2,145.3
Angus,Gunn,GLK,SOU,4300000,1,38,1.1875,2.76162790697674E-07,8.83720930232558E-06,0,31126,0,9,0,23,0,0,0,8.8,10259,-2,0,38,2,0.8,0,3.5,4,0,3,0,0,0.8,62089,0,0,1,2,630,27686,0,0,152,Wolverhampton,Newcastle,Watford,Bournemouth,West Ham,0.8,1.2,0.7,0.6,0.8,18
Aron,Gunnarsson,MID,CAR,4400000,0,56,2.5,5.68181818181818E-07,1.27272727272727E-05,0,117142,4,32,0,0,0,1,0,12.7,2426,-1,0,56,1,0.3,0,1.5,3,0,6,0,1,0.7,88785,0,0,0,1,1799,503,0,0,242,Burnley,Brighton,Liverpool,Fulham,Crystal Palace,3.4,1.7,1.8,2.1,1.5,67.9
Viktor,Gyokeres,FWD,BHA,4500000,0,0,0,0,0,0,9815,0,0,0,0,0,0,0,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0.1,15117,0,0,0,0,0,284,0,0,0,Bournemouth,Cardiff City,Wolverhampton,Tottenham,Newcastle,0,0,0,0,0,0
Florent,Hadergjonaj,DEF,HUD,4300000,0,50,1.51515151515152,3.52360817477097E-07,1.16279069767442E-05,0,6749,1,32,0,0,0,0,0,11.6,81,-2,0,50,2,0,0,0,1,0,4,0,0,0.1,4705,0,0,0,0,1747,20,0,0,295,Tottenham,Watford,Liverpool,Man Utd,Southampton,1,1,0.9,0.9,0.9,72.1
Greg,Halford,DEF,CAR,4000000,0,0,0,0,0,0,1619,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,635,0,0,0,0,0,7,0,0,0,Burnley,Brighton,Liverpool,Fulham,Crystal Palace,0,0,0,0,0,0
Ben,Hamer,GLK,HUD,3900000,2,9,0.272727272727273,6.99300699300699E-08,2.30769230769231E-06,0,412152,0,17,0,23,0,0,0,2.3,30133,-1,0,9,1,0.3,0,1.3,0,0,0,0,0,5.5,525473,0,0,0,0,462,10841,0,0,87,Tottenham,Watford,Liverpool,Man Utd,Southampton,0.1,0.1,0.1,0.1,0.1,15.1
Kadeem,Harris,MID,CAR,4500000,0,23,0.71875,1.59722222222222E-07,5.11111111111111E-06,0,2530,1,6,0,0,0,1,0,5.1,22,0,0,23,0,0,0,0,0,0,1,0,1,0,2891,0,0,0,0,355,22,0,0,77,Burnley,Brighton,Liverpool,Fulham,Crystal Palace,0.8,0.4,0.4,0.4,0.4,26
Joe,Hart,GLK,BUR,4200000,0,69,3.6,8.57142857142857E-07,1.64285714285714E-05,0,600096,0,41,0,77,0,0,0,16.4,6393,-3,0,69,3,0,0,0,7,0,4,0,0,4.6,545688,0,0,1,2,1710,886,0,0,378,Cardiff City,Chelsea,Man City,Everton,Arsenal,5.2,4.1,3.9,4.2,3.8,60.3
Kortney,Hause,DEF,WOL,4000000,0,0,0,0,0,0,20203,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0.2,20578,0,0,0,0,0,4,0,0,0,Southampton,Brighton,Arsenal,Watford,Fulham,0,0,0,0,0,0
Isaac,Hayden,MID,NEW,4400000,1,53,2.6,5.90909090909091E-07,1.20454545454545E-05,0,98802,3,20,0,0,0,1,0,12,21052,-1,0,53,1,0.3,0,1.3,4,0,5,0,3,1.7,188751,0,0,0,1,1442,204,0,1,232,Leicester,Southampton,Brighton,Liverpool,Fulham,2,2.4,1.8,1.7,2.1,74.4
Eden,Hazard,MID,CHE,11100000,16,215,6.7,6.03603603603604E-07,1.93693693693694E-05,0,3442914,2,30,0,0,0,16,0,19.4,231911,6,0,215,-6,0.7,0,8.3,31,0,11,0,12,30.8,4410858,0,0,0,8,2537,36990,0,0,786,Liverpool,Burnley,Man Utd,Watford,Leicester,5.7,9.8,6.9,9,7.9,376.9
Rhys,Healey,FWD,CAR,4500000,0,2,0.0625,1.38888888888889E-08,4.44444444444444E-07,0,7919,0,0,0,0,0,0,0,0.4,382,0,0,2,0,0,0,0,0,0,0,0,0,0.1,13035,0,0,0,0,31,374,0,0,4,Burnley,Brighton,Liverpool,Fulham,Crystal Palace,0,0,0,0,0,0.4
Tom,Heaton,GLK,BUR,4800000,2,43,1.3030303030303,2.71464646464646E-07,8.95833333333333E-06,0,30502,1,19,0,42,0,0,0,9,2684,-2,0,43,2,0.6,0,3,3,0,3,0,0,0.6,53856,0,0,0,0,1260,1393,0,0,232,Cardiff City,Chelsea,Man City,Everton,Arsenal,1.2,0.8,0.8,0.9,0.8,32.3
Tomer,Hemed,FWD,BHA,4900000,0,0,0,0,0,0,11188,0,0,0,0,0,0,0,0,9,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1445,0,0,0,0,0,4,0,0,0,Bournemouth,Cardiff City,Wolverhampton,Tottenham,Newcastle,0,0,0,0,0,0
Jordan,Henderson,MID,LIV,5300000,10,56,1.6969696969697,3.20182961692396E-07,1.05660377358491E-05,0,57553,1,12,0,0,0,1,0,10.6,314,-2,0,56,2,0.8,0,4,2,0,8,0,1,0.6,17404,0,0,0,1,1540,1566,0,1,312,Chelsea,Cardiff City,Huddersfield,Newcastle,Wolverhampton,0.9,0.8,1.4,1.1,1.2,63.3
Jeff,Hendrick,MID,BUR,5200000,1,58,2.1,4.03846153846154E-07,1.11538461538462E-05,0,16534,4,39,0,0,0,1,0,11.2,148,-3,0,58,3,0.3,0,1.3,3,0,3,0,2,0.2,12327,0,0,0,1,1712,34,0,0,192,Cardiff City,Chelsea,Man City,Everton,Arsenal,1.7,1,1.1,1,1.9,57
Wayne,Hennessey,GLK,CRY,4400000,0,67,3.7,8.40909090909091E-07,1.52272727272727E-05,0,509059,0,26,0,44,0,0,0,15.2,5133,-1,1,67,1,0,0,0,6,0,5,0,0,2.6,523946,0,0,1,1,1575,121,-1,0,311,Man City,Arsenal,Everton,Cardiff City,Bournemouth,3.6,2.7,4.9,4.8,3.7,35.9
