FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW2Forecast,GW3Forecast,GW4Forecast,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Anthony,Knockaert,MID,BHA,5500000,2,2,2,3.63636363636364E-07,3.63636363636364E-07,0,3191,0,2,0,0,0,0,0,0.4,3191,0,0,2,0,0.4,0,2,0,0,0,0,0,0.5,409,0,0,0,0,90,409,0,0,4,Man Utd,Liverpool,Fulham,Southampton,Tottenham,1.1,1,2,1.5,1.4,1,1.9,1.5,1.2,1,1.6,1.9,1.8,2,1.3,1,1,2,1.3,1.5,1,1,1.6,1.1,1.6,1,1.5,2.2,1.6,2,1.9,1,1.3,1,1.9,1.6,1.2,3.6
Sead,Kolasinac,DEF,ARS,5000000,0,0,0,0,0,0,9454,0,0,0,0,0,0,0,0,9454,0,0,0,0,0,0,0,0,0,0,0,0,0.5,208,0,0,0,0,0,208,0,0,0,Chelsea,West Ham,Cardiff City,Newcastle,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vincent,Kompany,DEF,MCI,5500000,0,0,0,0,0,0,19019,0,0,0,0,0,0,0,0,19019,0,0,0,0,0,0,0,0,0,0,0,0,2.1,2967,0,0,0,0,0,2967,0,0,0,Huddersfield,Wolverhampton,Newcastle,Fulham,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terence,Kongolo,DEF,HUD,4500000,0,0,0,0,0,0,1474,1,3,0,0,0,0,0,0,1474,0,0,0,0,0,0,0,0,0,0,0,0,0.2,321,0,0,0,0,90,321,0,0,7,Man City,Cardiff City,Everton,Crystal Palace,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Laurent,Koscielny,DEF,ARS,5500000,0,0,0,0,0,0,1293,0,0,0,0,0,0,0,0,1293,0,0,0,0,0,0,0,0,0,0,0,0,0.1,120,0,0,0,0,0,120,0,0,0,Chelsea,West Ham,Cardiff City,Newcastle,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheikhou,Kouyate,MID,CRY,5000000,1,1,1,2E-07,2E-07,0,4105,0,0,0,0,0,0,0,0.2,4105,0,0,1,0,0.2,0,1,0,0,0,0,0,0.5,360,0,0,0,0,2,360,0,0,3,Liverpool,Watford,Southampton,Huddersfield,Newcastle,0.5,0.5,0.6,0.6,0.6,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.7,0.6,0.5,0.5,0.5,0.7,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.5,2.2
Mateo,Kovacic,MID,CHE,6000000,0,0,0,0,0,0,16243,0,0,0,0,0,0,0,0,16243,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4136,0,0,0,0,0,4136,0,0,0,Arsenal,Newcastle,Bournemouth,Cardiff City,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexandre,Lacazette,FWD,ARS,9500000,1,1,1,1.05263157894737E-07,1.05263157894737E-07,0,37740,0,1,0,0,0,0,0,0.1,37740,0,0,1,0,0.1,0,1,0,0,0,0,0,3.7,6557,0,0,0,0,36,6557,0,0,-4,Chelsea,West Ham,Cardiff City,Newcastle,Everton,0.5,1.4,0.6,0.8,1,0.5,0.7,0.8,0.5,0.5,0.9,0.5,0.5,0.5,1.2,0.5,0.5,0.8,0.5,0.9,1.2,0.5,0.8,0.5,1,0.5,0.5,0.5,0.5,0.7,1,0.8,0.5,0.5,0.6,1,0.5,0.2
Adam,Lallana,MID,LIV,7000000,0,0,0,0,0,0,10584,0,0,0,0,0,0,0,0,10584,0,0,0,0,0,0,0,0,0,0,0,0,1.3,428,0,0,0,0,0,428,0,0,0,Crystal Palace,Brighton,Leicester,Tottenham,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erik,Lamela,MID,TOT,6500000,0,0,0,0,0,0,1020,0,0,0,0,0,0,0,0,1020,0,0,0,0,0,0,0,0,0,0,0,0,0.1,124,0,0,0,0,0,124,0,0,0,Fulham,Man Utd,Watford,Liverpool,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manuel,Lanzini,MID,WHU,6500000,0,0,0,0,0,0,678,0,0,0,0,0,0,0,0,678,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,Bournemouth,Arsenal,Wolverhampton,Everton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aymeric,Laporte,DEF,MCI,5500000,6,6,6,1.09090909090909E-06,1.09090909090909E-06,0,4418,0,0,0,0,0,0,0,1.1,4418,0,0,6,0,1.1,0,6,0,0,1,0,0,1.7,15647,0,0,0,0,90,15647,0,0,21,Huddersfield,Wolverhampton,Newcastle,Fulham,Cardiff City,8.5,7,7.4,8.5,7.4,8.5,5.9,8.5,7.4,8.5,8.5,7.4,6.6,7.4,7.4,8.5,7.8,6.6,7.4,7.1,8.1,7.4,6.3,8.5,8.5,7.4,8.5,5.4,8.5,7.4,7.4,8.5,6.6,8.5,7.4,7.8,7.4,5.3
Jamaal,Lascelles,DEF,NEW,5000000,1,1,1,2E-07,2E-07,0,33252,0,2,0,0,0,0,0,0.2,33252,0,0,1,0,0.2,0,1,0,0,0,0,0,7.9,4411,0,0,0,0,90,4411,0,0,16,Cardiff City,Chelsea,Man City,Arsenal,Crystal Palace,0.7,1.1,0.7,0.9,0.5,0.5,0.7,1.1,0.6,0.7,0.5,0.6,0.9,0.5,0.5,0.7,0.8,0.5,0.5,0.9,0.9,0.9,0.9,1.2,0.5,0.9,0.8,0.7,0.6,0.5,0.7,0.5,0.5,0.8,0.9,0.5,0.6,2.1
Maxime,Le Marchand,DEF,FUL,4500000,1,1,1,2.22222222222222E-07,2.22222222222222E-07,0,1973,0,2,0,0,0,0,0,0.2,1973,0,0,1,0,0.2,0,1,0,0,0,0,0,0.3,326,0,0,0,0,90,326,0,0,20,Tottenham,Burnley,Brighton,Man City,Watford,1.2,0.8,0.9,0.7,0.7,0.5,0.9,0.7,0.5,0.7,0.5,0.8,0.9,0.5,0.7,0.9,0.5,0.5,0.9,0.7,0.6,1.4,1.1,0.5,0.9,0.7,0.6,1.1,0.5,0.5,0.9,0.5,0.6,0.5,0.9,0.5,0.5,2.7
Florian,Lejeune,DEF,NEW,4500000,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,31,0,0,0,Cardiff City,Chelsea,Man City,Arsenal,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mario,Lemina,MID,SOU,5000000,3,3,3,6E-07,6E-07,0,1472,0,0,0,0,0,0,0,0.6,1472,0,0,3,0,0.6,0,3,0,0,1,0,0,0.2,1471,0,0,0,0,90,1471,0,0,7,Everton,Leicester,Crystal Palace,Brighton,Liverpool,1.9,3.4,3,3.6,1.5,1.9,1.6,2,3.4,1.8,2.2,3,2.2,2,3,3.6,3.3,3.4,2.3,1.5,2.8,2.5,3.6,2.5,3.6,3,3.6,1.7,2.6,1.7,3,1.7,2.4,2.8,2.5,2.8,3.9,7
Aaron,Lennon,MID,BUR,5000000,3,3,3,6E-07,6E-07,0,2217,0,0,0,0,0,0,0,0.6,2217,0,0,3,0,0.6,0,3,0,0,1,0,0,0.4,4162,0,0,0,0,90,4162,0,0,6,Watford,Fulham,Man Utd,Wolverhampton,Bournemouth,2.2,3,2.2,1.9,2.5,3,3.9,1.8,1.6,2.8,2.8,3.4,3,1.7,3.6,2,3,2.5,3.4,3.3,3.6,1.7,1.7,3.4,3,2.6,2.8,3.6,1.5,3.4,2.4,2,3.6,1.5,2.3,1.9,3.6,3.9
Bernd,Leno,GLK,ARS,5000000,0,0,0,0,0,0,16086,0,0,0,0,0,0,0,0,16086,0,0,0,0,0,0,0,0,0,0,0,0,2.1,1851,0,0,0,0,0,1851,0,0,0,Chelsea,West Ham,Cardiff City,Newcastle,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jefferson,Lerma,MID,BOU,4500000,0,0,0,0,0,0,2523,0,0,0,0,0,0,0,0,2523,0,0,0,0,0,0,0,0,0,0,0,0,0.3,657,0,0,0,0,0,657,0,0,0,West Ham,Everton,Chelsea,Leicester,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Lewis Cook,MID,BOU,5000000,0,0,0,0,0,0,2841,0,0,0,0,0,0,0,0,2841,0,0,0,0,0,0,0,0,0,0,0,0,0.3,257,0,0,0,0,0,257,0,0,0,West Ham,Everton,Chelsea,Leicester,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stephan,Lichtsteiner,DEF,ARS,5000000,1,1,1,2E-07,2E-07,0,14806,0,1,0,0,0,0,0,0.2,14806,0,0,1,0,0.2,0,1,0,0,0,0,0,2.3,4794,0,0,0,0,55,4794,0,0,0,Chelsea,West Ham,Cardiff City,Newcastle,Everton,0.9,0.9,0.7,0.5,0.6,0.7,0.6,0.5,0.5,0.5,0.5,0.5,1.4,0.7,0.9,0.6,0.8,0.9,0.5,0.8,0.7,1.1,0.9,0.7,0.7,0.8,0.5,1.2,0.9,0.5,0.5,0.5,0.5,0.5,0.5,1.1,0.6,0.9
Anders,Lindegaard,GLK,BUR,4500000,0,0,0,0,0,0,735,0,0,0,0,0,0,0,0,735,0,0,0,0,0,0,0,0,0,0,0,0,0.2,87,0,0,0,0,0,87,0,0,0,Watford,Fulham,Man Utd,Wolverhampton,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Victor,Lindelof,DEF,MUN,5000000,2,2,2,4E-07,4E-07,0,5297,0,1,0,0,0,0,0,0.4,5297,0,0,2,0,0.4,0,2,0,0,0,0,0,1.4,7279,0,0,0,0,90,7279,0,0,15,Brighton,Tottenham,Burnley,Watford,Wolverhampton,2.5,2.8,1.8,1.6,1.6,2.1,1.4,2.5,1.8,1,2.1,1.5,1.8,2.5,2.2,1,2.1,2.5,1.2,1.1,2.5,2.8,2.2,1.2,1.8,1.3,1.2,2.2,2.1,2.5,2,1.3,2.5,1.4,2.8,2.1,2.5,2.6
Jesse,Lingard,MID,MUN,6900000,0,0,0,0,0,0,76359,0,0,0,0,0,0,0,0,76359,-1,1,0,1,0,0,0,0,0,0,0,0,4.1,1659,0,0,0,0,0,1659,-1,0,0,Brighton,Tottenham,Burnley,Watford,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fernando,Llorente,FWD,TOT,5900000,0,0,0,0,0,0,4555,0,0,0,0,0,0,0,0,4555,-1,1,0,1,0,0,0,0,0,0,0,0,0.3,919,0,0,0,0,0,919,-1,0,0,Fulham,Man Utd,Watford,Liverpool,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hugo,Lloris,GLK,TOT,5500000,2,2,2,3.63636363636364E-07,3.63636363636364E-07,0,19200,0,1,0,1,0,0,0,0.4,19200,0,0,2,0,0.4,0,2,0,0,0,0,0,8.3,15200,0,0,0,0,90,15200,0,0,12,Fulham,Man Utd,Watford,Liverpool,Brighton,2.2,2.1,1.6,1.3,2.5,2.1,2.5,2.1,2.5,1.3,1.2,2.8,2.1,2.2,1.2,2.2,1.4,1.2,1.6,2.1,2.5,1.8,2,1.4,1.5,1.8,2.5,2.5,1.8,1.5,1,2.8,2.5,2.1,2.5,1,1.8,1.6
Jurgen,Locadia,FWD,BHA,5500000,0,0,0,0,0,0,985,0,0,0,0,0,0,0,0,985,0,0,0,0,0,0,0,0,0,0,0,0,0.1,375,0,0,0,0,0,375,0,0,0,Man Utd,Liverpool,Fulham,Southampton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruben,Loftus-Cheek,MID,CHE,5500000,1,1,1,1.81818181818182E-07,1.81818181818182E-07,0,7738,0,0,0,0,0,0,0,0.2,7738,0,0,1,0,0.2,0,1,0,0,0,0,0,1,448,0,0,0,0,22,448,0,0,5,Arsenal,Newcastle,Bournemouth,Cardiff City,West Ham,0.7,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.7,0.5,0.5,0.5,0.6,0.5,0.5,0.6,0.6,0.5,0.5,0.8,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.4
Kevin,Long,DEF,BUR,4500000,0,0,0,0,0,0,6718,0,0,0,0,0,0,0,0,6718,0,0,0,0,0,0,0,0,0,0,0,0,0.8,746,0,0,0,0,0,746,0,0,0,Watford,Fulham,Man Utd,Wolverhampton,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Long,FWD,SOU,5000000,0,0,0,0,0,0,13605,0,0,0,0,0,0,0,0,13605,0,0,0,0,0,0,0,0,0,0,0,0,1.7,3264,0,0,0,0,0,3264,0,0,0,Everton,Leicester,Crystal Palace,Brighton,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ademola,Lookman,MID,EVE,5400000,0,0,0,0,0,0,2936,0,0,0,0,0,0,0,0,2936,-1,1,0,1,0,0,0,0,0,0,0,0,0.2,104,0,0,0,0,0,104,-1,0,0,Southampton,Bournemouth,Huddersfield,West Ham,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonas,Lossl,GLK,HUD,4500000,0,0,0,0,0,0,8631,0,0,0,0,0,0,0,0,8631,0,0,0,0,0,0,0,0,0,0,0,0,1.8,272,0,0,0,0,0,272,0,0,0,Man City,Cardiff City,Everton,Crystal Palace,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dejan,Lovren,DEF,LIV,5000000,0,0,0,0,0,0,137978,0,0,0,0,0,0,0,0,137978,0,0,0,0,0,0,0,0,0,0,0,0,4.1,861,0,0,0,0,0,861,0,0,0,Crystal Palace,Brighton,Leicester,Tottenham,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris,Lowe,DEF,HUD,4500000,1,1,1,2.22222222222222E-07,2.22222222222222E-07,0,799,0,2,0,0,0,0,0,0.2,799,0,0,1,0,0.2,0,1,0,0,0,0,0,0.2,314,0,0,0,0,70,314,0,0,9,Man City,Cardiff City,Everton,Crystal Palace,Leicester,0.7,0.9,0.5,0.5,0.5,1.4,0.6,0.5,0.5,0.8,0.9,0.5,1.1,0.5,0.7,0.5,0.8,0.7,0.6,0.8,0.7,0.9,0.6,0.9,0.9,0.5,0.5,0.9,0.5,0.7,0.5,0.5,1.2,0.7,0.5,0.9,0.6,2.3
Matthew,Lowton,DEF,BUR,5000000,6,6,6,1.2E-06,1.2E-06,0,2406,0,0,0,0,0,0,0,1.2,2406,0,0,6,0,1.2,0,6,0,0,1,0,0,1,3365,0,0,0,0,90,3365,0,0,26,Watford,Fulham,Man Utd,Wolverhampton,Bournemouth,8.5,7.4,8.5,7,6.6,7.4,8.5,7.4,8.5,7.4,6.6,7.4,6.6,7.1,8.5,7.4,7.4,8.5,8.5,7.4,8.5,7.4,7.4,8.5,7.4,8.5,6.3,7.8,5.9,7.8,8.1,5.4,8.5,7.4,8.5,7.4,8.5,1.9
,Lucas,FWD,WHU,6500000,0,0,0,0,0,0,2346,0,0,0,0,0,0,0,0,2346,0,0,0,0,0,0,0,0,0,0,0,0,0.2,720,0,0,0,0,0,720,0,0,0,Bournemouth,Arsenal,Wolverhampton,Everton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Lucas Moura,MID,TOT,7000000,2,2,2,2.85714285714286E-07,2.85714285714286E-07,0,17215,0,1,0,0,0,0,0,0.3,17215,0,0,2,0,0.3,0,2,0,0,0,0,0,2.2,11260,0,0,0,0,67,11260,0,0,8,Fulham,Man Utd,Watford,Liverpool,Brighton,2,1,1,1,1.6,1.8,2,1.5,1.2,1,1.6,1,1.6,1.9,1.5,1.6,1,1.3,1.2,1.6,1.1,1.6,1.1,1.9,1.9,1.3,1,2,1.5,2,1,2,2.2,1,1.9,1,1.3,2.8
Romelu,Lukaku,FWD,MUN,11000000,1,1,1,9.09090909090909E-08,9.09090909090909E-08,0,28002,0,1,0,0,0,0,0,0.1,28002,0,0,1,0,0.1,0,1,0,0,0,0,0,8.3,41172,0,0,0,0,23,41172,0,0,-2,Brighton,Tottenham,Burnley,Watford,Wolverhampton,0.8,0.5,0.5,0.5,0.9,1.2,1,0.5,1,0.5,0.5,0.5,0.5,1,0.9,0.5,0.6,1.2,0.5,0.8,0.5,1,0.5,0.6,0.7,0.5,0.5,0.5,0.8,0.5,0.5,0.7,1.4,0.8,0.5,1,0.8,2.2
James,Maddison,MID,LEI,6500000,2,2,2,3.07692307692308E-07,3.07692307692308E-07,0,5684,0,1,0,0,0,0,0,0.3,5684,0,0,2,0,0.3,0,2,0,0,0,0,0,1.3,27063,0,0,0,0,62,27063,0,0,10,Wolverhampton,Southampton,Liverpool,Bournemouth,Huddersfield,1.2,1.5,1,1,2.2,1.5,1.3,1.6,1.9,1.6,1.6,1.6,1.1,1.6,1.4,1.6,1,1.2,2,1,1.9,1,1,1.1,1,2,2,1,2,1.3,1.3,1.8,1.9,1.5,2,1,1,5.1
Gary,Madine,FWD,CAR,4500000,1,1,1,2.22222222222222E-07,2.22222222222222E-07,0,9125,0,1,0,0,0,0,0,0.2,9125,0,0,1,0,0.2,0,1,0,0,0,0,0,1.5,16308,0,0,0,0,2,16308,0,0,5,Newcastle,Huddersfield,Arsenal,Chelsea,Man City,1,1,1,0.5,0.5,0.5,0.5,0.9,0.5,0.8,1,0.8,0.9,1.2,0.5,0.5,0.5,0.5,0.6,0.5,1.2,0.8,0.8,0.5,0.5,0.5,1,0.7,1.4,0.8,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.2
Harry,Maguire,DEF,LEI,5500000,1,1,1,1.81818181818182E-07,1.81818181818182E-07,0,40525,0,2,0,0,0,0,0,0.2,40525,0,0,1,0,0.2,0,1,0,0,0,0,0,15.9,16745,0,0,0,0,90,16745,0,0,14,Wolverhampton,Southampton,Liverpool,Bournemouth,Huddersfield,0.5,0.6,0.5,0.5,0.9,0.5,0.6,0.7,0.9,0.7,0.8,0.9,0.7,0.6,1.4,0.5,0.9,0.9,0.9,0.5,0.8,0.5,0.5,0.9,1.2,0.5,1.1,0.5,0.8,0.6,0.5,0.7,0.5,0.7,0.9,0.7,1.1,1.4
Riyad,Mahrez,MID,MCI,9000000,1,1,1,1.11111111111111E-07,1.11111111111111E-07,0,36735,0,0,0,0,0,0,0,0.1,36735,0,0,1,0,0.1,0,1,0,0,0,0,0,5.3,43370,0,0,0,0,59,43370,0,0,4,Huddersfield,Wolverhampton,Newcastle,Fulham,Cardiff City,0.8,0.5,0.6,0.7,0.5,0.7,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.6,0.5,0.7,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.6,0.5,4.4
Ainsley,Maitland-Niles,MID,ARS,4500000,1,1,1,2.22222222222222E-07,2.22222222222222E-07,0,7602,0,1,0,0,0,0,0,0.2,7602,0,0,1,0,0.2,0,1,0,0,0,0,0,0.5,769,0,0,0,0,34,769,0,0,7,Chelsea,West Ham,Cardiff City,Newcastle,Everton,0,0,0,0,0,0,0,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.7,0.5,0.6,0.6,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.7,0.5,0.7,0.5,2.1
Scott,Malone,DEF,HUD,4000000,0,0,0,0,0,0,55792,0,0,0,0,0,0,0,0,55792,0,0,0,0,0,0,0,0,0,0,0,0,3.7,138,0,0,0,0,0,138,0,0,0,Man City,Cardiff City,Everton,Crystal Palace,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sadio,Mane,MID,LIV,9700000,16,16,16,1.64948453608247E-06,1.64948453608247E-06,0,21505,0,0,0,0,0,2,0,1.7,21505,2,-2,16,-2,1.6,0,16,3,0,1,0,0,28.1,483537,0,0,0,1,81,483537,2,0,52,Crystal Palace,Brighton,Leicester,Tottenham,Southampton,12.736,14.528,12.736,12.736,14.528,14.48,14.528,12.736,14.528,12.736,14.528,12.736,14.528,12.736,12.736,14.528,12.736,14.528,14.528,12.736,12.736,14.528,14.528,12.736,14.528,12.736,14.528,12.736,14.528,12.736,14.528,12.736,13.568,12.736,14.528,12.736,14.528,18.5
Javier,Manquillo,DEF,NEW,4500000,0,0,0,0,0,0,1058,0,0,0,0,0,0,0,0,1058,0,0,0,0,0,0,0,0,0,0,0,0,0.2,174,0,0,0,0,0,174,0,0,0,Cardiff City,Chelsea,Man City,Arsenal,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solomon,March,MID,BHA,5000000,2,2,2,4E-07,4E-07,0,452,0,2,0,0,0,0,0,0.4,452,0,0,2,0,0.4,0,2,0,0,0,0,0,0.1,90,0,0,0,0,70,90,0,0,6,Man Utd,Liverpool,Fulham,Southampton,Tottenham,1.1,1,2,1.5,1.4,1,1.9,1.5,1.2,1,1.6,1.9,1.8,2,1.3,1,1,2,1.3,1.5,1,1,1.6,1.1,1.6,1,1.5,2.2,1.6,2,1.9,1,1.3,1,1.9,1.6,1.2,2
Adrian,Mariappa,DEF,WAT,4500000,0,0,0,0,0,0,1690,0,0,0,0,0,0,0,0,1690,0,0,0,0,0,0,0,0,0,0,0,0,0.2,97,0,0,0,0,0,97,0,0,0,Burnley,Crystal Palace,Tottenham,Man Utd,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Martial,MID,MUN,7400000,0,0,0,0,0,0,14890,0,0,0,0,0,0,0,0,14890,-1,1,0,1,0,0,0,0,0,0,0,0,0.7,899,0,0,0,0,0,899,-1,0,0,Brighton,Tottenham,Burnley,Watford,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cuco,Martina,DEF,EVE,4500000,0,0,0,0,0,0,1925,0,0,0,0,0,0,0,0,1925,0,0,0,0,0,0,0,0,0,0,0,0,0.2,230,0,0,0,0,0,230,0,0,0,Southampton,Bournemouth,Huddersfield,West Ham,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam,Masina,DEF,WAT,4500000,0,0,0,0,0,0,1018,0,0,0,0,0,0,0,0,1018,0,0,0,0,0,0,0,0,0,0,0,0,0.1,30,0,0,0,0,0,30,0,0,0,Burnley,Crystal Palace,Tottenham,Man Utd,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arthur,Masuaku,MID,WHU,4500000,2,2,2,4.44444444444444E-07,4.44444444444444E-07,0,10347,0,4,0,0,0,0,0,0.4,10347,0,0,2,0,0.4,0,2,0,0,0,0,0,2.3,8463,0,0,0,0,90,8463,0,0,16,Bournemouth,Arsenal,Wolverhampton,Everton,Chelsea,1.3,1.6,1.2,1,1,1.1,1.6,1.4,1.5,1.6,1.8,1.2,1.5,2,2,1.6,1.1,1.5,1.3,2,2,1,1,1,1.6,2,1,1.9,1.6,2.2,1.3,1,1,1.9,1,1.9,1,2.2
Juan,Mata,MID,MUN,6500000,5,5,5,7.69230769230769E-07,7.69230769230769E-07,0,14197,0,1,0,0,0,0,0,0.8,14197,0,0,5,0,0.8,0,5,0,0,0,0,1,2.6,22323,0,0,0,0,90,22323,0,0,24,Brighton,Tottenham,Burnley,Watford,Wolverhampton,6.2,5.6,5.4,4,5.3,6,6.9,2.9,5.4,4.5,4.2,7.1,6,7.1,7.1,3,6.2,7.1,5.5,6,4.6,7.1,6.4,6,6.2,3.9,6.2,6.9,6.2,5.2,4.9,4.3,6.9,4.4,3.8,6.2,7.1,5.9
